block,spec,idx,decision,score,feedback_mean_R,upgrade,actual_R,feedback_n
2025Q4,MEAN_FB360,5418,2025-10-01 00:00:00,0.024882987,0.4852131253752378,1,0.235502711722986,66
2025Q4,MEAN_FB360,5419,2025-10-01 04:00:00,0.0688743704498505,0.4852131253752378,1,0.3482108259301735,66
2025Q4,MEAN_FB360,5420,2025-10-01 08:00:00,0.1126832285949493,0.4852131253752378,1,0.2447059684601718,66
2025Q4,MEAN_FB360,5422,2025-10-01 16:00:00,-0.4441701903515442,0.4852131253752378,0,0.0245614035087763,66
2025Q4,MEAN_FB360,5431,2025-10-03 04:00:00,0.040611975,0.4463808267369786,1,-1.0,68
2025Q4,MEAN_FB360,5435,2025-10-03 20:00:00,0.1162899152019913,0.40819916766596365,1,2.308911950307836,67
2025Q4,MEAN_FB360,5436,2025-10-06 04:00:00,0.1321558182785487,0.40819916766596365,1,1.6719019052702389,67
2025Q4,MEAN_FB360,5440,2025-10-06 20:00:00,0.006002550255375,0.42953551869120554,1,-0.0868164055866945,66
2025Q4,MEAN_FB360,5441,2025-10-07 00:00:00,-0.0006128315335041,0.42953551869120554,0,-0.2700486026731463,66
2025Q4,MEAN_FB360,5442,2025-10-07 04:00:00,-0.0540102440004467,0.42953551869120554,0,-0.4585853722115535,66
2025Q4,MEAN_FB360,5444,2025-10-07 12:00:00,-0.0571165426489074,0.4453483679201506,0,-1.0,65
2025Q4,MEAN_FB360,5447,2025-10-08 00:00:00,0.2672262937801798,0.4829653141882525,1,1.6581122227055023,68
2025Q4,MEAN_FB360,5448,2025-10-08 04:00:00,0.0901114930625522,0.4829653141882525,1,1.4034747893404629,68
2025Q4,MEAN_FB360,5452,2025-10-08 20:00:00,-0.1046085397785686,0.4829653141882525,0,-1.0,68
2025Q4,MEAN_FB360,5457,2025-10-09 16:00:00,-0.025164517,0.5239982399061678,0,-1.0,69
2025Q4,MEAN_FB360,5468,2025-10-13 16:00:00,0.0820657915952976,0.538175190191002,1,0.5317974600982072,67
2025Q4,MEAN_FB360,5469,2025-10-13 20:00:00,-0.0987893289742398,0.5446123751008793,0,0.0153527834852696,66
2025Q4,MEAN_FB360,5470,2025-10-14 00:00:00,0.0164949381456403,0.5446123751008793,1,-0.0961044245436937,66
2025Q4,MEAN_FB360,5471,2025-10-14 04:00:00,-0.101847820395979,0.5446123751008793,0,-0.3958880449377044,66
2025Q4,MEAN_FB360,5473,2025-10-14 12:00:00,-0.1419801767013199,0.5446123751008793,0,-1.0,66
2025Q4,MEAN_FB360,5476,2025-10-15 00:00:00,0.38535473,0.535001614591361,1,3.814641744548327,68
2025Q4,MEAN_FB360,5477,2025-10-15 04:00:00,0.0688743704498505,0.546224768504104,1,4.349944496709887,67
2025Q4,MEAN_FB360,5478,2025-10-15 08:00:00,0.0688743704498505,0.546224768504104,1,3.007331816277525,67
2025Q4,MEAN_FB360,5481,2025-10-15 20:00:00,-0.3288514275405503,0.546224768504104,0,3.325346420323396,67
2025Q4,MEAN_FB360,5483,2025-10-16 04:00:00,0.0367329996826969,0.546224768504104,1,3.709631220909366,67
2025Q4,MEAN_FB360,5484,2025-10-16 08:00:00,-0.0011271176934269,0.546224768504104,0,2.134523217944155,67
2025Q4,MEAN_FB360,5485,2025-10-16 12:00:00,-0.0495687574873386,0.546224768504104,0,2.7807992592512445,67
2025Q4,MEAN_FB360,5488,2025-10-17 00:00:00,-0.2168271672534956,0.546224768504104,0,-0.178197087723237,67
2025Q4,MEAN_FB360,5489,2025-10-17 04:00:00,-0.2168271672534956,0.546224768504104,0,-0.3857681007048081,67
2025Q4,MEAN_FB360,5502,2025-10-21 12:00:00,-0.4052969,0.7356530323392575,0,1.488685015290514,69
2025Q4,MEAN_FB360,5508,2025-10-22 12:00:00,0.0067466701623109,0.7356530323392575,1,-0.342845383454516,69
2025Q4,MEAN_FB360,5514,2025-10-23 12:00:00,-0.4145140936947064,0.7451770122891921,0,0.2377638078132075,69
2025Q4,MEAN_FB360,5515,2025-10-23 16:00:00,-0.0414806500050158,0.764931761130323,0,-0.0041150216363592,68
2025Q4,MEAN_FB360,5516,2025-10-23 20:00:00,0.0176368343609158,0.764931761130323,1,-0.1498854301434317,68
2025Q4,MEAN_FB360,5517,2025-10-24 00:00:00,-0.0920072433830823,0.764931761130323,0,-0.0914347668955781,68
2025Q4,MEAN_FB360,5520,2025-10-24 12:00:00,-0.1227437912978149,0.7516735409669353,0,-0.8111993946273256,69
2025Q4,MEAN_FB360,5524,2025-10-27 08:00:00,-0.1369589,0.6929444852188962,0,2.343579234972658,67
2025Q4,MEAN_FB360,5529,2025-10-28 04:00:00,0.29857215,0.6929444852188962,1,-1.0,67
2025Q4,MEAN_FB360,5532,2025-10-28 16:00:00,0.0197338682712525,0.6680482427892065,1,-0.4104391700715393,68
2025Q4,MEAN_FB360,5536,2025-10-29 08:00:00,-0.1967666027853754,0.6524179904289058,0,0.6944444444444455,69
2025Q4,MEAN_FB360,5540,2025-10-30 00:00:00,-0.028081454,0.684039240772862,0,-0.3589179678909154,67
2025Q4,MEAN_FB360,5542,2025-10-30 08:00:00,-0.061886072,0.684039240772862,0,0.8602802760928708,67
2025Q4,MEAN_FB360,5543,2025-10-30 12:00:00,-0.13619001,0.6738885883469218,0,0.0782472613458527,66
2025Q4,MEAN_FB360,5550,2025-10-31 16:00:00,0.12373531,0.6788154282059204,1,-1.0,64
2025Q4,MEAN_FB360,5558,2025-11-04 04:00:00,-0.21336922,0.6688064887247551,0,0.8122730573710937,63
2025Q4,MEAN_FB360,5559,2025-11-04 08:00:00,-0.1314594480217054,0.6688064887247551,0,0.2465792868674784,63
2025Q4,MEAN_FB360,5561,2025-11-04 16:00:00,-0.2338822917385886,0.6957227224138641,0,0.4300643086816628,62
2025Q4,MEAN_FB360,5562,2025-11-04 20:00:00,-0.2267229427108158,0.6957227224138641,0,-0.2218020022246984,62
2025Q4,MEAN_FB360,5565,2025-11-05 08:00:00,0.038206577,0.6957227224138641,1,0.3279569892473017,62
2025Q4,MEAN_FB360,5571,2025-11-06 08:00:00,-0.112935856,0.7198992251709604,0,-0.0639308855291594,61
2025Q4,MEAN_FB360,5573,2025-11-06 16:00:00,0.3702949401275814,0.7198992251709604,1,-1.0,61
2025Q4,MEAN_FB360,5575,2025-11-07 00:00:00,0.6668854,0.6921589150875578,1,-0.6642778390297707,62
2025Q4,MEAN_FB360,5576,2025-11-07 04:00:00,0.54893696,0.6921589150875578,1,-0.0268429487179515,62
2025Q4,MEAN_FB360,5585,2025-11-10 20:00:00,0.0239963471397074,0.673534948193659,1,0.2473443735345762,63
2025Q4,MEAN_FB360,5586,2025-11-11 00:00:00,-0.0264748233704889,0.673534948193659,0,-0.0413215052101818,63
2025Q4,MEAN_FB360,5589,2025-11-11 12:00:00,0.2319292835553725,0.7005274473580728,1,-1.0,62
2025Q4,MEAN_FB360,5593,2025-11-12 04:00:00,0.031294107,0.6668757204646106,1,-1.0,64
2025Q4,MEAN_FB360,5596,2025-11-12 16:00:00,0.21775848,0.588110788723992,1,3.1125468945394226,64
2025Q4,MEAN_FB360,5600,2025-11-13 08:00:00,-0.0236491842993245,0.6027575113555288,0,-0.2504390208415232,63
2025Q4,MEAN_FB360,5602,2025-11-13 16:00:00,-0.1503349727495563,0.6027575113555288,0,-1.0,63
2025Q4,MEAN_FB360,5603,2025-11-13 20:00:00,-0.0809158102711132,0.6027575113555288,0,0.2748672974844189,63
2025Q4,MEAN_FB360,5605,2025-11-14 04:00:00,-0.1889704823401334,0.6419729704677769,0,0.0030613013109361,64
2025Q4,MEAN_FB360,5606,2025-11-14 08:00:00,0.52114534,0.6419729704677769,1,-1.0,64
2025Q4,MEAN_FB360,5613,2025-11-17 16:00:00,-0.0249223482298295,0.6277739228002276,0,0.8123577235772363,64
2025Q4,MEAN_FB360,5618,2025-11-18 12:00:00,-0.15629236,0.6646984342003905,0,0.533840947546539,62
2025Q4,MEAN_FB360,5620,2025-11-18 20:00:00,-0.2304667546715451,0.6646984342003905,0,-0.2916962384669962,62
2025Q4,MEAN_FB360,5623,2025-11-19 08:00:00,-0.024057126,0.6839523681226923,0,-1.0,61
2025Q4,MEAN_FB360,5625,2025-11-19 16:00:00,-0.0014966439663969,0.6839523681226923,0,-1.0,61
2025Q4,MEAN_FB360,5628,2025-11-20 04:00:00,0.32469952,0.6923114220339726,1,-1.0,59
2025Q4,MEAN_FB360,5631,2025-11-20 16:00:00,0.86157465,0.6668140012528372,1,-0.2808417997097263,59
2025Q4,MEAN_FB360,5633,2025-11-21 00:00:00,-0.2533008854033985,0.6573102883415953,0,-0.1933593750000001,58
2025Q4,MEAN_FB360,5636,2025-11-21 12:00:00,-0.168079010109732,0.6414094054932679,0,-1.0,59
2025Q4,MEAN_FB360,5640,2025-11-24 08:00:00,-0.1252396947957785,0.5604158744633004,0,-0.8173384516954549,58
2025Q4,MEAN_FB360,5641,2025-11-24 12:00:00,-0.05930134,0.5604158744633004,0,1.7679298465393225,58
2025Q4,MEAN_FB360,5643,2025-11-24 20:00:00,0.0152729645397852,0.5604158744633004,1,1.0190321289005315,58
2025Q4,MEAN_FB360,5649,2025-11-25 20:00:00,0.13499434,0.5848736753311505,1,-0.4600066379024103,57
2025Q4,MEAN_FB360,5651,2025-11-26 04:00:00,0.28348503,0.5656743984028767,1,0.2397293378443651,57
2025Q4,MEAN_FB360,5655,2025-11-26 20:00:00,0.35034385,0.5593178302203752,1,-1.0,57
2025Q4,MEAN_FB360,5659,2025-11-27 12:00:00,0.8662686,0.5324330400441618,1,0.5182389937107471,58
2025Q4,MEAN_FB360,5663,2025-11-28 04:00:00,-0.093943529105685,0.5324330400441618,0,-1.0,58
2025Q4,MEAN_FB360,5665,2025-11-28 12:00:00,-0.008455953964576,0.5324330400441618,0,-0.6279441117764479,58
2025Q4,MEAN_FB360,5666,2025-11-28 16:00:00,0.2397741,0.5321924629876632,1,1.6387795275590726,59
2025Q4,MEAN_FB360,5674,2025-12-02 04:00:00,-0.1802707542760207,0.5552458669377985,0,0.1972222222222337,57
2025Q4,MEAN_FB360,5676,2025-12-02 12:00:00,0.0291136331602275,0.5552458669377985,1,-1.0,57
2025Q4,MEAN_FB360,5679,2025-12-03 00:00:00,-0.0323606676828586,0.5284312830250779,0,-0.26995515695069,58
2025Q4,MEAN_FB360,5680,2025-12-03 04:00:00,-0.059385892,0.5284312830250779,0,-0.3941629249518874,58
2025Q4,MEAN_FB360,5683,2025-12-03 16:00:00,0.12300284,0.5494681731544775,1,-1.0,56
2025Q4,MEAN_FB360,5687,2025-12-04 08:00:00,-0.1802333855800059,0.5494681731544775,0,-0.4833938040747905,56
2025Q4,MEAN_FB360,5689,2025-12-04 16:00:00,-0.57935137,0.5494681731544775,0,0.2427480916030801,56
2025Q4,MEAN_FB360,5693,2025-12-05 08:00:00,-0.108057275,0.5494681731544775,0,-0.1186966640806952,56
2025Q4,MEAN_FB360,5697,2025-12-08 04:00:00,-0.1552853688092186,0.566837998001595,0,-0.670232047088853,55
2025Q4,MEAN_FB360,5698,2025-12-08 08:00:00,-0.24554126,0.566837998001595,0,-0.7139524031731509,55
2025Q4,MEAN_FB360,5703,2025-12-09 04:00:00,0.024397401,0.5728500442608838,1,-1.0,54
2025Q4,MEAN_FB360,5705,2025-12-09 12:00:00,-0.3571622,0.5523972902571415,0,-0.3452000000000044,54
2025Q4,MEAN_FB360,5711,2025-12-10 12:00:00,0.0072196742783588,0.5523972902571415,1,-0.2166940789473889,54
2025Q4,MEAN_FB360,5713,2025-12-10 20:00:00,-0.116149746,0.5766786216645646,0,-1.0,53
2025Q4,MEAN_FB360,5715,2025-12-11 04:00:00,0.0730430028060454,0.5619865346161951,1,-0.5486222222222326,54
2025Q4,MEAN_FB360,5718,2025-12-11 16:00:00,-0.32736865,0.5417936481282237,0,4.428313253012207,55
2025Q4,MEAN_FB360,5720,2025-12-12 00:00:00,-0.0406425252130803,0.5417936481282237,0,0.2282611824865968,55
2025Q4,MEAN_FB360,5721,2025-12-12 04:00:00,0.2510120525976007,0.5417936481282237,1,0.6288235243947818,55
2025Q4,MEAN_FB360,5723,2025-12-12 12:00:00,-0.2124554851939984,0.5417936481282237,0,-1.0,55
2025Q4,MEAN_FB360,5725,2025-12-12 20:00:00,-0.0915380998958604,0.5417936481282237,0,-0.5431717210739839,55
2025Q4,MEAN_FB360,5726,2025-12-15 04:00:00,0.7148015,0.5433477530615552,1,0.2842415316642029,56
2025Q4,MEAN_FB360,5728,2025-12-15 12:00:00,-0.0775724319504034,0.4726563773694891,0,-0.292104339709298,54
2025Q4,MEAN_FB360,5730,2025-12-15 20:00:00,0.0005310143,0.45860503815265513,1,-0.1954835766423285,54
2025Q4,MEAN_FB360,5731,2025-12-16 00:00:00,-0.16170755822034,0.45860503815265513,0,-0.2238314680711046,54
2025Q4,MEAN_FB360,5734,2025-12-16 12:00:00,-0.0118436408324343,0.45860503815265513,0,-1.0,54
2025Q4,MEAN_FB360,5735,2025-12-16 16:00:00,0.11752184,0.45860503815265513,1,-0.2626557116353026,54
2025Q4,MEAN_FB360,5738,2025-12-17 04:00:00,0.28499967,0.46766605857256954,1,-0.3310946944257809,54
2025Q4,MEAN_FB360,5747,2025-12-18 16:00:00,0.66736573,0.4677938837964583,1,-1.0,54
2025Q4,MEAN_FB360,5749,2025-12-19 00:00:00,0.0696537708081296,0.44110672227288633,1,0.0979820082664657,55
2025Q4,MEAN_FB360,5752,2025-12-19 12:00:00,0.116530776,0.4513544119171717,1,8.57586618876955,54
2025Q4,MEAN_FB360,5754,2025-12-19 20:00:00,0.275129567796551,0.30289206723897094,1,3.676804915514581,53
2025Q4,MEAN_FB360,5756,2025-12-22 08:00:00,-0.1535701009309163,0.2694211448585459,0,1.174053182917005,51
2025Q4,MEAN_FB360,5761,2025-12-23 04:00:00,0.1303210963894748,0.2923720836512118,1,-0.1944224902892094,49
2025Q4,MEAN_FB360,5763,2025-12-23 12:00:00,0.0971813497740132,0.2923720836512118,1,-1.0,49
2025Q4,MEAN_FB360,5768,2025-12-24 08:00:00,-0.1206561628408176,0.48628955245590477,0,-0.6469333333333391,51
2025Q4,MEAN_FB360,5774,2025-12-29 04:00:00,-0.0208138418417425,0.4911212241358195,0,3.5502851218246856,50
2025Q4,MEAN_FB360,5780,2025-12-30 04:00:00,-0.19097131,0.5215522695263464,0,0.2707997852925412,49
2025Q4,MEAN_FB360,5784,2025-12-30 20:00:00,0.032253008803489,0.45904781598325317,1,0.71953010279003,47
2025Q4,MEAN_FB360,5785,2025-12-31 00:00:00,-0.271533,0.45904781598325317,0,-0.0979552093476264,47
2025Q4,EV_FB180,5418,2025-10-01 00:00:00,0.2729420830033687,0.39438333595339464,1,0.235502711722986,45
2025Q4,EV_FB180,5419,2025-10-01 04:00:00,0.202206160929431,0.39438333595339464,1,0.3482108259301735,45
2025Q4,EV_FB180,5420,2025-10-01 08:00:00,0.072662892557881,0.39438333595339464,1,0.2447059684601718,45
2025Q4,EV_FB180,5422,2025-10-01 16:00:00,-0.1677006495252037,0.31150669287507204,0,0.0245614035087763,44
2025Q4,EV_FB180,5431,2025-10-03 04:00:00,-0.1016775417171578,0.3232466680365068,0,-1.0,46
2025Q4,EV_FB180,5435,2025-10-03 20:00:00,0.2013298670303049,0.35265214954842916,1,2.308911950307836,45
2025Q4,EV_FB180,5436,2025-10-06 04:00:00,0.1836885255809935,0.36274108361263974,1,1.6719019052702389,44
2025Q4,EV_FB180,5440,2025-10-06 20:00:00,0.1638312810035637,0.36274108361263974,1,-0.0868164055866945,44
2025Q4,EV_FB180,5441,2025-10-07 00:00:00,0.2063954503649533,0.3872936516963414,1,-0.2700486026731463,43
2025Q4,EV_FB180,5442,2025-10-07 04:00:00,0.0782683716308293,0.3872936516963414,1,-0.4585853722115535,43
2025Q4,EV_FB180,5444,2025-10-07 12:00:00,-0.1239447779355827,0.41511501055317573,0,-1.0,41
2025Q4,EV_FB180,5447,2025-10-08 00:00:00,0.0692642884737408,0.4388060632127583,1,1.6581122227055023,46
2025Q4,EV_FB180,5448,2025-10-08 04:00:00,0.1200671453427303,0.46636191832837726,1,1.4034747893404629,45
2025Q4,EV_FB180,5452,2025-10-08 20:00:00,-0.0133582059997057,0.44868373670040695,0,-1.0,44
2025Q4,EV_FB180,5457,2025-10-09 16:00:00,0.2147247829821735,0.5149589506965128,1,-1.0,45
2025Q4,EV_FB180,5468,2025-10-13 16:00:00,0.2231731485407995,0.36747966013041494,1,0.5317974600982072,43
2025Q4,EV_FB180,5469,2025-10-13 20:00:00,0.1846258710067833,0.36747966013041494,1,0.0153527834852696,43
2025Q4,EV_FB180,5470,2025-10-14 00:00:00,0.137789344842762,0.3756944085746711,1,-0.0961044245436937,42
2025Q4,EV_FB180,5471,2025-10-14 04:00:00,0.1746612976462371,0.3756944085746711,1,-0.3958880449377044,42
2025Q4,EV_FB180,5473,2025-10-14 12:00:00,0.0672861777750369,0.3756944085746711,1,-1.0,42
2025Q4,EV_FB180,5476,2025-10-15 00:00:00,0.1761978645017984,0.3086950171136754,1,3.814641744548327,46
2025Q4,EV_FB180,5477,2025-10-15 04:00:00,0.0261520528542937,0.3038446267709011,1,4.349944496709887,45
2025Q4,EV_FB180,5478,2025-10-15 08:00:00,0.2085294420375422,0.29706714728280903,1,3.007331816277525,44
2025Q4,EV_FB180,5481,2025-10-15 20:00:00,0.0241206700240933,0.29706714728280903,1,3.325346420323396,44
2025Q4,EV_FB180,5483,2025-10-16 04:00:00,0.1070890823919882,0.29706714728280903,1,3.709631220909366,44
2025Q4,EV_FB180,5484,2025-10-16 08:00:00,0.1628917976278404,0.29706714728280903,1,2.134523217944155,44
2025Q4,EV_FB180,5485,2025-10-16 12:00:00,0.0843491636620908,0.29706714728280903,1,2.7807992592512445,44
2025Q4,EV_FB180,5488,2025-10-17 00:00:00,0.1283827845937171,0.29706714728280903,1,-0.178197087723237,44
2025Q4,EV_FB180,5489,2025-10-17 04:00:00,0.1310056034503185,0.29706714728280903,1,-0.3857681007048081,44
2025Q4,EV_FB180,5502,2025-10-21 12:00:00,-0.0011192780084827,0.6848017407920552,0,1.488685015290514,50
2025Q4,EV_FB180,5508,2025-10-22 12:00:00,0.0766949522296409,0.7300775405052455,1,-0.342845383454516,48
2025Q4,EV_FB180,5514,2025-10-23 12:00:00,-0.0914394551758784,0.7620529370914522,0,0.2377638078132075,47
2025Q4,EV_FB180,5515,2025-10-23 16:00:00,0.0017535480030984,0.7620529370914522,1,-0.0041150216363592,47
2025Q4,EV_FB180,5516,2025-10-23 20:00:00,0.1052467235190587,0.7620529370914522,1,-0.1498854301434317,47
2025Q4,EV_FB180,5517,2025-10-24 00:00:00,-0.0763699810423615,0.7620529370914522,0,-0.0914347668955781,47
2025Q4,EV_FB180,5520,2025-10-24 12:00:00,-0.0021323012955186,0.7278058692146624,0,-0.8111993946273256,49
2025Q4,EV_FB180,5524,2025-10-27 08:00:00,-0.1071528329685781,0.7514241621865718,0,2.343579234972658,48
2025Q4,EV_FB180,5529,2025-10-28 04:00:00,0.055273994542474,0.7622589847862861,1,-1.0,47
2025Q4,EV_FB180,5532,2025-10-28 16:00:00,-0.0439157484092176,0.7387600759309226,0,-0.4104391700715393,47
2025Q4,EV_FB180,5536,2025-10-29 08:00:00,0.1675849217852412,0.7387600759309226,1,0.6944444444444455,47
2025Q4,EV_FB180,5540,2025-10-30 00:00:00,-0.0074338882197891,0.7691634316496614,0,-0.3589179678909154,47
2025Q4,EV_FB180,5542,2025-10-30 08:00:00,0.2770715187453658,0.7691634316496614,1,0.8602802760928708,47
2025Q4,EV_FB180,5543,2025-10-30 12:00:00,0.2331208995410891,0.7691634316496614,1,0.0782472613458527,47
2025Q4,EV_FB180,5550,2025-10-31 16:00:00,0.6937643548069343,0.7815070181469098,1,-1.0,48
2025Q4,EV_FB180,5558,2025-11-04 04:00:00,0.0213704592184515,0.6644628962648642,1,0.8122730573710937,46
2025Q4,EV_FB180,5559,2025-11-04 08:00:00,0.0316840234284716,0.6644628962648642,1,0.2465792868674784,46
2025Q4,EV_FB180,5561,2025-11-04 16:00:00,-0.2843961179587966,0.6644628962648642,0,0.4300643086816628,46
2025Q4,EV_FB180,5562,2025-11-04 20:00:00,-0.0607934172690484,0.6893071287285216,0,-0.2218020022246984,45
2025Q4,EV_FB180,5565,2025-11-05 08:00:00,0.0460032299840686,0.716198354980381,1,0.3279569892473017,44
2025Q4,EV_FB180,5571,2025-11-06 08:00:00,-0.0515593178761664,0.7225550915030089,0,-0.0639308855291594,46
2025Q4,EV_FB180,5573,2025-11-06 16:00:00,0.070425893892918,0.7532452128963036,1,-1.0,45
2025Q4,EV_FB180,5575,2025-11-07 00:00:00,0.1247224649962565,0.7151311865289927,1,-0.6642778390297707,46
2025Q4,EV_FB180,5576,2025-11-07 04:00:00,0.1445823416623227,0.733232675676432,1,-0.0268429487179515,45
2025Q4,EV_FB180,5585,2025-11-10 20:00:00,0.0281189833527619,0.6120178861741871,1,0.2473443735345762,41
2025Q4,EV_FB180,5586,2025-11-11 00:00:00,0.1184661944976469,0.6375148861822731,1,-0.0413215052101818,40
2025Q4,EV_FB180,5589,2025-11-11 12:00:00,-0.4472822568740947,0.679502447366434,0,-1.0,39
2025Q4,EV_FB180,5593,2025-11-12 04:00:00,-0.1612344561452444,0.6617778900973084,0,-1.0,40
2025Q4,EV_FB180,5596,2025-11-12 16:00:00,0.0503100125174067,0.6810052318289997,1,3.1125468945394226,38
2025Q4,EV_FB180,5600,2025-11-13 08:00:00,0.0932828882369776,0.6810052318289997,1,-0.2504390208415232,38
2025Q4,EV_FB180,5602,2025-11-13 16:00:00,0.0922694615898165,0.6810052318289997,1,-1.0,38
2025Q4,EV_FB180,5603,2025-11-13 20:00:00,-0.0207115652898902,0.637902533576974,0,0.2748672974844189,39
2025Q4,EV_FB180,5605,2025-11-14 04:00:00,-0.1828381058233059,0.6765928459317047,0,0.0030613013109361,41
2025Q4,EV_FB180,5606,2025-11-14 08:00:00,1.0979952862225768,0.6765928459317047,1,-1.0,41
2025Q4,EV_FB180,5613,2025-11-17 16:00:00,-0.2639451055189573,0.5689873206905454,0,0.8123577235772363,40
2025Q4,EV_FB180,5618,2025-11-18 12:00:00,0.2318646913675497,0.6371606272457625,1,0.533840947546539,37
2025Q4,EV_FB180,5620,2025-11-18 20:00:00,0.0275307534125073,0.6371606272457625,1,-0.2916962384669962,37
2025Q4,EV_FB180,5623,2025-11-19 08:00:00,-0.0725839784059914,0.5609594839223456,0,-1.0,37
2025Q4,EV_FB180,5625,2025-11-19 16:00:00,0.1359649795102493,0.5609594839223456,1,-1.0,37
2025Q4,EV_FB180,5628,2025-11-20 04:00:00,0.8012587127488298,0.5198816027664944,1,-1.0,38
2025Q4,EV_FB180,5631,2025-11-20 16:00:00,0.027334912142246,0.4809102796186356,1,-0.2808417997097263,39
2025Q4,EV_FB180,5633,2025-11-21 00:00:00,-0.0083402125407637,0.5198816027664943,0,-0.1933593750000001,38
2025Q4,EV_FB180,5636,2025-11-21 12:00:00,-0.2503546573952342,0.49935023347223223,0,-1.0,39
2025Q4,EV_FB180,5640,2025-11-24 08:00:00,-0.0261470584401592,0.49935023347223223,0,-0.8173384516954549,39
2025Q4,EV_FB180,5641,2025-11-24 12:00:00,0.0066421796028569,0.49935023347223223,1,1.7679298465393225,39
2025Q4,EV_FB180,5643,2025-11-24 20:00:00,-0.2134558960892268,0.49849635908733814,0,1.0190321289005315,38
2025Q4,EV_FB180,5649,2025-11-25 20:00:00,0.0529384493861261,0.6339266050815513,1,-0.4600066379024103,35
2025Q4,EV_FB180,5651,2025-11-26 04:00:00,0.1046905552140131,0.5117937941543875,1,0.2397293378443651,35
2025Q4,EV_FB180,5655,2025-11-26 20:00:00,1.6167389165025314,0.3175069358900152,1,-1.0,34
2025Q4,EV_FB180,5659,2025-11-27 12:00:00,1.0611279845232282,0.01955421753386251,1,0.5182389937107471,32
2025Q4,EV_FB180,5663,2025-11-28 04:00:00,0.0069603932502918,-0.0658955736814802,0,-1.0,30
2025Q4,EV_FB180,5665,2025-11-28 12:00:00,-0.2545520501182958,-0.08636997032465328,0,-0.6279441117764479,30
2025Q4,EV_FB180,5666,2025-11-28 16:00:00,-0.0375825686024007,-0.06686645535576939,0,1.6387795275590726,31
2025Q4,EV_FB180,5674,2025-12-02 04:00:00,-0.0085598478242752,-0.06686645535576939,0,0.1972222222222337,31
2025Q4,EV_FB180,5676,2025-12-02 12:00:00,-0.1215914123981831,-0.06686645535576939,0,-1.0,31
2025Q4,EV_FB180,5679,2025-12-03 00:00:00,-0.1646300596450099,-0.06686645535576939,0,-0.26995515695069,31
2025Q4,EV_FB180,5680,2025-12-03 04:00:00,-0.0594138248057981,-0.06686645535576939,0,-0.3941629249518874,31
2025Q4,EV_FB180,5683,2025-12-03 16:00:00,0.054013744123388,-0.057667157752477854,0,-1.0,30
2025Q4,EV_FB180,5687,2025-12-04 08:00:00,-0.0875942652011817,-0.08806499137336567,0,-0.4833938040747905,31
2025Q4,EV_FB180,5689,2025-12-04 16:00:00,0.2356781428122064,-0.08806499137336567,0,0.2427480916030801,31
2025Q4,EV_FB180,5693,2025-12-05 08:00:00,0.0104370308775105,-0.0777755396397155,0,-0.1186966640806952,30
2025Q4,EV_FB180,5697,2025-12-08 04:00:00,0.1196883488135633,-0.07909557591200517,0,-0.670232047088853,31
2025Q4,EV_FB180,5698,2025-12-08 08:00:00,-0.0644643641089388,-0.07909557591200517,0,-0.7139524031731509,31
2025Q4,EV_FB180,5703,2025-12-09 04:00:00,0.2259754368817446,-0.09756859063628165,0,-1.0,32
2025Q4,EV_FB180,5705,2025-12-09 12:00:00,0.1080080443231503,-0.09756859063628162,0,-0.3452000000000044,32
2025Q4,EV_FB180,5711,2025-12-10 12:00:00,-0.0781895533398269,-0.12311739821953091,0,-0.2166940789473889,31
2025Q4,EV_FB180,5713,2025-12-10 20:00:00,0.0905267340659899,-0.13005747952517072,0,-1.0,32
2025Q4,EV_FB180,5715,2025-12-11 04:00:00,0.1174535989661374,-0.15641937408501402,0,-0.5486222222222326,33
2025Q4,EV_FB180,5718,2025-12-11 16:00:00,0.0587799372595815,-0.2077809095145756,0,4.428313253012207,32
2025Q4,EV_FB180,5720,2025-12-12 00:00:00,0.1092678149211679,-0.2077809095145756,0,0.2282611824865968,32
2025Q4,EV_FB180,5721,2025-12-12 04:00:00,0.0080530271477526,-0.2077809095145756,0,0.6288235243947818,32
2025Q4,EV_FB180,5723,2025-12-12 12:00:00,0.0120146407248228,-0.2077809095145756,0,-1.0,32
2025Q4,EV_FB180,5725,2025-12-12 20:00:00,-0.0258118897168058,-0.2077809095145756,0,-0.5431717210739839,32
2025Q4,EV_FB180,5726,2025-12-15 04:00:00,0.0762490915322872,-0.038959746987795224,0,0.2842415316642029,35
2025Q4,EV_FB180,5728,2025-12-15 12:00:00,0.1099364183396941,-0.038959746987795224,0,-0.292104339709298,35
2025Q4,EV_FB180,5730,2025-12-15 20:00:00,-0.0299363465828139,-0.037066323043727784,0,-0.1954835766423285,37
2025Q4,EV_FB180,5731,2025-12-16 00:00:00,0.0131190486031648,-0.037066323043727784,0,-0.2238314680711046,37
2025Q4,EV_FB180,5734,2025-12-16 12:00:00,0.043269710362798,-0.0694373227673286,0,-1.0,35
2025Q4,EV_FB180,5735,2025-12-16 16:00:00,0.0705719703241574,-0.09528628602379169,0,-0.2626557116353026,36
2025Q4,EV_FB180,5738,2025-12-17 04:00:00,0.2033651389193299,-0.10307351254112918,0,-0.3310946944257809,38
2025Q4,EV_FB180,5747,2025-12-18 16:00:00,0.2480771229223439,-0.12041697790094713,0,-1.0,38
2025Q4,EV_FB180,5749,2025-12-19 00:00:00,0.0380409937662513,-0.12041697790094713,0,0.0979820082664657,38
