idx,year,head,stage,direction,pred,actual,decision
2788,2023,severe,k1,SHORT,0.4833216,1,2023-12-26 16:00:00
2792,2023,severe,k1,SHORT,0.5752064,1,2023-12-27 08:00:00
2799,2023,severe,k1,SHORT,0.26535368,0,2023-12-28 12:00:00
2805,2023,severe,k1,SHORT,0.40686384,0,2023-12-29 12:00:00
2811,2024,severe,k1,SHORT,0.19509661,0,2024-01-02 16:00:00
2816,2024,severe,k1,SHORT,0.24786353,0,2024-01-03 12:00:00
2823,2024,severe,k1,SHORT,0.2393908,0,2024-01-04 16:00:00
2828,2024,severe,k1,SHORT,0.27492115,1,2024-01-05 12:00:00
2831,2024,severe,k1,SHORT,0.58339053,0,2024-01-08 04:00:00
2841,2024,severe,k1,SHORT,0.2662636,0,2024-01-09 20:00:00
2844,2024,severe,k1,SHORT,0.46985462,1,2024-01-10 08:00:00
2847,2024,severe,k1,SHORT,0.22811605,0,2024-01-10 20:00:00
2853,2024,severe,k1,SHORT,0.23540404,1,2024-01-11 20:00:00
2863,2024,severe,k1,SHORT,0.70726514,0,2024-01-15 16:00:00
2865,2024,severe,k1,SHORT,0.53939676,0,2024-01-16 04:00:00
2872,2024,severe,k1,SHORT,0.26934072,0,2024-01-17 08:00:00
2887,2024,severe,k1,SHORT,0.33168265,0,2024-01-19 20:00:00
2892,2024,severe,k1,SHORT,0.34823427,0,2024-01-22 20:00:00
2897,2024,severe,k1,SHORT,0.27190584,0,2024-01-23 16:00:00
2901,2024,severe,k1,SHORT,0.4950812,1,2024-01-24 08:00:00
2904,2024,severe,k1,SHORT,0.22700167,0,2024-01-24 20:00:00
2910,2024,severe,k1,SHORT,0.30659464,1,2024-01-25 20:00:00
2914,2024,severe,k1,SHORT,0.6331101,1,2024-01-26 12:00:00
2916,2024,severe,k1,SHORT,0.2033669,1,2024-01-26 20:00:00
2921,2024,severe,k1,SHORT,0.31003025,0,2024-01-29 20:00:00
2928,2024,severe,k1,SHORT,0.4604366,0,2024-01-31 00:00:00
2930,2024,severe,k1,SHORT,0.69067913,1,2024-01-31 08:00:00
2934,2024,severe,k1,SHORT,0.23872589,0,2024-02-01 00:00:00
2937,2024,severe,k1,SHORT,0.24798527,1,2024-02-01 12:00:00
2943,2024,severe,k1,SHORT,0.6549332,1,2024-02-02 12:00:00
2947,2024,severe,k1,SHORT,0.23150101,0,2024-02-05 08:00:00
