idx,year,stage,direction,mean,q10,q50,q90,R,pnl,rid,L,decision
5527,2025,k3p,SHORT,0.044860107851421846,-0.5007372751546937,-0.11065621361986704,0.16862346115793284,-0.0675655852632655,-4.409999999999855,1815,6,2025-10-27 20:00:00
5528,2025,k3p,SHORT,-0.022616841150629095,-0.6568309557180897,-0.19140297847509669,0.03172174713727105,-0.3735032825131587,-24.21000000000004,1815,6,2025-10-28 00:00:00
5532,2025,k3p,SHORT,0.01973386827125255,-0.6052594650121254,-0.21185162336108518,0.2747293863256933,-0.4104391700715393,-23.54000000000042,1817,3,2025-10-28 16:00:00
5541,2025,k3p,SHORT,-0.10028613506678771,-0.7246405798583917,-0.15234123791326823,0.1566230531541587,-0.2673283983849236,-15.889999999999873,1819,3,2025-10-30 04:00:00
5552,2025,k3p,SHORT,-0.36252313493810867,-1.0,-0.9988979673773537,0.07242582185924597,-1.0,-14.010000000000218,1823,3,2025-11-03 04:00:00
5559,2025,k3p,SHORT,-0.13145944802170545,-1.0,-0.25652831261949494,1.3131622128143856,0.2465792868674784,8.25,1825,8,2025-11-04 08:00:00
5560,2025,k3p,SHORT,-0.3280109040179281,-1.0,-0.9988979673773537,0.8061854564723602,2.860619109413568,26.09999999999991,1825,8,2025-11-04 12:00:00
5561,2025,k3p,SHORT,-0.23388229173858868,-1.0,-0.21060515135871932,0.464443616315677,0.4300643086816628,10.699999999999818,1825,8,2025-11-04 16:00:00
5562,2025,k3p,SHORT,-0.22672294271081583,-0.8363717957198974,-0.2377441342240841,0.09006482702327472,-0.2218020022246984,-9.970000000000256,1825,8,2025-11-04 20:00:00
5563,2025,k3p,SHORT,-0.1506046004956253,-0.8130080892436585,-0.1754093871478488,0.3172552452467455,-0.606456889624354,-32.30000000000018,1825,8,2025-11-05 00:00:00
5564,2025,k3p,SHORT,-0.3013553546377948,-1.0,-0.3036236817155539,0.17698863178924187,-1.0,-35.691337441176074,1825,8,2025-11-05 04:00:00
5605,2025,k3p,SHORT,-0.1889704823401334,-1.0,-0.260501653438838,0.23445245191011882,0.0030613013109361,0.0799999999999272,1837,3,2025-11-14 04:00:00
5609,2025,k3p,SHORT,-0.03215642336619946,-0.4075221979403869,-0.011145007298160068,0.09484580555843965,0.152774386215149,12.980000000000018,1839,3,2025-11-14 20:00:00
5613,2025,k3p,SHORT,-0.02492234822982952,-1.0,-0.2677384367048438,0.6737385012381705,0.8123577235772363,24.980000000000015,1841,7,2025-11-17 16:00:00
5614,2025,k3p,SHORT,0.36430555002470705,-1.0,-0.9988979673773537,1.6415228564293607,1.7574152542372934,33.18000000000029,1841,7,2025-11-17 20:00:00
5615,2025,k3p,SHORT,-0.0023042896143772376,-0.9059134237101965,-0.10011011658090958,1.6586990248286166,0.1235864297253678,4.5900000000001455,1841,7,2025-11-18 00:00:00
5616,2025,k3p,SHORT,0.060294922386049374,-0.7371538318936686,-0.07922837668400806,1.2796740605739458,-0.2973607038123169,-15.210000000000036,1841,7,2025-11-18 04:00:00
5617,2025,k3p,SHORT,0.07862527618954615,-0.7288336568123155,-0.06637692317462046,2.1311397914236827,-0.498978557048273,-21.199999999999815,1841,7,2025-11-18 08:00:00
5636,2025,k3p,SHORT,-0.168079010109732,-1.0,-0.2547293488325294,1.5080410444171537,-1.0,-29.549999999999727,1849,3,2025-11-21 12:00:00
5640,2025,k3p,SHORT,-0.12523969479577854,-1.0,-0.25142080404153744,0.5745508916760782,-0.8173384516954549,-25.549999999999727,1851,3,2025-11-24 08:00:00
5674,2025,k3p,SHORT,-0.18027075427602077,-1.0,-0.27197460224746006,0.9785877709790992,0.1972222222222337,4.970000000000255,1863,8,2025-12-02 04:00:00
5675,2025,k3p,SHORT,-0.2654059725678274,-1.0,-0.9988979673773537,0.8564076957648408,0.8434306140311236,10.470000000000256,1863,8,2025-12-02 08:00:00
5676,2025,k3p,SHORT,0.029113633160227595,-1.0,-0.24356575951233989,0.4283569150229581,-1.0,-37.54804391157086,1863,8,2025-12-02 12:00:00
5677,2025,k3p,SHORT,0.033120734438948154,-1.0,-0.9988979673773537,1.5278129544580537,-1.0,-13.840000000000146,1863,8,2025-12-02 16:00:00
5678,2025,k3p,SHORT,-0.007975310385346226,-1.0,-0.12562258858060407,1.3826146099567376,-1.0,-21.92701097789268,1863,8,2025-12-02 20:00:00
5679,2025,k3p,SHORT,-0.032360667682858696,-1.0,-0.23627240539767672,1.0875105313071731,-0.26995515695069,-6.020000000000437,1863,8,2025-12-03 00:00:00
5687,2025,k3p,SHORT,-0.1802333855800059,-0.81788932516672,-0.2572673877624227,0.5524201185156815,-0.4833938040747905,-17.31999999999971,1867,4,2025-12-04 08:00:00
5688,2025,k3p,SHORT,-0.34443680231162943,-1.0,-0.9796748872973378,0.8122669047645392,0.1479856871248992,1.4700000000002549,1867,4,2025-12-04 12:00:00
5697,2025,k3p,SHORT,-0.15528536880921862,-0.9119759014565235,-0.21684716285296377,1.4392907396068315,-0.670232047088853,-15.789999999999964,1871,3,2025-12-08 04:00:00
5702,2025,k3p,SHORT,-0.030159775156098113,-1.0,-0.33743345535309377,1.7340341616322075,-0.2363098174642259,-4.789999999999964,1873,3,2025-12-09 00:00:00
5731,2025,k3p,SHORT,-0.16170755822034005,-1.0,-0.26739102457577835,0.8406522645206206,-0.2238314680711046,-6.800000000000182,1883,6,2025-12-16 00:00:00
5732,2025,k3p,SHORT,-0.24431200964512362,-1.0,-0.9988979673773537,1.1234525071403254,-0.2701841123095138,-4.289999999999964,1883,6,2025-12-16 04:00:00
5733,2025,k3p,SHORT,0.013535062696872227,-1.0,-0.3118473381409444,0.28351589231044005,-0.858535144713526,-29.06999999999971,1883,6,2025-12-16 08:00:00
5734,2025,k3p,SHORT,-0.011843640832434353,-1.0,-0.2606528765047422,0.5311657518382659,-1.0,-31.74000000000069,1883,6,2025-12-16 12:00:00
5746,2025,k3p,SHORT,-0.20607391711328552,-1.0,-0.9988979673773537,1.7914507141409948,-1.0,-14.259999999999309,1889,3,2025-12-18 12:00:00
5751,2025,k3p,SHORT,-0.2755532179882365,-1.0,-0.9988979673773537,0.7001459396790108,-0.3126142595977983,-3.4200000000000728,1891,3,2025-12-19 08:00:00
5770,2025,k3p,SHORT,-0.5245341845730218,-1.0,-0.9988979673773537,0.37750229304851557,-1.0,-10.430000000000293,1895,4,2025-12-24 16:00:00
5776,2025,k3p,SHORT,0.029555752085285297,-0.5426324134730138,-0.08732256724552327,1.0206809700829753,2.3125775755068188,111.78999999999996,1897,6,2025-12-29 12:00:00
5777,2025,k3p,SHORT,0.04025261646978709,-0.4947093414203948,-0.04143134156043197,1.000257155279216,0.6731970184629028,60.88000000000011,1897,6,2025-12-29 16:00:00
5778,2025,k3p,SHORT,0.014079864077596621,-0.3426287988145037,-0.024745213586015755,0.12853150603413466,-0.1895025897696778,-32.100000000000364,1897,6,2025-12-29 20:00:00
5779,2025,k3p,SHORT,0.014383851043791682,-0.3485106844046049,-0.036344896107903826,0.09618156795517474,-0.1951320279707648,-26.78000000000065,1897,6,2025-12-30 00:00:00
5786,2025,k3p,SHORT,0.3320595846104438,-1.0,-0.9988979673773537,1.4986599220104526,1.6190095846644426,20.269999999999527,1899,5,2025-12-31 04:00:00
