idx,year,stage,direction,mean,q10,q50,q90,R,pnl,rid,L,decision,source,score,prior_q50,prior_q75,w
5585,2025,k3p,LONG,0.0239963471397074,-0.7255912953323026,-0.3009061057080444,0.9496673272498222,0.2473443735345762,11.86999999999989,1832,10,2025-11-10 20:00:00,q50,-0.3009061057080444,-0.2740857038267423,-0.17756805490013175,0
5586,2025,k3p,LONG,-0.0264748233704889,-0.9438045987904782,-0.3007048542600698,0.744536681607052,-0.0413215052101818,-1.8699999999998909,1832,10,2025-11-11 00:00:00,q50,-0.3007048542600698,-0.2740857038267423,-0.17756805490013175,0
5587,2025,k3p,LONG,0.0265429788457181,-0.9472371662044476,-0.1313757712050553,0.6403470258061886,-0.4026306706607233,-21.890000000000327,1832,10,2025-11-11 04:00:00,q50,-0.1313757712050553,-0.2740857038267423,-0.17756805490013175,3
5588,2025,k3p,LONG,0.0947266573947664,-0.938024815448484,-0.0717431413386618,0.8249106056580641,-0.468583076254255,-16.63000000000011,1832,10,2025-11-11 08:00:00,q50,-0.0717431413386618,-0.2740857038267423,-0.17756805490013175,3
5589,2025,k3p,LONG,0.2319292835553725,-1.0,-0.2077084772138729,0.8859826769846653,-1.0,-30.54498572690317,1832,10,2025-11-11 12:00:00,q50,-0.2077084772138729,-0.2740857038267423,-0.17756805490013175,1
5590,2025,k3p,LONG,0.0003009449153364,-1.0,-0.626768407638622,0.8574141446890843,-1.0,-19.31999286345126,1832,10,2025-11-11 16:00:00,q50,-0.626768407638622,-0.2740857038267423,-0.17756805490013175,0
5591,2025,k1,SHORT,0.0018099995948519,-1.0,-0.2632763322706226,1.558824109566517,-0.5278810408921963,-17.039999999999964,1833,2,2025-11-11 20:00:00,q50,-0.2632763322706226,-0.2999698855817012,-0.1470111604626776,1
5592,2025,k2,SHORT,-0.21462941,-1.0,-0.6654121016575785,1.1809992844037358,-1.0,-16.360000000000582,1833,2,2025-11-12 00:00:00,q10,-1.0,-0.980660795244496,-0.671987786463027,0
5593,2025,k1,LONG,0.031294107,-1.0,-0.5690266190295663,2.4965356836816914,-1.0,-24.88000000000011,1834,1,2025-11-12 04:00:00,q10,-1.0,-1.0,-0.9310255853465544,1
5594,2025,k1,SHORT,0.0123179100987735,-0.7144905055659838,-0.1501018118379558,1.6620890793805965,-0.5512350207874733,-22.539999999999964,1835,2,2025-11-12 08:00:00,q50,-0.1501018118379558,-0.2999698855817012,-0.1470111604626776,1
5595,2025,k2,SHORT,-0.12514192,-1.0,-0.7679519186798799,1.1748281721213607,-1.0,-10.680000000000293,1835,2,2025-11-12 12:00:00,q10,-1.0,-0.980660795244496,-0.671987786463027,0
5596,2025,k1,LONG,0.21775848,-1.0,-0.2978624492434728,2.9426352873327524,3.1125468945394226,74.67000000000007,1836,7,2025-11-12 16:00:00,q10,-1.0,-1.0,-0.9310255853465544,1
5597,2025,k2,LONG,0.013192594,-0.6545918872757966,-0.1130556113214056,1.2638038699017105,0.0305746561886022,2.4899999999997817,1836,7,2025-11-12 20:00:00,q50,-0.1130556113214056,-0.3411000767669566,-0.1696042543093169,3
5598,2025,k3p,LONG,0.0686045150925933,-0.7623446512394785,-0.0782649636536661,0.7885550101778052,0.0757104463245762,5.510000000000218,1836,7,2025-11-13 00:00:00,q50,-0.0782649636536661,-0.2740857038267423,-0.17756805490013175,3
5599,2025,k3p,LONG,0.051399265814609,-0.6442583388934213,-0.0416612752341564,1.4517128239865136,0.1988960638733336,9.590000000000146,1836,7,2025-11-13 04:00:00,q50,-0.0416612752341564,-0.2740857038267423,-0.17756805490013175,3
5600,2025,k3p,LONG,-0.0236491842993245,-0.7279545944194465,-0.2753556339759601,0.9798582074133924,-0.2504390208415232,-10.079999999999927,1836,7,2025-11-13 08:00:00,q50,-0.2753556339759601,-0.2740857038267423,-0.17756805490013175,0
5601,2025,k3p,LONG,0.0071173744173027,-0.9350236246146983,-0.1227900578468752,0.9578491296756906,-0.6253906270879376,-31.35999999999968,1836,7,2025-11-13 12:00:00,q50,-0.1227900578468752,-0.2740857038267423,-0.17756805490013175,3
5602,2025,k3p,LONG,-0.1503349727495563,-1.0166890085564133,-0.2252770484950185,0.5435116678919172,-1.0,-39.2910797101722,1836,7,2025-11-13 16:00:00,q50,-0.2252770484950185,-0.2740857038267423,-0.17756805490013175,1
5603,2025,k1,SHORT,-0.0809158102711132,-0.7144905055659838,-0.3198713194163118,0.8711600363862096,0.2748672974844189,11.909999999999854,1837,3,2025-11-13 20:00:00,q50,-0.3198713194163118,-0.2999698855817012,-0.1470111604626776,0
5604,2025,k2,SHORT,0.055535734,-0.5345691866042372,-0.1829251694046282,0.7546960201081552,-0.301482701812195,-18.300000000000185,1837,3,2025-11-14 00:00:00,q10,-0.5345691866042372,-0.980660795244496,-0.671987786463027,3
5605,2025,k3p,SHORT,-0.1889704823401334,-1.0,-0.260501653438838,0.2344524519101188,0.0030613013109361,0.0799999999999272,1837,3,2025-11-14 04:00:00,q50,-0.260501653438838,-0.2177506421320177,-0.1441166082294997,0
5606,2025,k1,LONG,0.52114534,-1.0,-0.4583458958634575,3.5257060463895185,-1.0,-19.73999999999978,1838,1,2025-11-14 08:00:00,q10,-1.0,-1.0,-0.9310255853465544,1
5607,2025,k1,SHORT,0.0569208024084201,-0.7048614618108382,-0.1795308249036686,1.6218325439718806,1.969212410501162,82.50999999999976,1839,3,2025-11-14 12:00:00,q50,-0.1795308249036686,-0.2999698855817012,-0.1470111604626776,1
5608,2025,k2,SHORT,0.36339056,-0.507765636011824,-0.2130522449650881,0.9875039135299304,-0.226701532650542,-31.21000000000004,1839,3,2025-11-14 16:00:00,q10,-0.507765636011824,-0.980660795244496,-0.671987786463027,3
5609,2025,k3p,SHORT,-0.0321564233661994,-0.4075221979403869,-0.01114500729816,0.0948458055584396,0.152774386215149,12.980000000000018,1839,3,2025-11-14 20:00:00,q50,-0.01114500729816,-0.2177506421320177,-0.1441166082294997,3
5610,2025,k2,LONG,-0.027007585,-1.0,-0.3011391043506294,0.4749834928655798,-1.0,-15.609999999999673,1840,2,2025-11-17 04:00:00,q50,-0.3011391043506294,-0.3411000767669566,-0.1696042543093169,1
5611,2025,k1,SHORT,-0.0517637999689602,-0.9743312694690568,-0.1872835827135222,1.284757051810676,0.3756471319113759,18.140000000000327,1841,7,2025-11-17 08:00:00,q50,-0.1872835827135222,-0.2999698855817012,-0.1470111604626776,1
5612,2025,k2,SHORT,0.27245024,-1.0,-0.4030077058381437,1.5126492108700464,3.2131869976456096,41.940000000000055,1841,7,2025-11-17 12:00:00,q10,-1.0,-0.980660795244496,-0.671987786463027,0
5613,2025,k3p,SHORT,-0.0249223482298295,-1.0,-0.2677384367048438,0.6737385012381705,0.8123577235772363,24.98000000000001,1841,7,2025-11-17 16:00:00,q50,-0.2677384367048438,-0.2177506421320177,-0.1441166082294997,0
5614,2025,k3p,SHORT,0.364305550024707,-1.0,-0.9988979673773536,1.641522856429361,1.7574152542372934,33.18000000000029,1841,7,2025-11-17 20:00:00,q50,-0.9988979673773536,-0.2177506421320177,-0.1441166082294997,0
5615,2025,k3p,SHORT,-0.0023042896143772,-0.9059134237101965,-0.1001101165809095,1.6586990248286166,0.1235864297253678,4.5900000000001455,1841,7,2025-11-18 00:00:00,q50,-0.1001101165809095,-0.2177506421320177,-0.1441166082294997,3
5616,2025,k3p,SHORT,0.0602949223860493,-0.7371538318936686,-0.079228376684008,1.2796740605739458,-0.2973607038123169,-15.210000000000036,1841,7,2025-11-18 04:00:00,q50,-0.079228376684008,-0.2177506421320177,-0.1441166082294997,3
5617,2025,k3p,SHORT,0.0786252761895461,-0.7288336568123155,-0.0663769231746204,2.1311397914236827,-0.498978557048273,-21.19999999999981,1841,7,2025-11-18 08:00:00,q50,-0.0663769231746204,-0.2177506421320177,-0.1441166082294997,3
5618,2025,k1,LONG,-0.15629236,-0.9890906360598672,-0.0205076289848621,1.5534862459171186,0.533840947546539,18.93000000000029,1842,4,2025-11-18 12:00:00,q10,-0.9890906360598672,-1.0,-0.9310255853465544,1
5619,2025,k2,LONG,0.16221708,-1.0,0.1032660341133299,1.083727791496174,-0.0912598308354364,-6.150000000000091,1842,4,2025-11-18 16:00:00,q50,0.1032660341133299,-0.3411000767669566,-0.1696042543093169,3
5620,2025,k3p,LONG,-0.2304667546715451,-0.801113284505474,-0.2256169550788442,1.0656925031450823,-0.2916962384669962,-12.329999999999927,1842,4,2025-11-18 20:00:00,q50,-0.2256169550788442,-0.2740857038267423,-0.17756805490013175,1
5621,2025,k3p,LONG,-0.2447892529006367,-1.0,-0.4086957439825793,0.9115441654740156,-0.3326187924258616,-9.309999999999944,1842,4,2025-11-19 00:00:00,q50,-0.4086957439825793,-0.2740857038267423,-0.17756805490013175,0
5622,2025,k1,SHORT,0.0915162547522505,-1.0,-0.2387893947425275,1.45528920947391,-1.0,-23.21000000000004,1843,1,2025-11-19 04:00:00,q50,-0.2387893947425275,-0.2999698855817012,-0.1470111604626776,1
5623,2025,k1,LONG,-0.024057126,-0.9890906360598672,-0.025677118061947,0.8402587963190471,-1.0,-39.190000000000055,1844,3,2025-11-19 08:00:00,q10,-0.9890906360598672,-1.0,-0.9310255853465544,1
5624,2025,k2,LONG,-0.17138551,-0.6545918872757966,-0.277303235544773,0.5054898677210322,-0.5973734231899077,-34.570000000000164,1844,3,2025-11-19 12:00:00,q50,-0.277303235544773,-0.3411000767669566,-0.1696042543093169,1
5625,2025,k3p,LONG,-0.0014966439663969,-0.9844452168223106,-0.2130073895894791,1.167137555554493,-1.0,-40.41110626689078,1844,3,2025-11-19 16:00:00,q50,-0.2130073895894791,-0.2740857038267423,-0.17756805490013175,1
5626,2025,k1,SHORT,-0.0481223588908774,-0.7483377080700662,-0.1255597246393943,1.3393949799374816,-0.065222681917738,-2.6799999999998363,1845,2,2025-11-19 20:00:00,q50,-0.1255597246393943,-0.2999698855817012,-0.1470111604626776,3
5627,2025,k2,SHORT,-0.3066491,-0.5795966021328467,-0.3410724241297156,0.2565840125169253,-0.0442625999628062,-2.380000000000109,1845,2,2025-11-20 00:00:00,q10,-0.5795966021328467,-0.980660795244496,-0.671987786463027,3
5628,2025,k1,LONG,0.32469952,-1.0,-0.562111407360518,2.812544307149415,-1.0,-15.86999999999989,1846,1,2025-11-20 04:00:00,q10,-1.0,-1.0,-0.9310255853465544,1
5629,2025,k1,SHORT,-0.0175406009685941,-0.9647022257139112,-0.1911627267131539,1.0830991758752218,-0.3100275988960444,-13.480000000000018,1847,2,2025-11-20 08:00:00,q50,-0.1911627267131539,-0.2999698855817012,-0.1470111604626776,1
5630,2025,k2,SHORT,-0.2678249,-1.0,-0.4851286105547372,2.107896084276617,-1.0,-23.242699804159656,1847,2,2025-11-20 12:00:00,q10,-1.0,-0.980660795244496,-0.671987786463027,0
5631,2025,k1,LONG,0.86157465,-0.9890906360598672,0.0215856763333673,1.668600852684906,-0.2808417997097263,-11.610000000000127,1848,3,2025-11-20 16:00:00,q10,-0.9890906360598672,-1.0,-0.9310255853465544,1
5632,2025,k2,LONG,-0.59749645,-1.0,-0.7078993437231242,0.9113320817412696,0.1747311827956915,2.599999999999909,1848,3,2025-11-20 20:00:00,q50,-0.7078993437231242,-0.3411000767669566,-0.1696042543093169,0
5633,2025,k3p,LONG,-0.2533008854033985,-1.0,-0.2271778002738233,1.6670029631690022,-0.1933593750000001,-5.940000000000055,1848,3,2025-11-21 00:00:00,q50,-0.2271778002738233,-0.2740857038267423,-0.17756805490013175,1
5634,2025,k1,SHORT,-0.2628642992641112,-1.0,-0.9504379495290812,1.633921415811051,-0.6024744486282803,-11.199999999999818,1849,3,2025-11-21 04:00:00,q50,-0.9504379495290812,-0.2999698855817012,-0.1470111604626776,0
5635,2025,k2,SHORT,-0.21478336,-0.8902001365560017,-0.3972347513854631,0.6701396562489403,-0.6968102597829563,-21.1899999999996,1849,3,2025-11-21 08:00:00,q10,-0.8902001365560017,-0.980660795244496,-0.671987786463027,1
5636,2025,k3p,SHORT,-0.168079010109732,-1.0,-0.2547293488325294,1.5080410444171537,-1.0,-29.549999999999727,1849,3,2025-11-21 12:00:00,q50,-0.2547293488325294,-0.2177506421320177,-0.1441166082294997,0
5637,2025,k1,LONG,-0.06675957,-0.7215568612354825,-0.147983874034017,0.55335103411418,-0.1369982547993009,-7.849999999999909,1850,2,2025-11-21 16:00:00,q10,-0.7215568612354825,-1.0,-0.9310255853465544,3
5638,2025,k2,LONG,0.037993997,-1.0,-0.3389062892470307,0.7063475521816484,-0.2498163115356357,-13.599999999999907,1850,2,2025-11-21 20:00:00,q50,-0.3389062892470307,-0.3411000767669566,-0.1696042543093169,1
5639,2025,k2,SHORT,0.59339005,-0.4215260737244989,-0.1038107210239311,3.330023524520622,-0.578069626850112,-27.73000000000001,1851,3,2025-11-24 04:00:00,q10,-0.4215260737244989,-0.980660795244496,-0.671987786463027,3
5640,2025,k3p,SHORT,-0.1252396947957785,-1.0,-0.2514208040415374,0.5745508916760782,-0.8173384516954549,-25.549999999999727,1851,3,2025-11-24 08:00:00,q50,-0.2514208040415374,-0.2177506421320177,-0.1441166082294997,0
5641,2025,k1,LONG,-0.05930134,-1.0,-0.2346285834701378,0.7529304260103785,1.7679298465393225,56.45000000000027,1852,6,2025-11-24 12:00:00,q10,-1.0,-1.0,-0.9310255853465544,1
5642,2025,k2,LONG,-0.15763703,-1.0,-0.5660146225748649,2.422290575519696,1.5746662527165538,50.720000000000255,1852,6,2025-11-24 16:00:00,q50,-0.5660146225748649,-0.3411000767669566,-0.1696042543093169,0
5643,2025,k3p,LONG,0.0152729645397852,-1.0,-0.2071607666051503,1.0109001934550077,1.0190321289005315,35.45000000000027,1852,6,2025-11-24 20:00:00,q50,-0.2071607666051503,-0.2740857038267423,-0.17756805490013175,1
5644,2025,k3p,LONG,0.1162099361400926,-0.4752544451114682,-0.0803533852239859,0.778277200353112,-0.0784952624834988,-5.279999999999745,1852,6,2025-11-25 00:00:00,q50,-0.0803533852239859,-0.2740857038267423,-0.17756805490013175,3
5645,2025,k3p,LONG,0.3933079209683038,-0.7111144721538722,-0.1201366406544628,0.8317704754430932,-0.1067883311369064,-6.309999999999491,1852,6,2025-11-25 04:00:00,q50,-0.1201366406544628,-0.2740857038267423,-0.17756805490013175,3
5646,2025,k3p,LONG,0.0037941781413122,-0.6795490849094024,-0.1339939944730832,0.7798901778032709,-0.4016405254729748,-22.579999999999927,1852,6,2025-11-25 08:00:00,q50,-0.1339939944730832,-0.2740857038267423,-0.17756805490013175,3
5647,2025,k1,SHORT,-0.1926693946076804,-1.0,-0.4492845398465806,0.7083621167177829,-0.6976406533575364,-19.22000000000025,1853,1,2025-11-25 12:00:00,q50,-0.4492845398465806,-0.2999698855817012,-0.1470111604626776,0
5648,2025,k1,LONG,0.6896753,-1.0021152243388969,-0.1367099077385159,2.1660020923321373,-0.4032597266035794,-15.340000000000146,1854,2,2025-11-25 16:00:00,q10,-1.0021152243388969,-1.0,-0.9310255853465544,0
5649,2025,k2,LONG,0.13499434,-1.0,-0.2466302525870105,2.4806657761205573,-0.4600066379024103,-13.859999999999673,1854,2,2025-11-25 20:00:00,q50,-0.2466302525870105,-0.3411000767669566,-0.1696042543093169,1
5650,2025,k1,SHORT,-0.1788739603477555,-1.0,-0.4647351501424282,1.1456844386237224,-0.5979228486646836,-16.11999999999989,1855,1,2025-11-26 00:00:00,q50,-0.4647351501424282,-0.2999698855817012,-0.1470111604626776,0
5651,2025,k1,LONG,0.28348503,-1.0,-0.2538776263728985,3.549079738666277,0.2397293378443651,4.960000000000036,1856,3,2025-11-26 04:00:00,q10,-1.0,-1.0,-0.9310255853465544,1
5652,2025,k2,LONG,-0.45828387,-0.6545918872757966,-0.1412249819665114,0.3160156364072939,-0.2723048327137556,-8.789999999999964,1856,3,2025-11-26 08:00:00,q50,-0.1412249819665114,-0.3411000767669566,-0.1696042543093169,3
5653,2025,k3p,LONG,-0.1188846832503301,-1.0,-0.5657527522076107,1.362339619159549,-0.4038171082962872,-9.389999999999418,1856,3,2025-11-26 12:00:00,q50,-0.5657527522076107,-0.2740857038267423,-0.17756805490013175,0
5654,2025,k1,SHORT,-0.3268750810482336,-1.0,-0.9455719487104516,1.6605280113955116,-1.0,-15.11999999999989,1857,1,2025-11-26 16:00:00,q50,-0.9455719487104516,-0.2999698855817012,-0.1470111604626776,0
5655,2025,k1,LONG,0.35034385,-1.0,-0.3911387843493442,3.3874428367059632,-1.0,-18.479999999999563,1858,2,2025-11-26 20:00:00,q10,-1.0,-1.0,-0.9310255853465544,1
5656,2025,k2,LONG,-0.4542435,-1.0,-0.3885451455721949,-0.2966951403989045,-0.3876303487953952,-10.779999999999744,1858,2,2025-11-27 00:00:00,q50,-0.3885451455721949,-0.3411000767669566,-0.1696042543093169,0
5657,2025,k1,SHORT,-0.1528634179182763,-1.0,-0.90945479160669,1.5336458322732094,-0.2499999999999736,-4.309999999999491,1859,2,2025-11-27 04:00:00,q50,-0.90945479160669,-0.2999698855817012,-0.1470111604626776,0
5658,2025,k2,SHORT,0.047160234,-1.0,-0.5338136368027976,1.549535538008083,-0.5392840539283745,-11.599999999999454,1859,2,2025-11-27 08:00:00,q10,-1.0,-0.980660795244496,-0.671987786463027,0
5659,2025,k1,LONG,0.8662686,-1.0,-0.6999904411648228,3.68889788273357,0.5182389937107471,8.240000000000691,1860,6,2025-11-27 12:00:00,q10,-1.0,-1.0,-0.9310255853465544,1
5660,2025,k2,LONG,-0.07249977,-1.0,-0.1418286363134109,1.5762341413992194,1.450428396572859,11.850000000000364,1860,6,2025-11-27 16:00:00,q50,-0.1418286363134109,-0.3411000767669566,-0.1696042543093169,3
5661,2025,k3p,LONG,1.8828662631013209,-1.0,-0.7372027527719921,3.963271111767446,1.0522041763341918,9.070000000000618,1860,6,2025-11-27 20:00:00,q50,-0.7372027527719921,-0.2740857038267423,-0.17756805490013175,0
5662,2025,k3p,LONG,-0.0383549991805708,-1.0,-0.8600567214656228,2.3535128616314727,1.4276729559747006,9.079999999999927,1860,6,2025-11-28 00:00:00,q50,-0.8600567214656228,-0.2740857038267423,-0.17756805490013175,0
5663,2025,k3p,LONG,-0.093943529105685,-0.8796528992802548,-0.2156717982573822,2.1258139571200405,-1.0,-35.350000000000364,1860,6,2025-11-28 04:00:00,q50,-0.2156717982573822,-0.2740857038267423,-0.17756805490013175,1
5664,2025,k3p,LONG,0.099058077753285,-1.0,-0.3411519189226933,2.1824378572485346,-1.0,-25.394276416498546,1860,6,2025-11-28 08:00:00,q50,-0.3411519189226933,-0.2740857038267423,-0.17756805490013175,0
5665,2025,k1,SHORT,-0.008455953964576,-1.0,-0.3349707628707271,2.17468688665746,-0.6279441117764479,-15.729999999999563,1861,1,2025-11-28 12:00:00,q50,-0.3349707628707271,-0.2999698855817012,-0.1470111604626776,0
5666,2025,k1,LONG,0.2397741,-1.0,-0.290351230961186,1.9975900750355533,1.6387795275590726,49.94999999999982,1862,7,2025-11-28 16:00:00,q10,-1.0,-1.0,-0.9310255853465544,1
5667,2025,k2,LONG,0.081315145,-0.6545918872757966,-0.0498446282465014,1.1029325687333802,0.2763391273501223,15.579999999999927,1862,7,2025-11-28 20:00:00,q50,-0.0498446282465014,-0.3411000767669566,-0.1696042543093169,3
5668,2025,k3p,LONG,0.1353275124604243,-0.8747849160761679,-0.0574945973378757,0.9948179449866912,-0.3329538879017203,-22.890000000000327,1862,7,2025-12-01 04:00:00,q50,-0.0574945973378757,-0.2740857038267423,-0.17756805490013175,3
5669,2025,k3p,LONG,0.0330180236032959,-1.0,-0.5072794196795313,0.6579140690291001,0.1100458502655402,2.9600000000000364,1862,7,2025-12-01 08:00:00,q50,-0.5072794196795313,-0.2740857038267423,-0.17756805490013175,0
5670,2025,k3p,LONG,-0.1478206678281219,-1.0,-0.3811931171232666,0.6970065159383599,-0.5053732210281847,-17.400000000000546,1862,7,2025-12-01 12:00:00,q50,-0.3811931171232666,-0.2740857038267423,-0.17756805490013175,0
