idx,year,stage,direction,mean,q10,q50,q90,R,pnl,rid,L,decision
4129,2024,k2,LONG,-0.18407151,-0.5706199188585053,-0.15797879218955876,0.9035154307641132,1.9425182481752337,42.58000000000038,1392,10,2024-11-18 08:00:00
4140,2024,k2,LONG,0.39385816,-0.5706199188585053,-0.08762516363110957,0.8916880231810888,-1.0,-13.340000000000146,1394,3,2024-11-20 04:00:00
4144,2024,k2,LONG,0.1581642,-0.5706199188585053,-0.1265991320273737,0.8207768882504997,1.593861066235848,49.32999999999993,1396,15,2024-11-20 20:00:00
4169,2024,k2,LONG,-0.4129867,-1.0,-0.4964875259979192,1.020139176237967,0.497461928933974,5.879999999999654,1402,5,2024-11-27 04:00:00
4178,2024,k2,LONG,-0.48909727,-1.0,-0.5695292852240749,0.8007330351415828,-0.4032894736842225,-6.130000000000109,1404,2,2024-11-28 16:00:00
4182,2024,k2,LONG,0.36372173,-0.5706199188585053,-0.0032122547950695847,0.8702316450392441,-0.0594690265486667,-1.6799999999998363,1406,4,2024-11-29 08:00:00
4190,2024,k2,LONG,-0.48469073,-1.0,-0.8136538444270355,0.5593888774421995,0.0184501845019134,0.1000000000003638,1408,2,2024-12-02 20:00:00
4194,2024,k2,LONG,-0.39590594,-1.0,-0.11394264793085829,1.261926801388836,-0.0863157894737014,-0.8200000000001637,1410,4,2024-12-03 12:00:00
4203,2024,k2,LONG,-0.2780974,-1.0,-0.36664968702668077,0.5801469643551208,-0.4241613882790009,-2.4299999999998363,1414,2,2024-12-05 00:00:00
4212,2024,k2,LONG,-0.20320529,-1.0,-0.4794287536202089,0.9689885031569385,-0.2111670864819549,-5.0300000000002,1418,2,2024-12-06 12:00:00
4216,2024,k2,LONG,-0.57911295,-1.0,-0.8022807635668238,0.39767352571960257,2.0965961361545715,22.789999999999964,1420,5,2024-12-09 08:00:00
4222,2024,k2,LONG,-0.201945,-0.5924004255780634,-0.14629705133091414,0.38191116718116,-0.3395004625346565,-3.669999999999618,1422,2,2024-12-10 08:00:00
4225,2024,k2,LONG,0.28110445,-0.5706199188585053,-0.06676455187148198,0.9262980197273539,-0.2118672477371833,-6.320000000000164,1424,4,2024-12-10 20:00:00
4230,2024,k2,LONG,-0.39867997,-0.5706199188585053,-0.17649098055294182,0.21825515477201696,0.6832986832986999,9.860000000000127,1426,4,2024-12-11 16:00:00
4240,2024,k2,LONG,-0.10273715,-1.0,-0.8022807635668238,0.39767352571960257,-1.0,-9.300000000000182,1430,2,2024-12-13 08:00:00
4246,2024,k2,LONG,-0.14255431,-1.0,-1.0068719240501365,0.8873266531074125,-1.0,-8.570000000000164,1432,3,2024-12-16 12:00:00
4255,2024,k2,LONG,0.39695853,-1.0,-0.357698385202786,3.1532862051409105,0.0699844479004729,0.900000000000091,1436,4,2024-12-18 00:00:00
4264,2024,k2,LONG,0.17798571,-1.0,-0.20842049582140282,1.554647274852749,-1.0,-14.069999999999707,1438,2,2024-12-19 12:00:00
4269,2024,k2,LONG,0.027439032,-1.0,-0.7645525957504009,0.5593888774421995,1.9268292682927055,20.539999999999964,1440,6,2024-12-20 08:00:00
4275,2024,k2,LONG,-0.03407413,-1.0,-0.33960342033730134,2.148624773976907,-1.0,-6.64066524880991,1442,2,2024-12-23 12:00:00
4280,2024,k2,LONG,0.31874546,-1.0,-0.34110007676695664,3.61098019702702,-0.7448186528497164,-5.75,1444,2,2024-12-24 08:00:00
4293,2024,k2,LONG,0.082269125,-1.0,-0.05831051067612732,1.3504576273719566,-1.0,-11.610000000000127,1450,3,2024-12-30 04:00:00
4302,2024,k2,LONG,-0.59837157,-1.0,-0.4028175628028043,0.40944006095806484,4.15599173553702,40.22999999999956,1454,10,2024-12-31 16:00:00
4319,2025,k2,LONG,-0.4268477,-1.0,-0.7903664689835188,1.2516264479014878,1.2174820251353746,8.829999999999927,1456,6,2025-01-07 04:00:00
4328,2025,k2,LONG,0.34018642,-1.0,-0.7066099523132425,0.858031165466776,-0.1619217081850306,-1.819999999999709,1458,5,2025-01-08 16:00:00
4334,2025,k2,LONG,0.60512185,-0.6545918872757966,-0.1130556113214056,1.2638038699017105,0.90736842105262,12.929999999999836,1460,10,2025-01-09 16:00:00
4349,2025,k2,LONG,-0.5105004,-1.0,-0.7186021986469563,1.1379177562827778,-0.2156549520766552,-1.349999999999909,1462,2,2025-01-14 08:00:00
4353,2025,k2,LONG,0.50812656,-1.0,-0.07019020438376494,1.630622972395515,0.8773534158149445,16.309999999999945,1464,9,2025-01-15 00:00:00
4363,2025,k2,LONG,-0.26184356,-0.6545918872757966,-0.15596833781433012,0.4130011203494451,-0.021739130434772,-0.5499999999997272,1466,4,2025-01-16 16:00:00
4373,2025,k2,LONG,1.5659438,-1.0,-0.014065729351069504,2.4469373016831435,4.083870967741896,50.63999999999987,1470,15,2025-01-20 12:00:00
4394,2025,k2,LONG,-0.1992638,-1.0,-0.5387763711323604,0.974176878824528,1.4127100073046068,19.340000000000146,1474,6,2025-01-24 00:00:00
4407,2025,k2,LONG,0.17252976,-1.0,-0.7464828510048123,0.8546672891822543,-1.0,-2.570000000000164,1478,7,2025-01-28 08:00:00
4419,2025,k2,LONG,-0.4931214,-1.0,-0.6052588588083064,0.7825156091321066,7.336758242560659,33.159999999999854,1480,8,2025-01-30 08:00:00
4428,2025,k2,LONG,-0.17275932,-0.6545918872757966,-0.3408085397681627,0.5265350644044305,-0.280790960451969,-4.9699999999998,1482,2,2025-01-31 20:00:00
4432,2025,k2,LONG,0.14010209,-0.6545918872757966,-0.10983315128653631,1.108780414072747,0.3390557939914165,9.480000000000018,1484,6,2025-02-03 16:00:00
4439,2025,k2,LONG,0.18039057,-0.6545918872757966,-0.04288878552463023,1.268607858714194,0.6898207426376547,21.550000000000185,1486,8,2025-02-04 20:00:00
