idx,year,stage,direction,mean,q10,q50,q90,R,pnl,rid,L,decision
6134,2026,k3p,SHORT,-0.2822569407713127,-0.8665357498156391,-0.3018918746911209,-0.0261180882276308,-0.3977035169055931,-35.72999999999956,2007,10,2026-03-26 20:00:00
6135,2026,k3p,SHORT,-0.3947704394405346,-0.9521554569622108,-0.3359969493731554,-0.1558688406121668,-0.3850039619651335,-38.86999999999989,2007,10,2026-03-27 00:00:00
6162,2026,k3p,SHORT,-0.1682876365531683,-0.6272792109390263,-0.1496835505066501,0.6320393373540086,-0.4043559267557706,-57.14000000000033,2015,3,2026-04-02 16:00:00
6170,2026,k3p,SHORT,-0.5014911315670163,-1.0,-0.9989294164070616,0.7200634819027812,-1.0,-16.74666728023294,2019,4,2026-04-07 04:00:00
6171,2026,k3p,SHORT,-0.5226529162343402,-1.0,-0.7854296314556368,0.5101751488882498,-1.0,-7.769999999999527,2019,4,2026-04-07 08:00:00
6181,2026,k3p,SHORT,-0.1127889559608281,-0.5739559790180108,-0.2339652151739974,0.8617301973367817,-0.0734515311996226,-6.3799999999992,2023,5,2026-04-09 00:00:00
6182,2026,k3p,SHORT,-0.1756781471427411,-1.0,-0.2348271328999133,0.6405588337078013,-0.2601013420393968,-19.6899999999996,2023,5,2026-04-09 04:00:00
6183,2026,k3p,SHORT,-0.1326664245843919,-1.0,-0.4152638088012224,1.131036650230553,-0.1370235856685931,-5.219999999999345,2023,5,2026-04-09 08:00:00
6190,2026,k3p,SHORT,-0.252361890048422,-1.0,-0.629705897375323,1.487627232627399,-1.0,-36.30000000000018,2025,3,2026-04-10 12:00:00
6209,2026,k3p,SHORT,-0.1787695176930295,-1.0,-0.7901353053842695,1.3087856945789471,-1.0,-20.546283971578305,2033,4,2026-04-15 20:00:00
6210,2026,k3p,SHORT,-0.1183368875072571,-1.0,-0.4305966645042129,1.7032445689084004,-1.0,-37.58999999999924,2033,4,2026-04-16 00:00:00
6215,2026,k3p,SHORT,-0.18961612745851,-1.0,-0.7702413776169459,1.6283910822444934,-0.3525249276294623,-10.960000000000036,2035,5,2026-04-16 20:00:00
