block,entry_ts,direction,entry,tp,topology,d_same,d_opp,resolution,next_side,dir_hit,h1_sl,gap_cross,sl_arm,sl,sl_dist,tp_dist,universe
2026JF,2026-02-27 15:15:00,UP,5217.58,5249.64,SAME_NEAREST,32.0600000000004,87.23999999999978,PRIMARY_CONTINUES,UP,1.0,5168.74,False,H1_STRUCT,5168.74,48.840000000000146,32.0600000000004,CONTROL
2026JF,2026-02-27 15:15:00,UP,5217.58,5249.64,SAME_NEAREST,32.0600000000004,87.23999999999978,PRIMARY_CONTINUES,UP,1.0,5168.74,False,FIXED_10,5207.58,10.0,32.0600000000004,CONTROL
2026JF,2026-02-27 15:15:00,UP,5217.58,5249.64,SAME_NEAREST,32.0600000000004,87.23999999999978,PRIMARY_CONTINUES,UP,1.0,5168.74,False,FIXED_15,5202.58,15.0,32.0600000000004,CONTROL
2026JF,2026-02-27 15:15:00,UP,5217.58,5249.64,SAME_NEAREST,32.0600000000004,87.23999999999978,PRIMARY_CONTINUES,UP,1.0,5168.74,False,FIXED_20,5197.58,20.0,32.0600000000004,CONTROL
2026JF,2026-02-27 15:15:00,UP,5217.58,5249.64,SAME_NEAREST,32.0600000000004,87.23999999999978,PRIMARY_CONTINUES,UP,1.0,5168.74,False,FIXED_25,5192.58,25.0,32.0600000000004,CONTROL
2026JF,2026-02-27 15:15:00,UP,5217.58,5249.64,SAME_NEAREST,32.0600000000004,87.23999999999978,PRIMARY_CONTINUES,UP,1.0,5168.74,False,FIXED_30,5187.58,30.0,32.0600000000004,CONTROL
2026JF,2026-02-27 15:15:00,UP,5217.58,5249.64,SAME_NEAREST,32.0600000000004,87.23999999999978,PRIMARY_CONTINUES,UP,1.0,5168.74,False,FIXED_40,5177.58,40.0,32.0600000000004,CONTROL
2026JF,2026-02-27 15:15:00,UP,5217.58,5249.64,SAME_NEAREST,32.0600000000004,87.23999999999978,PRIMARY_CONTINUES,UP,1.0,5168.74,False,FIXED_50,5167.58,50.0,32.0600000000004,CONTROL
2026JF,2026-02-27 18:11:00,UP,5249.64,5597.99,OPPOSITE_NEAREST,348.34999999999945,119.30000000000018,PRIMARY_CONTINUES,,0.0,5168.74,False,H1_STRUCT,5168.74,80.90000000000055,348.34999999999945,CONTROL
2026JF,2026-02-27 18:11:00,UP,5249.64,5597.99,OPPOSITE_NEAREST,348.34999999999945,119.30000000000018,PRIMARY_CONTINUES,,0.0,5168.74,False,FIXED_10,5239.64,10.0,348.34999999999945,CONTROL
2026JF,2026-02-27 18:11:00,UP,5249.64,5597.99,OPPOSITE_NEAREST,348.34999999999945,119.30000000000018,PRIMARY_CONTINUES,,0.0,5168.74,False,FIXED_15,5234.64,15.0,348.34999999999945,CONTROL
2026JF,2026-02-27 18:11:00,UP,5249.64,5597.99,OPPOSITE_NEAREST,348.34999999999945,119.30000000000018,PRIMARY_CONTINUES,,0.0,5168.74,False,FIXED_20,5229.64,20.0,348.34999999999945,CONTROL
2026JF,2026-02-27 18:11:00,UP,5249.64,5597.99,OPPOSITE_NEAREST,348.34999999999945,119.30000000000018,PRIMARY_CONTINUES,,0.0,5168.74,False,FIXED_25,5224.64,25.0,348.34999999999945,CONTROL
2026JF,2026-02-27 18:11:00,UP,5249.64,5597.99,OPPOSITE_NEAREST,348.34999999999945,119.30000000000018,PRIMARY_CONTINUES,,0.0,5168.74,False,FIXED_30,5219.64,30.0,348.34999999999945,CONTROL
2026JF,2026-02-27 18:11:00,UP,5249.64,5597.99,OPPOSITE_NEAREST,348.34999999999945,119.30000000000018,PRIMARY_CONTINUES,,0.0,5168.74,False,FIXED_40,5209.64,40.0,348.34999999999945,CONTROL
2026JF,2026-02-27 18:11:00,UP,5249.64,5597.99,OPPOSITE_NEAREST,348.34999999999945,119.30000000000018,PRIMARY_CONTINUES,,0.0,5168.74,False,FIXED_50,5199.64,50.0,348.34999999999945,CONTROL
2026JF,2026-01-30 10:33:00,DOWN,5100.21,5046.83,SAME_NEAREST,53.38000000000011,497.77999999999975,CHALLENGER_EARNED,DOWN,1.0,5241.13,False,H1_STRUCT,5241.13,140.92000000000007,53.38000000000011,SAME_NEAREST
2026JF,2026-01-30 10:33:00,DOWN,5100.21,5046.83,SAME_NEAREST,53.38000000000011,497.77999999999975,CHALLENGER_EARNED,DOWN,1.0,5241.13,False,FIXED_10,5110.21,10.0,53.38000000000011,SAME_NEAREST
2026JF,2026-01-30 10:33:00,DOWN,5100.21,5046.83,SAME_NEAREST,53.38000000000011,497.77999999999975,CHALLENGER_EARNED,DOWN,1.0,5241.13,False,FIXED_15,5115.21,15.0,53.38000000000011,SAME_NEAREST
2026JF,2026-01-30 10:33:00,DOWN,5100.21,5046.83,SAME_NEAREST,53.38000000000011,497.77999999999975,CHALLENGER_EARNED,DOWN,1.0,5241.13,False,FIXED_20,5120.21,20.0,53.38000000000011,SAME_NEAREST
2026JF,2026-01-30 10:33:00,DOWN,5100.21,5046.83,SAME_NEAREST,53.38000000000011,497.77999999999975,CHALLENGER_EARNED,DOWN,1.0,5241.13,False,FIXED_25,5125.21,25.0,53.38000000000011,SAME_NEAREST
2026JF,2026-01-30 10:33:00,DOWN,5100.21,5046.83,SAME_NEAREST,53.38000000000011,497.77999999999975,CHALLENGER_EARNED,DOWN,1.0,5241.13,False,FIXED_30,5130.21,30.0,53.38000000000011,SAME_NEAREST
2026JF,2026-01-30 10:33:00,DOWN,5100.21,5046.83,SAME_NEAREST,53.38000000000011,497.77999999999975,CHALLENGER_EARNED,DOWN,1.0,5241.13,False,FIXED_40,5140.21,40.0,53.38000000000011,SAME_NEAREST
2026JF,2026-01-30 10:33:00,DOWN,5100.21,5046.83,SAME_NEAREST,53.38000000000011,497.77999999999975,CHALLENGER_EARNED,DOWN,1.0,5241.13,False,FIXED_50,5150.21,50.0,53.38000000000011,SAME_NEAREST
2026JF,2026-01-30 11:13:00,DOWN,5046.83,4989.9,SAME_NEAREST,56.93000000000029,551.1599999999999,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,H1_STRUCT,5241.13,194.30000000000018,56.93000000000029,SAME_NEAREST
2026JF,2026-01-30 11:13:00,DOWN,5046.83,4989.9,SAME_NEAREST,56.93000000000029,551.1599999999999,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_10,5056.83,10.0,56.93000000000029,SAME_NEAREST
2026JF,2026-01-30 11:13:00,DOWN,5046.83,4989.9,SAME_NEAREST,56.93000000000029,551.1599999999999,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_15,5061.83,15.0,56.93000000000029,SAME_NEAREST
2026JF,2026-01-30 11:13:00,DOWN,5046.83,4989.9,SAME_NEAREST,56.93000000000029,551.1599999999999,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_20,5066.83,20.0,56.93000000000029,SAME_NEAREST
2026JF,2026-01-30 11:13:00,DOWN,5046.83,4989.9,SAME_NEAREST,56.93000000000029,551.1599999999999,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_25,5071.83,25.0,56.93000000000029,SAME_NEAREST
2026JF,2026-01-30 11:13:00,DOWN,5046.83,4989.9,SAME_NEAREST,56.93000000000029,551.1599999999999,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_30,5076.83,30.0,56.93000000000029,SAME_NEAREST
2026JF,2026-01-30 11:13:00,DOWN,5046.83,4989.9,SAME_NEAREST,56.93000000000029,551.1599999999999,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_40,5086.83,40.0,56.93000000000029,SAME_NEAREST
2026JF,2026-01-30 11:13:00,DOWN,5046.83,4989.9,SAME_NEAREST,56.93000000000029,551.1599999999999,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_50,5096.83,50.0,56.93000000000029,SAME_NEAREST
2026JF,2026-01-30 11:44:00,DOWN,4989.9,4899.7,SAME_NEAREST,90.19999999999982,608.0900000000001,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,H1_STRUCT,5241.13,251.23000000000047,90.19999999999982,SAME_NEAREST
2026JF,2026-01-30 11:44:00,DOWN,4989.9,4899.7,SAME_NEAREST,90.19999999999982,608.0900000000001,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_10,4999.9,10.0,90.19999999999982,SAME_NEAREST
2026JF,2026-01-30 11:44:00,DOWN,4989.9,4899.7,SAME_NEAREST,90.19999999999982,608.0900000000001,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_15,5004.9,15.0,90.19999999999982,SAME_NEAREST
2026JF,2026-01-30 11:44:00,DOWN,4989.9,4899.7,SAME_NEAREST,90.19999999999982,608.0900000000001,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_20,5009.9,20.0,90.19999999999982,SAME_NEAREST
2026JF,2026-01-30 11:44:00,DOWN,4989.9,4899.7,SAME_NEAREST,90.19999999999982,608.0900000000001,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_25,5014.9,25.0,90.19999999999982,SAME_NEAREST
2026JF,2026-01-30 11:44:00,DOWN,4989.9,4899.7,SAME_NEAREST,90.19999999999982,608.0900000000001,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_30,5019.9,30.0,90.19999999999982,SAME_NEAREST
2026JF,2026-01-30 11:44:00,DOWN,4989.9,4899.7,SAME_NEAREST,90.19999999999982,608.0900000000001,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_40,5029.9,40.0,90.19999999999982,SAME_NEAREST
2026JF,2026-01-30 11:44:00,DOWN,4989.9,4899.7,SAME_NEAREST,90.19999999999982,608.0900000000001,PRIMARY_CONTINUES,DOWN,1.0,5241.13,False,FIXED_50,5039.9,50.0,90.19999999999982,SAME_NEAREST
2026JF,2026-01-30 19:21:00,DOWN,4899.7,4755.69,SAME_NEAREST,144.01000000000022,698.29,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,H1_STRUCT,5145.69,245.98999999999978,144.01000000000022,SAME_NEAREST
2026JF,2026-01-30 19:21:00,DOWN,4899.7,4755.69,SAME_NEAREST,144.01000000000022,698.29,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_10,4909.7,10.0,144.01000000000022,SAME_NEAREST
2026JF,2026-01-30 19:21:00,DOWN,4899.7,4755.69,SAME_NEAREST,144.01000000000022,698.29,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_15,4914.7,15.0,144.01000000000022,SAME_NEAREST
2026JF,2026-01-30 19:21:00,DOWN,4899.7,4755.69,SAME_NEAREST,144.01000000000022,698.29,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_20,4919.7,20.0,144.01000000000022,SAME_NEAREST
2026JF,2026-01-30 19:21:00,DOWN,4899.7,4755.69,SAME_NEAREST,144.01000000000022,698.29,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_25,4924.7,25.0,144.01000000000022,SAME_NEAREST
2026JF,2026-01-30 19:21:00,DOWN,4899.7,4755.69,SAME_NEAREST,144.01000000000022,698.29,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_30,4929.7,30.0,144.01000000000022,SAME_NEAREST
2026JF,2026-01-30 19:21:00,DOWN,4899.7,4755.69,SAME_NEAREST,144.01000000000022,698.29,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_40,4939.7,40.0,144.01000000000022,SAME_NEAREST
2026JF,2026-01-30 19:21:00,DOWN,4899.7,4755.69,SAME_NEAREST,144.01000000000022,698.29,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_50,4949.7,50.0,144.01000000000022,SAME_NEAREST
2026JF,2026-01-30 20:19:00,DOWN,4755.69,4659.5,SAME_NEAREST,96.1899999999996,842.3000000000002,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,H1_STRUCT,5145.69,390.0,96.1899999999996,SAME_NEAREST
2026JF,2026-01-30 20:19:00,DOWN,4755.69,4659.5,SAME_NEAREST,96.1899999999996,842.3000000000002,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_10,4765.69,10.0,96.1899999999996,SAME_NEAREST
2026JF,2026-01-30 20:19:00,DOWN,4755.69,4659.5,SAME_NEAREST,96.1899999999996,842.3000000000002,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_15,4770.69,15.0,96.1899999999996,SAME_NEAREST
2026JF,2026-01-30 20:19:00,DOWN,4755.69,4659.5,SAME_NEAREST,96.1899999999996,842.3000000000002,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_20,4775.69,20.0,96.1899999999996,SAME_NEAREST
2026JF,2026-01-30 20:19:00,DOWN,4755.69,4659.5,SAME_NEAREST,96.1899999999996,842.3000000000002,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_25,4780.69,25.0,96.1899999999996,SAME_NEAREST
2026JF,2026-01-30 20:19:00,DOWN,4755.69,4659.5,SAME_NEAREST,96.1899999999996,842.3000000000002,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_30,4785.69,30.0,96.1899999999996,SAME_NEAREST
2026JF,2026-01-30 20:19:00,DOWN,4755.69,4659.5,SAME_NEAREST,96.1899999999996,842.3000000000002,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_40,4795.69,40.0,96.1899999999996,SAME_NEAREST
2026JF,2026-01-30 20:19:00,DOWN,4755.69,4659.5,SAME_NEAREST,96.1899999999996,842.3000000000002,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_50,4805.69,50.0,96.1899999999996,SAME_NEAREST
2026JF,2026-02-02 03:09:00,DOWN,4659.5,4536.61,SAME_NEAREST,122.89000000000033,938.4899999999998,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,H1_STRUCT,5145.69,486.1899999999996,122.89000000000033,SAME_NEAREST
2026JF,2026-02-02 03:09:00,DOWN,4659.5,4536.61,SAME_NEAREST,122.89000000000033,938.4899999999998,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_10,4669.5,10.0,122.89000000000033,SAME_NEAREST
2026JF,2026-02-02 03:09:00,DOWN,4659.5,4536.61,SAME_NEAREST,122.89000000000033,938.4899999999998,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_15,4674.5,15.0,122.89000000000033,SAME_NEAREST
2026JF,2026-02-02 03:09:00,DOWN,4659.5,4536.61,SAME_NEAREST,122.89000000000033,938.4899999999998,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_20,4679.5,20.0,122.89000000000033,SAME_NEAREST
2026JF,2026-02-02 03:09:00,DOWN,4659.5,4536.61,SAME_NEAREST,122.89000000000033,938.4899999999998,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_25,4684.5,25.0,122.89000000000033,SAME_NEAREST
2026JF,2026-02-02 03:09:00,DOWN,4659.5,4536.61,SAME_NEAREST,122.89000000000033,938.4899999999998,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_30,4689.5,30.0,122.89000000000033,SAME_NEAREST
2026JF,2026-02-02 03:09:00,DOWN,4659.5,4536.61,SAME_NEAREST,122.89000000000033,938.4899999999998,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_40,4699.5,40.0,122.89000000000033,SAME_NEAREST
2026JF,2026-02-02 03:09:00,DOWN,4659.5,4536.61,SAME_NEAREST,122.89000000000033,938.4899999999998,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_50,4709.5,50.0,122.89000000000033,SAME_NEAREST
2026JF,2026-02-02 07:49:00,DOWN,4536.61,4407.65,SAME_NEAREST,128.96000000000004,1061.38,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,H1_STRUCT,5145.69,609.0799999999999,128.96000000000004,SAME_NEAREST
2026JF,2026-02-02 07:49:00,DOWN,4536.61,4407.65,SAME_NEAREST,128.96000000000004,1061.38,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_10,4546.61,10.0,128.96000000000004,SAME_NEAREST
2026JF,2026-02-02 07:49:00,DOWN,4536.61,4407.65,SAME_NEAREST,128.96000000000004,1061.38,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_15,4551.61,15.0,128.96000000000004,SAME_NEAREST
2026JF,2026-02-02 07:49:00,DOWN,4536.61,4407.65,SAME_NEAREST,128.96000000000004,1061.38,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_20,4556.61,20.0,128.96000000000004,SAME_NEAREST
2026JF,2026-02-02 07:49:00,DOWN,4536.61,4407.65,SAME_NEAREST,128.96000000000004,1061.38,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_25,4561.61,25.0,128.96000000000004,SAME_NEAREST
2026JF,2026-02-02 07:49:00,DOWN,4536.61,4407.65,SAME_NEAREST,128.96000000000004,1061.38,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_30,4566.61,30.0,128.96000000000004,SAME_NEAREST
2026JF,2026-02-02 07:49:00,DOWN,4536.61,4407.65,SAME_NEAREST,128.96000000000004,1061.38,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_40,4576.61,40.0,128.96000000000004,SAME_NEAREST
2026JF,2026-02-02 07:49:00,DOWN,4536.61,4407.65,SAME_NEAREST,128.96000000000004,1061.38,PRIMARY_CONTINUES,DOWN,1.0,5145.69,False,FIXED_50,4586.61,50.0,128.96000000000004,SAME_NEAREST
2026JF,2026-02-02 08:38:00,DOWN,4407.65,4309.99,SAME_NEAREST,97.65999999999985,1190.3400000000001,PRIMARY_CONTINUES,UP,0.0,5145.69,False,H1_STRUCT,5145.69,738.04,97.65999999999985,SAME_NEAREST
2026JF,2026-02-02 08:38:00,DOWN,4407.65,4309.99,SAME_NEAREST,97.65999999999985,1190.3400000000001,PRIMARY_CONTINUES,UP,0.0,5145.69,False,FIXED_10,4417.65,10.0,97.65999999999985,SAME_NEAREST
2026JF,2026-02-02 08:38:00,DOWN,4407.65,4309.99,SAME_NEAREST,97.65999999999985,1190.3400000000001,PRIMARY_CONTINUES,UP,0.0,5145.69,False,FIXED_15,4422.65,15.0,97.65999999999985,SAME_NEAREST
2026JF,2026-02-02 08:38:00,DOWN,4407.65,4309.99,SAME_NEAREST,97.65999999999985,1190.3400000000001,PRIMARY_CONTINUES,UP,0.0,5145.69,False,FIXED_20,4427.65,20.0,97.65999999999985,SAME_NEAREST
2026JF,2026-02-02 08:38:00,DOWN,4407.65,4309.99,SAME_NEAREST,97.65999999999985,1190.3400000000001,PRIMARY_CONTINUES,UP,0.0,5145.69,False,FIXED_25,4432.65,25.0,97.65999999999985,SAME_NEAREST
2026JF,2026-02-02 08:38:00,DOWN,4407.65,4309.99,SAME_NEAREST,97.65999999999985,1190.3400000000001,PRIMARY_CONTINUES,UP,0.0,5145.69,False,FIXED_30,4437.65,30.0,97.65999999999985,SAME_NEAREST
2026JF,2026-02-02 08:38:00,DOWN,4407.65,4309.99,SAME_NEAREST,97.65999999999985,1190.3400000000001,PRIMARY_CONTINUES,UP,0.0,5145.69,False,FIXED_40,4447.65,40.0,97.65999999999985,SAME_NEAREST
2026JF,2026-02-02 08:38:00,DOWN,4407.65,4309.99,SAME_NEAREST,97.65999999999985,1190.3400000000001,PRIMARY_CONTINUES,UP,0.0,5145.69,False,FIXED_50,4457.65,50.0,97.65999999999985,SAME_NEAREST
2026JF,2026-02-04 18:46:00,DOWN,4880.74,4403.12,SAME_NEAREST,477.6199999999999,717.25,OLD_PRIMARY_WINS,DOWN,1.0,5063.46,False,H1_STRUCT,5063.46,182.72000000000025,477.6199999999999,SAME_NEAREST
2026JF,2026-02-04 18:46:00,DOWN,4880.74,4403.12,SAME_NEAREST,477.6199999999999,717.25,OLD_PRIMARY_WINS,DOWN,1.0,5063.46,False,FIXED_10,4890.74,10.0,477.6199999999999,SAME_NEAREST
2026JF,2026-02-04 18:46:00,DOWN,4880.74,4403.12,SAME_NEAREST,477.6199999999999,717.25,OLD_PRIMARY_WINS,DOWN,1.0,5063.46,False,FIXED_15,4895.74,15.0,477.6199999999999,SAME_NEAREST
2026JF,2026-02-04 18:46:00,DOWN,4880.74,4403.12,SAME_NEAREST,477.6199999999999,717.25,OLD_PRIMARY_WINS,DOWN,1.0,5063.46,False,FIXED_20,4900.74,20.0,477.6199999999999,SAME_NEAREST
2026JF,2026-02-04 18:46:00,DOWN,4880.74,4403.12,SAME_NEAREST,477.6199999999999,717.25,OLD_PRIMARY_WINS,DOWN,1.0,5063.46,False,FIXED_25,4905.74,25.0,477.6199999999999,SAME_NEAREST
2026JF,2026-02-04 18:46:00,DOWN,4880.74,4403.12,SAME_NEAREST,477.6199999999999,717.25,OLD_PRIMARY_WINS,DOWN,1.0,5063.46,False,FIXED_30,4910.74,30.0,477.6199999999999,SAME_NEAREST
2026JF,2026-02-04 18:46:00,DOWN,4880.74,4403.12,SAME_NEAREST,477.6199999999999,717.25,OLD_PRIMARY_WINS,DOWN,1.0,5063.46,False,FIXED_40,4920.74,40.0,477.6199999999999,SAME_NEAREST
2026JF,2026-02-04 18:46:00,DOWN,4880.74,4403.12,SAME_NEAREST,477.6199999999999,717.25,OLD_PRIMARY_WINS,DOWN,1.0,5063.46,False,FIXED_50,4930.74,50.0,477.6199999999999,SAME_NEAREST
2026JF,2026-02-11 12:40:00,UP,5078.61,5086.36,SAME_NEAREST,7.75,79.64999999999964,CHALLENGER_EARNED,UP,1.0,5043.58,False,H1_STRUCT,5043.58,35.029999999999745,7.75,SAME_NEAREST
2026JF,2026-02-11 12:40:00,UP,5078.61,5086.36,SAME_NEAREST,7.75,79.64999999999964,CHALLENGER_EARNED,UP,1.0,5043.58,False,FIXED_10,5068.61,10.0,7.75,SAME_NEAREST
2026JF,2026-02-11 12:40:00,UP,5078.61,5086.36,SAME_NEAREST,7.75,79.64999999999964,CHALLENGER_EARNED,UP,1.0,5043.58,False,FIXED_15,5063.61,15.0,7.75,SAME_NEAREST
2026JF,2026-02-11 12:40:00,UP,5078.61,5086.36,SAME_NEAREST,7.75,79.64999999999964,CHALLENGER_EARNED,UP,1.0,5043.58,False,FIXED_20,5058.61,20.0,7.75,SAME_NEAREST
2026JF,2026-02-11 12:40:00,UP,5078.61,5086.36,SAME_NEAREST,7.75,79.64999999999964,CHALLENGER_EARNED,UP,1.0,5043.58,False,FIXED_25,5053.61,25.0,7.75,SAME_NEAREST
2026JF,2026-02-11 12:40:00,UP,5078.61,5086.36,SAME_NEAREST,7.75,79.64999999999964,CHALLENGER_EARNED,UP,1.0,5043.58,False,FIXED_30,5048.61,30.0,7.75,SAME_NEAREST
2026JF,2026-02-11 12:40:00,UP,5078.61,5086.36,SAME_NEAREST,7.75,79.64999999999964,CHALLENGER_EARNED,UP,1.0,5043.58,False,FIXED_40,5038.61,40.0,7.75,SAME_NEAREST
2026JF,2026-02-11 12:40:00,UP,5078.61,5086.36,SAME_NEAREST,7.75,79.64999999999964,CHALLENGER_EARNED,UP,1.0,5043.58,False,FIXED_50,5028.61,50.0,7.75,SAME_NEAREST
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,H1_STRUCT,5017.24,51.9399999999996,31.48999999999978,SAME_NEAREST
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_10,4975.3,10.0,31.48999999999978,SAME_NEAREST
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_15,4980.3,15.0,31.48999999999978,SAME_NEAREST
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_20,4985.3,20.0,31.48999999999978,SAME_NEAREST
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_25,4990.3,25.0,31.48999999999978,SAME_NEAREST
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_30,4995.3,30.0,31.48999999999978,SAME_NEAREST
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_40,5005.3,40.0,31.48999999999978,SAME_NEAREST
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_50,5015.3,50.0,31.48999999999978,SAME_NEAREST
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,H1_STRUCT,5017.24,83.42999999999938,55.18000000000029,SAME_NEAREST
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_10,4943.81,10.0,55.18000000000029,SAME_NEAREST
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_15,4948.81,15.0,55.18000000000029,SAME_NEAREST
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_20,4953.81,20.0,55.18000000000029,SAME_NEAREST
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_25,4958.81,25.0,55.18000000000029,SAME_NEAREST
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_30,4963.81,30.0,55.18000000000029,SAME_NEAREST
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_40,4973.81,40.0,55.18000000000029,SAME_NEAREST
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_50,4983.81,50.0,55.18000000000029,SAME_NEAREST
2026JF,2026-02-19 08:45:00,UP,5010.87,5051.96,SAME_NEAREST,41.090000000000146,169.10999999999967,CHALLENGER_EARNED,UP,1.0,4958.75,False,H1_STRUCT,4958.75,52.11999999999989,41.090000000000146,SAME_NEAREST
2026JF,2026-02-19 08:45:00,UP,5010.87,5051.96,SAME_NEAREST,41.090000000000146,169.10999999999967,CHALLENGER_EARNED,UP,1.0,4958.75,False,FIXED_10,5000.87,10.0,41.090000000000146,SAME_NEAREST
2026JF,2026-02-19 08:45:00,UP,5010.87,5051.96,SAME_NEAREST,41.090000000000146,169.10999999999967,CHALLENGER_EARNED,UP,1.0,4958.75,False,FIXED_15,4995.87,15.0,41.090000000000146,SAME_NEAREST
