universe,policy,sl_arm,block,n,resolved,wins,losses,wr,total_R,mean_R,PF,maxDD,avg_win_R,med_win_R,avg_loss_R,payoff,amb,cens,position_mode
SAME_NEAREST,FIRST_TARGET,FIXED_50,2025H1,40.0,39.0,31.0,8.0,0.7948717948717948,3.0242000000000457,0.07754358974359092,1.3780250000000054,3.0169999999999897,0.35561935483871104,0.2602000000000043,-1.0,0.35561935483871104,0.0,1.0,ONE_POSITION
SAME_NEAREST,FIRST_TARGET,FIXED_50,2026JF,12.0,12.0,8.0,4.0,0.6666666666666666,4.789199999999983,0.3990999999999986,2.1972999999999954,1.0,1.0986499999999977,0.7257999999999992,-1.0,1.0986499999999977,0.0,0.0,ONE_POSITION
SAME_NEAREST,FIRST_TARGET,H1_STRUCT,2024,99.0,99.0,71.0,28.0,0.7171717171717171,6.326065376602618,0.06389965026871332,1.2259309063072361,4.809422458505734,0.48346570952961426,0.2981539533263648,-1.0,0.48346570952961426,0.0,0.0,ONE_POSITION
SAME_NEAREST,FIRST_TARGET,H1_STRUCT,2025H1,44.0,43.0,31.0,12.0,0.7209302325581395,0.5183602583278196,0.012054889728553946,1.0431966881939847,3.667421089845612,0.40381807284928445,0.2693085321472019,-1.0,0.40381807284928445,0.0,1.0,ONE_POSITION
SAME_NEAREST,FIRST_TARGET,H1_STRUCT,2026JF,11.0,11.0,9.0,2.0,0.8181818181818182,1.4966129397142627,0.1360557217922057,1.7483064698571313,1.0,0.3885125488571403,0.3590335549098422,-1.0,0.3885125488571403,0.0,0.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_10,2024,73.0,72.0,15.0,57.0,0.20833333333333334,21.35100000000002,0.2965416666666669,1.3935160440127548,16.647999999999996,5.040533333333332,3.157999999999993,-0.9518771929824557,5.295360967248468,1.0,0.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_10,2025H1,34.0,33.0,7.0,26.0,0.21212121212121213,35.796999999999976,1.084757575757575,2.4233965565231226,12.219000000000008,8.706571428571424,3.9610000000000127,-0.96726923076923,9.001187209943028,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_10,2026JF,15.0,14.0,0.0,14.0,0.0,-14.0,-1.0,0.0,13.0,,,-1.0,,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_15,2024,64.0,64.0,14.0,50.0,0.21875,5.816666666666667,0.09088541666666668,1.1361430555338836,14.60600000000001,3.467238095238097,2.3683333333333394,-0.8544933333333337,4.057653769763871,0.0,0.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_15,2025H1,28.0,27.0,7.0,20.0,0.25925925925925924,23.17666666666667,0.8583950617283952,2.2779840458772944,9.812666666666669,5.901714285714284,2.696666666666685,-0.9067666666666658,6.508525845363699,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_15,2026JF,15.0,14.0,0.0,14.0,0.0,-14.0,-1.0,0.0,13.0,,,-1.0,,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_20,2024,53.0,52.0,14.0,38.0,0.2692307692307692,9.9495,0.19133653846153847,1.3564659728069077,10.95100000000002,2.7043571428571442,1.7762500000000045,-0.7345131578947371,3.681836211904464,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_20,2025H1,23.0,21.0,7.0,14.0,0.3333333333333333,18.994,0.9044761904761904,2.5695574928727862,4.498000000000005,4.442214285714284,2.092000000000007,-0.8643928571428562,5.1391149857455725,1.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_20,2026JF,14.0,13.0,0.0,13.0,0.0,-13.0,-1.0,0.0,12.0,,,-1.0,,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_25,2024,50.0,48.0,14.0,34.0,0.2916666666666667,8.939199999999989,0.1862333333333331,1.4106050305914337,6.975600000000013,2.1935714285714303,1.6944000000000052,-0.6403176470588244,3.4257550742934813,1.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_25,2025H1,19.0,18.0,9.0,9.0,0.5,19.581600000000016,1.0878666666666676,3.9121951219512314,4.0,2.922844444444444,1.5844000000000051,-0.7471111111111086,3.912195121951232,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_25,2026JF,13.0,12.0,0.0,12.0,0.0,-12.0,-1.0,0.0,11.0,,,-1.0,,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_30,2024,43.0,41.0,14.0,27.0,0.34146341463414637,12.85199999999999,0.31346341463414606,1.993506493506491,3.091000000000017,1.842000000000001,1.4120000000000044,-0.479111111111112,3.8446196660482324,1.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_30,2025H1,15.0,14.0,9.0,5.0,0.6428571428571429,19.50100000000002,1.3929285714285728,9.057154661892397,1.0,2.435703703703703,1.3203333333333376,-0.4840666666666614,5.03175258994022,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_30,2026JF,13.0,12.0,0.0,12.0,0.0,-12.0,-1.0,0.0,11.0,,,-1.0,,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_40,2024,42.0,41.0,14.0,27.0,0.34146341463414637,9.48725,0.23139634146341462,1.962806038310287,2.5300000000000074,1.3815000000000008,1.0590000000000033,-0.3649537037037041,3.7854116453126965,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_40,2025H1,15.0,14.0,9.0,5.0,0.6428571428571429,14.375750000000016,1.026839285714287,7.960779566638497,1.0,1.8267777777777776,0.9902500000000032,-0.41304999999999603,4.422655314799165,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_40,2026JF,10.0,9.0,0.0,9.0,0.0,-9.0,-1.0,0.0,8.0,,,-1.0,,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_50,2024,42.0,40.0,14.0,26.0,0.35,8.371799999999999,0.20929499999999995,2.1789607097591874,1.3712,1.1052000000000006,0.8472000000000026,-0.273115384615385,4.0466413181242045,1.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_50,2025H1,15.0,14.0,9.0,5.0,0.6428571428571429,11.300600000000015,0.8071857142857154,7.101176978728059,1.0,1.461422222222222,0.7922000000000026,-0.3704399999999968,3.945098321515588,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_50,2026JF,3.0,1.0,1.0,0.0,1.0,0.43200000000000727,0.43200000000000727,inf,0.0,0.43200000000000727,0.43200000000000727,,,1.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,H1_STRUCT,2024,52.0,43.0,13.0,30.0,0.3023255813953488,15.47137742794034,0.35979947506838,1.776366815218249,6.745217348145491,2.7230230419232195,1.7399449035812544,-0.6642640705687168,4.099308035119036,8.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,H1_STRUCT,2025H1,15.0,13.0,9.0,4.0,0.6923076923076923,30.807776757353246,2.369828981334865,27.047540294521607,0.672243554580362,3.554503179815045,0.899409627611266,-0.29568796524554014,12.02112901978738,1.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,H1_STRUCT,2026JF,3.0,2.0,1.0,1.0,0.5,-0.7240800347045546,-0.3620400173522773,0.17470447657330435,0.8773584905660388,0.1532784558614842,0.1532784558614842,-0.8773584905660389,0.17470447657330435,0.0,1.0,ONE_POSITION
CONTROL,CHALLENGE_EXIT,FIXED_10,COMBINED_2024_2025H1_2026JF,186.0,182.0,48.0,134.0,0.26373626373626374,136.23199999999977,0.7485274725274713,2.05024900935905,17.614000000000033,5.540541666666662,3.159000000000015,-0.9680149253731342,5.723611817794015,2.0,2.0,ONE_POSITION
CONTROL,CHALLENGE_EXIT,FIXED_15,COMBINED_2024_2025H1_2026JF,168.0,163.0,50.0,113.0,0.3067484662576687,81.58799999999987,0.5005398773006127,1.7877215792793597,17.0,3.70325333333333,1.870000000000012,-0.9165899705014745,4.040250769171353,3.0,2.0,ONE_POSITION
CONTROL,CHALLENGE_EXIT,FIXED_20,COMBINED_2024_2025H1_2026JF,156.0,148.0,51.0,97.0,0.34459459459459457,63.11149999999986,0.42642905405405307,1.7726393496810826,16.0,2.8391078431372527,1.5705000000000156,-0.8420927835051547,3.3714905278248044,5.0,3.0,ONE_POSITION
CONTROL,CHALLENGE_EXIT,FIXED_25,COMBINED_2024_2025H1_2026JF,150.0,143.0,52.0,91.0,0.36363636363636365,46.92399999999989,0.3281398601398594,1.6722520529733,15.0,2.244715384615383,1.1220000000000072,-0.7670461538461538,2.9264410927032753,4.0,3.0,ONE_POSITION
CONTROL,CHALLENGE_EXIT,FIXED_30,COMBINED_2024_2025H1_2026JF,144.0,137.0,52.0,85.0,0.3795620437956204,40.83699999999994,0.2980802919708025,1.699794935653206,15.0,1.9075512820512803,1.172666666666669,-0.6865372549019606,2.7785109525100484,4.0,3.0,ONE_POSITION
CONTROL,CHALLENGE_EXIT,FIXED_40,COMBINED_2024_2025H1_2026JF,138.0,133.0,52.0,81.0,0.39097744360902253,31.705999999999957,0.2383909774436087,1.700116479985867,11.0,1.4806298076923066,0.9263750000000016,-0.5590956790123456,2.648258363054908,2.0,3.0,ONE_POSITION
CONTROL,CHALLENGE_EXIT,FIXED_50,COMBINED_2024_2025H1_2026JF,133.0,129.0,53.0,76.0,0.4108527131782946,33.43399999999996,0.2591782945736431,1.9792229244890653,5.713999999999995,1.2750452830188668,0.7496000000000004,-0.44925526315789466,2.8381309860597916,1.0,3.0,ONE_POSITION
CONTROL,CHALLENGE_EXIT,H1_STRUCT,COMBINED_2024_2025H1_2026JF,133.0,115.0,53.0,62.0,0.4608695652173913,72.21188380726113,0.6279294244109663,2.632121924446112,4.431504386931188,2.1972840794313893,1.430346051464067,-0.7136156839129435,3.0790860248237535,15.0,3.0,ONE_POSITION
CONTROL,FIRST_TARGET,FIXED_10,COMBINED_2024_2025H1_2026JF,59.0,57.0,18.0,39.0,0.3157894736842105,-22.904000000000156,-0.4018245614035115,0.4127179487179447,22.5600000000001,0.8942222222222136,0.6115000000000008,-1.0,0.8942222222222136,0.0,2.0,ONE_POSITION
CONTROL,FIRST_TARGET,FIXED_15,COMBINED_2024_2025H1_2026JF,51.0,49.0,17.0,32.0,0.3469387755102041,-19.416666666666774,-0.39625850340136276,0.3932291666666633,18.520666666666738,0.7401960784313663,0.5679999999999988,-1.0,0.7401960784313663,0.0,2.0,ONE_POSITION
CONTROL,FIRST_TARGET,FIXED_20,COMBINED_2024_2025H1_2026JF,40.0,38.0,18.0,20.0,0.47368421052631576,-9.283000000000072,-0.24428947368421242,0.5358499999999964,10.177500000000022,0.5953888888888849,0.45999999999999663,-1.0,0.5953888888888849,0.0,2.0,ONE_POSITION
CONTROL,FIRST_TARGET,FIXED_25,COMBINED_2024_2025H1_2026JF,35.0,33.0,14.0,19.0,0.42424242424242425,-13.099200000000055,-0.3969454545454562,0.3105684210526286,12.28080000000005,0.42148571428571024,0.3253999999999996,-1.0,0.42148571428571024,0.0,2.0,ONE_POSITION
CONTROL,FIRST_TARGET,FIXED_30,COMBINED_2024_2025H1_2026JF,30.0,27.0,13.0,14.0,0.48148148148148145,-9.642666666666686,-0.3571358024691365,0.3112380952380937,10.383666666666683,0.33517948717948554,0.25833333333333336,-1.0,0.33517948717948554,0.0,3.0,ONE_POSITION
CONTROL,FIRST_TARGET,FIXED_40,COMBINED_2024_2025H1_2026JF,19.0,16.0,5.0,11.0,0.3125,-8.84725000000002,-0.5529531250000013,0.1957045454545437,9.019000000000005,0.4305499999999961,0.40549999999998365,-1.0,0.4305499999999961,0.0,3.0,ONE_POSITION
CONTROL,FIRST_TARGET,FIXED_50,COMBINED_2024_2025H1_2026JF,18.0,15.0,5.0,10.0,0.3333333333333333,-8.04960000000002,-0.5366400000000013,0.19503999999999813,8.215200000000005,0.39007999999999626,0.3243999999999869,-1.0,0.39007999999999626,0.0,3.0,ONE_POSITION
CONTROL,FIRST_TARGET,H1_STRUCT,COMBINED_2024_2025H1_2026JF,28.0,25.0,11.0,14.0,0.44,-6.120868619538587,-0.2448347447815435,0.5627950986043866,8.349301075611521,0.7162846709510374,0.2345169281585466,-1.0,0.7162846709510374,0.0,3.0,ONE_POSITION
CONTROL,FLIP_EXIT,FIXED_10,COMBINED_2024_2025H1_2026JF,139.0,136.0,27.0,109.0,0.19852941176470587,88.35199999999996,0.6496470588235291,1.8398958115481872,19.21900000000001,7.168370370370366,3.157999999999993,-0.9650825688073388,7.427727535509349,1.0,2.0,ONE_POSITION
CONTROL,FLIP_EXIT,FIXED_15,COMBINED_2024_2025H1_2026JF,123.0,121.0,26.0,95.0,0.21487603305785125,43.00666666666662,0.3554269972451787,1.5000348807466022,16.812666666666672,4.962076923076921,2.6360000000000126,-0.9053403508771931,5.480896679651047,0.0,2.0,ONE_POSITION
CONTROL,FLIP_EXIT,FIXED_20,COMBINED_2024_2025H1_2026JF,101.0,95.0,27.0,68.0,0.28421052631578947,44.258999999999936,0.4658842105263151,1.7810641489455565,15.0,3.737925925925924,2.0225000000000137,-0.8333088235294116,4.485643041788809,3.0,3.0,ONE_POSITION
CONTROL,FLIP_EXIT,FIXED_25,COMBINED_2024_2025H1_2026JF,94.0,90.0,29.0,61.0,0.32222222222222224,35.38599999999994,0.39317777777777707,1.749646213424398,14.0,2.8479172413793092,1.5844000000000051,-0.7738295081967218,3.680290310996148,1.0,3.0,ONE_POSITION
CONTROL,FLIP_EXIT,FIXED_30,COMBINED_2024_2025H1_2026JF,85.0,81.0,29.0,52.0,0.35802469135802467,33.01099999999997,0.4075432098765428,1.9291631873750963,14.0,2.363402298850574,1.3203333333333376,-0.6832243589743592,3.4591891635691376,1.0,3.0,ONE_POSITION
CONTROL,FLIP_EXIT,FIXED_40,COMBINED_2024_2025H1_2026JF,82.0,77.0,29.0,48.0,0.37662337662337664,23.11649999999997,0.3002142857142853,1.8310579437908363,12.0,1.7562844827586201,0.9902500000000032,-0.579494791666667,3.0307165966193157,2.0,3.0,ONE_POSITION
CONTROL,FLIP_EXIT,FIXED_50,COMBINED_2024_2025H1_2026JF,78.0,74.0,29.0,45.0,0.3918918918918919,18.744199999999978,0.2532999999999997,1.8519471311177356,7.0,1.4050275862068962,0.7922000000000026,-0.48892444444444466,2.873711065527521,1.0,3.0,ONE_POSITION
CONTROL,FLIP_EXIT,H1_STRUCT,COMBINED_2024_2025H1_2026JF,83.0,73.0,29.0,44.0,0.3972602739726027,44.07622388994036,0.6037838889032926,2.45579096804686,5.515244282288293,2.563886288014417,1.240459581452612,-0.6881017832381302,3.726027675657305,7.0,3.0,ONE_POSITION
SAME_NEAREST,CHALLENGE_EXIT,FIXED_10,COMBINED_2024_2025H1_2026JF,152.0,148.0,40.0,108.0,0.2702702702702703,60.03699999999986,0.40565540540540446,1.5843813268961207,25.0,4.069324999999997,2.3940000000000055,-0.9512592592592595,4.277829582619526,2.0,2.0,ONE_POSITION
SAME_NEAREST,CHALLENGE_EXIT,FIXED_15,COMBINED_2024_2025H1_2026JF,138.0,132.0,43.0,89.0,0.32575757575757575,39.93066666666658,0.3025050505050499,1.506036514789249,21.416000000000018,2.7637054263565872,1.5460000000000036,-0.8866142322097379,3.117145344563794,4.0,2.0,ONE_POSITION
SAME_NEAREST,CHALLENGE_EXIT,FIXED_20,COMBINED_2024_2025H1_2026JF,127.0,122.0,43.0,79.0,0.3524590163934426,28.5429999999999,0.2339590163934418,1.4507346961334677,18.812000000000012,2.1364767441860457,1.2345000000000028,-0.8015886075949372,2.6653032789428823,2.0,3.0,ONE_POSITION
SAME_NEAREST,CHALLENGE_EXIT,FIXED_25,COMBINED_2024_2025H1_2026JF,120.0,113.0,44.0,69.0,0.3893805309734513,27.485599999999916,0.24323539823008775,1.5624457722845193,14.160000000000018,1.7353090909090896,0.9576000000000021,-0.7082318840579716,2.4501990519916323,4.0,3.0,ONE_POSITION
SAME_NEAREST,CHALLENGE_EXIT,FIXED_30,COMBINED_2024_2025H1_2026JF,115.0,111.0,44.0,67.0,0.3963963963963964,22.98566666666661,0.20707807807807757,1.540026000062649,12.0,1.4897651515151507,0.9651666666666718,-0.6352835820895526,2.3450395910044883,1.0,3.0,ONE_POSITION
SAME_NEAREST,CHALLENGE_EXIT,FIXED_40,COMBINED_2024_2025H1_2026JF,110.0,106.0,45.0,61.0,0.42452830188679247,20.418249999999976,0.19262499999999977,1.666272372779036,8.0,1.1347499999999997,0.6625,-0.5023852459016397,2.25872477198936,1.0,3.0,ONE_POSITION
SAME_NEAREST,CHALLENGE_EXIT,FIXED_50,COMBINED_2024_2025H1_2026JF,105.0,102.0,46.0,56.0,0.45098039215686275,25.60379999999998,0.2510176470588233,2.2059970608184476,2.713999999999995,1.0181347826086955,0.5791000000000031,-0.3791142857142859,2.6855616392572403,0.0,3.0,ONE_POSITION
SAME_NEAREST,CHALLENGE_EXIT,H1_STRUCT,COMBINED_2024_2025H1_2026JF,110.0,98.0,45.0,53.0,0.45918367346938777,61.80626672076401,0.6306761910282042,2.709270196824278,4.0137993363946975,2.177015881653274,1.245911949685524,-0.6822537349742132,3.1909182318152607,9.0,3.0,ONE_POSITION
SAME_NEAREST,FIRST_TARGET,FIXED_10,COMBINED_2024_2025H1_2026JF,230.0,230.0,111.0,119.0,0.4826086956521739,-15.855000000000361,-0.06893478260869722,0.8667647058823498,18.05700000000022,0.9292342342342309,0.5829999999999927,-1.0,0.9292342342342309,0.0,0.0,ONE_POSITION
SAME_NEAREST,FIRST_TARGET,FIXED_15,COMBINED_2024_2025H1_2026JF,210.0,210.0,122.0,88.0,0.580952380952381,-6.667333333333488,-0.03174920634920709,0.9242348484848467,15.586000000000027,0.6666612021857911,0.4420000000000073,-1.0,0.6666612021857911,0.0,0.0,ONE_POSITION
SAME_NEAREST,FIRST_TARGET,FIXED_20,COMBINED_2024_2025H1_2026JF,194.0,194.0,122.0,72.0,0.6288659793814433,-7.525000000000129,-0.0387886597938151,0.8954861111111092,16.008500000000005,0.5284836065573759,0.33950000000000946,-1.0,0.5284836065573759,0.0,0.0,ONE_POSITION
SAME_NEAREST,FIRST_TARGET,FIXED_25,COMBINED_2024_2025H1_2026JF,173.0,173.0,116.0,57.0,0.6705202312138728,-0.08440000000004622,-0.0004878612716765677,0.9985192982456133,9.485600000000012,0.4906517241379306,0.31960000000000033,-1.0,0.4906517241379306,0.0,0.0,ONE_POSITION
SAME_NEAREST,FIRST_TARGET,FIXED_30,COMBINED_2024_2025H1_2026JF,159.0,159.0,116.0,43.0,0.7295597484276729,8.137999999999984,0.05118238993710682,1.189255813953488,6.102333333333323,0.44084482758620674,0.2856666666666645,-1.0,0.44084482758620674,0.0,0.0,ONE_POSITION
SAME_NEAREST,FIRST_TARGET,FIXED_40,COMBINED_2024_2025H1_2026JF,146.0,144.0,108.0,36.0,0.75,4.893249999999993,0.03398090277777773,1.1359236111111108,4.576999999999975,0.3786412037037036,0.2389999999999986,-1.0,0.3786412037037036,0.0,2.0,ONE_POSITION
SAME_NEAREST,FIRST_TARGET,FIXED_50,COMBINED_2024_2025H1_2026JF,131.0,129.0,105.0,24.0,0.813953488372093,11.930400000000002,0.09248372093023258,1.4970999999999999,3.942600000000003,0.34219428571428573,0.1998000000000047,-1.0,0.34219428571428573,0.0,2.0,ONE_POSITION
SAME_NEAREST,FIRST_TARGET,H1_STRUCT,COMBINED_2024_2025H1_2026JF,154.0,153.0,111.0,42.0,0.7254901960784313,8.3410385746447,0.05451659199114184,1.1985961565391596,4.809422458505734,0.4535228700418442,0.2981539533263648,-1.0,0.4535228700418442,0.0,1.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_10,COMBINED_2024_2025H1_2026JF,122.0,119.0,22.0,97.0,0.18487394957983194,43.147999999999996,0.3625882352941176,1.4619403464445542,26.21900000000001,6.206999999999997,3.552500000000009,-0.9629484536082469,6.445827891141898,1.0,2.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_15,COMBINED_2024_2025H1_2026JF,107.0,105.0,21.0,84.0,0.2,14.993333333333334,0.1427936507936508,1.2002849764003918,23.812666666666672,4.278730158730159,2.640666666666675,-0.8911904761904763,4.801139905601567,0.0,2.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_20,COMBINED_2024_2025H1_2026JF,90.0,86.0,21.0,65.0,0.2441860465116279,15.943500000000004,0.18538953488372098,1.3007469865881953,17.498000000000005,3.2836428571428575,2.0225000000000137,-0.8155846153846155,4.026121625153938,1.0,3.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_25,COMBINED_2024_2025H1_2026JF,82.0,78.0,23.0,55.0,0.2948717948717949,16.5208,0.21180512820512823,1.4079733694202714,13.121199999999988,2.478939130434783,1.5844000000000051,-0.736269090909091,3.36689283991804,1.0,3.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_30,COMBINED_2024_2025H1_2026JF,71.0,67.0,23.0,44.0,0.34328358208955223,20.353000000000012,0.30377611940298527,1.7439959058840737,12.100999999999992,2.0743188405797106,1.3203333333333376,-0.6217348484848484,3.3363399938651845,1.0,3.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_40,COMBINED_2024_2025H1_2026JF,67.0,64.0,23.0,41.0,0.359375,14.863000000000014,0.23223437500000021,1.7105024140733318,9.075749999999992,1.5557391304347832,0.9902500000000032,-0.5102195121951217,3.049156477261157,0.0,3.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,FIXED_50,COMBINED_2024_2025H1_2026JF,60.0,55.0,24.0,31.0,0.43636363636363634,20.104400000000016,0.3655345454545457,3.2454988160657687,1.374600000000001,1.2107333333333339,0.7908000000000038,-0.28881290322580616,4.192102637418285,2.0,3.0,ONE_POSITION
SAME_NEAREST,FLIP_EXIT,H1_STRUCT,COMBINED_2024_2025H1_2026JF,70.0,58.0,23.0,35.0,0.39655172413793105,45.55507415058903,0.7854323129411902,3.071812210375067,6.745217348145491,2.9366568095303793,1.0300104384133757,-0.6282294991031344,4.6744968418751025,9.0,3.0,ONE_POSITION
