idx,ts,arrival_side,ref,before,after,primary,resolution,eligible,topology,d_same,d_opp,next_side,hit,nearest_bsl,nearest_ssl,m1_open,m1_high,m1_low,m1_close,block,ratio_same_opp
212,2024-07-22 15:33:00,DOWN,2391.35,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,21.509999999999764,83.5,UP,False,2474.85,2369.84,2394.76,2394.95,2390.26,2390.59,2024,0.25760479041915885
214,2024-07-25 04:26:00,DOWN,2388.22,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,4.349999999999909,43.74000000000024,DOWN,True,2431.96,2383.87,2391.53,2391.84,2386.54,2386.65,2024,0.09945130315500424
215,2024-07-25 04:38:00,DOWN,2383.87,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,14.029999999999745,48.090000000000146,DOWN,True,2431.96,2369.84,2386.97,2387.21,2380.34,2380.78,2024,0.2917446454564297
216,2024-07-25 06:18:00,DOWN,2369.84,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,20.490000000000236,62.11999999999989,UP,False,2431.96,2349.35,2370.65,2370.65,2369.54,2370.1,2024,0.3298454603992317
218,2024-07-30 16:33:00,UP,2396.67,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,6.400000000000091,20.26000000000022,UP,True,2403.07,2376.41,2394.86,2397.73,2394.86,2397.07,2024,0.3158933859822321
219,2024-07-30 20:01:00,UP,2403.07,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,28.889999999999873,26.66000000000031,UP,True,2431.96,2376.41,2401.94,2406.09,2401.85,2406.07,2024,1.083645911477852
220,2024-07-31 21:44:00,UP,2431.96,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,42.88999999999987,48.590000000000146,UP,True,2474.85,2383.37,2431.31,2432.49,2431.29,2432.33,2024,0.8826919119160268
221,2024-08-01 17:00:00,UP,2458.31,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,16.539999999999964,74.94000000000005,UP,True,2474.85,2383.37,2454.38,2459.63,2454.34,2459.13,2024,0.22070990125433615
222,2024-08-02 08:48:00,UP,2462.24,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,12.610000000000127,32.09999999999991,UP,True,2474.85,2430.14,2460.98,2463.29,2460.87,2463.26,2024,0.39283489096573715
223,2024-08-02 15:35:00,UP,2474.85,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,8.760000000000218,44.710000000000036,DOWN,False,2483.61,2430.14,2473.48,2477.6,2472.83,2475.66,2024,0.19592932229926663
225,2024-08-02 17:51:00,DOWN,2430.14,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,46.76999999999998,53.470000000000255,DOWN,True,2483.61,2383.37,2432.77,2432.77,2429.82,2430.22,2024,0.874696091266126
226,2024-08-05 13:56:00,DOWN,2410.71,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,27.340000000000146,66.88999999999987,DOWN,True,2477.6,2383.37,2413.45,2413.93,2410.4,2410.4,2024,0.40873075198086706
