child_id,branch,side,parent_id_at_entry,authorized_at,entry_at,entry_price,origin,initial_risk,zone_low,zone_high,mfe,mae,mfe_r,mae_r,exit_at,exit_price,realized_pnl,realized_r,terminal_reason,terminal_state,terminal_at,censored,review_count,auth_class,duration_minutes,loss_class,h4_flow_at_entry,h4_macro_at_entry,h4_macro_agree_n,h4_role_at_entry,h4_role_agree_n,h1_consensus_at_entry,h1_agree_n,h1_relation_at_entry,m15_consensus_at_entry,m15_agree_n,m15_supports_child,m5_consensus_at_entry,m5_agree_n,m5_supports_child,favorable_liquidity_delivery_count,first_favorable_delivery_at,first_favorable_delivery_object,first_post_delivery_m15_nonsupport_at,first_post_delivery_m15_nonsupport_consensus,counterfactual_r_at_first_post_delivery_m15_nonsupport
2024OOS-COU0097,COUNTER,UP,2024OOS-MP033,2024-04-25 04:00:00,2024-04-25 04:09:08.752000,2318.16,2313.66,4.5,2317.95,2318.26,3.930000000000291,4.619999999999891,0.873333333333398,1.0266666666666424,2024-04-25 06:10:10.704000,2313.54,-4.619999999999891,-1.0266666666666424,HARD_SL,CHILD_DEAD,2024-04-25 06:10:10.704000,False,0,FIRST,121.032533,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,3,ALIGNED,UP,2,True,UP,2,True,3,2024-04-25 04:39:00,M5_SWING_HIGH_20240425_0405_PIVOT,,,
2024OOS-COU0099,COUNTER,UP,2024OOS-MP033,2024-04-25 17:45:00,2024-04-25 17:52:51.651000,2337.03,2316.99,20.04000000000042,2333.92,2337.12,1.5199999999999818,14.070000000000164,0.07584830339321108,0.702095808383227,2024-04-26 01:00:05.115000,2331.93,-5.100000000000364,-0.2544910179640847,AI_EXIT,CHILD_EXITED,2024-04-26 01:00:05.115000,False,1,FIRST,427.224400,AI_EARLY_LOSS_EXIT,UNRESOLVED_DOWN,DOWN,2,AMBIGUOUS,1,DOWN,2,ALIGNED,UP,3,True,UP,3,True,0,,,,,
2024OOS-WIT0031,WITH_PARENT,DOWN,2024OOS-MP035,2024-05-01 20:45:00,2024-05-01 21:00:13.171000,2302.99,2310.49,7.5,2302.67,2302.82,4.649999999999636,7.540000000000418,0.6199999999999515,1.0053333333333891,2024-05-01 21:29:00.512000,2310.53,-7.540000000000418,-1.0053333333333891,HARD_SL,CHILD_DEAD,2024-05-01 21:29:00.512000,False,0,FIRST,28.789017,PARTIAL_PROGRESS_HARD_SL,UNRESOLVED_DOWN,DOWN,3,AMBIGUOUS,1,BALANCE,2,LOCAL_BALANCE,DOWN,2,True,DOWN,3,True,0,,,,,
2024OOS-COU0104,COUNTER,UP,2024OOS-MP036,2024-05-03 01:30:00,2024-05-03 01:51:15.925000,2304.01,2303.47,0.5400000000004184,2303.89,2304.03,0.7399999999997817,0.6400000000003274,1.3703703703689045,1.1851851851848734,2024-05-03 02:05:34.153000,2303.37,-0.6400000000003274,-1.1851851851848734,HARD_SL,CHILD_DEAD,2024-05-03 02:05:34.153000,False,0,FIRST,14.303800,PROFITABLE_1R_PLUS_THEN_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,2,DOWN,2,ALIGNED,UP,2,True,BALANCE,2,False,0,,,,,
2024OOS-COU0105,COUNTER,UP,2024OOS-MP036,2024-05-03 04:15:00,2024-05-03 04:56:57.875000,2302.32,2300.18,2.1400000000003274,2300.18,2302.36,0.8299999999999272,2.2100000000000364,0.3878504672896263,1.0327102803736907,2024-05-03 05:19:53.151000,2300.11,-2.2100000000000364,-1.0327102803736907,HARD_SL,CHILD_DEAD,2024-05-03 05:19:53.151000,False,0,FRESH_REAUTH,22.921267,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,2,DOWN,2,ALIGNED,UP,2,True,DOWN,2,False,0,,,,,
2024OOS-COU0106,COUNTER,UP,2024OOS-MP036,2024-05-03 07:15:00,2024-05-03 07:23:11.803000,2302.5,2299.86,2.6399999999998727,2302.4,2302.56,6.230000000000018,1.4699999999998,2.3598484848486057,0.5568181818181329,2024-05-03 09:30:00.154000,2301.4,-1.099999999999909,-0.4166666666666523,AI_EXIT,CHILD_EXITED,2024-05-03 09:30:00.154000,False,1,FRESH_REAUTH,126.805850,AI_EARLY_LOSS_EXIT,MIG_DOWN,DOWN,3,MIG_DOWN,2,DOWN,3,ALIGNED,UP,2,True,UP,2,True,4,2024-05-03 07:31:00,M5_SWING_HIGH_20240503_0710_PIVOT,2024-05-03 09:15:00,BALANCE,0.537878788
2024OOS-COU0108,COUNTER,UP,2024OOS-MP036,2024-05-03 19:15:00,2024-05-03 19:16:08.309000,2295.25,2283.02,12.230000000000018,2291.65,2295.25,10.610000000000127,1.6799999999998363,0.8675388389206959,0.13736713000816303,2024-05-06 02:45:01.194000,2295.18,-0.07000000000016371,-0.005723630417020736,AI_EXIT,CHILD_EXITED,2024-05-06 02:45:01.194000,False,1,FIRST,3328.881417,AI_EARLY_LOSS_EXIT,UNRESOLVED_DOWN,DOWN,3,AMBIGUOUS,1,DOWN,3,ALIGNED,UP,2,True,BALANCE,2,False,10,2024-05-03 19:38:00,M5_SWING_HIGH_20240503_1840_PIVOT,2024-05-03 21:30:00,BALANCE,0.255110384
2024OOS-COU0110,COUNTER,DOWN,2024OOS-MP037,2024-05-06 15:15:00,2024-05-06 15:21:02.207000,2317.44,2322.52,5.079999999999927,2317.42,2318.37,2.1700000000000728,5.099999999999909,0.4271653543307291,1.0039370078740122,2024-05-06 15:40:03.502000,2322.54,-5.099999999999909,-1.0039370078740122,HARD_SL,CHILD_DEAD,2024-05-06 15:40:03.502000,False,0,FIRST,19.021583,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,2,MIG_UP,2,UP,3,ALIGNED,DOWN,2,True,DOWN,2,True,0,,,,,
2024OOS-COU0112,COUNTER,UP,2024OOS-MP038,2024-05-08 01:15:00,2024-05-08 01:38:55.902000,2315.43,2313.05,2.3799999999996544,2315.25,2315.43,0.8900000000003274,1.6199999999998909,0.3739495798321246,0.680672268907616,2024-05-08 03:45:00.025000,2313.84,-1.5899999999996908,-0.6680672268907234,AI_EXIT,CHILD_EXITED,2024-05-08 03:45:00.025000,False,1,FIRST,126.068717,AI_EARLY_LOSS_EXIT,MIG_DOWN,DOWN,2,MIG_DOWN,2,DOWN,2,ALIGNED,UP,2,True,UP,3,True,1,2024-05-08 02:33:00,M5_SWING_HIGH_20240508_0205_PIVOT,2024-05-08 03:15:00,AMBIGUOUS,-0.008403361
2024OOS-COU0118,COUNTER,DOWN,2024OOS-MP043,2024-05-14 15:00:00,2024-05-14 15:08:21.300000,2345.51,2347.51,2.0,2345.47,2346.41,0.40000000000009095,2.0799999999999272,0.20000000000004547,1.0399999999999636,2024-05-14 15:15:22.049000,2347.59,-2.0799999999999272,-1.0399999999999636,HARD_SL,CHILD_DEAD,2024-05-14 15:15:22.049000,False,0,FIRST,7.012483,FAST_NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,2,UP,2,ALIGNED,DOWN,2,True,UP,2,False,0,,,,,
2024OOS-COU0119,COUNTER,DOWN,2024OOS-MP043,2024-05-15 03:15:00,2024-05-15 03:32:41.249000,2356.71,2359.62,2.9099999999998545,2356.68,2356.94,1.6300000000001091,2.9699999999998,0.560137457044739,1.0206185567010133,2024-05-15 06:11:01.856000,2359.68,-2.9699999999998,-1.0206185567010133,HARD_SL,CHILD_DEAD,2024-05-15 06:11:01.856000,False,0,FRESH_REAUTH,158.343450,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,DOWN,2,True,DOWN,2,True,5,2024-05-15 03:38:00,M5_SWING_LOW_20240515_0310_PIVOT,2024-05-15 04:30:00,UP,-0.068728522
2024OOS-COU0120,COUNTER,DOWN,2024OOS-MP043,2024-05-15 08:15:00,2024-05-15 08:33:20.749000,2357.24,2360.96,3.7200000000002547,2357.23,2358.14,0.22999999999956344,4.2800000000002,0.06182795698912572,1.1505376344085771,2024-05-15 10:05:27.048000,2361.52,-4.2800000000002,-1.1505376344085771,HARD_SL,CHILD_DEAD,2024-05-15 10:05:27.048000,False,0,FRESH_REAUTH,92.104983,NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,2,ALIGNED,DOWN,2,True,DOWN,2,True,1,2024-05-15 09:32:00,M5_SWING_LOW_20240515_0845_PIVOT,2024-05-15 09:45:00,UP,-0.298387097
2024OOS-COU0121,COUNTER,DOWN,2024OOS-MP043,2024-05-15 14:15:00,2024-05-15 14:16:05.398000,2365.43,2374.28,8.850000000000364,2365.35,2365.76,6.179999999999836,9.350000000000364,0.6983050847457155,1.0564971751412406,2024-05-15 15:30:06.907000,2374.78,-9.350000000000364,-1.0564971751412406,HARD_SL,CHILD_DEAD,2024-05-15 15:30:06.907000,False,0,FRESH_REAUTH,74.025150,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,DOWN,2,True,DOWN,2,True,4,2024-05-15 14:31:00,M5_SWING_LOW_20240515_1410_PIVOT,,,
2024OOS-WIT0034,WITH_PARENT,UP,2024OOS-MP043,2024-05-21 01:30:00,2024-05-21 01:47:28.313000,2427.79,2423.25,4.539999999999964,2427.37,2427.8,0.7800000000002001,2.8299999999999272,0.1718061674009265,0.6233480176211343,2024-05-21 03:30:00.553000,2425.87,-1.9200000000000728,-0.4229074889868036,AI_EXIT,CHILD_EXITED,2024-05-21 03:30:00.553000,False,1,FIRST,102.537333,AI_EARLY_LOSS_EXIT,MIG_UP,UP,3,MIG_UP,2,BALANCE,2,LOCAL_BALANCE,BALANCE,2,False,BALANCE,2,False,0,,,,,
2024OOS-WIT0035,WITH_PARENT,UP,2024OOS-MP043,2024-05-21 10:45:00,2024-05-21 10:52:35.152000,2417.82,2406.03,11.789999999999964,2417.01,2417.88,16.08999999999969,5.680000000000291,1.364715860899045,0.4817642069550728,2024-05-22 06:45:00.151000,2416.25,-1.5700000000001637,-0.13316369804920852,AI_EXIT,CHILD_EXITED,2024-05-22 06:45:00.151000,False,1,FIRST,1192.416650,AI_EARLY_LOSS_EXIT,REPAIR_UP,UP,3,REPAIR_UP,2,DOWN,2,COUNTERFLOW,UP,2,True,UP,3,True,28,2024-05-21 12:22:00,M5_SWING_HIGH_20240521_1105_PIVOT,2024-05-21 12:30:00,BALANCE,-0.057675997
2024OOS-WIT0036,WITH_PARENT,UP,2024OOS-MP043,2024-05-22 10:15:00,2024-05-22 10:21:37.154000,2416.71,2411.51,5.199999999999818,2415.18,2416.71,1.4600000000000364,5.2400000000002365,0.2807692307692476,1.0076923076923885,2024-05-22 11:27:09.309000,2411.47,-5.2400000000002365,-1.0076923076923885,HARD_SL,CHILD_DEAD,2024-05-22 11:27:09.309000,False,0,FRESH_REAUTH,65.535917,PARTIAL_PROGRESS_HARD_SL,UNRESOLVED_UP,UP,3,AMBIGUOUS,1,DOWN,2,COUNTERFLOW,UP,2,True,UP,2,True,0,,,,,
2024OOS-WIT0037,WITH_PARENT,UP,2024OOS-MP043,2024-05-22 13:00:00,2024-05-22 13:29:19.503000,2415.85,2410.59,5.2599999999997635,2415.66,2415.87,0.7600000000002183,5.299999999999727,0.14448669201525713,1.007604562737636,2024-05-22 14:38:20.152000,2410.55,-5.299999999999727,-1.007604562737636,HARD_SL,CHILD_DEAD,2024-05-22 14:38:20.152000,False,0,FRESH_REAUTH,69.010817,NO_PROGRESS_HARD_SL,REPAIR_UP,UP,3,REPAIR_UP,2,DOWN,2,COUNTERFLOW,UP,2,True,UP,2,True,0,,,,,
2024OOS-COU0124,COUNTER,UP,2024OOS-MP044,2024-05-23 03:15:00,2024-05-23 03:16:03.503000,2382.0,2377.62,4.380000000000109,2381.16,2382.14,1.1399999999998727,4.389999999999873,0.2602739726027042,1.002283105022777,2024-05-23 04:11:14.551000,2377.61,-4.389999999999873,-1.002283105022777,HARD_SL,CHILD_DEAD,2024-05-23 04:11:14.551000,False,0,FIRST,55.184133,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,2,MIG_DOWN,2,DOWN,3,ALIGNED,UP,2,True,UP,2,True,0,,,,,
2024OOS-COU0125,COUNTER,UP,2024OOS-MP044,2024-05-23 13:15:00,2024-05-23 13:20:50.451000,2365.02,2354.9,10.11999999999989,2363.51,2365.08,4.849999999999909,10.150000000000091,0.4792490118577037,1.0029644268774902,2024-05-23 16:49:14.952000,2354.87,-10.150000000000091,-1.0029644268774902,HARD_SL,CHILD_DEAD,2024-05-23 16:49:14.952000,False,0,FRESH_REAUTH,208.408350,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,3,ALIGNED,UP,2,True,UP,2,True,4,2024-05-23 13:50:00,M5_SWING_HIGH_20240523_1310_PIVOT,2024-05-23 15:45:00,DOWN,-0.186758893
2024OOS-COU0126,COUNTER,UP,2024OOS-MP044,2024-05-24 05:00:00,2024-05-24 05:01:09.953000,2332.93,2326.7,6.230000000000018,2331.43,2333.06,1.5900000000001455,6.289999999999964,0.25521669341896325,1.009630818619574,2024-05-24 05:29:52.452000,2326.64,-6.289999999999964,-1.009630818619574,HARD_SL,CHILD_DEAD,2024-05-24 05:29:52.452000,False,0,FRESH_REAUTH,28.708317,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,3,ALIGNED,UP,2,True,UP,3,True,0,,,,,
2024OOS-COU0129,COUNTER,UP,2024OOS-MP046,2024-05-29 17:30:00,2024-05-29 18:06:39.551000,2339.9,2334.38,5.519999999999982,2338.7,2340.01,4.349999999999909,5.75,0.7880434782608556,1.04166666666667,2024-05-30 03:37:02.655000,2334.15,-5.75,-1.04166666666667,HARD_SL,CHILD_DEAD,2024-05-30 03:37:02.655000,False,0,FIRST,570.385067,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,2,MIG_DOWN,2,DOWN,3,ALIGNED,DOWN,2,False,DOWN,3,False,3,2024-05-29 19:57:00,M5_SWING_HIGH_20240529_1850_PIVOT,2024-05-29 20:00:00,BALANCE,0.356884058
2024OOS-COU0130,COUNTER,UP,2024OOS-MP046,2024-05-30 07:15:00,2024-05-30 07:32:09.405000,2335.15,2328.0,7.150000000000091,2334.99,2335.28,1.9200000000000728,7.450000000000273,0.2685314685314753,1.041958041958067,2024-05-30 08:32:43.752000,2327.7,-7.450000000000273,-1.041958041958067,HARD_SL,CHILD_DEAD,2024-05-30 08:32:43.752000,False,0,FRESH_REAUTH,60.572450,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,2,MIG_DOWN,2,DOWN,2,ALIGNED,UP,2,True,UP,2,True,2,2024-05-30 07:50:00,M5_SWING_HIGH_20240530_0715_PIVOT,2024-05-30 08:30:00,DOWN,-0.437762238
2024OOS-COU0133,COUNTER,UP,2024OOS-MP048,2024-06-03 04:15:00,2024-06-03 05:53:05.648000,2326.17,2320.53,5.639999999999873,2325.61,2326.2,1.9699999999998,5.650000000000091,0.34929078014181636,1.001773049645429,2024-06-03 07:02:17.291000,2320.52,-5.650000000000091,-1.001773049645429,HARD_SL,CHILD_DEAD,2024-06-03 07:02:17.291000,False,0,FIRST,69.194050,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,2,ALIGNED,BALANCE,2,False,DOWN,2,False,0,,,,,
2024OOS-COU0137,COUNTER,UP,2024OOS-MP051,2024-06-05 15:15:00,2024-06-05 15:18:48.404000,2332.93,2332.42,0.5099999999997635,2330.98,2333.07,0.0,0.5799999999999272,0.0,1.1372549019611689,2024-06-05 15:18:50.948000,2332.35,-0.5799999999999272,-1.1372549019611689,HARD_SL,CHILD_DEAD,2024-06-05 15:18:50.948000,False,0,FIRST,0.042400,FAST_NO_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,2,DOWN,2,ALIGNED,UP,3,True,UP,3,True,0,,,,,
2024OOS-COU0139,COUNTER,DOWN,2024OOS-MP052,2024-06-07 04:30:00,2024-06-07 05:39:47.199000,2373.48,2379.96,6.480000000000018,2373.48,2375.24,0.4600000000000364,6.550000000000182,0.07098765432099306,1.0108024691358277,2024-06-07 06:41:11.749000,2380.03,-6.550000000000182,-1.0108024691358277,HARD_SL,CHILD_DEAD,2024-06-07 06:41:11.749000,False,0,FIRST,61.409167,NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,2,ALIGNED,DOWN,2,True,DOWN,2,True,0,,,,,
2024OOS-COU0142,COUNTER,UP,2024OOS-MP053,2024-06-11 10:30:00,2024-06-11 10:32:59.003000,2303.98,2297.65,6.329999999999927,2302.59,2303.99,3.7599999999997635,1.75,0.5939968404423075,0.27646129541864456,2024-06-11 12:30:00.001000,2302.45,-1.5300000000002,-0.24170616113747515,AI_EXIT,CHILD_EXITED,2024-06-11 12:30:00.001000,False,1,FIRST,117.016633,AI_EARLY_LOSS_EXIT,REPAIR_DOWN,DOWN,3,REPAIR_DOWN,2,DOWN,3,ALIGNED,UP,2,True,UP,2,True,2,2024-06-11 11:08:00,M5_SWING_HIGH_20240611_1030_PIVOT,2024-06-11 12:15:00,BALANCE,0.153238547
2024OOS-WIT0038,WITH_PARENT,DOWN,2024OOS-MP053,2024-06-11 18:45:00,2024-06-11 21:25:43.506000,2315.01,2319.92,4.9099999999998545,2314.92,2317.79,4.130000000000109,11.5,0.8411405295316153,2.342158859470538,2024-06-12 15:30:09.103000,2326.51,-11.5,-2.342158859470538,HARD_SL,CHILD_DEAD,2024-06-12 15:30:09.103000,False,0,FRESH_REAUTH,1084.426617,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,2,UP,2,COUNTERFLOW,UP,3,False,UP,3,False,19,2024-06-11 22:30:00,M5_SWING_LOW_20240611_2140_PIVOT,2024-06-11 22:30:00,UP,0.293279022
2024OOS-WIT0039,WITH_PARENT,DOWN,2024OOS-MP054,2024-06-13 14:15:00,2024-06-13 14:15:04.852000,2314.06,2319.94,5.880000000000109,2313.92,2314.46,9.949999999999818,6.010000000000218,1.692176870748237,1.022108843537433,2024-06-13 15:31:40.368000,2320.07,-6.010000000000218,-1.022108843537433,HARD_SL,CHILD_DEAD,2024-06-13 15:31:40.368000,False,0,FIRST,76.591933,PROFITABLE_1R_PLUS_THEN_HARD_SL,UNRESOLVED_DOWN,DOWN,2,AMBIGUOUS,1,AMBIGUOUS,1,LOCAL_BALANCE,DOWN,2,True,DOWN,2,True,8,2024-06-13 14:22:00,M5_SWING_LOW_20240613_0915_PIVOT,,,
2024OOS-COU0144,COUNTER,DOWN,2024OOS-MP056,2024-06-14 19:00:00,2024-06-14 19:00:05.903000,2326.51,2335.44,8.929999999999836,2326.47,2327.52,0.9200000000000728,9.069999999999709,0.10302351623741206,1.0156774916013298,2024-06-14 20:36:18.851000,2335.58,-9.069999999999709,-1.0156774916013298,HARD_SL,CHILD_DEAD,2024-06-14 20:36:18.851000,False,0,FIRST,96.215800,NO_PROGRESS_HARD_SL,MIG_UP,UP,2,MIG_UP,2,UP,3,ALIGNED,DOWN,2,True,DOWN,3,True,0,,,,,
2024OOS-COU0148,COUNTER,DOWN,2024OOS-MP059,2024-06-19 03:30:00,2024-06-19 03:36:43.198000,2329.01,2330.18,1.169999999999618,2328.92,2329.12,2.300000000000182,1.199999999999818,1.965811965812763,1.025641025641205,2024-06-19 04:44:51.448000,2330.21,-1.199999999999818,-1.025641025641205,HARD_SL,CHILD_DEAD,2024-06-19 04:44:51.448000,False,0,FIRST,68.137500,PROFITABLE_1R_PLUS_THEN_HARD_SL,MIG_UP,UP,2,MIG_UP,2,UP,3,ALIGNED,DOWN,2,True,DOWN,2,True,5,2024-06-19 04:07:00,M5_SWING_LOW_20240618_2110_PIVOT,2024-06-19 04:30:00,BALANCE,0.341880342
2024OOS-COU0149,COUNTER,DOWN,2024OOS-MP059,2024-06-19 07:00:00,2024-06-19 08:18:11.100000,2328.48,2331.71,3.230000000000018,2328.47,2328.72,1.5,3.2899999999999636,0.46439628482971873,1.0185758513931717,2024-06-19 10:05:12.101000,2331.77,-3.2899999999999636,-1.0185758513931717,HARD_SL,CHILD_DEAD,2024-06-19 10:05:12.101000,False,0,FRESH_REAUTH,107.016683,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,2,ALIGNED,DOWN,2,True,DOWN,2,True,1,2024-06-19 08:37:00,M5_SWING_LOW_20240619_0800_PIVOT,2024-06-19 08:45:00,BALANCE,0.117647059
2024OOS-COU0151,COUNTER,DOWN,2024OOS-MP059,2024-06-19 21:30:00,2024-06-20 01:00:15.149000,2329.36,2330.96,1.599999999999909,2329.28,2330.06,0.0,1.8699999999998909,0.0,1.1687499999999982,2024-06-20 01:00:28.248000,2331.23,-1.8699999999998909,-1.1687499999999982,HARD_SL,CHILD_DEAD,2024-06-20 01:00:28.248000,False,0,FIRST,0.218317,FAST_NO_PROGRESS_HARD_SL,MIG_UP,UP,2,MIG_UP,2,UP,3,ALIGNED,DOWN,2,True,DOWN,2,True,0,,,,,
2024OOS-COU0152,COUNTER,DOWN,2024OOS-MP059,2024-06-20 03:15:00,2024-06-20 03:55:32.649000,2329.31,2330.96,1.650000000000091,2329.31,2329.5,0.21000000000003638,1.6599999999998545,0.1272727272727423,1.0060606060604624,2024-06-20 04:00:29.648000,2330.97,-1.6599999999998545,-1.0060606060604624,HARD_SL,CHILD_DEAD,2024-06-20 04:00:29.648000,False,0,FRESH_REAUTH,4.949983,FAST_NO_PROGRESS_HARD_SL,MIG_UP,UP,2,MIG_UP,2,UP,3,ALIGNED,DOWN,2,True,DOWN,2,True,0,,,,,
2024OOS-COU0155,COUNTER,UP,2024OOS-MP060,2024-06-24 16:15:00,2024-06-24 16:15:01.103000,2327.89,2323.28,4.609999999999673,2326.53,2327.92,5.960000000000036,1.9899999999997817,1.2928416485901213,0.4316702819956449,2024-06-24 19:00:00.116000,2327.59,-0.29999999999972715,-0.06507592190883915,AI_EXIT,CHILD_EXITED,2024-06-24 19:00:00.116000,False,1,FIRST,164.983550,AI_EARLY_LOSS_EXIT,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,2,ALIGNED,UP,2,True,UP,3,True,5,2024-06-24 16:26:00,M5_SWING_HIGH_20240624_1610_PIVOT,2024-06-24 19:00:00,BALANCE,-0.065075922
2024OOS-COU0157,COUNTER,UP,2024OOS-MP061,2024-06-26 01:30:00,2024-06-26 01:37:57.288000,2320.38,2315.43,4.950000000000273,2320.12,2320.44,3.3899999999998727,5.269999999999982,0.6848484848484214,1.0646464646464022,2024-06-26 04:38:58.253000,2315.11,-5.269999999999982,-1.0646464646464022,HARD_SL,CHILD_DEAD,2024-06-26 04:38:58.253000,False,0,FIRST,181.016083,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,3,ALIGNED,UP,2,True,UP,2,True,3,2024-06-26 02:02:00,M5_SWING_HIGH_20240626_0125_PIVOT,2024-06-26 02:30:00,BALANCE,-0.256565657
2024OOS-COU0158,COUNTER,UP,2024OOS-MP061,2024-06-26 05:45:00,2024-06-26 08:47:15.002000,2313.37,2310.53,2.8399999999996908,2310.53,2313.41,1.1400000000003274,2.849999999999909,0.40140845070438436,1.0035211267606405,2024-06-26 09:04:19.303000,2310.52,-2.849999999999909,-1.0035211267606405,HARD_SL,CHILD_DEAD,2024-06-26 09:04:19.303000,False,0,FRESH_REAUTH,17.071683,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,3,ALIGNED,DOWN,3,False,DOWN,3,False,0,,,,,
2024OOS-COU0159,COUNTER,UP,2024OOS-MP061,2024-06-26 12:15:00,2024-06-26 13:12:38.709000,2314.16,2309.61,4.549999999999727,2313.25,2314.19,0.0,4.619999999999891,0.0,1.0153846153846522,2024-06-26 13:22:48.500000,2309.54,-4.619999999999891,-1.0153846153846522,HARD_SL,CHILD_DEAD,2024-06-26 13:22:48.500000,False,0,FRESH_REAUTH,10.163183,FAST_NO_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,2,ALIGNED,UP,2,True,DOWN,2,False,0,,,,,
2024OOS-COU0160,COUNTER,UP,2024OOS-MP061,2024-06-26 15:15:00,2024-06-26 15:53:33.450000,2312.07,2304.37,7.700000000000273,2311.45,2312.1,1.4800000000000182,7.75,0.19220779220778775,1.0064935064934708,2024-06-26 16:11:20.951000,2304.32,-7.75,-1.0064935064934708,HARD_SL,CHILD_DEAD,2024-06-26 16:11:20.951000,False,0,FRESH_REAUTH,17.791683,FAST_NO_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,2,ALIGNED,UP,2,True,UP,2,True,0,,,,,
2024OOS-WIT0042,WITH_PARENT,UP,2024OOS-MP062,2024-07-01 19:00:00,2024-07-01 19:03:41.103000,2327.56,2319.22,8.340000000000146,2326.79,2327.57,6.769999999999982,1.8200000000001637,0.8117505995203673,0.2182254196642844,2024-07-02 07:00:00.256000,2326.02,-1.5399999999999636,-0.18465227817745045,AI_EXIT,CHILD_EXITED,2024-07-02 07:00:00.256000,False,1,FIRST,716.319217,AI_EARLY_LOSS_EXIT,UNRESOLVED_UP,UP,3,AMBIGUOUS,1,BALANCE,2,LOCAL_BALANCE,UP,2,True,BALANCE,2,False,19,2024-07-01 19:10:00,M5_SWING_HIGH_20240701_1850_PIVOT,2024-07-01 20:00:00,BALANCE,0.068345324
2024OOS-WIT0043,WITH_PARENT,UP,2024OOS-MP062,2024-07-02 09:00:00,2024-07-02 09:21:33.701000,2329.71,2324.83,4.880000000000109,2329.52,2329.78,1.449999999999818,4.9099999999998545,0.29713114754093967,1.0061475409835543,2024-07-02 10:16:12.053000,2324.8,-4.9099999999998545,-1.0061475409835543,HARD_SL,CHILD_DEAD,2024-07-02 10:16:12.053000,False,0,FIRST,54.639200,PARTIAL_PROGRESS_HARD_SL,PAUSE_UP,UP,3,PAUSE_UP,2,BALANCE,2,LOCAL_BALANCE,UP,2,True,BALANCE,2,False,0,,,,,
2024OOS-COU0165,COUNTER,DOWN,2024OOS-MP062,2024-07-02 12:45:00,2024-07-02 16:33:32.651000,2329.64,2332.44,2.800000000000182,2329.64,2330.82,0.42000000000007276,2.8099999999999454,0.15000000000001623,1.003571428571344,2024-07-02 16:42:32.053000,2332.45,-2.8099999999999454,-1.003571428571344,HARD_SL,CHILD_DEAD,2024-07-02 16:42:32.053000,False,0,FIRST,8.990033,FAST_NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,2,AMBIGUOUS,1,LOCAL_BALANCE,UP,2,False,UP,3,False,0,,,,,
2024OOS-COU0167,COUNTER,DOWN,2024OOS-MP063,2024-07-03 05:00:00,2024-07-03 05:00:31.751000,2329.57,2332.13,2.5599999999999454,2329.56,2330.92,2.5599999999999454,2.5899999999996908,1.0,1.0117187499999007,2024-07-03 06:50:33.301000,2332.16,-2.5899999999996908,-1.0117187499999007,HARD_SL,CHILD_DEAD,2024-07-03 06:50:33.301000,False,0,FIRST,110.025833,PROFITABLE_1R_PLUS_THEN_HARD_SL,MIG_UP,UP,3,MIG_UP,2,UP,3,ALIGNED,DOWN,2,True,DOWN,3,True,3,2024-07-03 05:20:00,M5_SWING_LOW_20240703_0435_PIVOT,2024-07-03 06:30:00,BALANCE,0.062500000
