child_id,at,event,source,minute
2024OOS-COU0296,2024-11-13 17:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-11-13 17:00:00
2024OOS-COU0296,2024-11-13 11:24:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-11-13 11:24:00
2024OOS-COU0296,2024-11-13 12:45:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-11-13 12:45:00
2024OOS-COU0299,2024-11-15 07:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-11-15 07:00:00
2024OOS-COU0299,2024-11-15 04:49:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-11-15 04:49:00
2024OOS-COU0299,2024-11-15 06:00:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-11-15 06:00:00
2024OOS-COU0300,2024-11-15 12:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-11-15 12:00:00
2024OOS-COU0300,2024-11-15 10:41:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-11-15 10:41:00
2024OOS-COU0300,2024-11-15 12:00:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-11-15 12:00:00
2024OOS-WIT0074,2024-11-18 01:15:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-11-18 01:15:00
2024OOS-WIT0074,2024-11-15 18:31:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-11-15 18:31:00
2024OOS-WIT0074,2024-11-15 21:00:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-11-15 21:00:00
2024OOS-COU0303,2024-11-19 23:18:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-11-19 23:18:00
2024OOS-COU0303,2024-11-19 23:30:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-11-19 23:30:00
2024OOS-COU0304,2024-11-20 15:30:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-11-20 15:30:00
2024OOS-COU0304,2024-11-20 08:01:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-11-20 08:01:00
2024OOS-COU0304,2024-11-20 14:00:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-11-20 14:00:00
2024OOS-COU0305,2024-11-21 14:56:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-11-21 14:56:00
2024OOS-COU0305,2024-11-21 15:15:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-11-21 15:15:00
2024OOS-COU0307,2024-11-22 15:24:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-11-22 15:24:00
2024OOS-COU0307,2024-11-22 17:00:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-11-22 17:00:00
2024OOS-COU0308,2024-11-25 08:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-11-25 08:00:00
2024OOS-COU0308,2024-11-25 03:31:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-11-25 03:31:00
2024OOS-COU0309,2024-11-26 15:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-11-26 15:00:00
2024OOS-COU0309,2024-11-26 11:16:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-11-26 11:16:00
2024OOS-COU0309,2024-11-26 11:30:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-11-26 11:30:00
2024OOS-COU0310,2024-11-28 12:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-11-28 12:00:00
2024OOS-COU0310,2024-11-28 07:32:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-11-28 07:32:00
2024OOS-COU0312,2024-11-29 18:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-11-29 18:00:00
2024OOS-COU0312,2024-11-29 10:43:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-11-29 10:43:00
2024OOS-COU0312,2024-11-29 11:15:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-11-29 11:15:00
2024OOS-COU0314,2024-12-02 16:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-02 16:00:00
2024OOS-COU0314,2024-12-02 11:06:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-02 11:06:00
2024OOS-COU0315,2024-12-03 03:30:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-03 03:30:00
2024OOS-COU0315,2024-12-03 02:03:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-03 02:03:00
2024OOS-COU0315,2024-12-03 03:30:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-03 03:30:00
2024OOS-WIT0077,2024-12-03 12:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-03 12:00:00
2024OOS-COU0316,2024-12-03 18:45:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-03 18:45:00
2024OOS-COU0317,2024-12-04 00:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-04 00:00:00
2024OOS-COU0317,2024-12-03 21:14:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-03 21:14:00
2024OOS-COU0317,2024-12-03 23:45:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-03 23:45:00
2024OOS-COU0319,2024-12-05 07:45:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-05 07:45:00
2024OOS-COU0319,2024-12-05 01:01:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-05 01:01:00
2024OOS-COU0319,2024-12-05 01:30:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-05 01:30:00
2024OOS-COU0325,2024-12-09 04:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-09 04:00:00
2024OOS-COU0326,2024-12-10 03:31:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-10 03:31:00
2024OOS-COU0326,2024-12-10 03:45:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-10 03:45:00
2024OOS-COU0327,2024-12-11 08:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-11 08:00:00
2024OOS-COU0327,2024-12-11 06:32:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-11 06:32:00
2024OOS-COU0327,2024-12-11 08:00:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-11 08:00:00
2024OOS-COU0330,2024-12-12 20:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-12 20:00:00
2024OOS-COU0330,2024-12-12 12:00:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-12 12:00:00
2024OOS-COU0330,2024-12-12 12:45:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-12 12:45:00
2024OOS-COU0331,2024-12-16 18:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-16 18:00:00
2024OOS-COU0331,2024-12-16 05:35:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-16 05:35:00
2024OOS-COU0331,2024-12-16 06:45:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-16 06:45:00
2024OOS-COU0332,2024-12-17 05:15:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-17 05:15:00
2024OOS-COU0332,2024-12-17 02:56:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-17 02:56:00
2024OOS-COU0332,2024-12-17 05:00:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-17 05:00:00
2024OOS-COU0336,2024-12-18 06:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-18 06:00:00
2024OOS-COU0336,2024-12-18 01:58:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-18 01:58:00
2024OOS-COU0336,2024-12-18 04:45:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-18 04:45:00
2024OOS-COU0337,2024-12-18 10:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-18 10:00:00
2024OOS-COU0337,2024-12-18 09:00:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-18 09:00:00
2024OOS-COU0337,2024-12-18 09:00:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-18 09:00:00
2024OOS-WIT0080,2024-12-20 08:45:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-20 08:45:00
2024OOS-WIT0080,2024-12-18 14:49:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-18 14:49:00
2024OOS-WIT0080,2024-12-18 19:30:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-18 19:30:00
2024OOS-WIT0081,2024-12-20 15:20:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-20 15:20:00
2024OOS-COU0338,2024-12-24 08:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-24 08:00:00
2024OOS-COU0338,2024-12-24 01:01:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-24 01:01:00
2024OOS-COU0338,2024-12-24 02:45:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-24 02:45:00
2024OOS-COU0343,2024-12-27 12:00:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-27 12:00:00
2024OOS-COU0343,2024-12-26 19:52:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-26 19:52:00
2024OOS-COU0343,2024-12-26 20:15:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-26 20:15:00
2024OOS-COU0346,2024-12-30 15:45:00,EXISTING_STRUCTURAL_REVIEW,exact_gate,2024-12-30 15:45:00
2024OOS-COU0346,2024-12-30 14:30:00,FIRST_FAVORABLE_DELIVERY,object_engine,2024-12-30 14:30:00
2024OOS-COU0346,2024-12-30 15:45:00,POST_DELIVERY_M15_NONSUPPORT,completed_M15,2024-12-30 15:45:00
2024OOS-COU0006,2024-01-22 15:53:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-01-22 15:53:00
2024OOS-COU0006,2024-01-22 15:55:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-01-22 15:55:00
2024OOS-COU0013,2024-01-29 01:00:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-01-29 01:00:00
2024OOS-COU0013,2024-01-29 01:00:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-01-29 01:00:00
2024OOS-COU0013,2024-01-29 01:00:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-01-29 01:00:00
2024OOS-COU0013,2024-01-29 01:29:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-01-29 01:29:00
2024OOS-COU0018,2024-02-02 15:30:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-02-02 15:30:00
2024OOS-COU0018,2024-02-02 15:55:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-02-02 15:55:00
2024OOS-COU0025,2024-02-08 05:32:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-02-08 05:32:00
2024OOS-COU0037,2024-02-15 09:28:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-02-15 09:28:00
2024OOS-COU0037,2024-02-15 10:12:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-02-15 10:12:00
2024OOS-COU0037,2024-02-15 11:56:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-02-15 11:56:00
2024OOS-COU0037,2024-02-15 14:40:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-02-15 14:40:00
2024OOS-COU0037,2024-02-15 15:22:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-02-15 15:22:00
2024OOS-COU0037,2024-02-15 15:30:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-02-15 15:30:00
2024OOS-COU0037,2024-02-15 15:30:00,R_MILESTONE_7,M1_proxy_time_tick_MFE_eligibility,2024-02-15 15:30:00
2024OOS-COU0037,2024-02-15 16:15:00,R_MILESTONE_8,M1_proxy_time_tick_MFE_eligibility,2024-02-15 16:15:00
2024OOS-COU0037,2024-02-15 16:31:00,R_MILESTONE_9,M1_proxy_time_tick_MFE_eligibility,2024-02-15 16:31:00
2024OOS-COU0037,2024-02-15 16:32:00,R_MILESTONE_10,M1_proxy_time_tick_MFE_eligibility,2024-02-15 16:32:00
2024OOS-WIT0013,2024-02-20 06:25:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-02-20 06:25:00
2024OOS-WIT0013,2024-02-20 08:53:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-02-20 08:53:00
2024OOS-WIT0013,2024-02-20 09:26:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-02-20 09:26:00
2024OOS-WIT0013,2024-02-20 11:44:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-02-20 11:44:00
2024OOS-WIT0013,2024-02-20 12:28:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-02-20 12:28:00
2024OOS-WIT0013,2024-02-20 15:30:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-02-20 15:30:00
2024OOS-WIT0013,2024-02-20 15:45:00,R_MILESTONE_7,M1_proxy_time_tick_MFE_eligibility,2024-02-20 15:45:00
2024OOS-WIT0014,2024-02-22 07:04:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-02-22 07:04:00
2024OOS-WIT0014,2024-02-22 10:07:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-02-22 10:07:00
2024OOS-COU0041,2024-02-23 14:55:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-02-23 14:55:00
2024OOS-COU0043,2024-02-26 12:54:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-02-26 12:54:00
2024OOS-COU0045,2024-02-27 17:31:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-02-27 17:31:00
2024OOS-COU0045,2024-02-27 19:16:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-02-27 19:16:00
2024OOS-COU0046,2024-02-28 06:23:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-02-28 06:23:00
2024OOS-COU0046,2024-02-28 09:46:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-02-28 09:46:00
2024OOS-COU0046,2024-02-28 11:04:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-02-28 11:04:00
2024OOS-COU0063,2024-03-08 15:30:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-03-08 15:30:00
2024OOS-COU0063,2024-03-08 15:30:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-03-08 15:30:00
2024OOS-COU0065,2024-03-11 19:36:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-03-11 19:36:00
2024OOS-COU0065,2024-03-12 07:41:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-03-12 07:41:00
2024OOS-COU0065,2024-03-12 08:50:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-03-12 08:50:00
2024OOS-COU0065,2024-03-12 13:19:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-03-12 13:19:00
2024OOS-COU0065,2024-03-12 14:17:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-03-12 14:17:00
2024OOS-COU0065,2024-03-12 14:30:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-03-12 14:30:00
2024OOS-COU0065,2024-03-12 14:30:00,R_MILESTONE_7,M1_proxy_time_tick_MFE_eligibility,2024-03-12 14:30:00
2024OOS-COU0065,2024-03-12 15:36:00,R_MILESTONE_8,M1_proxy_time_tick_MFE_eligibility,2024-03-12 15:36:00
2024OOS-COU0068,2024-03-14 04:55:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-03-14 04:55:00
2024OOS-COU0068,2024-03-14 07:05:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-03-14 07:05:00
2024OOS-COU0068,2024-03-14 08:08:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-03-14 08:08:00
2024OOS-COU0068,2024-03-14 14:18:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-03-14 14:18:00
2024OOS-COU0068,2024-03-14 14:30:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-03-14 14:30:00
2024OOS-COU0068,2024-03-14 14:58:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-03-14 14:58:00
2024OOS-COU0068,2024-03-14 15:48:00,R_MILESTONE_7,M1_proxy_time_tick_MFE_eligibility,2024-03-14 15:48:00
2024OOS-COU0069,2024-03-15 05:48:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-03-15 05:48:00
2024OOS-COU0069,2024-03-15 07:42:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-03-15 07:42:00
2024OOS-COU0069,2024-03-15 07:52:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-03-15 07:52:00
2024OOS-COU0070,2024-03-18 10:18:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-03-18 10:18:00
2024OOS-COU0070,2024-03-18 12:33:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-03-18 12:33:00
2024OOS-COU0070,2024-03-18 13:11:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-03-18 13:11:00
2024OOS-COU0071,2024-03-21 16:01:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-03-21 16:01:00
2024OOS-COU0071,2024-03-21 17:27:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-03-21 17:27:00
2024OOS-COU0083,2024-04-04 10:12:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-04-04 10:12:00
2024OOS-COU0084,2024-04-04 17:02:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-04-04 17:02:00
2024OOS-COU0084,2024-04-04 17:05:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-04-04 17:05:00
2024OOS-COU0084,2024-04-04 17:06:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-04-04 17:06:00
2024OOS-WIT0022,2024-04-05 10:47:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-04-05 10:47:00
2024OOS-WIT0022,2024-04-05 16:51:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-04-05 16:51:00
2024OOS-WIT0022,2024-04-05 17:32:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-04-05 17:32:00
2024OOS-WIT0022,2024-04-05 18:15:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-04-05 18:15:00
2024OOS-WIT0022,2024-04-08 05:36:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-04-08 05:36:00
2024OOS-WIT0022,2024-04-08 05:38:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-04-08 05:38:00
2024OOS-WIT0022,2024-04-09 11:38:00,R_MILESTONE_7,M1_proxy_time_tick_MFE_eligibility,2024-04-09 11:38:00
2024OOS-COU0085,2024-04-11 11:16:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-04-11 11:16:00
2024OOS-COU0086,2024-04-12 15:36:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-04-12 15:36:00
2024OOS-WIT0024,2024-04-17 11:03:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-04-17 11:03:00
2024OOS-WIT0024,2024-04-17 11:33:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-04-17 11:33:00
2024OOS-COU0093,2024-04-19 11:40:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-04-19 11:40:00
2024OOS-WIT0028,2024-04-19 16:37:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-04-19 16:37:00
2024OOS-WIT0028,2024-04-19 17:47:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-04-19 17:47:00
2024OOS-WIT0028,2024-04-19 19:53:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-04-19 19:53:00
2024OOS-COU0100,2024-04-26 16:42:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-04-26 16:42:00
2024OOS-COU0100,2024-04-26 17:38:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-04-26 17:38:00
2024OOS-COU0104,2024-05-03 01:58:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-05-03 01:58:00
2024OOS-COU0106,2024-05-03 07:32:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-05-03 07:32:00
2024OOS-COU0106,2024-05-03 07:52:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-05-03 07:52:00
2024OOS-COU0111,2024-05-07 11:14:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-05-07 11:14:00
2024OOS-COU0114,2024-05-09 05:10:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-05-09 05:10:00
2024OOS-COU0114,2024-05-09 05:11:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-05-09 05:11:00
2024OOS-COU0114,2024-05-09 05:15:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-05-09 05:15:00
2024OOS-COU0114,2024-05-09 05:18:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-05-09 05:18:00
2024OOS-COU0114,2024-05-09 05:27:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-05-09 05:27:00
2024OOS-COU0114,2024-05-09 05:51:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-05-09 05:51:00
2024OOS-COU0114,2024-05-09 05:52:00,R_MILESTONE_7,M1_proxy_time_tick_MFE_eligibility,2024-05-09 05:52:00
2024OOS-COU0114,2024-05-09 05:54:00,R_MILESTONE_8,M1_proxy_time_tick_MFE_eligibility,2024-05-09 05:54:00
2024OOS-COU0114,2024-05-09 06:09:00,R_MILESTONE_9,M1_proxy_time_tick_MFE_eligibility,2024-05-09 06:09:00
2024OOS-COU0114,2024-05-09 06:10:00,R_MILESTONE_10,M1_proxy_time_tick_MFE_eligibility,2024-05-09 06:10:00
2024OOS-COU0114,2024-05-09 06:22:00,R_MILESTONE_11,M1_proxy_time_tick_MFE_eligibility,2024-05-09 06:22:00
2024OOS-COU0114,2024-05-09 06:23:00,R_MILESTONE_12,M1_proxy_time_tick_MFE_eligibility,2024-05-09 06:23:00
2024OOS-COU0114,2024-05-09 07:07:00,R_MILESTONE_13,M1_proxy_time_tick_MFE_eligibility,2024-05-09 07:07:00
2024OOS-COU0114,2024-05-09 07:07:00,R_MILESTONE_14,M1_proxy_time_tick_MFE_eligibility,2024-05-09 07:07:00
2024OOS-COU0114,2024-05-09 07:08:00,R_MILESTONE_15,M1_proxy_time_tick_MFE_eligibility,2024-05-09 07:08:00
2024OOS-COU0114,2024-05-09 07:36:00,R_MILESTONE_16,M1_proxy_time_tick_MFE_eligibility,2024-05-09 07:36:00
2024OOS-COU0114,2024-05-09 07:52:00,R_MILESTONE_17,M1_proxy_time_tick_MFE_eligibility,2024-05-09 07:52:00
2024OOS-COU0114,2024-05-09 07:53:00,R_MILESTONE_18,M1_proxy_time_tick_MFE_eligibility,2024-05-09 07:53:00
2024OOS-COU0116,2024-05-10 17:10:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-05-10 17:10:00
2024OOS-COU0116,2024-05-10 17:23:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-05-10 17:23:00
2024OOS-COU0116,2024-05-10 18:04:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-05-10 18:04:00
2024OOS-COU0122,2024-05-16 09:11:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-05-16 09:11:00
2024OOS-COU0122,2024-05-16 13:29:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-05-16 13:29:00
2024OOS-COU0122,2024-05-16 15:57:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-05-16 15:57:00
2024OOS-COU0122,2024-05-16 16:19:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-05-16 16:19:00
2024OOS-COU0123,2024-05-20 15:03:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-05-20 15:03:00
2024OOS-COU0123,2024-05-20 15:42:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-05-20 15:42:00
2024OOS-WIT0035,2024-05-21 15:37:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-05-21 15:37:00
2024OOS-COU0134,2024-06-03 13:42:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-03 13:42:00
2024OOS-COU0135,2024-06-04 05:34:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-04 05:34:00
2024OOS-COU0135,2024-06-04 10:00:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-06-04 10:00:00
2024OOS-COU0135,2024-06-04 10:46:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-06-04 10:46:00
2024OOS-COU0135,2024-06-04 11:02:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-06-04 11:02:00
2024OOS-COU0135,2024-06-04 11:10:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-06-04 11:10:00
2024OOS-COU0136,2024-06-05 04:46:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-05 04:46:00
2024OOS-COU0136,2024-06-05 05:33:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-06-05 05:33:00
2024OOS-COU0136,2024-06-05 06:42:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-06-05 06:42:00
2024OOS-COU0138,2024-06-06 15:12:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-06 15:12:00
2024OOS-COU0140,2024-06-07 11:02:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-07 11:02:00
2024OOS-COU0140,2024-06-07 11:06:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-06-07 11:06:00
2024OOS-COU0140,2024-06-07 11:38:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-06-07 11:38:00
2024OOS-COU0141,2024-06-10 19:08:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-10 19:08:00
2024OOS-WIT0039,2024-06-13 14:39:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-13 14:39:00
2024OOS-COU0143,2024-06-14 08:35:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-14 08:35:00
2024OOS-COU0143,2024-06-14 10:49:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-06-14 10:49:00
