dt,open,high,low,close,block,atr14,ema20,ema50,state_A,state_B,state_C,role_state_majority,role_agree_n,macro_state_majority,macro_agree_n,flow_state,known_at
2025-05-01 12:00:00,3235.08,3236.16,3201.87,3226.77,2025H1,30.600513964996342,3285.4003607757713,3296.7687882452437,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-01 16:00:00
2025-05-01 16:00:00,3226.64,3233.25,3204.94,3219.53,2025H1,30.436905824639457,3279.1269930828407,3293.7398161571955,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-01 20:00:00
2025-05-01 20:00:00,3219.55,3239.8,3209.86,3237.96,2025H1,30.401412551450928,3275.2063270749513,3291.5523723863253,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-02 00:00:00
2025-05-02 00:00:00,3238.83,3244.33,3227.43,3231.12,2025H1,29.43702594063301,3271.0076292582894,3289.1824754299987,MIG_DOWN,PAUSE_DOWN,MIG_DOWN,MIG_DOWN,2,DOWN,3,MIG_DOWN,2025-05-02 04:00:00
2025-05-02 04:00:00,3231.31,3258.7,3231.31,3251.77,2025H1,29.30438123058779,3269.175474090833,3287.7153195307833,PAUSE_DOWN,REPAIR_DOWN,MIG_DOWN,AMBIGUOUS,1,DOWN,3,UNRESOLVED_DOWN,2025-05-02 08:00:00
2025-05-02 08:00:00,3251.59,3263.29,3246.4,3258.11,2025H1,28.417639714117225,3268.121619415516,3286.5543266080076,REPAIR_DOWN,REPAIR_DOWN,MIG_DOWN,REPAIR_DOWN,2,DOWN,3,REPAIR_DOWN,2025-05-02 12:00:00
2025-05-02 12:00:00,3258.13,3269.26,3250.22,3250.28,2025H1,27.74780830596603,3266.4224175664194,3285.131803995929,REPAIR_DOWN,REPAIR_DOWN,MIG_DOWN,REPAIR_DOWN,2,DOWN,3,REPAIR_DOWN,2025-05-02 16:00:00
2025-05-02 16:00:00,3250.31,3264.5,3222.75,3224.96,2025H1,28.747964855539884,3262.473615893427,3282.7721254078538,MIG_DOWN,PAUSE_DOWN,MIG_DOWN,MIG_DOWN,2,DOWN,3,MIG_DOWN,2025-05-02 20:00:00
2025-05-02 20:00:00,3224.99,3241.19,3223.52,3240.93,2025H1,27.956681651572755,3260.4218429511957,3281.1312577448007,REPAIR_DOWN,PAUSE_DOWN,MIG_DOWN,AMBIGUOUS,1,DOWN,3,UNRESOLVED_DOWN,2025-05-03 00:00:00
2025-05-05 00:00:00,3239.13,3252.35,3237.4,3246.68,2025H1,27.02763296217469,3259.113096003463,3279.7802280293186,REPAIR_DOWN,REPAIR_DOWN,MIG_DOWN,REPAIR_DOWN,2,DOWN,3,REPAIR_DOWN,2025-05-05 04:00:00
2025-05-05 04:00:00,3246.7,3272.37,3246.53,3256.47,2025H1,26.942802036305046,3258.8613725745618,3278.8661014399336,REPAIR_DOWN,REPAIR_DOWN,MIG_DOWN,REPAIR_DOWN,2,DOWN,3,REPAIR_DOWN,2025-05-05 08:00:00
2025-05-05 08:00:00,3256.45,3282.89,3254.03,3282.62,2025H1,27.07974474799752,3261.124098996032,3279.013313148171,MIG_UP,BALANCE,BALANCE,BALANCE,2,BALANCE,2,BALANCE,2025-05-05 12:00:00
2025-05-05 12:00:00,3282.63,3322.5,3282.22,3319.49,2025H1,28.02262012314057,3266.682756234505,3280.6006342011838,MIG_UP,MIG_UP,BALANCE,MIG_UP,2,UP,2,MIG_UP,2025-05-05 16:00:00
2025-05-05 16:00:00,3319.54,3328.73,3305.59,3309.7,2025H1,27.673861542916235,3270.779636593124,3281.7417858011377,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-05 20:00:00
2025-05-05 20:00:00,3309.67,3337.59,3309.09,3333.81,2025H1,27.73287143270793,3276.78252834616,3283.783676554034,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-06 00:00:00
2025-05-06 00:00:00,3335.68,3337.83,3322.73,3329.58,2025H1,26.830523473228787,3281.8108589798585,3285.579610806817,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-06 04:00:00
2025-05-06 04:00:00,3329.59,3387.02,3329.59,3363.11,2025H1,29.01691465371245,3289.5536343151102,3288.6200182261578,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-06 08:00:00
2025-05-06 08:00:00,3363.14,3383.11,3350.19,3377.16,2025H1,29.29570646416157,3297.8970977136714,3292.092174374152,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-06 12:00:00
2025-05-06 12:00:00,3377.21,3392.31,3371.38,3391.03,2025H1,28.69815600243573,3306.766897931417,3295.972089104577,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-06 16:00:00
2025-05-06 16:00:00,3391.25,3411.6,3378.2,3408.9,2025H1,29.034002002261758,3316.493860033187,3300.400634629888,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-06 20:00:00
2025-05-06 20:00:00,3408.92,3434.98,3407.42,3430.43,2025H1,28.928716144957345,3327.3449209824075,3305.499825428716,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-07 00:00:00
2025-05-07 00:00:00,3437.51,3437.81,3360.57,3379.64,2025H1,32.379522134603235,3332.3254046983684,3308.407283255041,MIG_UP,PAUSE_UP,MIG_UP,MIG_UP,2,UP,3,MIG_UP,2025-05-07 04:00:00
2025-05-07 04:00:00,3379.31,3393.81,3360.19,3382.05,2025H1,32.468127696417284,3337.061080441381,3311.295232931314,MIG_UP,PAUSE_UP,MIG_UP,MIG_UP,2,UP,3,MIG_UP,2025-05-07 08:00:00
2025-05-07 08:00:00,3382.1,3397.33,3378.18,3382.74,2025H1,31.516832860958914,3341.411453732678,3314.0969885026348,PAUSE_UP,PAUSE_UP,MIG_UP,PAUSE_UP,2,UP,3,PAUSE_UP,2025-05-07 12:00:00
2025-05-07 12:00:00,3382.75,3393.77,3369.23,3390.82,2025H1,31.018487656604705,3346.1170295676616,3317.1057340515513,PAUSE_UP,REPAIR_UP,MIG_UP,AMBIGUOUS,1,UP,3,UNRESOLVED_UP,2025-05-07 16:00:00
2025-05-07 16:00:00,3390.83,3398.09,3375.79,3386.89,2025H1,30.39573853827581,3350.0001696088366,3319.842371931883,PAUSE_UP,REPAIR_UP,MIG_UP,AMBIGUOUS,1,UP,3,UNRESOLVED_UP,2025-05-07 20:00:00
2025-05-07 20:00:00,3386.89,3397.96,3363.66,3364.42,2025H1,30.67461435697041,3351.3734867889475,3321.590514209064,REPAIR_UP,REPAIR_UP,MIG_UP,REPAIR_UP,2,UP,3,REPAIR_UP,2025-05-08 00:00:00
2025-05-08 00:00:00,3365.71,3386.87,3364.11,3380.46,2025H1,30.109284760043938,3354.143630904286,3323.8991214949833,REPAIR_UP,MIG_UP,MIG_UP,MIG_UP,2,UP,3,MIG_UP,2025-05-08 04:00:00
2025-05-08 04:00:00,3380.45,3414.73,3379.09,3382.04,2025H1,30.504335848612218,3356.800427961021,3326.1791559461603,REPAIR_UP,REPAIR_UP,MIG_UP,REPAIR_UP,2,UP,3,REPAIR_UP,2025-05-08 08:00:00
2025-05-08 08:00:00,3382.05,3384.24,3320.25,3339.31,2025H1,32.89616900228276,3355.134672917114,3326.6940910070953,BALANCE,BALANCE,PAUSE_UP,BALANCE,2,BALANCE,2,BALANCE,2025-05-08 12:00:00
2025-05-08 12:00:00,3339.33,3358.58,3330.34,3356.08,2025H1,32.56358550211969,3355.224704067865,3327.846479595052,REPAIR_UP,REPAIR_UP,MIG_UP,REPAIR_UP,2,UP,3,REPAIR_UP,2025-05-08 16:00:00
2025-05-08 16:00:00,3356.09,3369.59,3304.39,3310.2,2025H1,34.89475796625402,3350.9366370137823,3327.1544607874034,MIG_DOWN,BALANCE,BALANCE,BALANCE,2,BALANCE,2,BALANCE,2025-05-08 20:00:00
2025-05-08 20:00:00,3310.19,3311.14,3288.76,3305.8,2025H1,34.00084668295014,3346.6379096791366,3326.317030952603,MIG_DOWN,MIG_DOWN,BALANCE,MIG_DOWN,2,DOWN,2,MIG_DOWN,2025-05-09 00:00:00
2025-05-09 00:00:00,3306.64,3323.96,3306.2,3322.17,2025H1,32.869357634167976,3344.307632566838,3326.1544022877956,MIG_DOWN,BALANCE,MIG_DOWN,MIG_DOWN,2,DOWN,2,MIG_DOWN,2025-05-09 04:00:00
2025-05-09 04:00:00,3322.11,3327.48,3274.69,3324.68,2025H1,34.29226066029883,3342.4383342271394,3326.0965825902354,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-09 08:00:00
2025-05-09 08:00:00,3324.69,3332.15,3312.88,3328.53,2025H1,33.21924204170605,3341.113730967412,3326.1920107239516,MIG_DOWN,PAUSE_DOWN,BALANCE,AMBIGUOUS,1,DOWN,2,UNRESOLVED_DOWN,2025-05-09 12:00:00
2025-05-09 12:00:00,3328.54,3338.34,3322.02,3333.54,2025H1,32.01215332444135,3340.39242325623,3326.4801671661494,PAUSE_DOWN,PAUSE_DOWN,REPAIR_UP,PAUSE_DOWN,2,DOWN,2,PAUSE_DOWN,2025-05-09 16:00:00
2025-05-09 16:00:00,3333.53,3347.48,3320.28,3336.79,2025H1,31.66842808698124,3340.0493353270654,3326.8844743361046,PAUSE_DOWN,REPAIR_DOWN,REPAIR_UP,AMBIGUOUS,1,DOWN,2,UNRESOLVED_DOWN,2025-05-09 20:00:00
2025-05-09 20:00:00,3336.69,3342.88,3324.92,3326.6,2025H1,30.68925465219687,3338.768446248297,3326.873318479787,PAUSE_DOWN,REPAIR_DOWN,BALANCE,AMBIGUOUS,1,DOWN,2,UNRESOLVED_DOWN,2025-05-10 00:00:00
2025-05-12 00:00:00,3295.94,3295.94,3265.93,3279.05,2025H1,32.83073646275424,3333.0809751770307,3324.9978942256776,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-12 04:00:00
2025-05-12 04:00:00,3278.72,3284.73,3258.8,3278.81,2025H1,32.33782671541464,3327.9123108744566,3323.186604256043,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-12 08:00:00
2025-05-12 08:00:00,3278.82,3281.56,3216.11,3231.35,2025H1,34.70298195002787,3318.7159003149845,3319.5851687950217,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-12 12:00:00
2025-05-12 12:00:00,3231.29,3234.33,3207.69,3233.53,2025H1,34.127054667883016,3310.602957427843,3316.2104562932564,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-12 16:00:00
2025-05-12 16:00:00,3233.75,3248.62,3223.18,3224.16,2025H1,33.506550763034234,3302.3702948156674,3312.600634477835,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-12 20:00:00
2025-05-12 20:00:00,3224.16,3238.79,3220.34,3234.88,2025H1,32.43108285138892,3295.942647690366,3309.5527664590963,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-13 00:00:00
2025-05-13 00:00:00,3237.69,3243.24,3229.66,3239.93,2025H1,31.084576933432565,3290.608109815093,3306.822461892073,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-13 04:00:00
2025-05-13 04:00:00,3239.91,3253.54,3215.8,3252.55,2025H1,31.559964295330225,3286.9835279279414,3304.6941300531685,PAUSE_DOWN,PAUSE_DOWN,MIG_DOWN,PAUSE_DOWN,2,DOWN,3,PAUSE_DOWN,2025-05-13 08:00:00
2025-05-13 08:00:00,3252.63,3265.52,3247.27,3255.52,2025H1,30.609252559949493,3283.9870014586136,3302.7657327961815,PAUSE_DOWN,REPAIR_DOWN,MIG_DOWN,AMBIGUOUS,1,DOWN,3,UNRESOLVED_DOWN,2025-05-13 12:00:00
2025-05-13 12:00:00,3255.53,3258.59,3237.32,3241.76,2025H1,29.94216309138167,3279.965382272079,3300.3733511179,MIG_DOWN,REPAIR_DOWN,MIG_DOWN,MIG_DOWN,2,DOWN,3,MIG_DOWN,2025-05-13 16:00:00
2025-05-13 16:00:00,3241.59,3257.73,3225.46,3251.0,2025H1,30.108437156282978,3277.2067744366427,3298.437141270139,REPAIR_DOWN,REPAIR_DOWN,MIG_DOWN,REPAIR_DOWN,2,DOWN,3,REPAIR_DOWN,2025-05-13 20:00:00
2025-05-13 20:00:00,3250.92,3254.8,3242.07,3250.2,2025H1,28.867120216548482,3274.634700680772,3296.54548867131,REPAIR_DOWN,REPAIR_DOWN,MIG_DOWN,REPAIR_DOWN,2,DOWN,3,REPAIR_DOWN,2025-05-14 00:00:00
2025-05-14 00:00:00,3249.02,3257.04,3240.54,3243.75,2025H1,27.983754486795018,3271.6933006159366,3294.4750773508663,REPAIR_DOWN,REPAIR_DOWN,MIG_DOWN,REPAIR_DOWN,2,DOWN,3,REPAIR_DOWN,2025-05-14 04:00:00
2025-05-14 04:00:00,3243.78,3251.78,3222.51,3223.98,2025H1,28.07562916630966,3267.1491767477523,3291.7105645135775,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-14 08:00:00
2025-05-14 08:00:00,3223.96,3243.81,3221.6,3232.53,2025H1,27.656655654430402,3263.852112295586,3289.389758062065,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-14 12:00:00
2025-05-14 12:00:00,3232.58,3239.15,3184.11,3184.76,2025H1,29.612608821971087,3256.3195301721967,3285.2866302949255,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-14 16:00:00
2025-05-14 16:00:00,3184.79,3198.23,3173.73,3188.5,2025H1,29.247422477544582,3249.860527298654,3281.491076165713,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-14 20:00:00
2025-05-14 20:00:00,3188.47,3190.46,3167.88,3177.42,2025H1,28.771178014862823,3242.9614294606868,3277.409857492548,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-15 00:00:00
2025-05-15 00:00:00,3176.56,3187.86,3176.56,3187.73,2025H1,27.52323672808692,3237.7012933215738,3273.8930003359774,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-15 04:00:00
2025-05-15 04:00:00,3187.72,3192.64,3135.52,3138.53,2025H1,29.637291247509275,3228.2564082433287,3268.5846473816255,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-15 08:00:00
2025-05-15 08:00:00,3138.55,3164.24,3120.69,3162.55,2025H1,30.63105615840145,3221.9986550772974,3264.4264259156794,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-05-15 12:00:00
2025-05-15 12:00:00,3162.54,3189.81,3159.31,3188.82,2025H1,30.621695004229917,3218.838783165174,3261.461468036633,PAUSE_DOWN,REPAIR_DOWN,MIG_DOWN,AMBIGUOUS,1,DOWN,3,UNRESOLVED_DOWN,2025-05-15 16:00:00
2025-05-15 16:00:00,3188.83,3222.74,3185.12,3222.54,2025H1,31.1215739324992,3219.191280006586,3259.9351359567654,BALANCE,BALANCE,PAUSE_DOWN,BALANCE,2,BALANCE,2,BALANCE,2025-05-15 20:00:00
2025-05-15 20:00:00,3222.54,3240.6,3216.4,3239.84,2025H1,30.627175794463533,3221.1578247678635,3259.147091409441,BALANCE,MIG_UP,PAUSE_DOWN,AMBIGUOUS,1,AMBIGUOUS,1,AMBIGUOUS,2025-05-16 00:00:00
2025-05-16 00:00:00,3240.24,3252.0,3232.0,3243.12,2025H1,29.86809180914471,3223.2494605042575,3258.5185780208353,MIG_UP,MIG_UP,REPAIR_DOWN,MIG_UP,2,UP,2,MIG_UP,2025-05-16 04:00:00
2025-05-16 04:00:00,3243.13,3244.56,3206.51,3219.59,2025H1,30.45251382277721,3222.900940456233,3256.991967118058,REPAIR_DOWN,BALANCE,PAUSE_DOWN,AMBIGUOUS,1,DOWN,2,UNRESOLVED_DOWN,2025-05-16 08:00:00
2025-05-16 08:00:00,3219.54,3231.22,3195.57,3207.43,2025H1,30.823762835435957,3221.4275175556395,3255.0483605644085,REPAIR_DOWN,BALANCE,PAUSE_DOWN,AMBIGUOUS,1,DOWN,2,UNRESOLVED_DOWN,2025-05-16 12:00:00
2025-05-16 12:00:00,3207.36,3212.89,3154.19,3177.46,2025H1,32.8149226329048,3217.2401349312927,3252.005679757961,PAUSE_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,2,DOWN,3,MIG_DOWN,2025-05-16 16:00:00
2025-05-16 16:00:00,3177.49,3189.76,3165.85,3189.34,2025H1,32.178856730554486,3214.582979223551,3249.548202120394,PAUSE_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,2,DOWN,3,MIG_DOWN,2025-05-16 20:00:00
2025-05-16 20:00:00,3189.35,3202.86,3183.52,3202.08,2025H1,31.261795535514892,3213.3922192974983,3247.6867039980257,PAUSE_DOWN,BALANCE,MIG_DOWN,AMBIGUOUS,1,DOWN,2,UNRESOLVED_DOWN,2025-05-17 00:00:00
2025-05-19 00:00:00,3218.71,3249.77,3205.49,3246.45,2025H1,32.435238711549545,3216.540579364403,3247.638205802025,BALANCE,BALANCE,PAUSE_DOWN,BALANCE,2,BALANCE,2,BALANCE,2025-05-19 04:00:00
2025-05-19 04:00:00,3246.37,3246.7,3206.66,3215.88,2025H1,32.978435946438864,3216.4776670439837,3246.3927859666514,PAUSE_DOWN,BALANCE,PAUSE_DOWN,PAUSE_DOWN,2,DOWN,2,PAUSE_DOWN,2025-05-19 08:00:00
2025-05-19 08:00:00,3215.89,3244.89,3214.95,3244.4,2025H1,32.76140480740752,3219.1369368493188,3246.3146374973708,MIG_UP,MIG_UP,REPAIR_DOWN,MIG_UP,2,UP,2,MIG_UP,2025-05-19 12:00:00
2025-05-19 12:00:00,3244.49,3248.46,3228.83,3229.22,2025H1,31.82344732116414,3220.097228577955,3245.6442595562976,MIG_UP,MIG_UP,REPAIR_DOWN,MIG_UP,2,UP,2,MIG_UP,2025-05-19 16:00:00
2025-05-19 16:00:00,3229.39,3241.62,3217.19,3231.76,2025H1,31.295343941080972,3221.207968713388,3245.099778789384,MIG_UP,BALANCE,REPAIR_DOWN,AMBIGUOUS,1,AMBIGUOUS,1,AMBIGUOUS,2025-05-19 20:00:00
2025-05-19 20:00:00,3231.75,3235.82,3225.33,3230.19,2025H1,29.809247945289492,3222.063400264494,3244.515081581957,MIG_UP,MIG_UP,REPAIR_DOWN,MIG_UP,2,UP,2,MIG_UP,2025-05-20 00:00:00
2025-05-20 00:00:00,3230.75,3230.75,3214.08,3222.67,2025H1,28.870730234911676,3222.1211716678754,3243.658411715998,MIG_UP,REPAIR_UP,REPAIR_DOWN,AMBIGUOUS,1,UP,2,UNRESOLVED_UP,2025-05-20 04:00:00
2025-05-20 04:00:00,3222.66,3232.7,3204.57,3217.27,2025H1,28.81782093241796,3221.659155318554,3242.623572040861,PAUSE_DOWN,PAUSE_UP,PAUSE_DOWN,PAUSE_DOWN,2,DOWN,2,PAUSE_DOWN,2025-05-20 08:00:00
2025-05-20 08:00:00,3217.26,3236.05,3207.96,3235.81,2025H1,28.765833722959545,3223.0068548120253,3242.356373137298,PAUSE_UP,PAUSE_UP,REPAIR_DOWN,PAUSE_UP,2,UP,2,PAUSE_UP,2025-05-20 12:00:00
2025-05-20 12:00:00,3235.84,3250.72,3230.53,3242.85,2025H1,28.153274171319552,3224.896678163261,3242.375731053482,MIG_UP,MIG_UP,BALANCE,MIG_UP,2,UP,2,MIG_UP,2025-05-20 16:00:00
2025-05-20 16:00:00,3242.81,3285.74,3232.81,3278.9,2025H1,29.923040301939576,3230.0398516715222,3243.8080553258947,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-20 20:00:00
2025-05-20 20:00:00,3278.85,3295.67,3278.29,3289.81,2025H1,29.027108851801042,3235.7322467504246,3245.612053156252,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-21 00:00:00
2025-05-21 00:00:00,3290.86,3304.19,3288.49,3303.48,2025H1,28.075172505243845,3242.184413726575,3247.8813844050264,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-21 04:00:00
2025-05-21 04:00:00,3303.48,3314.68,3285.38,3302.07,2025H1,28.162660183440696,3247.8878028954723,3250.006428153849,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-21 08:00:00
2025-05-21 08:00:00,3302.04,3320.55,3298.43,3308.43,2025H1,27.731041598909243,3253.653726429237,3252.2975486184037,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-21 12:00:00
2025-05-21 12:00:00,3308.46,3318.24,3290.48,3302.57,2025H1,27.733110056129995,3258.312419150262,3254.269017300035,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-21 16:00:00
2025-05-21 16:00:00,3302.59,3315.17,3295.3,3303.13,2025H1,27.17145933783499,3262.5807601835704,3256.1851342686614,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-21 20:00:00
2025-05-21 20:00:00,3302.99,3324.86,3302.89,3315.29,2025H1,26.79992652798965,3267.600687785135,3258.5029721404785,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-22 00:00:00
2025-05-22 00:00:00,3318.19,3326.14,3315.28,3323.75,2025H1,25.66136034741894,3272.948241329408,3261.061679115362,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-22 04:00:00
2025-05-22 04:00:00,3323.74,3345.42,3320.33,3338.48,2025H1,25.62054889403188,3279.189361202798,3264.0976916990735,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-22 08:00:00
2025-05-22 08:00:00,3338.48,3339.48,3310.16,3311.24,2025H1,25.884795401601043,3282.2418029930077,3265.9464096716592,PAUSE_UP,PAUSE_UP,MIG_UP,PAUSE_UP,2,UP,3,PAUSE_UP,2025-05-22 12:00:00
2025-05-22 12:00:00,3311.23,3314.7,3282.85,3304.05,2025H1,26.31088144434382,3284.318774136531,3267.440668115908,PAUSE_UP,PAUSE_UP,MIG_UP,PAUSE_UP,2,UP,3,PAUSE_UP,2025-05-22 16:00:00
2025-05-22 16:00:00,3304.04,3315.69,3279.12,3301.58,2025H1,27.043675626890703,3285.962700409242,3268.779465444696,REPAIR_UP,REPAIR_UP,MIG_UP,REPAIR_UP,2,UP,3,REPAIR_UP,2025-05-22 20:00:00
2025-05-22 20:00:00,3301.59,3301.82,3289.0,3294.72,2025H1,26.027698796398525,3286.7967289416956,3269.79674130961,REPAIR_UP,REPAIR_UP,MIG_UP,REPAIR_UP,2,UP,3,REPAIR_UP,2025-05-23 00:00:00
2025-05-23 00:00:00,3293.9,3308.86,3287.06,3300.92,2025H1,25.7257203109415,3288.14180237582,3271.017261258253,REPAIR_UP,REPAIR_UP,MIG_UP,REPAIR_UP,2,UP,3,REPAIR_UP,2025-05-23 04:00:00
2025-05-23 04:00:00,3300.89,3316.14,3290.91,3313.58,2025H1,25.690311717302823,3290.5644878638373,3272.686388267733,PAUSE_UP,PAUSE_UP,MIG_UP,PAUSE_UP,2,UP,3,PAUSE_UP,2025-05-23 08:00:00
2025-05-23 08:00:00,3313.58,3334.43,3312.51,3326.33,2025H1,25.42100373749545,3293.9707271149,3274.7900593160575,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-23 12:00:00
2025-05-23 12:00:00,3326.34,3360.42,3323.42,3356.88,2025H1,26.248074899102917,3299.9620864372905,3278.0092726762123,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-23 16:00:00
2025-05-23 16:00:00,3357.12,3364.71,3336.61,3358.87,2025H1,26.380355263452703,3305.572363919453,3281.1802815908704,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-23 20:00:00
2025-05-23 20:00:00,3358.89,3365.89,3356.1,3356.2,2025H1,25.195329887491795,3310.3940435461714,3284.122231332405,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-24 00:00:00
2025-05-26 00:00:00,3353.18,3355.96,3331.5,3341.91,2025H1,25.159949181242368,3313.3955632084408,3286.3884183389773,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-26 04:00:00
2025-05-26 04:00:00,3342.04,3356.81,3335.56,3349.79,2025H1,24.880667096867914,3316.861700045732,3288.8747548747037,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2025-05-26 08:00:00
2025-05-26 08:00:00,3349.74,3351.8,3331.05,3334.64,2025H1,24.585619447091634,3318.554871469948,3290.669470369813,MIG_UP,PAUSE_UP,MIG_UP,MIG_UP,2,UP,3,MIG_UP,2025-05-26 12:00:00
2025-05-26 12:00:00,3334.67,3336.1,3323.65,3334.36,2025H1,23.718789486585077,3320.0601218061433,3292.3828244729575,PAUSE_UP,REPAIR_UP,MIG_UP,AMBIGUOUS,1,UP,3,UNRESOLVED_UP,2025-05-26 16:00:00
2025-05-26 16:00:00,3334.39,3343.61,3331.41,3342.0,2025H1,22.896018808971878,3322.149634015082,3294.3285960622534,PAUSE_UP,REPAIR_UP,MIG_UP,AMBIGUOUS,1,UP,3,UNRESOLVED_UP,2025-05-26 20:00:00
2025-05-26 20:00:00,3342.03,3343.2,3340.47,3341.51,2025H1,21.455588894045317,3323.9934783945982,3296.178847197067,REPAIR_UP,PAUSE_UP,MIG_UP,AMBIGUOUS,1,UP,3,UNRESOLVED_UP,2025-05-27 00:00:00
2025-05-27 00:00:00,3343.11,3349.95,3342.42,3345.08,2025H1,20.525903973042052,3326.001718547494,3298.096539463849,PAUSE_UP,MIG_UP,MIG_UP,MIG_UP,2,UP,3,MIG_UP,2025-05-27 04:00:00
2025-05-27 04:00:00,3345.2,3347.32,3330.69,3330.89,2025H1,20.24762511782477,3326.4672691620185,3299.38255752409,REPAIR_UP,REPAIR_UP,MIG_UP,REPAIR_UP,2,UP,3,REPAIR_UP,2025-05-27 08:00:00
2025-05-27 08:00:00,3330.92,3332.61,3292.54,3298.55,2025H1,21.663509037980155,3323.808481622779,3299.34990820942,MIG_DOWN,MIG_DOWN,BALANCE,MIG_DOWN,2,DOWN,2,MIG_DOWN,2025-05-27 12:00:00
2025-05-27 12:00:00,3298.53,3309.82,3287.67,3293.66,2025H1,21.69825839241015,3320.9371976587045,3299.1267745541486,MIG_DOWN,MIG_DOWN,BALANCE,MIG_DOWN,2,DOWN,2,MIG_DOWN,2025-05-27 16:00:00
