dt,open,high,low,close,block,ema20,ema50,state_ema20,state_net_mid,state_ema_stack,h1_state_consensus,h1_agree_n,known_at,macro_state_majority,flow_state,macro_agree_n,role_agree_n,h1_vs_h4_relation
2025-05-07 04:00:00,3379.31,3385.03,3360.19,3374.65,2025H1,3385.330346118548,3349.4574723773194,DOWN,DOWN,BALANCE,DOWN,2,2025-05-07 05:00:00,UP,MIG_UP,3.0,2.0,COUNTERFLOW
2025-05-07 05:00:00,3374.68,3393.81,3372.0,3390.58,2025H1,3385.8303131548764,3351.0701205193855,BALANCE,DOWN,UP,AMBIGUOUS,1,2025-05-07 06:00:00,UP,MIG_UP,3.0,2.0,LOCAL_BALANCE
2025-05-07 06:00:00,3390.57,3392.46,3369.57,3375.5,2025H1,3384.846473806793,3352.0281550088216,DOWN,DOWN,BALANCE,DOWN,2,2025-05-07 07:00:00,UP,MIG_UP,3.0,2.0,COUNTERFLOW
2025-05-07 07:00:00,3375.49,3387.42,3375.04,3382.05,2025H1,3384.5801429680505,3353.2054822633777,DOWN,DOWN,BALANCE,DOWN,2,2025-05-07 08:00:00,UP,MIG_UP,3.0,2.0,COUNTERFLOW
2025-05-07 08:00:00,3382.1,3389.44,3378.62,3387.95,2025H1,3384.901081732998,3354.5680123706966,BALANCE,DOWN,UP,AMBIGUOUS,1,2025-05-07 09:00:00,UP,MIG_UP,3.0,2.0,LOCAL_BALANCE
2025-05-07 09:00:00,3388.01,3395.83,3387.5,3392.47,2025H1,3385.6219310917604,3356.0543648267476,UP,UP,UP,UP,3,2025-05-07 10:00:00,UP,MIG_UP,3.0,2.0,ALIGNED
2025-05-07 10:00:00,3392.45,3397.33,3383.72,3387.98,2025H1,3385.846509083021,3357.3063505198165,UP,BALANCE,UP,UP,2,2025-05-07 11:00:00,UP,MIG_UP,3.0,2.0,ALIGNED
2025-05-07 11:00:00,3388.04,3388.63,3378.18,3382.74,2025H1,3385.5506510751143,3358.303748538647,BALANCE,UP,BALANCE,BALANCE,2,2025-05-07 12:00:00,UP,PAUSE_UP,3.0,2.0,LOCAL_BALANCE
2025-05-07 12:00:00,3382.75,3385.14,3369.77,3369.94,2025H1,3384.063922401294,3358.7600721253666,DOWN,DOWN,BALANCE,DOWN,2,2025-05-07 13:00:00,UP,PAUSE_UP,3.0,2.0,COUNTERFLOW
2025-05-07 13:00:00,3369.9,3393.33,3369.23,3391.35,2025H1,3384.757834553551,3360.0381085126073,BALANCE,UP,UP,UP,2,2025-05-07 14:00:00,UP,PAUSE_UP,3.0,2.0,ALIGNED
2025-05-07 14:00:00,3391.36,3391.53,3383.69,3387.05,2025H1,3384.9761360246416,3361.097398374858,BALANCE,UP,UP,UP,2,2025-05-07 15:00:00,UP,PAUSE_UP,3.0,2.0,ALIGNED
2025-05-07 15:00:00,3387.0,3393.77,3384.04,3390.82,2025H1,3385.5326944984854,3362.2629905954523,UP,UP,UP,UP,3,2025-05-07 16:00:00,UP,UNRESOLVED_UP,3.0,1.0,ALIGNED
2025-05-07 16:00:00,3390.83,3398.09,3381.39,3394.46,2025H1,3386.382914070058,3363.5256184152386,UP,UP,UP,UP,3,2025-05-07 17:00:00,UP,UNRESOLVED_UP,3.0,1.0,ALIGNED
2025-05-07 17:00:00,3394.38,3394.74,3375.79,3385.8,2025H1,3386.3273984443385,3364.3991235754256,BALANCE,BALANCE,BALANCE,BALANCE,3,2025-05-07 18:00:00,UP,UNRESOLVED_UP,3.0,1.0,LOCAL_BALANCE
2025-05-07 18:00:00,3385.83,3389.51,3381.96,3385.15,2025H1,3386.2152652591635,3365.2128834352134,BALANCE,BALANCE,BALANCE,BALANCE,3,2025-05-07 19:00:00,UP,UNRESOLVED_UP,3.0,1.0,LOCAL_BALANCE
2025-05-07 19:00:00,3384.97,3389.72,3378.91,3386.89,2025H1,3386.279525710672,3366.0629664377543,BALANCE,UP,UP,UP,2,2025-05-07 20:00:00,UP,UNRESOLVED_UP,3.0,1.0,ALIGNED
2025-05-07 20:00:00,3386.89,3389.76,3383.72,3384.88,2025H1,3386.146237547751,3366.8008893225488,DOWN,UP,BALANCE,AMBIGUOUS,1,2025-05-07 21:00:00,UP,UNRESOLVED_UP,3.0,1.0,LOCAL_BALANCE
2025-05-07 21:00:00,3385.02,3397.96,3376.01,3384.54,2025H1,3385.993262543203,3367.4965407216646,DOWN,DOWN,BALANCE,DOWN,2,2025-05-07 22:00:00,UP,UNRESOLVED_UP,3.0,1.0,COUNTERFLOW
2025-05-07 22:00:00,3384.55,3386.84,3363.74,3371.82,2025H1,3384.643428015279,3367.6660881443445,DOWN,DOWN,BALANCE,DOWN,2,2025-05-07 23:00:00,UP,UNRESOLVED_UP,3.0,1.0,COUNTERFLOW
2025-05-07 23:00:00,3371.83,3374.52,3363.66,3364.42,2025H1,3382.717387251919,3367.538790570057,DOWN,DOWN,BALANCE,DOWN,2,2025-05-08 00:00:00,UP,REPAIR_UP,3.0,2.0,COUNTERFLOW
2025-05-08 01:00:00,3365.71,3373.89,3364.11,3369.86,2025H1,3381.4928741803074,3367.629818390839,DOWN,DOWN,BALANCE,DOWN,2,2025-05-08 02:00:00,UP,REPAIR_UP,3.0,2.0,COUNTERFLOW
2025-05-08 02:00:00,3369.96,3377.12,3369.65,3376.38,2025H1,3381.0059337821826,3367.972962767669,DOWN,DOWN,BALANCE,DOWN,2,2025-05-08 03:00:00,UP,REPAIR_UP,3.0,2.0,COUNTERFLOW
2025-05-08 03:00:00,3376.39,3386.87,3373.73,3380.46,2025H1,3380.9539400886415,3368.46265050227,DOWN,DOWN,BALANCE,DOWN,2,2025-05-08 04:00:00,UP,MIG_UP,3.0,2.0,COUNTERFLOW
2025-05-08 04:00:00,3380.45,3409.67,3379.09,3408.63,2025H1,3383.5897553182945,3370.0378406786517,UP,UP,UP,UP,3,2025-05-08 05:00:00,UP,MIG_UP,3.0,2.0,ALIGNED
2025-05-08 05:00:00,3408.66,3414.73,3402.09,3402.09,2025H1,3385.351683383219,3371.2947881030186,UP,UP,UP,UP,3,2025-05-08 06:00:00,UP,MIG_UP,3.0,2.0,ALIGNED
2025-05-08 06:00:00,3402.11,3408.39,3395.77,3396.94,2025H1,3386.4553325848174,3372.300482687214,UP,UP,UP,UP,3,2025-05-08 07:00:00,UP,MIG_UP,3.0,2.0,ALIGNED
2025-05-08 07:00:00,3396.91,3399.32,3381.98,3382.04,2025H1,3386.0348247195966,3372.6824245426174,BALANCE,BALANCE,BALANCE,BALANCE,3,2025-05-08 08:00:00,UP,REPAIR_UP,3.0,2.0,LOCAL_BALANCE
2025-05-08 08:00:00,3382.05,3384.24,3354.9,3355.33,2025H1,3383.1105556986827,3372.001937305652,DOWN,DOWN,BALANCE,DOWN,2,2025-05-08 09:00:00,UP,REPAIR_UP,3.0,2.0,COUNTERFLOW
2025-05-08 09:00:00,3355.42,3361.88,3320.25,3329.87,2025H1,3378.0400265845224,3370.349704470136,DOWN,DOWN,BALANCE,DOWN,2,2025-05-08 10:00:00,UP,REPAIR_UP,3.0,2.0,COUNTERFLOW
2025-05-08 10:00:00,3329.69,3349.32,3327.23,3342.97,2025H1,3374.700024052663,3369.2759905693465,DOWN,DOWN,BALANCE,DOWN,2,2025-05-08 11:00:00,UP,REPAIR_UP,3.0,2.0,COUNTERFLOW
2025-05-08 11:00:00,3342.96,3344.23,3337.09,3339.31,2025H1,3371.329545571457,3368.100853684274,DOWN,DOWN,BALANCE,DOWN,2,2025-05-08 12:00:00,BALANCE,BALANCE,2.0,2.0,H4_NON_DIRECTIONAL
2025-05-08 12:00:00,3339.33,3344.32,3331.22,3331.94,2025H1,3367.578160278937,3366.682780990773,DOWN,DOWN,BALANCE,DOWN,2,2025-05-08 13:00:00,BALANCE,BALANCE,2.0,2.0,H4_NON_DIRECTIONAL
2025-05-08 13:00:00,3331.95,3346.64,3330.34,3342.46,2025H1,3365.1859545380858,3365.732868010743,DOWN,DOWN,DOWN,DOWN,3,2025-05-08 14:00:00,BALANCE,BALANCE,2.0,2.0,H4_NON_DIRECTIONAL
2025-05-08 14:00:00,3342.47,3345.44,3339.22,3344.36,2025H1,3363.2025302963634,3364.8947163240473,DOWN,DOWN,DOWN,DOWN,3,2025-05-08 15:00:00,BALANCE,BALANCE,2.0,2.0,H4_NON_DIRECTIONAL
2025-05-08 15:00:00,3344.45,3358.58,3343.06,3356.08,2025H1,3362.524194077662,3364.549041174085,DOWN,BALANCE,DOWN,DOWN,2,2025-05-08 16:00:00,UP,REPAIR_UP,3.0,2.0,COUNTERFLOW
2025-05-08 16:00:00,3356.09,3369.59,3354.63,3356.0,2025H1,3361.9028422607416,3364.213784657454,DOWN,UP,DOWN,DOWN,2,2025-05-08 17:00:00,UP,REPAIR_UP,3.0,2.0,COUNTERFLOW
2025-05-08 17:00:00,3356.14,3362.9,3350.75,3356.5,2025H1,3361.3882858549564,3363.9112832983383,DOWN,UP,DOWN,DOWN,2,2025-05-08 18:00:00,UP,REPAIR_UP,3.0,2.0,COUNTERFLOW
2025-05-08 18:00:00,3356.49,3360.08,3326.69,3330.32,2025H1,3358.4294014878174,3362.5939780709523,DOWN,DOWN,DOWN,DOWN,3,2025-05-08 19:00:00,UP,REPAIR_UP,3.0,2.0,COUNTERFLOW
2025-05-08 19:00:00,3329.99,3330.18,3304.39,3310.2,2025H1,3353.8361251556444,3360.5393122642486,DOWN,DOWN,DOWN,DOWN,3,2025-05-08 20:00:00,BALANCE,BALANCE,2.0,2.0,H4_NON_DIRECTIONAL
2025-05-08 20:00:00,3310.19,3311.14,3297.86,3308.33,2025H1,3349.5022084741545,3358.491888253886,DOWN,DOWN,DOWN,DOWN,3,2025-05-08 21:00:00,BALANCE,BALANCE,2.0,2.0,H4_NON_DIRECTIONAL
2025-05-08 21:00:00,3308.32,3310.92,3305.63,3308.45,2025H1,3345.5924743337587,3356.5294612635375,DOWN,DOWN,DOWN,DOWN,3,2025-05-08 22:00:00,BALANCE,BALANCE,2.0,2.0,H4_NON_DIRECTIONAL
2025-05-08 22:00:00,3308.47,3309.98,3288.76,3306.35,2025H1,3341.855095825782,3354.561639253203,DOWN,DOWN,DOWN,DOWN,3,2025-05-08 23:00:00,BALANCE,BALANCE,2.0,2.0,H4_NON_DIRECTIONAL
2025-05-08 23:00:00,3306.35,3310.75,3303.86,3305.8,2025H1,3338.4212771757075,3352.6494181060184,DOWN,DOWN,DOWN,DOWN,3,2025-05-09 00:00:00,DOWN,MIG_DOWN,2.0,2.0,ALIGNED
2025-05-09 01:00:00,3306.64,3323.73,3306.2,3323.72,2025H1,3337.0211555399255,3351.514931121469,DOWN,DOWN,DOWN,DOWN,3,2025-05-09 02:00:00,DOWN,MIG_DOWN,2.0,2.0,ALIGNED
2025-05-09 02:00:00,3323.72,3323.96,3312.01,3316.31,2025H1,3335.048664536123,3350.134345587294,DOWN,DOWN,DOWN,DOWN,3,2025-05-09 03:00:00,DOWN,MIG_DOWN,2.0,2.0,ALIGNED
2025-05-09 03:00:00,3316.38,3323.09,3308.82,3322.17,2025H1,3333.822125056492,3349.037704583871,DOWN,BALANCE,DOWN,DOWN,2,2025-05-09 04:00:00,DOWN,MIG_DOWN,2.0,2.0,ALIGNED
2025-05-09 04:00:00,3322.11,3322.38,3286.8,3291.28,2025H1,3329.770494098731,3346.772696560974,DOWN,DOWN,DOWN,DOWN,3,2025-05-09 05:00:00,DOWN,MIG_DOWN,2.0,2.0,ALIGNED
2025-05-09 05:00:00,3291.18,3308.61,3274.69,3308.27,2025H1,3327.72282799409,3345.262786891916,DOWN,BALANCE,DOWN,DOWN,2,2025-05-09 06:00:00,DOWN,MIG_DOWN,2.0,2.0,ALIGNED
2025-05-09 06:00:00,3308.2,3313.39,3299.69,3308.07,2025H1,3325.851130089891,3343.804246229488,DOWN,BALANCE,DOWN,DOWN,2,2025-05-09 07:00:00,DOWN,MIG_DOWN,2.0,2.0,ALIGNED
2025-05-09 07:00:00,3308.05,3327.48,3308.05,3324.68,2025H1,3325.739593890854,3343.054275789116,DOWN,UP,DOWN,DOWN,2,2025-05-09 08:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-09 08:00:00,3324.69,3330.26,3312.88,3321.44,2025H1,3325.330108758392,3342.2066571307196,DOWN,UP,DOWN,DOWN,2,2025-05-09 09:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-09 09:00:00,3321.46,3326.76,3315.31,3325.45,2025H1,3325.3415269718785,3341.549533321672,BALANCE,UP,BALANCE,BALANCE,2,2025-05-09 10:00:00,DOWN,MIG_DOWN,3.0,3.0,LOCAL_BALANCE
2025-05-09 10:00:00,3325.46,3332.15,3322.44,3327.2,2025H1,3325.518524403128,3340.9868065247438,BALANCE,UP,BALANCE,BALANCE,2,2025-05-09 11:00:00,DOWN,MIG_DOWN,3.0,3.0,LOCAL_BALANCE
2025-05-09 11:00:00,3327.35,3328.93,3320.24,3328.53,2025H1,3325.80533160283,3340.4983043080874,UP,UP,BALANCE,UP,2,2025-05-09 12:00:00,DOWN,UNRESOLVED_DOWN,2.0,1.0,COUNTERFLOW
2025-05-09 12:00:00,3328.54,3329.26,3323.54,3325.05,2025H1,3325.7333952597037,3339.8924884528683,BALANCE,UP,DOWN,AMBIGUOUS,1,2025-05-09 13:00:00,DOWN,UNRESOLVED_DOWN,2.0,1.0,LOCAL_BALANCE
2025-05-09 13:00:00,3325.05,3329.82,3322.02,3323.32,2025H1,3325.503548092113,3339.242586944913,DOWN,UP,DOWN,DOWN,2,2025-05-09 14:00:00,DOWN,UNRESOLVED_DOWN,2.0,1.0,ALIGNED
2025-05-09 14:00:00,3323.24,3338.34,3323.24,3332.98,2025H1,3326.215591130959,3338.9969953000145,UP,UP,BALANCE,UP,2,2025-05-09 15:00:00,DOWN,UNRESOLVED_DOWN,2.0,1.0,COUNTERFLOW
2025-05-09 15:00:00,3333.05,3335.63,3329.01,3333.54,2025H1,3326.9131538803917,3338.782995484328,UP,UP,BALANCE,UP,2,2025-05-09 16:00:00,DOWN,PAUSE_DOWN,2.0,2.0,COUNTERFLOW
2025-05-09 16:00:00,3333.53,3340.3,3328.64,3330.73,2025H1,3327.27666303464,3338.467191739844,UP,UP,BALANCE,UP,2,2025-05-09 17:00:00,DOWN,PAUSE_DOWN,2.0,2.0,COUNTERFLOW
2025-05-09 17:00:00,3330.83,3341.23,3320.28,3337.12,2025H1,3328.214123698008,3338.414360691223,UP,UP,BALANCE,UP,2,2025-05-09 18:00:00,DOWN,PAUSE_DOWN,2.0,2.0,COUNTERFLOW
2025-05-09 18:00:00,3337.06,3346.03,3336.14,3345.02,2025H1,3329.814683345817,3338.6734053699984,UP,UP,BALANCE,UP,2,2025-05-09 19:00:00,DOWN,PAUSE_DOWN,2.0,2.0,COUNTERFLOW
2025-05-09 19:00:00,3345.05,3347.48,3336.4,3336.79,2025H1,3330.478999217644,3338.599546335881,UP,UP,BALANCE,UP,2,2025-05-09 20:00:00,DOWN,UNRESOLVED_DOWN,2.0,1.0,COUNTERFLOW
2025-05-09 20:00:00,3336.69,3342.52,3336.05,3340.85,2025H1,3331.4667135778686,3338.6877994207484,UP,UP,BALANCE,UP,2,2025-05-09 21:00:00,DOWN,UNRESOLVED_DOWN,2.0,1.0,COUNTERFLOW
2025-05-09 21:00:00,3340.9,3342.88,3336.29,3338.77,2025H1,3332.1622646656906,3338.691022972876,UP,UP,BALANCE,UP,2,2025-05-09 22:00:00,DOWN,UNRESOLVED_DOWN,2.0,1.0,COUNTERFLOW
2025-05-09 22:00:00,3338.75,3339.81,3325.51,3328.78,2025H1,3331.840144221339,3338.3023554053125,BALANCE,DOWN,DOWN,DOWN,2,2025-05-09 23:00:00,DOWN,UNRESOLVED_DOWN,2.0,1.0,ALIGNED
2025-05-09 23:00:00,3328.65,3330.27,3324.92,3326.6,2025H1,3331.3410828669257,3337.843439507065,DOWN,DOWN,DOWN,DOWN,3,2025-05-10 00:00:00,DOWN,UNRESOLVED_DOWN,2.0,1.0,ALIGNED
2025-05-12 01:00:00,3295.94,3295.94,3266.63,3272.39,2025H1,3325.7266940224563,3335.2766379577683,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 02:00:00,DOWN,UNRESOLVED_DOWN,2.0,1.0,ALIGNED
2025-05-12 02:00:00,3272.39,3288.82,3265.93,3287.55,2025H1,3322.09081840127,3333.4050050966794,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 03:00:00,DOWN,UNRESOLVED_DOWN,2.0,1.0,ALIGNED
2025-05-12 03:00:00,3287.47,3289.92,3272.13,3279.05,2025H1,3317.9916928392445,3331.2734362693586,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 04:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 04:00:00,3278.72,3282.17,3258.8,3271.94,2025H1,3313.605817330745,3328.946634847031,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 05:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 05:00:00,3271.92,3279.83,3269.49,3272.08,2025H1,3309.65097758496,3326.716570735383,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 06:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 06:00:00,3272.04,3284.73,3270.52,3283.37,2025H1,3307.1480273387733,3325.016705216349,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 07:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 07:00:00,3283.29,3283.65,3275.51,3278.81,2025H1,3304.4491675922236,3323.2046775608055,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 08:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 08:00:00,3278.82,3279.72,3268.5,3276.11,2025H1,3301.750199250107,3321.357827460382,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 09:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 09:00:00,3276.19,3281.56,3273.09,3277.47,2025H1,3299.4377993215253,3319.636736187426,DOWN,UP,DOWN,DOWN,2,2025-05-12 10:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 10:00:00,3277.22,3277.72,3216.11,3222.7,2025H1,3292.1294374813797,3315.835295552625,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 11:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 11:00:00,3222.64,3234.42,3220.74,3231.35,2025H1,3286.3409196260104,3312.5221467074243,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 12:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 12:00:00,3231.29,3231.29,3213.0,3215.05,2025H1,3279.551308233057,3308.699709581643,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 13:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 13:00:00,3214.99,3219.45,3207.69,3208.08,2025H1,3272.7445169727657,3304.7538386176575,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 14:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 14:00:00,3208.07,3229.21,3207.86,3224.8,2025H1,3268.178372499169,3301.618393965985,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 15:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 15:00:00,3224.74,3234.33,3220.34,3233.53,2025H1,3264.8785274992483,3298.94826086928,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 16:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 16:00:00,3233.75,3248.62,3231.77,3240.83,2025H1,3262.588191546939,3296.6691133842105,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 17:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 17:00:00,3240.54,3247.8,3233.42,3237.58,2025H1,3260.206459018659,3294.3518932514967,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 18:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 18:00:00,3237.64,3243.95,3232.7,3239.29,2025H1,3258.2144153025965,3292.1926033200657,DOWN,UP,DOWN,DOWN,2,2025-05-12 19:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 19:00:00,3239.27,3240.09,3223.18,3224.16,2025H1,3254.9711376547302,3289.524658091828,DOWN,DOWN,DOWN,DOWN,3,2025-05-12 20:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 20:00:00,3224.16,3227.54,3221.19,3223.19,2025H1,3251.9443626399943,3286.923298950972,DOWN,BALANCE,DOWN,DOWN,2,2025-05-12 21:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 21:00:00,3223.2,3230.0,3220.34,3229.66,2025H1,3249.8220423885664,3284.677679384267,DOWN,UP,DOWN,DOWN,2,2025-05-12 22:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 22:00:00,3229.67,3238.79,3228.9,3235.32,2025H1,3248.4408954944174,3282.7420841142957,DOWN,UP,DOWN,DOWN,2,2025-05-12 23:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-12 23:00:00,3235.29,3238.39,3232.57,3234.88,2025H1,3247.1493816378065,3280.8651396392256,DOWN,UP,DOWN,DOWN,2,2025-05-13 00:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-13 01:00:00,3237.69,3241.54,3229.66,3233.71,2025H1,3245.8694405294436,3279.015918476903,DOWN,DOWN,DOWN,DOWN,3,2025-05-13 02:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-13 02:00:00,3233.71,3240.12,3233.44,3236.84,2025H1,3245.009493812354,3277.3619608895738,DOWN,BALANCE,DOWN,DOWN,2,2025-05-13 03:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-13 03:00:00,3236.85,3243.24,3233.84,3239.93,2025H1,3244.5257324968916,3275.8940408546887,DOWN,UP,DOWN,DOWN,2,2025-05-13 04:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-13 04:00:00,3239.91,3243.36,3215.8,3225.12,2025H1,3242.6775674971877,3273.9029019976424,DOWN,BALANCE,DOWN,DOWN,2,2025-05-13 05:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-13 05:00:00,3225.21,3241.31,3223.12,3228.87,2025H1,3241.362561068884,3272.1369058408723,DOWN,BALANCE,DOWN,DOWN,2,2025-05-13 06:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-13 06:00:00,3228.86,3238.41,3228.11,3236.69,2025H1,3240.9175552528,3270.7468311020148,DOWN,UP,DOWN,DOWN,2,2025-05-13 07:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-05-13 07:00:00,3236.68,3253.54,3234.88,3252.55,2025H1,3242.0254071334857,3270.0332298823278,BALANCE,UP,BALANCE,BALANCE,2,2025-05-13 08:00:00,DOWN,PAUSE_DOWN,3.0,2.0,LOCAL_BALANCE
2025-05-13 08:00:00,3252.63,3260.68,3251.17,3256.51,2025H1,3243.404892168392,3269.5029071418444,UP,UP,BALANCE,UP,2,2025-05-13 09:00:00,DOWN,PAUSE_DOWN,3.0,2.0,COUNTERFLOW
2025-05-13 09:00:00,3256.65,3265.52,3247.27,3262.14,2025H1,3245.1891881523547,3269.214165685302,UP,UP,BALANCE,UP,2,2025-05-13 10:00:00,DOWN,PAUSE_DOWN,3.0,2.0,COUNTERFLOW
2025-05-13 10:00:00,3262.15,3264.92,3254.28,3259.09,2025H1,3246.5130749949876,3268.8171395799964,UP,UP,BALANCE,UP,2,2025-05-13 11:00:00,DOWN,PAUSE_DOWN,3.0,2.0,COUNTERFLOW
2025-05-13 11:00:00,3259.14,3261.1,3250.4,3255.52,2025H1,3247.3708773764174,3268.295683125879,UP,UP,BALANCE,UP,2,2025-05-13 12:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,COUNTERFLOW
2025-05-13 12:00:00,3255.53,3256.61,3250.57,3253.38,2025H1,3247.9431747691397,3267.7107543758443,UP,UP,BALANCE,UP,2,2025-05-13 13:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,COUNTERFLOW
2025-05-13 13:00:00,3253.45,3256.21,3251.19,3252.81,2025H1,3248.4066819339837,3267.1264110669877,UP,UP,BALANCE,UP,2,2025-05-13 14:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,COUNTERFLOW
2025-05-13 14:00:00,3252.83,3258.59,3248.72,3249.17,2025H1,3248.4793788926518,3266.4222380839688,UP,BALANCE,BALANCE,BALANCE,2,2025-05-13 15:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,LOCAL_BALANCE
2025-05-13 15:00:00,3248.98,3249.86,3237.32,3241.76,2025H1,3247.8394380457325,3265.4550914924407,DOWN,DOWN,DOWN,DOWN,3,2025-05-13 16:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-05-13 16:00:00,3241.59,3246.78,3227.26,3227.53,2025H1,3245.9052058509005,3263.9678330025413,DOWN,DOWN,DOWN,DOWN,3,2025-05-13 17:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-05-13 17:00:00,3227.53,3248.69,3225.46,3242.65,2025H1,3245.595186246053,3263.1318395514613,DOWN,DOWN,DOWN,DOWN,3,2025-05-13 18:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-05-13 18:00:00,3242.9,3255.85,3242.03,3253.32,2025H1,3246.330882794048,3262.7470615298353,BALANCE,BALANCE,BALANCE,BALANCE,3,2025-05-13 19:00:00,DOWN,MIG_DOWN,3.0,2.0,LOCAL_BALANCE
2025-05-13 19:00:00,3253.27,3257.73,3248.56,3251.0,2025H1,3246.7755606231867,3262.286392450234,UP,BALANCE,BALANCE,BALANCE,2,2025-05-13 20:00:00,DOWN,REPAIR_DOWN,3.0,2.0,LOCAL_BALANCE
2025-05-13 20:00:00,3250.92,3252.74,3242.07,3247.07,2025H1,3246.8036024685975,3261.689671177676,UP,BALANCE,BALANCE,BALANCE,2,2025-05-13 21:00:00,DOWN,REPAIR_DOWN,3.0,2.0,LOCAL_BALANCE
2025-05-13 21:00:00,3247.01,3250.77,3245.74,3248.71,2025H1,3246.9851641382547,3261.180664464826,UP,BALANCE,BALANCE,BALANCE,2,2025-05-13 22:00:00,DOWN,REPAIR_DOWN,3.0,2.0,LOCAL_BALANCE
2025-05-13 22:00:00,3248.78,3251.11,3246.31,3249.39,2025H1,3247.2141961250873,3260.7182854662055,UP,UP,BALANCE,UP,2,2025-05-13 23:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-05-13 23:00:00,3249.4,3254.8,3248.13,3250.2,2025H1,3247.4985583988882,3260.305803683217,UP,UP,BALANCE,UP,2,2025-05-14 00:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-05-14 01:00:00,3249.02,3254.45,3249.02,3254.42,2025H1,3248.1577433132798,3260.0749878525025,UP,UP,BALANCE,UP,2,2025-05-14 02:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-05-14 02:00:00,3254.28,3257.04,3252.19,3254.36,2025H1,3248.748434426301,3259.850870681816,UP,UP,BALANCE,UP,2,2025-05-14 03:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-05-14 03:00:00,3254.37,3254.65,3240.54,3243.75,2025H1,3248.272393052368,3259.2194639884115,BALANCE,DOWN,DOWN,DOWN,2,2025-05-14 04:00:00,DOWN,REPAIR_DOWN,3.0,2.0,ALIGNED
