cluster_id,block,direction,touch_hour,price_low,price_high,object_count,families,timeframes,object_ids,has_FVG_OB,has_H4,state,role,accepted_through_4h_2close,object_direction_dominant_24h,state_direction_dominant_24h,favorable_points,adverse_points
POIC0564,2025H1,BULL,2025-03-07 15:00:00,2914.78,2915.2,1,FVG,H1,H1_FVG_BULL_20250307_1000,False,False,BALANCE,BALANCE,False,True,,15.3100000000004,12.9699999999998
POIC0565,2025H1,BULL,2025-03-07 17:00:00,2910.19,2926.34,1,OB,H1,H1_OB_BULL_20250307_1500_VIA_20250307_1600,False,False,BALANCE,BALANCE,True,False,,12.034999999999854,16.245000000000346
POIC0566,2025H1,BULL,2025-03-10 19:00:00,2884.28,2889.89,1,OB,H1,H1_OB_BULL_20250304_0800_VIA_20250304_0900,False,False,DOWN,OPPOSING,False,True,False,35.13499999999976,7.304999999999836
POIC0567,2025H1,BULL,2025-03-11 07:00:00,2890.98,2895.08,1,FVG,H1,H1_FVG_BULL_20250311_0500,False,False,DOWN,OPPOSING,False,True,False,29.19000000000005,0.2999999999997271
POIC0568,2025H1,BULL,2025-03-11 09:00:00,2892.73,2899.02,1,OB,H1,H1_OB_BULL_20250311_0700_VIA_20250311_0800,False,False,BALANCE,BALANCE,False,True,,26.3449999999998,-1.6449999999999818
POIC0569,2025H1,BULL,2025-03-11 13:00:00,2910.5,2910.87,1,FVG,H1,H1_FVG_BULL_20250311_1200,False,False,BALANCE,BALANCE,False,True,,14.644999999999982,3.894999999999982
POIC0570,2025H1,BULL,2025-03-11 15:00:00,2903.57,2908.82,1,FVG,H1,H1_FVG_BULL_20250311_1100,False,False,BALANCE,BALANCE,False,True,,19.134999999999764,-0.5949999999997999
POIC0571,2025H1,BULL,2025-03-11 16:00:00,2910.45,2915.96,1,OB,H1,H1_OB_BULL_20250311_1400_VIA_20250311_1500,False,False,BALANCE,BALANCE,False,True,,12.125,7.154999999999745
POIC0572,2025H1,BULL,2025-03-11 21:00:00,2911.76,2920.88,1,OB,H1,H1_OB_BULL_20250311_1600_VIA_20250311_2000,False,False,UP,ALIGNED,False,True,True,24.19000000000005,10.269999999999982
POIC0573,2025H1,BULL,2025-03-12 11:00:00,2911.4,2921.07,1,OB,H1,H1_OB_BULL_20250312_0800_VIA_20250312_1000,False,False,UP,ALIGNED,False,True,True,30.8449999999998,10.184999999999944
POIC0574,2025H1,BULL,2025-03-12 15:00:00,2900.43,2906.79,1,FVG,H4,H4_FVG_BULL_20250311_1200,False,True,UP,ALIGNED,False,True,True,45.52000000000044,-2.4400000000005093
POIC0575,2025H1,BULL,2025-03-12 20:00:00,2929.28,2935.88,1,FVG,H1,H1_FVG_BULL_20250312_1900,False,False,UP,ALIGNED,False,True,True,52.63999999999987,1.849999999999909
POIC0576,2025H1,BULL,2025-03-13 07:00:00,2936.48,2943.09,2,FVG;OB,H1,H1_OB_BULL_20250313_0300_VIA_20250313_0400;H1_FVG_BULL_20250313_0500,True,False,UP,ALIGNED,False,True,True,54.08500000000004,6.864999999999782
POIC0577,2025H1,BULL,2025-03-13 08:00:00,2937.34,2937.45,1,FVG,H4,H4_FVG_BULL_20250313_0400,False,True,UP,ALIGNED,True,True,True,56.47499999999991,4.474999999999909
POIC0578,2025H1,BULL,2025-03-13 09:00:00,2934.06,2934.67,1,FVG,H1,H1_FVG_BULL_20250313_0100,False,False,UP,ALIGNED,False,True,True,59.50500000000011,1.444999999999709
POIC0579,2025H1,BULL,2025-03-13 14:00:00,2938.12,2941.13,1,FVG,H1,H1_FVG_BULL_20250313_1100,False,False,UP,ALIGNED,False,True,True,65.28499999999985,0.5650000000000546
POIC0580,2025H1,BULL,2025-03-13 19:00:00,2971.17,2976.71,1,FVG,H1,H1_FVG_BULL_20250313_1800,False,False,UP,ALIGNED,False,True,True,30.9699999999998,-2.3899999999998727
POIC0581,2025H1,BULL,2025-03-14 00:00:00,2980.54,2985.41,1,OB,H1,H1_OB_BULL_20250313_2100_VIA_20250313_2200,False,False,UP,ALIGNED,False,True,True,21.934999999999945,4.505000000000109
POIC0582,2025H1,BULL,2025-03-14 06:00:00,2983.78,2988.5,1,OB,H1,H1_OB_BULL_20250314_0400_VIA_20250314_0500,False,False,UP,ALIGNED,False,True,True,18.769999999999527,7.670000000000527
POIC0583,2025H1,BULL,2025-03-14 12:00:00,2981.15,2992.67,2,FVG;OB,H1,H1_OB_BULL_20250314_0800_VIA_20250314_1100;H1_FVG_BULL_20250314_1100,True,False,UP,ALIGNED,False,True,True,18.0,8.440000000000055
POIC0584,2025H1,BULL,2025-03-14 17:00:00,2952.36,2979.03,1,FVG,H4,H4_FVG_BULL_20250313_2000,False,True,UP,ALIGNED,False,True,True,24.644999999999985,-12.774999999999636
POIC0585,2025H1,BULL,2025-03-17 04:00:00,2983.3,2987.0,1,OB,H1,H1_OB_BULL_20250314_2000_VIA_20250317_0200,False,False,BALANCE,BALANCE,False,True,,23.33999999999969,2.930000000000291
POIC0586,2025H1,BULL,2025-03-17 14:00:00,2984.11,2994.7,2,FVG;OB,H1,H1_OB_BULL_20250317_0900_VIA_20250317_1100;H1_FVG_BULL_20250317_1200,True,False,BALANCE,BALANCE,False,True,,40.13500000000022,4.634999999999764
POIC0587,2025H1,BULL,2025-03-18 03:00:00,2999.59,3002.78,1,OB,H1,H1_OB_BULL_20250318_0100_VIA_20250318_0200,False,False,UP,ALIGNED,False,True,True,37.0349999999994,1.7850000000003092
POIC0588,2025H1,BULL,2025-03-18 07:00:00,3008.49,3009.7,1,FVG,H1,H1_FVG_BULL_20250318_0500,False,False,UP,ALIGNED,False,True,True,29.84500000000025,3.0349999999998545
POIC0589,2025H1,BULL,2025-03-18 15:00:00,3025.74,3026.73,1,FVG,H1,H1_FVG_BULL_20250318_1400,False,False,UP,ALIGNED,False,True,True,19.075000000000276,3.7149999999996903
POIC0590,2025H1,BULL,2025-03-19 08:00:00,3027.4,3035.06,1,OB,H4,H4_OB_BULL_20250319_0000_VIA_20250319_0400,False,True,UP,ALIGNED,False,True,True,26.21000000000004,8.710000000000036
POIC0591,2025H1,BULL,2025-03-19 10:00:00,3027.4,3032.64,1,OB,H1,H1_OB_BULL_20250319_0300_VIA_20250319_0700,False,False,UP,ALIGNED,False,True,True,27.420000000000076,7.5
POIC0592,2025H1,BULL,2025-03-19 10:00:00,3033.76,3034.26,1,FVG,H1,H1_FVG_BULL_20250319_0600,False,False,UP,ALIGNED,True,True,True,23.42999999999984,11.490000000000236
POIC0593,2025H1,BULL,2025-03-19 15:00:00,3031.4,3033.75,1,FVG,H1,H1_FVG_BULL_20250319_1300,False,False,UP,ALIGNED,False,True,True,24.86500000000024,6.924999999999727
POIC0594,2025H1,BULL,2025-03-20 03:00:00,3048.7,3051.21,1,OB,H1,H1_OB_BULL_20250320_0100_VIA_20250320_0200,False,False,UP,ALIGNED,False,False,False,7.485000000000127,24.30499999999984
POIC0595,2025H1,BULL,2025-03-20 04:00:00,3038.34,3047.05,1,FVG,H4,H4_FVG_BULL_20250320_0000,False,True,UP,ALIGNED,False,False,False,14.74499999999989,17.045000000000073
POIC0596,2025H1,BULL,2025-03-20 04:00:00,3048.16,3048.7,1,FVG,H1,H1_FVG_BULL_20250320_0100,False,False,UP,ALIGNED,False,False,False,9.010000000000218,22.779999999999745
POIC0597,2025H1,BULL,2025-03-20 10:00:00,3034.12,3040.83,1,FVG,H1,H1_FVG_BULL_20250319_2100,False,False,UP,ALIGNED,False,False,False,9.974999999999907,15.884999999999764
POIC0598,2025H1,BULL,2025-03-20 12:00:00,3025.91,3038.34,2,OB,H1;H4,H4_OB_BULL_20250319_1600_VIA_20250319_2000;H1_OB_BULL_20250319_1900_VIA_20250319_2000,False,True,UP,ALIGNED,False,True,True,15.324999999999818,10.534999999999854
POIC0599,2025H1,BULL,2025-03-21 02:00:00,3033.88,3043.21,2,FVG;OB,H1,H1_OB_BULL_20250320_1800_VIA_20250320_2000;H1_FVG_BULL_20250320_2100,True,False,BALANCE,BALANCE,False,False,,8.904999999999745,39.184999999999945
POIC0600,2025H1,BULL,2025-03-21 02:00:00,3044.06,3045.78,1,OB,H1,H1_OB_BULL_20250320_2200_VIA_20250321_0100,False,False,BALANCE,BALANCE,True,False,,2.5299999999997453,45.559999999999945
POIC0601,2025H1,BULL,2025-03-21 15:00:00,3008.49,3010.55,1,FVG,H4,H4_FVG_BULL_20250318_0800,False,True,DOWN,OPPOSING,False,True,False,27.26000000000022,10.159999999999854
POIC0602,2025H1,BULL,2025-03-21 15:00:00,3017.13,3019.64,1,FVG,H4,H4_FVG_BULL_20250318_1200,False,True,DOWN,OPPOSING,True,False,True,18.394999999999985,19.02500000000009
POIC0603,2025H1,BULL,2025-03-21 16:00:00,2984.77,3001.11,1,OB,H4,H4_OB_BULL_20250317_1200_VIA_20250318_0000,False,True,DOWN,OPPOSING,False,True,False,31.199999999999815,-6.420000000000073
POIC0604,2025H1,BULL,2025-03-21 16:00:00,3001.84,3002.79,1,FVG,H4,H4_FVG_BULL_20250318_0400,False,True,DOWN,OPPOSING,False,True,False,21.824999999999815,2.9549999999999272
POIC0605,2025H1,BULL,2025-03-24 11:00:00,3020.9,3028.84,1,OB,H1,H1_OB_BULL_20250324_0900_VIA_20250324_1000,False,False,DOWN,OPPOSING,False,False,True,8.36999999999989,22.420000000000076
POIC0606,2025H1,BULL,2025-03-25 04:00:00,3008.16,3008.86,1,FVG,H1,H1_FVG_BULL_20250325_0000,False,False,BALANCE,BALANCE,False,True,,27.48999999999978,0.9800000000000182
POIC0607,2025H1,BULL,2025-03-25 07:00:00,3012.28,3014.68,1,FVG,H1,H1_FVG_BULL_20250325_0600,False,False,BALANCE,BALANCE,False,True,,22.519999999999985,2.9600000000000364
POIC0608,2025H1,BULL,2025-03-25 09:00:00,3007.53,3012.28,1,OB,H1,H1_OB_BULL_20250325_0400_VIA_20250325_0500,False,False,BALANCE,BALANCE,False,True,,26.0949999999998,-0.6149999999997817
POIC0609,2025H1,BULL,2025-03-25 14:00:00,3010.52,3018.95,2,FVG;OB,H1,H1_OB_BULL_20250325_0900_VIA_20250325_1000;H1_FVG_BULL_20250325_1100,True,False,BALANCE,BALANCE,False,True,,21.265000000000327,1.4549999999994725
POIC0610,2025H1,BULL,2025-03-25 17:00:00,3023.19,3024.93,1,FVG,H1,H1_FVG_BULL_20250325_1600,False,False,BALANCE,BALANCE,True,False,,8.0,10.779999999999744
POIC0611,2025H1,BULL,2025-03-26 05:00:00,3017.82,3022.84,2,FVG;OB,H1,H1_OB_BULL_20250326_0200_VIA_20250326_0300;H1_FVG_BULL_20250326_0400,True,False,UP,ALIGNED,True,True,True,12.440000000000056,8.049999999999727
POIC0612,2025H1,BULL,2025-03-26 10:00:00,3024.15,3024.85,1,FVG,H1,H1_FVG_BULL_20250326_0900,False,False,BALANCE,BALANCE,True,True,,14.039999999999964,12.2199999999998
POIC0613,2025H1,BULL,2025-03-26 11:00:00,3014.32,3022.07,2,FVG;OB,H1,H1_OB_BULL_20250326_0600_VIA_20250326_0900;H1_FVG_BULL_20250326_0800,True,False,BALANCE,BALANCE,False,True,,20.3449999999998,5.914999999999964
POIC0614,2025H1,BULL,2025-03-26 15:00:00,3024.92,3025.22,1,FVG,H1,H1_FVG_BULL_20250326_1400,False,False,BALANCE,BALANCE,True,True,,30.850000000000364,12.789999999999509
POIC0615,2025H1,BULL,2025-03-27 07:00:00,3028.35,3029.68,1,FVG,H1,H1_FVG_BULL_20250327_0500,False,False,UP,ALIGNED,False,True,True,48.51500000000033,2.4649999999996908
POIC0616,2025H1,BULL,2025-03-27 08:00:00,3022.96,3028.35,1,OB,H1,H1_OB_BULL_20250327_0300_VIA_20250327_0400,False,False,UP,ALIGNED,False,True,True,56.35500000000047,-0.8950000000004366
POIC0617,2025H1,BULL,2025-03-27 10:00:00,3029.34,3035.83,1,OB,H1,H1_OB_BULL_20250327_0700_VIA_20250327_0900,False,False,UP,ALIGNED,False,True,True,53.32499999999982,-0.8150000000000546
POIC0618,2025H1,BULL,2025-03-27 14:00:00,3041.01,3048.76,1,FVG,H1,H1_FVG_BULL_20250327_1300,False,False,UP,ALIGNED,False,True,True,41.02499999999964,11.485000000000127
POIC0619,2025H1,BULL,2025-03-27 15:00:00,3033.24,3033.8,1,FVG,H1,H1_FVG_BULL_20250327_1000,False,False,UP,ALIGNED,False,True,True,52.38999999999987,0.1199999999998908
POIC0620,2025H1,BULL,2025-03-27 15:00:00,3037.94,3039.82,1,FVG,H1,H1_FVG_BULL_20250327_1200,False,False,UP,ALIGNED,False,True,True,47.02999999999975,5.480000000000018
POIC0621,2025H1,BULL,2025-03-27 17:00:00,3033.4,3052.1,1,OB,H1,H1_OB_BULL_20250327_1500_VIA_20250327_1600,False,False,UP,ALIGNED,False,True,True,44.0300000000002,-5.079999999999927
POIC0622,2025H1,BULL,2025-03-27 22:00:00,3053.12,3054.93,1,FVG,H1,H1_FVG_BULL_20250327_2100,False,False,UP,ALIGNED,False,True,True,32.755000000000564,-0.1450000000004365
POIC0623,2025H1,BULL,2025-03-28 05:00:00,3063.36,3070.1,1,FVG,H1,H1_FVG_BULL_20250328_0400,False,False,UP,ALIGNED,False,True,True,20.050000000000185,0.8800000000001091
POIC0624,2025H1,BULL,2025-03-28 10:00:00,3057.81,3069.7,1,FVG,H4,H4_FVG_BULL_20250328_0400,False,True,UP,ALIGNED,False,True,True,23.02500000000009,-2.0949999999998
POIC0625,2025H1,BULL,2025-03-28 10:00:00,3072.56,3076.56,2,FVG;OB,H1,H1_OB_BULL_20250328_0600_VIA_20250328_0700;H1_FVG_BULL_20250328_0800,True,False,UP,ALIGNED,False,True,True,12.220000000000256,8.710000000000036
POIC0626,2025H1,BULL,2025-03-31 03:00:00,3075.95,3087.78,4,FVG;OB,H1,H1_OB_BULL_20250328_1900_VIA_20250331_0100;H1_FVG_BULL_20250328_2200;H1_FVG_BULL_20250331_0100;H1_FVG_BULL_20250331_0200,True,False,UP,ALIGNED,False,True,True,45.91500000000042,5.0649999999996
POIC0627,2025H1,BULL,2025-03-31 16:00:00,3095.42,3107.58,2,FVG,H1;H4,H1_FVG_BULL_20250331_0600;H4_FVG_BULL_20250331_0800,False,True,UP,ALIGNED,False,True,True,47.409999999999854,1.8600000000001276
POIC0628,2025H1,BULL,2025-04-01 02:00:00,3120.26,3120.9,1,FVG,H1,H1_FVG_BULL_20250331_2200,False,False,UP,ALIGNED,False,True,True,28.329999999999927,19.799999999999727
POIC0629,2025H1,BULL,2025-04-01 08:00:00,3128.01,3133.01,1,FVG,H1,H1_FVG_BULL_20250401_0500,False,False,UP,ALIGNED,False,False,False,18.39999999999964,29.730000000000015
POIC0630,2025H1,BULL,2025-04-01 08:00:00,3138.14,3142.53,1,FVG,H1,H1_FVG_BULL_20250401_0600,False,False,UP,ALIGNED,True,False,False,8.574999999999818,39.55499999999984
POIC0631,2025H1,BULL,2025-04-01 09:00:00,3099.64,3127.19,4,FVG;OB,H1;H4,H4_OB_BULL_20250331_1600_VIA_20250401_0400;H1_OB_BULL_20250401_0200_VIA_20250401_0300;H4_FVG_BULL_20250401_0400;H1_FVG_BULL_20250401_0400,True,True,UP,ALIGNED,False,True,True,25.545000000000076,12.634999999999764
POIC0632,2025H1,BULL,2025-04-02 06:00:00,3123.67,3128.54,1,FVG,H1,H1_FVG_BULL_20250402_0500,False,False,BALANCE,BALANCE,True,True,,41.67500000000018,21.3449999999998
POIC0633,2025H1,BULL,2025-04-02 07:00:00,3116.23,3121.37,1,FVG,H1,H1_FVG_BULL_20250402_0400,False,False,BALANCE,BALANCE,False,True,,48.98000000000002,14.039999999999964
POIC0634,2025H1,BULL,2025-04-02 08:00:00,3107.46,3114.56,1,OB,H1,H1_OB_BULL_20250402_0100_VIA_20250402_0300,False,False,BALANCE,BALANCE,False,True,,56.76999999999998,6.25
POIC0635,2025H1,BULL,2025-04-02 13:00:00,3119.56,3123.27,1,FVG,H1,H1_FVG_BULL_20250402_1100,False,False,BALANCE,BALANCE,False,True,,46.36500000000024,16.654999999999745
POIC0636,2025H1,BULL,2025-04-02 13:00:00,3126.03,3127.01,1,FVG,H1,H1_FVG_BULL_20250402_1200,False,False,BALANCE,BALANCE,True,True,,41.25999999999976,21.76000000000022
POIC0637,2025H1,BULL,2025-04-03 01:00:00,3118.61,3126.2,1,OB,H1,H1_OB_BULL_20250402_2100_VIA_20250402_2300,False,False,UP,ALIGNED,False,False,False,45.375000000000455,68.35499999999956
POIC0638,2025H1,BULL,2025-04-03 03:00:00,3142.87,3145.78,1,FVG,H1,H1_FVG_BULL_20250403_0200,False,False,UP,ALIGNED,False,False,False,20.465000000000146,90.27499999999964
POIC0639,2025H1,BULL,2025-04-03 08:00:00,3110.09,3131.5,1,OB,H4,H4_OB_BULL_20250402_1200_VIA_20250403_0000,False,True,BALANCE,BALANCE,False,False,,20.134999999999764,66.74499999999989
POIC0640,2025H1,BULL,2025-04-03 13:00:00,3077.45,3093.91,2,FVG;OB,H1,H1_OB_BULL_20250331_0300_VIA_20250331_0500;H1_FVG_BULL_20250331_0500,True,False,DOWN,OPPOSING,False,True,False,49.93000000000029,31.62999999999965
POIC0641,2025H1,BULL,2025-04-03 15:00:00,3056.11,3061.84,1,FVG,H1,H1_FVG_BULL_20250328_0300,False,False,DOWN,OPPOSING,False,True,False,77.67499999999973,4.925000000000182
POIC0642,2025H1,BULL,2025-04-03 16:00:00,3054.22,3057.76,1,OB,H1,H1_OB_BULL_20250328_0000_VIA_20250328_0200,False,False,DOWN,OPPOSING,False,True,False,80.66000000000031,1.9399999999996
POIC0643,2025H1,BULL,2025-04-03 19:00:00,3093.45,3103.99,1,FVG,H1,H1_FVG_BULL_20250403_1800,False,False,DOWN,OPPOSING,False,False,True,37.93000000000029,81.98000000000002
POIC0644,2025H1,BULL,2025-04-04 15:00:00,3078.46,3094.01,1,OB,H1,H1_OB_BULL_20250404_1100_VIA_20250404_1300,False,False,DOWN,OPPOSING,True,False,True,25.394999999999985,70.63500000000022
POIC0645,2025H1,BULL,2025-04-04 17:00:00,3015.89,3030.37,1,OB,H4,H4_OB_BULL_20250326_1200_VIA_20250327_0800,False,True,DOWN,OPPOSING,False,True,False,38.79999999999973,7.5300000000002
POIC0646,2025H1,BULL,2025-04-04 18:00:00,3015.64,3018.98,1,OB,H1,H1_OB_BULL_20250326_2100_VIA_20250327_0200,False,False,DOWN,OPPOSING,False,True,False,33.070000000000164,1.7100000000000364
POIC0647,2025H1,BULL,2025-04-04 18:00:00,3020.89,3021.57,1,FVG,H1,H1_FVG_BULL_20250327_0200,False,False,DOWN,OPPOSING,False,True,False,29.15000000000009,5.630000000000109
POIC0648,2025H1,BULL,2025-04-04 18:00:00,3021.69,3023.27,2,FVG,H1;H4,H1_FVG_BULL_20250327_0300;H4_FVG_BULL_20250327_0400,False,True,DOWN,OPPOSING,False,True,False,27.90000000000009,6.880000000000109
POIC0649,2025H1,BULL,2025-04-07 01:00:00,2991.37,2992.87,1,FVG,H1,H1_FVG_BULL_20250317_1700,False,False,DOWN,OPPOSING,False,True,False,63.42000000000007,35.92000000000007
POIC0650,2025H1,BULL,2025-04-07 01:00:00,2992.99,2997.71,1,OB,H1,H1_OB_BULL_20250317_1800_VIA_20250317_2200,False,False,DOWN,OPPOSING,False,True,False,60.190000000000055,39.15000000000009
POIC0651,2025H1,BULL,2025-04-07 01:00:00,3027.89,3033.79,1,FVG,H1,H1_FVG_BULL_20250404_2300,False,False,DOWN,OPPOSING,True,False,True,24.699999999999815,74.64000000000033
POIC0652,2025H1,BULL,2025-04-07 06:00:00,3009.76,3024.15,1,FVG,H1,H1_FVG_BULL_20250407_0500,False,False,DOWN,OPPOSING,False,False,True,29.08500000000004,60.75500000000011
POIC0653,2025H1,BULL,2025-04-07 20:00:00,2952.36,2966.41,1,FVG,H1,H1_FVG_BULL_20250313_1700,False,False,DOWN,OPPOSING,False,True,False,63.25499999999965,3.1850000000004
POIC0654,2025H1,BULL,2025-04-08 06:00:00,2992.56,2998.29,1,FVG,H1,H1_FVG_BULL_20250408_0500,False,False,DOWN,OPPOSING,False,True,False,27.21499999999969,25.414999999999964
POIC0655,2025H1,BULL,2025-04-08 12:00:00,2992.56,3001.01,2,FVG;OB,H1;H4,H4_FVG_BULL_20250408_0800;H1_OB_BULL_20250408_0600_VIA_20250408_0800,True,True,DOWN,OPPOSING,False,True,False,55.57500000000027,26.77499999999964
POIC0656,2025H1,BULL,2025-04-08 15:00:00,2994.78,3008.57,2,FVG;OB,H1,H1_OB_BULL_20250408_1200_VIA_20250408_1400;H1_FVG_BULL_20250408_1400,True,False,DOWN,OPPOSING,False,True,False,66.38499999999976,31.664999999999964
POIC0657,2025H1,BULL,2025-04-09 07:00:00,2986.94,2999.98,1,FVG,H1,H1_FVG_BULL_20250409_0500,False,False,UP,ALIGNED,False,True,True,138.38999999999987,-6.199999999999818
POIC0658,2025H1,BULL,2025-04-09 15:00:00,3038.17,3047.12,1,OB,H1,H1_OB_BULL_20250409_1300_VIA_20250409_1400,False,False,UP,ALIGNED,False,True,True,89.86500000000024,0.0549999999998362
POIC0659,2025H1,BULL,2025-04-10 01:00:00,3073.44,3078.07,1,FVG,H1,H1_FVG_BULL_20250409_2300,False,False,UP,ALIGNED,False,True,True,100.63499999999976,4.684999999999945
POIC0660,2025H1,BULL,2025-04-10 08:00:00,3100.55,3115.34,1,FVG,H1,H1_FVG_BULL_20250410_0600,False,False,UP,ALIGNED,False,True,True,112.05499999999984,4.625
POIC0661,2025H1,BULL,2025-04-10 08:00:00,3120.28,3121.17,1,FVG,H1,H1_FVG_BULL_20250410_0700,False,False,UP,ALIGNED,True,True,True,99.27499999999964,17.4050000000002
POIC0662,2025H1,BULL,2025-04-10 12:00:00,3101.27,3104.68,1,FVG,H4,H4_FVG_BULL_20250410_0800,False,True,UP,ALIGNED,False,True,True,124.41499999999996,-0.3450000000002546
POIC0663,2025H1,BULL,2025-04-10 19:00:00,3136.61,3154.48,1,FVG,H1,H1_FVG_BULL_20250410_1800,False,False,UP,ALIGNED,False,True,True,98.56500000000004,-5.974999999999909
POIC0664,2025H1,BULL,2025-04-11 01:00:00,3168.02,3176.39,1,OB,H1,H1_OB_BULL_20250410_2200_VIA_20250410_2300,False,False,UP,ALIGNED,False,True,True,73.10500000000002,-3.2350000000001278
POIC0665,2025H1,BULL,2025-04-11 08:00:00,3176.39,3201.08,2,FVG,H1;H4,H4_FVG_BULL_20250411_0400;H1_FVG_BULL_20250411_0400,False,True,UP,ALIGNED,False,True,True,56.57500000000027,1.574999999999818
POIC0666,2025H1,BULL,2025-04-11 13:00:00,3187.16,3219.23,1,OB,H1,H1_OB_BULL_20250411_0800_VIA_20250411_1200,False,False,UP,ALIGNED,False,True,True,42.11500000000024,-6.9650000000001455
POIC0667,2025H1,BULL,2025-04-11 19:00:00,3219.59,3244.11,1,OB,H1,H1_OB_BULL_20250411_1600_VIA_20250411_1800,False,False,UP,ALIGNED,False,True,True,13.459999999999582,12.110000000000582
POIC0668,2025H1,BULL,2025-04-14 06:00:00,3219.18,3229.46,2,FVG;OB,H1,H1_OB_BULL_20250414_0300_VIA_20250414_0400;H1_FVG_BULL_20250414_0500,True,False,UP,ALIGNED,False,False,False,13.790000000000418,30.669999999999614
POIC0669,2025H1,BULL,2025-04-15 08:00:00,3224.99,3226.84,1,FVG,H1,H1_FVG_BULL_20250415_0700,False,False,BALANCE,BALANCE,False,True,,61.595000000000255,14.324999999999818
POIC0670,2025H1,BULL,2025-04-15 10:00:00,3215.2,3218.75,1,FVG,H1,H1_FVG_BULL_20250415_0500,False,False,BALANCE,BALANCE,False,True,,78.07500000000027,5.384999999999764
POIC0671,2025H1,BULL,2025-04-15 14:00:00,3215.2,3217.32,1,FVG,H4,H4_FVG_BULL_20250415_0800,False,True,BALANCE,BALANCE,False,True,,101.47999999999956,4.670000000000073
POIC0672,2025H1,BULL,2025-04-15 15:00:00,3210.77,3215.2,1,OB,H1,H1_OB_BULL_20250415_0300_VIA_20250415_0400,False,False,BALANCE,BALANCE,False,True,,104.75500000000012,1.394999999999527
POIC0673,2025H1,BULL,2025-04-16 23:00:00,3332.78,3335.92,1,FVG,H1,H1_FVG_BULL_20250416_2200,False,False,UP,ALIGNED,False,False,False,23.14999999999964,50.43000000000029
POIC0674,2025H1,BULL,2025-04-17 03:00:00,3343.11,3347.04,1,FVG,H1,H1_FVG_BULL_20250417_0200,False,False,UP,ALIGNED,True,False,False,11.115000000000236,61.15499999999975
POIC0675,2025H1,BULL,2025-04-17 04:00:00,3313.6,3324.4,2,FVG,H1;H4,H4_FVG_BULL_20250416_2000;H1_FVG_BULL_20250416_1900,False,True,UP,ALIGNED,False,True,True,37.190000000000055,35.07999999999993
POIC0676,2025H1,BULL,2025-04-17 04:00:00,3332.98,3341.93,1,FVG,H4,H4_FVG_BULL_20250417_0000,False,True,UP,ALIGNED,False,False,False,18.735000000000127,53.534999999999854
POIC0677,2025H1,BULL,2025-04-17 10:00:00,3306.16,3319.4,1,OB,H1,H1_OB_BULL_20250416_1700_VIA_20250416_1800,False,False,UP,ALIGNED,False,True,True,29.390000000000327,28.859999999999676
POIC0678,2025H1,BULL,2025-04-17 17:00:00,3287.51,3293.21,1,FVG,H4,H4_FVG_BULL_20250416_1200,False,True,BALANCE,BALANCE,False,True,,38.309999999999945,6.440000000000055
POIC0679,2025H1,BULL,2025-04-17 22:00:00,3304.79,3314.25,1,FVG,H1,H1_FVG_BULL_20250417_2000,False,False,BALANCE,BALANCE,False,True,,19.15000000000009,-1.4299999999998363
POIC0680,2025H1,BULL,2025-04-21 07:00:00,3370.58,3374.23,1,FVG,H1,H1_FVG_BULL_20250421_0500,False,False,UP,ALIGNED,False,True,True,122.33500000000004,2.8849999999997635
POIC0681,2025H1,BULL,2025-04-21 10:00:00,3382.45,3382.48,1,FVG,H1,H1_FVG_BULL_20250421_0900,False,False,UP,ALIGNED,False,True,True,117.52499999999964,0.7049999999999272
POIC0682,2025H1,BULL,2025-04-22 02:00:00,3417.52,3430.52,1,OB,H1,H1_OB_BULL_20250421_2200_VIA_20250422_0100,False,False,UP,ALIGNED,False,False,False,75.9699999999998,111.32999999999991
POIC0683,2025H1,BULL,2025-04-22 03:00:00,3427.18,3429.35,1,FVG,H1,H1_FVG_BULL_20250422_0200,False,False,UP,ALIGNED,False,False,False,71.72499999999991,115.57499999999982
POIC0684,2025H1,BULL,2025-04-22 08:00:00,3476.01,3479.56,1,FVG,H1,H1_FVG_BULL_20250422_0700,False,False,UP,ALIGNED,True,False,False,22.204999999999927,165.0949999999998
POIC0685,2025H1,BULL,2025-04-22 10:00:00,3454.93,3472.02,1,FVG,H1,H1_FVG_BULL_20250422_0600,False,False,UP,ALIGNED,True,False,False,17.13500000000022,171.82499999999982
POIC0686,2025H1,BULL,2025-04-22 15:00:00,3435.34,3442.33,1,FVG,H1,H1_FVG_BULL_20250422_0500,False,False,UP,ALIGNED,True,False,False,25.914999999999964,147.18499999999997
POIC0687,2025H1,BULL,2025-04-22 19:00:00,3370.58,3375.82,1,FVG,H4,H4_FVG_BULL_20250421_0800,False,True,BALANCE,BALANCE,False,False,,47.940000000000055,113.07999999999991
POIC0688,2025H1,BULL,2025-04-22 19:00:00,3385.22,3386.45,1,FVG,H4,H4_FVG_BULL_20250421_1200,False,True,BALANCE,BALANCE,True,False,,35.30499999999984,125.71500000000016
POIC0689,2025H1,BULL,2025-04-22 19:00:00,3395.97,3405.19,2,FVG,H1;H4,H4_FVG_BULL_20250421_1600;H1_FVG_BULL_20250421_1500,False,True,BALANCE,BALANCE,True,False,,20.559999999999945,140.46000000000004
