id,tf,side,price,source,known_at
H1_SSL_20240219_0100,H1,DOWN,2010.96,2024-02-19 01:00:00,2024-02-19 04:00:00
H1_BSL_20240219_0400,H1,UP,2022.84,2024-02-19 04:00:00,2024-02-19 07:00:00
H1_SSL_20240219_0600,H1,DOWN,2018.2,2024-02-19 06:00:00,2024-02-19 09:00:00
H1_BSL_20240219_0900,H1,UP,2022.92,2024-02-19 09:00:00,2024-02-19 12:00:00
H4_BSL_20240219_0800,H4,UP,2022.92,2024-02-19 08:00:00,2024-02-19 20:00:00
H1_SSL_20240219_1800,H1,DOWN,2013.21,2024-02-19 18:00:00,2024-02-19 21:00:00
H1_BSL_20240219_1900,H1,UP,2018.44,2024-02-19 19:00:00,2024-02-19 22:00:00
H4_SSL_20240219_1600,H4,DOWN,2013.21,2024-02-19 16:00:00,2024-02-20 04:00:00
H1_SSL_20240220_0200,H1,DOWN,2014.94,2024-02-20 02:00:00,2024-02-20 05:00:00
H1_BSL_20240220_0300,H1,UP,2019.19,2024-02-20 03:00:00,2024-02-20 06:00:00
H1_SSL_20240220_0800,H1,DOWN,2017.72,2024-02-20 08:00:00,2024-02-20 11:00:00
H1_BSL_20240220_1600,H1,UP,2030.89,2024-02-20 16:00:00,2024-02-20 19:00:00
H1_SSL_20240220_1600,H1,DOWN,2025.44,2024-02-20 16:00:00,2024-02-20 19:00:00
H1_BSL_20240220_2000,H1,UP,2028.9,2024-02-20 20:00:00,2024-02-20 23:00:00
H1_SSL_20240220_2200,H1,DOWN,2023.48,2024-02-20 22:00:00,2024-02-21 02:00:00
H4_BSL_20240220_1600,H4,UP,2030.89,2024-02-20 16:00:00,2024-02-21 04:00:00
H1_SSL_20240221_0200,H1,DOWN,2022.85,2024-02-21 02:00:00,2024-02-21 05:00:00
H1_BSL_20240221_0700,H1,UP,2032.19,2024-02-21 07:00:00,2024-02-21 10:00:00
H4_SSL_20240221_0000,H4,DOWN,2022.85,2024-02-21 00:00:00,2024-02-21 12:00:00
H1_SSL_20240221_1100,H1,DOWN,2025.93,2024-02-21 11:00:00,2024-02-21 14:00:00
H1_BSL_20240221_1200,H1,UP,2030.11,2024-02-21 12:00:00,2024-02-21 15:00:00
H4_BSL_20240221_0400,H4,UP,2032.19,2024-02-21 04:00:00,2024-02-21 16:00:00
H1_BSL_20240221_1500,H1,UP,2031.51,2024-02-21 15:00:00,2024-02-21 18:00:00
H1_SSL_20240221_2100,H1,DOWN,2020.0,2024-02-21 21:00:00,2024-02-22 00:00:00
H1_BSL_20240221_2200,H1,UP,2026.98,2024-02-21 22:00:00,2024-02-22 02:00:00
H1_BSL_20240222_0300,H1,UP,2028.51,2024-02-22 03:00:00,2024-02-22 06:00:00
H4_SSL_20240221_2000,H4,DOWN,2020.0,2024-02-21 20:00:00,2024-02-22 08:00:00
H1_SSL_20240222_0600,H1,DOWN,2025.5,2024-02-22 06:00:00,2024-02-22 09:00:00
H1_BSL_20240222_1000,H1,UP,2034.87,2024-02-22 10:00:00,2024-02-22 13:00:00
H4_BSL_20240222_0800,H4,UP,2034.87,2024-02-22 08:00:00,2024-02-22 20:00:00
H1_SSL_20240222_2000,H1,DOWN,2019.55,2024-02-22 20:00:00,2024-02-22 23:00:00
H1_SSL_20240223_0200,H1,DOWN,2022.7,2024-02-23 02:00:00,2024-02-23 05:00:00
H1_BSL_20240223_0400,H1,UP,2027.36,2024-02-23 04:00:00,2024-02-23 07:00:00
H4_SSL_20240222_2000,H4,DOWN,2019.55,2024-02-22 20:00:00,2024-02-23 08:00:00
H1_SSL_20240223_0800,H1,DOWN,2018.16,2024-02-23 08:00:00,2024-02-23 11:00:00
H1_SSL_20240223_1100,H1,DOWN,2016.03,2024-02-23 11:00:00,2024-02-23 14:00:00
H4_SSL_20240223_0800,H4,DOWN,2016.03,2024-02-23 08:00:00,2024-02-23 20:00:00
H1_BSL_20240223_2000,H1,UP,2041.3,2024-02-23 20:00:00,2024-02-23 23:00:00
H1_SSL_20240226_0300,H1,DOWN,2029.81,2024-02-26 03:00:00,2024-02-26 06:00:00
H4_BSL_20240223_2000,H4,UP,2041.3,2024-02-23 20:00:00,2024-02-26 08:00:00
H1_SSL_20240226_0800,H1,DOWN,2031.84,2024-02-26 08:00:00,2024-02-26 11:00:00
H1_BSL_20240226_1000,H1,UP,2036.93,2024-02-26 10:00:00,2024-02-26 13:00:00
H1_BSL_20240226_1500,H1,UP,2034.42,2024-02-26 15:00:00,2024-02-26 18:00:00
H1_SSL_20240226_1700,H1,DOWN,2025.04,2024-02-26 17:00:00,2024-02-26 20:00:00
H4_BSL_20240226_0800,H4,UP,2036.93,2024-02-26 08:00:00,2024-02-26 20:00:00
H1_BSL_20240226_2200,H1,UP,2033.63,2024-02-26 22:00:00,2024-02-27 02:00:00
H4_SSL_20240226_1600,H4,DOWN,2025.04,2024-02-26 16:00:00,2024-02-27 04:00:00
H1_BSL_20240227_1000,H1,UP,2039.41,2024-02-27 10:00:00,2024-02-27 13:00:00
H1_SSL_20240227_1200,H1,DOWN,2034.54,2024-02-27 12:00:00,2024-02-27 15:00:00
H1_BSL_20240227_1400,H1,UP,2039.11,2024-02-27 14:00:00,2024-02-27 17:00:00
H4_BSL_20240227_0800,H4,UP,2039.41,2024-02-27 08:00:00,2024-02-27 20:00:00
H1_BSL_20240227_2000,H1,UP,2036.04,2024-02-27 20:00:00,2024-02-27 23:00:00
H1_SSL_20240227_2200,H1,DOWN,2028.75,2024-02-27 22:00:00,2024-02-28 02:00:00
H1_SSL_20240228_0200,H1,DOWN,2028.99,2024-02-28 02:00:00,2024-02-28 05:00:00
H1_BSL_20240228_0300,H1,UP,2033.73,2024-02-28 03:00:00,2024-02-28 06:00:00
H4_SSL_20240227_2000,H4,DOWN,2028.75,2024-02-27 20:00:00,2024-02-28 08:00:00
H1_BSL_20240228_0800,H1,UP,2032.03,2024-02-28 08:00:00,2024-02-28 11:00:00
H1_SSL_20240228_1200,H1,DOWN,2024.42,2024-02-28 12:00:00,2024-02-28 15:00:00
H1_BSL_20240228_1600,H1,UP,2037.9,2024-02-28 16:00:00,2024-02-28 19:00:00
H1_BSL_20240228_1900,H1,UP,2035.58,2024-02-28 19:00:00,2024-02-28 22:00:00
H1_SSL_20240228_2100,H1,DOWN,2030.83,2024-02-28 21:00:00,2024-02-29 00:00:00
H4_SSL_20240228_1200,H4,DOWN,2024.42,2024-02-28 12:00:00,2024-02-29 00:00:00
H4_BSL_20240228_1600,H4,UP,2037.9,2024-02-28 16:00:00,2024-02-29 04:00:00
H1_BSL_20240229_0400,H1,UP,2037.06,2024-02-29 04:00:00,2024-02-29 07:00:00
H1_SSL_20240229_0700,H1,DOWN,2034.34,2024-02-29 07:00:00,2024-02-29 10:00:00
H1_BSL_20240229_0900,H1,UP,2037.81,2024-02-29 09:00:00,2024-02-29 12:00:00
H1_SSL_20240229_1400,H1,DOWN,2028.03,2024-02-29 14:00:00,2024-02-29 17:00:00
H1_BSL_20240229_1700,H1,UP,2050.65,2024-02-29 17:00:00,2024-02-29 20:00:00
H1_SSL_20240229_1900,H1,DOWN,2043.24,2024-02-29 19:00:00,2024-02-29 22:00:00
H1_BSL_20240229_2100,H1,UP,2046.85,2024-02-29 21:00:00,2024-03-01 00:00:00
H4_SSL_20240229_1200,H4,DOWN,2028.03,2024-02-29 12:00:00,2024-03-01 00:00:00
H4_BSL_20240229_1600,H4,UP,2050.65,2024-02-29 16:00:00,2024-03-01 04:00:00
H1_SSL_20240301_0200,H1,DOWN,2042.78,2024-03-01 02:00:00,2024-03-01 05:00:00
H1_BSL_20240301_0500,H1,UP,2046.8,2024-03-01 05:00:00,2024-03-01 08:00:00
H1_SSL_20240301_0700,H1,DOWN,2043.35,2024-03-01 07:00:00,2024-03-01 10:00:00
H1_BSL_20240301_0900,H1,UP,2048.77,2024-03-01 09:00:00,2024-03-01 12:00:00
H1_SSL_20240301_1000,H1,DOWN,2039.01,2024-03-01 10:00:00,2024-03-01 13:00:00
H1_BSL_20240301_1300,H1,UP,2057.44,2024-03-01 13:00:00,2024-03-01 16:00:00
H1_SSL_20240301_1600,H1,DOWN,2045.58,2024-03-01 16:00:00,2024-03-01 19:00:00
H4_SSL_20240301_0800,H4,DOWN,2039.01,2024-03-01 08:00:00,2024-03-01 20:00:00
H1_BSL_20240301_2000,H1,UP,2088.24,2024-03-01 20:00:00,2024-03-01 23:00:00
H1_BSL_20240304_0100,H1,UP,2086.11,2024-03-04 01:00:00,2024-03-04 04:00:00
H1_SSL_20240304_0300,H1,DOWN,2079.42,2024-03-04 03:00:00,2024-03-04 06:00:00
H4_BSL_20240301_2000,H4,UP,2088.24,2024-03-01 20:00:00,2024-03-04 08:00:00
H1_BSL_20240304_0900,H1,UP,2088.24,2024-03-04 09:00:00,2024-03-04 12:00:00
H1_SSL_20240304_1500,H1,DOWN,2081.07,2024-03-04 15:00:00,2024-03-04 18:00:00
H1_BSL_20240304_1800,H1,UP,2119.86,2024-03-04 18:00:00,2024-03-04 21:00:00
H1_SSL_20240304_2100,H1,DOWN,2113.3,2024-03-04 21:00:00,2024-03-05 00:00:00
H1_BSL_20240304_2200,H1,UP,2118.48,2024-03-04 22:00:00,2024-03-05 02:00:00
H4_BSL_20240304_1600,H4,UP,2119.86,2024-03-04 16:00:00,2024-03-05 04:00:00
H1_BSL_20240305_0300,H1,UP,2116.79,2024-03-05 03:00:00,2024-03-05 06:00:00
H1_SSL_20240305_0300,H1,DOWN,2110.41,2024-03-05 03:00:00,2024-03-05 06:00:00
H1_BSL_20240305_0700,H1,UP,2119.67,2024-03-05 07:00:00,2024-03-05 10:00:00
H1_SSL_20240305_0900,H1,DOWN,2113.95,2024-03-05 09:00:00,2024-03-05 12:00:00
H1_BSL_20240305_1200,H1,UP,2127.27,2024-03-05 12:00:00,2024-03-05 15:00:00
H1_SSL_20240305_1400,H1,DOWN,2121.11,2024-03-05 14:00:00,2024-03-05 17:00:00
H1_BSL_20240305_1500,H1,UP,2141.7,2024-03-05 15:00:00,2024-03-05 18:00:00
H1_SSL_20240305_1800,H1,DOWN,2123.63,2024-03-05 18:00:00,2024-03-05 21:00:00
H1_BSL_20240305_2100,H1,UP,2134.68,2024-03-05 21:00:00,2024-03-06 00:00:00
H4_BSL_20240305_1200,H4,UP,2141.7,2024-03-05 12:00:00,2024-03-06 00:00:00
H1_SSL_20240306_0500,H1,DOWN,2123.57,2024-03-06 05:00:00,2024-03-06 08:00:00
H1_BSL_20240306_0900,H1,UP,2131.46,2024-03-06 09:00:00,2024-03-06 12:00:00
H1_SSL_20240306_1000,H1,DOWN,2124.29,2024-03-06 10:00:00,2024-03-06 13:00:00
H4_SSL_20240306_0400,H4,DOWN,2123.57,2024-03-06 04:00:00,2024-03-06 16:00:00
H1_BSL_20240306_2000,H1,UP,2152.16,2024-03-06 20:00:00,2024-03-06 23:00:00
H1_SSL_20240306_2100,H1,DOWN,2139.39,2024-03-06 21:00:00,2024-03-07 00:00:00
H1_BSL_20240307_0100,H1,UP,2151.45,2024-03-07 01:00:00,2024-03-07 04:00:00
H1_SSL_20240307_0300,H1,DOWN,2144.17,2024-03-07 03:00:00,2024-03-07 06:00:00
H1_BSL_20240307_0600,H1,UP,2161.4,2024-03-07 06:00:00,2024-03-07 09:00:00
H1_SSL_20240307_0800,H1,DOWN,2151.52,2024-03-07 08:00:00,2024-03-07 11:00:00
H1_BSL_20240307_1000,H1,UP,2159.73,2024-03-07 10:00:00,2024-03-07 13:00:00
H1_SSL_20240307_1300,H1,DOWN,2153.2,2024-03-07 13:00:00,2024-03-07 16:00:00
H1_BSL_20240307_1500,H1,UP,2164.71,2024-03-07 15:00:00,2024-03-07 18:00:00
H1_SSL_20240307_1600,H1,DOWN,2147.91,2024-03-07 16:00:00,2024-03-07 19:00:00
H1_BSL_20240307_2100,H1,UP,2160.83,2024-03-07 21:00:00,2024-03-08 00:00:00
H4_BSL_20240307_1200,H4,UP,2164.71,2024-03-07 12:00:00,2024-03-08 00:00:00
H4_SSL_20240307_1600,H4,DOWN,2147.91,2024-03-07 16:00:00,2024-03-08 04:00:00
H1_BSL_20240308_0200,H1,UP,2163.48,2024-03-08 02:00:00,2024-03-08 05:00:00
H1_SSL_20240308_0500,H1,DOWN,2153.97,2024-03-08 05:00:00,2024-03-08 08:00:00
H1_BSL_20240308_1100,H1,UP,2171.01,2024-03-08 11:00:00,2024-03-08 14:00:00
H4_SSL_20240308_0400,H4,DOWN,2153.97,2024-03-08 04:00:00,2024-03-08 16:00:00
H1_BSL_20240308_1500,H1,UP,2185.36,2024-03-08 15:00:00,2024-03-08 18:00:00
H1_SSL_20240308_1500,H1,DOWN,2155.9,2024-03-08 15:00:00,2024-03-08 18:00:00
H1_BSL_20240308_1900,H1,UP,2195.09,2024-03-08 19:00:00,2024-03-08 22:00:00
H1_SSL_20240308_2100,H1,DOWN,2168.28,2024-03-08 21:00:00,2024-03-09 00:00:00
H4_BSL_20240308_1600,H4,UP,2195.09,2024-03-08 16:00:00,2024-03-11 04:00:00
H1_BSL_20240311_0200,H1,UP,2188.94,2024-03-11 02:00:00,2024-03-11 05:00:00
H1_SSL_20240311_0400,H1,DOWN,2176.8,2024-03-11 04:00:00,2024-03-11 07:00:00
H1_SSL_20240311_0700,H1,DOWN,2176.81,2024-03-11 07:00:00,2024-03-11 10:00:00
H1_BSL_20240311_1000,H1,UP,2183.08,2024-03-11 10:00:00,2024-03-11 13:00:00
H1_SSL_20240311_1100,H1,DOWN,2175.9,2024-03-11 11:00:00,2024-03-11 14:00:00
H1_SSL_20240311_1500,H1,DOWN,2174.77,2024-03-11 15:00:00,2024-03-11 18:00:00
H1_BSL_20240311_1700,H1,UP,2185.63,2024-03-11 17:00:00,2024-03-11 20:00:00
H1_SSL_20240311_2000,H1,DOWN,2177.16,2024-03-11 20:00:00,2024-03-11 23:00:00
H4_SSL_20240311_1200,H4,DOWN,2174.77,2024-03-11 12:00:00,2024-03-12 00:00:00
H1_BSL_20240312_0000,H1,UP,2184.73,2024-03-12 00:00:00,2024-03-12 03:00:00
H4_BSL_20240311_1600,H4,UP,2185.63,2024-03-11 16:00:00,2024-03-12 04:00:00
H1_SSL_20240312_0800,H1,DOWN,2173.5,2024-03-12 08:00:00,2024-03-12 11:00:00
H1_BSL_20240312_1100,H1,UP,2179.03,2024-03-12 11:00:00,2024-03-12 14:00:00
H1_BSL_20240312_1400,H1,UP,2182.04,2024-03-12 14:00:00,2024-03-12 17:00:00
H1_SSL_20240312_1600,H1,DOWN,2152.57,2024-03-12 16:00:00,2024-03-12 19:00:00
H1_BSL_20240312_1800,H1,UP,2166.53,2024-03-12 18:00:00,2024-03-12 21:00:00
H1_SSL_20240312_2100,H1,DOWN,2150.55,2024-03-12 21:00:00,2024-03-13 01:00:00
H1_BSL_20240313_0000,H1,UP,2161.39,2024-03-13 00:00:00,2024-03-13 03:00:00
H1_SSL_20240313_0100,H1,DOWN,2155.74,2024-03-13 01:00:00,2024-03-13 04:00:00
H1_BSL_20240313_0400,H1,UP,2161.5,2024-03-13 04:00:00,2024-03-13 07:00:00
H4_SSL_20240312_2000,H4,DOWN,2150.55,2024-03-12 20:00:00,2024-03-13 08:00:00
H1_SSL_20240313_0600,H1,DOWN,2157.22,2024-03-13 06:00:00,2024-03-13 09:00:00
H1_BSL_20240313_0800,H1,UP,2161.5,2024-03-13 08:00:00,2024-03-13 11:00:00
H1_SSL_20240313_1100,H1,DOWN,2157.48,2024-03-13 11:00:00,2024-03-13 14:00:00
H1_SSL_20240313_1500,H1,DOWN,2161.4,2024-03-13 15:00:00,2024-03-13 18:00:00
H1_BSL_20240313_1900,H1,UP,2179.8,2024-03-13 19:00:00,2024-03-13 22:00:00
H1_SSL_20240313_2100,H1,DOWN,2171.69,2024-03-13 21:00:00,2024-03-14 01:00:00
H4_BSL_20240313_1600,H4,UP,2179.8,2024-03-13 16:00:00,2024-03-14 04:00:00
H1_BSL_20240314_0300,H1,UP,2176.93,2024-03-14 03:00:00,2024-03-14 06:00:00
H1_SSL_20240314_0800,H1,DOWN,2167.38,2024-03-14 08:00:00,2024-03-14 11:00:00
H1_BSL_20240314_1100,H1,UP,2171.95,2024-03-14 11:00:00,2024-03-14 14:00:00
H1_SSL_20240314_1700,H1,DOWN,2152.7,2024-03-14 17:00:00,2024-03-14 20:00:00
H1_BSL_20240314_1900,H1,UP,2164.99,2024-03-14 19:00:00,2024-03-14 22:00:00
H1_BSL_20240314_2200,H1,UP,2163.84,2024-03-14 22:00:00,2024-03-15 02:00:00
H4_SSL_20240314_1600,H4,DOWN,2152.7,2024-03-14 16:00:00,2024-03-15 04:00:00
H1_SSL_20240315_0200,H1,DOWN,2160.57,2024-03-15 02:00:00,2024-03-15 05:00:00
H1_BSL_20240315_0300,H1,UP,2165.88,2024-03-15 03:00:00,2024-03-15 06:00:00
H1_BSL_20240315_0800,H1,UP,2170.01,2024-03-15 08:00:00,2024-03-15 11:00:00
H1_SSL_20240315_1000,H1,DOWN,2165.26,2024-03-15 10:00:00,2024-03-15 13:00:00
H1_BSL_20240315_1100,H1,UP,2172.66,2024-03-15 11:00:00,2024-03-15 14:00:00
H1_SSL_20240315_1500,H1,DOWN,2156.44,2024-03-15 15:00:00,2024-03-15 18:00:00
H4_BSL_20240315_0800,H4,UP,2172.66,2024-03-15 08:00:00,2024-03-15 20:00:00
H1_SSL_20240315_1900,H1,DOWN,2155.12,2024-03-15 19:00:00,2024-03-15 22:00:00
H1_SSL_20240318_0000,H1,DOWN,2151.26,2024-03-18 00:00:00,2024-03-18 03:00:00
H1_BSL_20240318_0200,H1,UP,2157.51,2024-03-18 02:00:00,2024-03-18 05:00:00
H1_SSL_20240318_0500,H1,DOWN,2146.06,2024-03-18 05:00:00,2024-03-18 08:00:00
H4_SSL_20240318_0400,H4,DOWN,2146.06,2024-03-18 04:00:00,2024-03-18 16:00:00
H1_BSL_20240318_1400,H1,UP,2163.51,2024-03-18 14:00:00,2024-03-18 17:00:00
H1_SSL_20240318_1500,H1,DOWN,2155.46,2024-03-18 15:00:00,2024-03-18 18:00:00
H1_BSL_20240318_1700,H1,UP,2161.28,2024-03-18 17:00:00,2024-03-18 20:00:00
H1_SSL_20240318_1800,H1,DOWN,2154.53,2024-03-18 18:00:00,2024-03-18 21:00:00
H4_BSL_20240318_1200,H4,UP,2163.51,2024-03-18 12:00:00,2024-03-19 00:00:00
H1_SSL_20240319_0300,H1,DOWN,2158.55,2024-03-19 03:00:00,2024-03-19 06:00:00
H1_BSL_20240319_0400,H1,UP,2162.79,2024-03-19 04:00:00,2024-03-19 07:00:00
H1_SSL_20240319_1000,H1,DOWN,2147.08,2024-03-19 10:00:00,2024-03-19 13:00:00
H4_BSL_20240319_0400,H4,UP,2162.79,2024-03-19 04:00:00,2024-03-19 16:00:00
H1_BSL_20240319_1500,H1,UP,2158.65,2024-03-19 15:00:00,2024-03-19 18:00:00
H1_SSL_20240319_1600,H1,DOWN,2148.36,2024-03-19 16:00:00,2024-03-19 19:00:00
H4_SSL_20240319_0800,H4,DOWN,2147.08,2024-03-19 08:00:00,2024-03-19 20:00:00
H1_BSL_20240320_0000,H1,UP,2159.56,2024-03-20 00:00:00,2024-03-20 03:00:00
H1_SSL_20240320_0200,H1,DOWN,2155.16,2024-03-20 02:00:00,2024-03-20 05:00:00
H1_BSL_20240320_0300,H1,UP,2159.98,2024-03-20 03:00:00,2024-03-20 06:00:00
H1_BSL_20240320_0600,H1,UP,2160.14,2024-03-20 06:00:00,2024-03-20 09:00:00
H1_BSL_20240320_0900,H1,UP,2159.45,2024-03-20 09:00:00,2024-03-20 12:00:00
H4_BSL_20240320_0400,H4,UP,2160.14,2024-03-20 04:00:00,2024-03-20 16:00:00
H1_SSL_20240320_1400,H1,DOWN,2149.56,2024-03-20 14:00:00,2024-03-20 17:00:00
H1_BSL_20240320_1600,H1,UP,2164.81,2024-03-20 16:00:00,2024-03-20 19:00:00
H4_SSL_20240320_1200,H4,DOWN,2149.56,2024-03-20 12:00:00,2024-03-21 00:00:00
H1_BSL_20240321_0000,H1,UP,2222.68,2024-03-21 00:00:00,2024-03-21 03:00:00
H1_BSL_20240321_0300,H1,UP,2212.38,2024-03-21 03:00:00,2024-03-21 06:00:00
H1_BSL_20240321_0900,H1,UP,2210.16,2024-03-21 09:00:00,2024-03-21 12:00:00
H4_BSL_20240321_0000,H4,UP,2222.68,2024-03-21 00:00:00,2024-03-21 12:00:00
H1_SSL_20240321_1000,H1,DOWN,2196.78,2024-03-21 10:00:00,2024-03-21 13:00:00
H1_BSL_20240321_1200,H1,UP,2211.71,2024-03-21 12:00:00,2024-03-21 15:00:00
H1_SSL_20240321_1700,H1,DOWN,2166.3,2024-03-21 17:00:00,2024-03-21 20:00:00
H1_BSL_20240321_2000,H1,UP,2183.98,2024-03-21 20:00:00,2024-03-21 23:00:00
H4_BSL_20240321_1200,H4,UP,2211.71,2024-03-21 12:00:00,2024-03-22 00:00:00
H4_SSL_20240321_1600,H4,DOWN,2166.3,2024-03-21 16:00:00,2024-03-22 04:00:00
H1_BSL_20240322_0200,H1,UP,2186.03,2024-03-22 02:00:00,2024-03-22 05:00:00
H1_SSL_20240322_0400,H1,DOWN,2171.78,2024-03-22 04:00:00,2024-03-22 07:00:00
H1_BSL_20240322_0800,H1,UP,2176.23,2024-03-22 08:00:00,2024-03-22 11:00:00
H1_SSL_20240322_0900,H1,DOWN,2162.54,2024-03-22 09:00:00,2024-03-22 12:00:00
H1_SSL_20240322_1300,H1,DOWN,2165.15,2024-03-22 13:00:00,2024-03-22 16:00:00
H1_BSL_20240322_1500,H1,UP,2180.05,2024-03-22 15:00:00,2024-03-22 18:00:00
H1_SSL_20240322_1900,H1,DOWN,2157.07,2024-03-22 19:00:00,2024-03-22 22:00:00
H4_BSL_20240322_1200,H4,UP,2180.05,2024-03-22 12:00:00,2024-03-23 00:00:00
H4_SSL_20240322_1600,H4,DOWN,2157.07,2024-03-22 16:00:00,2024-03-25 04:00:00
H1_SSL_20240325_0300,H1,DOWN,2163.93,2024-03-25 03:00:00,2024-03-25 06:00:00
H1_BSL_20240325_0400,H1,UP,2178.23,2024-03-25 04:00:00,2024-03-25 07:00:00
H1_SSL_20240325_0900,H1,DOWN,2163.41,2024-03-25 09:00:00,2024-03-25 12:00:00
H1_BSL_20240325_1500,H1,UP,2181.24,2024-03-25 15:00:00,2024-03-25 18:00:00
H4_SSL_20240325_0800,H4,DOWN,2163.41,2024-03-25 08:00:00,2024-03-25 20:00:00
H4_BSL_20240325_1200,H4,UP,2181.24,2024-03-25 12:00:00,2024-03-26 00:00:00
H1_SSL_20240325_2100,H1,DOWN,2170.64,2024-03-25 21:00:00,2024-03-26 01:00:00
H1_BSL_20240326_0200,H1,UP,2174.44,2024-03-26 02:00:00,2024-03-26 05:00:00
H1_SSL_20240326_0300,H1,DOWN,2167.5,2024-03-26 03:00:00,2024-03-26 06:00:00
H1_SSL_20240326_0900,H1,DOWN,2169.56,2024-03-26 09:00:00,2024-03-26 12:00:00
H4_SSL_20240326_0000,H4,DOWN,2167.5,2024-03-26 00:00:00,2024-03-26 12:00:00
H1_BSL_20240326_1200,H1,UP,2200.0,2024-03-26 12:00:00,2024-03-26 15:00:00
H1_SSL_20240326_1700,H1,DOWN,2171.62,2024-03-26 17:00:00,2024-03-26 20:00:00
H4_BSL_20240326_1200,H4,UP,2200.0,2024-03-26 12:00:00,2024-03-27 00:00:00
H1_SSL_20240326_2200,H1,DOWN,2174.62,2024-03-26 22:00:00,2024-03-27 02:00:00
H1_SSL_20240327_0300,H1,DOWN,2173.23,2024-03-27 03:00:00,2024-03-27 06:00:00
H1_BSL_20240327_0500,H1,UP,2181.67,2024-03-27 05:00:00,2024-03-27 08:00:00
H1_BSL_20240327_1300,H1,UP,2197.54,2024-03-27 13:00:00,2024-03-27 16:00:00
H1_SSL_20240327_1500,H1,DOWN,2183.5,2024-03-27 15:00:00,2024-03-27 18:00:00
H1_BSL_20240327_1600,H1,UP,2195.18,2024-03-27 16:00:00,2024-03-27 19:00:00
H1_SSL_20240327_2000,H1,DOWN,2188.98,2024-03-27 20:00:00,2024-03-27 23:00:00
H4_BSL_20240327_1200,H4,UP,2197.54,2024-03-27 12:00:00,2024-03-28 00:00:00
H1_BSL_20240327_2200,H1,UP,2195.16,2024-03-27 22:00:00,2024-03-28 02:00:00
H1_SSL_20240328_0200,H1,DOWN,2187.3,2024-03-28 02:00:00,2024-03-28 05:00:00
H1_BSL_20240328_0700,H1,UP,2200.6,2024-03-28 07:00:00,2024-03-28 10:00:00
H4_SSL_20240328_0000,H4,DOWN,2187.3,2024-03-28 00:00:00,2024-03-28 12:00:00
H1_SSL_20240328_1000,H1,DOWN,2190.82,2024-03-28 10:00:00,2024-03-28 13:00:00
H1_BSL_20240328_1500,H1,UP,2217.09,2024-03-28 15:00:00,2024-03-28 18:00:00
H1_SSL_20240328_1500,H1,DOWN,2202.18,2024-03-28 15:00:00,2024-03-28 18:00:00
H1_BSL_20240328_1800,H1,UP,2225.49,2024-03-28 18:00:00,2024-03-28 21:00:00
H1_BSL_20240401_0700,H1,UP,2265.6,2024-04-01 07:00:00,2024-04-01 10:00:00
H4_BSL_20240401_0400,H4,UP,2265.6,2024-04-01 04:00:00,2024-04-01 16:00:00
H1_BSL_20240401_1600,H1,UP,2257.88,2024-04-01 16:00:00,2024-04-01 19:00:00
H1_SSL_20240401_1700,H1,DOWN,2228.45,2024-04-01 17:00:00,2024-04-01 20:00:00
H1_BSL_20240402_0100,H1,UP,2255.81,2024-04-02 01:00:00,2024-04-02 04:00:00
H4_SSL_20240401_1600,H4,DOWN,2228.45,2024-04-01 16:00:00,2024-04-02 04:00:00
H1_SSL_20240402_0400,H1,DOWN,2246.62,2024-04-02 04:00:00,2024-04-02 07:00:00
H1_BSL_20240402_0700,H1,UP,2259.82,2024-04-02 07:00:00,2024-04-02 10:00:00
H1_BSL_20240402_1200,H1,UP,2266.79,2024-04-02 12:00:00,2024-04-02 15:00:00
H1_SSL_20240402_1500,H1,DOWN,2253.3,2024-04-02 15:00:00,2024-04-02 18:00:00
H1_BSL_20240402_1700,H1,UP,2276.96,2024-04-02 17:00:00,2024-04-02 20:00:00
H1_SSL_20240402_1800,H1,DOWN,2250.66,2024-04-02 18:00:00,2024-04-02 21:00:00
H1_BSL_20240403_0100,H1,UP,2288.31,2024-04-03 01:00:00,2024-04-03 04:00:00
H4_SSL_20240402_1600,H4,DOWN,2250.66,2024-04-02 16:00:00,2024-04-03 04:00:00
H1_SSL_20240403_0400,H1,DOWN,2276.73,2024-04-03 04:00:00,2024-04-03 07:00:00
H1_BSL_20240403_0600,H1,UP,2287.91,2024-04-03 06:00:00,2024-04-03 09:00:00
H4_BSL_20240403_0000,H4,UP,2288.31,2024-04-03 00:00:00,2024-04-03 12:00:00
H1_SSL_20240403_1100,H1,DOWN,2267.66,2024-04-03 11:00:00,2024-04-03 14:00:00
H1_SSL_20240403_1500,H1,DOWN,2265.36,2024-04-03 15:00:00,2024-04-03 18:00:00
H4_SSL_20240403_1200,H4,DOWN,2265.36,2024-04-03 12:00:00,2024-04-04 00:00:00
H1_BSL_20240404_0100,H1,UP,2302.55,2024-04-04 01:00:00,2024-04-04 04:00:00
H1_SSL_20240404_0200,H1,DOWN,2296.28,2024-04-04 02:00:00,2024-04-04 05:00:00
H1_BSL_20240404_0400,H1,UP,2304.84,2024-04-04 04:00:00,2024-04-04 07:00:00
H1_BSL_20240404_0800,H1,UP,2300.7,2024-04-04 08:00:00,2024-04-04 11:00:00
H4_BSL_20240404_0400,H4,UP,2304.84,2024-04-04 04:00:00,2024-04-04 16:00:00
H1_BSL_20240404_1400,H1,UP,2295.14,2024-04-04 14:00:00,2024-04-04 17:00:00
