block,ts,arrival_side,ref,before,after,primary,resolution,eligible,topology,d_same,d_opp,nearest_bsl,nearest_ssl
2024,2024-01-03 11:44:00,DOWN,2055.8,,ACTIVE,DOWN,SEED,False,,,,2078.9,
2024,2024-01-05 15:30:00,DOWN,2030.61,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,17.580000000000155,2048.19,
2024,2024-01-05 16:29:00,UP,2048.19,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2050.87,
2024,2024-01-05 17:00:00,UP,2050.87,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,NO_OPPOSITE_TARGET,15.079999999999927,,2065.95,
2024,2024-01-08 13:18:00,DOWN,2024.42,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2063.96,
2024,2024-01-09 09:25:00,UP,2036.84,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,27.12000000000012,20.089999999999918,2063.96,2016.75
2024,2024-01-10 07:48:00,DOWN,2025.97,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2041.88,2016.75
2024,2024-01-11 15:30:00,UP,2041.88,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,22.079999999999927,21.49000000000001,2063.96,2020.39
2024,2024-01-11 18:24:00,DOWN,2020.39,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2063.96,2016.75
2024,2024-01-11 18:26:00,DOWN,2016.75,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,NO_SAME_TARGET,,47.210000000000036,2063.96,
2024,2024-01-12 12:50:00,UP,2043.91,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2063.96,2013.25
2024,2024-01-16 05:38:00,DOWN,2049.2,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,35.94999999999982,9.370000000000346,2058.57,2013.25
2024,2024-01-17 16:55:00,DOWN,2013.25,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,19.670000000000073,2032.92,
2024,2024-01-19 14:04:00,UP,2032.92,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2058.57,2001.78
2024,2024-01-23 07:33:00,UP,2030.11,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,9.190000000000055,13.699999999999818,2039.3,2016.41
2024,2024-01-24 09:44:00,UP,2030.63,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,7.179999999999836,9.300000000000182,2037.81,2021.33
2024,2024-01-24 16:45:00,DOWN,2022.74,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2037.81,2021.33
2024,2024-01-24 17:03:00,DOWN,2021.33,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,4.919999999999845,16.480000000000018,2037.81,2016.41
2024,2024-01-24 17:35:00,DOWN,2016.41,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,14.63000000000011,21.399999999999864,2037.81,2001.78
2024,2024-01-25 15:30:00,DOWN,2011.13,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,9.350000000000136,25.449999999999818,2036.58,2001.78
2024,2024-01-26 15:30:00,UP,2025.31,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2036.58,2009.11
2024,2024-01-29 01:28:00,UP,2026.7,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,9.879999999999882,17.590000000000146,2036.58,2009.11
2024,2024-01-29 15:48:00,UP,2036.58,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.2300000000000182,20.679999999999836,2037.81,2015.9
2024,2024-01-30 09:35:00,UP,2039.3,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,19.27000000000021,18.799999999999955,2058.57,2020.5
2024,2024-01-31 16:42:00,UP,2048.55,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,10.019999999999982,19.5300000000002,2058.57,2029.02
2024,2024-02-01 13:09:00,DOWN,2030.77,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2055.96,2029.02
2024,2024-02-01 18:09:00,UP,2055.96,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,2.6100000000001273,26.940000000000055,2058.57,2029.02
2024,2024-02-01 18:12:00,UP,2058.57,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,3.5799999999999272,29.550000000000182,2062.15,2029.02
2024,2024-02-01 18:43:00,UP,2062.15,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.8099999999999454,33.13000000000011,2063.96,2029.02
2024,2024-02-01 18:44:00,UP,2063.96,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.9899999999997817,34.940000000000055,2065.95,2029.02
2024,2024-02-02 15:57:00,DOWN,2029.98,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2065.35,2029.02
2024,2024-02-02 16:03:00,DOWN,2029.02,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,8.519999999999982,36.32999999999993,2065.35,2020.5
2024,2024-02-05 08:36:00,DOWN,2027.82,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,7.319999999999936,29.79000000000019,2057.61,2020.5
2024,2024-02-05 15:21:00,DOWN,2020.5,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,4.599999999999909,21.589999999999918,2042.09,2015.9
2024,2024-02-05 15:51:00,DOWN,2015.9,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,6.790000000000191,26.189999999999827,2042.09,2009.11
2024,2024-02-07 16:43:00,UP,2038.84,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2042.09,2022.82
2024,2024-02-07 16:45:00,UP,2042.09,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,15.52000000000021,19.269999999999982,2057.61,2022.82
2024,2024-02-08 10:29:00,DOWN,2030.53,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2044.48,2022.82
2024,2024-02-08 15:31:00,DOWN,2022.82,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,7.980000000000018,21.660000000000082,2044.48,2014.84
2024,2024-02-12 12:02:00,DOWN,2020.25,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,0.14000000000010004,16.86999999999989,2037.12,2020.11
2024,2024-02-12 12:19:00,DOWN,2020.11,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.269999999999982,17.00999999999999,2037.12,2014.84
2024,2024-02-12 16:22:00,DOWN,2014.84,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.730000000000018,22.279999999999973,2037.12,2009.11
2024,2024-02-13 12:45:00,UP,2027.54,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2037.12,2011.85
2024,2024-02-13 15:42:00,DOWN,2011.85,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,2.740000000000009,25.269999999999982,2037.12,2009.11
2024,2024-02-13 15:47:00,DOWN,2009.11,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,7.329999999999927,28.00999999999999,2037.12,2001.78
2024,2024-02-13 16:08:00,DOWN,2001.78,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,35.33999999999992,2037.12,
2024,2024-02-15 11:48:00,UP,1996.12,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2032.91,1984.16
2024,2024-02-16 17:36:00,UP,2008.29,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,24.62000000000012,24.12999999999988,2032.91,1984.16
2024,2024-02-20 10:59:00,UP,2022.92,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,9.990000000000009,9.710000000000036,2032.91,2013.21
2024,2024-02-21 06:07:00,UP,2030.89,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.019999999999982,17.680000000000064,2032.91,2013.21
2024,2024-02-21 19:11:00,DOWN,2022.85,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2032.19,2013.21
2024,2024-02-22 10:05:00,UP,2032.19,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,0.7200000000000273,12.190000000000055,2032.91,2020.0
2024,2024-02-22 10:07:00,UP,2032.91,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,4.209999999999809,12.910000000000082,2037.12,2020.0
2024,2024-02-22 18:47:00,DOWN,2020.0,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2037.12,2013.21
2024,2024-02-23 08:26:00,DOWN,2019.55,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,6.339999999999918,15.319999999999936,2034.87,2013.21
2024,2024-02-23 18:33:00,UP,2034.87,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2037.12,2013.21
2024,2024-02-23 18:34:00,UP,2037.12,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,1.5200000000002092,23.909999999999854,2038.64,2013.21
2024,2024-02-23 19:00:00,UP,2038.64,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,5.839999999999918,25.430000000000064,2044.48,2013.21
2024,2024-02-27 10:23:00,UP,2036.93,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,4.369999999999891,11.8900000000001,2041.3,2025.04
2024,2024-02-28 08:52:00,DOWN,2028.75,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2039.41,2025.04
2024,2024-02-28 11:38:00,DOWN,2025.04,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,9.009999999999991,14.370000000000118,2039.41,2016.03
2024,2024-02-29 15:31:00,UP,2039.41,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2041.3,2024.42
2024,2024-02-29 15:36:00,UP,2041.3,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,3.1800000000000637,16.87999999999988,2044.48,2024.42
2024,2024-02-29 15:45:00,UP,2044.48,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,13.13000000000011,20.059999999999945,2057.61,2024.42
2024,2024-03-01 12:25:00,UP,2050.65,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,6.960000000000036,22.62000000000012,2057.61,2028.03
2024,2024-03-01 17:15:00,UP,2057.61,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,7.739999999999782,29.580000000000155,2065.35,2028.03
2024,2024-03-01 17:42:00,UP,2065.35,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,0.599999999999909,37.319999999999936,2065.95,2028.03
2024,2024-03-01 17:45:00,UP,2065.95,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,12.950000000000273,37.919999999999845,2078.9,2028.03
2024,2024-03-01 18:39:00,UP,2078.9,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,50.87000000000012,,2028.03
2024,2024-03-04 15:55:00,UP,2088.24,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,49.22999999999979,,2039.01
2024,2024-03-05 10:27:00,UP,2119.86,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,80.85000000000014,,2039.01
2024,2024-03-06 16:32:00,UP,2141.7,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,18.129999999999654,,2123.57
2024,2024-03-08 10:28:00,UP,2164.71,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,16.800000000000182,,2147.91
2024,2024-03-12 07:44:00,DOWN,2174.77,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2185.63,2153.97
2024,2024-03-12 16:09:00,DOWN,2153.97,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,6.059999999999945,31.66000000000031,2185.63,2147.91
2024,2024-03-18 00:00:00,DOWN,2152.7,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.149999999999636,19.960000000000036,2172.66,2150.55
2024,2024-03-18 03:22:00,DOWN,2150.55,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.6400000000003274,22.109999999999673,2172.66,2147.91
2024,2024-03-18 04:46:00,DOWN,2147.91,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,24.33999999999969,24.75,2172.66,2123.57
2024,2024-03-20 16:01:00,UP,2160.14,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2162.79,2147.08
2024,2024-03-20 16:02:00,UP,2163.51,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,9.149999999999636,16.43000000000029,2172.66,2147.08
2024,2024-03-20 20:05:00,UP,2172.66,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,7.140000000000327,25.579999999999927,2179.8,2147.08
2024,2024-03-20 20:54:00,UP,2179.8,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,5.829999999999927,32.720000000000255,2185.63,2147.08
2024,2024-03-20 21:23:00,UP,2185.63,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,9.460000000000036,38.55000000000018,2195.09,2147.08
2024,2024-03-21 00:15:00,UP,2195.09,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,45.5300000000002,,2149.56
2024,2024-03-22 09:18:00,DOWN,2166.3,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2211.71,2149.56
2024,2024-03-25 15:42:00,UP,2180.05,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,31.659999999999854,22.980000000000018,2211.71,2157.07
2024,2024-03-26 11:13:00,UP,2181.24,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,30.470000000000255,17.829999999999927,2211.71,2163.41
2024,2024-03-28 07:43:00,UP,2197.54,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.4600000000000364,30.039999999999964,2200.0,2167.5
2024,2024-03-28 07:50:00,UP,2200.0,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,11.710000000000036,32.5,2211.71,2167.5
2024,2024-03-28 12:41:00,UP,2211.71,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,10.9699999999998,24.409999999999854,2222.68,2187.3
2024,2024-03-28 18:38:00,UP,2222.68,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,35.379999999999654,,2187.3
2024,2024-04-02 12:31:00,UP,2265.6,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,37.15000000000009,,2228.45
2024,2024-04-03 19:22:00,UP,2288.31,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,37.65000000000009,,2250.66
2024,2024-04-04 21:56:00,UP,2304.84,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,39.48000000000002,,2265.36
2024,2024-04-05 17:24:00,UP,2305.52,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,37.820000000000164,,2267.7
2024,2024-04-09 10:14:00,UP,2353.9,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,35.25,,2318.65
2024,2024-04-10 15:30:00,DOWN,2338.19,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2365.27,2318.65
2024,2024-04-11 16:47:00,UP,2346.81,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,13.220000000000255,27.48999999999978,2360.03,2319.32
2024,2024-04-11 21:06:00,UP,2360.03,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,5.239999999999782,34.33000000000038,2365.27,2325.7
2024,2024-04-11 22:40:00,UP,2365.27,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,39.570000000000164,,2325.7
2024,2024-04-15 17:06:00,DOWN,2333.83,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2431.48,2325.7
2024,2024-04-15 17:10:00,DOWN,2325.7,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,6.379999999999654,105.7800000000002,2431.48,2319.32
2024,2024-04-16 18:07:00,UP,2392.07,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2431.48,2324.21
2024,2024-04-17 19:45:00,DOWN,2362.97,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,38.75999999999976,35.33000000000038,2398.3,2324.21
2024,2024-04-19 04:21:00,UP,2392.78,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2395.55,2369.57
2024,2024-04-19 04:27:00,UP,2395.55,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,2.75,25.980000000000018,2398.3,2369.57
2024,2024-04-19 04:31:00,UP,2398.3,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,33.179999999999836,28.730000000000018,2431.48,2369.57
2024,2024-04-22 05:59:00,DOWN,2372.78,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2417.78,2369.57
2024,2024-04-22 06:01:00,DOWN,2369.57,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,15.140000000000327,48.210000000000036,2417.78,2354.43
2024,2024-04-22 09:47:00,DOWN,2354.43,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,30.2199999999998,47.45000000000027,2401.88,2324.21
2024,2024-04-23 04:36:00,DOWN,2324.21,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,4.889999999999873,77.67000000000007,2401.88,2319.32
2024,2024-04-23 04:37:00,DOWN,2319.32,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,0.6700000000000728,82.55999999999995,2401.88,2318.65
2024,2024-04-23 04:38:00,DOWN,2318.65,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,15.7800000000002,83.23000000000002,2401.88,2302.87
