route_id,direction,entry_year,ha_idx,ha_ts,label,decision_ts,decision_px,challenge_ts,open_count,losing_count,losing_frac,total_raw_loss,total_loss_entry_atr,mean_loss_entry_atr_per_open,max_loss_entry_atr,total_loss_current_atr,net_unreal_current_atr,worst_unreal_current_atr
146,UP,2025,5872,2025-10-17 16:00:00,EXACT,2025-10-17 16:00:00,4314.13,2025-10-21 16:48:03,4,0,0.0,0.0,0.0,0.0,0.0,0.0,30.052777426622413,0.0
146,UP,2025,5883,2025-10-21 12:00:00,LATE,2025-10-21 12:00:00,4274.15,2025-10-21 16:48:03,4,0,0.0,0.0,0.0,0.0,0.0,0.0,21.644924959359894,0.0
147,DOWN,2025,5915,2025-10-28 20:00:00,EXACT,2025-10-28 20:00:00,3962.48,2025-10-31 00:50:31,6,2,0.3333333333333333,39.899999999999636,1.2740952433894654,0.21234920723157757,0.7009120449222754,1.2599710601892966,4.262428413642942,0.693141974214413
147,DOWN,2025,5925,2025-10-30 12:00:00,LATE,2025-10-30 12:00:00,3998.74,2025-10-31 00:50:31,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.7635946612948514,0.0
148,DOWN,2025,5936,2025-11-03 08:00:00,EARLY,2025-11-03 08:00:00,4014.1,2025-11-06 05:38:35,1,1,1.0,26.949999999999818,0.8252925185329607,0.8252925185329607,0.8252925185329607,0.8238922795644139,-0.8238922795644139,0.8238922795644139
148,DOWN,2025,5948,2025-11-05 08:00:00,EXACT,2025-11-05 08:00:00,3965.27,2025-11-06 05:38:35,2,1,0.5,7.8400000000001455,0.2408727776606355,0.12043638883031775,0.2408727776606355,0.24055444178546045,0.4307888217688512,0.24055444178546045
149,UP,2025,5975,2025-11-11 20:00:00,EARLY,2025-11-11 20:00:00,4114.38,2025-11-14 13:17:11,6,2,0.3333333333333333,54.659999999999854,1.7199212908289603,0.2866535484714934,0.9506209722332966,1.727112149481682,8.488948958648942,0.9542405216675195
149,UP,2025,5978,2025-11-12 08:00:00,EARLY,2025-11-12 08:00:00,4104.62,2025-11-14 13:17:11,6,2,0.3333333333333333,74.18000000000029,2.334107138191036,0.38901785636517267,1.257841524849099,2.3496030357088076,6.654780234597159,1.2657068927867845
149,UP,2025,5987,2025-11-13 20:00:00,EXACT,2025-11-13 20:00:00,4201.83,2025-11-14 13:17:11,10,0,0.0,0.0,0.0,0.0,0.0,0.0,31.073349067652224,0.0
149,UP,2025,5991,2025-11-14 12:00:00,LATE,2025-11-14 12:00:00,4169.41,2025-11-14 13:17:11,10,0,0.0,0.0,0.0,0.0,0.0,0.0,20.82724304549417,0.0
150,DOWN,2025,6004,2025-11-18 16:00:00,EARLY,2025-11-18 16:00:00,4065.48,2025-11-24 20:37:44,4,2,0.5,50.309999999999945,1.5347009516272427,0.3836752379068107,1.0454025365188957,1.519605504477285,0.40051617947462653,1.035119869577352
150,DOWN,2025,6016,2025-11-20 16:00:00,EARLY,2025-11-20 16:00:00,4080.38,2025-11-24 20:37:44,3,1,0.3333333333333333,26.309999999999945,0.7921637363891734,0.2640545787963911,0.7921637363891734,0.7884173066684446,0.22354971903254575,0.7884173066684446
150,DOWN,2025,6019,2025-11-21 04:00:00,EARLY,2025-11-21 04:00:00,4068.73,2025-11-24 20:37:44,3,1,0.3333333333333333,14.659999999999854,0.4413956813175671,0.14713189377252237,0.4413956813175671,0.43768761878150014,1.2661890799811422,0.43768761878150014
150,DOWN,2025,6022,2025-11-21 16:00:00,EXACT,2025-11-21 16:00:00,4079.94,2025-11-24 20:37:44,4,2,0.5,69.21000000000004,2.0714140249810726,0.5178535062452682,1.2924981808006137,2.055416818795971,-1.0263719875392219,1.2871227413179835
150,DOWN,2025,6027,2025-11-24 12:00:00,LATE,2025-11-24 12:00:00,4072.15,2025-11-24 20:37:44,3,1,0.3333333333333333,18.079999999999927,0.5443679343943834,0.1814559781314611,0.5443679343943834,0.5369641160435494,0.9548338678539817,0.5369641160435494
151,UP,2025,6043,2025-11-27 04:00:00,EARLY,2025-11-27 04:00:00,4154.3,2025-12-04 05:02:23,4,2,0.5,8.139999999999418,0.24218124609500652,0.06054531152375163,0.1693435277759955,0.24494301986949463,1.7913339032963687,0.17121938366798845
151,UP,2025,6051,2025-11-28 12:00:03,EARLY,2025-11-28 12:00:03,4166.85,2025-12-04 05:02:23,5,1,0.2,6.789999999999964,0.20789980674019648,0.0415799613480393,0.20789980674019648,0.20818025541259877,3.156123047448235,0.20818025541259877
151,UP,2025,6059,2025-12-01 20:00:00,EARLY,2025-12-01 20:00:00,4232.53,2025-12-04 05:02:23,8,1,0.125,13.230000000000473,0.40738680517206116,0.050923350646507645,0.40738680517206116,0.40696427888353504,14.707313758109478,0.40696427888353504
151,UP,2025,6069,2025-12-03 12:00:00,EARLY,2025-12-03 12:00:00,4202.17,2025-12-04 05:02:23,8,2,0.25,52.98999999999978,1.6309664100303345,0.2038708012537918,1.3422517639795593,1.637753783053172,7.270526513029485,1.347229428256054
151,UP,2025,6072,2025-12-04 01:00:02,EXACT,2025-12-04 01:00:02,4203.85,2025-12-04 05:02:23,9,3,0.3333333333333333,76.82999999999902,2.368300905583705,0.26314454506485613,1.2905201061799254,2.370594066435653,6.833778131383378,1.2931354591216861
154,UP,2025,6105,2025-12-11 12:00:00,EARLY,2025-12-11 12:00:00,4218.44,2025-12-16 05:11:18,1,1,1.0,5.220000000000255,0.16946884461775943,0.16946884461775943,0.16946884461775943,0.1692093320640251,-0.1692093320640251,0.1692093320640251
154,UP,2025,6114,2025-12-15 01:00:00,EXACT,2025-12-15 01:00:00,4300.72,2025-12-16 05:11:18,4,0,0.0,0.0,0.0,0.0,0.0,0.0,6.596735990677439,0.0
154,UP,2025,6119,2025-12-15 20:00:00,LATE,2025-12-15 20:00:00,4304.55,2025-12-16 05:11:18,4,0,0.0,0.0,0.0,0.0,0.0,0.0,7.105931296983412,0.0
155,UP,2025,6133,2025-12-18 04:00:00,EARLY,2025-12-18 04:00:00,4331.55,2025-12-24 16:40:58,1,1,1.0,3.7299999999995634,0.12067999231080032,0.12067999231080032,0.12067999231080032,0.12117928735597783,-0.12117928735597783,0.12117928735597783
155,UP,2025,6138,2025-12-19 01:00:00,EARLY,2025-12-19 01:00:00,4333.44,2025-12-24 16:40:58,4,4,1.0,55.6200000000008,1.8186303683342397,0.45465759208355994,0.669556731486098,1.8116925919221705,-1.8116925919221705,0.6667628075628687
155,UP,2025,6155,2025-12-23 20:00:00,EARLY,2025-12-23 20:00:00,4472.97,2025-12-24 16:40:58,6,0,0.0,0.0,0.0,0.0,0.0,0.0,22.742584992288236,0.0
155,UP,2025,6159,2025-12-24 12:00:00,EXACT,2025-12-24 12:00:00,4494.57,2025-12-24 16:40:58,7,1,0.14285714285714285,3.230000000000473,0.10621536942217565,0.01517362420316795,0.10621536942217565,0.10589453814928057,26.816890207416158,0.10589453814928057
156,UP,2025,6166,2025-12-29 04:00:00,EXACT,2025-12-29 04:00:00,4497.19,2025-12-29 09:03:31,1,1,1.0,29.170000000000073,0.9537767143036285,0.9537767143036285,0.9537767143036285,0.9464717624240945,-0.9464717624240945,0.9464717624240945
157,DOWN,2025,6173,2025-12-30 08:00:00,EARLY,2025-12-30 08:00:00,4377.89,2026-01-05 03:02:07,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6691996758690992,0.0
157,DOWN,2025,6181,2025-12-31 16:00:00,EXACT,2025-12-31 16:00:00,4346.05,2026-01-05 03:02:07,2,1,0.5,43.69000000000051,1.371956952259025,0.6859784761295125,1.371956952259025,1.3469351607585311,1.2627709815671233,1.3469351607585311
158,UP,2026,6200,2026-01-07 08:00:00,EXACT,2026-01-07 08:00:00,4454.44,2026-01-07 08:46:06,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.4686295497476278,0.0
159,DOWN,2026,6209,2026-01-08 20:00:00,EXACT,2026-01-08 20:00:00,4463.43,2026-01-09 15:32:38,1,1,1.0,39.94000000000051,1.2140872036239074,1.2140872036239074,1.2140872036239074,1.2138555320420308,-1.2138555320420308,1.2138555320420308
160,UP,2026,6223,2026-01-13 04:00:00,NO_ORACLE,2026-01-13 04:00:00,4577.62,2026-01-13 22:34:19,3,1,0.3333333333333333,23.270000000000437,0.7056827871547783,0.23522759571825944,0.7056827871547783,0.7037031596885298,2.4703700522112007,0.7037031596885298
161,UP,2026,6233,2026-01-14 20:00:00,EXACT,2026-01-14 20:00:00,4613.86,2026-01-16 17:27:02,1,1,1.0,21.520000000000437,0.6500374799468176,0.6500374799468176,0.6500374799468176,0.6531369506162077,-0.6531369506162077,0.6531369506162077
161,UP,2026,6241,2026-01-16 04:00:00,LATE,2026-01-16 04:00:00,4600.54,2026-01-16 17:27:02,1,1,1.0,34.840000000000146,1.052384098575593,1.052384098575593,1.052384098575593,1.0576172480475137,-1.0576172480475137,1.0576172480475137
163,UP,2026,6253,2026-01-20 04:00:00,NO_ORACLE,2026-01-20 04:00:00,4669.7,2026-01-29 17:27:21,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7876332509185258,0.0
163,UP,2026,6263,2026-01-21 20:00:00,NO_ORACLE,2026-01-21 20:00:00,4826.11,2026-01-29 17:27:21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,9.44348712732664,0.0
163,UP,2026,6274,2026-01-23 16:00:00,NO_ORACLE,2026-01-23 16:00:00,4939.0,2026-01-29 17:27:21,3,0,0.0,0.0,0.0,0.0,0.0,0.0,17.131654465097075,0.0
163,UP,2026,6282,2026-01-27 01:00:01,NO_ORACLE,2026-01-27 01:00:01,5013.37,2026-01-29 17:27:21,4,0,0.0,0.0,0.0,0.0,0.0,0.0,24.156639001165548,0.0
163,UP,2026,6287,2026-01-27 20:00:00,NO_ORACLE,2026-01-27 20:00:00,5081.27,2026-01-29 17:27:21,4,0,0.0,0.0,0.0,0.0,0.0,0.0,31.583908210893497,0.0
164,DOWN,2026,6310,2026-02-02 16:00:00,EXACT,2026-02-02 16:00:00,4706.45,2026-02-03 02:24:05,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7.383879481073294,0.0
165,DOWN,2026,6325,2026-02-05 04:00:00,EARLY,2026-02-05 04:00:00,4958.89,2026-02-09 17:33:09,1,1,1.0,78.94000000000051,1.4044669107815637,1.4044669107815637,1.4044669107815637,1.3747154279359353,-1.3747154279359353,1.3747154279359353
165,DOWN,2026,6332,2026-02-06 08:00:00,EXACT,2026-02-06 08:00:00,4897.85,2026-02-09 17:33:09,3,3,1.0,168.6200000000008,2.901809345372895,0.9672697817909649,1.8468730247646847,2.8146086366368706,-2.8146086366368706,1.809915872794065
167,DOWN,2026,6362,2026-02-13 08:00:00,EARLY,2026-02-13 08:00:00,4946.68,2026-02-18 17:03:16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5468004548073675,0.0
167,DOWN,2026,6364,2026-02-13 16:00:00,EARLY,2026-02-13 16:00:00,4987.24,2026-02-18 17:03:16,2,1,0.5,0.7600000000002183,0.01286933683101687,0.006434668415508435,0.01286933683101687,0.01268432418158408,0.1944373377834309,0.01268432418158408
167,DOWN,2026,6380,2026-02-18 08:00:00,EXACT,2026-02-18 08:00:00,4933.57,2026-02-18 17:03:16,6,2,0.3333333333333333,131.29999999999927,2.2140754038469366,0.3690125673078228,1.260085059180681,2.2158332079398297,0.20048818362778048,1.263851857902616
168,UP,2026,6390,2026-02-20 01:00:00,EARLY,2026-02-20 01:00:00,4996.64,2026-02-26 16:30:41,1,1,1.0,14.229999999999563,0.24266442554285297,0.24266442554285297,0.24266442554285297,0.24481124967820184,-0.24481124967820184,0.24481124967820184
168,UP,2026,6404,2026-02-24 08:00:00,EARLY,2026-02-24 08:00:00,5182.74,2026-02-26 16:30:41,6,0,0.0,0.0,0.0,0.0,0.0,0.0,10.08617163022977,0.0
168,UP,2026,6412,2026-02-25 16:00:00,EARLY,2026-02-25 16:00:00,5184.88,2026-02-26 16:30:41,5,0,0.0,0.0,0.0,0.0,0.0,0.0,10.250058868774385,0.0
168,UP,2026,6414,2026-02-26 01:00:00,EXACT,2026-02-26 01:00:00,5159.58,2026-02-26 16:30:41,5,0,0.0,0.0,0.0,0.0,0.0,0.0,8.026141452030224,0.0
168,UP,2026,6418,2026-02-26 16:00:00,LATE,2026-02-26 16:00:00,5166.05,2026-02-26 16:30:41,5,0,0.0,0.0,0.0,0.0,0.0,0.0,8.668442224812056,0.0
169,UP,2026,6431,2026-03-02 20:00:00,EXACT,2026-03-02 20:00:00,5306.73,2026-03-03 11:25:30,3,0,0.0,0.0,0.0,0.0,0.0,0.0,4.4153057081099405,0.0
169,UP,2026,6434,2026-03-03 08:00:00,LATE,2026-03-03 08:00:00,5319.12,2026-03-03 11:25:30,3,0,0.0,0.0,0.0,0.0,0.0,0.0,5.063426668343686,0.0
170,DOWN,2026,6440,2026-03-04 08:00:00,EARLY,2026-03-04 08:00:00,5160.18,2026-03-06 17:01:59,2,1,0.5,32.42000000000007,0.5680622292512508,0.2840311146256254,0.5680622292512508,0.551102007002885,-0.44485933137771466,0.551102007002885
170,DOWN,2026,6445,2026-03-05 04:00:00,EARLY,2026-03-05 04:00:00,5172.91,2026-03-06 17:01:59,2,2,1.0,51.6299999999992,0.9046592503467477,0.45232962517337383,0.7911168923717986,0.8804149568148366,-0.8804149568148366,0.7699154619444154
170,DOWN,2026,6451,2026-03-06 04:00:00,EXACT,2026-03-06 04:00:00,5134.75,2026-03-06 17:01:59,3,2,0.6666666666666666,36.30999999999949,0.6229771229961987,0.2076590409987329,0.5004985609213649,0.6169240835810574,-0.07866589113136442,0.4981606755879008
172,DOWN,2026,6459,2026-03-09 12:00:00,EXACT,2026-03-09 12:00:00,5105.47,2026-03-10 15:01:20,1,1,1.0,57.150000000000546,0.9738604909389099,0.9738604909389099,0.9738604909389099,0.9612869003574672,-0.9612869003574672,0.9612869003574672
172,DOWN,2026,6462,2026-03-10 00:00:00,LATE,2026-03-10 00:00:00,5140.91,2026-03-10 15:01:20,1,1,1.0,92.59000000000015,1.5777732783207865,1.5777732783207865,1.5777732783207865,1.5606838484028596,-1.5606838484028596,1.5606838484028596
173,UP,2026,6471,2026-03-11 12:00:00,EXACT,2026-03-11 12:00:00,5187.65,2026-03-12 00:56:24,1,1,1.0,18.18000000000029,0.3075952240071997,0.3075952240071997,0.3075952240071997,0.30923910005314365,-0.30923910005314365,0.30923910005314365
174,DOWN,2026,6482,2026-03-13 08:00:00,EARLY,2026-03-13 08:00:00,5103.34,2026-03-17 06:44:44,2,1,0.5,42.590000000000146,0.7326481280392491,0.36632406401962453,0.7326481280392491,0.7351008197313085,-0.35244796287657476,0.7351008197313085
174,DOWN,2026,6491,2026-03-16 20:00:00,EXACT,2026-03-16 20:00:00,4991.53,2026-03-17 06:44:44,6,1,0.16666666666666666,8.079999999999927,0.1396291416300666,0.0232715236050111,0.1396291416300666,0.1397051987659245,4.84628343590366,0.1397051987659245
174,DOWN,2026,6493,2026-03-17 04:00:00,LATE,2026-03-17 04:00:00,5028.04,2026-03-17 06:44:44,6,3,0.5,94.38000000000011,1.6305841727450432,0.27176402879084055,0.7705524041193992,1.63987868311022,1.063888236563249,0.7747636202573094
175,DOWN,2026,6511,2026-03-20 04:00:00,EARLY,2026-03-20 04:00:00,4677.58,2026-03-25 01:36:10,5,1,0.2,22.670000000000073,0.3942916066874198,0.07885832133748397,0.3942916066874198,0.38684350645202126,17.246872536661733,0.38684350645202126
175,DOWN,2026,6520,2026-03-23 16:00:00,EXACT,2026-03-23 16:00:00,4454.32,2026-03-25 01:36:10,7,1,0.14285714285714285,144.39999999999964,2.402809341919109,0.3432584774170156,2.402809341919109,2.316998966314213,32.58672916010086,2.316998966314213
175,DOWN,2026,6525,2026-03-24 12:00:00,LATE,2026-03-24 12:00:00,4426.63,2026-03-25 01:36:10,7,1,0.14285714285714285,116.71000000000004,1.9420490186660664,0.27743557409515235,1.9420490186660664,1.8344626103608237,34.96811729303164,1.8344626103608237
176,UP,2026,6547,2026-03-30 04:00:00,EARLY,2026-03-30 04:00:00,4432.16,2026-04-07 17:06:14,2,2,1.0,91.3100000000004,1.4232221713205304,0.7116110856602652,0.7470708429678363,1.4148510103297764,-1.4148510103297764,0.7426766939558241
176,UP,2026,6552,2026-03-31 01:00:00,EARLY,2026-03-31 01:00:00,4514.01,2026-04-07 17:06:14,3,1,0.3333333333333333,44.5,0.6889144036018668,0.22963813453395562,0.6889144036018668,0.6901686021545039,0.4325573553727942,0.6901686021545039
176,UP,2026,6566,2026-04-02 08:00:00,EARLY,2026-04-02 08:00:00,4672.56,2026-04-07 17:06:14,6,0,0.0,0.0,0.0,0.0,0.0,0.0,11.020043613615735,0.0
176,UP,2026,6571,2026-04-06 04:00:00,EARLY,2026-04-06 04:00:00,4622.31,2026-04-07 17:06:14,6,0,0.0,0.0,0.0,0.0,0.0,0.0,6.31987943484211,0.0
176,UP,2026,6575,2026-04-06 20:00:00,EXACT,2026-04-06 20:00:00,4660.35,2026-04-07 17:06:14,7,1,0.14285714285714285,40.98999999999978,0.6308569000269443,0.09012241428956347,0.6308569000269443,0.632886123934092,9.24455325309347,0.632886123934092
177,UP,2026,6587,2026-04-08 20:00:00,EXACT,2026-04-08 20:00:00,4760.41,2026-04-13 01:00:13,2,1,0.5,42.02000000000044,0.6545649130147999,0.32728245650739995,0.6545649130147999,0.6527009856838412,0.14896245722768856,0.6527009856838412
177,UP,2026,6596,2026-04-10 08:00:00,LATE,2026-04-10 08:00:00,4758.6,2026-04-13 01:00:13,2,1,0.5,43.82999999999993,0.6827601175021022,0.3413800587510511,0.6827601175021022,0.6930247446663043,0.09439556754866575,0.6930247446663043
178,UP,2026,6615,2026-04-15 12:00:00,EXACT,2026-04-15 12:00:00,4818.42,2026-04-16 16:55:24,3,1,0.3333333333333333,40.649999999999636,0.6662733044804611,0.22209110149348701,0.6662733044804611,0.6687948326332601,-0.03158883342325489,0.6687948326332601
178,UP,2026,6622,2026-04-16 16:00:00,LATE,2026-04-16 16:00:00,4816.19,2026-04-16 16:55:24,3,1,0.3333333333333333,42.88000000000011,0.7028240909255227,0.23427469697517422,0.7028240909255227,0.7188191450639572,-0.1443337882229728,0.7188191450639572
179,DOWN,2026,6627,2026-04-17 12:00:00,EXACT,2026-04-17 12:00:00,4796.09,2026-04-17 15:48:12,1,1,1.0,24.949999999999818,0.4219919344750878,0.4219919344750878,0.4219919344750878,0.42413104329666157,-0.42413104329666157,0.42413104329666157
181,DOWN,2026,6634,2026-04-20 16:00:00,EARLY,2026-04-20 16:00:00,4803.76,2026-04-30 11:04:06,1,1,1.0,55.19999999999982,0.9398676728838181,0.9398676728838181,0.9398676728838181,0.9426516482880714,-0.9426516482880714,0.9426516482880714
181,DOWN,2026,6644,2026-04-22 08:00:00,EARLY,2026-04-22 08:00:00,4754.84,2026-04-30 11:04:06,3,3,1.0,80.25,1.3904088695882664,0.4634696231960888,0.9453106851830027,1.3992709916961912,-1.3992709916961912,0.9506324544208967
181,DOWN,2026,6653,2026-04-23 20:00:00,EARLY,2026-04-23 20:00:00,4733.28,2026-04-30 11:04:06,3,1,0.3333333333333333,32.960000000000036,0.5714864303674166,0.1904954767891389,0.5714864303674166,0.5852018536758866,-0.2764439581836421,0.5852018536758866
181,DOWN,2026,6658,2026-04-24 16:00:00,EARLY,2026-04-24 16:00:00,4701.17,2026-04-30 11:04:06,4,2,0.5,34.51000000000022,0.6123682603006576,0.1530920650751644,0.597630291070909,0.6165539495402956,0.8414862655273244,0.6013678916698386
181,DOWN,2026,6662,2026-04-27 08:00:00,EARLY,2026-04-27 08:00:00,4725.24,2026-04-30 11:04:06,4,2,0.5,82.64999999999964,1.457073569650876,0.364268392412719,1.024990989409491,1.4873202254898508,-0.8850140192327757,1.0388747322145047
181,DOWN,2026,6667,2026-04-28 04:00:00,EARLY,2026-04-28 04:00:00,4690.78,2026-04-30 11:04:06,5,2,0.4,43.49999999999909,0.7799615643917753,0.15599231287835508,0.41315676985204486,0.7960672921077114,1.2522962022743336,0.42585025028382656
181,DOWN,2026,6679,2026-04-30 04:00:00,EXACT,2026-04-30 04:00:00,4570.13,2026-04-30 11:04:06,12,3,0.25,73.95000000000073,1.3722058474897914,0.11435048729081594,0.757056938843986,1.3782372731469008,16.542947510353482,0.7598476487653711
182,UP,2026,6692,2026-05-04 08:00:00,EXACT,2026-05-04 08:00:00,4606.09,2026-05-04 13:03:52,1,1,1.0,42.92000000000007,0.8096089041695747,0.8096089041695747,0.8096089041695747,0.8130463770697249,-0.8130463770697249,0.8130463770697249
183,DOWN,2026,6698,2026-05-05 08:00:00,EXACT,2026-05-05 08:00:00,4533.68,2026-05-06 08:56:31,1,1,1.0,23.86999999999989,0.452542945977206,0.452542945977206,0.452542945977206,0.45583679082275336,-0.45583679082275336,0.45583679082275336
184,UP,2026,6714,2026-05-08 01:00:02,EXACT,2026-05-08 01:00:02,4680.33,2026-05-11 03:17:12,2,2,1.0,105.52999999999975,2.0484618508761177,1.0242309254380588,1.1994168271167966,2.0535565540412937,-2.0535565540412937,1.2023998813059014
186,DOWN,2026,6753,2026-05-18 12:00:00,EARLY,2026-05-18 12:00:00,4550.09,2026-05-25 01:00:04,5,3,0.6,120.86000000000058,2.480519117551091,0.49610382351021814,1.3838238488365096,2.475541198916227,1.715222737028306,1.380944792577622
186,DOWN,2026,6766,2026-05-20 16:00:00,EXACT,2026-05-20 16:00:00,4496.42,2026-05-25 01:00:04,5,2,0.4,50.279999999999745,1.0422906344871399,0.208458126897428,0.6721405604496394,1.0464466654949633,6.480143869699942,0.6745293641346813
186,DOWN,2026,6774,2026-05-22 01:00:02,LATE,2026-05-22 01:00:02,4545.35,2026-05-25 01:00:04,3,0,0.0,0.0,0.0,0.0,0.0,0.0,4.507242744974095,0.0
187,UP,2026,6787,2026-05-26 04:00:00,EXACT,2026-05-26 04:00:00,4549.52,2026-05-26 20:58:39,2,2,1.0,32.72999999999956,0.6968486022843139,0.34842430114215694,0.4824500252906404,0.7073748288267231,-0.7073748288267231,0.4897376602876155
188,DOWN,2026,6793,2026-05-27 04:00:00,NO_ORACLE,2026-05-27 04:00:00,4515.41,2026-05-28 17:14:46,1,1,1.0,28.75,0.6264384219123755,0.6264384219123755,0.6264384219123755,0.6280120360999953,-0.6280120360999953,0.6280120360999953
189,UP,2026,6811,2026-06-01 04:00:00,EXACT,2026-06-01 04:00:00,4540.75,2026-06-03 02:28:46,3,2,0.6666666666666666,88.23999999999978,1.943583362566593,0.647861120855531,1.0673849699680122,1.9435890600777015,-1.9087877147136643,1.0673880989502007
190,DOWN,2026,6830,2026-06-04 08:00:00,EARLY,2026-06-04 08:00:00,4481.36,2026-06-09 08:41:52,1,1,1.0,35.11999999999989,0.7907316716078411,0.7907316716078411,0.7907316716078411,0.7965725583858125,-0.7965725583858125,0.7965725583858125
190,DOWN,2026,6845,2026-06-08 20:00:00,EXACT,2026-06-08 20:00:00,4340.95,2026-06-09 08:41:52,4,1,0.25,36.099999999999454,0.8171552477128142,0.20428881192820356,0.8171552477128142,0.8155519514699505,1.7996362452658894,0.8155519514699505
190,DOWN,2026,6848,2026-06-09 08:00:00,LATE,2026-06-09 08:00:00,4332.6,2026-06-09 08:41:52,4,1,0.25,27.75,0.6281456544052891,0.15703641360132228,0.6281456544052891,0.6321209227104907,2.5754087034828017,0.6321209227104907
191,DOWN,2026,6864,2026-06-12 01:00:02,EXACT,2026-06-12 01:00:02,4215.05,2026-06-15 01:00:02,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1382065823281944,0.0
192,UP,2026,6876,2026-06-16 01:00:02,NO_ORACLE,2026-06-16 01:00:02,4309.01,2026-06-17 21:04:58,1,1,1.0,55.30999999999949,1.2160755433602846,1.2160755433602846,1.2160755433602846,1.2195546251281668,-1.2195546251281668,1.2195546251281668
192,UP,2026,6882,2026-06-17 01:00:02,NO_ORACLE,2026-06-17 01:00:02,4332.67,2026-06-17 21:04:58,1,1,1.0,31.649999999999636,0.6958740001329402,0.6958740001329402,0.6958740001329402,0.7079659311658092,-0.7079659311658092,0.7079659311658092
193,DOWN,2026,6890,2026-06-18 08:00:00,EARLY,2026-06-18 08:00:00,4316.02,2026-06-26 12:19:33,2,2,1.0,16.1200000000008,0.3651892345958145,0.18259461729790724,0.263697437388039,0.36005620134343624,-0.36005620134343624,0.2599909543199447
193,DOWN,2026,6900,2026-06-22 04:00:00,EARLY,2026-06-22 04:00:00,4201.28,2026-06-26 12:19:33,4,1,0.25,31.289999999999964,0.6996081429056584,0.1749020357264146,0.6996081429056584,0.6957128026700288,4.434863394712839,0.6957128026700288
193,DOWN,2026,6921,2026-06-25 16:00:00,EXACT,2026-06-25 16:00:00,4012.82,2026-06-26 12:19:33,13,3,0.23076923076923078,90.66000000000031,2.029828693753358,0.1561406687502583,1.0510754744278499,2.022989789335776,30.64273911543503,1.0485361813466607
193,DOWN,2026,6926,2026-06-26 12:00:00,LATE,2026-06-26 12:00:00,4031.18,2026-06-26 12:19:33,13,4,0.3076923076923077,158.0299999999993,3.540796064835321,0.27236892806425544,1.4617531869304012,3.5484854897468447,25.476208201620597,1.467401928462678
195,UP,2026,6960,2026-07-06 08:00:00,EXACT,2026-07-06 08:00:00,4159.38,2026-07-06 08:03:37,5,2,0.4,82.46000000000004,1.8893971186890082,0.37787942373780165,0.9774639956739362,1.8918484923892596,0.6072911665479733,0.97873219361297
197,DOWN,2026,6976,2026-07-09 01:00:02,EXACT,2026-07-09 01:00:02,4076.62,2026-07-09 09:00:18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1577864508817666,0.0
198,UP,2026,6985,2026-07-10 12:00:00,EXACT,2026-07-10 12:00:00,4097.96,2026-07-13 06:11:52,1,1,1.0,37.05000000000018,0.8635440475570069,0.8635440475570069,0.8635440475570069,0.874626522820029,-0.874626522820029,0.874626522820029
199,DOWN,2026,6997,2026-07-14 12:00:00,NO_ORACLE,2026-07-14 12:00:00,4016.27,2026-07-17 18:04:26,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03959155010039911,0.0
199,DOWN,2026,7015,2026-07-17 12:00:00,NO_ORACLE,2026-07-17 12:00:00,3994.35,2026-07-17 18:04:26,2,1,0.5,11.11999999999989,0.2674827669801373,0.13374138349006864,0.2674827669801373,0.26933926249086476,0.27176137816075546,0.26933926249086476
200,UP,2026,7023,2026-07-20 20:00:00,EARLY,2026-07-20 20:00:00,4009.7,2026-07-23 16:10:23,1,1,1.0,16.890000000000327,0.4097054356548069,0.4097054356548069,0.4097054356548069,0.41235015392472113,-0.41235015392472113,0.41235015392472113
200,UP,2026,7037,2026-07-23 04:00:00,EXACT,2026-07-23 04:00:00,4131.98,2026-07-23 16:10:23,8,2,0.25,16.950000000000728,0.42074759280669133,0.052593449100836416,0.2572252809420325,0.4227971598816406,7.8410788913738205,0.25816817727285823
201,DOWN,2026,7063,2026-07-29 12:00:00,NO_ORACLE,2026-07-29 12:00:00,4038.14,2026-07-29 20:13:23,1,1,1.0,17.759999999999764,0.4587049204888565,0.4587049204888565,0.4587049204888565,0.46413941192850366,-0.46413941192850366,0.46413941192850366
202,UP,2026,7069,2026-07-30 12:00:00,EARLY,2026-07-30 12:00:00,4061.29,2026-07-31 16:39:39,1,1,1.0,55.23999999999978,1.4458005133421452,1.4458005133421452,1.4458005133421452,1.4323599666281155,-1.4323599666281155,1.4323599666281155
202,UP,2026,7074,2026-07-31 08:00:00,EXACT,2026-07-31 08:00:00,4079.98,2026-07-31 16:39:39,2,2,1.0,75.09999999999945,1.9579671621125998,0.9789835810562999,1.0013413698849527,1.9588817771765308,-1.9588817771765308,1.0055245340899504
