route_id,direction,entry_year,episode_no,ha1_idx,nha_idx,nha_bars,ha1_ts,state_ts,state_label,decision_ts,decision_px,challenge_ts,pha_start_time,pha_bars,pha_range,pha_move,alive_entry_in_pha,nha_range,nha_range_over_pha_range,nha_body_sum_over_pha_range,nha_close_penetration,nha_extreme_penetration,pha_retention,nha_range_over_pha_move,cycle_min,max_loss_entry_atr,total_loss_entry_atr,losing_count,losing_frac,m15_raw_opp_eff_cum,m15_ha_opp_eff_cum,m30_raw_opp_eff_cum,m30_ha_opp_eff_cum,closeha_opp_body,pressure_opp_flow2,liq_same_active_n,liq_same_d1_S,liq_opp_active_n,liq_opp_d1_S,liq_distance_ratio,child_liq_same_active_n,child_liq_same_d1_S,child_liq_opp_active_n,child_liq_opp_d1_S,child_liq_distance_ratio,liq_since_child_same_active_n,liq_since_child_opp_active_n,liq_since_child_same_d1_S,liq_since_child_opp_d1_S,liq_since_child_distance_ratio,prevha_liq_same_active_n_delta,prevha_liq_opp_active_n_delta,prevha_liq_same_d1_S_delta,prevha_liq_opp_d1_S_delta,prevha_liq_distance_ratio_delta,donchian_primary,bb_z_primary,macd_hist_primary_S,h4_rsi_primary,h1_rsi_primary,price_from_child_S,ha_opp_body_strength_S,resilient_pressure,route_delta_if_exit,SAME_PARTICIPATION_LOSS,OPP_PRESSURE_GAIN,CYCLE_MIN,RESILIENT_PRESSURE,DELIVERY,POSITION_DAMAGE,PHA_NHA,OLD_BEST3,combo_score,year_test,combo
154,UP,2025,2,6114,6114,1,2025-12-15 01:00:00,2025-12-15 01:00:00,EXACT,2025-12-15 01:00:00,4300.72,2025-12-16 05:11:18,2025-12-11 12:00:00,8,148.1300000000001,94.14244740152117,1,20.71594747108702,0.13984977702752316,0.0827377808079922,0.38088165800311174,0.4379936542226427,0.6191183419968883,0.22004895817858552,1.6864536925319615,0.0,0.0,0,0.0,0.0010735373054203022,-0.15957093884774307,-0.3301262778111513,-0.672994488671297,0.2999716218381435,0.4715142594203525,1,2.5870308882200894,115,3.1059150020396484,0.8329367952829331,1,3.105317694168768,115,2.6526484237651005,1.1706480460615134,0,0,-0.5182868059486787,0.45326657827454797,-0.33771125077858033,-3.0,1.0,1.643413329525937,1.9272844821454727,0.032331734776884336,0.693703682091377,1.256148440922669,0.2567783915526501,62.02548343286094,54.761937007116416,0.4832208713217814,0.3937719159476788,0.2959987607794829,62.56000000000063,0.9731934731934733,0.43939393939393945,0.8939393939393939,0.7424242424242424,0.503030303030303,0.4838709677419355,0.3282828282828283,0.5202020202020202,0.7622377622377623,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
157,DOWN,2025,2,6181,6181,1,2025-12-31 16:00:00,2025-12-31 16:00:00,EXACT,2025-12-31 16:00:00,4346.05,2026-01-05 03:02:07,2025-12-30 20:00:00,4,104.25,69.9521907222288,1,45.11000000000058,0.43270983213429814,0.06536589285238358,0.5401199040767376,0.707817745803357,0.45988009592326246,0.6448690103091498,2.2030667564157373,1.371956952259025,1.371956952259025,1,0.5,0.2172413793103443,0.18346701351252878,0.4289931124959223,0.2677225895740403,0.3998976551226911,1.1635473076811738,117,2.295863159113916,2,1.805059594012591,1.2719043552519416,117,0.9948179502761686,2,3.1822869659401904,0.3126110124333978,0,0,1.3010452088377473,-1.3772273719275994,0.9592933428185437,-1.0,1.0,-0.06554391879140775,-3.641885684202255,0.8383756603062051,0.7408146240615139,0.7972649134097112,0.32416332809199505,56.73713158962938,49.03550718821598,-1.3191887280580643,0.21008348185312947,0.8002869087679789,92.40999999999913,0.7354312354312353,0.8712121212121212,0.9090909090909091,1.0,0.6848484848484848,0.903225806451613,0.5454545454545454,0.5505050505050505,0.8789335664335665,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
163,UP,2026,2,6263,6263,1,2026-01-21 20:00:00,2026-01-21 20:00:00,NO_ORACLE,2026-01-21 20:00:00,4826.11,2026-01-29 17:27:21,2026-01-20 04:00:00,9,223.13999999999942,199.05264874472505,1,78.35000000000036,0.35112485435153074,0.02546734298023074,0.185276059872725,0.3857667831854448,0.814723940127275,0.39361445574371773,1.8541096046182224,0.0,0.0,0,0.0,0.13222246267041615,0.446462441863471,0.44217862674239045,0.8989839202919864,0.5615219979876943,0.6089178041559256,1,1.8541096046182224,122,4.96552519252547,0.3733964752427771,0,,121,4.691965414170491,,1,1,,0.27355977835497836,,0.0,1.0,1.2194917917651502,0.9081775907543852,0.21698448515939026,0.8230397727272728,1.156662738698053,0.3926500558773738,69.20640943411452,53.54434171935879,4.041595795714592,0.16915239009837957,0.39557007456255666,-813.1600000000005,0.7933333333333333,0.5233333333333333,0.88,0.8266666666666667,0.6266666666666667,0.4154929577464789,0.2111111111111111,0.2688888888888889,0.7558333333333334,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
165,DOWN,2026,2,6332,6332,1,2026-02-06 08:00:00,2026-02-06 08:00:00,EXACT,2026-02-06 08:00:00,4897.85,2026-02-09 17:33:09,2026-02-05 04:00:00,6,315.0702692556097,216.0302692556097,1,136.65999999999985,0.43374451141605674,0.10823725013297106,0.5646756211569547,0.7715104334480839,0.4353243788430453,0.6325965359896026,4.052822778884055,1.8468730247646847,2.901809345372895,3,1.0,0.5879305740988049,0.6829762789754695,0.6393632896700379,0.8216805644643829,1.0327113700277193,1.4921470131872498,120,8.254538388030245,2,3.239587499694467,2.54802143446002,120,6.586096029565239,2,5.142731461470076,1.280661080382869,0,0,1.6684423584650059,-1.903143961775609,1.2673603540771508,-1.0,0.0,6.453337264247457,0.9218667459068732,1.77087814796216,0.4442409815052185,0.23174670748952803,0.09387760536034384,51.49294742142524,44.33073842012918,-1.8002345004227616,0.5692369790470774,1.1968374251638996,289.08999999999924,0.9299999999999999,0.15666666666666668,1.0,0.9933333333333333,0.9200000000000002,0.9859154929577465,0.6022222222222222,0.8333333333333334,0.77,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
167,DOWN,2026,3,6380,6380,1,2026-02-18 08:00:00,2026-02-18 08:00:00,EXACT,2026-02-18 08:00:00,4933.57,2026-02-18 17:03:16,2026-02-16 04:00:00,12,189.48999999999978,141.95833236005092,1,59.28540140811492,0.31286823266723834,0.16621141700414266,0.37352894611852777,0.5201857617816235,0.6264710538814723,0.4176253723363594,1.5458516515406573,1.260085059180681,2.2140754038469366,2,0.3333333333333333,0.8322549724418503,0.8999779444199397,0.8891632373113637,1.0,0.6537403670398061,0.7517987374938264,122,1.5458516515406573,6,1.14150006233855,1.3542282672974426,121,3.436840355030687,6,2.387582719959134,1.43946441155744,1,0,-1.89098870349003,-1.2460826576205841,-0.08523614425999737,0.0,2.0,-0.2624990393464919,-0.4739153817866888,0.23479444148900708,0.564224548049479,0.46135979363804325,0.12688422436031582,53.55818489882316,44.03833303496503,-1.2532199087708387,0.5315198502474971,0.45649530257495946,404.530000000001,0.5573333333333333,0.7233333333333334,0.8066666666666666,0.9,0.9186666666666665,0.9225352112676056,0.4777777777777778,0.7377777777777776,0.7468333333333333,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
168,UP,2026,2,6404,6404,1,2026-02-24 08:00:00,2026-02-24 08:00:00,EARLY,2026-02-24 08:00:00,5182.74,2026-02-26 16:30:41,2026-02-20 00:00:00,13,267.8900000000003,209.25621601631246,1,33.85704819140392,0.12638414345964344,0.06243065508755157,0.26614468625182164,0.3300981746239135,0.7338553137481784,0.16179709657353553,1.164967093877401,0.0,0.0,0,0.0,-0.13102019678922888,-0.062481932686356205,-0.17465564738292177,-0.018259198242722288,0.21842187613151734,0.3981952058428711,1,7.227355608251302,124,3.3675101981666473,2.146201550387597,1,7.347658438238577,124,3.2676408821422323,2.248612593383128,0,0,-0.12030282998727504,0.09986931602441507,-0.10241104299553117,-4.0,2.0,6.266518763941528,0.7120909158172815,1.7843615763027212,0.7698786482862923,1.2037765127619364,0.21417643354944466,67.52529373444304,52.962954688697714,0.10615923622126466,0.29105987904022346,0.21426852771045035,264.46999999999946,1.0,0.6033333333333334,0.5866666666666667,0.5666666666666667,0.396,0.4154929577464789,0.20000000000000004,0.3755555555555556,0.6891666666666667,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
169,UP,2026,2,6434,6434,1,2026-03-03 08:00:00,2026-03-03 08:00:00,LATE,2026-03-03 08:00:00,5319.12,2026-03-03 11:25:30,2026-03-03 00:00:00,1,57.25,5.419516177522382,0,70.46000000000004,1.2307423580786032,0.06375968403910011,0.7864192139737998,1.3041048034934473,0.21358078602620023,13.001160563416187,1.0710180378516916,0.0,0.0,0,0.0,0.33535397272137296,0.20656679395542446,0.6021798365122761,0.20960111115934282,0.1608848878734666,0.49263196904065776,2,1.7644234012823887,128,1.0327988445917144,1.7083901773533643,1,6.208191639809605,126,2.126129647277991,2.9199497066219524,1,2,-4.443768238527216,-1.0933308026862765,-1.2115595292685881,0.0,1.0,-0.22080613470266552,-1.399923124338169,0.8923373931306255,0.6532004015647166,0.7825944527584319,0.04360638608757893,60.255574901223405,46.53093037674705,1.2221335577458932,0.06429000048443712,0.25476249613559565,179.46999999999886,0.5773333333333333,0.7533333333333333,0.5266666666666666,0.62,0.5306666666666666,0.4154929577464789,0.7333333333333334,0.44,0.6193333333333333,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
170,DOWN,2026,3,6451,6451,1,2026-03-06 04:00:00,2026-03-06 04:00:00,EXACT,2026-03-06 04:00:00,5134.75,2026-03-06 17:01:59,2026-03-05 08:00:00,4,129.5599999999995,88.26449099632555,1,77.42999999999938,0.5976381599259006,0.08990429579137096,0.432328650818154,0.7166563754245123,0.5676713491818459,0.8772497198587231,1.423291943860799,0.5004985609213649,0.6229771229961987,2,0.6666666666666666,0.4434273160014582,0.5281870694714854,0.6676375900659185,0.5585357430643606,0.4333247460037955,0.7770334103507279,125,2.3538601635725933,4,1.0248653462299566,2.2967506631299837,125,1.9294458506460541,3,1.6535912549949878,1.1668215133684305,0,1,0.4244143129265392,-0.6287259087650312,1.1299291497615531,0.0,1.0,-0.6558868803518898,0.45531548069411165,-2.9876804745946246,0.638993120700438,0.4617487430669353,0.1478033192258974,53.96429310000427,45.743704009259766,-0.4334269725186761,0.19790504193648945,0.456381409538661,27.3300000000008,0.5013333333333333,0.56,0.76,0.9,0.7786666666666666,0.602112676056338,0.56,0.5266666666666667,0.6803333333333333,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
175,DOWN,2026,2,6520,6520,1,2026-03-23 16:00:00,2026-03-23 16:00:00,EXACT,2026-03-23 16:00:00,4454.32,2026-03-25 01:36:10,2026-03-20 12:00:00,6,596.7600000000002,438.2970898129379,1,251.40999999999985,0.4212916415309333,0.04125318150793243,0.438379750653529,0.6596621757490444,0.561620249346471,0.5736063639101503,5.701678758241655,2.402809341919109,2.402809341919109,1,0.14285714285714285,0.3248899054381582,0.4693204933439728,0.5082686558977603,0.7628301386803377,1.134437278962437,1.6566859915770025,107,6.393890222277632,8,4.518950269273364,1.4149060824486024,118,0.593047956689722,8,7.0834619720328895,0.08372289694378392,-11,0,5.80084226558791,-2.5645117027595257,1.3311831855048184,-14.0,1.0,3.4115946941514865,-1.262372182687117,0.8990560234167227,0.6126831182420646,1.0079038086230419,0.39903152549357884,65.490915935982,47.849672970803326,-2.3115434285819063,0.3950170121257589,1.4094813654913927,422.2700000000027,0.988,0.7466666666666666,1.0,1.0,0.8306666666666667,0.9788732394366197,0.3977777777777778,0.7799999999999999,0.9336666666666666,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
176,UP,2026,3,6566,6566,1,2026-04-02 08:00:00,2026-04-02 08:00:00,EARLY,2026-04-02 08:00:00,4672.56,2026-04-07 17:06:14,2026-03-31 04:00:00,12,274.0223478196003,247.70734781959982,1,135.42999999999938,0.4942297629285268,0.1427157137737348,0.2794388874093251,0.5444081520614167,0.7205611125906749,0.5467338825113508,1.973434646469722,0.0,0.0,0,0.0,0.536255632937327,0.6439520412809364,0.5229476405947011,0.7597829267643795,0.9865607955053876,0.5673239313990415,7,5.3107154176613305,114,2.2119222451150096,2.4009503179372373,7,4.351574776496519,114,3.1998744318631123,1.35992048099301,0,0,0.9591406411648116,-0.9879521867481027,1.0410298369442272,-3.0,2.0,4.230019952534903,0.7956032170532319,1.637919218506658,0.6645208754828039,0.4750146294423226,0.17239520973092806,54.69175532089763,40.11338348489843,-0.9757434933555323,0.604446199889244,0.3765264198167339,348.67000000000166,0.972,0.6,0.8866666666666667,0.82,0.8306666666666667,0.4154929577464789,0.4955555555555556,0.6311111111111112,0.8196666666666667,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
181,DOWN,2026,7,6679,6679,1,2026-04-30 04:00:00,2026-04-30 04:00:00,EXACT,2026-04-30 04:00:00,4570.13,2026-04-30 11:04:06,2026-04-28 04:00:00,11,181.3099999999995,148.10401448392986,1,34.850000000000364,0.19221223319177355,0.04203891498825549,0.25981743974408084,0.35337267663118355,0.7401825602559192,0.23530759865919632,1.1137722710379585,0.757056938843986,1.3722058474897914,3,0.25,0.6677966101695163,0.9275760735615431,0.9586776859504295,1.0,0.24187822782526416,0.34724709011612387,114,1.1137722710379585,12,0.7548155451311553,1.4755555555555384,113,0.8682850738372303,12,1.5026011158021766,0.5778546712802678,1,0,0.2454871972007282,-0.7477855706710212,0.8977008842752706,-5.0,1.0,0.68554296907655,-0.15581223545001066,1.0052983208288415,0.7281783033886766,1.0259113558203563,0.1017499886004468,66.08785865561549,49.24098276021913,-0.7533245514617618,0.14205583226676052,0.18296870740008528,496.7599999999999,0.9159999999999999,0.6133333333333333,0.56,0.48,0.6706666666666667,0.7605633802816901,0.18666666666666665,0.4022222222222222,0.6423333333333333,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
190,DOWN,2026,2,6845,6845,1,2026-06-08 20:00:00,2026-06-08 20:00:00,EXACT,2026-06-08 20:00:00,4340.95,2026-06-09 08:41:52,2026-06-04 20:00:00,11,214.76000000000022,173.5914400145557,1,33.4688994433518,0.15584326431063406,0.09579949452109958,0.3031523561184555,0.36319612590798994,0.6968476438815445,0.19280270640387234,1.6283929269239574,0.8171552477128142,0.8171552477128142,1,0.25,0.239059158945109,0.265028802126921,0.2742542716478327,0.37432523616736885,0.4499389568261159,0.7766577239370083,109,1.6283929269239574,16,3.053688567318419,0.5332544203595465,108,4.6901542195594885,16,3.8460622753154086,1.2194691307162615,1,0,-3.061761292635531,-0.7923737079969895,-0.686214710356715,-2.0,2.0,-0.9706745407705166,1.683048484651704,-1.3629891672624734,0.7078824721377917,1.0830286357293506,0.23860704495508595,62.0433168550791,50.09150168571301,-0.784827556622336,0.4647945662152905,0.48117004552282955,23.20000000000168,0.5773333333333333,0.5466666666666666,0.8333333333333334,0.9,0.6986666666666667,0.7077464788732395,0.31777777777777777,0.5577777777777778,0.7143333333333333,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
193,DOWN,2026,3,6921,6921,1,2026-06-25 16:00:00,2026-06-25 16:00:00,EXACT,2026-06-25 16:00:00,4012.82,2026-06-26 12:19:33,2026-06-22 16:00:00,17,251.54999999999973,203.14773492189306,1,45.340000000000146,0.18024249652156707,0.02058792447169971,0.15652951699463163,0.23792486583184247,0.8434704830053683,0.2231873272790003,1.185767454283063,1.0510754744278499,2.029828693753358,3,0.23076923076923078,0.2882456377654537,0.3906159895150637,0.34151785714286104,0.22945653009453848,0.24348019306679566,0.3858593845780207,102,1.185767454283063,20,2.960625250927315,0.40051251130539456,101,0.8256053577597701,20,4.010818117038886,0.2058446266242807,1,0,0.3601620965232929,-1.0501928661115705,0.19466788468111385,-7.0,3.0,-0.5747483563724982,-1.0731304748763537,-0.035933305032381624,0.7924056566919295,0.9883865497971361,0.10800396624821952,65.76417347383429,48.8970617860964,-1.0405031312235509,0.11556195066181787,0.2093267054854118,413.4299999999977,0.668,0.7933333333333333,0.6,0.5466666666666666,0.4973333333333333,0.880281690140845,0.10444444444444445,0.36000000000000004,0.6519999999999999,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
194,DOWN,2026,2,6945,6945,1,2026-07-01 16:00:00,2026-07-01 16:00:00,LATE,2026-07-01 16:00:00,4022.95,2026-07-01 16:38:57,2026-07-01 00:00:00,3,58.210000000000036,44.384704425863674,0,62.70000000000027,1.077134512970284,0.25882643784173454,0.7072238447002231,1.2930767909293925,0.2927761552997768,1.4126488124918994,1.2613788904896026,,,0,,0.6484396575531619,0.7503748125936976,0.7417508417508397,0.8960615663195898,0.5895791236750308,0.6680921681031926,102,1.8325177706751814,22,0.9232045535376162,1.9849531327084329,101,0.6899749026826678,21,3.104660096643481,0.22223846772424957,1,1,1.1425428679925136,-2.181455543105865,1.7627146649841834,1.0,1.0,-0.1298854372370537,-0.8947147679987814,0.905475520768136,0.47631133671742887,0.09495966988111847,-0.0390767797623486,51.636962232766564,41.3492982011837,-1.4483426148246759,0.343099770946226,0.3726564182989895,0.0,0.45066666666666666,0.7033333333333334,0.6533333333333333,0.82,0.8546666666666667,0.5,0.8466666666666667,0.7888888888888889,0.6568333333333333,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
204,UP,2026,4,7117,7117,1,2026-08-11 12:00:00,2026-08-11 12:00:00,EARLY,2026-08-11 12:00:00,4369.01,2026-08-13 17:30:14,2026-08-10 16:00:00,4,118.40999999999985,73.08469423713177,1,52.27000000000044,0.44143231146018497,0.08225408842310104,0.41599104805337195,0.662612954986911,0.584008951946628,0.7151976285267659,1.740725831278906,0.3573003366810556,0.47728136689792217,2,0.25,0.45439515017911397,0.5169636805804543,0.4512383900928711,0.5910116868134849,0.48311307809877807,0.7068731642715425,16,2.815003850733937,110,1.3808756480749604,2.038564337533401,16,2.4741462662782214,109,1.8184790064366947,1.3605580584217496,0,1,0.34085758445571557,-0.43760335836173425,0.6780062791116512,-2.0,1.0,1.774562651284634,0.8756092401002417,-0.020628957385508517,0.6881552847832256,0.8905895726999162,0.0013495592742060018,64.56790672285169,49.50576561983535,-0.34693248431970675,0.25676448410445596,0.44895857967345665,79.87000000000091,0.9373333333333334,0.5266666666666666,0.86,0.88,0.748,0.5563380281690141,0.4822222222222223,0.48,0.8009999999999999,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
208,DOWN,2026,2,7192,7192,1,2026-08-28 01:00:02,2026-08-28 01:00:02,EXACT,2026-08-28 01:00:02,4603.19,2026-08-28 16:57:42,2026-08-27 08:00:00,3,56.42999999999938,16.12170588738445,1,20.593536764076816,0.3649395138060791,0.20057658628526145,0.7746765904660752,0.9390395179868928,0.22532340953392477,1.2773795098316276,0.970750179537504,0.6151610005092788,0.6511021988366928,2,1.0,-0.1840688912809287,-0.2771862334272077,-0.2594382361824017,-0.49070586805978084,0.13208573941548493,0.41928222152665284,111,4.008524183136699,15,1.0983966629594533,3.6494322300073043,111,3.5113453491602966,14,2.3997107418661496,1.4632369176418645,0,1,0.4971788339764025,-1.3013140789066964,2.18619531236544,-1.0,1.0,3.427052837351103,-0.7174772120678157,3.3292165180119633,0.7221209358857483,0.9678588906131526,0.26233342196386994,48.861710562682035,51.973472862651505,-0.4912133904658132,0.3003682776334003,0.20652962311001838,30.310000000000983,0.9179999999999999,0.6933333333333334,0.48,0.54,0.352,0.6197183098591549,0.7155555555555555,0.5688888888888889,0.6578333333333333,2026,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
