route_id,direction,entry_year,episode_no,ha1_idx,nha_idx,nha_bars,ha1_ts,state_ts,state_label,decision_ts,decision_px,challenge_ts,pha_start_time,pha_bars,pha_range,pha_move,alive_entry_in_pha,nha_range,nha_range_over_pha_range,nha_body_sum_over_pha_range,nha_close_penetration,nha_extreme_penetration,pha_retention,nha_range_over_pha_move,cycle_min,max_loss_entry_atr,total_loss_entry_atr,losing_count,losing_frac,m15_raw_opp_eff_cum,m15_ha_opp_eff_cum,m30_raw_opp_eff_cum,m30_ha_opp_eff_cum,closeha_opp_body,pressure_opp_flow2
61,DOWN,2024,1,4093,4094,2,2024-08-23 08:00:00,2024-08-23 12:00:00,LATE,2024-08-23 12:00:00,2499.14,2024-08-26 10:23:31,2024-08-22 04:00:00,6,43.32999999999993,23.433030934614635,1,13.230000000000018,0.3053311793214872,0.1818409241569477,0.5751788599123049,0.6722824832679474,0.42482114008769517,0.5645876556436846,,1.0236330900522121,1.4594739712619642,2,1.0,0.3107712333224771,0.39300823869964285,0.36587301587300397,0.54589696257764,0.4796691948072301,0.3782478512291812
61,DOWN,2024,1,4093,4095,3,2024-08-23 08:00:00,2024-08-23 16:00:00,LATE,2024-08-23 16:00:00,2501.42,2024-08-26 10:23:31,2024-08-22 04:00:00,6,43.32999999999993,23.433030934614635,1,15.739999999999782,0.363258712208627,0.3361188195478263,0.6640318486037406,0.7302100161550872,0.3359681513962593,0.6717014134415314,,1.1926326154192837,1.7974730219961073,2,1.0,0.25835335226031747,0.3217341289812348,0.28996469994956575,0.47680070702608685,0.47718703355038433,0.24756483855637657
61,DOWN,2024,1,4093,4096,4,2024-08-23 08:00:00,2024-08-23 20:00:00,LATE,2024-08-23 20:00:00,2510.46,2024-08-26 10:23:31,2024-08-22 04:00:00,6,43.32999999999993,23.433030934614635,1,31.59999999999991,0.7292868682206315,0.5631539131006422,0.8139279944611121,1.0962381721670915,0.18607200553888792,1.3485238033515012,,,,0,,0.19397713542150466,0.21715561224489635,0.24788800386193088,0.381545596721149,0.8002557170107503,0.15451388688408163
61,DOWN,2024,1,4093,4097,5,2024-08-23 08:00:00,2024-08-26 01:00:05,LATE,2024-08-26 01:00:05,2512.16,2024-08-26 10:23:31,2024-08-22 04:00:00,6,43.32999999999993,23.433030934614635,1,31.59999999999991,0.7292868682206315,0.7891224176430364,0.9263789522271035,1.0962381721670915,0.07362104777289649,1.3485238033515012,,,,0,,0.18736739023991922,0.2432614744652732,0.2529339443388799,0.41631107062378037,0.6753818351547027,0.08919112475414409
61,DOWN,2024,1,4093,4098,6,2024-08-23 08:00:00,2024-08-26 04:00:00,LATE,2024-08-26 04:00:00,2513.79,2024-08-26 10:23:31,2024-08-22 04:00:00,6,43.32999999999993,23.433030934614635,1,31.59999999999991,0.7292868682206315,0.9542068314651101,0.9784791137779854,1.0962381721670915,0.021520886222014597,1.3485238033515012,,,,0,,0.1759588196911466,0.2505786144113537,0.2487531172069778,0.4377327083972137,0.4769276847364299,-0.17951458796706468
61,DOWN,2024,1,4093,4099,7,2024-08-23 08:00:00,2024-08-26 08:00:00,LATE,2024-08-26 08:00:00,2509.8,2024-08-26 10:23:31,2024-08-22 04:00:00,6,43.32999999999993,23.433030934614635,1,31.59999999999991,0.7292868682206315,1.006804427252206,0.9485345026540498,1.0962381721670915,0.0514654973459502,1.3485238033515012,,,,0,,0.13200888772709216,0.18343498300665523,0.18638026451552023,0.3154848616087268,0.0530452723490429,-0.4591720592364511
62,UP,2024,1,4103,4103,1,2024-08-27 01:00:05,2024-08-27 01:00:05,EXACT,2024-08-27 01:00:05,2518.13,2024-08-27 04:48:53,2024-08-23 04:00:00,10,40.17000000000007,31.32194482914656,1,7.779999999999745,0.19367687328851707,0.008691103706967539,0.18956933034603493,0.2815533980582506,0.810430669653965,0.24838815221844351,,0.18565445635199077,0.2912079980682319,2,1.0,0.2639558924879304,0.26549019607840335,0.13903192584962315,0.28105906313645973,0.09426239686310942,0.20877816971161917
62,UP,2024,1,4103,4104,2,2024-08-27 01:00:05,2024-08-27 04:00:00,LATE,2024-08-27 04:00:00,2513.17,2024-08-27 04:48:53,2024-08-23 04:00:00,10,40.17000000000007,31.32194482914656,1,10.400000000000091,0.25889967637540634,0.10383824878922975,0.28037092357481336,0.3467762011451398,0.7196290764251867,0.33203557623032387,,0.5569633690559722,1.0338258234761948,2,1.0,0.3782474680757434,0.4205556315861106,0.38259236067625896,0.520271800679534,0.3579809221375336,0.4489471317874434
63,UP,2024,1,4111,4111,1,2024-08-28 08:00:00,2024-08-28 08:00:00,EXACT,2024-08-28 08:00:00,2511.5,2024-08-28 09:03:04,2024-08-27 16:00:00,3,25.550000000000182,14.359871198877954,1,14.269999999999982,0.5585127201565511,0.11549720548495279,0.4450097847358047,0.7377690802348248,0.5549902152641953,0.993741503831525,,1.172882636937075,1.172882636937075,1,1.0,0.49065184436580983,0.6860078573587289,0.7924865831842721,0.9408255786208618,0.4517648027078352,0.6757932711452596
64,DOWN,2024,1,4131,4131,1,2024-09-02 16:00:00,2024-09-02 16:00:00,NO_ORACLE,2024-09-02 16:00:00,2501.49,2024-09-04 17:01:29,2024-08-30 16:00:00,5,29.829999999999927,18.203005857958942,1,9.539999999999964,0.31981226952732106,0.042443109015733574,0.4285115655380585,0.5564867582970148,0.5714884344619414,0.5240892671486324,,0.6326187512151163,0.6326187512151163,1,0.3333333333333333,-0.09538092381524527,-0.20953575909663863,0.02693602693600013,-0.2539885130822349,-0.013585996127987852,0.3438989772747542
64,DOWN,2024,2,4136,4136,1,2024-09-03 12:00:00,2024-09-03 12:00:00,NO_ORACLE,2024-09-03 12:00:00,2504.12,2024-09-04 17:01:29,2024-09-02 16:00:00,4,12.769999999999982,7.536961029030863,0,13.5,1.0571652310101816,0.22564134187041485,0.787783868441657,1.2967893500391519,0.212216131558343,1.791172854417146,0.8994149270657098,0.8340457870136482,0.8761421720479466,2,0.6666666666666666,0.7307692307693135,0.8354103996560789,0.8801498127341044,0.9002341920374247,0.3598728256426833,0.5272198233052744
64,DOWN,2024,3,4140,4140,1,2024-09-04 04:00:00,2024-09-04 04:00:00,NO_ORACLE,2024-09-04 04:00:00,2492.51,2024-09-04 17:01:29,2024-09-03 12:00:00,3,31.83999999999969,8.569280032157167,0,3.884777495979961,0.1220093434667085,0.06053007210993883,0.6244503768844333,0.685929648241203,0.37554962311556667,0.45333767614104165,1.4909435934395538,0.0,0.0,0,0.0,-0.02298850574710441,0.09043591411846685,-0.22929936305738202,0.21389396709353614,0.0897525145517294,0.0024016386432011427
64,DOWN,2024,3,4140,4141,2,2024-09-04 04:00:00,2024-09-04 08:00:00,NO_ORACLE,2024-09-04 08:00:00,2496.09,2024-09-04 17:01:29,2024-09-03 12:00:00,3,31.83999999999969,8.569280032157167,0,5.784777495980052,0.1816827103008828,0.12432211821514183,0.657977386934674,0.7456030150753773,0.34202261306532594,0.6750599203517725,1.4909435934395538,0.21904232790258657,0.21904232790258657,1,0.3333333333333333,0.219701879455636,0.29860505666948733,0.29092805005212946,0.470715835140917,0.20954422606811832,-0.09085833326960034
65,UP,2024,1,4156,4156,1,2024-09-06 20:00:00,2024-09-06 20:00:00,EARLY,2024-09-06 20:00:00,2488.96,2024-09-17 07:39:47,2024-09-04 16:00:00,12,47.13000000000011,34.356392343498555,0,37.88999999999987,0.8039465308720515,0.280833676817156,0.5163377890939949,0.9354975599405908,0.4836622109060051,1.1028515340368676,,,,0,,0.368104312938815,0.6389730505501345,0.4751635570632349,0.7150430748840265,1.6022865470648655,0.6033536243032158
65,UP,2024,1,4156,4157,2,2024-09-06 20:00:00,2024-09-09 01:00:05,EARLY,2024-09-09 01:00:05,2496.72,2024-09-17 07:39:47,2024-09-04 16:00:00,12,47.13000000000011,34.356392343498555,0,37.88999999999987,0.8039465308720515,0.6826551407296622,0.777742414597923,0.9354975599405908,0.2222575854020769,1.1028515340368676,,,,0,,0.197460893221492,0.3544576178220171,0.21228004492699246,0.44302298033638937,1.0719522764264284,0.3094220124273994
65,UP,2024,1,4156,4158,3,2024-09-06 20:00:00,2024-09-09 04:00:00,EARLY,2024-09-09 04:00:00,2496.0,2024-09-17 07:39:47,2024-09-04 16:00:00,12,47.13000000000011,34.356392343498555,0,37.88999999999987,0.8039465308720515,0.7960420025395071,0.6902185444515198,0.9354975599405908,0.3097814555484803,1.1028515340368676,,,,0,,0.19430885865614336,0.3327914537854039,0.21209068010075685,0.42580316165220794,0.3981140129212224,-0.4113955618612387
65,UP,2024,1,4156,4159,4,2024-09-06 20:00:00,2024-09-09 08:00:00,EARLY,2024-09-09 08:00:00,2498.15,2024-09-17 07:39:47,2024-09-04 16:00:00,12,47.13000000000011,34.356392343498555,0,37.88999999999987,0.8039465308720515,0.8375115845159345,0.6749946955230198,0.9354975599405908,0.3250053044769801,1.1028515340368676,,,,0,,0.1527148274905214,0.2789848651330798,0.15994479374329304,0.34908354535540914,0.09421877802638864,0.035750372454725364
65,UP,2024,1,4156,4160,5,2024-09-06 20:00:00,2024-09-09 12:00:00,EARLY,2024-09-09 12:00:00,2492.16,2024-09-17 07:39:47,2024-09-04 16:00:00,12,47.13000000000011,34.356392343498555,0,37.88999999999987,0.8039465308720515,0.9389805151179883,0.75572883513686,0.9354975599405908,0.24427116486314007,1.1028515340368676,,,,0,,0.16038138608225394,0.27447329218981636,0.1855693348365246,0.3483851674641031,0.41805462380171426,-0.06036328992030714
65,UP,2024,2,4165,4165,1,2024-09-10 08:00:00,2024-09-10 08:00:00,EARLY,2024-09-10 08:00:00,2501.58,2024-09-17 07:39:47,2024-09-09 12:00:00,4,15.510000000000218,10.116384650363216,0,5.890000000000327,0.37975499677628916,0.003147627940187015,0.24838813668600318,0.42811089619601767,0.7516118633139968,0.582223808560784,0.4614734380905202,,,0,,0.358870967741878,0.6268593285169438,0.6526717557251186,0.8436303991251807,0.09817014675050695,0.49567979455657557
65,UP,2024,2,4165,4166,2,2024-09-10 08:00:00,2024-09-10 12:00:00,EARLY,2024-09-10 12:00:00,2502.23,2024-09-17 07:39:47,2024-09-09 12:00:00,4,15.510000000000218,10.116384650363216,0,7.650000000000091,0.4932301740812368,0.05888004926040052,0.30254674403610854,0.4854932301740873,0.6974532559638915,0.7561990043276406,0.4614734380905202,,,0,,0.11762437331275845,0.19683865195349218,0.2326139088729308,0.33775440201233375,0.06982672942526706,0.43679927012795705
65,UP,2024,3,4173,4173,1,2024-09-11 16:00:00,2024-09-11 16:00:00,EARLY,2024-09-11 16:00:00,2508.1,2024-09-17 07:39:47,2024-09-10 12:00:00,6,28.840000000000146,19.685295072661575,0,22.48999999999978,0.7798196948682271,0.17157956881031544,0.4926317614424379,0.9303051317614353,0.5073682385575621,1.1424771595744738,1.6551852581481328,,,0,,0.49999999999998557,0.7931735985533526,0.7458333333333605,0.8530391340549296,0.656193247433122,0.4934010998849199
65,UP,2024,3,4173,4174,2,2024-09-11 16:00:00,2024-09-11 20:00:00,EARLY,2024-09-11 20:00:00,2515.13,2024-09-17 07:39:47,2024-09-10 12:00:00,6,28.840000000000146,19.685295072661575,0,23.769999999999982,0.8242024965325888,0.3860968150740055,0.6213592233009703,0.974687933425797,0.37864077669902974,1.2075003149437744,1.6551852581481328,,,0,,0.13681552785229545,0.1485137281597485,0.20868306801737158,0.244828815977168,0.2540135297813638,0.05995052237824294
65,UP,2024,3,4173,4175,3,2024-09-11 16:00:00,2024-09-12 01:00:05,EARLY,2024-09-12 01:00:05,2510.85,2024-09-17 07:39:47,2024-09-10 12:00:00,6,28.840000000000146,19.685295072661575,0,23.769999999999982,0.8242024965325888,0.416899127526226,0.5449029126213457,0.974687933425797,0.45509708737865423,1.2075003149437744,1.6551852581481328,,,0,,0.15400714021912446,0.2054292323135316,0.2564400092828972,0.3077084940730804,0.15786850749239148,-0.14225812543609778
65,UP,2024,3,4173,4176,4,2024-09-11 16:00:00,2024-09-12 04:00:00,EARLY,2024-09-12 04:00:00,2512.07,2024-09-17 07:39:47,2024-09-10 12:00:00,6,28.840000000000146,19.685295072661575,0,23.769999999999982,0.8242024965325888,0.4794570105207335,0.5920596393897429,0.974687933425797,0.40794036061025707,1.2075003149437744,1.6551852581481328,,,0,,0.1349179010219283,0.19526097223353162,0.21282316442606564,0.30211715807248063,0.11517754959159938,0.22494925439286928
65,UP,2024,4,4192,4192,1,2024-09-16 20:00:00,2024-09-16 20:00:00,EXACT,2024-09-16 20:00:00,2583.6,2024-09-17 07:39:47,2024-09-12 04:00:00,15,78.61000000000013,70.58041532721973,1,13.230000000000018,0.16829919857524483,0.003634644946316988,0.08259127337489226,0.17211550693296246,0.9174087266251078,0.1874457657788505,0.47536081074581626,0.0,0.0,0,0.0,0.058910707669497235,0.06356722628785155,-0.011291114383899094,0.0947017104714506,0.02841847893504152,0.10289418158644503
65,UP,2024,4,4192,4193,2,2024-09-16 20:00:00,2024-09-17 01:00:05,LATE,2024-09-17 01:00:05,2582.0,2024-09-17 07:39:47,2024-09-12 04:00:00,15,78.61000000000013,70.58041532721973,1,13.230000000000018,0.16829919857524483,0.014261279211869681,0.09140058516728645,0.17211550693296246,0.9085994148327136,0.1874457657788505,0.47536081074581626,0.0,0.0,0,0.0,0.08048511576625345,0.06585824796152041,0.039285714285711676,0.0730727637880446,0.09181893180910165,0.16650232212395602
65,UP,2024,4,4192,4194,3,2024-09-16 20:00:00,2024-09-17 04:00:00,LATE,2024-09-17 04:00:00,2580.27,2024-09-17 07:39:47,2024-09-12 04:00:00,15,78.61000000000013,70.58041532721973,1,13.230000000000018,0.16829919857524483,0.028447513276328194,0.10027350209897151,0.17211550693296246,0.8997264979010284,0.1874457657788505,0.47536081074581626,0.0,0.0,0,0.0,0.12034799420008845,0.10930523307732484,0.09657701711491191,0.11325747552263475,0.14937222153187513,0.35801661949955454
68,UP,2024,1,4221,4221,1,2024-09-23 16:00:00,2024-09-23 16:00:00,EARLY,2024-09-23 16:00:00,2627.03,2024-09-27 17:48:57,2024-09-19 08:00:00,13,68.66254729126831,60.18004729126824,1,12.720000000000255,0.18525383199143025,0.0006929223561923968,0.137993715260908,0.2321498492093828,0.862006284739092,0.21136573619552224,,0.0,0.0,0,0.0,-0.5262899262898951,-0.632542372881468,-0.6310240963855193,-0.8621962473085348,-0.22052271898539028,0.31172996696096883
68,UP,2024,2,4224,4224,1,2024-09-24 04:00:00,2024-09-24 04:00:00,EARLY,2024-09-24 04:00:00,2625.13,2024-09-27 17:48:57,2024-09-23 16:00:00,2,12.991211092974481,5.943711092974354,0,4.6599999999998545,0.358704047424796,0.027543407939047127,0.6631406370310378,0.8521145504275776,0.33685936296896224,0.7840219565025822,0.6199267714220906,0.05846558294281011,0.05846558294281011,1,0.5,0.6397849462365447,0.8529886914380675,0.901315789473638,0.9600798403192178,0.0847291714276446,0.15070253107698062
68,UP,2024,3,4227,4227,1,2024-09-24 16:00:00,2024-09-24 16:00:00,EARLY,2024-09-24 16:00:00,2633.16,2024-09-27 17:48:57,2024-09-24 04:00:00,2,17.480000000000018,6.028588886621947,0,12.720000000000255,0.7276887871853686,0.017754735603239254,0.5512013729977235,0.9530892448512753,0.4487986270022764,2.109946496472372,0.545408645870781,0.0,0.0,0,0.0,-0.1862014896119153,-0.05891181988744228,-0.2433783108445696,-0.08163884673743949,-0.07482591720353303,0.12657246703982222
68,UP,2024,4,4232,4232,1,2024-09-25 12:00:00,2024-09-25 12:00:00,EARLY,2024-09-25 12:00:00,2655.86,2024-09-27 17:48:57,2024-09-24 16:00:00,4,39.94982361082748,30.867323610827498,0,8.680000000000291,0.21727254879913355,0.017052916953008864,0.3528175778022628,0.4856091528459757,0.6471824221977371,0.281203518304242,1.1595647034858882,0.0,0.0,0,0.0,0.1975514746800296,0.30258467023170454,0.12328767123290597,0.29761515844500136,0.07332537026262208,0.49739103572114557
68,UP,2024,5,4235,4235,1,2024-09-26 01:00:05,2024-09-26 01:00:05,EARLY,2024-09-26 01:00:05,2656.55,2024-09-27 17:48:57,2024-09-25 12:00:00,2,17.690000000000055,0.8093694878384667,0,9.860000000000127,0.5573770491803334,0.03685882577954542,0.6110797060486101,0.811758055398535,0.38892029395138994,12.182322348637854,0.831913955335063,0.0,0.0,0,0.0,-0.11111111111110517,-0.20044709388972662,0.6265709156192808,-0.10685483870969295,-0.008538754298928196,0.4941507861319202
68,UP,2024,6,4243,4243,1,2024-09-27 08:00:00,2024-09-27 08:00:00,EXACT,2024-09-27 08:00:00,2670.43,2024-09-27 17:48:57,2024-09-26 00:00:00,7,30.770000000000437,14.12648368598002,0,7.730000000000018,0.25121871953200875,0.0182493135343943,0.5016249593760215,0.6275593110172286,0.4983750406239785,0.5471991595241595,1.2019094906639674,0.0,0.0,0,0.0,0.0060024009603792386,-0.007844756399690346,0.11842105263154802,0.05630397236612301,0.020831767841185154,0.15628658690958677
68,UP,2024,6,4243,4244,2,2024-09-27 08:00:00,2024-09-27 12:00:00,LATE,2024-09-27 12:00:00,2662.54,2024-09-27 17:48:57,2024-09-26 00:00:00,7,30.770000000000437,14.12648368598002,0,12.980000000000018,0.42183945401364425,0.15005840319075567,0.6243093922651857,0.7981800454988642,0.37569060773481433,0.918841538243672,1.2019094906639674,0.0,0.0,0,0.0,0.17804551539491997,0.22511371262396077,0.31344307270232424,0.44114779217164085,0.4516631284990186,0.26965994643140323
68,UP,2024,6,4243,4245,3,2024-09-27 08:00:00,2024-09-27 16:00:00,LATE,2024-09-27 16:00:00,2669.94,2024-09-27 17:48:57,2024-09-26 00:00:00,7,30.770000000000437,14.12648368598002,0,15.970000000000255,0.5190120246993835,0.21693792364457434,0.6252843678908163,0.8839779005524825,0.3747156321091837,1.1305007215525158,1.2019094906639674,0.0,0.0,0,0.0,0.00805426027978209,-0.02184044594717583,0.03761687323331179,0.07787810383747006,-0.02595530127812632,-0.027558188033627584
69,DOWN,2024,1,4248,4248,1,2024-09-30 04:00:00,2024-09-30 04:00:00,EARLY,2024-09-30 04:00:00,2661.79,2024-10-04 05:44:29,2024-09-27 04:00:00,5,31.220000000000255,17.404031377453066,1,9.009999999999764,0.2885970531710343,0.06703282012987602,0.5546124279308108,0.7338244714926223,0.4453875720691892,0.5176961477828765,,0.9624217293314205,0.9624217293314205,1,1.0,0.12405063291140755,0.4309247472857124,-0.031872509960133376,0.5193094048159579,0.18090116791635058,0.47772407839070885
69,DOWN,2024,2,4255,4255,1,2024-10-01 08:00:00,2024-10-01 08:00:00,EARLY,2024-10-01 08:00:00,2639.77,2024-10-04 05:44:29,2024-09-30 04:00:00,6,39.63000000000011,24.411117677772836,1,5.9099999999998545,0.14912944738833808,0.012517695843672265,0.3296744890234675,0.3966691900075639,0.6703255109765325,0.24210280242027235,1.1839750395196287,0.0,0.0,0,0.0,0.22254335260114846,0.3082670523017383,0.21711229946526414,0.31865899085676347,0.09005555975777214,0.2442804014365293
69,DOWN,2024,2,4255,4256,2,2024-10-01 08:00:00,2024-10-01 12:00:00,EARLY,2024-10-01 12:00:00,2646.75,2024-10-04 05:44:29,2024-09-30 04:00:00,6,39.63000000000011,24.411117677772836,1,12.980000000000018,0.327529649255614,0.15907429799210265,0.4699722432500618,0.5750693918748397,0.5300277567499382,0.53172493661848,1.1839750395196287,0.3233029734635429,0.3233029734635429,1,0.5,0.32981181908220847,0.39997790787583776,0.37500000000000716,0.5554833468724796,0.5319585732513591,0.27657948988549835
69,DOWN,2024,2,4255,4257,3,2024-10-01 08:00:00,2024-10-01 16:00:00,EARLY,2024-10-01 16:00:00,2651.74,2024-10-04 05:44:29,2024-09-30 04:00:00,6,39.63000000000011,24.411117677772836,1,22.139999999999873,0.5586676760030233,0.40185802424925887,0.6394776684330086,0.8062074186222491,0.3605223315669914,0.9069637978993115,1.1839750395196287,0.7177484105253892,0.8801421514547555,2,1.0,0.28596054395710047,0.39789140106039866,0.3312649164677859,0.6979943295180187,0.7387695349015052,0.07146134076032887
69,DOWN,2024,2,4255,4258,4,2024-10-01 08:00:00,2024-10-01 20:00:00,EARLY,2024-10-01 20:00:00,2666.63,2024-10-04 05:44:29,2024-09-30 04:00:00,6,39.63000000000011,24.411117677772836,1,38.57999999999993,0.973504920514757,0.7685186231840272,0.8847464042391988,1.2210446631339829,0.1152535957608012,1.5804274310278037,1.1839750395196287,1.347708840163857,1.347708840163857,1,1.0,0.28972144035717606,0.4076477258409929,0.37519541427827124,0.6177115747589778,1.310358428375817,0.17663664747715543
69,DOWN,2024,2,4255,4259,5,2024-10-01 08:00:00,2024-10-02 01:00:05,EARLY,2024-10-02 01:00:05,2663.5,2024-10-04 05:44:29,2024-09-30 04:00:00,6,39.63000000000011,24.411117677772836,1,38.57999999999993,0.973504920514757,1.0792776382708902,1.0121751198586832,1.2210446631339829,-0.012175119858683237,1.5804274310278037,1.1839750395196287,1.0985458945222182,1.0985458945222182,1,1.0,0.1936228538450413,0.25123224122933574,0.26265403808941673,0.3944793572508206,0.780605739941442,0.009072115093210154
69,DOWN,2024,2,4255,4260,6,2024-10-01 08:00:00,2024-10-02 04:00:00,EARLY,2024-10-02 04:00:00,2657.68,2024-10-04 05:44:29,2024-09-30 04:00:00,6,39.63000000000011,24.411117677772836,1,38.57999999999993,0.973504920514757,1.1142307012016652,0.891748675246027,1.2210446631339829,0.10825132475397305,1.5804274310278037,1.1839750395196287,0.6352461042237105,0.6352461042237105,1,1.0,0.13994364685361257,0.19622606859188654,0.1901699145627325,0.3245117041896543,-0.02699363444550762,-0.5443352289685678
69,DOWN,2024,3,4265,4265,1,2024-10-03 01:00:05,2024-10-03 01:00:05,EARLY,2024-10-03 01:00:05,2659.59,2024-10-04 05:44:29,2024-10-02 04:00:00,4,22.2800000000002,8.377405058026852,0,12.710000000000036,0.5704667863554723,0.09321727710382889,0.5715888689407547,0.8424596050269216,0.4284111310592454,1.5171762511139277,0.005524314649852734,0.7872912244076054,0.7872912244076054,1,1.0,0.7483345669874393,0.8188601036269852,0.930604982206427,1.0,0.3558218070123588,0.2413810959868935
69,DOWN,2024,3,4265,4266,2,2024-10-03 01:00:05,2024-10-03 04:00:00,EARLY,2024-10-03 04:00:00,2657.93,2024-10-04 05:44:29,2024-10-02 04:00:00,4,22.2800000000002,8.377405058026852,0,15.720000000000255,0.7055655296229854,0.37209701080835267,0.8038599640933639,0.9775583482944347,0.19614003590663606,1.876476055665717,0.005524314649852734,0.6551472979650548,0.6551472979650548,1,1.0,0.4262068965517144,0.5111236271473077,0.5645539906103234,0.6510828463389514,0.3840801722209644,0.15705857891131342
69,DOWN,2024,3,4265,4267,3,2024-10-03 01:00:05,2024-10-03 08:00:00,EARLY,2024-10-03 08:00:00,2655.18,2024-10-04 05:44:29,2024-10-02 04:00:00,4,22.2800000000002,8.377405058026852,0,15.720000000000255,0.7055655296229854,0.38653687766060174,0.6788599640933511,0.9775583482944347,0.3211400359066488,1.876476055665717,0.005524314649852734,0.43623416681026783,0.43623416681026783,1,1.0,0.16804550155118797,0.22306120636049256,0.2683117900509148,0.3392879607497264,-0.02801807548144239,-0.3376781524270213
69,DOWN,2024,4,4270,4270,1,2024-10-03 20:00:00,2024-10-03 20:00:00,EXACT,2024-10-03 20:00:00,2660.24,2024-10-04 05:44:29,2024-10-03 08:00:00,2,16.48999999999978,10.471639883265652,0,23.860000000000127,1.4469375379017855,0.05625924979888936,0.5588235294117809,1.2243784111582972,0.44117647058821907,2.278535192766696,1.679708141878047,0.8390343281350715,0.8390343281350715,1,1.0,0.40176286607904693,0.4701689757347747,0.5095785440612828,0.6001652209830785,0.5036563675625421,0.5457603034204591
69,DOWN,2024,4,4270,4271,2,2024-10-03 20:00:00,2024-10-04 01:00:05,LATE,2024-10-04 01:00:05,2657.05,2024-10-04 05:44:29,2024-10-03 08:00:00,2,16.48999999999978,10.471639883265652,0,24.820000000000164,1.5051546391752877,0.5772633440737229,1.0516979987871697,1.2825955124317994,-0.051697998787169776,2.370211378225879,1.679708141878047,0.5850950959955504,0.5850950959955504,1,1.0,0.21393875395987394,0.2864069162918288,0.21186981493298485,0.4115526889879231,0.4841974054857622,0.5820431412553393
69,DOWN,2024,4,4270,4272,3,2024-10-03 20:00:00,2024-10-04 04:00:00,LATE,2024-10-04 04:00:00,2657.48,2024-10-04 05:44:29,2024-10-03 08:00:00,2,16.48999999999978,10.471639883265652,0,24.820000000000164,1.5051546391752877,0.7204215464567586,0.9343541540327749,1.2825955124317994,0.06564584596722507,2.370211378225879,1.679708141878047,0.6193251492306496,0.6193251492306496,1,1.0,0.2075953989410259,0.26325181064342745,0.2193763919821698,0.38000171364918267,0.1974953747745814,-0.12208245708584248
70,DOWN,2024,1,4278,4278,1,2024-10-07 04:00:00,2024-10-07 04:00:00,NO_ORACLE,2024-10-07 04:00:00,2649.55,2024-10-10 15:36:00,2024-10-04 12:00:00,3,38.13999999999987,11.374290155337803,0,4.870000000000346,0.12768746722601892,0.004533330639283797,0.47489512323019895,0.5398531725222919,0.5251048767698011,0.4281585869088208,,,,0,,-0.17663817663821077,-0.31941923774946435,-0.43788187372707854,-0.8673469387751535,-0.02954964719761189,0.5972145095781689
70,DOWN,2024,2,4287,4287,1,2024-10-08 16:00:00,2024-10-08 16:00:00,NO_ORACLE,2024-10-08 16:00:00,2646.0,2024-10-10 15:36:00,2024-10-07 04:00:00,8,31.0,11.06104938470844,0,17.23999999999978,0.5561290322580574,0.06094398319244705,0.47048387096774313,0.7887096774193489,0.5295161290322569,1.558622459803276,1.3553472938993798,,,0,,0.4123755949805065,0.49306564522520646,0.43923240938164637,0.49482095294466627,0.2578833064525186,0.19237596108001798
70,DOWN,2024,3,4297,4297,1,2024-10-10 08:00:00,2024-10-10 08:00:00,NO_ORACLE,2024-10-10 08:00:00,2614.07,2024-10-10 15:36:00,2024-10-08 16:00:00,9,42.90000000000009,34.0878682605171,1,10.110000000000127,0.23566433566433814,0.038305590387322105,0.16247086247086806,0.28321678321678473,0.8375291375291319,0.29658645482710405,0.7121906188038256,0.10088627560796636,0.10088627560796636,1,0.3333333333333333,0.23982398239824898,0.3230112119594359,0.23436322532029727,0.3421791273283761,0.20386413949964677,0.38405038497373606
70,DOWN,2024,3,4297,4298,2,2024-10-10 08:00:00,2024-10-10 12:00:00,NO_ORACLE,2024-10-10 12:00:00,2615.63,2024-10-10 15:36:00,2024-10-08 16:00:00,9,42.90000000000009,34.0878682605171,1,10.510000000000218,0.24498834498834957,0.11625791938051237,0.2212703962704026,0.2925407925407962,0.7787296037295974,0.30832083484004835,0.7121906188038256,0.22288828331992486,0.22288828331992486,1,0.3333333333333333,0.15621734587251423,0.22683210546724178,0.1880715705765408,0.34063222821890093,0.2693861203982352,0.31931528087286465
71,UP,2024,1,4308,4308,1,2024-10-14 04:00:00,2024-10-14 04:00:00,EARLY,2024-10-14 04:00:00,2646.69,2024-10-15 07:02:20,2024-10-10 04:00:00,11,59.75,48.26330982761556,1,11.230000000000018,0.1879497907949794,0.020069476416808268,0.17535564853556423,0.2743096234309602,0.8246443514644357,0.23268192836568322,,1.0159626595002016,1.5352497901426672,2,1.0,0.12559017941453343,0.6617100371747479,0.7868020304568188,1.0,0.2887195832207062,0.6928204357628069
71,UP,2024,2,4311,4311,1,2024-10-14 16:00:00,2024-10-14 16:00:00,EXACT,2024-10-14 16:00:00,2651.35,2024-10-15 07:02:20,2024-10-14 04:00:00,2,23.639999999999873,9.052924392047771,1,13.730000000000018,0.5807952622673473,0.02101391294366178,0.4656302876480636,0.7406937394247172,0.5343697123519364,1.5166369899278804,1.1987675646304101,0.8783320902183136,1.6868917816240838,3,1.0,0.45405647691617784,0.8049170497702753,0.6485829959514156,1.0,0.21109490947192236,0.7336523876349482
