time,event,detail,direction,volume,price,structural_sl
2025.11.04 01:00:01,ENTRY_REJECT,retcode=10018 market closed,SHORT,0.01000000,4003.40,4030.48
2025.11.05 08:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.05 08:00:00,ENTRY_FILL,signal=549 units=3 effective_ts=2025.11.05 08:00:00 fill=3965.50000,LONG,0.03000000,3965.50,3929.69
2025.11.05 12:00:00,ENTRY_FILL,signal=550 units=1 effective_ts=2025.11.05 12:00:00 fill=3971.94000,LONG,0.01000000,3971.94,3929.69
2025.11.06 04:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.06 04:00:00,FAST_NHA_EXIT,ticket=927,LONG,0.01000000,0.00,0.00
2025.11.06 04:00:00,FAST_NHA_EXIT,ticket=926,LONG,0.03000000,0.00,0.00
2025.11.06 04:00:00,ENTRY_FILL,signal=551 units=1 effective_ts=2025.11.06 04:00:00 fill=3976.41000,SHORT,0.01000000,3976.41,3990.17
2025.11.06 08:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.06 08:00:00,ENTRY_FILL,signal=552 units=3 effective_ts=2025.11.06 08:00:00 fill=3987.80000,LONG,0.03000000,3987.80,3964.53
2025.11.06 12:00:00,ENTRY_FILL,signal=553 units=3 effective_ts=2025.11.06 12:00:00 fill=4011.38000,LONG,0.03000000,4011.38,3982.31
2025.11.06 20:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.06 20:00:00,FAST_NHA_EXIT,ticket=932,LONG,0.03000000,0.00,0.00
2025.11.06 20:00:00,ENTRY_FILL,signal=554 units=1 effective_ts=2025.11.06 20:00:00 fill=3986.27000,SHORT,0.01000000,3986.27,4019.60
2025.11.07 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.07 04:00:00,FAST_NHA_EXIT,ticket=936,SHORT,0.01000000,0.00,0.00
2025.11.07 04:00:00,ENTRY_FILL,signal=555 units=3 effective_ts=2025.11.07 04:00:00 fill=4002.04000,LONG,0.03000000,4002.04,3974.66
2025.11.07 08:00:00,ENTRY_FILL,signal=556 units=1 effective_ts=2025.11.07 08:00:00 fill=3995.19000,LONG,0.01000000,3995.19,3974.66
2025.11.07 12:00:00,ENTRY_FILL,signal=557 units=1 effective_ts=2025.11.07 12:00:00 fill=4006.91000,LONG,0.01000000,4006.91,3985.61
2025.11.10 01:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.10 01:00:00,FAST_NHA_EXIT_REJECT,market closed,LONG,0.01000000,0.00,0.00
2025.11.10 01:00:00,FAST_NHA_EXIT_REJECT,market closed,LONG,0.03000000,0.00,0.00
2025.11.10 01:00:00,ENTRY_REJECT,retcode=10018 market closed,SHORT,0.01000000,4001.06,4027.44
2025.11.10 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.10 04:00:00,ENTRY_FILL,signal=559 units=1 effective_ts=2025.11.10 04:00:00 fill=4044.17000,LONG,0.01000000,4044.17,3994.54
2025.11.11 20:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.11 20:00:00,FAST_NHA_EXIT,ticket=942,LONG,0.01000000,0.00,0.00
2025.11.11 20:00:00,FAST_NHA_EXIT,ticket=939,LONG,0.01000000,0.00,0.00
2025.11.11 20:00:00,FAST_NHA_EXIT,ticket=938,LONG,0.03000000,0.00,0.00
2025.11.11 20:00:00,ENTRY_FILL,signal=560 units=1 effective_ts=2025.11.11 20:00:00 fill=4114.47000,SHORT,0.01000000,4114.47,4146.66
2025.11.12 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.12 04:00:00,FAST_NHA_EXIT,ticket=946,SHORT,0.01000000,0.00,0.00
2025.11.12 04:00:00,ENTRY_FILL,signal=561 units=3 effective_ts=2025.11.12 04:00:00 fill=4131.45000,LONG,0.03000000,4131.45,4097.05
2025.11.12 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.12 08:00:00,FAST_NHA_EXIT,ticket=948,LONG,0.03000000,0.00,0.00
2025.11.12 08:00:00,ENTRY_FILL,signal=562 units=1 effective_ts=2025.11.12 08:00:00 fill=4104.62000,SHORT,0.01000000,4104.62,4145.51
2025.11.12 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.12 16:00:00,FAST_NHA_EXIT,ticket=950,SHORT,0.01000000,0.00,0.00
2025.11.12 16:00:00,ENTRY_FILL,signal=563 units=3 effective_ts=2025.11.12 16:00:00 fill=4127.32000,LONG,0.03000000,4127.32,4098.84
2025.11.12 20:00:00,ENTRY_FILL,signal=564 units=3 effective_ts=2025.11.12 20:00:00 fill=4199.55000,LONG,0.03000000,4199.55,4122.74
2025.11.13 20:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.13 20:00:00,FAST_NHA_EXIT,ticket=953,LONG,0.03000000,0.00,0.00
2025.11.13 20:00:00,FAST_NHA_EXIT,ticket=952,LONG,0.03000000,0.00,0.00
2025.11.14 08:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.14 08:00:00,ENTRY_FILL,signal=565 units=3 effective_ts=2025.11.14 08:00:00 fill=4189.38000,LONG,0.03000000,4189.38,4145.31
2025.11.14 12:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.14 12:00:00,FAST_NHA_EXIT,ticket=956,LONG,0.03000000,0.00,0.00
2025.11.14 12:00:00,ENTRY_FILL,signal=566 units=1 effective_ts=2025.11.14 12:00:00 fill=4169.22000,SHORT,0.01000000,4169.22,4211.31
2025.11.17 01:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.17 01:00:00,FAST_NHA_EXIT_REJECT,market closed,SHORT,0.01000000,0.00,0.00
2025.11.17 01:00:01,ENTRY_REJECT,retcode=10018 market closed,LONG,0.03000000,4087.30,4032.07
2025.11.17 04:00:00,ENTRY_FILL,signal=568 units=3 effective_ts=2025.11.17 04:00:00 fill=4091.24000,LONG,0.03000000,4091.24,4072.98
2025.11.17 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.18 12:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.18 12:00:00,FAST_NHA_EXIT,ticket=958,SHORT,0.01000000,0.00,0.00
2025.11.18 12:00:00,ENTRY_FILL,signal=569 units=3 effective_ts=2025.11.18 12:00:00 fill=4040.21000,LONG,0.03000000,4040.21,3997.89
2025.11.18 16:00:00,ENTRY_FILL,signal=570 units=3 effective_ts=2025.11.18 16:00:00 fill=4065.39000,LONG,0.03000000,4065.39,3997.89
2025.11.19 04:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.19 04:00:00,FAST_NHA_EXIT,ticket=963,LONG,0.03000000,0.00,0.00
2025.11.19 04:00:00,FAST_NHA_EXIT,ticket=962,LONG,0.03000000,0.00,0.00
2025.11.19 04:00:00,ENTRY_FILL,signal=571 units=1 effective_ts=2025.11.19 04:00:00 fill=4058.99000,SHORT,0.01000000,4058.99,4082.34
2025.11.19 08:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.19 08:00:00,ENTRY_FILL,signal=572 units=1 effective_ts=2025.11.19 08:00:00 fill=4095.73000,LONG,0.01000000,4095.73,4055.48
2025.11.19 20:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.19 20:00:00,FAST_NHA_EXIT,ticket=968,LONG,0.01000000,0.00,0.00
2025.11.19 20:00:00,ENTRY_FILL,signal=573 units=1 effective_ts=2025.11.19 20:00:00 fill=4079.41000,SHORT,0.01000000,4079.41,4132.85
2025.11.20 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.20 04:00:00,FAST_NHA_EXIT,ticket=970,SHORT,0.01000000,0.00,0.00
2025.11.20 04:00:00,ENTRY_FILL,signal=574 units=3 effective_ts=2025.11.20 04:00:00 fill=4081.42000,LONG,0.03000000,4081.42,4065.59
2025.11.20 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.20 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.20 16:00:00,ENTRY_FILL,signal=575 units=3 effective_ts=2025.11.20 16:00:00 fill=4080.59000,LONG,0.03000000,4080.59,4051.04
2025.11.21 01:00:01,ENTRY_REJECT,retcode=10018 market closed,LONG,0.03000000,4074.86,4043.74
2025.11.21 04:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.21 04:00:00,ENTRY_FILL,signal=577 units=1 effective_ts=2025.11.21 04:00:00 fill=4068.55000,SHORT,0.01000000,4068.55,4088.94
2025.11.21 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.21 16:00:00,FAST_NHA_EXIT,ticket=976,SHORT,0.01000000,0.00,0.00
2025.11.21 16:00:00,ENTRY_FILL,signal=578 units=3 effective_ts=2025.11.21 16:00:00 fill=4080.34000,LONG,0.03000000,4080.34,4031.03
2025.11.21 20:00:00,ENTRY_FILL,signal=579 units=1 effective_ts=2025.11.21 20:00:00 fill=4085.98000,LONG,0.01000000,4085.98,4055.17
2025.11.24 01:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.24 01:00:00,FAST_NHA_EXIT_REJECT,market closed,LONG,0.03000000,0.00,0.00
2025.11.24 01:00:00,ENTRY_REJECT,retcode=10018 market closed,SHORT,0.01000000,4071.87,4101.13
2025.11.24 04:00:00,ENTRY_FILL,signal=581 units=1 effective_ts=2025.11.24 04:00:00 fill=4044.01000,SHORT,0.01000000,4044.01,4101.13
2025.11.24 12:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.24 12:00:00,FAST_NHA_EXIT,ticket=981,SHORT,0.01000000,0.00,0.00
2025.11.24 12:00:00,ENTRY_FILL,signal=582 units=3 effective_ts=2025.11.24 12:00:00 fill=4072.01000,LONG,0.03000000,4072.01,4040.00
2025.11.24 16:00:00,ENTRY_FILL,signal=583 units=1 effective_ts=2025.11.24 16:00:00 fill=4077.81000,LONG,0.01000000,4077.81,4040.00
2025.11.24 20:00:00,ENTRY_FILL,signal=584 units=1 effective_ts=2025.11.24 20:00:00 fill=4093.12000,LONG,0.01000000,4093.12,4040.00
2025.11.25 01:00:05,ENTRY_REJECT,retcode=10018 market closed,LONG,0.01000000,4134.06,4087.98
2025.11.25 12:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.25 12:00:00,FAST_NHA_EXIT,ticket=985,LONG,0.01000000,0.00,0.00
2025.11.25 12:00:00,FAST_NHA_EXIT,ticket=984,LONG,0.01000000,0.00,0.00
2025.11.25 12:00:00,FAST_NHA_EXIT,ticket=983,LONG,0.03000000,0.00,0.00
2025.11.25 12:00:00,FAST_NHA_EXIT,ticket=978,LONG,0.03000000,0.00,0.00
2025.11.25 12:00:00,ENTRY_FILL,signal=586 units=1 effective_ts=2025.11.25 12:00:00 fill=4128.28000,SHORT,0.01000000,4128.28,4152.09
2025.11.25 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.25 16:00:00,FAST_NHA_EXIT,ticket=990,SHORT,0.01000000,0.00,0.00
2025.11.26 01:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.26 01:00:00,ENTRY_REJECT,retcode=10018 market closed,SHORT,0.03000000,4132.26,4159.22
2025.11.26 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.26 16:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.26 16:00:00,ENTRY_FILL,signal=588 units=1 effective_ts=2025.11.26 16:00:00 fill=4153.34000,SHORT,0.01000000,4153.34,4211.31
2025.11.26 20:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.26 20:00:00,FAST_NHA_EXIT,ticket=992,SHORT,0.01000000,0.00,0.00
2025.11.27 04:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.27 04:00:00,ENTRY_FILL,signal=589 units=1 effective_ts=2025.11.27 04:00:00 fill=4154.53000,SHORT,0.01000000,4154.53,4168.52
2025.11.27 12:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.27 12:00:00,FAST_NHA_EXIT,ticket=994,SHORT,0.01000000,0.00,0.00
2025.11.27 12:00:00,ENTRY_FILL,signal=590 units=3 effective_ts=2025.11.27 12:00:00 fill=4159.22000,LONG,0.03000000,4159.22,4142.71
2025.11.27 16:00:00,ENTRY_FILL,signal=591 units=3 effective_ts=2025.11.27 16:00:00 fill=4155.20000,LONG,0.03000000,4155.20,4148.43
2025.11.27 20:00:00,ENTRY_FILL,signal=592 units=1 effective_ts=2025.11.27 20:00:00 fill=4158.03000,LONG,0.01000000,4158.03,4149.16
2025.11.28 01:00:02,ENTRY_REJECT,retcode=10018 market closed,LONG,0.01000000,4158.17,4151.41
2025.11.28 04:00:00,ENTRY_FILL,signal=594 units=1 effective_ts=2025.11.28 04:00:00 fill=4191.20000,LONG,0.01000000,4191.20,4151.41
2025.11.28 12:00:03,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.11.28 12:00:03,FAST_NHA_EXIT,ticket=999,LONG,0.01000000,0.00,0.00
2025.11.28 12:00:03,FAST_NHA_EXIT,ticket=998,LONG,0.01000000,0.00,0.00
2025.11.28 12:00:03,FAST_NHA_EXIT,ticket=997,LONG,0.03000000,0.00,0.00
2025.11.28 12:00:03,FAST_NHA_EXIT,ticket=996,LONG,0.03000000,0.00,0.00
2025.11.28 12:00:03,ENTRY_FILL,signal=595 units=1 effective_ts=2025.11.28 12:00:03 fill=4166.85000,SHORT,0.01000000,4166.85,4193.21
2025.11.28 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.11.28 16:00:00,FAST_NHA_EXIT,ticket=1004,SHORT,0.01000000,0.00,0.00
2025.11.28 16:00:00,ENTRY_FILL,signal=596 units=3 effective_ts=2025.11.28 16:00:00 fill=4182.94000,LONG,0.03000000,4182.94,4152.10
2025.11.28 20:00:00,ENTRY_FILL,signal=597 units=3 effective_ts=2025.11.28 20:00:00 fill=4216.89000,LONG,0.03000000,4216.89,4152.10
2025.12.01 01:00:00,ENTRY_REJECT,retcode=10018 market closed,LONG,0.01000000,4224.11,4152.10
2025.12.01 04:00:00,ENTRY_FILL,signal=599 units=1 effective_ts=2025.12.01 04:00:00 fill=4255.90000,LONG,0.01000000,4255.90,4205.76
2025.12.01 20:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.01 20:00:00,FAST_NHA_EXIT,ticket=1008,LONG,0.01000000,0.00,0.00
2025.12.01 20:00:00,FAST_NHA_EXIT,ticket=1007,LONG,0.03000000,0.00,0.00
2025.12.01 20:00:00,FAST_NHA_EXIT,ticket=1006,LONG,0.03000000,0.00,0.00
2025.12.03 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.03 04:00:00,ENTRY_FILL,signal=600 units=3 effective_ts=2025.12.03 04:00:00 fill=4214.64000,LONG,0.03000000,4214.64,4163.92
2025.12.03 08:00:00,ENTRY_FILL,signal=601 units=1 effective_ts=2025.12.03 08:00:00 fill=4207.85000,LONG,0.01000000,4207.85,4163.92
2025.12.03 12:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.03 12:00:00,FAST_NHA_EXIT,ticket=1013,LONG,0.01000000,0.00,0.00
2025.12.03 12:00:01,FAST_NHA_EXIT,ticket=1012,LONG,0.03000000,0.00,0.00
2025.12.03 12:00:01,ENTRY_FILL,signal=602 units=1 effective_ts=2025.12.03 12:00:00 fill=4201.94000,SHORT,0.01000000,4201.94,4228.89
2025.12.03 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.03 16:00:00,ENTRY_FILL,signal=603 units=3 effective_ts=2025.12.03 16:00:00 fill=4237.59000,LONG,0.03000000,4237.59,4194.63
2025.12.03 20:00:00,ENTRY_FILL,signal=604 units=1 effective_ts=2025.12.03 20:00:00 fill=4211.60000,LONG,0.01000000,4211.60,4194.63
2025.12.04 01:00:02,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.04 01:00:02,FAST_NHA_EXIT_REJECT,market closed,LONG,0.01000000,0.00,0.00
2025.12.04 01:00:02,FAST_NHA_EXIT_REJECT,market closed,LONG,0.03000000,0.00,0.00
2025.12.04 01:00:02,ENTRY_REJECT,retcode=10018 market closed,SHORT,0.01000000,4203.85,4241.44
2025.12.04 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.04 16:00:00,ENTRY_FILL,signal=606 units=3 effective_ts=2025.12.04 16:00:00 fill=4198.55000,LONG,0.03000000,4198.55,4183.46
2025.12.04 20:00:00,ENTRY_FILL,signal=607 units=3 effective_ts=2025.12.04 20:00:00 fill=4216.59000,LONG,0.03000000,4216.59,4185.41
2025.12.05 04:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.05 04:00:00,FAST_NHA_EXIT,ticket=1023,LONG,0.03000000,0.00,0.00
2025.12.05 04:00:00,FAST_NHA_EXIT,ticket=1022,LONG,0.03000000,0.00,0.00
2025.12.05 04:00:00,ENTRY_FILL,signal=608 units=1 effective_ts=2025.12.05 04:00:00 fill=4203.29000,SHORT,0.01000000,4203.29,4219.36
2025.12.05 08:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.05 08:00:00,ENTRY_FILL,signal=609 units=3 effective_ts=2025.12.05 08:00:00 fill=4220.60000,LONG,0.03000000,4220.60,4194.69
2025.12.05 12:00:00,ENTRY_FILL,signal=610 units=3 effective_ts=2025.12.05 12:00:00 fill=4223.51000,LONG,0.03000000,4223.51,4194.69
2025.12.05 16:00:00,ENTRY_FILL,signal=611 units=1 effective_ts=2025.12.05 16:00:00 fill=4235.27000,LONG,0.01000000,4235.27,4215.82
2025.12.05 20:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.05 20:00:00,FAST_NHA_EXIT,ticket=1029,LONG,0.03000000,0.00,0.00
2025.12.05 20:00:00,FAST_NHA_EXIT,ticket=1028,LONG,0.03000000,0.00,0.00
2025.12.05 20:00:00,ENTRY_FILL,signal=612 units=1 effective_ts=2025.12.05 20:00:00 fill=4217.30000,SHORT,0.01000000,4217.30,4259.22
2025.12.08 08:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.08 08:00:00,FAST_NHA_EXIT,ticket=1034,SHORT,0.01000000,0.00,0.00
2025.12.08 08:00:00,ENTRY_FILL,signal=613 units=3 effective_ts=2025.12.08 08:00:00 fill=4217.18000,LONG,0.03000000,4217.18,4191.99
2025.12.08 12:00:00,ENTRY_FILL,signal=614 units=1 effective_ts=2025.12.08 12:00:00 fill=4208.06000,LONG,0.01000000,4208.06,4191.99
2025.12.08 16:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.08 16:00:00,FAST_NHA_EXIT,ticket=1037,LONG,0.01000000,0.00,0.00
2025.12.08 16:00:00,FAST_NHA_EXIT,ticket=1036,LONG,0.03000000,0.00,0.00
2025.12.08 16:00:00,ENTRY_FILL,signal=615 units=1 effective_ts=2025.12.08 16:00:00 fill=4201.70000,SHORT,0.01000000,4201.70,4219.04
2025.12.09 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.09 04:00:00,FAST_NHA_EXIT,ticket=1040,SHORT,0.01000000,0.00,0.00
2025.12.09 04:00:00,ENTRY_FILL,signal=616 units=3 effective_ts=2025.12.09 04:00:00 fill=4196.43000,LONG,0.03000000,4196.43,4184.24
2025.12.09 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.09 12:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.09 12:00:00,ENTRY_FILL,signal=617 units=3 effective_ts=2025.12.09 12:00:00 fill=4203.29000,LONG,0.03000000,4203.29,4169.98
2025.12.09 16:00:00,ENTRY_FILL,signal=618 units=3 effective_ts=2025.12.09 16:00:00 fill=4201.71000,LONG,0.03000000,4201.71,4169.98
2025.12.09 20:00:00,ENTRY_FILL,signal=619 units=1 effective_ts=2025.12.09 20:00:00 fill=4203.30000,LONG,0.01000000,4203.30,4189.49
2025.12.10 12:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.10 12:00:00,FAST_NHA_EXIT,ticket=1046,LONG,0.01000000,0.00,0.00
2025.12.10 12:00:00,FAST_NHA_EXIT,ticket=1045,LONG,0.03000000,0.00,0.00
2025.12.10 12:00:00,FAST_NHA_EXIT,ticket=1044,LONG,0.03000000,0.00,0.00
2025.12.10 12:00:00,ENTRY_FILL,signal=620 units=1 effective_ts=2025.12.10 12:00:00 fill=4194.16000,SHORT,0.01000000,4194.16,4218.73
2025.12.10 20:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.10 20:00:00,FAST_NHA_EXIT,ticket=1050,SHORT,0.01000000,0.00,0.00
2025.12.10 20:00:00,ENTRY_FILL,signal=621 units=3 effective_ts=2025.12.10 20:00:00 fill=4199.97000,LONG,0.03000000,4199.97,4188.93
2025.12.11 01:00:01,ENTRY_REJECT,retcode=10018 market closed,LONG,0.03000000,4228.90,4182.06
2025.12.11 04:00:00,ENTRY_FILL,signal=623 units=1 effective_ts=2025.12.11 04:00:00 fill=4238.57000,LONG,0.01000000,4238.57,4182.06
2025.12.11 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.11 08:00:00,FAST_NHA_EXIT,ticket=1054,LONG,0.01000000,0.00,0.00
2025.12.11 08:00:00,ENTRY_FILL,signal=624 units=3 effective_ts=2025.12.11 08:00:00 fill=4207.55000,SHORT,0.03000000,4207.55,4247.53
2025.12.11 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.11 16:00:00,FAST_NHA_EXIT,ticket=1056,SHORT,0.03000000,0.00,0.00
2025.12.11 16:00:00,ENTRY_FILL,signal=625 units=3 effective_ts=2025.12.11 16:00:00 fill=4221.36000,LONG,0.03000000,4221.36,4204.27
2025.12.11 20:00:00,ENTRY_FILL,signal=626 units=3 effective_ts=2025.12.11 20:00:00 fill=4278.79000,LONG,0.03000000,4278.79,4205.30
2025.12.12 01:00:00,ENTRY_REJECT,retcode=10018 market closed,LONG,0.01000000,4280.49,4263.05
2025.12.12 20:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.12 20:00:00,FAST_NHA_EXIT,ticket=1059,LONG,0.03000000,0.00,0.00
2025.12.12 20:00:00,FAST_NHA_EXIT,ticket=1058,LONG,0.03000000,0.00,0.00
2025.12.12 20:00:00,ENTRY_FILL,signal=628 units=1 effective_ts=2025.12.12 20:00:00 fill=4295.36000,SHORT,0.01000000,4295.36,4353.43
2025.12.15 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.15 04:00:00,FAST_NHA_EXIT,ticket=1062,SHORT,0.01000000,0.00,0.00
2025.12.15 04:00:00,ENTRY_FILL,signal=629 units=3 effective_ts=2025.12.15 04:00:00 fill=4322.50000,LONG,0.03000000,4322.50,4288.55
2025.12.15 08:00:00,ENTRY_FILL,signal=630 units=3 effective_ts=2025.12.15 08:00:00 fill=4343.80000,LONG,0.03000000,4343.80,4288.55
2025.12.15 12:00:00,ENTRY_FILL,signal=631 units=1 effective_ts=2025.12.15 12:00:00 fill=4342.77000,LONG,0.01000000,4342.77,4288.55
2025.12.15 16:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.15 16:00:00,FAST_NHA_EXIT,ticket=1066,LONG,0.01000000,0.00,0.00
2025.12.15 16:00:00,FAST_NHA_EXIT,ticket=1065,LONG,0.03000000,0.00,0.00
2025.12.15 16:00:00,FAST_NHA_EXIT,ticket=1064,LONG,0.03000000,0.00,0.00
2025.12.15 16:00:00,ENTRY_FILL,signal=632 units=1 effective_ts=2025.12.15 16:00:00 fill=4331.20000,SHORT,0.01000000,4331.20,4350.14
2025.12.16 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.16 16:00:00,FAST_NHA_EXIT,ticket=1070,SHORT,0.01000000,0.00,0.00
2025.12.16 16:00:00,ENTRY_FILL,signal=633 units=3 effective_ts=2025.12.16 16:00:00 fill=4313.20000,LONG,0.03000000,4313.20,4273.84
2025.12.16 20:00:00,ENTRY_FILL,signal=634 units=1 effective_ts=2025.12.16 20:00:00 fill=4303.47000,LONG,0.01000000,4303.47,4273.84
2025.12.17 01:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.17 01:00:00,FAST_NHA_EXIT_REJECT,market closed,LONG,0.01000000,0.00,0.00
2025.12.17 01:00:00,FAST_NHA_EXIT_REJECT,market closed,LONG,0.03000000,0.00,0.00
2025.12.17 01:00:01,ENTRY_REJECT,retcode=10018 market closed,SHORT,0.01000000,4303.21,4315.85
2025.12.17 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.17 04:00:00,ENTRY_FILL,signal=636 units=3 effective_ts=2025.12.17 04:00:00 fill=4327.23000,LONG,0.03000000,4327.23,4296.87
2025.12.17 08:00:00,ENTRY_FILL,signal=637 units=1 effective_ts=2025.12.17 08:00:00 fill=4334.13000,LONG,0.01000000,4334.13,4296.87
2025.12.17 12:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.12.17 12:00:00,FAST_NHA_EXIT,ticket=1075,LONG,0.01000000,0.00,0.00
2025.12.17 12:00:00,FAST_NHA_EXIT,ticket=1074,LONG,0.03000000,0.00,0.00
2025.12.17 12:00:00,FAST_NHA_EXIT,ticket=1073,LONG,0.01000000,0.00,0.00
2025.12.17 12:00:00,FAST_NHA_EXIT,ticket=1072,LONG,0.03000000,0.00,0.00
2025.12.17 12:00:00,ENTRY_FILL,signal=638 units=1 effective_ts=2025.12.17 12:00:00 fill=4316.76000,SHORT,0.01000000,4316.76,4342.43
2025.12.17 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.12.18 04:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
