decision,year,m5_index,atr14_pre,barrier_price,p15,p30,p60,label_up,H4_signedvol3,H4_roc1,M1_240_moveimb,M1_5_range_atr,p60,H4_bb_width_atr,M15_body_atr,n2_r1_votes,n2_r1_pred_up
2024-01-12 08:00:00,2024,143931,0.7095861223076804,1.0643791834615206,0.7547013056713343,0.9292734276884717,0.993664223970902,0,-0.24268032066650033,0.36232241272220467,0.017094017094017023,2.7621735239452834,0.993664223970902,2.0506705887981878,1.0291812809265037,6,1
2024-01-12 14:05:00,2024,144004,1.112490426427813,1.6687356396417194,0.8114477639661313,0.9486397911924784,0.9929952827282692,1,1.0,0.10462049284600816,0.11764705882352892,3.973067897931372,0.9929952827282692,2.2474370971163866,0.15587196277156026,7,1
2024-01-12 15:35:00,2024,144022,1.7614353713654638,2.642153057048196,0.884062256537126,0.9732376872389112,0.9946395471558828,1,1.0,0.10462049284600816,0.09243697478991558,4.150024530465223,0.9946395471558828,2.2474370971163866,0.9956432653243287,6,1
2024-01-15 01:05:00,2024,144124,0.7061401582411847,1.059210237361777,0.7872541874023296,0.92062902298274,0.9762542315465514,0,-0.029604384568540934,0.24806004325148567,0.0,2.5773920074603076,0.9762542315465514,3.14459897964181,0.2749183079231281,3,0
2024-01-16 15:15:00,2024,144540,1.3645536857720963,2.0468305286581447,0.815948153392698,0.9262208924685328,0.9769670240689908,1,-0.46763043349811906,-0.3592820217424242,-0.0769230769230766,4.844074710226729,0.9769670240689908,4.848806536400621,-2.5143104671706906,3,0
2024-01-16 15:35:00,2024,144544,1.762137333906132,2.6432060008591978,0.8008469631754542,0.9385452937851464,0.98473799425709,1,-0.46763043349811906,-0.3592820217424242,-0.042735042735042555,3.8078757375409347,0.98473799425709,4.848806536400621,0.003849193442827061,3,0
2024-01-16 18:05:00,2024,144574,1.770121006892832,2.655181510339248,0.8404357439103176,0.9523997886341896,0.9792297755817544,1,-1.0,-0.17587952007918073,0.021097046413502022,4.146609170454387,0.9792297755817544,4.730817936895252,0.05926702929017939,3,0
2024-01-17 09:45:00,2024,144750,1.2115821022265816,1.8173731533398725,0.7582885707461361,0.9209028116369676,0.9893744935952336,1,-0.6208622264534472,-0.3732355130878884,0.03389830508474562,3.1116339479336896,0.9893744935952336,4.6712668203794685,1.8803416310733343,4,0
2024-01-17 15:35:00,2024,144820,1.4899441672598084,2.2349162508897127,0.8729565687341128,0.97330856302936,0.99637447905821,1,0.4001049357268673,0.15688098820174634,0.08016877637130768,4.080689822879703,0.99637447905821,4.877168365953709,-0.5172522091146659,6,1
2024-01-18 15:35:00,2024,145096,1.2530109872040314,1.8795164808060472,0.8422230839629614,0.9583901905307834,0.9925833352812514,0,-0.1701707097933513,0.04578959680268113,0.021097046413502022,4.245772825876601,0.9925833352812514,6.965881345870272,-1.1571519107282384,6,1
2024-01-19 15:35:00,2024,145372,1.313663865037096,1.970495797555644,0.8014183238160704,0.944538478023903,0.991432606977348,0,0.5070253729440265,0.407616088963203,0.21888412017167289,2.6034057044727086,0.991432606977348,6.817190186013181,0.368004148528875,4,0
2024-01-22 16:45:00,2024,145662,1.6978997854108435,2.5468496781162657,0.8410647729504495,0.951211507482276,0.9879355929208476,1,-0.20119653912417879,0.07271252337188727,-0.02521008403361334,3.7340248549840553,0.9879355929208476,3.6647638549596584,-0.8894741890386857,6,1
2024-01-23 03:20:00,2024,145777,0.5108268438732317,0.7662402658098476,0.7726810098585817,0.9388932193697545,0.9951332195803014,0,0.044687484535062105,0.00791503213009026,0.09411764705882297,3.3866661878598405,0.9951332195803014,3.7136689314253006,-0.5945644533154657,5,1
2024-01-23 04:10:00,2024,145787,0.8612130475663288,1.291819571349493,0.8287987571925299,0.9620291514233688,0.995605048951674,1,0.044687484535062105,0.00791503213009026,0.07608695652173872,1.660448601004582,0.995605048951674,3.7136689314253006,0.7602847464259669,3,0
2024-01-23 09:00:00,2024,145845,0.9862294397058958,1.4793441595588437,0.8320921040197053,0.9555846609559404,0.992572815531057,1,-0.04558831494755087,0.4526050761019418,0.1063829787234038,4.248504284403951,0.992572815531057,3.8022588040582725,2.430073995352853,4,0
2024-01-23 09:10:00,2024,145847,1.2447080372974422,1.8670620559461637,0.8267485589621214,0.9449860591985788,0.9923357622145176,0,-0.04558831494755087,0.4526050761019418,0.12340425531914842,2.4744758671960265,0.9923357622145176,3.8022588040582725,2.430073995352853,3,0
2024-01-24 15:30:00,2024,146199,1.4073758284201128,2.111063742630169,0.7582332611760337,0.9241198204191776,0.9889133418836638,0,0.4851778885154711,0.3151504374070635,0.03389830508474562,2.9487503737049647,0.9889133418836638,2.696785198873743,0.6840370836306031,7,1
2024-01-24 15:40:00,2024,146201,1.6594720153214209,2.4892080229821314,0.8127424863244178,0.9512308421074556,0.9956462277246332,0,0.4851778885154711,0.3151504374070635,0.008474576271186404,2.3380930586202333,0.9956462277246332,2.696785198873743,0.6840370836306031,6,1
2024-01-24 16:50:00,2024,146215,2.0900901189414407,3.135135178412161,0.7909721522326841,0.9373642552248173,0.9857304167181268,0,0.5912704254379508,0.15215603626139718,-0.008474576271186404,3.4735344348087054,0.9857304167181268,2.2692463820613638,-1.2355537719877452,6,1
2024-01-25 15:35:00,2024,146476,1.2199929949700412,1.829989492455062,0.971349862686772,0.9960629979763876,0.9998109427928904,1,-0.23859481799395962,0.11361832182266163,0.030042918454935494,9.155790275882046,0.9998109427928904,2.6784123979734846,0.9220765277982615,6,1
2024-01-26 01:25:00,2024,146582,0.7243455152729511,1.0865182729094267,0.8182344810080184,0.9337997068030768,0.9828299863383811,0,-0.023956520105694212,0.29133248630190955,0.09302325581395295,3.61705835786009,0.9828299863383811,2.3953593663292216,-0.16331896180466662,4,0
2024-01-26 15:35:00,2024,146752,1.0243695605551089,1.5365543408326632,0.9427340577338138,0.9928511172625096,0.9997489272627742,0,0.21213927652079664,-0.10924261747289332,0.059829059829059575,6.2965557044651685,0.9997489272627742,2.599136324516886,-0.5242396260946341,6,1
2024-01-29 01:05:00,2024,146854,0.4739151824020435,0.7108727736030653,0.9984609915815064,0.9998244366831752,0.999998446718754,1,0.027246803421948303,0.08777062609715003,-0.99999999999975,10.571511920331794,0.999998446718754,2.8258425444097153,0.045575952522421345,7,1
2024-01-29 22:05:00,2024,147106,0.8644671099530907,1.2967006649296362,0.7891628058900321,0.9226947510948764,0.973685849572835,1,0.11994606640573793,-0.3696939346628514,0.012765957446808456,4.638695855314785,0.973685849572835,2.849011551665819,-0.07063198614609348,5,1
2024-01-30 08:15:00,2024,147216,0.624845904667993,0.9372688570019894,0.7613613726526401,0.9131850931222874,0.9856635165870028,0,-0.05495442912943923,-0.033944164309440694,-0.0042918454935622135,3.5688799163712894,0.9856635165870028,3.1811355453680483,2.275326277231167,4,0
2024-01-30 16:10:00,2024,147311,1.147588508030811,1.7213827620462163,0.7778952742748735,0.9185423940340284,0.9750541963521768,1,1.0,0.10021122955248263,0.02145922746781107,2.527038202023981,0.9750541963521768,3.55291387504694,0.6228257374870225,3,0
2024-01-30 17:05:00,2024,147322,1.5775927399063578,2.366389109859537,0.8807052228757372,0.966074539059876,0.9855604355115916,0,1.0,0.10021122955248263,0.059829059829059575,4.6082869273518146,0.9855604355115916,3.55291387504694,-0.2281503424685926,4,0
2024-01-31 15:20:00,2024,147577,0.9419711263925196,1.4129566895887793,0.8311976408409044,0.9613912386953049,0.996051796692172,1,1.0,0.1523304095722544,-0.025641025641025533,3.312203434456943,0.996051796692172,3.589166456858389,-1.4902059174854847,7,1
2024-01-31 15:35:00,2024,147580,1.1127297976254795,1.6690946964382196,0.84717869699096,0.9671996592022316,0.9968389785951598,1,1.0,0.1523304095722544,-0.025641025641025533,2.7499937599652124,0.9968389785951598,3.589166456858389,1.0664922415665161,6,1
2024-01-31 21:05:00,2024,147646,1.1785621622183855,1.767843243327578,0.9700423880110722,0.9946524097971204,0.9993819077733618,1,1.0,0.37612580624624137,-0.017241379310344754,7.644908591866712,0.9993819077733618,3.7885053387371883,-0.26281742091295357,7,1
2024-01-31 21:40:00,2024,147653,2.3961197578776665,3.5941796368164995,0.8505310287579811,0.9631187605106608,0.9910429139757057,0,1.0,0.37612580624624137,-0.030303030303030172,2.4497940809089394,0.9910429139757057,3.7885053387371883,-0.9568674370063771,6,1
2024-02-01 15:35:00,2024,147856,1.4601782472853402,2.1902673709280105,0.8577511595274413,0.9660303330646542,0.9962295597411848,1,-0.6851105677953369,-0.16825712035765106,-0.05882352941176446,3.7187240736474574,0.9962295597411848,3.459373320641539,-0.8129294109246923,6,1
2024-02-01 17:05:00,2024,147874,2.324123639768401,3.486185459652602,0.7511658274927501,0.9239163652558564,0.9789118911036224,1,-0.6168777212749692,-0.04997427794517506,0.05042016806722668,3.433552270391268,0.9789118911036224,3.3156539350080743,-0.816828886760452,4,0
2024-02-02 15:20:00,2024,148129,0.8444956622192236,1.2667434933288353,0.7732781246438322,0.932002268427047,0.9918642688179916,0,0.29183030303030305,-0.12016599448305687,0.029787234042553064,2.332753249224538,0.9918642688179916,3.3541190385670774,0.7686275917147689,5,1
2024-02-05 15:25:00,2024,148406,0.9811970131338849,1.4717955197008272,0.8912942375349889,0.9650203076534126,0.9940994524177588,0,-0.43296694146057124,-0.3483239067457511,-0.04602510460251027,4.311060819972677,0.9940994524177588,3.386368253707172,-0.5405842662575937,6,1
2024-02-05 16:50:00,2024,148423,1.5467078902015583,2.320061835302337,0.792923248122181,0.930845647316661,0.978510410303812,0,-1.0,-0.33470941586531966,-0.09623430962343056,4.014979195061046,0.978510410303812,3.9096839395740886,0.0,3,0
2024-02-05 17:05:00,2024,148426,1.8961214412437533,2.84418216186563,0.7734152927634474,0.925733294354392,0.97062341421252,1,-1.0,-0.33470941586531966,-0.07949790794979046,3.2540109856832964,0.97062341421252,3.9096839395740886,2.386184519177335,2,0
2024-02-06 03:05:00,2024,148534,0.5321187402062373,0.7981781103093559,0.7917060923438344,0.9402428668609594,0.9920418662871155,0,0.02155037605182813,-0.030114831307570533,0.1279069767441853,3.0068476809833427,0.9920418662871155,4.414372712471213,-0.08758426699531183,5,1
2024-02-07 16:45:00,2024,148974,1.562679849880792,2.344019774821188,0.8370554131285852,0.9604952404966816,0.9957390378129,1,0.5149296961398705,0.08995767565096457,-0.004255319148936152,3.6795764663087933,0.9957390378129,5.397348933284154,2.5683678748312078,6,1
2024-02-08 15:35:00,2024,149236,1.2959690290814587,1.943953543622188,0.8660429066372591,0.9644203184422504,0.9921124455310252,0,-0.1562204724409449,0.09393042263772244,-0.012765957446808456,3.0710610444277693,0.9921124455310252,2.919102106364102,0.1862409012831037,7,1
2024-02-08 16:35:00,2024,149248,1.818916236956464,2.7283743554346964,0.8273957735648034,0.9367455821544702,0.98246039539413,0,-0.4271356783919598,-0.7035714110242508,-0.008474576271186404,3.144729748285705,0.98246039539413,2.885127041830785,2.096022062246525,3,0
2024-02-09 03:05:00,2024,149362,0.5236644241953823,0.7854966362930734,0.8270281790234559,0.9604416632984012,0.9965845715684628,1,0.25521060631141745,0.12600409513308097,-0.029585798816567872,4.33483714973293,0.9965845715684628,2.7120850036534643,-0.9858343860173872,8,1
2024-02-09 15:35:00,2024,149512,0.939073247678486,1.408609871517729,0.992903888133805,0.9993273527585786,0.9999841167339047,0,-0.21467753891771682,-0.06247540338449875,0.042735042735042555,12.054437742713285,0.9999841167339047,2.8255747603993644,0.3522016398239823,5,1
2024-02-12 01:05:00,2024,149614,0.5276604866086274,0.7914907299129411,0.8254438803664274,0.9295545102274746,0.98646278122807,0,-1.0,-0.023213888820294848,0.99999999999975,7.068939393142983,0.98646278122807,2.3514786642899987,-0.1232207916747903,4,0
2024-02-12 10:05:00,2024,149722,0.633675785637541,0.9505136784563116,0.7897020024077578,0.9457303345875888,0.9934970532250196,1,-0.7958589453251375,-0.019267061229732985,0.10526315789473638,1.6569987741316214,0.9934970532250196,2.615752353318508,1.1731393189161627,4,0
2024-02-12 15:15:00,2024,149784,0.7593542652533977,1.1390313978800966,0.8390532542670177,0.9474052314143808,0.9946259540629874,0,-0.6477671451355662,-0.1516955810632492,0.01287553648068664,3.476638139532477,0.9946259540629874,2.767523050430574,3.5656993348957453,5,1
2024-02-13 03:05:00,2024,149914,0.4236035163603687,0.6354052745405531,0.8213195414333646,0.9537086078134654,0.992471955212476,0,0.35481642131930985,0.027236352111570383,-0.012048192771084265,4.013186704875174,0.992471955212476,3.3685096340455902,0.6976143036605998,7,1
2024-02-13 09:35:00,2024,149992,0.5737558864196667,0.8606338296295,0.7532642156279893,0.927411760898051,0.99237763571059,1,1.0,0.03812051031977237,0.15151515151515085,1.3943212068653836,0.99237763571059,3.533556811224006,0.3418007930112623,4,0
2024-02-14 03:20:00,2024,150193,0.6336724629299424,0.9505086943949136,0.8807387734667036,0.963023729581771,0.9955067811722766,1,-1.0,-0.03561325013543559,-0.09302325581395295,3.4244820896320998,0.9955067811722766,5.378414743709833,-1.126161741226355,6,1
2024-02-14 08:50:00,2024,150259,0.4197421245080294,0.6296131867620441,0.7766689576152244,0.9163489534541712,0.9970751695593768,1,-0.7916551635286107,-0.0005017737702783798,-0.013100436681222651,2.9303706446869415,0.9970751695593768,6.271795552994094,-0.07433435518720058,6,1
2024-02-14 09:05:00,2024,150262,0.5151397403586379,0.7727096105379567,0.8170781266335161,0.9507262354337908,0.9981937165840842,0,-0.7916551635286107,-0.0005017737702783798,0.0043668122270742165,3.6494951810310976,0.9981937165840842,6.271795552994094,0.1541625634510395,6,1
2024-02-14 10:10:00,2024,150275,0.8340618178168232,1.2510927267252347,0.7714877728074861,0.923880005158186,0.98743225976035,0,-0.7916551635286107,-0.0005017737702783798,-0.04845814977973547,2.014239189602864,0.98743225976035,6.271795552994094,-0.7242736449803575,3,0
2024-02-14 15:35:00,2024,150340,1.231610689120954,1.847416033681431,0.7576766794226623,0.9203254596116064,0.9879968262288634,0,-0.6252896391923204,-0.08730907412239919,0.05627705627705604,1.9567871741337384,0.9879968262288634,6.784675465632276,-0.4109784469291655,3,0
2024-02-14 16:35:00,2024,150352,1.4611305925537788,2.191695888830668,0.7845194874438486,0.927654350216493,0.979525828397206,0,-0.7051008180065649,-0.10446067156159033,0.06493506493506465,2.2379929738398023,0.979525828397206,7.654662103554623,-0.2544352263677583,1,0
2024-02-14 16:45:00,2024,150354,1.6053115823550397,2.4079673735325597,0.7700130982482372,0.930961888265675,0.9881957290415472,0,-0.7051008180065649,-0.10446067156159033,0.06493506493506465,1.339303860777381,0.9881957290415472,7.654662103554623,0.8358857536715164,2,0
2024-02-15 15:25:00,2024,150614,0.8769963216968136,1.3154944825452204,0.7708943766271273,0.9298757308153622,0.9897973099171784,1,-0.1056174467582569,0.22089240531748544,0.09871244635193091,2.5085624027943174,0.9897973099171784,7.848290676878584,0.5863002526102647,3,0
2024-02-16 03:05:00,2024,150742,0.3948472660973814,0.5922708991460722,0.8058816125138886,0.9556344425535566,0.9958954403730866,1,-0.09200110084020009,0.03443749594485013,-0.04242424242424217,2.1020786295462135,0.9958954403730866,6.946152241813765,-0.09285749151183963,5,1
2024-02-16 08:35:00,2024,150808,0.4367674926769975,0.6551512390154963,0.7674215142000204,0.935344179595061,0.9957644230196884,1,-0.645723062872325,0.006984912588814396,-0.021834061135371084,2.3124431578167,0.9957644230196884,6.8877386751822165,-1.000154022440863,5,1
2024-02-16 09:15:00,2024,150816,0.4699068835219487,0.7048603252829231,0.7923693215062172,0.9546991168262002,0.9971762709525702,1,-0.645723062872325,0.006984912588814396,0.04803493449781639,2.0429579426519577,0.9971762709525702,6.8877386751822165,0.5996894509827733,3,0
2024-02-16 15:35:00,2024,150892,0.646525160686181,0.9697877410292716,0.9961796346978514,0.9996807850723116,0.9999980198137642,0,0.5258855585831063,0.029434361374125473,0.038961038961038794,12.28103789736622,0.9999980198137642,6.776273863705054,0.7758052984232081,6,1
2024-02-19 01:05:00,2024,150994,0.6072164023035541,0.9108246034553312,0.854944712920383,0.9441465565784536,0.9894053900607171,1,0.2555675371559848,0.0019867582562227426,-0.99999999999975,6.307471249893808,0.9894053900607171,5.222455433001565,-0.005917916382855208,7,1
2024-02-19 01:15:00,2024,150996,0.9404569999454048,1.410685499918107,0.7592863904021001,0.9090247185041224,0.98221827186832,0,0.2555675371559848,0.0019867582562227426,-0.38461538461535505,3.9023581090993216,0.98221827186832,5.222455433001565,-0.1416940782131382,5,1
2024-02-19 03:05:00,2024,151017,1.0878450603891514,1.6317675905837272,0.7746514051838359,0.9223440477016468,0.9776537704535606,1,0.2555675371559848,0.0019867582562227426,-0.01886792452830171,2.693398266614577,0.9776537704535606,5.222455433001565,1.0343280507721986,4,0
2024-02-20 03:30:00,2024,151268,0.6522056959507222,0.9783085439260832,0.7657372173086939,0.9223774493748405,0.9879809729689244,0,-0.4227245178081215,0.027767034579873062,0.027777777777777585,2.3918834344489497,0.9879809729689244,5.728129310029961,2.494888598945455,4,0
2024-02-20 15:35:00,2024,151413,0.8730803140455833,1.309620471068375,0.8099921548619313,0.9405505369862536,0.986892122561304,0,1.0,0.27049923457633795,0.07296137339055762,2.336554801636633,0.986892122561304,6.35621043858088,0.23614449082943745,3,0
2024-02-20 16:45:00,2024,151427,1.3471066423379767,2.020659963506965,0.7632318175826576,0.9077570759186512,0.9710870389406968,1,1.0,0.29941451122803553,-0.004255319148936152,1.551473309025526,0.9710870389406968,6.694735568823611,-1.9365958889571122,4,0
2024-02-21 03:20:00,2024,151542,0.4686354922161688,0.7029532383242532,0.7777853296090423,0.931278500127864,0.992152387002143,1,-0.23017292784734644,-0.223789736233726,-0.09195402298850522,3.1794433514854936,0.992152387002143,6.789261354099298,0.5463920223823936,4,0
2024-02-21 15:25:00,2024,151687,0.764249963708042,1.146374945562063,0.7853056264851522,0.9378708150880616,0.9918703269448432,1,-0.4194819618099094,-0.1398394800334879,0.0643776824034332,2.970232394887224,0.9918703269448432,6.293442611570186,1.1862388693416506,3,0
2024-02-21 21:05:00,2024,151755,0.9876193971576864,1.4814290957365297,0.8162798657732566,0.9416886111273816,0.9783385503175304,0,-0.4336396754429541,-0.22329350526439917,-0.04237288135593203,5.7815794388276665,0.9783385503175304,5.7665601076410224,-0.4922544653489218,3,0
2024-02-22 10:10:00,2024,151900,0.6769807425149867,1.01547111377248,0.8504726298616061,0.9578208217590792,0.992473981597114,0,-0.0535077288941736,0.1234013356960606,0.17391304347826012,4.460983614949233,0.992473981597114,5.361497532220326,0.6712999956580266,4,0
2024-02-22 10:20:00,2024,151902,0.8576007422705721,1.2864011134058582,0.8037154513068288,0.9425225241358096,0.9919818932980248,1,-0.0535077288941736,0.1234013356960606,0.1478260869565211,2.1688414064025268,0.9919818932980248,5.361497532220326,1.8648093848297538,3,0
2024-02-22 15:35:00,2024,151965,1.0671856663155246,1.6007784994732868,0.8599415544136929,0.9681363542955876,0.995456199254246,1,1.0,0.09169743789469997,0.012765957446808456,3.560767465248998,0.995456199254246,5.036285703499804,-1.047026085919779,7,1
2024-02-22 16:50:00,2024,151980,1.5707236686487012,2.356085502973052,0.8392662288803231,0.950590082202006,0.991291022249629,0,0.10605662656931239,-0.23100375812084017,-0.017094017094017023,2.4192670396739406,0.991291022249629,4.397045578984898,-1.2480611661442442,4,0
2024-02-23 02:40:00,2024,152086,0.5458681360788554,0.8188022041182832,0.8179167691542957,0.9411793201141906,0.9882318781746834,1,-0.7062370381749751,0.07069094216689553,0.12048192771084265,5.221041148265487,0.9882318781746834,2.991993533482064,0.5112639931232157,5,1
2024-02-23 07:45:00,2024,152147,0.4770538336535747,0.715580750480362,0.8084322581913949,0.9464709375242516,0.9960675076991308,0,-0.7062370381749751,0.07069094216689553,-0.07488986784140936,2.829869303549959,0.9960675076991308,2.991993533482064,-2.1806218412478784,7,1
2024-02-26 01:05:00,2024,152343,0.5667137503843837,0.8500706255765755,0.8486971970672602,0.9388001967693947,0.9751825175360886,1,0.6924825208497852,-0.12120617317269433,-0.33333333333322224,3.5291185340746285,0.9751825175360886,2.6792006942664375,-0.33123555982537767,5,1
2024-02-26 16:15:00,2024,152525,0.9826031591378964,1.473904738706845,0.759755134655294,0.9051180581715944,0.9757019056533188,1,0.030036043251902282,-0.02311786174534758,-0.08085106382978689,3.958871863803971,0.9757019056533188,2.882529440183641,-2.32787486138768,5,1
2024-02-27 15:35:00,2024,152793,0.8012007524202719,1.2018011286304078,0.8225129571556428,0.9520612375857906,0.9919540866963228,0,0.5959972741293353,0.14899978363067667,0.008695652173913005,2.521215805021941,0.9919540866963228,3.2613699836941317,-0.4107695553991263,7,1
2024-02-28 03:05:00,2024,152919,0.4767699758409537,0.7151549637614305,0.7892581327295833,0.9481340890747176,0.9918293198620868,1,-1.0,-0.10038184466401034,0.025641025641025477,2.3491412143183363,0.9918293198620868,3.3071467491403435,0.04708810503526466,5,1
2024-02-28 15:15:00,2024,153065,0.6658179667185753,0.9987269500778628,0.7970508317165538,0.9299264775410622,0.9838548811707888,1,-1.0,-0.3033078279023549,0.10256410256410213,3.529493221064829,0.9838548811707888,3.4485217304066227,2.064279086123033,2,0
2024-02-28 15:25:00,2024,153067,0.8042512059971303,1.2063768089956954,0.8051358159711135,0.94203903819355,0.99057402507709,0,-1.0,-0.3033078279023549,0.11587982832617977,2.213238832251264,0.99057402507709,3.4485217304066227,2.064279086123033,3,0
2024-02-28 15:35:00,2024,153069,0.9108084378240616,1.3662126567360922,0.8805609797568708,0.9721105228635504,0.9960691318010788,1,-1.0,-0.3033078279023549,0.10729613733905534,3.9744910671275635,0.9960691318010788,3.4485217304066227,0.7088981041857528,4,0
2024-02-28 16:05:00,2024,153075,1.2083064779775443,1.8124597169663168,0.7917141220609738,0.9405781948550298,0.986793272278382,0,-0.002129556259904913,0.5422811367160829,0.14163090128755304,2.722819135675122,0.986793272278382,3.3070861753729606,0.7932237063210914,3,0
2024-02-29 15:35:00,2024,153345,0.8934257695137637,1.3401386542706455,0.9768894022364292,0.997374054261562,0.9998751224948624,1,-0.4732443725569484,-0.05010906089724099,-0.0978723404255315,9.536326677287754,0.9998751224948624,2.2164757098919705,0.6952887196691582,6,1
2024-03-01 15:40:00,2024,153622,1.2422903174920925,1.8634354762381384,0.7733150758364769,0.9326501802474996,0.9878660280464012,1,0.4125116397189537,0.06601402431272163,0.08860759493670849,3.195710329620539,0.9878660280464012,3.672744563062023,0.27156044380824995,6,1
2024-03-01 16:50:00,2024,153636,1.5420078400621864,2.31301176009328,0.7541994781521583,0.9167889460259412,0.970126848928474,1,1.0,0.25166514364460824,-0.004219409282700404,3.508412771609772,0.970126848928474,3.9586352205683455,-1.3882813414593351,5,1
2024-03-01 17:05:00,2024,153639,1.7946433034317426,2.691964955147614,0.8264465260430645,0.9462591330581968,0.9830909452667616,1,1.0,0.25166514364460824,-0.004219409282700404,3.6441781982472157,0.9830909452667616,3.9586352205683455,-1.841207846366652,5,1
2024-03-04 07:35:00,2024,153801,0.3946847143785909,0.5920270715678864,0.8317211525465242,0.9372149315194084,0.9989783900435222,0,0.6292530476384147,-0.08777988833248429,0.021834061135371084,2.711024676195297,0.9989783900435222,6.703802048433932,0.21741082610083298,6,1
2024-03-04 07:45:00,2024,153803,0.4419985547448046,0.6629978321172069,0.8219795881501144,0.9401387798388168,0.9987815947439452,1,0.6292530476384147,-0.08777988833248429,0.026315789473684095,1.5158420605818335,0.9987815947439452,6.703802048433932,0.5452419875342136,4,0
2024-03-04 08:05:00,2024,153807,0.4764434277921964,0.7146651416882946,0.7726530560196165,0.9302505991282508,0.9974053693654106,1,0.5306805403135119,-0.06865329127718756,0.01754385964912273,1.385264149948117,0.9974053693654106,7.94761040691239,-0.1266881787576172,6,1
2024-03-04 09:05:00,2024,153819,0.6949586693514347,1.042438004027152,0.771658870135825,0.9248202372333104,0.9890227928992132,1,0.5306805403135119,-0.06865329127718756,-0.004405286343612315,2.287905842632713,0.9890227928992132,7.94761040691239,1.4354326217249835,5,1
