decision,year,dir,k,L,rid,entry,stop,stop_dist_atr,pnl,R,stop_hit,early3,next_same,win,severe,shock,fast_body_rng,fast_body_atr,std_align,std_body_rng,slow_align,slow_body_rng,adx14,adx28_rel,di14_signed,di28_signed,ema8_21_signed,ema8_slope,path_eff4_rel,path_eff12_rel,flip4,flip8,flip12,m15_aligned,m15_transition,m15_same_mean,m15_opp_mean,m15_same_max,m15_opp_max,m15_len_adv,m15_streak,m15_body_sum_atr,m15_body_mean_atr,m15_body_eff,m15_body_rng,m15_opp_wick,m15_no_opp_wick,m30_aligned,m30_transition,m30_same_mean,m30_opp_mean,m30_same_max,m30_opp_max,m30_len_adv,m30_streak,m30_body_sum_atr,m30_body_mean_atr,m30_body_eff,m30_body_rng,m30_opp_wick,m30_no_opp_wick,h1_aligned,h1_transition,h1_same_mean,h1_opp_mean,h1_same_max,h1_opp_max,h1_len_adv,h1_streak,h1_body_sum_atr,h1_body_mean_atr,h1_body_eff,h1_body_rng,h1_opp_wick,h1_no_opp_wick,W,score,shock_score
2024-05-24 20:00:00,2024,-1,1,2,1169,2334.2,2343.87,0.7273761648991005,-1.8800000000001087,-0.1944157187176934,0,0,1,0,0,0,0.0788938512577218,0.0893718443482042,0,-0.0326142082465373,1,0.4662113630671176,39.05664142140546,1.4370496973441138,0.1835972207876899,0.0983843986358773,1.6817777260393896,0.2000575308349731,0.1184460398765866,2.0087684340619267,0.3333333333333333,0.2857142857142857,0.1818181818181818,0.625,0.3333333333333333,3.333333333333333,2.0,4,3,1,2,0.4502930904837032,0.0281433181552314,0.2747986792601915,0.060375690798482,0.3464776794799995,0.1875,0.75,0.4285714285714285,3.0,1.0,5,1,4,1,0.3671885381328706,0.0458985672666088,0.378934500773302,0.1116230994920235,0.3493629785258165,0.125,0.75,0.3333333333333333,3.0,1.0,3,1,2,3,0.3993273167119113,0.0998318291779778,0.6649232993734795,0.2390087951247737,0.3286156792129382,0.25,3.0,0.4863686654946718,0.25771239941251844
2024-05-27 04:00:00,2024,1,1,6,1170,2336.08,2331.81,0.3220796639665926,15.61999999999989,3.65807962529273,0,1,1,1,0,0,0.1600973567711892,0.1043357959727739,1,0.0364921868111357,0,-0.489455209419257,38.72585331176936,1.4272068834465887,-0.1507403379013953,-0.085494333401084,-1.5344420529322849,-0.0875549703833892,0.6099490945852439,1.7715378190708813,0.6666666666666666,0.4285714285714285,0.2727272727272727,0.3333333333333333,0.2727272727272727,2.0,4.0,3,7,-4,-7,0.1721695069724853,0.0143474589143737,0.1777532582430859,-0.0141705173727331,0.3801357836666212,0.25,0.5,0.2,3.0,3.0,3,3,0,-3,0.2294940067949756,0.0382490011324959,0.310959039359504,0.0067088003821061,0.3267322102579821,0.1666666666666666,0.6666666666666666,0.5,2.0,1.0,2,1,1,-1,0.4050766750160811,0.1350255583386937,0.7440838494257256,0.2231387824796971,0.2883506169850526,0.3333333333333333,1.0,0.27314015629445715,0.31849521918219803
2024-05-27 08:00:00,2024,1,2,6,1170,2342.9,2332.08,0.8177185668988295,8.799999999999727,0.8133086876154892,0,1,1,1,0,0,0.3707995614919837,0.3648604539842647,1,0.3106871157468629,1,0.1006398036070334,37.55691438082942,1.408427958254632,-0.1021994683626491,-0.0642386416149378,-1.3698913589117507,0.0469791404688256,1.391024002665853,0.9055679110889092,0.3333333333333333,0.4285714285714285,0.2727272727272727,0.625,0.0666666666666666,10.0,6.0,10,6,4,-6,0.6844989496478548,0.0427811843529909,0.5099885022538753,0.1318445334930633,0.3188581392384351,0.125,0.75,0.1428571428571428,6.0,2.0,6,2,4,-2,0.691976715412039,0.0864970894265048,0.5530532184325668,0.2438788791098664,0.2446308473522857,0.25,1.0,0.0,4.0,0.0,4,0,4,4,1.0126170913246697,0.2531542728311674,1.0,0.4363555213351052,0.1896527039670741,0.5,1.0,0.15146787750442803,0.0
2024-05-27 12:00:00,2024,1,3,6,1170,2344.17,2334.52,0.7293610351596754,7.529999999999745,0.7803108808289818,0,0,1,1,0,0,0.4307728767190234,0.2633977840285273,1,0.56490397076788,1,0.4030590460102941,36.47147108781375,1.3903197089623882,-0.0975044205358003,-0.0628263799913158,-1.2119634572679752,0.0566976376747817,1.5626314899374212,0.9719165623283852,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.625,0.2666666666666666,3.333333333333333,3.0,4,5,-1,4,0.1584001619420759,0.0099000101213797,0.139290627920862,0.0005239740215153,0.3156093880386786,0.1875,0.5,0.4285714285714285,2.0,2.0,2,3,-1,2,-0.0086652815926544,-0.0010831601990818,-0.0104946432304303,-0.0891948831455596,0.3970419213426578,0.125,0.25,0.3333333333333333,1.0,3.0,1,3,-2,1,-0.278499308065923,-0.0696248270164807,-0.8281365182927936,-0.2159082098454621,0.4658981571998777,0.0,0.0,0.0561314179428276,0.0
2024-05-27 16:00:00,2024,1,4,6,1170,2347.16,2338.07,0.6885216560095264,4.539999999999964,0.4994499449945124,0,0,1,1,0,0,0.523502568648448,0.2929237855351783,1,0.5826918696271565,1,0.6072112778550163,35.060191710386896,1.3672911768218343,-0.0731666507721439,-0.0520419189327419,-1.0484140354445268,0.0943535518876115,1.5553725538559044,0.4665938514543144,0.0,0.2857142857142857,0.2727272727272727,0.625,0.4666666666666667,2.5,1.5,4,2,2,-1,0.3514340718225827,0.0219646294889114,0.4820517604684555,0.0906224349345817,0.3484040169433147,0.1875,0.75,0.5714285714285714,2.0,1.0,3,1,2,3,0.4454511865457099,0.0556813983182137,0.8845435829890633,0.19887744416095,0.3289030039793135,0.125,1.0,0.0,4.0,0.0,4,0,4,4,0.5518978398883272,0.1379744599720818,1.0,0.448373437839878,0.0784391451550378,0.25,0.0,0.010685445435257146,0.0
2024-05-27 20:00:00,2024,1,5,6,1170,2354.9,2340.539963438244,1.0904361696095577,-3.200000000000273,-0.2228406582558803,0,0,1,0,0,0,0.493583419841114,0.5209788177387497,1,0.529431618455711,1,0.6074579475299393,32.80985138167228,1.3314219764199149,-0.016128369112151,-0.0257552898531687,-0.8347495989080941,0.2043484384095249,1.5442011975000542,2.209697708982835,0.0,0.2857142857142857,0.2727272727272727,0.5625,0.3333333333333333,3.0,2.333333333333333,5,3,2,3,0.7200884195696573,0.0450055262231035,0.4326276946299405,0.1119900834416105,0.2267202715197265,0.3125,0.625,0.2857142857142857,2.5,3.0,4,3,1,1,0.6855657613554553,0.0856957201694319,0.6403150849136177,0.1448161815560729,0.2861675842176556,0.25,1.0,0.0,4.0,0.0,4,0,4,4,1.2177736941584425,0.3044434235396106,1.0,0.4613087927016047,0.067849812658004,0.5,0.0,0.005526587236989275,0.0
2024-05-28 00:00:00,2024,1,6,6,1170,2351.21,2343.182481719122,0.6093854939578073,0.4899999999997817,0.0610400353951203,0,0,0,1,0,0,0.6205117272099863,0.2261574066629123,1,0.79652945197393,1,0.8275825836514714,30.72024964786585,1.2968338188894923,-0.0157834185654517,-0.0255003480936963,-0.6901596221857271,0.1158718437808676,0.9477911331931006,1.831904286062932,0.0,0.1428571428571428,0.2727272727272727,0.3333333333333333,0.4,2.0,2.0,2,2,0,-2,-0.1862177587204616,-0.0310362931200769,-0.6152385877831437,-0.069720130464625,0.4155789024645708,0.0,0.6666666666666666,0.5,2.0,1.0,2,1,1,-1,-0.0665700567543298,-0.0221900189181099,-0.4946962503578043,-0.000875719299486,0.5329134157750414,0.0,0.5,1.0,1.0,1.0,1,1,0,-1,0.0601107947884373,0.0300553973942186,0.6103895352274862,0.1517689369976546,0.4570771852396645,0.0,0.0,0.0005983070613748858,0.0
2024-05-28 04:00:00,2024,-1,1,3,1171,2351.7,2355.07,0.2568715652792391,-3.3700000000003456,-1.0,1,1,1,0,1,0,0.2189402000046508,0.0503986130180324,0,-0.444424906471916,0,-0.7277233592223585,28.86264030479117,1.2646274112975795,0.0207670005550754,0.0276603459356218,0.5826210355459311,-0.0801592516177574,0.6496685148051852,1.4838374526120486,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.5,0.3636363636363636,2.0,3.0,3,4,-1,3,0.0884589059345677,0.0073715754945473,0.2894769120412037,0.0602365259767957,0.3291871454938985,0.1666666666666666,1.0,0.0,6.0,0.0,6,0,6,6,0.1770299071143761,0.0295049845190626,1.0,0.1742850772281277,0.3453727715003833,0.1666666666666666,1.0,0.0,3.0,0.0,3,0,3,3,0.2015052815885003,0.0671684271961668,1.0,0.357930674104939,0.1683703974364011,0.3333333333333333,0.0,0.3410311195457719,0.39372435017903656
2024-05-28 08:00:00,2024,-1,2,3,1171,2350.97,2353.77,0.2143411191777519,-2.800000000000182,-1.0,1,0,1,0,1,0,0.0286325761053819,0.0158688864533411,0,-0.1251298045731581,0,-0.4582138492185644,26.84851542370469,1.2294765752330865,0.002901141974707,0.019545850067905,0.502872430124344,-0.0491750175322435,1.5553725538559044,1.0782600551459351,0.3333333333333333,0.1428571428571428,0.2727272727272727,0.625,0.4,2.5,2.0,4,2,2,1,0.0747999103836632,0.0046749943989789,0.0789285570992218,0.0965304162526091,0.3408848368390754,0.1875,0.75,0.2857142857142857,3.0,2.0,5,2,3,5,0.0638091530729487,0.0079761441341185,0.1222002713143439,0.0827198651176236,0.3575006280453591,0.125,0.5,0.3333333333333333,2.0,2.0,2,2,0,2,0.0540940776966205,0.0135235194241551,0.1491441063868532,0.1380576262269173,0.2879753467762198,0.25,0.0,0.07697137106686629,0.0
2024-05-28 12:00:00,2024,-1,3,3,1171,2344.9,2356.32,0.8763759345086398,-11.420000000000073,-1.0,1,0,0,0,1,1,0.3677721821589042,0.3784704650230988,1,0.3079440796006506,1,0.1501057931723037,25.87417113879295,1.2080775029211537,0.0602054070881898,0.0447867473388948,0.4968025420965541,0.0651721484197703,1.5553725538559044,0.4764921980107748,0.3333333333333333,0.1428571428571428,0.2727272727272727,0.5625,0.2666666666666666,4.5,2.333333333333333,7,3,4,-2,0.8177006508150708,0.0511062906759419,0.5191623234868818,0.1247372295732358,0.3049939192673063,0.3125,0.625,0.5714285714285714,2.5,1.0,4,1,3,-1,0.8150291600243856,0.1018786450030482,0.7467747202518982,0.1690120258248883,0.322699516461697,0.25,1.0,0.0,4.0,0.0,4,0,4,4,1.1086915617297002,0.277172890432425,1.0,0.491595414265651,0.1028663264418202,0.75,0.0,0.0661222710320499,0.0
2024-05-28 16:00:00,2024,1,1,4,1172,2353.19,2340.23,0.9943955246905372,5.0,0.3858024691358014,0,1,1,1,0,0,0.132143400358673,0.1501601509169284,0,-0.0102812325268196,1,0.1134578653051248,24.56683852429188,1.1818292858429489,-0.0329084741552983,-0.0329076522448946,-0.3978878903720442,0.0908393668073519,0.1477398731894905,1.476968917062601,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.75,0.3333333333333333,4.0,1.3333333333333333,5,2,3,-1,1.098633551605101,0.0686645969753188,0.8708764340044675,0.2393126429989637,0.2642607781719864,0.1875,0.875,0.2857142857142857,3.5,1.0,4,1,3,3,1.006741785587802,0.1258427231984752,0.9784894218006674,0.3099093656345252,0.2341807746549777,0.25,0.75,0.3333333333333333,3.0,1.0,3,1,2,3,0.5199174634096951,0.1299793658524237,0.8217188427887383,0.1662111241394567,0.3031101808635699,0.25,3.0,0.5401494515511223,0.19848161435914144
2024-05-28 20:00:00,2024,1,2,4,1172,2356.64,2342.24,1.104047646743218,1.550000000000182,0.1076388888889008,0,0,1,1,0,0,0.3750939055207204,0.4627233082012936,1,0.3726766608538847,1,0.4230101453621717,23.025221808589357,1.1454937940636118,0.0129569416193775,-0.0114232704056693,-0.2850915355681205,0.1292093016080688,0.4951691398294971,1.657746817895,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.625,0.2,5.0,3.0,7,3,4,-3,0.2924529079265073,0.0182783067454067,0.1164894254103204,0.0729742707461269,0.2700065357740287,0.1875,0.75,0.4285714285714285,3.0,1.0,4,1,3,-1,0.4393683954104834,0.0549210494263104,0.3093266364009471,0.0721843476010775,0.3011007153142894,0.125,1.0,0.0,4.0,0.0,4,0,4,4,1.3463540324722043,0.3365885081180511,1.0,0.4170745873064723,0.1181967644462294,0.5,1.0,0.12309983997366401,0.0
2024-05-29 00:00:00,2024,1,3,4,1172,2360.2,2347.88,0.9433497351260004,-2.0099999999997635,-0.1631493506493353,0,0,1,0,0,0,0.518970133054718,0.3389638781938624,1,0.6238641262752923,1,0.748476372516308,21.593720572579866,1.1104559984192517,0.0122633539817892,-0.0111390928426972,-0.1543853675521299,0.1767662982964869,1.5553725538559044,1.722932555033175,0.3333333333333333,0.2857142857142857,0.1818181818181818,0.625,0.3333333333333333,3.333333333333333,2.0,5,3,2,3,0.326628124069139,0.0204142577543211,0.2308052053273427,0.0609004143611937,0.2396303043702327,0.1875,0.75,0.4285714285714285,3.0,1.0,5,1,4,5,0.2682307431514539,0.0335288428939317,0.3441385234286185,0.1978406021911152,0.2237559061228941,0.25,0.5,0.3333333333333333,2.0,2.0,2,2,0,2,0.2196637220891642,0.054915930522291,0.6079539192544925,0.1808310581048289,0.3344408401329366,0.25,0.0,0.08402205697317579,0.0
2024-05-29 04:00:00,2024,1,4,4,1172,2357.81,2352.4168162634305,0.41375658215499,0.3800000000001091,0.0704593091133633,0,0,0,1,0,0,0.3259483485362189,0.1240309759382632,1,0.5943243013049657,1,0.6706053674319488,20.378795074508137,1.0750128900087204,0.0185354472175393,-0.0079351304038911,-0.0925687725608294,0.0813196716125186,0.6347161505738999,1.105594294858385,0.0,0.2857142857142857,0.1818181818181818,0.4166666666666667,0.2727272727272727,2.5,3.5,4,4,0,-3,-0.2071225634327031,-0.0172602136193919,-0.3529707444416189,-0.1205565868656818,0.3438303096050891,0.1666666666666666,0.5,0.6,1.5,1.5,2,2,0,-1,-0.1474080691585891,-0.0245680115264315,-0.6241561121156298,-0.1564304713255464,0.4214292613150774,0.0,0.6666666666666666,0.5,2.0,1.0,2,1,1,-1,0.1198446813960655,0.0399482271320218,0.7413186823748896,0.131424826025323,0.3148070585182729,0.0,0.0,0.0036862230058972135,0.0
2024-05-29 08:00:00,2024,-1,1,8,1173,2358.19,2362.29,0.3156318162756537,16.860000000000127,4.112195121951342,0,1,1,1,0,0,0.1231452640458461,0.0609572835079321,0,-0.0813835045322609,0,-0.5553390229505225,18.956074211066817,1.0454276626376378,0.0018721824297299,0.0165975340836531,0.0430993931316081,-0.0699678755764034,0.2944931379095414,1.0608301135614966,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.4375,0.4666666666666667,1.75,2.25,3,4,-1,-1,0.0050241181932861,0.0003140073870803,0.0059816637411211,-0.0377469529443425,0.3702302113542116,0.0625,0.5,0.4285714285714285,2.0,2.0,2,3,-1,-3,0.0532843871018453,0.0066605483877306,0.1084661810859301,-0.005100937168599,0.3628266313016756,0.0,0.75,0.3333333333333333,3.0,1.0,3,1,2,-1,0.22711671423684,0.05677917855921,0.663636858398086,0.1166967560411123,0.33055402947462,0.0,0.0,0.2706976971633787,0.42428581951291927
2024-05-29 12:00:00,2024,-1,2,8,1173,2345.49,2360.85,1.185791343767707,4.159999999999855,0.2708333333333216,0,1,1,1,0,0,0.427491241603003,0.542557903864224,1,0.3099666686696515,1,0.2466885045171059,18.67064907179024,1.0312003665712774,0.0635765531220543,0.0443155475989133,0.1359913985715666,0.1636459816894776,1.4833382369193138,0.1025237332349864,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.75,0.2666666666666666,4.0,2.0,7,2,5,7,1.1791050334529378,0.0736940645908086,0.73396442185971,0.2444986613580708,0.2351968412875242,0.3125,0.875,0.1428571428571428,7.0,1.0,7,1,6,7,1.1079578654661144,0.1384947331832643,0.9708405054889356,0.344658080370796,0.1936997163308058,0.5,0.75,0.3333333333333333,3.0,1.0,3,1,2,3,0.9528173363013008,0.2382043340753252,0.923827531382515,0.3735240460807166,0.1612985685071719,0.75,1.0,0.2627864053682124,0.0
2024-05-29 16:00:00,2024,-1,3,8,1173,2337.61,2361.31,1.8269070783357717,-3.7199999999998,-0.1569620253164484,0,0,1,0,0,0,0.6671546699048766,0.94806371586218,1,0.6688553247555761,1,0.6888385946599287,19.29843289028603,1.031644124068412,0.1255426961035241,0.0738767386567023,0.2766863086090381,0.2593332234476767,1.4985962262416188,1.0489166927075488,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.625,0.4,2.5,2.0,6,3,3,1,0.688940252557063,0.0430587657848164,0.46798365187212,0.0851768163837635,0.2593081538626711,0.25,0.75,0.2857142857142857,3.0,2.0,4,2,2,4,0.7778538681701612,0.0972317335212701,0.8043608614928154,0.1719881067757349,0.2168431799702874,0.25,1.0,0.0,4.0,0.0,4,0,4,4,1.4275467341783057,0.3568866835445763,1.0,0.5177672050207747,0.0043204977864233,0.75,0.0,0.055698705021407426,0.0
2024-05-29 20:00:00,2024,-1,4,8,1173,2341.87,2355.0054260164643,1.012593428505154,0.5399999999999636,0.0411102007139401,0,0,1,1,0,0,0.2387875000663396,0.2072721351865578,1,0.6105158833222891,1,0.6612193715561221,19.88137500746069,1.032072033083506,0.116493380302466,0.0713926198401761,0.3282253900671221,0.1297647316472314,1.017768971079554,0.6118589377160399,0.0,0.1428571428571428,0.2727272727272727,0.5625,0.4,3.0,1.75,6,2,4,-2,-0.0719754595519821,-0.0044984662219988,-0.0499334870526774,0.0144754001338087,0.350340914461823,0.125,0.5,0.2857142857142857,4.0,2.0,4,3,1,-1,-0.0225398047445893,-0.0028174755930736,-0.0196052340365917,0.0491037413593725,0.2534429784955353,0.25,0.75,0.6666666666666666,1.5,1.0,2,1,1,2,0.2152182689927889,0.0538045672481972,0.3727974762023484,0.0721046723163682,0.2447061190619119,0.0,0.0,0.010898559232963163,0.0
2024-05-30 00:00:00,2024,-1,5,8,1173,2337.99,2348.107713008232,0.780534046252685,-3.340000000000145,-0.3301141273015471,0,0,1,0,0,0,0.2356940324241847,0.1529164043372955,1,0.5137729098051239,1,0.6977438891540737,20.42604424193793,1.0325386843798934,0.1103700554010983,0.0697011599996275,0.3982017257583983,0.1685471816478661,0.7237574668946262,0.759005732582406,0.0,0.1428571428571428,0.1818181818181818,0.5625,0.1333333333333333,9.0,3.5,9,5,4,-2,0.2888712246881625,0.0180544515430101,0.2835323548357916,0.0821056824994628,0.2933694934646372,0.25,0.5,0.2857142857142857,4.0,2.0,4,3,1,-1,0.2481926825313968,0.0310240853164246,0.287900415737706,0.1108431705028494,0.2812486211646192,0.375,0.75,0.3333333333333333,3.0,1.0,3,1,2,3,0.3754412431048229,0.0938603107762057,0.6289682759081743,0.2802063044962496,0.2086227855109218,0.5,0.0,0.006435150999151066,0.0
2024-05-30 04:00:00,2024,-1,6,8,1173,2336.87,2344.375106504116,0.5801156189347684,-7.505106504116156,-1.0,1,0,1,0,1,0,0.5102611969523104,0.2412834510411378,1,0.6319658567519694,1,0.7527641861284665,21.09579252873645,1.0355714164123866,0.1191611159699005,0.0743488576752995,0.4518953088244113,0.1509302177442829,0.1464328721766686,0.7734499921780994,0.0,0.1428571428571428,0.1818181818181818,0.5,0.5454545454545454,2.0,1.5,3,2,1,-1,0.1524163251851076,0.0127013604320923,0.2918110313225882,0.0463359684807925,0.3074849622085684,0.1666666666666666,0.5,0.6,1.5,1.5,2,2,0,2,0.0977622414751079,0.0162937069125179,0.3631627851812373,0.0385776363759157,0.3142814663873948,0.0,0.6666666666666666,1.0,1.0,1.0,1,1,0,1,0.134564002469338,0.0448546674897793,0.9865258153110108,0.1647813830989951,0.331990095565261,0.0,0.0,0.0019272415115673142,0.0
2024-05-30 08:00:00,2024,-1,7,8,1173,2335.2,2342.182553252058,0.5415281885413329,-6.982553252058096,-1.0,1,0,1,0,1,0,0.2286520770869355,0.2106679179978073,1,0.3872076284536093,1,0.5552740884633746,22.21003372099945,1.0465657482022177,0.1497245681655129,0.0900027363979093,0.4986910403148554,0.1463915007840438,1.5442011975000542,0.577048606966741,0.0,0.1428571428571428,0.1818181818181818,0.4375,0.4,2.333333333333333,2.25,4,5,-1,-1,0.0832164754441463,0.0052010297152591,0.0491777175647938,-0.0852423331763519,0.303115506709562,0.25,0.5,0.2857142857142857,4.0,2.0,4,3,1,-3,0.1506805092317583,0.0188350636539697,0.150267775457655,-0.0117439587987959,0.2903568159563727,0.125,0.75,0.3333333333333333,3.0,1.0,3,1,2,-1,0.5013330783335325,0.1253332695833831,0.652976348776424,0.1568300718382729,0.237716053618005,0.25,0.0,0.0003268991741730124,0.0
2024-05-30 12:00:00,2024,-1,8,8,1173,2335.0,2339.88,0.3786312409238819,-4.880000000000109,-1.0,1,0,0,0,1,1,0.1735475244660689,0.2030562621683674,1,0.3096825804386491,1,0.4481704343514521,23.639422625985528,1.0641281630810666,0.1702013406764661,0.1023122661472291,0.5230035886947111,0.1175306208514234,1.5387122553551122,1.2873683788311712,0.0,0.0,0.0909090909090909,0.5625,0.2,4.5,3.5,5,5,0,-2,0.130640684402581,0.0081650427751613,0.0589074862032737,-0.0112110242308367,0.308132421157927,0.125,0.5,0.4285714285714285,2.0,2.0,3,3,0,-1,0.0768240294853343,0.0096030036856667,0.0481746933492877,-0.0202545838864218,0.2527314552356413,0.25,0.5,0.3333333333333333,2.0,2.0,2,2,0,-2,0.1551974488954588,0.0387993622238647,0.1451766352553507,-0.0825680122156091,0.2724629326084998,0.0,0.0,0.00017988575681761256,0.0
2024-05-30 16:00:00,2024,1,1,4,1174,2341.33,2322.6,1.4518586892899932,2.7400000000002365,0.1462893753337017,0,1,1,1,0,0,0.3375582363287739,0.3822834491987872,1,0.2097873609508918,0,-0.0550881327778857,23.793465498277808,1.0661041012762404,-0.1066322265135478,-0.07516276756232,-0.4645431941776175,0.0177115365748526,0.8369093486442984,1.0079609782934864,0.3333333333333333,0.1428571428571428,0.1818181818181818,0.5,0.2666666666666666,2.6666666666666665,4.0,3,4,-1,3,0.7226910209933962,0.0451681888120872,0.3079063409764535,0.0630974705045878,0.2850488260648749,0.25,0.5,0.5714285714285714,1.3333333333333333,2.0,2,2,0,1,0.496877275000922,0.0621096593751152,0.3747976307318295,0.0884474471749667,0.2582613325810241,0.125,1.0,0.0,4.0,0.0,4,0,4,4,0.6650786616334731,0.1662696654083682,1.0,0.2770061863870231,0.231804420930429,0.25,3.0,0.4403141901193061,0.1584438469942146
2024-05-30 20:00:00,2024,1,2,4,1174,2347.84,2330.57,1.3377019061221915,-3.769999999999982,-0.2182976259409372,0,0,1,0,0,0,0.5758275184387168,0.6384820569574973,1,0.5677576799599068,1,0.5133980534818398,23.05248516116556,1.0557160020026506,-0.0568386415358692,-0.0525861958452235,-0.3478556606237265,0.1254773433627418,1.4944264850710347,0.8353829903382266,0.3333333333333333,0.1428571428571428,0.1818181818181818,0.625,0.2666666666666666,3.333333333333333,3.0,6,5,1,3,0.5827792099972873,0.0364237006248304,0.3174484283271881,0.1139053620322594,0.2814625785536492,0.1875,0.5,0.2857142857142857,2.0,4.0,3,4,-1,1,0.6559365710095014,0.0819920713761876,0.417873005689274,0.1522460500717671,0.2436609017601325,0.5,0.75,0.6666666666666666,1.5,1.0,2,1,1,1,1.073835864176664,0.268458966044166,0.9849557748657072,0.3284670168375406,0.2376363424346649,0.5,1.0,0.17594447607050842,0.0
2024-05-31 00:00:00,2024,1,3,4,1174,2344.77,2336.4850033282537,0.6419835141759438,-0.6999999999998181,-0.0844900761863884,0,0,1,0,0,0,0.0949138050054377,0.0654562209749676,1,0.4537919478509112,1,0.4032335773949863,22.364431990989893,1.045698906274546,-0.0535860933220797,-0.0511617632035324,-0.3084178666795276,0.0134274071906277,0.6914463860065418,0.9048996236194284,0.3333333333333333,0.1428571428571428,0.1818181818181818,0.3125,0.1333333333333333,2.5,11.0,4,11,-7,4,-0.4116499177136545,-0.0257281198571034,-0.5335329850324915,-0.0940012120307712,0.3827774043744394,0.0625,0.375,0.2857142857142857,1.5,5.0,2,5,-3,2,-0.31677539673212,-0.039596924591515,-0.5015184488655952,-0.1577290486707743,0.3266210421961276,0.125,0.25,0.3333333333333333,1.0,3.0,1,3,-2,-3,-0.2917479345109824,-0.0729369836277456,-0.5628234672499585,-0.2854087637402838,0.3971431931289286,0.0,0.0,0.012829337172085453,0.0
2024-05-31 04:00:00,2024,1,4,4,1174,2346.28,2339.89,0.4960002159399806,-6.390000000000327,-1.0,1,0,0,0,1,1,0.200213963134982,0.0859410194505154,1,0.416252109934189,1,0.6239728036931357,21.725525475826775,1.0360395639653026,-0.0516098848730725,-0.0502840953418357,-0.2405367732681418,0.0682463353399444,0.5189270826629474,0.6834274990296776,0.0,0.1428571428571428,0.0909090909090909,0.5833333333333334,0.3636363636363636,2.333333333333333,2.5,4,4,0,2,0.2800662489539257,0.0233388540794938,0.5317468515433972,0.0735444644151316,0.3175381277443191,0.0833333333333333,0.6666666666666666,0.4,2.0,2.0,3,2,1,1,0.2344292911156723,0.0390715485192787,0.6019798881400764,0.0944582393055065,0.3194104682626226,0.0,1.0,0.0,3.0,0.0,3,0,3,3,0.2812086523068146,0.0937362174356048,1.0,0.3431854571721371,0.1783215288135076,0.0,0.0,0.011076253496560048,0.0
2024-05-31 08:00:00,2024,-1,1,2,1175,2344.07,2347.53,0.2694240619461661,-3.4600000000000364,-1.0,1,0,1,0,1,0,0.1196269090537371,0.0997650978784685,1,0.0227883208246411,0,-0.1057598596483273,21.663285615795804,1.0342512215374815,0.0814684947642127,0.0642519530591255,0.2104973738225592,-0.0150073780182895,0.5541391857057708,0.1003719976900815,0.3333333333333333,0.2857142857142857,0.1818181818181818,0.375,0.2666666666666666,3.0,3.333333333333333,4,6,-2,-1,0.2371435807896475,0.0148214737993529,0.1589687760930291,0.0070384879658857,0.2868516923627322,0.25,0.25,0.2857142857142857,2.0,3.0,2,3,-1,-3,0.1676479557455147,0.0209559944681893,0.1813665456874337,-0.0503508515794893,0.3314460252217143,0.125,0.5,0.6666666666666666,2.0,1.0,2,1,1,-1,0.1521472728984355,0.0380368182246088,0.3688552733016313,0.0281728824981277,0.3212265246928355,0.25,1.0,0.3741429272125241,0.3505155568807227
2024-05-31 12:00:00,2024,-1,2,2,1175,2343.2,2347.68,0.3491717271044675,-4.480000000000018,-1.0,1,0,0,0,1,1,0.0946061207868523,0.054269785683242,1,0.0515667741869716,0,-0.0643364229110645,21.605491460052757,1.0325267484820826,0.077378343438,0.0627622051012057,0.1933336012873564,0.0030388405775432,0.0698624566731622,0.4685553814482179,0.3333333333333333,0.2857142857142857,0.1818181818181818,0.5,0.3333333333333333,2.6666666666666665,2.6666666666666665,5,4,1,-3,0.0423067732198687,0.0026441733262417,0.0440300434117254,-0.0073481372861458,0.3808598980457036,0.1875,0.625,0.4285714285714285,2.5,1.5,3,2,1,-1,0.0780587986238243,0.009757349827978,0.131960672596422,0.0139183505790825,0.3964621125648405,0.125,0.75,0.6666666666666666,1.5,1.0,2,1,1,2,0.1406035192923398,0.0351508798230849,0.4980844700340232,0.1083309201067296,0.3505377738940204,0.0,0.0,0.07564948610375967,0.0
2024-05-31 16:00:00,2024,1,1,1,1176,2354.74,2339.66,1.178127570581216,-15.079999999999927,-1.0,1,0,0,0,1,1,0.4094709246842881,0.5064014750648794,1,0.3313477113703182,1,0.442901898576701,20.152685777275877,1.0116892505696895,-0.0050228881312882,-0.0293273809490203,-0.0591878218276939,0.1979785049467814,0.9033944696368617,0.9082735330048636,0.6666666666666666,0.4285714285714285,0.2727272727272727,0.625,0.6,2.0,1.2,3,2,1,3,0.9837839719376752,0.0614864982461046,0.7996644462417832,0.1243453665719104,0.3714582751480134,0.0625,0.625,0.5714285714285714,1.6666666666666667,1.5,3,2,1,1,0.6745511068427802,0.0843188883553475,0.8763014654047623,0.1386944039671347,0.3203441512630681,0.0,1.0,0.0,4.0,0.0,4,0,4,4,0.5976136370104211,0.1494034092526052,1.0,0.2587065397478014,0.2466278583723374,0.0,3.0,0.5029559762871323,0.17698122935499672
