signal_id,direction,units,entry_time,entry_price,structural_sl,exit_time,exit_price,actual_pnl,intended_risk_price,intended_risk_dollars,actual_r,adverse_slippage_price,adverse_slippage_r,excess_loss_beyond_1r,exit_comment
882,LONG,3,2026.04.23 16:00:00,4740.15,4684.21,2026.04.23 20:42:13,4682.19,-173.88,55.9399999999996,167.8199999999988,-1.0361101179835612,2.0200000000004366,0.03611011798356187,0.03611011798356123,sl 4684.21
883,LONG,1,2026.04.23 20:00:00,4733.6,4684.21,2026.04.23 20:42:13,4682.19,-51.41,49.39000000000033,49.39000000000033,-1.0408989674023013,2.0200000000004366,0.04089896740231673,0.040898967402301256,sl 4684.21
885,LONG,3,2026.04.24 16:00:00,4701.4,4674.53,2026.04.27 03:07:22,4674.13,-81.81,26.86999999999989,80.60999999999967,-1.0148864905098665,0.3999999999996362,0.014886490509848822,0.014886490509866457,sl 4674.53
886,LONG,3,2026.04.24 20:00:00,4727.16,4674.53,2026.04.27 03:07:22,4674.13,-159.09,52.63000000000011,157.89000000000033,-1.0076002280068381,0.3999999999996362,0.007600228006833277,0.007600228006838128,sl 4674.53
892,LONG,3,2026.04.28 04:00:00,4690.41,4667.15,2026.04.28 05:00:06,4667.03,-70.14,23.26000000000022,69.78000000000065,-1.0051590713671446,0.11999999999989086,0.005159071367149172,0.005159071367144552,sl 4667.15
897,LONG,3,2026.04.29 08:00:00,4605.02,4575.65,2026.04.29 10:24:30,4575.65,-88.11,29.3700000000008,88.1100000000024,-0.9999999999999727,0.0,0.0,0.0,sl 4575.65
899,SHORT,3,2026.04.30 08:00:00,4541.96,4582.48,2026.04.30 09:52:57,4582.48,-121.56,40.51999999999953,121.55999999999858,-1.0000000000000118,0.0,0.0,1.176836406102666e-14,sl 4582.48
903,SHORT,1,2026.05.01 08:00:00,4609.08,4635.95,2026.05.01 17:00:39,4636.21,-27.13,26.86999999999989,26.86999999999989,-1.0096762188314146,0.2600000000002183,0.009676218831418658,0.009676218831414563,sl 4635.95
904,SHORT,1,2026.05.01 12:00:00,4569.12,4635.95,2026.05.01 17:00:39,4636.21,-67.09,66.82999999999993,66.82999999999993,-1.0038904683525374,0.2600000000002183,0.0038904683525395564,0.0038904683525373684,sl 4635.95
916,LONG,3,2026.05.08 08:00:00,4711.2,4676.97,2026.05.11 03:17:12,4676.93,-102.81,34.22999999999956,102.68999999999869,-1.0011685655857563,0.03999999999996362,0.001168565585742452,0.001168565585756287,sl 4676.97
917,LONG,1,2026.05.08 12:00:00,4716.26,4676.97,2026.05.11 03:17:12,4676.93,-39.33,39.289999999999964,39.289999999999964,-1.0010180707559184,0.03999999999996362,0.0010180707559166112,0.001018070755918421,sl 4676.97
918,LONG,1,2026.05.08 16:00:00,4724.23,4697.11,2026.05.11 01:02:00,4696.99,-27.24,27.11999999999989,27.11999999999989,-1.0044247787610658,0.11999999999989086,0.0044247787610579405,0.0044247787610658396,sl 4697.11
929,LONG,3,2026.05.14 04:00:01,4706.0,4677.52,2026.05.14 06:41:32,4677.5,-85.5,28.479999999999563,85.43999999999869,-1.0007022471910265,0.020000000000436557,0.0007022471910265752,0.0007022471910265171,sl 4677.52
943,SHORT,1,2026.05.21 16:00:00,4503.15,4542.74,2026.05.21 20:20:29,4542.88,-39.73,39.590000000000146,39.590000000000146,-1.0035362465268969,0.14000000000032742,0.00353624652690899,0.00353624652689688,sl 4542.74
947,SHORT,1,2026.05.22 12:00:00,4521.38,4534.21,2026.05.22 12:54:00,4534.27,-12.89,12.829999999999927,12.829999999999927,-1.0046765393608788,0.06000000000040018,0.0046765393609041715,0.004676539360878751,sl 4534.21
948,LONG,3,2026.05.22 16:00:00,4529.53,4510.16,2026.05.22 17:00:10,4509.27,-60.78,19.36999999999989,58.10999999999967,-1.0459473412493605,0.8899999999994179,0.04594734124932488,0.04594734124936051,sl 4510.16
951,SHORT,1,2026.05.25 12:00:01,4556.04,4565.96,2026.05.25 12:44:37,4566.06,-10.02,9.920000000000073,9.920000000000073,-1.010080645161283,0.1000000000003638,0.010080645161326921,0.01008064516128293,sl 4565.96
952,LONG,1,2026.05.25 16:00:00,4567.97,4550.46,2026.05.26 03:01:56,4550.41,-17.56,17.51000000000022,17.51000000000022,-1.0028555111364807,0.0500000000001819,0.002855511136503785,0.0028555111364807484,sl 4550.46
953,LONG,1,2026.05.25 20:00:00,4573.76,4552.8,2026.05.26 03:01:49,4552.77,-20.99,20.960000000000036,20.960000000000036,-1.0014312977099218,0.02999999999974534,0.001431297709911512,0.001431297709921786,sl 4552.80
956,LONG,3,2026.05.27 04:00:00,4515.2,4496.06,2026.05.27 07:00:09,4496.04,-57.48,19.139999999999418,57.419999999998254,-1.0010449320794452,0.020000000000436557,0.0010449320794376784,0.0010449320794452266,sl 4496.06
961,LONG,3,2026.05.28 04:00:00,4457.7,4401.26,2026.05.28 05:12:52,4401.17,-169.59,56.4399999999996,169.3199999999988,-1.0015946137491212,0.09000000000014552,0.001594613749116693,0.0015946137491211765,sl 4401.26
971,LONG,3,2026.06.04 04:00:00,4447.98,4423.95,2026.06.05 15:52:39,4422.57,-76.23,24.029999999999745,72.08999999999924,-1.0574282147315968,1.3800000000001091,0.05742821473159067,0.05742821473159676,sl 4423.95
972,LONG,3,2026.06.04 08:00:00,4481.35,4443.32,2026.06.05 05:01:27,4443.32,-114.09,38.030000000000655,114.09000000000196,-0.9999999999999828,0.0,0.0,0.0,sl 4443.32
973,LONG,1,2026.06.04 16:00:00,4504.33,4458.48,2026.06.04 17:53:52,4458.4,-45.93,45.850000000000364,45.850000000000364,-1.0017448200654229,0.07999999999992724,0.0017448200654291517,0.0017448200654228696,sl 4458.48
977,LONG,3,2026.06.08 20:00:00,4340.98,4314.57,2026.06.09 02:49:00,4314.5,-79.44,26.409999999999854,79.22999999999956,-1.0026505111700168,0.06999999999970896,0.002650511170000354,0.0026505111700168005,sl 4314.57
979,LONG,3,2026.06.09 08:00:00,4332.62,4312.75,2026.06.09 17:17:13,4312.68,-59.82,19.86999999999989,59.60999999999967,-1.0035228988424816,0.06999999999970896,0.003522898842461467,0.003522898842481581,sl 4312.75
980,LONG,1,2026.06.09 12:00:00,4326.75,4312.75,2026.06.09 17:17:13,4312.68,-14.07,14.0,14.0,-1.0050000000000001,0.06999999999970896,0.004999999999979211,0.0050000000000001155,sl 4312.75
981,LONG,1,2026.06.09 16:00:00,4341.63,4321.18,2026.06.09 17:14:03,4320.96,-20.67,20.449999999999818,20.449999999999818,-1.010757946210278,0.22000000000025466,0.010757946210281498,0.010757946210278035,sl 4321.18
991,LONG,3,2026.06.16 12:00:00,4347.27,4313.46,2026.06.16 17:34:10,4313.27,-102.0,33.8100000000004,101.4300000000012,-1.0056196391599999,0.18999999999959982,0.005619639159999928,0.005619639159999856,sl 4313.46
992,LONG,1,2026.06.16 16:00:00,4354.71,4313.46,2026.06.16 17:34:10,4313.27,-41.44,41.25,41.25,-1.0046060606060605,0.18999999999959982,0.004606060606050905,0.0046060606060605025,sl 4313.46
995,LONG,3,2026.06.17 16:00:00,4333.84,4316.89,2026.06.17 21:04:58,4316.47,-52.11,16.949999999999818,50.849999999999454,-1.0247787610619579,0.42000000000007276,0.02477876106195146,0.024778761061957866,sl 4316.89
996,LONG,3,2026.06.17 20:00:00,4359.75,4319.72,2026.06.17 21:04:39,4319.72,-120.09,40.029999999999745,120.08999999999924,-1.0000000000000064,0.0,0.0,6.439293542825908e-15,sl 4319.72
1005,LONG,3,2026.06.23 04:00:00,4193.88,4169.7,2026.06.23 04:33:35,4169.55,-72.99,24.18000000000029,72.54000000000087,-1.0062034739453973,0.1499999999996362,0.006203473945394309,0.006203473945397331,sl 4169.70
1007,LONG,3,2026.06.23 20:00:00,4134.37,4105.32,2026.06.24 01:22:54,4105.32,-87.15,29.050000000000182,87.15000000000055,-0.9999999999999938,0.0,0.0,0.0,sl 4105.32
1030,SHORT,3,2026.07.07 04:00:00,4145.69,4168.49,2026.07.07 15:09:42,4169.05,-70.08,22.800000000000182,68.40000000000055,-1.0245614035087638,0.5600000000004002,0.024561403508789284,0.02456140350876379,sl 4168.49
1031,SHORT,1,2026.07.07 08:00:00,4126.58,4168.49,2026.07.07 15:09:42,4169.05,-42.47,41.909999999999854,41.909999999999854,-1.0133619661178752,0.5600000000004002,0.013361966117881225,0.013361966117875212,sl 4168.49
1032,LONG,3,2026.07.07 16:00:00,4171.86,4119.73,2026.07.07 22:01:06,4119.05,-158.43,52.13000000000011,156.39000000000033,-1.0130443122961805,0.6799999999993815,0.01304431229617073,0.013044312296180527,sl 4119.73
1033,LONG,1,2026.07.07 20:00:00,4145.3,4119.73,2026.07.07 22:01:06,4119.05,-26.25,25.57000000000062,25.57000000000062,-1.0265936644505032,0.6799999999993815,0.02659366445050313,0.02659366445050315,sl 4119.73
1035,LONG,3,2026.07.08 08:00:00,4125.39,4092.19,2026.07.08 11:17:57,4092.11,-99.84,33.20000000000027,99.60000000000082,-1.0024096385542087,0.07999999999992724,0.002409638554214656,0.002409638554208726,sl 4092.19
1039,SHORT,1,2026.07.09 08:00:00,4064.53,4089.72,2026.07.09 09:00:17,4091.37,-26.84,25.1899999999996,25.1899999999996,-1.0655021834061305,1.650000000000091,0.06550218340611819,0.06550218340613045,sl 4089.72
1053,SHORT,1,2026.07.15 08:00:00,4033.5,4062.05,2026.07.15 15:36:59,4062.15,-28.65,28.550000000000182,28.550000000000182,-1.0035026269702212,0.09999999999990905,0.003502626970224463,0.00350262697022119,sl 4062.05
1055,SHORT,3,2026.07.15 20:00:01,4033.72,4074.08,2026.07.15 21:29:55,4074.42,-122.1,40.36000000000013,121.08000000000038,-1.0084241823587679,0.3400000000001455,0.008424182358774639,0.008424182358767851,sl 4074.08
1060,LONG,3,2026.07.17 08:00:01,3981.75,3970.72,2026.07.17 15:43:03,3969.45,-36.9,11.0300000000002,33.0900000000006,-1.1151405258386016,1.2699999999999818,0.1151405258386182,0.11514052583860157,sl 3970.72
1061,LONG,1,2026.07.17 12:00:00,3994.33,3974.98,2026.07.17 15:42:43,3974.95,-19.38,19.34999999999991,19.34999999999991,-1.0015503875969038,0.03000000000020009,0.0015503875969095726,0.001550387596903846,sl 3974.98
1062,SHORT,3,2026.07.17 16:00:00,3965.93,4007.08,2026.07.17 18:04:25,4008.19,-126.78,41.15000000000009,123.45000000000027,-1.0269744835965955,1.1100000000001273,0.02697448359660085,0.02697448359659549,sl 4007.08
1065,SHORT,1,2026.07.20 04:00:00,4010.35,4018.42,2026.07.20 04:10:59,4018.47,-8.12,8.070000000000164,8.070000000000164,-1.0061957868649114,0.04999999999972715,0.00619578686489791,0.006195786864911401,sl 4018.42
1072,SHORT,3,2026.07.22 16:00:01,4112.61,4135.2,2026.07.22 16:28:01,4135.21,-67.8,22.590000000000146,67.77000000000044,-1.00044267374944,0.010000000000218279,0.00044267374945631757,0.0004426737494400701,sl 4135.20
1081,LONG,3,2026.07.29 12:00:00,4038.6,4020.47,2026.07.29 15:17:17,4020.2,-55.2,18.13000000000011,54.39000000000033,-1.014892443463866,0.2699999999999818,0.014892443463870942,0.014892443463865979,sl 4020.47
1082,SHORT,3,2026.07.29 16:00:00,4022.82,4047.73,2026.07.29 20:13:22,4047.76,-74.82,24.909999999999854,74.72999999999956,-1.0012043356081952,0.03000000000020009,0.0012043356081975216,0.0012043356081952172,sl 4047.73
1083,SHORT,1,2026.07.29 20:00:00,4027.29,4047.73,2026.07.29 20:13:22,4047.76,-20.47,20.440000000000055,20.440000000000055,-1.0014677103718173,0.03000000000020009,0.001467710371829746,0.0014677103718172546,sl 4047.73
1095,LONG,1,2026.08.03 12:00:01,4059.66,4047.31,2026.08.03 12:32:23,4047.27,-12.39,12.349999999999909,12.349999999999909,-1.0032388663967686,0.03999999999996362,0.0032388663967582118,0.003238866396768625,sl 4047.31
1096,SHORT,1,2026.08.03 16:00:00,4047.71,4072.03,2026.08.04 11:03:43,4072.26,-24.55,24.320000000000164,24.320000000000164,-1.0094572368420984,0.2300000000000182,0.009457236842105948,0.009457236842098427,sl 4072.03
1097,SHORT,1,2026.08.03 20:00:00,4037.18,4064.54,2026.08.04 03:09:08,4064.58,-27.4,27.360000000000127,27.360000000000127,-1.001461988304089,0.03999999999996362,0.0014619883040922308,0.0014619883040889459,sl 4064.54
1101,SHORT,1,2026.08.05 04:00:00,4082.33,4085.79,2026.08.05 04:00:20,4085.79,-3.46,3.4600000000000364,3.4600000000000364,-0.9999999999999895,0.0,0.0,0.0,sl 4085.79
1112,SHORT,1,2026.08.10 04:00:00,4331.71,4350.97,2026.08.10 08:51:39,4350.99,-19.28,19.26000000000022,19.26000000000022,-1.001038421599158,0.019999999999527063,0.0010384215991446955,0.0010384215991579016,sl 4350.97
1114,SHORT,1,2026.08.10 16:00:01,4332.38,4361.91,2026.08.10 19:02:57,4362.95,-30.57,29.529999999999745,29.529999999999745,-1.035218421943795,1.0399999999999636,0.03521842194378505,0.035218421943794986,sl 4361.91
1122,LONG,3,2026.08.12 12:00:00,4402.04,4383.94,2026.08.12 15:30:08,4382.78,-57.78,18.100000000000364,54.30000000000109,-1.064088397790034,1.1599999999998545,0.06408839779004592,0.06408839779003395,sl 4383.94
1125,LONG,3,2026.08.13 04:00:00,4429.1,4398.09,2026.08.13 07:00:28,4398.08,-93.06,31.01000000000022,93.03000000000065,-1.000322476620438,0.010000000000218279,0.00032247662045205446,0.00032247662043793923,sl 4398.09
1131,SHORT,3,2026.08.17 16:00:01,4385.43,4405.8,2026.08.17 16:53:21,4406.11,-62.04,20.36999999999989,61.10999999999967,-1.015218458517433,0.3099999999994907,0.015218458517402668,0.015218458517433087,sl 4405.80
1134,LONG,1,2026.08.18 04:00:00,4434.91,4397.9,2026.08.18 05:33:59,4397.69,-37.22,37.01000000000022,37.01000000000022,-1.0056741421237443,0.21000000000003638,0.005674142123751287,0.005674142123744286,sl 4397.90
1141,SHORT,3,2026.08.20 08:00:01,4488.56,4527.85,2026.08.20 18:01:28,4529.02,-121.38,39.289999999999964,117.86999999999989,-1.0297785696105888,1.1700000000000728,0.029778569610589816,0.02977856961058878,sl 4527.85
1145,LONG,3,2026.08.25 04:00:00,4684.62,4625.05,2026.08.25 05:51:35,4625.05,-178.71,59.56999999999971,178.70999999999913,-1.0000000000000049,0.0,0.0,4.884981308350689e-15,sl 4625.05
1158,SHORT,1,2026.08.28 08:00:00,4584.36,4611.37,2026.08.28 09:58:11,4611.43,-27.07,27.01000000000022,27.01000000000022,-1.0022213994816653,0.06000000000040018,0.0022213994816882524,0.0022213994816653315,sl 4611.37
