signal_id,decision_time,entry_status,entry_detail,direction,units,requested_or_event_price,structural_sl,filled,market_closed_entry_reject,sl_already_touched_reject,entry_time_actual,entry_price_actual,entry_ticket,entry_deal,intended_fast_nha_time,intended_fast_nha_old_direction,intended_exit_reject_count_at_time,exit_time_actual,exit_price_actual,exit_deal,exit_order,actual_pnl,actual_swap,exit_comment,exit_reason_actual,actual_holding_hours,exit_reject_affected,actual_exit_after_intended_flip,unintended_hold_hours
756,2026.02.26 16:00:00,ENTRY_FILL,signal=756 units=1 effective_ts=2026.02.26 16:00:00 fill=5165.79000,SHORT,1,5165.79,5205.55,True,False,False,2026.02.26 16:00:00,5165.79,1281,1281,2026.02.27 01:00:01,SHORT,2,2026.02.27 15:07:41,5205.65,1289,1289,-39.86,0.0,sl 5205.55,STRUCTURAL_SL,23.128055555555555,True,True,14.127777777777778
783,2026.03.10 04:00:00,ENTRY_FILL,signal=783 units=3 effective_ts=2026.03.10 04:00:00 fill=5184.60000,LONG,3,5184.6,5117.63,True,False,False,2026.03.10 04:00:00,5184.6,1330,1330,2026.03.11 00:00:00,LONG,2,2026.03.11 12:00:00,5187.86,1335,1335,9.78,0.0,,FAST_NHA_OR_MANUAL,32.0,True,True,12.0
784,2026.03.10 08:00:00,ENTRY_FILL,signal=784 units=1 effective_ts=2026.03.10 08:00:00 fill=5178.44000,LONG,1,5178.44,5124.58,True,False,False,2026.03.10 08:00:00,5178.44,1331,1331,2026.03.11 00:00:00,LONG,2,2026.03.11 12:00:00,5187.86,1334,1334,9.42,0.0,,FAST_NHA_OR_MANUAL,28.0,True,True,12.0
801,2026.03.17 12:00:00,ENTRY_FILL,signal=801 units=1 effective_ts=2026.03.17 12:00:00 fill=5009.68000,SHORT,1,5009.68,5044.37,True,False,False,2026.03.17 12:00:00,5009.68,1362,1362,2026.03.20 00:00:00,SHORT,1,2026.03.23 16:00:00,4454.77,1371,1371,554.91,0.0,,FAST_NHA_OR_MANUAL,148.0,True,True,88.0
823,2026.03.30 08:00:00,ENTRY_FILL,signal=823 units=3 effective_ts=2026.03.30 08:00:00 fill=4497.79000,LONG,3,4497.79,4419.64,True,False,False,2026.03.30 08:00:00,4497.79,1400,1400,2026.03.31 01:00:00,LONG,3,2026.04.02 08:00:01,4673.64,1411,1411,527.55,0.0,,FAST_NHA_OR_MANUAL,72.00027777777778,True,True,55.000277777777775
824,2026.03.30 12:00:00,ENTRY_FILL,signal=824 units=3 effective_ts=2026.03.30 12:00:00 fill=4538.65000,LONG,3,4538.65,4419.64,True,False,False,2026.03.30 12:00:00,4538.65,1401,1401,2026.03.31 01:00:00,LONG,3,2026.04.02 08:00:01,4673.27,1410,1410,403.86,0.0,,FAST_NHA_OR_MANUAL,68.00027777777778,True,True,55.000277777777775
825,2026.03.30 16:00:00,ENTRY_FILL,signal=825 units=3 effective_ts=2026.03.30 16:00:00 fill=4570.09000,LONG,3,4570.09,4419.64,True,False,False,2026.03.30 16:00:00,4570.09,1402,1402,2026.03.31 01:00:00,LONG,3,2026.04.02 08:00:01,4673.23,1409,1409,309.42,0.0,,FAST_NHA_OR_MANUAL,64.00027777777778,True,True,55.000277777777775
852,2026.04.10 16:00:00,ENTRY_FILL,signal=852 units=3 effective_ts=2026.04.10 16:00:00 fill=4771.84000,LONG,3,4771.84,4730.58,True,False,False,2026.04.10 16:00:00,4771.84,1450,1450,2026.04.13 01:00:13,LONG,2,2026.04.13 01:02:00,4665.3,1452,1452,-319.62,0.0,sl 4730.58,STRUCTURAL_SL,57.03333333333333,True,True,0.029722222222222223
853,2026.04.10 20:00:00,ENTRY_FILL,signal=853 units=1 effective_ts=2026.04.10 20:00:00 fill=4764.29000,LONG,1,4764.29,4730.58,True,False,False,2026.04.10 20:00:00,4764.29,1451,1451,2026.04.13 01:00:13,LONG,2,2026.04.13 01:02:00,4665.3,1453,1453,-98.99,0.0,sl 4730.58,STRUCTURAL_SL,53.03333333333333,True,True,0.029722222222222223
867,2026.04.17 08:00:00,ENTRY_FILL,signal=867 units=3 effective_ts=2026.04.17 08:00:00 fill=4803.25000,LONG,3,4803.25,4767.66,True,False,False,2026.04.17 08:00:00,4803.25,1476,1476,2026.04.20 01:00:00,LONG,4,2026.04.20 02:35:35,4767.66,1482,1482,-106.77,0.0,sl 4767.66,STRUCTURAL_SL,66.59305555555555,True,True,1.5930555555555554
868,2026.04.17 12:00:00,ENTRY_FILL,signal=868 units=1 effective_ts=2026.04.17 12:00:00 fill=4796.10000,LONG,1,4796.1,4767.66,True,False,False,2026.04.17 12:00:00,4796.1,1477,1477,2026.04.20 01:00:00,LONG,4,2026.04.20 02:35:35,4767.66,1483,1483,-28.44,0.0,sl 4767.66,STRUCTURAL_SL,62.59305555555556,True,True,1.5930555555555554
869,2026.04.17 16:00:00,ENTRY_FILL,signal=869 units=1 effective_ts=2026.04.17 16:00:00 fill=4847.22000,LONG,1,4847.22,4778.62,True,False,False,2026.04.17 16:00:00,4847.22,1478,1478,2026.04.20 01:00:00,LONG,4,2026.04.20 01:02:00,4778.54,1480,1480,-68.68,0.0,sl 4778.62,STRUCTURAL_SL,57.03333333333333,True,True,0.03333333333333333
870,2026.04.17 20:00:00,ENTRY_FILL,signal=870 units=1 effective_ts=2026.04.17 20:00:00 fill=4867.21000,LONG,1,4867.21,4778.62,True,False,False,2026.04.17 20:00:00,4867.21,1479,1479,2026.04.20 01:00:00,LONG,4,2026.04.20 01:02:00,4778.54,1481,1481,-88.67,0.0,sl 4778.62,STRUCTURAL_SL,53.03333333333333,True,True,0.03333333333333333
893,2026.04.28 08:00:00,ENTRY_FILL,signal=893 units=3 effective_ts=2026.04.28 08:00:00 fill=4667.54000,SHORT,3,4667.54,4701.18,True,False,False,2026.04.28 08:00:00,4667.54,1524,1524,2026.04.29 01:00:00,SHORT,2,2026.04.30 04:00:00,4569.5,1531,1531,294.12,0.0,,FAST_NHA_OR_MANUAL,44.0,True,True,27.0
894,2026.04.28 12:00:00,ENTRY_FILL,signal=894 units=1 effective_ts=2026.04.28 12:00:00 fill=4629.55000,SHORT,1,4629.55,4701.18,True,False,False,2026.04.28 12:00:00,4629.55,1525,1525,2026.04.29 01:00:00,SHORT,2,2026.04.30 04:00:00,4569.66,1530,1530,59.89,0.0,,FAST_NHA_OR_MANUAL,40.0,True,True,27.0
900,2026.04.30 12:00:00,ENTRY_FILL,signal=900 units=3 effective_ts=2026.04.30 12:00:00 fill=4616.58000,LONG,3,4616.58,4540.96,True,False,False,2026.04.30 12:00:00,4616.58,1536,1536,2026.05.01 01:00:01,LONG,2,2026.05.01 08:00:00,4609.14,1539,1539,-22.32,0.0,,FAST_NHA_OR_MANUAL,20.0,True,True,6.999722222222222
901,2026.04.30 16:00:00,ENTRY_FILL,signal=901 units=1 effective_ts=2026.04.30 16:00:00 fill=4640.17000,LONG,1,4640.17,4540.96,True,False,False,2026.04.30 16:00:00,4640.17,1537,1537,2026.05.01 01:00:01,LONG,2,2026.05.01 08:00:00,4609.15,1538,1538,-31.02,0.0,,FAST_NHA_OR_MANUAL,16.0,True,True,6.999722222222222
909,2026.05.05 08:00:00,ENTRY_FILL,signal=909 units=3 effective_ts=2026.05.05 08:00:00 fill=4533.47000,LONG,3,4533.47,4513.53,True,False,False,2026.05.05 08:00:00,4533.47,1550,1550,2026.05.06 01:00:00,LONG,3,2026.05.07 20:00:01,4715.44,1557,1557,545.91,0.0,,FAST_NHA_OR_MANUAL,60.000277777777775,True,True,43.000277777777775
910,2026.05.05 12:00:00,ENTRY_FILL,signal=910 units=1 effective_ts=2026.05.05 12:00:00 fill=4559.02000,LONG,1,4559.02,4527.95,True,False,False,2026.05.05 12:00:00,4559.02,1551,1551,2026.05.06 01:00:00,LONG,3,2026.05.07 20:00:00,4715.43,1556,1556,156.41,0.0,,FAST_NHA_OR_MANUAL,56.0,True,True,43.0
911,2026.05.05 16:00:00,ENTRY_FILL,signal=911 units=1 effective_ts=2026.05.05 16:00:00 fill=4564.57000,LONG,1,4564.57,4527.95,True,False,False,2026.05.05 16:00:00,4564.57,1552,1552,2026.05.06 01:00:00,LONG,3,2026.05.07 20:00:00,4715.72,1555,1555,151.15,0.0,,FAST_NHA_OR_MANUAL,52.0,True,True,43.0
916,2026.05.08 08:00:00,ENTRY_FILL,signal=916 units=3 effective_ts=2026.05.08 08:00:00 fill=4711.20000,LONG,3,4711.2,4676.97,True,False,False,2026.05.08 08:00:00,4711.2,1560,1560,2026.05.11 01:00:02,LONG,3,2026.05.11 03:17:12,4676.93,1564,1564,-102.81,0.0,sl 4676.97,STRUCTURAL_SL,67.28666666666666,True,True,2.286111111111111
917,2026.05.08 12:00:00,ENTRY_FILL,signal=917 units=1 effective_ts=2026.05.08 12:00:00 fill=4716.26000,LONG,1,4716.26,4676.97,True,False,False,2026.05.08 12:00:00,4716.26,1561,1561,2026.05.11 01:00:02,LONG,3,2026.05.11 03:17:12,4676.93,1565,1565,-39.33,0.0,sl 4676.97,STRUCTURAL_SL,63.28666666666667,True,True,2.286111111111111
918,2026.05.08 16:00:00,ENTRY_FILL,signal=918 units=1 effective_ts=2026.05.08 16:00:00 fill=4724.23000,LONG,1,4724.23,4697.11,True,False,False,2026.05.08 16:00:00,4724.23,1562,1562,2026.05.11 01:00:02,LONG,3,2026.05.11 01:02:00,4696.99,1563,1563,-27.24,0.0,sl 4697.11,STRUCTURAL_SL,57.03333333333333,True,True,0.03277777777777778
924,2026.05.12 08:00:00,ENTRY_FILL,signal=924 units=3 effective_ts=2026.05.12 08:00:00 fill=4713.61000,SHORT,3,4713.61,4773.43,True,False,False,2026.05.12 08:00:00,4713.61,1572,1572,2026.05.13 01:00:02,SHORT,2,2026.05.14 04:00:00,4706.17,1579,1579,22.32,0.0,,FAST_NHA_OR_MANUAL,44.0,True,True,26.999444444444446
925,2026.05.12 12:00:00,ENTRY_FILL,signal=925 units=1 effective_ts=2026.05.12 12:00:00 fill=4703.14000,SHORT,1,4703.14,4773.43,True,False,False,2026.05.12 12:00:00,4703.14,1573,1573,2026.05.13 01:00:02,SHORT,2,2026.05.14 04:00:00,4706.55,1578,1578,-3.41,0.0,,FAST_NHA_OR_MANUAL,40.0,True,True,26.999444444444446
933,2026.05.18 08:00:00,ENTRY_FILL,signal=933 units=3 effective_ts=2026.05.18 08:00:00 fill=4541.17000,LONG,3,4541.17,4480.33,True,False,False,2026.05.18 08:00:00,4541.17,1586,1586,2026.05.19 01:00:02,LONG,3,2026.05.19 08:00:00,4542.61,1591,1591,4.32,0.0,,FAST_NHA_OR_MANUAL,24.0,True,True,6.999444444444444
934,2026.05.18 12:00:00,ENTRY_FILL,signal=934 units=1 effective_ts=2026.05.18 12:00:00 fill=4550.06000,LONG,1,4550.06,4529.62,True,False,False,2026.05.18 12:00:00,4550.06,1587,1587,2026.05.19 01:00:02,LONG,3,2026.05.19 08:00:00,4542.8,1590,1590,-7.26,0.0,,FAST_NHA_OR_MANUAL,20.0,True,True,6.999444444444444
935,2026.05.18 16:00:00,ENTRY_FILL,signal=935 units=1 effective_ts=2026.05.18 16:00:00 fill=4572.14000,LONG,1,4572.14,4529.62,True,False,False,2026.05.18 16:00:00,4572.14,1588,1588,2026.05.19 01:00:02,LONG,3,2026.05.19 08:00:00,4542.8,1589,1589,-29.34,0.0,,FAST_NHA_OR_MANUAL,16.0,True,True,6.999444444444444
942,2026.05.21 12:00:00,ENTRY_FILL,signal=942 units=1 effective_ts=2026.05.21 12:00:00 fill=4532.27000,SHORT,1,4532.27,4570.78,True,False,False,2026.05.21 12:00:00,4532.27,1600,1600,2026.05.22 01:00:02,SHORT,1,2026.05.22 16:00:00,4529.72,1609,1609,2.55,0.0,,FAST_NHA_OR_MANUAL,28.0,True,True,14.999444444444444
957,2026.05.27 08:00:00,ENTRY_FILL,signal=957 units=1 effective_ts=2026.05.27 08:00:00 fill=4510.11000,SHORT,1,4510.11,4539.0,True,False,False,2026.05.27 08:00:00,4510.11,1628,1628,2026.05.28 01:00:02,SHORT,3,2026.05.28 16:00:00,4433.21,1635,1635,76.9,0.0,,FAST_NHA_OR_MANUAL,32.0,True,True,14.999444444444444
958,2026.05.27 12:00:00,ENTRY_FILL,signal=958 units=1 effective_ts=2026.05.27 12:00:00 fill=4497.56000,SHORT,1,4497.56,4517.24,True,False,False,2026.05.27 12:00:00,4497.56,1629,1629,2026.05.28 01:00:02,SHORT,3,2026.05.28 16:00:00,4433.5,1634,1634,64.06,0.0,,FAST_NHA_OR_MANUAL,28.0,True,True,14.999444444444444
959,2026.05.27 16:00:00,ENTRY_FILL,signal=959 units=1 effective_ts=2026.05.27 16:00:00 fill=4438.33000,SHORT,1,4438.33,4517.24,True,False,False,2026.05.27 16:00:00,4438.33,1630,1630,2026.05.28 01:00:02,SHORT,3,2026.05.28 16:00:00,4433.09,1633,1633,5.24,0.0,,FAST_NHA_OR_MANUAL,24.0,True,True,14.999444444444444
971,2026.06.04 04:00:00,ENTRY_FILL,signal=971 units=3 effective_ts=2026.06.04 04:00:00 fill=4447.98000,LONG,3,4447.98,4423.95,True,False,False,2026.06.04 04:00:00,4447.98,1652,1652,2026.06.05 01:00:02,LONG,2,2026.06.05 15:52:39,4422.57,1658,1658,-76.23,0.0,sl 4423.95,STRUCTURAL_SL,35.8775,True,True,14.876944444444444
972,2026.06.04 08:00:00,ENTRY_FILL,signal=972 units=3 effective_ts=2026.06.04 08:00:00 fill=4481.35000,LONG,3,4481.35,4443.32,True,False,False,2026.06.04 08:00:00,4481.35,1653,1653,2026.06.05 01:00:02,LONG,2,2026.06.05 05:01:27,4443.32,1657,1657,-114.09,0.0,sl 4443.32,STRUCTURAL_SL,21.024166666666666,True,True,4.023611111111111
988,2026.06.12 12:00:00,ENTRY_FILL,signal=988 units=1 effective_ts=2026.06.12 12:00:00 fill=4219.91000,LONG,1,4219.91,4052.83,True,False,False,2026.06.12 12:00:00,4219.91,1682,1682,2026.06.16 01:00:02,LONG,1,2026.06.16 20:00:00,4340.41,1689,1689,120.5,0.0,,FAST_NHA_OR_MANUAL,104.0,True,True,18.999444444444446
1001,2026.06.19 16:00:00,ENTRY_FILL,signal=1001 units=3 effective_ts=2026.06.19 16:00:00 fill=4179.96000,LONG,3,4179.96,4121.6,True,False,False,2026.06.19 16:00:00,4179.96,1702,1702,2026.06.22 01:00:02,LONG,1,2026.06.22 20:00:00,4190.37,1707,1707,31.23,0.0,,FAST_NHA_OR_MANUAL,76.0,True,True,18.999444444444446
1007,2026.06.23 20:00:00,ENTRY_FILL,signal=1007 units=3 effective_ts=2026.06.23 20:00:00 fill=4134.37000,LONG,3,4134.37,4105.32,True,False,False,2026.06.23 20:00:00,4134.37,1714,1714,2026.06.24 01:00:02,LONG,1,2026.06.24 01:22:54,4105.32,1715,1715,-87.15,0.0,sl 4105.32,STRUCTURAL_SL,5.381666666666667,True,True,0.3811111111111111
1017,2026.06.30 12:00:00,ENTRY_FILL,signal=1017 units=3 effective_ts=2026.06.30 12:00:00 fill=4015.29000,LONG,3,4015.29,3942.28,True,False,False,2026.06.30 12:00:00,4015.29,1734,1734,2026.07.01 01:00:02,LONG,2,2026.07.02 04:00:00,4051.7,1745,1745,109.23,0.0,,FAST_NHA_OR_MANUAL,40.0,True,True,26.999444444444446
1018,2026.06.30 16:00:00,ENTRY_FILL,signal=1018 units=1 effective_ts=2026.06.30 16:00:00 fill=4009.78000,LONG,1,4009.78,3942.28,True,False,False,2026.06.30 16:00:00,4009.78,1735,1735,2026.07.01 01:00:02,LONG,2,2026.07.02 04:00:00,4051.36,1744,1744,41.58,0.0,,FAST_NHA_OR_MANUAL,36.0,True,True,26.999444444444446
1025,2026.07.02 08:00:00,ENTRY_FILL,signal=1025 units=1 effective_ts=2026.07.02 08:00:00 fill=4061.06000,LONG,1,4061.06,4030.68,True,False,False,2026.07.02 08:00:00,4061.06,1748,1748,2026.07.06 01:00:02,LONG,1,2026.07.06 08:00:00,4159.67,1749,1749,98.61,0.0,,FAST_NHA_OR_MANUAL,96.0,True,True,6.999444444444444
1027,2026.07.06 08:00:00,ENTRY_FILL,signal=1027 units=3 effective_ts=2026.07.06 08:00:00 fill=4159.61000,SHORT,3,4159.61,4202.99,True,False,False,2026.07.06 08:00:00,4159.61,1750,1750,2026.07.07 01:00:02,SHORT,2,2026.07.07 16:00:00,4173.7,1757,1757,-42.27,0.0,,FAST_NHA_OR_MANUAL,32.0,True,True,14.999444444444444
1028,2026.07.06 12:00:00,ENTRY_FILL,signal=1028 units=1 effective_ts=2026.07.06 12:00:00 fill=4150.36000,SHORT,1,4150.36,4202.99,True,False,False,2026.07.06 12:00:00,4150.36,1751,1751,2026.07.07 01:00:02,SHORT,2,2026.07.07 16:00:00,4173.12,1756,1756,-22.76,0.0,,FAST_NHA_OR_MANUAL,28.0,True,True,14.999444444444444
1036,2026.07.08 12:00:00,ENTRY_FILL,signal=1036 units=1 effective_ts=2026.07.08 12:00:00 fill=4056.79000,SHORT,1,4056.79,4133.84,True,False,False,2026.07.08 12:00:00,4056.79,1764,1764,2026.07.09 01:00:02,SHORT,1,2026.07.09 12:00:00,4108.65,1769,1769,-51.86,0.0,,FAST_NHA_OR_MANUAL,24.0,True,True,10.999444444444444
1043,2026.07.10 08:00:00,ENTRY_FILL,signal=1043 units=3 effective_ts=2026.07.10 08:00:00 fill=4115.19000,SHORT,3,4115.19,4138.04,True,False,False,2026.07.10 08:00:01,4115.19,1776,1776,2026.07.13 01:00:02,SHORT,2,2026.07.14 08:00:01,4020.6,1783,1783,283.77,0.0,,FAST_NHA_OR_MANUAL,96.0,True,True,30.99972222222222
1044,2026.07.10 12:00:00,ENTRY_FILL,signal=1044 units=1 effective_ts=2026.07.10 12:00:00 fill=4097.84000,SHORT,1,4097.84,4134.8,True,False,False,2026.07.10 12:00:00,4097.84,1777,1777,2026.07.13 01:00:02,SHORT,2,2026.07.14 08:00:00,4020.92,1782,1782,76.92,0.0,,FAST_NHA_OR_MANUAL,92.0,True,True,30.999444444444446
1048,2026.07.14 08:00:01,ENTRY_FILL,signal=1048 units=3 effective_ts=2026.07.14 08:00:00 fill=4020.78000,LONG,3,4020.78,3983.47,True,False,False,2026.07.14 08:00:01,4020.78,1784,1784,2026.07.15 01:00:02,LONG,3,2026.07.15 20:00:01,4033.74,1795,1795,38.88,0.0,,FAST_NHA_OR_MANUAL,36.0,True,True,18.99972222222222
1049,2026.07.14 12:00:00,ENTRY_FILL,signal=1049 units=1 effective_ts=2026.07.14 12:00:00 fill=4016.25000,LONG,1,4016.25,3983.47,True,False,False,2026.07.14 12:00:00,4016.25,1785,1785,2026.07.15 01:00:02,LONG,3,2026.07.15 20:00:00,4033.73,1794,1794,17.48,0.0,,FAST_NHA_OR_MANUAL,32.0,True,True,18.999444444444446
1050,2026.07.14 16:00:00,ENTRY_FILL,signal=1050 units=3 effective_ts=2026.07.14 16:00:00 fill=4076.97000,LONG,3,4076.97,4013.64,True,False,False,2026.07.14 16:00:00,4076.97,1786,1786,2026.07.15 01:00:02,LONG,3,2026.07.15 20:00:00,4033.86,1793,1793,-129.33,0.0,,FAST_NHA_OR_MANUAL,28.0,True,True,18.999444444444446
1074,2026.07.24 12:00:00,ENTRY_FILL,signal=1074 units=3 effective_ts=2026.07.24 12:00:00 fill=4057.84000,LONG,3,4057.84,4021.97,True,False,False,2026.07.24 12:00:00,4057.84,1830,1830,2026.07.27 01:00:02,LONG,3,2026.07.27 16:00:01,4084.77,1837,1837,80.79,0.0,,FAST_NHA_OR_MANUAL,76.00027777777778,True,True,14.999722222222223
1075,2026.07.24 16:00:00,ENTRY_FILL,signal=1075 units=1 effective_ts=2026.07.24 16:00:00 fill=4056.68000,LONG,1,4056.68,4021.97,True,False,False,2026.07.24 16:00:00,4056.68,1831,1831,2026.07.27 01:00:02,LONG,3,2026.07.27 16:00:00,4084.73,1836,1836,28.05,0.0,,FAST_NHA_OR_MANUAL,72.0,True,True,14.999444444444444
1076,2026.07.24 20:00:00,ENTRY_FILL,signal=1076 units=1 effective_ts=2026.07.24 20:00:00 fill=4067.47000,LONG,1,4067.47,4044.56,True,False,False,2026.07.24 20:00:00,4067.47,1832,1832,2026.07.27 01:00:02,LONG,3,2026.07.27 16:00:00,4084.74,1835,1835,17.27,0.0,,FAST_NHA_OR_MANUAL,68.0,True,True,14.999444444444444
1090,2026.07.31 04:00:00,ENTRY_FILL,signal=1090 units=3 effective_ts=2026.07.31 04:00:00 fill=4095.36000,SHORT,3,4095.36,4117.43,True,False,False,2026.07.31 04:00:00,4095.36,1856,1856,2026.08.03 01:00:02,SHORT,2,2026.08.03 12:00:00,4059.65,1863,1863,107.13,0.0,,FAST_NHA_OR_MANUAL,80.0,True,True,10.999444444444444
1091,2026.07.31 08:00:00,ENTRY_FILL,signal=1091 units=1 effective_ts=2026.07.31 08:00:00 fill=4079.97000,SHORT,1,4079.97,4117.43,True,False,False,2026.07.31 08:00:00,4079.97,1857,1857,2026.08.03 01:00:02,SHORT,2,2026.08.03 12:00:00,4059.64,1862,1862,20.33,0.0,,FAST_NHA_OR_MANUAL,76.0,True,True,10.999444444444444
1096,2026.08.03 16:00:00,ENTRY_FILL,signal=1096 units=1 effective_ts=2026.08.03 16:00:00 fill=4047.71000,SHORT,1,4047.71,4072.03,True,False,False,2026.08.03 16:00:00,4047.71,1866,1866,2026.08.04 01:00:02,SHORT,2,2026.08.04 11:03:43,4072.26,1871,1871,-24.55,0.0,sl 4072.03,STRUCTURAL_SL,19.061944444444446,True,True,10.061388888888889
1097,2026.08.03 20:00:00,ENTRY_FILL,signal=1097 units=1 effective_ts=2026.08.03 20:00:00 fill=4037.18000,SHORT,1,4037.18,4064.54,True,False,False,2026.08.03 20:00:00,4037.18,1867,1867,2026.08.04 01:00:02,SHORT,2,2026.08.04 03:09:08,4064.58,1868,1868,-27.4,0.0,sl 4064.54,STRUCTURAL_SL,7.152222222222222,True,True,2.151666666666667
1108,2026.08.07 08:00:00,ENTRY_FILL,signal=1108 units=3 effective_ts=2026.08.07 08:00:00 fill=4265.32000,LONG,3,4265.32,4229.63,True,False,False,2026.08.07 08:00:00,4265.32,1888,1888,2026.08.10 01:00:02,LONG,3,2026.08.10 16:00:01,4332.29,1897,1897,200.91,0.0,,FAST_NHA_OR_MANUAL,80.00027777777778,True,True,14.999722222222223
1109,2026.08.07 12:00:00,ENTRY_FILL,signal=1109 units=3 effective_ts=2026.08.07 12:00:00 fill=4306.49000,LONG,3,4306.49,4229.63,True,False,False,2026.08.07 12:00:00,4306.49,1889,1889,2026.08.10 01:00:02,LONG,3,2026.08.10 16:00:00,4332.29,1896,1896,77.4,0.0,,FAST_NHA_OR_MANUAL,76.0,True,True,14.999444444444444
1110,2026.08.07 16:00:00,ENTRY_FILL,signal=1110 units=3 effective_ts=2026.08.07 16:00:00 fill=4361.31000,LONG,3,4361.31,4229.63,True,False,False,2026.08.07 16:00:00,4361.31,1890,1890,2026.08.10 01:00:02,LONG,3,2026.08.10 16:00:00,4332.43,1895,1895,-86.64,0.0,,FAST_NHA_OR_MANUAL,72.0,True,True,14.999444444444444
1119,2026.08.11 20:00:00,ENTRY_FILL,signal=1119 units=3 effective_ts=2026.08.11 20:00:00 fill=4383.84000,LONG,3,4383.84,4356.61,True,False,False,2026.08.11 20:00:00,4383.84,1906,1906,2026.08.12 01:00:02,LONG,1,2026.08.13 08:00:00,4397.35,1915,1915,40.53,0.0,,FAST_NHA_OR_MANUAL,36.0,True,True,30.999444444444446
1121,2026.08.12 08:00:00,ENTRY_FILL,signal=1121 units=3 effective_ts=2026.08.12 08:00:00 fill=4401.23000,LONG,3,4401.23,4362.38,True,False,False,2026.08.12 08:00:00,4401.23,1907,1907,2026.08.13 01:00:02,LONG,3,2026.08.13 08:00:00,4397.36,1914,1914,-11.61,0.0,,FAST_NHA_OR_MANUAL,24.0,True,True,6.999444444444444
1123,2026.08.12 16:00:00,ENTRY_FILL,signal=1123 units=1 effective_ts=2026.08.12 16:00:00 fill=4437.25000,LONG,1,4437.25,4362.38,True,False,False,2026.08.12 16:00:00,4437.25,1910,1910,2026.08.13 01:00:02,LONG,3,2026.08.13 08:00:00,4397.68,1913,1913,-39.57,0.0,,FAST_NHA_OR_MANUAL,16.0,True,True,6.999444444444444
1142,2026.08.20 20:00:00,ENTRY_FILL,signal=1142 units=3 effective_ts=2026.08.20 20:00:00 fill=4510.37000,LONG,3,4510.37,4450.55,True,False,False,2026.08.20 20:00:00,4510.37,1944,1944,2026.08.25 01:00:02,LONG,1,2026.08.25 08:00:00,4625.81,1947,1947,346.32,0.0,,FAST_NHA_OR_MANUAL,108.0,True,True,6.999444444444444
