signal_id,decision_time,entry_event,direction,units,event_price,structural_sl,h4_source_open,h4_source_end,h4_fast_dir,h4_fast_run_k,answer_final_run_len,answer_future_remaining_h4,h4_fast_body_signed,h4_fast_body_to_range_signed,era_scale_prev_h4_atr180,era_risk_event_price,m15_count,m15_aligned_fraction,m15_transition_rate,m15_mean_same_run_len,m15_mean_opp_run_len,m15_max_same_run_len,m15_max_opp_run_len,m15_length_advantage,m15_current_signed_streak,m15_body_sum_signed,m15_body_mean_signed,m15_body_flow_eff,m15_body_to_range_mean_signed,m15_opposing_wick_share_mean,m15_no_opposing_wick_fraction,m30_count,m30_aligned_fraction,m30_transition_rate,m30_mean_same_run_len,m30_mean_opp_run_len,m30_max_same_run_len,m30_max_opp_run_len,m30_length_advantage,m30_current_signed_streak,m30_body_sum_signed,m30_body_mean_signed,m30_body_flow_eff,m30_body_to_range_mean_signed,m30_opposing_wick_share_mean,m30_no_opposing_wick_fraction,h1_count,h1_aligned_fraction,h1_transition_rate,h1_mean_same_run_len,h1_mean_opp_run_len,h1_max_same_run_len,h1_max_opp_run_len,h1_length_advantage,h1_current_signed_streak,h1_body_sum_signed,h1_body_mean_signed,h1_body_flow_eff,h1_body_to_range_mean_signed,h1_opposing_wick_share_mean,h1_no_opposing_wick_fraction
554,2025.11.06 20:00:00,ENTRY_FILL,SHORT,1,3986.27,4019.6,2025-11-06 16:00:00,2025-11-06 20:00:00,SHORT,1,2,1,14.976461433885106,0.3103929830857017,32.10199647121431,1.038253182473768,16,0.75,0.2,6.0,2.0,8,2,6,-2,40.81479910153439,2.5509249438458994,0.6216664946893417,0.1803274350690198,0.27054813229342617,0.1875,8,0.875,0.14285714285714285,7.0,1.0,7,1,6,-1,44.612005926021084,5.5765007407526355,0.8645185759293764,0.34177826159809216,0.15031520017880598,0.25,4,1.0,0.0,4.0,0.0,4,0,4,4,51.684346350208216,12.921086587552054,1.0,0.5284636124237441,0.03770377571239444,0.75
555,2025.11.07 04:00:00,ENTRY_FILL,LONG,3,4002.04,3974.66,2025-11-07 00:00:00,2025-11-07 04:00:00,LONG,1,5,4,5.6869711603822,0.20281637519194748,32.11514255969685,0.8525573239821409,12,0.9166666666666666,0.18181818181818182,5.5,1.0,7,1,6,4,30.087092411402864,2.507257700950239,0.9134137593000276,0.37361013753417555,0.17183929937612077,0.4166666666666667,6,1.0,0.0,6.0,0.0,6,0,6,6,25.24312284294365,4.207187140490608,1.0,0.4401788677779737,0.13584874908714764,0.3333333333333333,3,1.0,0.0,3.0,0.0,3,0,3,3,16.7265154039319,5.575505134643966,1.0,0.38722154330282876,0.16197524307159228,0.6666666666666666
556,2025.11.07 08:00:00,ENTRY_FILL,LONG,1,3995.19,3974.66,2025-11-07 04:00:00,2025-11-07 08:00:00,LONG,2,5,3,5.841742790096305,0.33078951246298716,32.09250287880964,0.6397132712748296,16,0.375,0.4,2.0,2.5,4,6,-2,-1,-7.080728853647997,-0.44254555335299983,-0.24997718647431394,-0.020041898059372825,0.34821863987211027,0.0625,8,0.25,0.2857142857142857,2.0,3.0,2,4,-2,-2,-3.815104728073038,-0.47688809100912977,-0.2722781536689281,-0.06132884860956044,0.41335530846776025,0.125,4,0.5,0.6666666666666666,1.0,2.0,1,2,-1,1,8.535827955883178,2.1339569889707946,0.7017768435278882,0.1966180155726792,0.3256708674113821,0.25
557,2025.11.07 12:00:00,ENTRY_FILL,LONG,1,4006.91,3985.61,2025-11-07 08:00:00,2025-11-07 12:00:00,LONG,3,5,2,8.280435697523899,0.37724080626532097,32.012322307260696,0.6653687850433984,16,0.5625,0.4,3.0,1.75,4,2,2,-2,15.601175591547872,0.975073474471742,0.46071584453128495,0.1521244372314887,0.2624503347884001,0.1875,8,0.875,0.14285714285714285,7.0,1.0,7,1,6,-1,17.40731934959831,2.175914918699789,0.8190763537896802,0.26085444778995714,0.23565348772633582,0.375,4,1.0,0.0,4.0,0.0,4,0,4,4,24.37848924724267,6.094622311810667,1.0,0.5436131535759852,0.05840315189397208,0.5
558,2025.11.10 01:00:00,ENTRY_REJECT,SHORT,1,4001.06,4027.44,2025-11-07 20:00:00,2025-11-08 00:00:00,SHORT,1,1,0,0.9236181922256037,0.06339177709166735,31.953937030075824,0.8255633718990749,16,0.4375,0.4666666666666667,1.75,2.25,3,4,-1,3,0.9245289301729827,0.057783058135811416,0.037478020082693644,0.0011748182318143498,0.34061019971636536,0.1875,8,0.375,0.42857142857142855,1.5,2.5,2,4,-2,1,0.6888720439496865,0.08610900549371081,0.05493902725968721,-0.021618704156262325,0.3757573454616937,0.125,4,0.5,0.3333333333333333,2.0,2.0,2,2,0,2,-2.7136995823348116,-0.6784248955837029,-0.30914008304702983,-0.08223913793828456,0.32302856099957106,0.0
559,2025.11.10 04:00:00,ENTRY_FILL,LONG,1,4044.17,3994.54,2025-11-10 00:00:00,2025-11-10 04:00:00,LONG,1,10,9,25.469095451943303,0.45964799588419347,31.857359602130963,1.5578817773925093,12,0.9166666666666666,0.18181818181818182,5.5,1.0,9,1,8,9,60.89592239920421,5.0746601999336844,0.9909363432187264,0.4252531635292787,0.19337162346891304,0.5,6,1.0,0.0,6.0,0.0,6,0,6,6,54.898904567889986,9.149817427981665,1.0,0.5544407148530932,0.07029261956295953,0.5,3,1.0,0.0,3.0,0.0,3,0,3,3,38.74204914230313,12.91401638076771,1.0,0.4601076082836928,0.11715684479980198,0.6666666666666666
560,2025.11.11 20:00:00,ENTRY_FILL,SHORT,1,4114.47,4146.66,2025-11-11 16:00:00,2025-11-11 20:00:00,SHORT,1,2,1,17.631944857505005,0.3814786857962983,31.566798693866087,1.0197423030500274,16,0.5,0.2,4.0,4.0,7,7,0,-1,37.82619426648671,2.3641371416554193,0.6250723021376807,0.10933923480164645,0.2679317002297616,0.3125,8,0.5,0.14285714285714285,4.0,4.0,4,4,0,-4,36.88761821288699,4.610952276610874,0.6826204987322761,0.14249621303503301,0.2554453221363339,0.375,4,1.0,0.0,4.0,0.0,4,0,4,4,47.32827605463808,11.83206901365952,1.0,0.5233810748141519,0.05148210214233212,0.5
561,2025.11.12 04:00:00,ENTRY_FILL,LONG,3,4131.45,4097.05,2025-11-12 00:00:00,2025-11-12 04:00:00,LONG,1,1,0,9.72650344640715,0.4247659009319866,31.61277089352356,1.0881678203996692,12,0.5,0.18181818181818182,3.0,6.0,5,6,-1,1,6.475118467932589,0.5395932056610491,0.18449015053555876,0.08581625724703751,0.3380538753846652,0.25,6,0.5,0.2,3.0,3.0,3,3,0,-3,5.335573251165442,0.8892622085275738,0.17423994592068262,0.08061466031341025,0.2346043212444252,0.3333333333333333,3,0.6666666666666666,0.5,2.0,1.0,2,1,1,-1,16.274501076884007,5.424833692294669,0.7897915197366705,0.2840165888663715,0.17442396313362798,0.6666666666666666
562,2025.11.12 08:00:00,ENTRY_FILL,SHORT,1,4104.62,4145.51,2025-11-12 04:00:00,2025-11-12 08:00:00,SHORT,1,2,1,14.928374138398794,0.4088845285784362,31.543699944115097,1.2962968856679384,16,0.875,0.2,7.0,1.0,10,1,9,4,36.599551707855426,2.287471981740964,0.9425151005150351,0.28013222983023695,0.20259334616829155,0.1875,8,0.875,0.14285714285714285,7.0,1.0,7,1,6,7,35.22632564829655,4.403290706037069,0.9820433166309597,0.4228463441032675,0.09874469903969188,0.625,4,1.0,0.0,4.0,0.0,4,0,4,4,42.845111462916975,10.711277865729244,1.0,0.5703462413601142,0.03403022921351636,0.75
563,2025.11.12 16:00:00,ENTRY_FILL,LONG,3,4127.32,4098.84,2025-11-12 12:00:00,2025-11-12 16:00:00,LONG,1,7,6,8.959476616350003,0.4169137559957987,31.564894441647898,0.9022681844429674,16,0.4375,0.4,2.3333333333333335,2.25,3,3,0,-1,3.736263975266411,0.23351649845415068,0.10575472494543828,0.0599759423854344,0.3373070630022117,0.25,8,0.625,0.2857142857142857,5.0,1.5,5,2,3,-2,2.504169723953055,0.31302121549413187,0.11951351944177745,0.003548611037551542,0.3126049601424126,0.0,4,1.0,0.0,4.0,0.0,4,0,4,4,9.24242143959782,2.310605359899455,1.0,0.20623324263972848,0.29564212315610483,0.0
564,2025.11.12 20:00:00,ENTRY_FILL,LONG,3,4199.55,4122.74,2025-11-12 16:00:00,2025-11-12 20:00:00,LONG,2,7,5,46.47386915408697,0.5702744223153139,31.50892280586097,2.4377221802616806,16,0.9375,0.13333333333333333,7.5,1.0,13,1,12,2,96.84965368112171,6.053103355070107,0.990858084273696,0.4280250172773679,0.13546798934671242,0.4375,8,1.0,0.0,8.0,0.0,8,0,8,8,93.7464294459478,11.718303680743475,1.0,0.528944735300021,0.057801722330323595,0.75,4,1.0,0.0,4.0,0.0,4,0,4,4,109.54421383997578,27.386053459993946,1.0,0.6118018127401174,0.04928699406139996,0.75
565,2025.11.14 08:00:00,ENTRY_FILL,LONG,3,4189.38,4145.31,2025-11-14 04:00:00,2025-11-14 08:00:00,LONG,1,1,0,8.760241736866192,0.31971685171043857,31.92124070930887,1.3805854353007032,16,0.6875,0.26666666666666666,3.6666666666666665,2.5,7,3,4,2,8.880248093269074,0.5550155058293171,0.13898021758635143,0.09034896438711114,0.2526678331754541,0.25,8,0.375,0.14285714285714285,3.0,5.0,3,5,-2,-5,10.648539161986264,1.331067395248283,0.2055581131577707,0.04662104588682601,0.28876178654798446,0.375,4,0.75,0.3333333333333333,3.0,1.0,3,1,2,-1,31.074308088635917,7.768577022158979,0.747582370180081,0.39194846353426194,0.17879110856715602,0.5
566,2025.11.14 12:00:00,ENTRY_FILL,SHORT,1,4169.22,4211.31,2025-11-14 08:00:00,2025-11-14 12:00:00,SHORT,1,3,2,14.647939565784327,0.42347324561389565,31.896122705368267,1.3195961273661705,16,0.6875,0.13333333333333333,5.5,5.0,6,5,1,5,28.141092564701466,1.7588182852938417,0.4680952428926322,0.18396455517115978,0.23579310644566617,0.25,8,0.625,0.2857142857142857,2.5,3.0,3,3,0,2,27.790313224195415,3.473789153024427,0.6020975804672375,0.22700749288534341,0.23441570356635513,0.375,4,1.0,0.0,4.0,0.0,4,0,4,4,42.15473074446072,10.53868268611518,1.0,0.4466080872781317,0.07434376589825484,0.5
567,2025.11.17 01:00:01,ENTRY_REJECT,LONG,3,4087.3,4032.07,2025-11-14 20:00:00,2025-11-15 00:00:00,LONG,1,2,1,0.21612594428461307,0.007685844391344733,32.71405471380043,1.6882651962033075,16,0.3125,0.3333333333333333,1.6666666666666667,3.6666666666666665,2,6,-4,1,-24.61484613708808,-1.538427883568005,-0.5297396693837184,-0.16080554698000785,0.40645680295176273,0.0625,8,0.125,0.2857142857142857,1.0,3.5,1,6,-5,-6,-23.340738243962278,-2.9175922804952847,-0.8974994070288553,-0.23314636802825175,0.5229861393596789,0.0,4,0.0,0.0,0.0,4.0,0,4,-4,-4,-19.696508723326588,-4.924127180831647,-1.0,-0.3107244265339433,0.5471495478024618,0.0
568,2025.11.17 04:00:00,ENTRY_FILL,LONG,3,4091.24,4072.98,2025-11-17 00:00:00,2025-11-17 04:00:00,LONG,2,2,0,0.09203148607139156,0.00273496243897151,32.68853218761265,0.5586056876215264,12,0.5833333333333334,0.45454545454545453,2.3333333333333335,1.6666666666666667,3,3,0,-1,16.049810355316367,1.337484196276364,0.2525050049460442,0.07598104866659701,0.28855430222078476,0.25,6,0.6666666666666666,0.4,2.0,2.0,2,2,0,2,12.438526142686896,2.073087690447816,0.3066404000312828,0.0742148571173083,0.2478651467232759,0.3333333333333333,3,1.0,0.0,3.0,0.0,3,0,3,3,4.020495324472904,1.3401651081576347,1.0,0.047132677971802726,0.42133117168549017,0.0
569,2025.11.18 12:00:00,ENTRY_FILL,LONG,3,4040.21,3997.89,2025-11-18 08:00:00,2025-11-18 12:00:00,LONG,1,4,3,3.520148254875494,0.07138812116965114,32.97213810322364,1.2835079080256124,16,0.5625,0.2,4.5,3.5,6,6,0,3,25.0551455658524,1.565946597865775,0.38834203464736194,0.0665148148776485,0.2882416351679492,0.25,8,0.625,0.14285714285714285,5.0,3.0,5,3,2,5,25.724601586999142,3.215575198374893,0.46963505376332737,0.0845003951307927,0.2431054039474276,0.375,4,0.5,0.3333333333333333,2.0,2.0,2,2,0,2,24.724827063837893,6.181206765959473,0.5996935370399263,0.15676346027026355,0.2856426255030505,0.25
570,2025.11.18 16:00:00,ENTRY_FILL,LONG,3,4065.39,3997.89,2025-11-18 12:00:00,2025-11-18 16:00:00,LONG,2,4,2,25.976037063718195,0.6153412199006124,33.06290400265018,2.0415629551048964,16,0.5625,0.26666666666666666,3.0,3.5,4,6,-2,4,31.413618443586074,1.9633511527241296,0.4593299209546308,0.10319843021383489,0.23634033070114466,0.25,8,0.625,0.2857142857142857,2.5,3.0,3,3,0,2,23.470105905175387,2.9337632381469234,0.4513392107711102,0.13992552446505813,0.1868515799421457,0.375,4,0.75,0.6666666666666666,1.5,1.0,2,1,1,1,30.099364191491077,7.524841047872769,0.8456255189677767,0.31613931479088675,0.1584389090146971,0.5
571,2025.11.19 04:00:00,ENTRY_FILL,SHORT,1,4058.99,4082.34,2025-11-19 00:00:00,2025-11-19 04:00:00,SHORT,1,1,0,3.8757494208794014,0.17450470152541175,33.07555230275303,0.7059594889382039,12,0.4166666666666667,0.09090909090909091,5.0,7.0,5,7,-2,5,6.463866657973085,0.5386555548310904,0.2349386459936713,-0.011750297587234225,0.33504053441127696,0.16666666666666666,6,0.5,0.2,3.0,3.0,3,3,0,3,4.493284439831768,0.7488807399719614,0.1886389579078422,0.0057091465719178724,0.2828108869033547,0.16666666666666666,3,0.3333333333333333,0.5,1.0,2.0,1,2,-1,1,5.928005841492904,1.9760019471643016,0.5288142772496133,0.10169466369100318,0.32327610003519863,0.3333333333333333
572,2025.11.19 08:00:00,ENTRY_FILL,LONG,1,4095.73,4055.48,2025-11-19 04:00:00,2025-11-19 08:00:00,LONG,1,3,2,15.351062644780086,0.36619901347281075,33.01518812329329,1.2191358670951298,16,0.625,0.2,5.0,3.0,7,5,2,7,40.50051995305239,2.5312824970657744,0.6323682511278215,0.2431583489406841,0.2055387755902191,0.375,8,0.75,0.42857142857142855,3.0,1.0,4,1,3,4,34.74017456816409,4.342521821020512,0.7686787177384139,0.3023402171804519,0.18981828590482827,0.5,4,0.75,0.3333333333333333,3.0,1.0,3,1,2,3,19.824686717658096,4.956171679414524,0.9673557609973348,0.23649975679422786,0.26518112308801955,0.25
573,2025.11.19 20:00:00,ENTRY_FILL,SHORT,1,4079.41,4132.85,2025-11-19 16:00:00,2025-11-19 20:00:00,SHORT,1,2,1,16.10188964617646,0.20835778527660997,33.01423298282937,1.6186957918360405,16,0.6875,0.26666666666666666,5.5,1.6666666666666667,9,2,7,-2,47.72136668028952,2.982585417518095,0.42636406099728696,0.1067444812266759,0.22482731056218613,0.3125,8,0.625,0.42857142857142855,2.5,1.5,4,2,2,-1,49.132606669882534,6.141575833735317,0.5985946155116502,0.19784797378010252,0.2517931483026372,0.375,4,0.75,0.3333333333333333,3.0,1.0,3,1,2,3,50.56789314289108,12.64197328572277,0.7971464338543225,0.2638933964747367,0.2165573862807903,0.5
574,2025.11.20 04:00:00,ENTRY_FILL,LONG,3,4081.42,4065.59,2025-11-20 00:00:00,2025-11-20 04:00:00,LONG,1,1,0,3.670631897113708,0.11761076248361754,33.21804194453197,0.4765482573124906,12,0.5,0.09090909090909091,6.0,6.0,6,6,0,-6,12.859481229210814,1.0716234357675678,0.2181491395403182,0.09007278112735762,0.2199123367494853,0.4166666666666667,6,0.6666666666666666,0.2,4.0,2.0,4,2,2,-2,16.886703803265846,2.814450633877641,0.3207119379801164,0.17224038191197333,0.17124625488852416,0.5,3,0.6666666666666666,0.5,2.0,1.0,2,1,1,-1,33.370062368749586,11.12335412291653,0.9342111072362871,0.40944405451831956,0.1500473148805331,0.6666666666666666
575,2025.11.20 16:00:00,ENTRY_FILL,LONG,3,4080.59,4051.04,2025-11-20 12:00:00,2025-11-20 16:00:00,LONG,1,3,2,9.448103623392399,0.20972483070793252,33.305404792199944,0.8872433823990252,16,0.5625,0.26666666666666666,4.5,2.3333333333333335,8,3,5,-2,23.551120188065852,1.4719450117541157,0.3799733370264296,0.12249748450272212,0.2682615928964764,0.1875,8,0.625,0.42857142857142855,2.5,1.5,4,2,2,-1,26.76557530525315,3.345696913156644,0.645882222100264,0.17283901954422123,0.258757043618167,0.375,4,0.5,0.3333333333333333,2.0,2.0,2,2,0,2,20.833033479895676,5.208258369973919,0.7393321195659399,0.17515395942383508,0.2553040404037999,0.25
576,2025.11.21 01:00:01,ENTRY_REJECT,LONG,3,4074.86,4043.74,2025-11-20 20:00:00,2025-11-21 00:00:00,LONG,3,3,0,0.3410064764625531,0.011071638846186723,33.537315584780195,0.9279216138015272,16,0.375,0.3333333333333333,2.0,3.3333333333333335,4,5,-1,-2,24.494953604536477,1.5309346002835298,0.4619450401618844,0.07898289451446842,0.3406387376766745,0.1875,8,0.5,0.7142857142857143,1.3333333333333333,1.3333333333333333,2,2,0,-1,24.573040234704422,3.0716300293380527,0.7007561957649401,0.11342805743144684,0.33809259463112035,0.125,4,0.75,0.3333333333333333,3.0,1.0,3,1,2,3,23.130656380781147,5.782664095195287,0.9558403071900472,0.3681330706255078,0.161480044984183,0.5
577,2025.11.21 04:00:00,ENTRY_FILL,SHORT,1,4068.55,4088.94,2025-11-21 00:00:00,2025-11-21 04:00:00,SHORT,1,3,2,0.506748380884801,0.017780644943326353,33.52210827597586,0.6082552992233093,12,0.6666666666666666,0.18181818181818182,8.0,2.0,8,3,5,-1,14.454168263572683,1.2045140219643902,0.36541850292316513,0.14207195806758743,0.2524083059359309,0.3333333333333333,6,0.6666666666666666,0.2,4.0,2.0,4,2,2,4,14.380431548983324,2.3967385914972206,0.7277431850218069,0.21116603376666776,0.3259985163903629,0.16666666666666666,3,0.6666666666666666,0.5,2.0,1.0,2,1,1,2,5.606253377788562,1.8687511259295206,0.48657099376103113,0.1258255070942694,0.34389019067706,0.3333333333333333
578,2025.11.21 16:00:00,ENTRY_FILL,LONG,3,4080.34,4031.03,2025-11-21 12:00:00,2025-11-21 16:00:00,LONG,1,2,1,11.38220705654976,0.22764414113099518,33.58078450916102,1.4683992861020834,16,0.6875,0.2,5.5,2.5,8,3,5,8,31.263476738019563,1.9539672961262227,0.37681693931607574,0.1266393672925419,0.2239903512327917,0.25,8,0.625,0.42857142857142855,2.5,1.5,4,2,2,4,26.32688322643935,3.2908604033049187,0.3831226949598136,0.11741298169168965,0.21462012537213543,0.375,4,0.5,0.3333333333333333,2.0,2.0,2,2,0,2,30.400517445568312,7.600129361392078,0.7145717209653519,0.1646115828735317,0.2820841769873745,0.25
579,2025.11.21 20:00:00,ENTRY_FILL,LONG,1,4085.98,4055.17,2025-11-21 16:00:00,2025-11-21 20:00:00,LONG,2,2,0,19.94155176413733,0.4338892899072523,33.67200237299902,0.9150034993079573,16,0.625,0.4,2.5,2.0,6,2,4,1,12.64063895707477,0.7900399348171732,0.1791017353756142,0.007413469105168404,0.3252956525176381,0.125,8,0.625,0.7142857142857143,1.6666666666666667,1.0,3,1,2,-1,17.423516828662287,2.177939603582786,0.48669482802371855,0.03795530509072035,0.40567461505161345,0.125,4,1.0,0.0,4.0,0.0,4,0,4,4,48.85596984034828,12.21399246008707,1.0,0.4336939507543236,0.1609951014574075,0.5
580,2025.11.24 01:00:00,ENTRY_REJECT,SHORT,1,4071.87,4101.13,2025-11-21 20:00:00,2025-11-22 00:00:00,SHORT,1,3,2,3.6406120589658713,0.09692790359334069,33.74026902648236,0.8672130022743557,16,0.625,0.2,5.0,3.0,7,4,3,-2,25.976670366545022,1.623541897909064,0.45934299504746057,0.0651720728601613,0.30916302088559133,0.125,8,0.625,0.42857142857142855,2.5,1.5,3,2,1,-1,27.09241809819423,3.3865522622742787,0.6415559406276464,0.1353411782518546,0.2722889773744076,0.25,4,0.75,0.6666666666666666,1.5,1.0,2,1,1,2,22.733689384978334,5.683422346244583,0.7901583500631392,0.15341709675692686,0.2858944071383714,0.25
581,2025.11.24 04:00:00,ENTRY_FILL,SHORT,1,4044.01,4101.13,2025-11-24 00:00:00,2025-11-24 04:00:00,SHORT,2,3,1,17.608153014740765,0.5038098144417985,33.761489754113015,1.6918684695494284,12,0.5833333333333334,0.45454545454545453,2.3333333333333335,1.6666666666666667,4,2,2,4,20.99497063490071,1.749580886241726,0.4088940904486168,0.11269448651366781,0.23975943219994392,0.16666666666666666,6,0.6666666666666666,0.2,4.0,2.0,4,2,2,4,16.967882353731966,2.827980392288661,0.4674789238975602,0.14360317461313502,0.2315958062576793,0.3333333333333333,3,0.6666666666666666,0.5,2.0,1.0,2,1,1,2,16.202006880790123,5.400668960263374,0.9319303076299508,0.19072438423193275,0.23946669551694263,0.0
582,2025.11.24 12:00:00,ENTRY_FILL,LONG,3,4072.01,4040.0,2025-11-24 08:00:00,2025-11-24 12:00:00,LONG,1,6,5,11.111490436578151,0.3867556713044951,33.69838096331898,0.94989726761186,16,0.875,0.13333333333333333,7.0,2.0,10,2,8,10,31.829520183776822,1.9893450114860514,0.9328779966559673,0.2273027539144149,0.2383235787370141,0.125,8,1.0,0.0,8.0,0.0,8,0,8,8,30.777442758194866,3.847180344774358,1.0,0.403161326652694,0.07328339305228247,0.375,4,1.0,0.0,4.0,0.0,4,0,4,4,30.58820864776135,7.647052161940337,1.0,0.5006966536809603,0.04667370126406895,0.75
583,2025.11.24 16:00:00,ENTRY_FILL,LONG,1,4077.81,4040.0,2025-11-24 12:00:00,2025-11-24 16:00:00,LONG,2,6,4,16.059872609143895,0.6038028997711081,33.670778846856095,1.1229321475446161,16,0.5625,0.3333333333333333,3.0,2.3333333333333335,5,4,1,-2,10.18066340420819,0.6362914627630119,0.3021439538781402,0.09411791597226689,0.31129611549168623,0.25,8,0.625,0.42857142857142855,2.5,1.5,4,2,2,-1,13.191021384320265,1.6488776730400332,0.585724753868642,0.16206465305505952,0.26178740222420793,0.25,4,1.0,0.0,4.0,0.0,4,0,4,4,24.019888040485057,6.004972010121264,1.0,0.39475761757365224,0.0997950102640852,0.5
584,2025.11.24 20:00:00,ENTRY_FILL,LONG,1,4093.12,4040.0,2025-11-24 16:00:00,2025-11-24 20:00:00,LONG,3,6,3,15.190968152286587,0.47089175921532805,33.60921896437356,1.5805187278022779,16,0.75,0.26666666666666666,4.0,2.0,9,2,7,2,22.24844963218402,1.3905281020115012,0.521837191127228,0.18785172112323947,0.2543570875799436,0.125,8,0.625,0.2857142857142857,5.0,1.5,5,2,3,-2,20.46010716280125,2.5575133953501563,0.82849867279065,0.2593325389449663,0.20748154721993206,0.5,4,1.0,0.0,4.0,0.0,4,0,4,4,32.82686800253077,8.206717000632693,1.0,0.517114836578544,0.09735216523920467,0.75
585,2025.11.25 01:00:05,ENTRY_REJECT,LONG,1,4134.06,4087.98,2025-11-24 20:00:00,2025-11-25 00:00:00,LONG,4,6,2,35.40774203807132,0.617831118739806,33.601723303460375,1.371358236119246,16,0.875,0.2,7.0,1.0,9,1,8,9,55.33462550343438,3.458414093964649,0.8521982879453909,0.31902516107908474,0.1897895612713876,0.4375,8,0.875,0.14285714285714285,7.0,1.0,7,1,6,7,52.261887269701674,6.532735908712709,0.9694703269842452,0.48190398421381586,0.13503948458905501,0.75,4,1.0,0.0,4.0,0.0,4,0,4,4,68.67167925015838,17.167919812539594,1.0,0.6585853483065744,0.02341150114400739,0.75
