signal_id,decision_time,direction,W,run_seq,final_run_len,entry_price,stop_prev_std_ha_extreme,stop_distance,valid_stop,exit_time,exit_reason,child_pnl_price,child_R,weighted_fixedlot_pnl,weighted_R_Wprop,chop12,campaign_start
605,2025-12-04 01:00:02,SHORT,1.0,1,4,4203.85,4241.44,37.589999999999236,True,2025-12-04 16:00:00,NHA,5.3400000000001455,0.14205905826018234,5.3400000000001455,0.14205905826018234,True,2025-12-03 20:00:00
606,2025-12-04 16:00:00,LONG,3.0,1,3,4198.55,4178.68,19.86999999999989,True,2025-12-05 04:00:00,NHA,4.550000000000182,0.22898842476095657,13.650000000000546,0.6869652742828697,True,2025-12-04 12:00:00
607,2025-12-04 20:00:00,LONG,3.0,2,3,4216.59,4185.41,31.18000000000029,True,2025-12-05 04:00:00,NHA,-13.489999999999782,-0.43264913406028405,-40.469999999999345,-1.2979474021808521,True,2025-12-04 12:00:00
608,2025-12-05 04:00:00,SHORT,1.0,1,1,4203.29,4217.45,14.159999999999854,True,2025-12-05 06:57:00,SL,-14.159999999999854,-1.0,-14.159999999999854,-1.0,True,2025-12-05 00:00:00
609,2025-12-05 08:00:00,LONG,3.0,1,3,4220.6,4194.69,25.910000000000764,True,2025-12-05 20:00:00,NHA,-3.1900000000005093,-0.12311848707064513,-9.570000000001528,-0.3693554612119354,True,2025-12-05 04:00:00
610,2025-12-05 12:00:00,LONG,3.0,2,3,4223.51,4196.66,26.850000000000364,True,2025-12-05 20:00:00,NHA,-6.100000000000364,-0.22718808193669576,-18.30000000000109,-0.6815642458100872,True,2025-12-05 04:00:00
611,2025-12-05 16:00:00,LONG,1.0,3,3,4235.27,4207.737038227165,27.532961772835733,True,2025-12-05 18:14:00,SL,-27.532961772835733,-1.0,-27.532961772835733,-1.0,True,2025-12-05 04:00:00
612,2025-12-05 20:00:00,SHORT,1.0,1,3,4217.3,4238.83,21.529999999999745,True,2025-12-08 08:00:00,NHA,0.1000000000003638,0.0046446818393109605,0.1000000000003638,0.0046446818393109605,True,2025-12-05 16:00:00
613,2025-12-08 08:00:00,LONG,3.0,1,2,4217.18,4195.6,21.579999999999927,True,2025-12-08 16:00:00,NHA,-15.450000000000728,-0.7159406858202401,-46.35000000000218,-2.1478220574607203,False,2025-12-08 04:00:00
614,2025-12-08 12:00:00,LONG,1.0,2,2,4208.06,4198.52,9.539999999999964,True,2025-12-08 15:56:00,SL,-9.539999999999964,-1.0,-9.539999999999964,-1.0,True,2025-12-08 04:00:00
615,2025-12-08 16:00:00,SHORT,1.0,1,3,4201.7,4219.04,17.340000000000146,True,2025-12-09 04:00:00,NHA,5.329999999999927,0.30738177623990093,5.329999999999927,0.30738177623990093,True,2025-12-08 12:00:00
616,2025-12-09 04:00:00,LONG,3.0,1,1,4196.43,4184.24,12.19000000000051,True,2025-12-09 07:05:00,SL,-12.19000000000051,-1.0,-36.57000000000153,-3.0,True,2025-12-09 00:00:00
617,2025-12-09 12:00:00,LONG,3.0,1,6,4203.29,4178.04,25.25,True,2025-12-10 12:00:00,NHA,-8.88000000000011,-0.351683168316836,-26.640000000000327,-1.055049504950508,True,2025-12-09 08:00:00
618,2025-12-09 16:00:00,LONG,3.0,2,6,4201.71,4169.98,31.730000000000473,True,2025-12-10 12:00:00,NHA,-7.300000000000182,-0.23006618342263074,-21.900000000000546,-0.6901985502678922,False,2025-12-09 08:00:00
619,2025-12-09 20:00:00,LONG,1.0,3,6,4203.3,4191.470443364042,11.829556635958397,True,2025-12-10 12:00:00,NHA,-8.890000000000327,-0.7515074548928845,-8.890000000000327,-0.7515074548928845,True,2025-12-09 08:00:00
620,2025-12-10 12:00:00,SHORT,1.0,1,2,4194.16,4218.73,24.56999999999971,True,2025-12-10 20:00:00,NHA,-5.680000000000291,-0.23117623117624575,-5.680000000000291,-0.23117623117624575,True,2025-12-10 08:00:00
621,2025-12-10 20:00:00,LONG,3.0,1,3,4199.97,4187.87,12.100000000000364,True,2025-12-10 21:41:00,SL,-12.100000000000364,-1.0,-36.30000000000109,-3.0,True,2025-12-10 16:00:00
622,2025-12-11 01:00:01,LONG,3.0,2,3,4228.9,4188.93,39.969999999999345,True,2025-12-11 08:00:00,NHA,-21.449999999999818,-0.5366524893670295,-64.34999999999945,-1.6099574681010884,False,2025-12-10 16:00:00
623,2025-12-11 04:00:00,LONG,1.0,3,3,4238.57,4182.06,56.50999999999931,True,2025-12-11 08:00:00,NHA,-31.11999999999989,-0.5506989913289732,-31.11999999999989,-0.5506989913289732,False,2025-12-10 16:00:00
624,2025-12-11 08:00:00,SHORT,3.0,1,2,4207.55,4247.53,39.97999999999956,True,2025-12-11 16:00:00,NHA,-13.479999999999563,-0.33716858429213886,-40.43999999999869,-1.0115057528764166,True,2025-12-11 04:00:00
625,2025-12-11 16:00:00,LONG,3.0,1,7,4221.36,4204.27,17.089999999999236,True,2025-12-12 20:00:00,NHA,73.02000000000044,4.2726740784086426,219.0600000000013,12.818022235225929,True,2025-12-11 12:00:00
626,2025-12-11 20:00:00,LONG,3.0,2,7,4278.79,4205.3,73.48999999999978,True,2025-12-12 20:00:00,NHA,15.590000000000146,0.21213770581031693,46.77000000000044,0.6364131174309509,False,2025-12-11 12:00:00
627,2025-12-12 01:00:00,LONG,1.0,3,7,4280.49,4217.486276299239,63.00372370076093,True,2025-12-12 20:00:00,NHA,13.890000000000327,0.22046315970102845,13.890000000000327,0.22046315970102845,False,2025-12-11 12:00:00
628,2025-12-12 20:00:00,SHORT,1.0,1,2,4295.36,4346.15,50.789999999999964,True,2025-12-15 04:00:00,NHA,-27.300000000000182,-0.5375073833431817,-27.300000000000182,-0.5375073833431817,False,2025-12-12 16:00:00
629,2025-12-15 04:00:00,LONG,3.0,1,3,4322.5,4288.55,33.94999999999982,True,2025-12-15 16:00:00,NHA,9.649999999999636,0.2842415316642029,28.94999999999891,0.8527245949926088,False,2025-12-15 00:00:00
630,2025-12-15 08:00:00,LONG,3.0,2,3,4343.8,4294.64,49.159999999999854,True,2025-12-15 16:00:00,NHA,-11.650000000000546,-0.236981285598059,-34.95000000000164,-0.710943856794177,False,2025-12-15 00:00:00
631,2025-12-15 12:00:00,LONG,1.0,3,3,4342.77,4307.018986867772,35.75101313222876,True,2025-12-15 16:00:00,NHA,-10.6200000000008,-0.29705451872710986,-10.6200000000008,-0.29705451872710986,False,2025-12-15 00:00:00
632,2025-12-15 16:00:00,SHORT,1.0,1,6,4331.2,4350.14,18.94000000000051,True,2025-12-16 16:00:00,NHA,17.920000000000073,0.9461457233368317,17.920000000000073,0.9461457233368317,False,2025-12-15 12:00:00
633,2025-12-16 16:00:00,LONG,3.0,1,2,4313.2,4275.39,37.80999999999949,True,2025-12-17 01:00:00,NHA,-9.989999999999782,-0.2642158159217116,-29.969999999999345,-0.7926474477651348,True,2025-12-16 12:00:00
634,2025-12-16 20:00:00,LONG,1.0,2,2,4303.47,4273.84,29.63000000000011,True,2025-12-17 01:00:00,NHA,-0.2600000000002183,-0.008774890313878412,-0.2600000000002183,-0.008774890313878412,True,2025-12-16 12:00:00
635,2025-12-17 01:00:01,SHORT,1.0,1,1,4303.21,4335.04,31.829999999999927,True,2025-12-17 04:00:00,NHA,-23.649999999999636,-0.7430097392397013,-23.649999999999636,-0.7430097392397013,True,2025-12-16 20:00:00
636,2025-12-17 04:00:00,LONG,3.0,1,2,4327.23,4296.87,30.359999999999673,True,2025-12-17 12:00:00,NHA,-10.4399999999996,-0.3438735177865518,-31.3199999999988,-1.0316205533596554,True,2025-12-17 00:00:00
637,2025-12-17 08:00:00,LONG,1.0,2,2,4334.13,4301.21,32.92000000000007,True,2025-12-17 12:00:00,NHA,-17.340000000000146,-0.526731470230866,-17.340000000000146,-0.526731470230866,True,2025-12-17 00:00:00
638,2025-12-17 12:00:00,SHORT,1.0,1,1,4316.76,4342.43,25.670000000000073,True,2025-12-17 15:58:00,SL,-25.670000000000073,-1.0,-25.670000000000073,-1.0,True,2025-12-17 08:00:00
639,2025-12-18 04:00:00,SHORT,1.0,1,3,4331.58,4346.44,14.859999999999673,True,2025-12-18 16:00:00,NHA,-4.730000000000473,-0.31830417227460145,-4.730000000000473,-0.31830417227460145,False,2025-12-18 00:00:00
640,2025-12-18 16:00:00,LONG,3.0,1,2,4335.49,4320.82,14.670000000000073,True,2025-12-18 16:41:00,SL,-14.670000000000073,-1.0,-44.01000000000022,-3.0,False,2025-12-18 12:00:00
641,2025-12-18 20:00:00,LONG,3.0,2,2,4333.65,4314.68,18.969999999999345,True,2025-12-19 01:00:00,NHA,-0.21000000000003638,-0.01107011070110931,-0.6300000000001091,-0.03321033210332793,False,2025-12-18 12:00:00
642,2025-12-19 12:00:00,LONG,3.0,1,14,4329.56,4312.67,16.890000000000327,True,2025-12-23 20:00:00,NHA,143.40999999999985,8.49082297217271,430.22999999999956,25.47246891651813,False,2025-12-19 08:00:00
643,2025-12-19 16:00:00,LONG,3.0,2,14,4328.48,4321.06,7.419999999999163,True,2025-12-19 16:47:00,SL,-7.419999999999163,-1.0,-22.25999999999749,-3.0,False,2025-12-19 08:00:00
644,2025-12-19 20:00:00,LONG,3.0,3,14,4353.45,4320.74,32.710000000000036,True,2025-12-23 20:00:00,NHA,119.52000000000044,3.653928462243971,358.5600000000013,10.961785386731913,False,2025-12-19 08:00:00
645,2025-12-22 04:00:00,LONG,1.0,5,14,4382.87,4333.494773055199,49.37522694480049,True,2025-12-23 20:00:00,NHA,90.10000000000036,1.8248017391541012,90.10000000000036,1.8248017391541012,False,2025-12-19 08:00:00
646,2025-12-24 01:00:00,LONG,3.0,1,2,4487.53,4430.45,57.07999999999993,True,2025-12-24 08:00:00,NHA,0.8500000000003638,0.01489138051857682,2.5500000000010914,0.04467414155573046,False,2025-12-23 20:00:00
647,2025-12-24 04:00:00,LONG,3.0,2,2,4518.82,4471.575004217055,47.2449957829449,True,2025-12-24 05:00:00,SL,-47.2449957829449,-1.0,-141.7349873488347,-3.0,False,2025-12-23 20:00:00
648,2025-12-24 08:00:00,SHORT,1.0,1,4,4488.38,4525.88,37.5,True,2025-12-26 12:00:00,NHA,-24.44000000000051,-0.6517333333333469,-24.44000000000051,-0.6517333333333469,False,2025-12-24 04:00:00
649,2025-12-26 12:00:00,LONG,3.0,1,4,4512.83,4448.3,64.52999999999975,True,2025-12-29 04:00:00,NHA,-15.640000000000327,-0.24236789090346178,-46.92000000000098,-0.7271036727103853,False,2025-12-26 08:00:00
650,2025-12-26 16:00:00,LONG,3.0,2,4,4525.58,4483.665586003392,41.914413996608346,True,2025-12-29 02:27:00,SL,-41.914413996608346,-1.0,-125.74324198982504,-3.0,False,2025-12-26 08:00:00
651,2025-12-30 04:00:00,LONG,3.0,1,4,4360.81,4322.96,37.850000000000364,True,2025-12-30 20:00:00,NHA,9.5,0.2509907529722565,28.5,0.7529722589167694,False,2025-12-30 00:00:00
652,2025-12-30 08:00:00,LONG,3.0,2,4,4377.96,4323.19,54.77000000000044,True,2025-12-30 20:00:00,NHA,-7.649999999999636,-0.13967500456453488,-22.94999999999891,-0.4190250136936047,False,2025-12-30 00:00:00
653,2025-12-30 12:00:00,LONG,1.0,3,4,4372.03,4348.74,23.289999999999964,True,2025-12-30 20:00:00,NHA,-1.7199999999993452,-0.07385143838554521,-1.7199999999993452,-0.07385143838554521,False,2025-12-30 00:00:00
654,2025-12-30 20:00:00,SHORT,1.0,1,5,4369.64,4404.36,34.719999999999345,True,2025-12-31 16:00:00,NHA,23.649999999999636,0.6811635944700485,23.649999999999636,0.6811635944700485,False,2025-12-30 16:00:00
655,2025-12-31 01:00:05,SHORT,1.0,2,5,4340.78,4392.13,51.350000000000364,True,2025-12-31 16:00:00,NHA,-5.210000000000946,-0.10146056475172169,-5.210000000000946,-0.10146056475172169,False,2025-12-30 16:00:00
656,2025-12-31 16:00:00,LONG,3.0,1,4,4345.87,4274.35,71.51999999999953,True,2026-01-02 20:00:00,NHA,-22.789999999999964,-0.31865212527964365,-68.36999999999989,-0.9559563758389309,False,2025-12-31 12:00:00
657,2026-01-02 08:00:00,LONG,1.0,2,4,4380.98,4303.03,77.94999999999982,True,2026-01-02 20:00:00,NHA,-57.899999999999636,-0.7427838357921716,-57.899999999999636,-0.7427838357921716,False,2025-12-31 12:00:00
658,2026-01-02 12:00:00,LONG,1.0,3,4,4385.7,4317.05,68.64999999999964,True,2026-01-02 18:18:00,SL,-68.64999999999964,-1.0,-68.64999999999964,-1.0,False,2025-12-31 12:00:00
659,2026-01-02 20:00:00,SHORT,3.0,1,2,4322.5,4402.35,79.85000000000036,True,2026-01-05 03:02:00,SL,-79.85000000000036,-1.0,-239.5500000000011,-3.0,False,2026-01-02 16:00:00
660,2026-01-05 04:00:00,LONG,3.0,1,8,4402.01,4309.99,92.02000000000044,True,2026-01-06 12:00:00,NHA,44.399999999999636,0.48250380352096744,133.1999999999989,1.4475114105629023,False,2026-01-05 00:00:00
661,2026-01-05 08:00:00,LONG,3.0,2,8,4412.76,4340.4182907135955,72.3417092864047,True,2026-01-06 12:00:00,NHA,33.649999999999636,0.46515351008333916,100.94999999999891,1.3954605302500176,False,2026-01-05 00:00:00
662,2026-01-05 12:00:00,LONG,1.0,3,8,4435.02,4360.050395356798,74.96960464320273,True,2026-01-06 12:00:00,NHA,11.389999999999418,0.15192823884035403,11.389999999999418,0.15192823884035403,False,2026-01-05 00:00:00
663,2026-01-06 12:00:00,SHORT,3.0,1,1,4446.18,4474.18,28.0,True,2026-01-06 16:00:00,NHA,-21.979999999999563,-0.7849999999999844,-65.93999999999869,-2.3549999999999534,False,2026-01-06 08:00:00
664,2026-01-07 04:00:00,SHORT,3.0,1,5,4465.41,4497.28,31.86999999999989,True,2026-01-08 01:00:00,NHA,5.670000000000073,0.177910260433012,17.01000000000022,0.533730781299036,False,2026-01-07 00:00:00
665,2026-01-07 08:00:00,SHORT,1.0,2,5,4454.44,4500.43,45.99000000000069,True,2026-01-08 01:00:00,NHA,-5.300000000000182,-0.11524244400956953,-5.300000000000182,-0.11524244400956953,False,2026-01-07 00:00:00
666,2026-01-08 01:00:01,LONG,3.0,1,1,4459.94,4423.51,36.42999999999938,True,2026-01-08 04:00:00,NHA,-11.489999999999782,-0.315399396102113,-34.469999999999345,-0.946198188306339,True,2026-01-07 20:00:00
667,2026-01-08 04:00:00,SHORT,1.0,1,4,4448.48,4461.6,13.1200000000008,True,2026-01-08 18:34:00,SL,-13.1200000000008,-1.0,-13.1200000000008,-1.0,True,2026-01-08 00:00:00
668,2026-01-08 08:00:00,SHORT,1.0,2,4,4425.51,4466.33,40.81999999999971,True,2026-01-08 20:00:00,NHA,-37.8799999999992,-0.9279764821165966,-37.8799999999992,-0.9279764821165966,True,2026-01-08 00:00:00
669,2026-01-08 20:00:01,LONG,3.0,1,3,4462.78,4407.65,55.13000000000011,True,2026-01-09 08:00:00,NHA,5.3200000000006185,0.09649918374751693,15.960000000001855,0.2894975512425508,True,2026-01-08 16:00:00
670,2026-01-09 01:00:00,LONG,3.0,2,3,4480.8,4418.93,61.86999999999989,True,2026-01-09 08:00:00,NHA,-12.699999999999818,-0.20526911265556555,-38.099999999999454,-0.6158073379666966,True,2026-01-08 16:00:00
671,2026-01-09 08:00:00,SHORT,3.0,1,1,4468.45,4483.83,15.38000000000011,True,2026-01-09 12:00:00,NHA,-2.9299999999993815,-0.19050715214560213,-8.789999999998145,-0.5715214564368064,True,2026-01-09 04:00:00
672,2026-01-13 01:00:01,SHORT,3.0,1,4,4601.0,4630.11,29.109999999999673,True,2026-01-13 16:00:00,NHA,-10.550000000000182,-0.36241841291653387,-31.650000000000546,-1.0872552387496017,False,2026-01-12 20:00:00
673,2026-01-13 04:00:00,SHORT,1.0,2,4,4577.27,4618.87,41.599999999999454,True,2026-01-13 15:43:00,SL,-41.599999999999454,-1.0,-41.599999999999454,-1.0,False,2026-01-12 20:00:00
674,2026-01-13 16:00:00,LONG,3.0,1,2,4611.68,4573.76,37.92000000000007,True,2026-01-13 22:34:00,SL,-37.92000000000007,-1.0,-113.76000000000022,-3.0,False,2026-01-13 12:00:00
675,2026-01-13 20:00:00,LONG,1.0,2,2,4590.72,4577.79,12.930000000000291,True,2026-01-13 22:33:00,SL,-12.930000000000291,-1.0,-12.930000000000291,-1.0,False,2026-01-13 12:00:00
676,2026-01-14 01:00:01,SHORT,1.0,1,1,4588.43,4634.53,46.099999999999454,True,2026-01-14 04:00:00,NHA,-31.00999999999931,-0.6726681127982576,-31.00999999999931,-0.6726681127982576,False,2026-01-13 20:00:00
677,2026-01-14 04:00:00,LONG,3.0,1,4,4619.52,4569.86,49.660000000000764,True,2026-01-14 20:00:00,NHA,-5.660000000000764,-0.11397503020541033,-16.980000000002292,-0.341925090616231,False,2026-01-14 00:00:00
678,2026-01-14 08:00:00,LONG,3.0,2,4,4619.5,4588.26,31.23999999999978,True,2026-01-14 20:00:00,NHA,-5.640000000000327,-0.1805377720870796,-16.920000000000982,-0.5416133162612389,False,2026-01-14 00:00:00
679,2026-01-14 12:00:00,LONG,1.0,3,4,4630.66,4598.777632019968,31.88236798003163,True,2026-01-14 20:00:00,NHA,-16.800000000000182,-0.5269370208173451,-16.800000000000182,-0.5269370208173451,False,2026-01-14 00:00:00
680,2026-01-14 20:00:00,SHORT,1.0,1,1,4613.98,4641.76,27.780000000000655,True,2026-01-14 21:02:00,SL,-27.780000000000655,-1.0,-27.780000000000655,-1.0,False,2026-01-14 16:00:00
681,2026-01-15 01:00:00,LONG,3.0,1,1,4630.8,4599.48,31.32000000000062,True,2026-01-15 03:24:00,SL,-31.32000000000062,-1.0,-93.96000000000186,-3.0,False,2026-01-14 20:00:00
682,2026-01-15 04:00:00,SHORT,1.0,1,2,4599.78,4642.89,43.11000000000058,True,2026-01-15 12:00:00,NHA,-12.950000000000728,-0.3003943400603237,-12.950000000000728,-0.3003943400603237,False,2026-01-15 00:00:00
683,2026-01-15 12:00:00,LONG,3.0,1,1,4612.73,4581.09,31.639999999999418,True,2026-01-15 16:00:00,NHA,-24.469999999999345,-0.7733881163084638,-73.40999999999804,-2.3201643489253914,False,2026-01-15 08:00:00
684,2026-01-15 20:00:00,LONG,3.0,1,2,4616.81,4582.34,34.470000000000255,True,2026-01-16 04:00:00,NHA,-16.270000000000437,-0.4720046417174446,-48.81000000000131,-1.4160139251523338,False,2026-01-15 16:00:00
685,2026-01-16 01:00:00,LONG,3.0,2,2,4617.1,4583.21,33.89000000000033,True,2026-01-16 04:00:00,NHA,-16.5600000000004,-0.4886397167306061,-49.6800000000012,-1.4659191501918183,False,2026-01-15 16:00:00
686,2026-01-16 04:00:00,SHORT,1.0,1,5,4600.44,4621.46,21.020000000000437,True,2026-01-19 01:00:00,SL_SAME_EXIT_MIN,-21.020000000000437,-1.0,-21.020000000000437,-1.0,False,2026-01-16 00:00:00
687,2026-01-19 01:00:01,LONG,3.0,1,7,4629.11,4536.61,92.5,True,2026-01-20 04:00:00,NHA,40.590000000000146,0.43881081081081236,121.77000000000044,1.316432432432437,False,2026-01-16 20:00:00
688,2026-01-19 04:00:00,LONG,3.0,2,7,4657.14,4579.97,77.17000000000007,True,2026-01-20 04:00:00,NHA,12.55999999999949,0.16275754827004638,37.67999999999847,0.4882726448101391,False,2026-01-16 20:00:00
689,2026-01-19 08:00:00,LONG,3.0,3,7,4670.19,4591.513460675294,78.67653932470603,True,2026-01-20 04:00:00,NHA,-0.4899999999997817,-0.0062280319419935615,-1.4699999999993452,-0.018684095825980684,False,2026-01-16 20:00:00
690,2026-01-20 04:00:00,SHORT,1.0,1,1,4669.58,4680.25,10.670000000000073,True,2026-01-20 05:51:00,SL,-10.670000000000073,-1.0,-10.670000000000073,-1.0,False,2026-01-20 00:00:00
691,2026-01-20 08:00:00,LONG,3.0,1,9,4714.48,4659.5,54.97999999999956,True,2026-01-21 20:00:00,NHA,111.63000000000011,2.0303746817024555,334.8900000000003,6.0911240451073665,False,2026-01-20 04:00:00
692,2026-01-20 12:00:00,LONG,3.0,2,9,4732.62,4665.47,67.14999999999964,True,2026-01-21 20:00:00,NHA,93.48999999999978,1.3922561429635187,280.46999999999935,4.176768428890556,False,2026-01-20 04:00:00
693,2026-01-20 16:00:00,LONG,1.0,3,9,4736.5,4680.652425627638,55.84757437236203,True,2026-01-21 20:00:00,NHA,89.60999999999967,1.6045459629549472,89.60999999999967,1.6045459629549472,False,2026-01-20 04:00:00
694,2026-01-21 20:00:00,SHORT,3.0,1,4,4826.19,4880.25,54.0600000000004,True,2026-01-22 12:00:00,NHA,2.889999999999418,0.05345911949684418,8.669999999998254,0.16037735849053256,False,2026-01-21 16:00:00
695,2026-01-22 12:00:00,LONG,3.0,1,6,4823.5,4774.79,48.710000000000036,True,2026-01-23 12:00:00,NHA,95.27000000000044,1.9558612194621303,285.8100000000013,5.8675836583863905,False,2026-01-22 08:00:00
696,2026-01-22 16:00:00,LONG,1.0,2,6,4822.39,4812.862986432037,9.527013567962967,True,2026-01-23 12:00:00,NHA,96.38000000000011,10.116496561325643,96.38000000000011,10.116496561325643,False,2026-01-22 08:00:00
697,2026-01-22 20:00:00,LONG,3.0,3,6,4904.55,4810.73,93.82000000000062,True,2026-01-23 12:00:00,NHA,14.220000000000255,0.15156683010019356,42.660000000000764,0.4547004903005807,False,2026-01-22 08:00:00
698,2026-01-23 01:00:00,LONG,1.0,4,6,4937.53,4820.43,117.09999999999945,True,2026-01-23 12:00:00,NHA,-18.75999999999931,-0.16020495303159177,-18.75999999999931,-0.16020495303159177,False,2026-01-22 08:00:00
699,2026-01-23 12:00:00,SHORT,3.0,1,2,4918.56,4967.39,48.82999999999993,True,2026-01-23 18:09:00,SL,-48.82999999999993,-1.0,-146.48999999999978,-3.0,False,2026-01-23 08:00:00
700,2026-01-23 20:00:00,LONG,3.0,1,5,4966.07,4911.99,54.07999999999993,True,2026-01-26 16:00:00,NHA,102.65999999999985,1.8982988165680472,307.97999999999956,5.694896449704141,False,2026-01-23 16:00:00
701,2026-01-26 01:00:01,LONG,3.0,2,5,5010.33,4932.263468697,78.06653130300037,True,2026-01-26 16:00:00,NHA,58.399999999999636,0.7480798624615607,175.1999999999989,2.244239587384682,False,2026-01-23 16:00:00
702,2026-01-26 04:00:00,LONG,3.0,3,5,5071.12,4944.3054843485,126.81451565150019,True,2026-01-26 16:00:00,NHA,-2.3900000000003274,-0.01884642296445229,-7.170000000000982,-0.05653926889335687,False,2026-01-23 16:00:00
703,2026-01-26 16:00:00,SHORT,3.0,1,1,5069.43,5111.22,41.789999999999964,True,2026-01-26 20:00:00,NHA,-31.769999999999527,-0.7602297200287044,-95.30999999999858,-2.280689160086113,False,2026-01-26 12:00:00
704,2026-01-27 01:00:01,SHORT,3.0,1,2,5013.37,5104.94,91.56999999999971,True,2026-01-27 08:00:00,NHA,-69.72999999999956,-0.7614939390630096,-209.1899999999987,-2.284481817189029,False,2026-01-26 20:00:00
705,2026-01-27 08:00:00,LONG,3.0,1,2,5083.03,5012.92,70.10999999999967,True,2026-01-27 16:00:00,NHA,-5.449999999999818,-0.07773498787619232,-16.349999999999454,-0.23320496362857696,False,2026-01-27 04:00:00
706,2026-01-27 12:00:00,LONG,3.0,2,2,5098.51,5049.46,49.05000000000018,True,2026-01-27 16:00:00,NHA,-20.93000000000029,-0.4267074413863448,-62.79000000000087,-1.2801223241590345,False,2026-01-27 04:00:00
707,2026-01-27 16:00:00,SHORT,3.0,1,2,5077.17,5100.61,23.4399999999996,True,2026-01-27 18:19:00,SL,-23.4399999999996,-1.0,-70.3199999999988,-3.0,False,2026-01-27 12:00:00
708,2026-01-28 01:00:03,LONG,3.0,1,10,5181.1,5046.83,134.27000000000044,True,2026-01-29 16:00:00,NHA,329.4499999999998,2.4536381917032752,988.3499999999995,7.360914575109826,False,2026-01-27 20:00:00
709,2026-01-28 04:00:00,LONG,3.0,2,10,5205.17,5076.39,128.77999999999975,True,2026-01-29 16:00:00,NHA,305.3800000000001,2.3713309520111876,916.1400000000003,7.113992856033563,False,2026-01-27 20:00:00
710,2026-01-28 08:00:00,LONG,3.0,3,10,5260.98,5105.467538206098,155.51246179390182,True,2026-01-29 16:00:00,NHA,249.57000000000062,1.6048231577142142,748.7100000000019,4.814469473142642,False,2026-01-27 20:00:00
711,2026-01-29 16:00:00,SHORT,3.0,1,12,5511.21,5595.45,84.23999999999978,True,2026-02-02 16:00:00,NHA,804.7799999999997,9.553418803418825,2414.3399999999992,28.660256410256476,False,2026-01-29 12:00:00
712,2026-02-03 08:00:00,LONG,1.0,2,9,4825.43,4665.8,159.6300000000001,True,2026-02-04 16:00:00,NHA,228.79999999999927,1.433314539873452,228.79999999999927,1.433314539873452,False,2026-02-03 00:00:00
713,2026-02-03 12:00:00,LONG,1.0,3,9,4916.65,4719.43037097715,197.2196290228494,True,2026-02-04 16:00:00,NHA,137.57999999999993,0.6975979048417145,137.57999999999993,0.6975979048417145,False,2026-02-03 00:00:00
714,2026-02-04 16:00:00,SHORT,3.0,1,3,5054.41,5091.72,37.3100000000004,True,2026-02-05 04:00:00,NHA,95.55000000000018,2.560975609756075,286.65000000000055,7.682926829268225,False,2026-02-04 12:00:00
715,2026-02-04 20:00:00,SHORT,3.0,2,3,4897.89,5064.35,166.46000000000004,True,2026-02-05 04:00:00,NHA,-60.969999999999345,-0.36627417998317513,-182.90999999999804,-1.0988225399495253,False,2026-02-04 12:00:00
716,2026-02-05 04:00:00,LONG,1.0,1,1,4958.54,4873.22,85.31999999999971,True,2026-02-05 04:45:00,SL,-85.31999999999971,-1.0,-85.31999999999971,-1.0,False,2026-02-05 00:00:00
717,2026-02-05 08:00:00,SHORT,1.0,1,3,4896.54,5023.86,127.31999999999971,True,2026-02-05 20:00:00,NHA,27.550000000000182,0.21638391454602768,27.550000000000182,0.21638391454602768,False,2026-02-05 04:00:00
718,2026-02-05 20:00:00,LONG,3.0,1,1,4869.36,4802.04,67.31999999999971,True,2026-02-05 22:54:00,SL,-67.31999999999971,-1.0,-201.95999999999913,-3.0,False,2026-02-05 16:00:00
719,2026-02-06 12:00:00,LONG,1.0,2,8,4867.04,4761.26,105.77999999999975,True,2026-02-09 16:00:00,NHA,139.94999999999982,1.3230289279636998,139.94999999999982,1.3230289279636998,False,2026-02-06 04:00:00
720,2026-02-09 16:00:00,SHORT,1.0,1,1,5007.0,5045.67,38.67000000000007,True,2026-02-09 17:33:00,SL,-38.67000000000007,-1.0,-38.67000000000007,-1.0,False,2026-02-09 12:00:00
721,2026-02-10 04:00:00,SHORT,1.0,1,2,5032.83,5086.36,53.529999999999745,True,2026-02-10 12:00:00,NHA,-14.280000000000655,-0.26676629927145007,-14.280000000000655,-0.26676629927145007,False,2026-02-10 00:00:00
722,2026-02-10 12:00:00,LONG,3.0,1,2,5047.15,5011.43,35.719999999999345,True,2026-02-10 17:37:00,SL,-35.719999999999345,-1.0,-107.15999999999804,-3.0,False,2026-02-10 08:00:00
723,2026-02-10 16:00:00,LONG,1.0,2,2,5052.15,5018.69,33.460000000000036,True,2026-02-10 17:37:00,SL,-33.460000000000036,-1.0,-33.460000000000036,-1.0,False,2026-02-10 08:00:00
724,2026-02-10 20:00:00,SHORT,1.0,1,2,5025.48,5058.55,33.07000000000062,True,2026-02-11 04:00:00,NHA,-27.3700000000008,-0.8276383429089896,-27.3700000000008,-0.8276383429089896,True,2026-02-10 16:00:00
725,2026-02-11 04:00:00,LONG,3.0,1,6,5053.24,5004.66,48.57999999999993,True,2026-02-12 04:00:00,NHA,10.489999999999782,0.21593248250308353,31.469999999999345,0.6477974475092506,True,2026-02-11 00:00:00
726,2026-02-11 08:00:00,LONG,1.0,2,6,5053.18,5025.47,27.710000000000036,True,2026-02-11 15:30:00,SL,-27.710000000000036,-1.0,-27.710000000000036,-1.0,True,2026-02-11 00:00:00
