row,time,order,symbol,type,volume,price,sl,tp,done_time,state,comment
381,2025.04.25 08:00:00,316,GOLD#,sell,0.01,0.0,3370.81,,2025.04.25 08:00:00,filled,V10_186
382,2025.04.28 20:00:00,317,GOLD#,buy,0.01,0.0,,,2025.04.28 20:00:00,filled,
383,2025.04.28 20:00:00,318,GOLD#,buy,0.03,0.0,3273.1,,2025.04.28 20:00:00,filled,V10_188
384,2025.04.29 08:00:00,319,GOLD#,sell,0.03,0.0,,,2025.04.29 08:00:00,filled,
385,2025.04.29 08:00:00,320,GOLD#,sell,0.01,0.0,3352.89,,2025.04.29 08:00:00,filled,V10_190
386,2025.04.29 20:00:00,321,GOLD#,buy,0.01,0.0,,,2025.04.29 20:00:00,filled,
387,2025.04.29 20:00:00,322,GOLD#,buy,0.03,0.0,3299.64,,2025.04.29 20:00:00,filled,V10_191
388,2025.04.30 04:00:00,323,GOLD#,sell,0.03,0.0,,,2025.04.30 04:00:00,filled,
389,2025.04.30 04:00:01,324,GOLD#,sell,0.01,0.0,3329.96,,2025.04.30 04:00:01,filled,V10_193
390,2025.04.30 20:00:00,325,GOLD#,buy,0.01,0.0,,,2025.04.30 20:00:00,filled,
391,2025.04.30 20:00:00,326,GOLD#,buy,0.03,0.0,3266.86,,2025.04.30 20:00:00,filled,V10_194
392,2025.05.01 03:20:02,327,GOLD#,sell,0.03,0.0,,,2025.05.01 03:20:02,filled,sl 3266.86
393,2025.05.01 04:00:00,328,GOLD#,sell,0.01,0.0,3319.74,,2025.05.01 04:00:00,filled,V10_196
394,2025.05.02 04:00:00,329,GOLD#,buy,0.01,0.0,3204.94,,2025.05.02 04:00:00,filled,V10_198
395,2025.05.02 08:00:00,330,GOLD#,buy,0.01,0.0,3227.43,,2025.05.02 08:00:00,filled,V10_199
396,2025.05.02 19:01:08,331,GOLD#,sell,0.01,0.0,,,2025.05.02 19:01:08,filled,sl 3227.43
397,2025.05.02 20:00:00,332,GOLD#,sell,0.01,0.0,,,2025.05.02 20:00:00,filled,
398,2025.05.02 20:00:00,333,GOLD#,sell,0.01,0.0,3269.26,,2025.05.02 20:00:00,filled,V10_200
399,2025.05.05 04:00:00,334,GOLD#,buy,0.01,0.0,,,2025.05.05 04:00:00,filled,
400,2025.05.05 04:00:00,335,GOLD#,buy,0.01,0.0,,,2025.05.05 04:00:00,filled,
401,2025.05.05 04:00:00,336,GOLD#,buy,0.03,0.0,3222.75,,2025.05.05 04:00:00,filled,V10_201
402,2025.05.05 08:00:01,337,GOLD#,buy,0.01,0.0,3222.75,,2025.05.05 08:00:01,filled,V10_202
403,2025.05.05 12:00:00,338,GOLD#,buy,0.01,0.0,3222.75,,2025.05.05 12:00:00,filled,V10_203
404,2025.05.07 04:00:00,339,GOLD#,sell,0.01,0.0,,,2025.05.07 04:00:00,filled,
405,2025.05.07 04:00:00,340,GOLD#,sell,0.01,0.0,,,2025.05.07 04:00:00,filled,
406,2025.05.07 04:00:00,341,GOLD#,sell,0.03,0.0,,,2025.05.07 04:00:00,filled,
407,2025.05.07 04:00:01,342,GOLD#,sell,0.03,0.0,3437.81,,2025.05.07 04:00:01,filled,V10_204
408,2025.05.07 16:00:00,343,GOLD#,buy,0.03,0.0,,,2025.05.07 16:00:00,filled,
409,2025.05.07 16:00:00,344,GOLD#,buy,0.03,0.0,3369.23,,2025.05.07 16:00:00,filled,V10_205
410,2025.05.07 20:00:00,345,GOLD#,buy,0.01,0.0,3375.79,,2025.05.07 20:00:00,filled,V10_206
411,2025.05.07 22:11:34,346,GOLD#,sell,0.01,0.0,,,2025.05.07 22:11:34,filled,sl 3375.79
412,2025.05.07 22:15:29,347,GOLD#,sell,0.03,0.0,,,2025.05.07 22:15:29,filled,sl 3369.23
413,2025.05.08 08:00:00,348,GOLD#,buy,0.01,0.0,3363.66,,2025.05.08 08:00:00,filled,V10_208
414,2025.05.08 08:53:33,349,GOLD#,sell,0.01,0.0,,,2025.05.08 08:53:33,filled,sl 3363.66
415,2025.05.08 12:00:00,350,GOLD#,sell,0.01,0.0,3414.73,,2025.05.08 12:00:00,filled,V10_209
416,2025.05.09 04:00:00,351,GOLD#,buy,0.01,0.0,,,2025.05.09 04:00:00,filled,
417,2025.05.09 04:00:00,352,GOLD#,buy,0.03,0.0,3288.76,,2025.05.09 04:00:00,filled,V10_210
418,2025.05.09 04:37:10,353,GOLD#,sell,0.03,0.0,,,2025.05.09 04:37:10,filled,sl 3288.76
419,2025.05.09 12:00:00,354,GOLD#,buy,0.01,0.0,3274.69,,2025.05.09 12:00:00,filled,V10_211
420,2025.05.09 16:00:00,355,GOLD#,buy,0.01,0.0,3274.69,,2025.05.09 16:00:00,filled,V10_212
421,2025.05.12 01:18:50,356,GOLD#,sell,0.01,0.0,,,2025.05.12 01:18:50,filled,sl 3274.69
422,2025.05.12 01:18:50,357,GOLD#,sell,0.01,0.0,,,2025.05.12 01:18:50,filled,sl 3274.69
423,2025.05.12 04:00:00,358,GOLD#,sell,0.01,0.0,3347.48,,2025.05.12 04:00:00,filled,V10_214
424,2025.05.13 04:00:00,359,GOLD#,buy,0.01,0.0,,,2025.05.13 04:00:00,filled,
425,2025.05.13 04:00:00,360,GOLD#,buy,0.03,0.0,3220.34,,2025.05.13 04:00:00,filled,V10_215
426,2025.05.13 04:35:57,361,GOLD#,sell,0.03,0.0,,,2025.05.13 04:35:57,filled,sl 3220.34
427,2025.05.13 08:00:00,362,GOLD#,buy,0.01,0.0,3215.8,,2025.05.13 08:00:00,filled,V10_216
428,2025.05.13 16:00:00,363,GOLD#,sell,0.01,0.0,,,2025.05.13 16:00:00,filled,
429,2025.05.13 16:00:00,364,GOLD#,sell,0.03,0.0,3265.52,,2025.05.13 16:00:00,filled,V10_217
430,2025.05.14 04:00:00,365,GOLD#,sell,0.01,0.0,3257.73,,2025.05.14 04:00:00,filled,V10_219
431,2025.05.14 08:00:00,366,GOLD#,sell,0.01,0.0,3257.04,,2025.05.14 08:00:00,filled,V10_220
432,2025.05.15 16:00:00,367,GOLD#,buy,0.01,0.0,,,2025.05.15 16:00:00,filled,
433,2025.05.15 16:00:00,368,GOLD#,buy,0.01,0.0,,,2025.05.15 16:00:00,filled,
434,2025.05.15 16:00:00,369,GOLD#,buy,0.03,0.0,,,2025.05.15 16:00:00,filled,
435,2025.05.15 16:00:01,370,GOLD#,buy,0.03,0.0,3120.69,,2025.05.15 16:00:01,filled,V10_221
436,2025.05.15 20:00:00,371,GOLD#,buy,0.03,0.0,3120.69,,2025.05.15 20:00:00,filled,V10_222
437,2025.05.16 08:00:00,372,GOLD#,sell,0.03,0.0,,,2025.05.16 08:00:00,filled,
438,2025.05.16 08:00:00,373,GOLD#,sell,0.03,0.0,,,2025.05.16 08:00:00,filled,
439,2025.05.16 08:00:00,374,GOLD#,sell,0.03,0.0,3252.0,,2025.05.16 08:00:00,filled,V10_223
440,2025.05.19 04:00:00,375,GOLD#,buy,0.03,0.0,3154.19,,2025.05.19 04:00:00,filled,V10_225
441,2025.05.19 20:00:00,376,GOLD#,sell,0.03,0.0,,,2025.05.19 20:00:00,filled,
442,2025.05.20 12:00:00,377,GOLD#,buy,0.03,0.0,,,2025.05.20 12:00:00,filled,
443,2025.05.20 12:00:00,378,GOLD#,buy,0.03,0.0,3204.57,,2025.05.20 12:00:00,filled,V10_227
444,2025.05.20 16:00:00,379,GOLD#,buy,0.03,0.0,3207.96,,2025.05.20 16:00:00,filled,V10_228
445,2025.05.20 20:00:00,380,GOLD#,buy,0.01,0.0,3232.81,,2025.05.20 20:00:00,filled,V10_229
446,2025.05.21 16:00:00,381,GOLD#,sell,0.01,0.0,,,2025.05.21 16:00:00,filled,
447,2025.05.21 16:00:00,382,GOLD#,sell,0.03,0.0,,,2025.05.21 16:00:00,filled,
448,2025.05.21 16:00:00,383,GOLD#,sell,0.03,0.0,,,2025.05.21 16:00:00,filled,
449,2025.05.21 16:00:01,384,GOLD#,sell,0.01,0.0,3318.24,,2025.05.21 16:00:01,filled,V10_230
450,2025.05.21 20:00:01,385,GOLD#,sell,0.01,0.0,3318.24,,2025.05.21 20:00:01,filled,V10_231
451,2025.05.21 22:04:08,386,GOLD#,buy,0.01,0.0,,,2025.05.21 22:04:08,filled,sl 3318.24
452,2025.05.21 22:04:08,387,GOLD#,buy,0.01,0.0,,,2025.05.21 22:04:08,filled,sl 3318.24
453,2025.05.22 12:00:00,388,GOLD#,sell,0.03,0.0,3345.42,,2025.05.22 12:00:00,filled,V10_232
454,2025.05.23 04:00:00,389,GOLD#,buy,0.03,0.0,,,2025.05.23 04:00:00,filled,
455,2025.05.23 04:00:00,390,GOLD#,buy,0.03,0.0,3279.12,,2025.05.23 04:00:00,filled,V10_233
456,2025.05.23 08:00:00,391,GOLD#,buy,0.03,0.0,3287.06,,2025.05.23 08:00:00,filled,V10_234
457,2025.05.23 12:00:00,392,GOLD#,buy,0.01,0.0,3287.06,,2025.05.23 12:00:00,filled,V10_235
458,2025.05.23 16:00:00,393,GOLD#,buy,0.01,0.0,3322.53,,2025.05.23 16:00:00,filled,V10_236
459,2025.05.26 04:00:00,394,GOLD#,sell,0.01,0.0,,,2025.05.26 04:00:00,filled,
460,2025.05.26 04:00:00,395,GOLD#,sell,0.01,0.0,,,2025.05.26 04:00:00,filled,
461,2025.05.26 04:00:00,396,GOLD#,sell,0.03,0.0,,,2025.05.26 04:00:00,filled,
462,2025.05.26 04:00:01,397,GOLD#,sell,0.03,0.0,,,2025.05.26 04:00:01,filled,
463,2025.05.26 04:00:01,398,GOLD#,sell,0.01,0.0,3365.89,,2025.05.26 04:00:01,filled,V10_237
464,2025.05.26 20:00:00,399,GOLD#,buy,0.01,0.0,,,2025.05.26 20:00:00,filled,
465,2025.05.26 20:00:00,400,GOLD#,buy,0.03,0.0,3326.34,,2025.05.26 20:00:00,filled,V10_238
466,2025.05.27 04:00:00,401,GOLD#,buy,0.01,0.0,3326.34,,2025.05.27 04:00:00,filled,V10_240
467,2025.05.27 08:00:00,402,GOLD#,sell,0.01,0.0,,,2025.05.27 08:00:00,filled,
468,2025.05.27 08:00:00,403,GOLD#,sell,0.03,0.0,,,2025.05.27 08:00:00,filled,
469,2025.05.27 08:00:00,404,GOLD#,sell,0.01,0.0,3349.95,,2025.05.27 08:00:00,filled,V10_241
470,2025.05.27 12:00:00,405,GOLD#,sell,0.01,0.0,3349.95,,2025.05.27 12:00:00,filled,V10_242
471,2025.05.28 04:00:00,406,GOLD#,buy,0.03,0.0,3284.95,,2025.05.28 04:00:00,filled,V10_244
472,2025.05.28 08:00:01,407,GOLD#,sell,0.03,0.0,,,2025.05.28 08:00:01,filled,
473,2025.05.28 08:00:01,408,GOLD#,sell,0.01,0.0,3315.72,,2025.05.28 08:00:01,filled,V10_245
474,2025.05.28 10:43:28,409,GOLD#,buy,0.01,0.0,,,2025.05.28 10:43:28,filled,sl 3315.72
475,2025.05.28 12:00:00,410,GOLD#,buy,0.01,0.0,,,2025.05.28 12:00:00,filled,
476,2025.05.28 12:00:00,411,GOLD#,buy,0.01,0.0,,,2025.05.28 12:00:00,filled,
477,2025.05.28 12:00:00,412,GOLD#,buy,0.03,0.0,3291.61,,2025.05.28 12:00:00,filled,V10_246
478,2025.05.28 16:00:00,413,GOLD#,buy,0.01,0.0,3291.61,,2025.05.28 16:00:00,filled,V10_247
479,2025.05.28 19:37:47,414,GOLD#,sell,0.03,0.0,,,2025.05.28 19:37:47,filled,sl 3291.61
480,2025.05.28 19:37:47,415,GOLD#,sell,0.01,0.0,,,2025.05.28 19:37:47,filled,sl 3291.61
481,2025.05.28 20:00:00,416,GOLD#,sell,0.01,0.0,3316.34,,2025.05.28 20:00:00,filled,V10_248
482,2025.05.29 12:00:00,417,GOLD#,buy,0.01,0.0,,,2025.05.29 12:00:00,filled,
483,2025.05.29 12:00:00,418,GOLD#,buy,0.03,0.0,3265.98,,2025.05.29 12:00:00,filled,V10_249
484,2025.05.29 16:00:00,419,GOLD#,buy,0.03,0.0,3265.98,,2025.05.29 16:00:00,filled,V10_250
485,2025.05.30 04:00:00,420,GOLD#,sell,0.03,0.0,,,2025.05.30 04:00:00,filled,
486,2025.05.30 04:00:00,421,GOLD#,sell,0.03,0.0,,,2025.05.30 04:00:00,filled,
487,2025.05.30 04:00:00,422,GOLD#,sell,0.03,0.0,3331.11,,2025.05.30 04:00:00,filled,V10_251
488,2025.05.30 08:00:00,423,GOLD#,sell,0.01,0.0,3322.68,,2025.05.30 08:00:00,filled,V10_252
489,2025.06.02 04:00:00,424,GOLD#,buy,0.01,0.0,,,2025.06.02 04:00:00,filled,
490,2025.06.02 04:00:00,425,GOLD#,buy,0.03,0.0,,,2025.06.02 04:00:00,filled,
491,2025.06.02 04:00:00,426,GOLD#,buy,0.03,0.0,3288.69,,2025.06.02 04:00:00,filled,V10_253
492,2025.06.02 08:00:00,427,GOLD#,buy,0.01,0.0,3301.41,,2025.06.02 08:00:00,filled,V10_254
493,2025.06.02 12:00:00,428,GOLD#,buy,0.03,0.0,3301.41,,2025.06.02 12:00:00,filled,V10_255
494,2025.06.03 08:00:00,429,GOLD#,sell,0.03,0.0,,,2025.06.03 08:00:00,filled,
495,2025.06.03 08:00:00,430,GOLD#,sell,0.01,0.0,,,2025.06.03 08:00:00,filled,
496,2025.06.03 08:00:00,431,GOLD#,sell,0.03,0.0,,,2025.06.03 08:00:00,filled,
497,2025.06.03 08:00:01,432,GOLD#,sell,0.01,0.0,3392.07,,2025.06.03 08:00:01,filled,V10_256
498,2025.06.04 04:00:00,433,GOLD#,buy,0.01,0.0,,,2025.06.04 04:00:00,filled,
499,2025.06.04 04:00:00,434,GOLD#,buy,0.03,0.0,3333.07,,2025.06.04 04:00:00,filled,V10_257
500,2025.06.04 08:00:00,435,GOLD#,buy,0.01,0.0,3346.47,,2025.06.04 08:00:00,filled,V10_258
501,2025.06.04 12:00:00,436,GOLD#,buy,0.01,0.0,3347.96,,2025.06.04 12:00:00,filled,V10_259
502,2025.06.04 13:51:55,437,GOLD#,sell,0.01,0.0,,,2025.06.04 13:51:55,filled,sl 3347.96
503,2025.06.04 14:27:47,438,GOLD#,sell,0.01,0.0,,,2025.06.04 14:27:47,filled,sl 3346.47
504,2025.06.05 08:00:00,439,GOLD#,sell,0.03,0.0,,,2025.06.05 08:00:00,filled,
505,2025.06.05 08:00:00,440,GOLD#,sell,0.03,0.0,3384.08,,2025.06.05 08:00:00,filled,V10_260
506,2025.06.05 12:23:52,441,GOLD#,buy,0.03,0.0,,,2025.06.05 12:23:52,filled,sl 3384.08
507,2025.06.05 16:00:00,442,GOLD#,buy,0.03,0.0,3361.16,,2025.06.05 16:00:00,filled,V10_261
508,2025.06.05 18:16:01,443,GOLD#,sell,0.03,0.0,,,2025.06.05 18:16:01,filled,sl 3361.16
509,2025.06.05 20:00:00,444,GOLD#,sell,0.01,0.0,3403.33,,2025.06.05 20:00:00,filled,V10_262
510,2025.06.06 04:00:00,445,GOLD#,buy,0.01,0.0,,,2025.06.06 04:00:00,filled,
511,2025.06.06 04:00:00,446,GOLD#,buy,0.03,0.0,3339.31,,2025.06.06 04:00:00,filled,V10_263
512,2025.06.06 08:00:00,447,GOLD#,buy,0.03,0.0,3356.03,,2025.06.06 08:00:00,filled,V10_264
513,2025.06.06 09:46:09,448,GOLD#,sell,0.03,0.0,,,2025.06.06 09:46:09,filled,sl 3356.03
514,2025.06.06 12:00:00,449,GOLD#,buy,0.01,0.0,3339.31,,2025.06.06 12:00:00,filled,V10_265
515,2025.06.06 16:00:00,450,GOLD#,sell,0.01,0.0,,,2025.06.06 16:00:00,filled,
516,2025.06.06 16:00:00,451,GOLD#,sell,0.03,0.0,,,2025.06.06 16:00:00,filled,
517,2025.06.06 16:00:00,452,GOLD#,sell,0.01,0.0,3367.7,,2025.06.06 16:00:00,filled,V10_266
518,2025.06.06 20:00:00,453,GOLD#,sell,0.01,0.0,3367.7,,2025.06.06 20:00:00,filled,V10_267
519,2025.06.09 12:00:00,454,GOLD#,buy,0.01,0.0,,,2025.06.09 12:00:00,filled,
520,2025.06.09 12:00:00,455,GOLD#,buy,0.01,0.0,,,2025.06.09 12:00:00,filled,
521,2025.06.09 12:00:00,456,GOLD#,buy,0.03,0.0,3293.45,,2025.06.09 12:00:00,filled,V10_268
522,2025.06.09 16:00:00,457,GOLD#,buy,0.01,0.0,3312.16,,2025.06.09 16:00:00,filled,V10_269
523,2025.06.09 16:22:10,458,GOLD#,sell,0.01,0.0,,,2025.06.09 16:22:10,filled,sl 3312.16
524,2025.06.09 20:00:00,459,GOLD#,buy,0.01,0.0,3310.72,,2025.06.09 20:00:00,filled,V10_270
525,2025.06.10 04:00:00,460,GOLD#,sell,0.01,0.0,,,2025.06.10 04:00:00,filled,
526,2025.06.10 04:00:00,461,GOLD#,sell,0.03,0.0,,,2025.06.10 04:00:00,filled,
527,2025.06.10 04:00:00,462,GOLD#,sell,0.01,0.0,3338.13,,2025.06.10 04:00:00,filled,V10_271
528,2025.06.10 08:00:01,463,GOLD#,sell,0.01,0.0,3338.13,,2025.06.10 08:00:01,filled,V10_272
529,2025.06.10 12:00:00,464,GOLD#,buy,0.01,0.0,,,2025.06.10 12:00:00,filled,
530,2025.06.10 12:00:00,465,GOLD#,buy,0.01,0.0,,,2025.06.10 12:00:00,filled,
531,2025.06.10 12:00:00,466,GOLD#,buy,0.03,0.0,3301.89,,2025.06.10 12:00:00,filled,V10_273
532,2025.06.10 16:00:00,467,GOLD#,buy,0.01,0.0,3301.89,,2025.06.10 16:00:00,filled,V10_274
533,2025.06.10 20:00:00,468,GOLD#,sell,0.01,0.0,,,2025.06.10 20:00:00,filled,
534,2025.06.10 20:00:00,469,GOLD#,sell,0.03,0.0,,,2025.06.10 20:00:00,filled,
535,2025.06.10 20:00:00,470,GOLD#,sell,0.03,0.0,3349.14,,2025.06.10 20:00:00,filled,V10_275
536,2025.06.11 04:00:00,471,GOLD#,buy,0.03,0.0,,,2025.06.11 04:00:00,filled,
537,2025.06.11 04:00:00,472,GOLD#,buy,0.03,0.0,3301.89,,2025.06.11 04:00:00,filled,V10_276
538,2025.06.11 08:00:00,473,GOLD#,buy,0.03,0.0,3315.47,,2025.06.11 08:00:00,filled,V10_277
539,2025.06.11 12:00:00,474,GOLD#,buy,0.01,0.0,3332.46,,2025.06.11 12:00:00,filled,V10_278
540,2025.06.11 12:51:35,475,GOLD#,sell,0.01,0.0,,,2025.06.11 12:51:35,filled,sl 3332.46
541,2025.06.11 20:00:00,476,GOLD#,sell,0.03,0.0,,,2025.06.11 20:00:00,filled,
542,2025.06.11 20:00:00,477,GOLD#,sell,0.03,0.0,,,2025.06.11 20:00:00,filled,
543,2025.06.11 20:00:00,478,GOLD#,sell,0.01,0.0,3360.63,,2025.06.11 20:00:00,filled,V10_279
544,2025.06.12 01:10:23,479,GOLD#,buy,0.01,0.0,,,2025.06.12 01:10:23,filled,sl 3360.63
545,2025.06.12 04:00:00,480,GOLD#,buy,0.03,0.0,3319.26,,2025.06.12 04:00:00,filled,V10_281
546,2025.06.12 08:00:00,481,GOLD#,buy,0.01,0.0,3319.26,,2025.06.12 08:00:00,filled,V10_282
547,2025.06.12 12:00:00,482,GOLD#,sell,0.01,0.0,,,2025.06.12 12:00:00,filled,
548,2025.06.12 12:00:00,483,GOLD#,sell,0.03,0.0,,,2025.06.12 12:00:00,filled,
549,2025.06.12 12:00:00,484,GOLD#,sell,0.01,0.0,3377.78,,2025.06.12 12:00:00,filled,V10_283
550,2025.06.12 13:28:26,485,GOLD#,buy,0.01,0.0,,,2025.06.12 13:28:26,filled,sl 3377.78
551,2025.06.12 16:00:00,486,GOLD#,buy,0.01,0.0,3338.64,,2025.06.12 16:00:00,filled,V10_284
552,2025.06.16 08:00:00,487,GOLD#,sell,0.01,0.0,,,2025.06.16 08:00:00,filled,
553,2025.06.16 08:00:00,488,GOLD#,sell,0.01,0.0,3451.45,,2025.06.16 08:00:00,filled,V10_285
554,2025.06.18 04:00:00,489,GOLD#,buy,0.01,0.0,3366.21,,2025.06.18 04:00:00,filled,V10_287
555,2025.06.18 08:00:00,490,GOLD#,buy,0.01,0.0,3370.62,,2025.06.18 08:00:00,filled,V10_288
556,2025.06.18 12:00:00,491,GOLD#,sell,0.01,0.0,,,2025.06.18 12:00:00,filled,
557,2025.06.18 12:00:00,492,GOLD#,sell,0.01,0.0,,,2025.06.18 12:00:00,filled,
558,2025.06.18 12:00:00,493,GOLD#,sell,0.03,0.0,3399.99,,2025.06.18 12:00:00,filled,V10_289
559,2025.06.18 20:00:00,494,GOLD#,buy,0.03,0.0,,,2025.06.18 20:00:00,filled,
560,2025.06.18 20:00:00,495,GOLD#,buy,0.01,0.0,,,2025.06.18 20:00:00,filled,
561,2025.06.18 20:00:00,496,GOLD#,buy,0.03,0.0,3373.84,,2025.06.18 20:00:00,filled,V10_290
562,2025.06.18 22:05:03,497,GOLD#,sell,0.03,0.0,,,2025.06.18 22:05:03,filled,sl 3373.84
563,2025.06.19 08:00:00,498,GOLD#,buy,0.03,0.0,3362.51,,2025.06.19 08:00:00,filled,V10_292
564,2025.06.19 08:52:07,499,GOLD#,sell,0.03,0.0,,,2025.06.19 08:52:07,filled,sl 3362.51
565,2025.06.20 04:00:00,500,GOLD#,sell,0.01,0.0,3375.42,,2025.06.20 04:00:00,filled,V10_294
566,2025.06.20 08:00:00,501,GOLD#,sell,0.01,0.0,3375.42,,2025.06.20 08:00:00,filled,V10_295
567,2025.06.20 20:00:00,502,GOLD#,buy,0.01,0.0,,,2025.06.20 20:00:00,filled,
568,2025.06.20 20:00:00,503,GOLD#,buy,0.01,0.0,,,2025.06.20 20:00:00,filled,
569,2025.06.20 20:00:00,504,GOLD#,buy,0.03,0.0,3341.9,,2025.06.20 20:00:00,filled,V10_296
570,2025.06.23 08:00:00,505,GOLD#,sell,0.03,0.0,,,2025.06.23 08:00:00,filled,
571,2025.06.23 08:00:01,506,GOLD#,sell,0.01,0.0,3396.67,,2025.06.23 08:00:01,filled,V10_298
572,2025.06.23 16:00:00,507,GOLD#,buy,0.01,0.0,,,2025.06.23 16:00:00,filled,
573,2025.06.23 16:00:00,508,GOLD#,buy,0.01,0.0,3346.94,,2025.06.23 16:00:00,filled,V10_299
574,2025.06.23 20:00:00,509,GOLD#,buy,0.03,0.0,3355.87,,2025.06.23 20:00:00,filled,V10_300
575,2025.06.24 01:18:04,510,GOLD#,sell,0.03,0.0,,,2025.06.24 01:18:04,filled,sl 3355.87
576,2025.06.24 02:34:52,511,GOLD#,sell,0.01,0.0,,,2025.06.24 02:34:52,filled,sl 3346.94
577,2025.06.24 04:00:00,512,GOLD#,sell,0.01,0.0,3393.46,,2025.06.24 04:00:00,filled,V10_301
578,2025.06.25 04:00:00,513,GOLD#,buy,0.01,0.0,3295.34,,2025.06.25 04:00:00,filled,V10_303
579,2025.06.25 16:00:00,514,GOLD#,sell,0.01,0.0,,,2025.06.25 16:00:00,filled,
580,2025.06.25 16:00:00,515,GOLD#,sell,0.01,0.0,3337.04,,2025.06.25 16:00:00,filled,V10_304
581,2025.06.25 20:00:00,516,GOLD#,buy,0.01,0.0,,,2025.06.25 20:00:00,filled,
582,2025.06.25 20:00:00,517,GOLD#,buy,0.01,0.0,,,2025.06.25 20:00:00,filled,
583,2025.06.25 20:00:00,518,GOLD#,buy,0.03,0.0,3311.95,,2025.06.25 20:00:00,filled,V10_305
584,2025.06.26 04:00:00,519,GOLD#,buy,0.01,0.0,3311.95,,2025.06.26 04:00:00,filled,V10_307
585,2025.06.26 16:00:00,520,GOLD#,sell,0.01,0.0,,,2025.06.26 16:00:00,filled,
586,2025.06.26 16:00:00,521,GOLD#,sell,0.03,0.0,,,2025.06.26 16:00:00,filled,
587,2025.06.26 16:00:00,522,GOLD#,sell,0.01,0.0,3350.3,,2025.06.26 16:00:00,filled,V10_308
588,2025.06.27 04:00:00,523,GOLD#,sell,0.01,0.0,3336.4,,2025.06.27 04:00:00,filled,V10_310
589,2025.06.27 08:00:00,524,GOLD#,sell,0.01,0.0,3336.4,,2025.06.27 08:00:00,filled,V10_311
590,2025.06.30 08:00:00,525,GOLD#,buy,0.01,0.0,,,2025.06.30 08:00:00,filled,
591,2025.06.30 08:00:00,526,GOLD#,buy,0.01,0.0,,,2025.06.30 08:00:00,filled,
592,2025.06.30 08:00:00,527,GOLD#,buy,0.01,0.0,,,2025.06.30 08:00:00,filled,
593,2025.06.30 08:00:01,528,GOLD#,buy,0.03,0.0,3259.51,,2025.06.30 08:00:01,filled,V10_313
594,2025.06.30 12:00:00,529,GOLD#,buy,0.01,0.0,3259.51,,2025.06.30 12:00:00,filled,V10_314
595,2025.06.30 16:00:00,530,GOLD#,sell,0.01,0.0,,,2025.06.30 16:00:00,filled,
596,2025.06.30 16:00:00,531,GOLD#,sell,0.03,0.0,,,2025.06.30 16:00:00,filled,
597,2025.06.30 16:00:00,532,GOLD#,sell,0.01,0.0,3296.76,,2025.06.30 16:00:00,filled,V10_315
598,2025.06.30 19:50:19,533,GOLD#,buy,0.01,0.0,,,2025.06.30 19:50:19,filled,sl 3296.76
599,2025.06.30 20:00:00,534,GOLD#,buy,0.01,0.0,3274.55,,2025.06.30 20:00:00,filled,V10_316
600,2025.07.02 16:00:00,535,GOLD#,buy,0.03,0.0,3327.53,,2025.07.02 16:00:00,filled,V10_318
601,2025.07.02 20:00:00,536,GOLD#,buy,0.01,0.0,3333.9,,2025.07.02 20:00:00,filled,V10_319
602,2025.07.03 04:00:00,537,GOLD#,sell,0.01,0.0,,,2025.07.03 04:00:00,filled,
603,2025.07.03 04:00:00,538,GOLD#,sell,0.03,0.0,,,2025.07.03 04:00:00,filled,
604,2025.07.03 04:00:00,539,GOLD#,sell,0.01,0.0,,,2025.07.03 04:00:00,filled,
605,2025.07.03 04:00:01,540,GOLD#,sell,0.03,0.0,3365.82,,2025.07.03 04:00:01,filled,V10_321
606,2025.07.03 12:00:00,541,GOLD#,buy,0.03,0.0,,,2025.07.03 12:00:00,filled,
607,2025.07.03 12:00:00,542,GOLD#,buy,0.03,0.0,3341.87,,2025.07.03 12:00:00,filled,V10_322
608,2025.07.03 15:30:01,543,GOLD#,sell,0.03,0.0,,,2025.07.03 15:30:01,filled,sl 3341.87
609,2025.07.03 16:00:00,544,GOLD#,sell,0.01,0.0,3363.66,,2025.07.03 16:00:00,filled,V10_323
610,2025.07.04 08:00:01,545,GOLD#,buy,0.01,0.0,,,2025.07.04 08:00:01,filled,
611,2025.07.04 08:00:01,546,GOLD#,buy,0.03,0.0,3323.46,,2025.07.04 08:00:01,filled,V10_324
612,2025.07.04 12:00:00,547,GOLD#,buy,0.01,0.0,3326.13,,2025.07.04 12:00:00,filled,V10_325
613,2025.07.04 16:00:00,548,GOLD#,sell,0.01,0.0,,,2025.07.04 16:00:00,filled,
614,2025.07.04 16:00:00,549,GOLD#,sell,0.03,0.0,,,2025.07.04 16:00:00,filled,
615,2025.07.04 16:00:00,550,GOLD#,sell,0.03,0.0,3345.01,,2025.07.04 16:00:00,filled,V10_326
616,2025.07.07 20:00:00,551,GOLD#,buy,0.03,0.0,,,2025.07.07 20:00:00,filled,
617,2025.07.07 20:00:00,552,GOLD#,buy,0.03,0.0,3296.37,,2025.07.07 20:00:00,filled,V10_327
618,2025.07.08 08:00:00,553,GOLD#,sell,0.03,0.0,,,2025.07.08 08:00:00,filled,
619,2025.07.08 08:00:00,554,GOLD#,sell,0.01,0.0,3337.94,,2025.07.08 08:00:00,filled,V10_329
620,2025.07.08 10:04:27,555,GOLD#,buy,0.01,0.0,,,2025.07.08 10:04:27,filled,sl 3337.94
621,2025.07.08 12:00:00,556,GOLD#,sell,0.01,0.0,3345.7,,2025.07.08 12:00:00,filled,V10_330
