observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.11 03:30:00,M30:wave:HIGH:1704938400,side=HIGH price=1.4682000000 occurred=2024.01.11 02:00:00 confirmed_bar=2024.01.11 03:00:00 wick_bottom=1.4681200000 wick_top=1.4682000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.11 07:30:00,M30:structure:PROTECTED_BREAK:1704956400,direction=SHORT bar_open=2024.01.11 07:00:00 close=1.4665700000 broken_id=M30:wave:LOW:1704925800 broken_kind=WAVE broken_price=1.4666000000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.11 13:30:00,M30:wave:LOW:1704972600,side=LOW price=1.4653700000 occurred=2024.01.11 11:30:00 confirmed_bar=2024.01.11 13:00:00 wick_bottom=1.4653700000 wick_top=1.4657200000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.12 02:30:00,M30:wave:HIGH:1704996000,side=HIGH price=1.4718400000 occurred=2024.01.11 18:00:00 confirmed_bar=2024.01.12 02:00:00 wick_bottom=1.4710500000 wick_top=1.4718400000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.12 14:00:00,M30:wave:LOW:1705060800,side=LOW price=1.4634200000 occurred=2024.01.12 12:00:00 confirmed_bar=2024.01.12 13:30:00 wick_bottom=1.4634200000 wick_top=1.4637100000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.13 00:00:00,M30:wave:HIGH:1705095000,side=HIGH price=1.4691700000 occurred=2024.01.12 21:30:00 confirmed_bar=2024.01.12 23:30:00 wick_bottom=1.4684600000 wick_top=1.4691700000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.15 01:30:00,M30:wave:LOW:1705276800,side=LOW price=1.4659500000 occurred=2024.01.15 00:00:00 confirmed_bar=2024.01.15 01:00:00 wick_bottom=1.4659500000 wick_top=1.4665800000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.15 09:30:00,M30:wave:HIGH:1705303800,side=HIGH price=1.4689500000 occurred=2024.01.15 07:30:00 confirmed_bar=2024.01.15 09:00:00 wick_bottom=1.4689000000 wick_top=1.4689500000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.15 18:00:00,M30:wave:LOW:1705321800,side=LOW price=1.4671900000 occurred=2024.01.15 12:30:00 confirmed_bar=2024.01.15 17:30:00 wick_bottom=1.4671900000 wick_top=1.4676800000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.15 18:30:00,M30:structure:PROTECTED_BREAK:1705341600,direction=LONG bar_open=2024.01.15 18:00:00 close=1.4722100000 broken_id=M30:wave:HIGH:1704996000 broken_kind=WAVE broken_price=1.4718400000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.15 22:30:00,M30:wave:HIGH:1705341600,side=HIGH price=1.4723300000 occurred=2024.01.15 18:00:00 confirmed_bar=2024.01.15 22:00:00 wick_bottom=1.4722100000 wick_top=1.4723300000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.16 04:30:00,M30:wave:LOW:1705374000,side=LOW price=1.4683900000 occurred=2024.01.16 03:00:00 confirmed_bar=2024.01.16 04:00:00 wick_bottom=1.4683900000 wick_top=1.4687000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.16 11:30:00,M30:wave:HIGH:1705399200,side=HIGH price=1.4725300000 occurred=2024.01.16 10:00:00 confirmed_bar=2024.01.16 11:00:00 wick_bottom=1.4718100000 wick_top=1.4725300000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.16 17:30:00,M30:wave:LOW:1705419000,side=LOW price=1.4633000000 occurred=2024.01.16 15:30:00 confirmed_bar=2024.01.16 17:00:00 wick_bottom=1.4633000000 wick_top=1.4638200000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.16 19:00:00,M30:wave:HIGH:1705426200,side=HIGH price=1.4671500000 occurred=2024.01.16 17:30:00 confirmed_bar=2024.01.16 18:30:00 wick_bottom=1.4666300000 wick_top=1.4671500000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.17 08:00:00,M30:wave:LOW:1705429800,side=LOW price=1.4644200000 occurred=2024.01.16 18:30:00 confirmed_bar=2024.01.17 07:30:00 wick_bottom=1.4644200000 wick_top=1.4658500000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.17 15:30:00,M30:wave:HIGH:1705498200,side=HIGH price=1.4714800000 occurred=2024.01.17 13:30:00 confirmed_bar=2024.01.17 15:00:00 wick_bottom=1.4711800000 wick_top=1.4714800000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.17 19:30:00,M30:wave:LOW:1705512600,side=LOW price=1.4659500000 occurred=2024.01.17 17:30:00 confirmed_bar=2024.01.17 19:00:00 wick_bottom=1.4659500000 wick_top=1.4664800000 trend_at_confirmation=BEARISH
