observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.15 06:30:00,M30:wave:HIGH:1705078800,side=HIGH price=23.5140000000 occurred=2024.01.12 17:00:00 confirmed_bar=2024.01.15 06:00:00 wick_bottom=23.4810000000 wick_top=23.5140000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.17 12:30:00,M30:wave:LOW:1705482000,side=LOW price=22.6270000000 occurred=2024.01.17 09:00:00 confirmed_bar=2024.01.17 12:00:00 wick_bottom=22.6270000000 wick_top=22.6530000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.17 14:00:00,M30:wave:HIGH:1705494600,side=HIGH price=22.8650000000 occurred=2024.01.17 12:30:00 confirmed_bar=2024.01.17 13:30:00 wick_bottom=22.8530000000 wick_top=22.8650000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.18 06:30:00,M30:wave:LOW:1705519800,side=LOW price=22.4920000000 occurred=2024.01.17 19:30:00 confirmed_bar=2024.01.18 06:00:00 wick_bottom=22.4920000000 wick_top=22.5040000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.18 16:00:00,M30:structure:PROTECTED_BREAK:1705591800,direction=SHORT bar_open=2024.01.18 15:30:00 close=22.4280000000 broken_id=M30:wave:LOW:1704997800 broken_kind=WAVE broken_price=22.4570000000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.18 16:00:00,M30:wave:HIGH:1705566600,side=HIGH price=22.6650000000 occurred=2024.01.18 08:30:00 confirmed_bar=2024.01.18 15:30:00 wick_bottom=22.6540000000 wick_top=22.6650000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.18 17:30:00,M30:wave:LOW:1705591800,side=LOW price=22.4010000000 occurred=2024.01.18 15:30:00 confirmed_bar=2024.01.18 17:00:00 wick_bottom=22.4010000000 wick_top=22.4280000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 07:30:00,M30:wave:HIGH:1705631400,side=HIGH price=22.7750000000 occurred=2024.01.19 02:30:00 confirmed_bar=2024.01.19 07:00:00 wick_bottom=22.7700000000 wick_top=22.7750000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 09:00:00,M30:wave:LOW:1705649400,side=LOW price=22.6440000000 occurred=2024.01.19 07:30:00 confirmed_bar=2024.01.19 08:30:00 wick_bottom=22.6440000000 wick_top=22.6570000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.19 17:00:00,M30:structure:PROTECTED_BREAK:1705681800,direction=SHORT bar_open=2024.01.19 16:30:00 close=22.6040000000 broken_id=M30:wave:LOW:1705649400 broken_kind=WAVE broken_price=22.6440000000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 17:30:00,M30:wave:HIGH:1705662000,side=HIGH price=22.8250000000 occurred=2024.01.19 11:00:00 confirmed_bar=2024.01.19 17:00:00 wick_bottom=22.8080000000 wick_top=22.8250000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.22 15:00:00,M30:wave:LOW:1705919400,side=LOW price=22.0800000000 occurred=2024.01.22 10:30:00 confirmed_bar=2024.01.22 14:30:00 wick_bottom=22.0800000000 wick_top=22.1140000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.22 16:30:00,M30:wave:HIGH:1705933800,side=HIGH price=22.2310000000 occurred=2024.01.22 14:30:00 confirmed_bar=2024.01.22 16:00:00 wick_bottom=22.2260000000 wick_top=22.2310000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.23 03:00:00,M30:wave:LOW:1705941000,side=LOW price=21.9100000000 occurred=2024.01.22 16:30:00 confirmed_bar=2024.01.23 02:30:00 wick_bottom=21.9100000000 wick_top=21.9560000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.23 13:00:00,M30:wave:HIGH:1706000400,side=HIGH price=22.4210000000 occurred=2024.01.23 09:00:00 confirmed_bar=2024.01.23 12:30:00 wick_bottom=22.3900000000 wick_top=22.4210000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.23 14:30:00,M30:wave:LOW:1706013000,side=LOW price=22.2040000000 occurred=2024.01.23 12:30:00 confirmed_bar=2024.01.23 14:00:00 wick_bottom=22.2040000000 wick_top=22.2260000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 05:00:00,M30:wave:HIGH:1706067000,side=HIGH price=22.4530000000 occurred=2024.01.24 03:30:00 confirmed_bar=2024.01.24 04:30:00 wick_bottom=22.4280000000 wick_top=22.4530000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 09:00:00,M30:wave:LOW:1706079600,side=LOW price=22.3230000000 occurred=2024.01.24 07:00:00 confirmed_bar=2024.01.24 08:30:00 wick_bottom=22.3230000000 wick_top=22.3370000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.24 15:30:00,M30:structure:PROTECTED_BREAK:1706108400,direction=LONG bar_open=2024.01.24 15:00:00 close=22.8710000000 broken_id=M30:wave:HIGH:1705662000 broken_kind=WAVE broken_price=22.8250000000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 21:30:00,M30:wave:HIGH:1706110200,side=HIGH price=22.9430000000 occurred=2024.01.24 15:30:00 confirmed_bar=2024.01.24 21:00:00 wick_bottom=22.8730000000 wick_top=22.9430000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 09:30:00,M30:wave:LOW:1706115600,side=LOW price=22.5970000000 occurred=2024.01.24 17:00:00 confirmed_bar=2024.01.25 09:00:00 wick_bottom=22.5970000000 wick_top=22.6350000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 14:30:00,M30:wave:HIGH:1706187600,side=HIGH price=22.9060000000 occurred=2024.01.25 13:00:00 confirmed_bar=2024.01.25 14:00:00 wick_bottom=22.8920000000 wick_top=22.9060000000 trend_at_confirmation=TRANSITION
