observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.12 08:00:00,M30:wave:HIGH:1705041000,side=HIGH price=1.3385000000 occurred=2024.01.12 06:30:00 confirmed_bar=2024.01.12 07:30:00 wick_bottom=1.3382800000 wick_top=1.3385000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.12 10:30:00,M30:structure:PROTECTED_BREAK:1705053600,direction=SHORT bar_open=2024.01.12 10:00:00 close=1.3352800000 broken_id=M30:wave:LOW:1704961800 broken_kind=WAVE broken_price=1.3354400000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.12 12:00:00,M30:wave:LOW:1705055400,side=LOW price=1.3346400000 occurred=2024.01.12 10:30:00 confirmed_bar=2024.01.12 11:30:00 wick_bottom=1.3346400000 wick_top=1.3352700000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.15 05:00:00,M30:wave:HIGH:1705284000,side=HIGH price=1.3413300000 occurred=2024.01.15 02:00:00 confirmed_bar=2024.01.15 04:30:00 wick_bottom=1.3407400000 wick_top=1.3413300000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.15 06:30:00,M30:wave:LOW:1705293000,side=LOW price=1.3380800000 occurred=2024.01.15 04:30:00 confirmed_bar=2024.01.15 06:00:00 wick_bottom=1.3380800000 wick_top=1.3382900000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.15 21:30:00,M30:wave:HIGH:1705343400,side=HIGH price=1.3447000000 occurred=2024.01.15 18:30:00 confirmed_bar=2024.01.15 21:00:00 wick_bottom=1.3442600000 wick_top=1.3447000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.16 02:30:00,M30:wave:LOW:1705363200,side=LOW price=1.3420300000 occurred=2024.01.16 00:00:00 confirmed_bar=2024.01.16 02:00:00 wick_bottom=1.3420300000 wick_top=1.3422900000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.16 14:30:00,M30:wave:HIGH:1705410000,side=HIGH price=1.3499300000 occurred=2024.01.16 13:00:00 confirmed_bar=2024.01.16 14:00:00 wick_bottom=1.3495000000 wick_top=1.3499300000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.17 06:00:00,M30:wave:LOW:1705419000,side=LOW price=1.3443800000 occurred=2024.01.16 15:30:00 confirmed_bar=2024.01.17 05:30:00 wick_bottom=1.3443800000 wick_top=1.3462000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.17 15:30:00,M30:wave:HIGH:1705489200,side=HIGH price=1.3529300000 occurred=2024.01.17 11:00:00 confirmed_bar=2024.01.17 15:00:00 wick_bottom=1.3525600000 wick_top=1.3529300000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.17 19:00:00,M30:wave:LOW:1705510800,side=LOW price=1.3503300000 occurred=2024.01.17 17:00:00 confirmed_bar=2024.01.17 18:30:00 wick_bottom=1.3503300000 wick_top=1.3516000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.18 00:00:00,M30:wave:HIGH:1705523400,side=HIGH price=1.3534500000 occurred=2024.01.17 20:30:00 confirmed_bar=2024.01.17 23:30:00 wick_bottom=1.3528400000 wick_top=1.3534500000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.18 10:30:00,M30:wave:LOW:1705566600,side=LOW price=1.3479500000 occurred=2024.01.18 08:30:00 confirmed_bar=2024.01.18 10:00:00 wick_bottom=1.3479500000 wick_top=1.3482500000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.18 12:30:00,M30:wave:HIGH:1705575600,side=HIGH price=1.3502800000 occurred=2024.01.18 11:00:00 confirmed_bar=2024.01.18 12:00:00 wick_bottom=1.3498500000 wick_top=1.3502800000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 07:30:00,M30:wave:LOW:1705640400,side=LOW price=1.3480500000 occurred=2024.01.19 05:00:00 confirmed_bar=2024.01.19 07:00:00 wick_bottom=1.3480500000 wick_top=1.3483200000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 10:00:00,M30:wave:HIGH:1705653000,side=HIGH price=1.3501100000 occurred=2024.01.19 08:30:00 confirmed_bar=2024.01.19 09:30:00 wick_bottom=1.3496600000 wick_top=1.3501100000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 13:30:00,M30:wave:LOW:1705665600,side=LOW price=1.3461900000 occurred=2024.01.19 12:00:00 confirmed_bar=2024.01.19 13:00:00 wick_bottom=1.3461900000 wick_top=1.3464900000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 20:30:00,M30:wave:HIGH:1705681800,side=HIGH price=1.3493100000 occurred=2024.01.19 16:30:00 confirmed_bar=2024.01.19 20:00:00 wick_bottom=1.3476500000 wick_top=1.3493100000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.19 21:30:00,M30:structure:PROTECTED_BREAK:1705698000,direction=SHORT bar_open=2024.01.19 21:00:00 close=1.3441100000 broken_id=M30:wave:LOW:1705419000 broken_kind=WAVE broken_price=1.3443800000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.22 06:00:00,M30:wave:LOW:1705892400,side=LOW price=1.3420100000 occurred=2024.01.22 03:00:00 confirmed_bar=2024.01.22 05:30:00 wick_bottom=1.3420100000 wick_top=1.3422200000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.22 09:00:00,M30:wave:HIGH:1705910400,side=HIGH price=1.3441900000 occurred=2024.01.22 08:00:00 confirmed_bar=2024.01.22 08:30:00 wick_bottom=1.3437400000 wick_top=1.3441900000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.22 16:00:00,M30:wave:LOW:1705932000,side=LOW price=1.3414000000 occurred=2024.01.22 14:00:00 confirmed_bar=2024.01.22 15:30:00 wick_bottom=1.3414000000 wick_top=1.3415700000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.22 18:00:00,M30:structure:PROTECTED_BREAK:1705944600,direction=LONG bar_open=2024.01.22 17:30:00 close=1.3444700000 broken_id=M30:wave:HIGH:1705910400 broken_kind=WAVE broken_price=1.3441900000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.23 03:00:00,M30:wave:HIGH:1705971600,side=HIGH price=1.3482000000 occurred=2024.01.23 01:00:00 confirmed_bar=2024.01.23 02:30:00 wick_bottom=1.3481000000 wick_top=1.3482000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.23 10:30:00,M30:wave:LOW:1706000400,side=LOW price=1.3452100000 occurred=2024.01.23 09:00:00 confirmed_bar=2024.01.23 10:00:00 wick_bottom=1.3452100000 wick_top=1.3454600000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.23 22:30:00,M30:wave:HIGH:1706034600,side=HIGH price=1.3490700000 occurred=2024.01.23 18:30:00 confirmed_bar=2024.01.23 22:00:00 wick_bottom=1.3485400000 wick_top=1.3490700000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 04:30:00,M30:wave:LOW:1706058000,side=LOW price=1.3454700000 occurred=2024.01.24 01:00:00 confirmed_bar=2024.01.24 04:00:00 wick_bottom=1.3454700000 wick_top=1.3457100000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 09:00:00,M30:wave:HIGH:1706072400,side=HIGH price=1.3476500000 occurred=2024.01.24 05:00:00 confirmed_bar=2024.01.24 08:30:00 wick_bottom=1.3473500000 wick_top=1.3476500000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.24 10:30:00,M30:structure:PROTECTED_BREAK:1706090400,direction=SHORT bar_open=2024.01.24 10:00:00 close=1.3448600000 broken_id=M30:wave:LOW:1706000400 broken_kind=WAVE broken_price=1.3452100000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 15:00:00,M30:wave:LOW:1706095800,side=LOW price=1.3436900000 occurred=2024.01.24 11:30:00 confirmed_bar=2024.01.24 14:30:00 wick_bottom=1.3436900000 wick_top=1.3441500000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 16:30:00,M30:wave:HIGH:1706106600,side=HIGH price=1.3459000000 occurred=2024.01.24 14:30:00 confirmed_bar=2024.01.24 16:00:00 wick_bottom=1.3458800000 wick_top=1.3459000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 18:00:00,M30:wave:LOW:1706113800,side=LOW price=1.3428800000 occurred=2024.01.24 16:30:00 confirmed_bar=2024.01.24 17:30:00 wick_bottom=1.3428800000 wick_top=1.3430900000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 19:30:00,M30:wave:HIGH:1706119200,side=HIGH price=1.3493400000 occurred=2024.01.24 18:00:00 confirmed_bar=2024.01.24 19:00:00 wick_bottom=1.3485300000 wick_top=1.3493400000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 21:00:00,M30:wave:LOW:1706124600,side=LOW price=1.3472200000 occurred=2024.01.24 19:30:00 confirmed_bar=2024.01.24 20:30:00 wick_bottom=1.3472200000 wick_top=1.3474100000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 00:30:00,M30:wave:HIGH:1706137200,side=HIGH price=1.3527200000 occurred=2024.01.24 23:00:00 confirmed_bar=2024.01.25 00:00:00 wick_bottom=1.3526400000 wick_top=1.3527200000 trend_at_confirmation=BULLISH
