observed_at,event,timeframe,available_at,object_id,detail
2025.10.07 09:00:00,WAVE_CONFIRMED,M30,2025.10.07 09:00:00,M30:wave:LOW:1759822200,side=LOW price=150.2370000000 occurred=2025.10.07 07:30:00 confirmed_bar=2025.10.07 08:30:00 wick_bottom=150.2370000000 wick_top=150.2980000000 trend_at_confirmation=TRANSITION
2025.10.07 09:15:00,SCENARIO_PLANNED,H1,2025.10.07 09:15:00,scenario:EXTERNAL_CONTINUATION:LONG:1759828500:M15:root:LONG:1759821300:M15:structure:BOS:1759827600,state=PLANNED scope=EXTERNAL_CONTINUATION direction=LONG active_map_tf=H1 owner_id=H1:structure:INITIAL_BOS:1759806000 parent_context_id=H1:structure:INITIAL_BOS:1759806000 h1_trend_at_freeze=BULLISH h1_owner_id_at_freeze=H1:structure:INITIAL_BOS:1759806000 m30_trend_at_freeze=TRANSITION m30_owner_id_at_freeze=NA reversal_permission_at_freeze=CLOSED permission_reference_id=NA permission_opened_at=NA root_zone_id=M15:root:LONG:1759821300:M15:structure:BOS:1759827600 final_source_id=M15:root:LONG:1759821300:M15:structure:BOS:1759827600 source_tf=M15 source_bottom=150.2760000000 source_top=150.3340000000 map_range_low=149.7420000000 map_range_high=150.6080000000 map_eq=150.1750000000 plan_reference_bar_open=2025.10.07 09:14:00 plan_reference_price=150.6150000000 primary_directional_horizon=161.9410000000 objective_count=23 root_contact_required=true root_contact_at=NA strategy_source_kind=ROOT child_required=false linear_trigger_pipeline=true detector_sequence=ROOT_CONTACT_THEN_M1_SWEEP_THEN_M1_CHOCH fvg_search_enabled=true
2025.10.07 09:15:00,REGIME_RESEARCH_PLAN_ACCEPTED,M30,2025.10.07 09:15:00,M15:root:LONG:1759821300:M15:structure:BOS:1759827600,mode=BASELINE_NO_REGIME_GATE scope=EXTERNAL_CONTINUATION direction=LONG state=BASELINE_NO_REGIME_GATE selected_pass=true reason=BASELINE_NO_REGIME_GATE wave_count=0 progression_success=0 progression_total=0 progression=0.00000000 progression_required=2/3 protected_break_count=0 protected_break_max=1 parent_pass=false recent4_leg_mean=0.0000000000 prior4_leg_mean=0.0000000000 leg_expansion_ratio=0.00000000 expansion_required_gt=1.0 expansion_pass=false v1_pass=false snapshot=SCENARIO_PLAN_FREEZE complement_label=UNKNOWN threshold_inputs=false
2025.10.07 09:15:00,SCENARIO_PLANNED,H1,2025.10.07 09:15:00,scenario:EXTERNAL_CONTINUATION:LONG:1759828500:M15:root:LONG:1759822200:M15:structure:BOS:1759827600,state=PLANNED scope=EXTERNAL_CONTINUATION direction=LONG active_map_tf=H1 owner_id=H1:structure:INITIAL_BOS:1759806000 parent_context_id=H1:structure:INITIAL_BOS:1759806000 h1_trend_at_freeze=BULLISH h1_owner_id_at_freeze=H1:structure:INITIAL_BOS:1759806000 m30_trend_at_freeze=TRANSITION m30_owner_id_at_freeze=NA reversal_permission_at_freeze=CLOSED permission_reference_id=NA permission_opened_at=NA root_zone_id=M15:root:LONG:1759822200:M15:structure:BOS:1759827600 final_source_id=M15:root:LONG:1759822200:M15:structure:BOS:1759827600 source_tf=M15 source_bottom=150.2370000000 source_top=150.3790000000 map_range_low=149.7420000000 map_range_high=150.6080000000 map_eq=150.1750000000 plan_reference_bar_open=2025.10.07 09:14:00 plan_reference_price=150.6150000000 primary_directional_horizon=161.9410000000 objective_count=23 root_contact_required=true root_contact_at=NA strategy_source_kind=ROOT child_required=false linear_trigger_pipeline=true detector_sequence=ROOT_CONTACT_THEN_M1_SWEEP_THEN_M1_CHOCH fvg_search_enabled=true
2025.10.07 09:15:00,REGIME_RESEARCH_PLAN_ACCEPTED,M30,2025.10.07 09:15:00,M15:root:LONG:1759822200:M15:structure:BOS:1759827600,mode=BASELINE_NO_REGIME_GATE scope=EXTERNAL_CONTINUATION direction=LONG state=BASELINE_NO_REGIME_GATE selected_pass=true reason=BASELINE_NO_REGIME_GATE wave_count=0 progression_success=0 progression_total=0 progression=0.00000000 progression_required=2/3 protected_break_count=0 protected_break_max=1 parent_pass=false recent4_leg_mean=0.0000000000 prior4_leg_mean=0.0000000000 leg_expansion_ratio=0.00000000 expansion_required_gt=1.0 expansion_pass=false v1_pass=false snapshot=SCENARIO_PLAN_FREEZE complement_label=UNKNOWN threshold_inputs=false
2025.10.07 09:15:00,SCENARIO_PLANNED,H1,2025.10.07 09:15:00,scenario:EXTERNAL_CONTINUATION:LONG:1759828500:M15:root:LONG:1759823100:M15:structure:BOS:1759827600,state=PLANNED scope=EXTERNAL_CONTINUATION direction=LONG active_map_tf=H1 owner_id=H1:structure:INITIAL_BOS:1759806000 parent_context_id=H1:structure:INITIAL_BOS:1759806000 h1_trend_at_freeze=BULLISH h1_owner_id_at_freeze=H1:structure:INITIAL_BOS:1759806000 m30_trend_at_freeze=TRANSITION m30_owner_id_at_freeze=NA reversal_permission_at_freeze=CLOSED permission_reference_id=NA permission_opened_at=NA root_zone_id=M15:root:LONG:1759823100:M15:structure:BOS:1759827600 final_source_id=M15:root:LONG:1759823100:M15:structure:BOS:1759827600 source_tf=M15 source_bottom=150.3640000000 source_top=150.4330000000 map_range_low=149.7420000000 map_range_high=150.6080000000 map_eq=150.1750000000 plan_reference_bar_open=2025.10.07 09:14:00 plan_reference_price=150.6150000000 primary_directional_horizon=161.9410000000 objective_count=23 root_contact_required=true root_contact_at=NA strategy_source_kind=ROOT child_required=false linear_trigger_pipeline=true detector_sequence=ROOT_CONTACT_THEN_M1_SWEEP_THEN_M1_CHOCH fvg_search_enabled=true
2025.10.07 09:15:00,REGIME_RESEARCH_PLAN_ACCEPTED,M30,2025.10.07 09:15:00,M15:root:LONG:1759823100:M15:structure:BOS:1759827600,mode=BASELINE_NO_REGIME_GATE scope=EXTERNAL_CONTINUATION direction=LONG state=BASELINE_NO_REGIME_GATE selected_pass=true reason=BASELINE_NO_REGIME_GATE wave_count=0 progression_success=0 progression_total=0 progression=0.00000000 progression_required=2/3 protected_break_count=0 protected_break_max=1 parent_pass=false recent4_leg_mean=0.0000000000 prior4_leg_mean=0.0000000000 leg_expansion_ratio=0.00000000 expansion_required_gt=1.0 expansion_pass=false v1_pass=false snapshot=SCENARIO_PLAN_FREEZE complement_label=UNKNOWN threshold_inputs=false
2025.10.07 09:30:00,SCENARIO_PLANNED,H1,2025.10.07 09:30:00,scenario:EXTERNAL_CONTINUATION:LONG:1759829400:M30:root:LONG:1759820400:M30:structure:INITIAL_BOS:1759827600,state=PLANNED scope=EXTERNAL_CONTINUATION direction=LONG active_map_tf=H1 owner_id=H1:structure:INITIAL_BOS:1759806000 parent_context_id=H1:structure:INITIAL_BOS:1759806000 h1_trend_at_freeze=BULLISH h1_owner_id_at_freeze=H1:structure:INITIAL_BOS:1759806000 m30_trend_at_freeze=BULLISH m30_owner_id_at_freeze=M30:structure:INITIAL_BOS:1759827600 reversal_permission_at_freeze=CLOSED permission_reference_id=NA permission_opened_at=NA root_zone_id=M30:root:LONG:1759820400:M30:structure:INITIAL_BOS:1759827600 final_source_id=M30:root:LONG:1759820400:M30:structure:INITIAL_BOS:1759827600 source_tf=M30 source_bottom=150.2760000000 source_top=150.3640000000 map_range_low=149.7420000000 map_range_high=150.6080000000 map_eq=150.1750000000 plan_reference_bar_open=2025.10.07 09:29:00 plan_reference_price=150.6760000000 primary_directional_horizon=161.9410000000 objective_count=23 root_contact_required=true root_contact_at=NA strategy_source_kind=ROOT child_required=false linear_trigger_pipeline=true detector_sequence=ROOT_CONTACT_THEN_M1_SWEEP_THEN_M1_CHOCH fvg_search_enabled=true
2025.10.07 09:30:00,REGIME_RESEARCH_PLAN_ACCEPTED,M30,2025.10.07 09:30:00,M30:root:LONG:1759820400:M30:structure:INITIAL_BOS:1759827600,mode=BASELINE_NO_REGIME_GATE scope=EXTERNAL_CONTINUATION direction=LONG state=BASELINE_NO_REGIME_GATE selected_pass=true reason=BASELINE_NO_REGIME_GATE wave_count=0 progression_success=0 progression_total=0 progression=0.00000000 progression_required=2/3 protected_break_count=0 protected_break_max=1 parent_pass=false recent4_leg_mean=0.0000000000 prior4_leg_mean=0.0000000000 leg_expansion_ratio=0.00000000 expansion_required_gt=1.0 expansion_pass=false v1_pass=false snapshot=SCENARIO_PLAN_FREEZE complement_label=UNKNOWN threshold_inputs=false
2025.10.07 15:26:00,SCENARIO_SWEEP_ACCEPTED,M1,2025.10.07 15:26:00,scenario:EXTERNAL_CONTINUATION:LONG:1759809600:M15:root:LONG:1759789800:M15:structure:BOS:1759806000:scenario_sweep:1759850700,scenario_id=scenario:EXTERNAL_CONTINUATION:LONG:1759809600:M15:root:LONG:1759789800:M15:structure:BOS:1759806000 root_zone_id=M15:root:LONG:1759789800:M15:structure:BOS:1759806000 direction=LONG required_side=LOW root_contact_at=2025.10.07 07:34:00 sweep_bar_open=2025.10.07 15:25:00 sweep_extreme=150.8280000000 detector_count=1 detector_ids=M1:sweep:M1:liquidity:EXTERNAL_SWING:LOW:M1:wave:LOW:1759849200:1759850700 liquidity_ids=M1:liquidity:EXTERNAL_SWING:LOW:M1:wave:LOW:1759849200 state=WAITING_CHOCH rule=SEQUENCE_ONLY root_reintersection=false family_whitelist=false child_required=false choch_reference_freeze=false
