idx,year,stage,direction,p_stop,mu_nonstop,EV,R,pnl,rid,L,decision,neg_pstop,source,w
5355,2025,k3p,LONG,0.0538047133704167,0.2359522399578287,0.1694521839473733,0.1044487162020874,3.3299999999999272,1768,8,2025-09-16 04:00:00,-0.0538047133704167,mu_nonstop,3
5356,2025,k3p,LONG,0.2993667638467338,0.233380248091801,-0.1358528053719231,0.3152303204712821,5.489999999999782,1768,8,2025-09-16 08:00:00,-0.2993667638467338,mu_nonstop,3
5357,2025,k3p,LONG,0.3129672134937893,0.2444167003322457,-0.145044926795873,-0.2298304848028793,-4.520000000000437,1768,8,2025-09-16 12:00:00,-0.3129672134937893,mu_nonstop,3
5358,2025,k3p,LONG,0.5474148839403468,0.3967560928649491,-0.3678489816036892,-1.0,-10.034584346131396,1768,8,2025-09-16 16:00:00,-0.5474148839403468,mu_nonstop,3
5359,2025,k1,SHORT,0.54312056,0.5551915885000929,-0.2894649426659754,-0.1468172484599852,-1.430000000000291,1769,2,2025-09-16 20:00:00,-0.54312056,mu_nonstop,1
5360,2025,k2,SHORT,0.3806939512593525,0.4018458111804497,-0.1318284097342079,-0.116104868913872,-1.550000000000182,1769,2,2025-09-17 00:00:00,-0.3806939512593525,EV,0
5361,2025,k1,LONG,0.6239082,1.5632078715665774,-0.0359985934854591,-1.0,-4.920000000000073,1770,1,2025-09-17 04:00:00,-0.6239082,mu_nonstop,3
5362,2025,k1,SHORT,0.15688743,0.3663591130333306,0.1519945529284316,-0.2732876712328861,-3.990000000000237,1771,3,2025-09-17 08:00:00,-0.15688743,mu_nonstop,1
5363,2025,k2,SHORT,0.066740054144525,0.1195049311488832,0.0447891114289439,-0.7345132743362889,-19.92000000000008,1771,3,2025-09-17 12:00:00,-0.066740054144525,EV,1
5364,2025,k3p,SHORT,0.70657426,1.9939881074139416,-0.1214868275892406,-1.0,-8.73770180709198,1771,3,2025-09-17 16:00:00,-0.70657426,neg_pstop,0
5365,2025,k1,LONG,0.12304089,0.3097046831343673,0.1485574435017999,-1.0,-24.71000000000004,1772,1,2025-09-17 20:00:00,-0.12304089,mu_nonstop,0
5366,2025,k1,SHORT,0.20201147,0.170641450421314,-0.065841545169457,-0.1240444753300951,-3.570000000000164,1773,4,2025-09-18 00:00:00,-0.20201147,mu_nonstop,0
5367,2025,k2,SHORT,0.0608679134297189,-0.0227144736955703,-0.0821998045067857,0.0466714048803553,1.9699999999998,1773,4,2025-09-18 04:00:00,-0.0608679134297189,EV,0
5368,2025,k3p,SHORT,0.08406157,0.1743634245961771,0.0756445921264123,-0.4236414602390036,-9.710000000000036,1773,4,2025-09-18 08:00:00,-0.08406157,neg_pstop,1
5369,2025,k3p,SHORT,0.72781116,4.219982883054733,0.4208210977467379,-1.0,-4.265162556471751,1773,4,2025-09-18 12:00:00,-0.72781116,neg_pstop,0
5370,2025,k1,LONG,0.12463755,0.3152771711228785,0.1513442471802477,-1.0,-29.34999999999991,1774,1,2025-09-18 16:00:00,-0.12463755,mu_nonstop,0
5371,2025,k1,SHORT,0.11179976,0.1384417794793441,0.0111642578148539,-0.469571750563488,-12.5,1775,3,2025-09-18 20:00:00,-0.11179976,mu_nonstop,0
5372,2025,k2,SHORT,0.1774904577802253,0.0497226293251489,-0.1365931206960335,-0.7400288322921735,-15.400000000000093,1775,3,2025-09-19 00:00:00,-0.1774904577802253,EV,0
5373,2025,k3p,SHORT,0.098281495,0.1739055836732808,0.0585323863047164,-1.0,-16.67704140977912,1775,3,2025-09-19 04:00:00,-0.098281495,neg_pstop,1
5374,2025,k1,LONG,0.12475924,0.3038664849683641,0.1411970861866122,-0.4231280460788506,-9.549999999999727,1776,2,2025-09-19 08:00:00,-0.12475924,mu_nonstop,0
5375,2025,k2,LONG,0.152186497603507,0.5538014290929419,0.3173338316279632,-0.273078574495478,-6.359999999999673,1776,2,2025-09-19 12:00:00,-0.152186497603507,mu_nonstop,3
5376,2025,k1,SHORT,0.45356715,0.3302193036982204,-0.2731244711036392,-1.0,-11.949999999999818,1777,1,2025-09-19 16:00:00,-0.45356715,mu_nonstop,0
5377,2025,k1,LONG,0.1243039,0.3132844568301331,0.1500380844260996,4.105708245243208,97.10000000000036,1778,13,2025-09-19 20:00:00,-0.1243039,mu_nonstop,0
5378,2025,k3p,LONG,0.1009775361130619,0.2268765223013606,0.1029895539644071,2.1000732807049656,74.46000000000004,1778,13,2025-09-22 04:00:00,-0.1009775361130619,mu_nonstop,3
5379,2025,k3p,LONG,0.0499866456045648,0.2577418247897957,0.1948715299319894,2.8039565127897137,73.16000000000031,1778,13,2025-09-22 08:00:00,-0.0499866456045648,mu_nonstop,3
5380,2025,k3p,LONG,0.0805156567490385,0.2384045711536176,0.1386936137861726,1.0430138493732406,44.96000000000004,1778,13,2025-09-22 12:00:00,-0.0805156567490385,mu_nonstop,3
5381,2025,k3p,LONG,0.0621717733601079,0.2235647669780752,0.147493575594101,1.1702343533885706,43.64000000000033,1778,13,2025-09-22 16:00:00,-0.0621717733601079,mu_nonstop,3
5382,2025,k3p,LONG,0.102394623438528,0.2538115252485899,0.1254279662578741,0.6791475822285102,28.22000000000025,1778,13,2025-09-22 20:00:00,-0.102394623438528,mu_nonstop,3
5383,2025,k3p,LONG,0.0708813001846228,0.2322965384181028,0.1449497575620177,0.5124404374118039,19.390000000000327,1778,13,2025-09-23 00:00:00,-0.0708813001846228,mu_nonstop,3
5384,2025,k3p,LONG,0.1069472830583734,0.2601826493621922,0.1254095388556028,0.6257197591235351,18.19000000000005,1778,13,2025-09-23 04:00:00,-0.1069472830583734,mu_nonstop,3
5385,2025,k3p,LONG,0.5143464738840002,0.2288211796202488,-0.4032186611514038,1.4226725658388526,20.590000000000146,1778,13,2025-09-23 08:00:00,-0.5143464738840002,mu_nonstop,3
5386,2025,k3p,LONG,0.1893863967043183,0.2505854414801195,0.0137415709473205,-0.2411592661526104,-9.069999999999707,1778,13,2025-09-23 12:00:00,-0.1893863967043183,mu_nonstop,3
5387,2025,k3p,LONG,0.0584583237897149,0.2550989677278023,0.1817279858842334,-0.4535275645997184,-19.0,1778,13,2025-09-23 16:00:00,-0.0584583237897149,mu_nonstop,3
5388,2025,k3p,LONG,0.1182393093743238,0.2022111561492284,0.0600625393240363,-0.4939068263532927,-14.059999999999944,1778,13,2025-09-23 20:00:00,-0.1182393093743238,mu_nonstop,3
5389,2025,k1,SHORT,0.085548274,0.0659688705843272,-0.0252229271568834,-0.2023860247124005,-4.75,1779,3,2025-09-24 00:00:00,-0.085548274,mu_nonstop,0
5390,2025,k2,SHORT,0.2294932755064385,0.2130434979815212,-0.0653418277020458,-0.237700925474923,-4.880000000000109,1779,3,2025-09-24 04:00:00,-0.2294932755064385,EV,1
5391,2025,k3p,SHORT,0.6898478,0.7258705309263402,-0.4647175044435321,-1.0,-3.231011547167782,1779,3,2025-09-24 08:00:00,-0.6898478,neg_pstop,0
5392,2025,k1,LONG,0.24018021,0.5928285721928257,0.21026268121172,-0.1023662551440448,-1.9900000000002365,1780,1,2025-09-24 12:00:00,-0.24018021,mu_nonstop,3
5393,2025,k1,SHORT,0.3452218,0.3048439707571283,-0.1456165884005639,1.7329136690647635,19.269999999999985,1781,3,2025-09-24 16:00:00,-0.3452218,mu_nonstop,0
5394,2025,k2,SHORT,0.1057283684521619,0.1133381269054245,-0.004373296787872,-0.3627260083449243,-13.039999999999964,1781,3,2025-09-24 20:00:00,-0.1057283684521619,EV,1
5395,2025,k3p,SHORT,0.037777063,0.0853202096805492,0.0443199999631399,-0.337997256515777,-12.320000000000164,1781,3,2025-09-25 00:00:00,-0.037777063,neg_pstop,3
5396,2025,k1,LONG,0.111919306,0.2288568426167984,0.0913240424644664,-0.3401534526854157,-10.639999999999873,1782,1,2025-09-25 04:00:00,-0.111919306,mu_nonstop,0
5397,2025,k1,SHORT,0.3357504,0.2953824447775906,-0.1395427305308182,-1.0,-13.309999999999944,1783,1,2025-09-25 08:00:00,-0.3357504,mu_nonstop,0
5398,2025,k1,LONG,0.13636567,0.2839224961939794,0.108839552873559,-0.6585003711952504,-17.73999999999978,1784,1,2025-09-25 12:00:00,-0.13636567,mu_nonstop,0
5399,2025,k1,SHORT,0.1323704,0.0659530585047129,-0.0751475724938195,-0.5130890052355902,-11.759999999999764,1785,2,2025-09-25 16:00:00,-0.1323704,mu_nonstop,0
5400,2025,k2,SHORT,0.0602498586188479,0.0453045298927411,-0.0176749202469378,-0.610909090909081,-16.799999999999727,1785,2,2025-09-25 20:00:00,-0.0602498586188479,EV,1
5401,2025,k1,LONG,0.11600995,0.2211484563283783,0.0794830841882762,-0.0994358251057736,-2.819999999999709,1786,2,2025-09-26 00:00:00,-0.11600995,mu_nonstop,0
5402,2025,k2,LONG,0.2666791127526048,0.6309457787000476,0.1960066054887126,-0.1122685185185203,-1.9400000000000543,1786,2,2025-09-26 04:00:00,-0.2666791127526048,mu_nonstop,3
5403,2025,k1,SHORT,0.6196045,2.426848589119432,0.3035576867009796,-1.0,-3.880000000000109,1787,1,2025-09-26 08:00:00,-0.6196045,mu_nonstop,3
5404,2025,k1,LONG,0.40012303,0.5550370876052875,-0.0671690470263411,3.427179209529013,63.30000000000018,1788,12,2025-09-26 12:00:00,-0.40012303,mu_nonstop,1
5405,2025,k2,LONG,0.2140941426554904,0.5514058542936551,0.2192589480079463,4.990661478599265,64.13000000000011,1788,12,2025-09-26 16:00:00,-0.2140941426554904,mu_nonstop,3
5406,2025,k3p,LONG,0.0691190510681359,0.2790210901332846,0.1906163660871392,1.3390804597701096,41.940000000000055,1788,12,2025-09-26 20:00:00,-0.0691190510681359,mu_nonstop,3
5407,2025,k3p,LONG,0.2084801648415202,0.2847005259787256,0.0168659485506932,0.9737207161095022,29.070000000000164,1788,12,2025-09-29 04:00:00,-0.2084801648415202,mu_nonstop,3
5408,2025,k3p,LONG,0.0744217241130339,0.2905064171536883,0.1944647046101766,0.2289872898728993,11.170000000000073,1788,12,2025-09-29 08:00:00,-0.0744217241130339,mu_nonstop,3
5409,2025,k3p,LONG,0.0460393685377016,0.2613369883336614,0.2032658298775332,-0.0499017681728872,-2.539999999999964,1788,12,2025-09-29 12:00:00,-0.0460393685377016,mu_nonstop,3
5410,2025,k3p,LONG,0.0728811693289085,0.2766083738124412,0.1835676627539141,0.0703239167625692,2.369999999999891,1788,12,2025-09-29 16:00:00,-0.0728811693289085,mu_nonstop,3
5411,2025,k3p,LONG,0.0818851093489858,0.2831362592246838,0.1780665063284219,-0.4078621141492505,-14.150000000000093,1788,12,2025-09-29 20:00:00,-0.0818851093489858,mu_nonstop,3
5412,2025,k3p,LONG,0.2522223309162329,0.2757694786289328,-0.0460080729826438,-0.6560776278861079,-18.289999999999964,1788,12,2025-09-30 00:00:00,-0.2522223309162329,mu_nonstop,3
5413,2025,k3p,LONG,0.1545621804591484,0.2770161115929979,0.0796377169037209,-1.0,-24.81639931815744,1788,12,2025-09-30 04:00:00,-0.1545621804591484,mu_nonstop,3
5414,2025,k3p,LONG,0.0552561681677258,0.2596185875889704,0.1900168910859609,-1.0,-44.784449659078746,1788,12,2025-09-30 08:00:00,-0.0552561681677258,mu_nonstop,3
5415,2025,k1,SHORT,0.118138574,0.1125639124791226,-0.0188727991799791,-0.5840846726773763,-29.799999999999727,1789,2,2025-09-30 12:00:00,-0.118138574,mu_nonstop,0
5416,2025,k2,SHORT,0.0542383760936173,-0.0022249578011809,-0.0563426557967854,-0.5086749285033352,-26.67999999999984,1789,2,2025-09-30 16:00:00,-0.0542383760936173,EV,1
5417,2025,k1,LONG,0.12323682,0.2241400243011455,0.0732808970070614,0.4709665216568969,24.90000000000009,1790,6,2025-09-30 20:00:00,-0.12323682,mu_nonstop,0
5418,2025,k2,LONG,0.0425944825360999,0.3295746261994633,0.2729420830033687,0.235502711722986,11.289999999999964,1790,6,2025-10-01 00:00:00,-0.0425944825360999,mu_nonstop,1
5419,2025,k3p,LONG,0.055397793537998,0.272711573935744,0.202206160929431,0.3482108259301735,10.63000000000011,1790,6,2025-10-01 04:00:00,-0.055397793537998,mu_nonstop,3
5420,2025,k3p,LONG,0.1645896265829243,0.283995179722718,0.072662892557881,0.2447059684601718,5.980000000000018,1790,6,2025-10-01 08:00:00,-0.1645896265829243,mu_nonstop,3
5421,2025,k3p,LONG,0.0930001212777339,0.2659004322974139,0.1481715385682185,-0.517644361430987,-22.15000000000009,1790,6,2025-10-01 12:00:00,-0.0930001212777339,mu_nonstop,3
5422,2025,k3p,LONG,0.3641403026809506,0.3089355308788838,-0.1677006495252037,0.0245614035087763,0.4200000000000727,1790,6,2025-10-01 16:00:00,-0.3641403026809506,mu_nonstop,3
5423,2025,k1,SHORT,0.07837977,0.2154534149362919,0.1201864574791826,-0.1500620090946713,-3.630000000000109,1791,4,2025-10-01 20:00:00,-0.07837977,mu_nonstop,0
5424,2025,k2,SHORT,0.5639390031254338,0.1710575677381614,-0.4893474696145924,-1.0,-11.9699999999998,1791,4,2025-10-02 00:00:00,-0.5639390031254338,EV,0
5425,2025,k3p,SHORT,0.29892552,0.1495896640668421,-0.194052022889376,-1.0,-15.820000000000164,1791,4,2025-10-02 04:00:00,-0.29892552,neg_pstop,0
5426,2025,k3p,SHORT,0.7205476,0.9537169184867992,-0.454029150408994,-1.0,-6.420000000000073,1791,4,2025-10-02 08:00:00,-0.7205476,neg_pstop,0
5427,2025,k1,LONG,0.2322873,0.326345354025527,0.0182521742682348,-1.0,-21.67000000000008,1792,2,2025-10-02 12:00:00,-0.2322873,mu_nonstop,0
5428,2025,k2,LONG,0.0554619643709245,0.3846743487022082,0.3078775893091532,-1.0,-22.75,1792,2,2025-10-02 16:00:00,-0.0554619643709245,mu_nonstop,3
5429,2025,k1,SHORT,0.1448969,0.1082760090038787,-0.0523097399370732,-0.2528030463296018,-11.950000000000273,1793,2,2025-10-02 20:00:00,-0.1448969,mu_nonstop,0
5430,2025,k2,SHORT,0.0509091064622703,-0.0828412099659403,-0.1295329444505912,-0.0111166007905205,-0.4500000000002728,1793,2,2025-10-03 00:00:00,-0.0509091064622703,EV,0
5431,2025,k1,LONG,0.32774317,0.336278668701751,-0.1016775417171578,-1.0,-16.230000000000018,1794,1,2025-10-03 04:00:00,-0.32774317,mu_nonstop,0
5432,2025,k1,SHORT,0.14141108,0.3751337397645942,0.1806745967547132,-1.0,-19.49000000000024,1795,1,2025-10-03 08:00:00,-0.14141108,mu_nonstop,1
5433,2025,k1,LONG,0.1327517,0.3415257966799625,0.1634359622003445,3.249906191369655,86.61000000000013,1796,12,2025-10-03 12:00:00,-0.1327517,mu_nonstop,0
5434,2025,k2,LONG,0.0959271771861486,0.3570959857352771,0.2269135986530381,2.5521005623552777,77.15000000000009,1796,12,2025-10-03 16:00:00,-0.0959271771861486,mu_nonstop,1
5435,2025,k3p,LONG,0.0790996411754875,0.3045166673229967,0.2013298670303049,2.308911950307836,67.59000000000015,1796,12,2025-10-03 20:00:00,-0.0790996411754875,mu_nonstop,3
5436,2025,k3p,LONG,0.0794064964798404,0.2857884843362601,0.1836885255809935,1.6719019052702389,50.96000000000004,1796,12,2025-10-06 04:00:00,-0.0794064964798404,mu_nonstop,3
5437,2025,k3p,LONG,0.0481670140182025,0.2420419545716605,0.1822165023346116,0.2054523463826727,12.659999999999854,1796,12,2025-10-06 08:00:00,-0.0481670140182025,mu_nonstop,3
5438,2025,k3p,LONG,0.0362764524355048,0.2727139254417154,0.2265443792614244,0.1592446316458207,8.730000000000018,1796,12,2025-10-06 12:00:00,-0.0362764524355048,mu_nonstop,3
5439,2025,k3p,LONG,0.0778674417379254,0.2209669330930544,0.1258933615664974,0.5580970300312653,17.029999999999745,1796,12,2025-10-06 16:00:00,-0.0778674417379254,mu_nonstop,3
5440,2025,k3p,LONG,0.0933638313942269,0.2836806221764855,0.1638312810035637,-0.0868164055866945,-2.880000000000109,1796,12,2025-10-06 20:00:00,-0.0933638313942269,mu_nonstop,3
5441,2025,k3p,LONG,0.057135019244239,0.2794996897625336,0.2063954503649533,-0.2700486026731463,-8.889999999999873,1796,12,2025-10-07 00:00:00,-0.057135019244239,mu_nonstop,3
5442,2025,k3p,LONG,0.1492051487458599,0.2673658873715267,0.0782683716308293,-0.4585853722115535,-11.409999999999854,1796,12,2025-10-07 04:00:00,-0.1492051487458599,mu_nonstop,3
5443,2025,k3p,LONG,0.2822542021564889,0.2637972694827802,-0.0929148205026311,-1.0,-27.97793169647412,1796,12,2025-10-07 08:00:00,-0.2822542021564889,mu_nonstop,3
5444,2025,k1,SHORT,0.16750155,0.0523205501954172,-0.1239447779355827,-1.0,-25.67999999999984,1797,1,2025-10-07 12:00:00,-0.16750155,mu_nonstop,0
5445,2025,k1,LONG,0.1249816,0.2581581343201956,0.1009115251782281,1.1342701014832248,43.59000000000015,1798,9,2025-10-07 16:00:00,-0.1249816,mu_nonstop,0
5446,2025,k2,LONG,0.1152536645472062,0.3479578992326948,0.1926008116907729,1.7959501557632154,46.11999999999989,1798,9,2025-10-07 20:00:00,-0.1152536645472062,mu_nonstop,1
5447,2025,k3p,LONG,0.1570131489649896,0.2684234483146557,0.0692642884737408,1.6581122227055023,38.11999999999989,1798,9,2025-10-08 00:00:00,-0.1570131489649896,mu_nonstop,3
5448,2025,k3p,LONG,0.1135361369192543,0.2635226228513574,0.1200671453427303,1.4034747893404629,30.67000000000008,1798,9,2025-10-08 04:00:00,-0.1135361369192543,mu_nonstop,3
5449,2025,k3p,LONG,0.0870342071163,0.2365498025912031,0.1289276709628604,-0.0727038249933261,-3.710000000000037,1798,9,2025-10-08 08:00:00,-0.0870342071163,mu_nonstop,3
5450,2025,k3p,LONG,0.0475127314736205,0.2362414074172163,0.1775042013900313,-0.2511903776484462,-13.480000000000018,1798,9,2025-10-08 12:00:00,-0.0475127314736205,mu_nonstop,3
5451,2025,k3p,LONG,0.085538976612861,0.2522462210638865,0.1451303608467591,-0.3822814188289094,-17.15000000000009,1798,9,2025-10-08 16:00:00,-0.085538976612861,mu_nonstop,3
5452,2025,k3p,LONG,0.2113642496819407,0.251074141138515,-0.0133582059997057,-1.0,-43.4186190072196,1798,9,2025-10-08 20:00:00,-0.2113642496819407,mu_nonstop,3
5453,2025,k3p,LONG,0.4961857353135875,0.3514478299220872,-0.3191213053057558,-1.0,-16.550559503609747,1798,9,2025-10-09 00:00:00,-0.4961857353135875,mu_nonstop,3
5454,2025,k1,SHORT,0.10282685,0.1405226235760661,0.0232462785008758,-0.4348691695108085,-15.289999999999964,1799,2,2025-10-09 04:00:00,-0.10282685,mu_nonstop,0
5455,2025,k2,SHORT,0.4151523015291231,0.5632748467269705,-0.0857223038143184,0.1137440758293535,0.7199999999997999,1799,2,2025-10-09 08:00:00,-0.4151523015291231,EV,0
5456,2025,k1,LONG,0.1764148,0.5812420967558444,0.3022875929435901,-1.0,-35.59999999999991,1800,2,2025-10-09 12:00:00,-0.1764148,mu_nonstop,3
5457,2025,k2,LONG,0.1141192700570477,0.3712057864272515,0.2147247829821735,-1.0,-30.81999999999971,1800,2,2025-10-09 16:00:00,-0.1141192700570477,mu_nonstop,1
5458,2025,k1,SHORT,0.09985662,0.2463792151091274,0.121919998148473,-0.258453535114686,-21.860000000000127,1801,2,2025-10-09 20:00:00,-0.09985662,mu_nonstop,0
5459,2025,k2,SHORT,0.0531662974242947,-0.0042990255856655,-0.0572367597370381,-0.1896635197288803,-15.670000000000073,1801,2,2025-10-10 00:00:00,-0.0531662974242947,EV,1
5460,2025,k1,LONG,0.09508804,0.4454149699696197,0.3079732801810908,-0.5334912771914725,-24.769999999999985,1802,1,2025-10-10 04:00:00,-0.09508804,mu_nonstop,0
5461,2025,k1,SHORT,0.11847021,0.150864819025834,0.014521628099774,-0.852415806687467,-25.809999999999945,1803,1,2025-10-10 08:00:00,-0.11847021,mu_nonstop,0
5462,2025,k1,LONG,0.12090108,0.4115213624436731,0.2408668958600071,2.546465095598052,114.54000000000042,1804,13,2025-10-10 12:00:00,-0.12090108,mu_nonstop,0
5463,2025,k2,LONG,0.1858833987260863,0.5077257743894064,0.227464583098983,3.6563823351482383,120.88000000000056,1804,13,2025-10-10 16:00:00,-0.1858833987260863,mu_nonstop,3
5464,2025,k3p,LONG,0.6133945156311766,5.270294893550783,1.42413039445656,-1.0,-4.852668730226469,1804,13,2025-10-10 20:00:00,-0.6133945156311766,mu_nonstop,3
5465,2025,k3p,LONG,0.0613387683722937,0.2917227442084858,0.2124900620002578,0.914189976689985,62.750000000000455,1804,13,2025-10-13 04:00:00,-0.0613387683722937,mu_nonstop,3
5466,2025,k3p,LONG,0.0407516890210718,0.2894834065754631,0.2369347797928674,0.7941225966705092,50.40000000000055,1804,13,2025-10-13 08:00:00,-0.0407516890210718,mu_nonstop,3
5467,2025,k3p,LONG,0.0407516890210718,0.2739653163702203,0.2220490779738696,0.427753429122306,28.8100000000004,1804,13,2025-10-13 12:00:00,-0.0407516890210718,mu_nonstop,3
5468,2025,k3p,LONG,0.0442188141544881,0.2797627392704377,0.2231731485407995,0.5317974600982072,26.72000000000025,1804,13,2025-10-13 16:00:00,-0.0442188141544881,mu_nonstop,3
5469,2025,k3p,LONG,0.064878912878897,0.2668154823177121,0.1846258710067833,0.0153527834852696,0.8800000000001091,1804,13,2025-10-13 20:00:00,-0.064878912878897,mu_nonstop,3
5470,2025,k3p,LONG,0.105184326091734,0.2715348848028841,0.137789344842762,-0.0961044245436937,-4.589999999999236,1804,13,2025-10-14 00:00:00,-0.105184326091734,mu_nonstop,3
5471,2025,k3p,LONG,0.0626733469479787,0.2532037724750838,0.1746612976462371,-0.3958880449377044,-17.86999999999989,1804,13,2025-10-14 04:00:00,-0.0626733469479787,mu_nonstop,3
5472,2025,k3p,LONG,0.0502727895923639,0.2315016312020961,0.1695906088140202,-1.0,-75.5532620483009,1804,13,2025-10-14 08:00:00,-0.0502727895923639,mu_nonstop,3
5473,2025,k3p,LONG,0.1325169812905887,0.2303251530651063,0.0672861777750369,-1.0,-38.35413102415077,1804,13,2025-10-14 12:00:00,-0.1325169812905887,mu_nonstop,3
5474,2025,k1,SHORT,0.08659793,0.0412109427590416,-0.0489557660577378,-0.4614543466374983,-33.75999999999931,1805,1,2025-10-14 16:00:00,-0.08659793,mu_nonstop,0
5475,2025,k1,LONG,0.16535605,0.3355578338654968,0.1147152643641364,4.703924221921549,173.8100000000004,1806,17,2025-10-14 20:00:00,-0.16535605,mu_nonstop,0
5476,2025,k2,LONG,0.1270155203624109,0.3473296398007963,0.1761978645017984,3.814641744548327,171.4300000000003,1806,17,2025-10-15 00:00:00,-0.1270155203624109,mu_nonstop,1
5477,2025,k3p,LONG,0.1866793943376512,0.2616821038471293,0.0261520528542937,4.349944496709887,151.69999999999982,1806,17,2025-10-15 04:00:00,-0.1866793943376512,mu_nonstop,3
5478,2025,k3p,LONG,0.0484936932040838,0.2701223664056634,0.2085294420375422,3.007331816277525,134.4300000000003,1806,17,2025-10-15 08:00:00,-0.0484936932040838,mu_nonstop,3
5479,2025,k3p,LONG,0.0436879865018503,0.2432135706218265,0.188900072929583,1.656015267668115,105.81999999999972,1806,17,2025-10-15 12:00:00,-0.0436879865018503,mu_nonstop,3
5480,2025,k3p,LONG,0.1197807834842302,0.2190604621624536,0.0730404448899871,3.929700585375475,123.57999999999991,1806,17,2025-10-15 16:00:00,-0.1197807834842302,mu_nonstop,3
5481,2025,k3p,LONG,0.2317998945791178,0.333143100081973,0.0241206700240933,3.325346420323396,115.19000000000052,1806,17,2025-10-15 20:00:00,-0.2317998945791178,mu_nonstop,3
5482,2025,k3p,LONG,0.1216841597894684,0.4828401033698117,0.3024019512891277,3.4911400869274685,104.42000000000009,1806,17,2025-10-16 00:00:00,-0.1216841597894684,mu_nonstop,3
5483,2025,k3p,LONG,0.1317557582716531,0.275089461219105,0.1070890823919882,3.709631220909366,103.60999999999969,1806,17,2025-10-16 04:00:00,-0.1317557582716531,mu_nonstop,3
5484,2025,k3p,LONG,0.0814281910935121,0.2659781046537917,0.1628917976278404,2.134523217944155,80.68000000000029,1806,17,2025-10-16 08:00:00,-0.0814281910935121,mu_nonstop,3
5485,2025,k3p,LONG,0.1322833384899826,0.2496581104886074,0.0843491636620908,2.7807992592512445,81.21000000000004,1806,17,2025-10-16 12:00:00,-0.1322833384899826,mu_nonstop,3
5486,2025,k3p,LONG,0.1167315260308521,0.2683389960392302,0.1202838495071319,2.411474398519436,78.18000000000029,1806,17,2025-10-16 16:00:00,-0.1167315260308521,mu_nonstop,3
5487,2025,k3p,LONG,0.0736730426498401,0.2264721827197486,0.136114245293394,0.5048691715168979,31.51000000000022,1806,17,2025-10-16 20:00:00,-0.0736730426498401,mu_nonstop,3
5488,2025,k3p,LONG,0.0621223335852377,0.2031236322186894,0.1283827845937171,-0.178197087723237,-18.71000000000004,1806,17,2025-10-17 00:00:00,-0.0621223335852377,mu_nonstop,3
5489,2025,k3p,LONG,0.0527116880441499,0.1939402071953685,0.1310056034503185,-0.3857681007048081,-43.659999999999854,1806,17,2025-10-17 04:00:00,-0.0527116880441499,mu_nonstop,3
5490,2025,k3p,LONG,0.1392643036425913,0.2105977857148761,0.0420047280960309,-0.6069727087369009,-62.14999999999964,1806,17,2025-10-17 08:00:00,-0.1392643036425913,mu_nonstop,3
5491,2025,k3p,LONG,0.0624467103051026,0.3164373561611387,0.2342301739461288,-0.4854777810049376,-33.43000000000029,1806,17,2025-10-17 12:00:00,-0.0624467103051026,mu_nonstop,3
5492,2025,k1,SHORT,0.08652233,0.1504250914584902,0.0508876271103224,1.0012389654638507,64.65000000000055,1807,3,2025-10-17 16:00:00,-0.08652233,mu_nonstop,0
5493,2025,k2,SHORT,0.056735852031481,0.0360050068986125,-0.0227736198766606,-0.3113371890460547,-44.67999999999938,1807,3,2025-10-17 20:00:00,-0.056735852031481,EV,1
5494,2025,k1,LONG,0.15628128,0.4149335221695827,0.1938058975115125,1.4642291864514263,92.51000000000022,1808,7,2025-10-20 04:00:00,-0.15628128,mu_nonstop,0
5495,2025,k2,LONG,0.2949286809448541,0.4224685989229183,0.0029418113571073,1.6054637865311114,75.80999999999949,1808,7,2025-10-20 08:00:00,-0.2949286809448541,mu_nonstop,3
5496,2025,k3p,LONG,0.2196684856081036,0.3660328798451415,0.0659585058386827,2.84533970638444,83.34000000000015,1808,7,2025-10-20 12:00:00,-0.2196684856081036,mu_nonstop,3
5497,2025,k3p,LONG,0.1083129852144839,0.2582037848245834,0.1219239768820706,0.176332975923582,18.090000000000146,1808,7,2025-10-20 16:00:00,-0.1083129852144839,mu_nonstop,3
5498,2025,k3p,LONG,0.0407516890210718,0.2563360714801184,0.2051382545892055,-0.05589879376287,-5.699999999999818,1808,7,2025-10-20 20:00:00,-0.0407516890210718,mu_nonstop,3
5499,2025,k3p,LONG,0.0436170989638711,0.2714014780681547,0.2159466339764439,-0.1615248389548682,-13.63000000000011,1808,7,2025-10-21 00:00:00,-0.0436170989638711,mu_nonstop,3
5500,2025,k3p,LONG,0.0834446276650477,0.2774686732614712,0.1708707754674052,-0.3925546547318667,-26.73999999999978,1808,7,2025-10-21 04:00:00,-0.0834446276650477,mu_nonstop,3
5501,2025,k1,SHORT,0.1723994,0.2237225170283766,0.0127534872890223,6.417041704170434,213.8800000000001,1809,6,2025-10-21 08:00:00,-0.1723994,mu_nonstop,0
5502,2025,k2,SHORT,0.0543327831293938,0.0562708574132502,-0.0011192780084827,1.488685015290514,146.03999999999996,1809,6,2025-10-21 12:00:00,-0.0543327831293938,EV,1
5503,2025,k3p,SHORT,0.036605857,0.0763634010744152,0.03696219770495,0.5994073214596447,83.09000000000015,1809,6,2025-10-21 16:00:00,-0.036605857,neg_pstop,3
