idx,year,stage,direction,p_stop,mu_nonstop,EV,R,pnl,rid,L,decision
4418,2025,k1,LONG,0.16533116,0.21429791413463722,0.013536643788293695,2.163870967741933,33.539999999999964,1480,8,2025-01-30 04:00:00
4427,2025,k1,LONG,0.2402654,0.3243152452005256,0.006128123787807582,-0.1858108108108085,-2.75,1482,2,2025-01-31 16:00:00
4431,2025,k1,LONG,0.12144412,0.19178101605646114,0.04704622099100195,0.9979313198179486,24.11999999999989,1484,6,2025-02-03 12:00:00
4438,2025,k1,LONG,0.16508378,0.2823854110420535,0.07068438304366692,1.40049342105262,34.059999999999945,1486,8,2025-02-04 16:00:00
4447,2025,k1,LONG,0.28839573,0.44649066732709997,0.029328918258154812,-1.0,-11.670000000000073,1488,2,2025-02-06 04:00:00
4452,2025,k1,LONG,0.1117013,0.2879642657245583,0.14409697787145714,0.2805042773525442,6.230000000000018,1490,4,2025-02-07 00:00:00
4457,2025,k1,LONG,0.35030666,0.5692386706721068,0.01952393026976673,-0.3096179183135525,-2.349999999999909,1492,1,2025-02-07 20:00:00
4458,2025,k1,LONG,0.331371,0.6173032149731028,0.08137581620275197,2.4510571652309925,31.299999999999727,1494,8,2025-02-10 04:00:00
4474,2025,k1,LONG,0.10920336,0.31310487321093877,0.16970941474236978,0.1450870010235302,5.669999999999618,1496,5,2025-02-12 20:00:00
4480,2025,k1,LONG,0.4005428,0.6576459365365682,-0.006312201095097392,0.1223241590214004,1.599999999999909,1498,5,2025-02-13 20:00:00
4487,2025,k1,LONG,0.118241645,0.27839154738528427,0.127232421139886,0.1586616297895356,2.9400000000000546,1500,4,2025-02-17 04:00:00
4494,2025,k1,LONG,0.14105964,0.18374849706534202,0.016769363687499483,1.1864951768489014,22.140000000000327,1502,6,2025-02-18 08:00:00
4501,2025,k1,LONG,0.11494748,0.2297576283621659,0.08840008092766852,-1.0,-21.329999999999927,1504,2,2025-02-19 12:00:00
4505,2025,k1,LONG,0.11916492,0.2711018494221065,0.11963109145676573,-0.1634199134199122,-3.019999999999982,1506,3,2025-02-20 04:00:00
4510,2025,k1,LONG,0.2968205,0.4315593229417609,0.006643168158363855,-0.688665710186537,-9.600000000000364,1508,1,2025-02-21 00:00:00
4514,2025,k1,LONG,0.31729987,0.490175469741966,0.017342997594731346,-0.2110874200426595,-2.9700000000002547,1510,3,2025-02-21 16:00:00
4517,2025,k1,LONG,0.22952273,0.37575902525855787,0.059991062443246757,0.466051417270938,7.070000000000164,1512,3,2025-02-24 08:00:00
4521,2025,k1,LONG,0.13998461,0.1709230646375618,0.007011858791450304,-0.6783919597989948,-14.849999999999907,1514,2,2025-02-25 00:00:00
4528,2025,k1,LONG,0.27899578,0.3886035572860955,0.001189033324244415,-0.1832374691865246,-2.230000000000018,1516,1,2025-02-26 04:00:00
4533,2025,k1,LONG,0.11167417,0.10223588246007698,-0.020855394074201172,-1.0,-25.34999999999991,1518,2,2025-02-27 00:00:00
4556,2025,k1,LONG,0.2740373,0.45021976415346276,0.05280545334432912,-0.5853517877739335,-10.150000000000093,1522,1,2025-03-05 00:00:00
4558,2025,k1,LONG,0.18061912,0.5806628553667802,0.29516492046876264,-1.0,-15.259999999999764,1524,2,2025-03-05 08:00:00
4561,2025,k1,LONG,0.14128722,0.30451678257309617,0.1202052341903393,-1.0,-21.7199999999998,1526,4,2025-03-05 20:00:00
4567,2025,k1,LONG,0.117924005,0.23618862983555478,0.09041232296453783,-0.3725158562367827,-8.809999999999945,1528,2,2025-03-06 20:00:00
4571,2025,k1,LONG,0.11843555,0.20406763054443144,0.061463219349107645,-0.6617283950617329,-13.400000000000093,1530,2,2025-03-07 12:00:00
4574,2025,k1,LONG,0.46852922,0.7600388278568231,-0.0645907990653426,-0.2214498510426993,-2.230000000000018,1532,1,2025-03-10 04:00:00
4581,2025,k1,LONG,0.2011528,0.3226202618831354,0.05657149086659635,1.1757009345794525,18.86999999999989,1534,5,2025-03-11 08:00:00
4587,2025,k1,LONG,0.60625297,1.6548921175086189,0.04535589072271995,-1.0,-5.25,1536,2,2025-03-12 08:00:00
4590,2025,k1,LONG,0.13658799,0.22977592057404939,0.06180330001494161,1.677194148936168,50.44999999999982,1538,12,2025-03-12 20:00:00
4603,2025,k1,LONG,0.42074707,0.6368674152177982,-0.05183973719625484,-0.5128755364806992,-4.7800000000002,1540,1,2025-03-17 04:00:00
4605,2025,k1,LONG,0.40859511,0.6028143050436202,-0.05208777219809024,2.494065281899132,33.620000000000346,1542,10,2025-03-17 12:00:00
4616,2025,k1,LONG,0.18609008,0.4549231355646104,0.18417635650754005,-1.0,-17.09999999999991,1544,1,2025-03-19 08:00:00
4620,2025,k1,LONG,0.11580155,0.2333966317832587,0.09056738428866812,-0.2720414898632707,-5.769999999999982,1546,3,2025-03-20 00:00:00
4625,2025,k1,LONG,0.26328966,0.4540667572985855,0.0712260013067208,-0.3642052565707232,-5.820000000000164,1548,2,2025-03-20 20:00:00
4638,2025,k1,LONG,0.38847184,0.3487535280188451,-0.17519923916124905,0.7939914163090087,7.400000000000091,1552,5,2025-03-25 04:00:00
4644,2025,k1,LONG,0.47025943,1.64592003857733,0.4016511946379422,-1.0,-7.019999999999982,1554,2,2025-03-26 04:00:00
4649,2025,k1,LONG,0.6281917,2.0774439741606323,0.14421918308546555,15.648734177215925,98.90000000000008,1556,17,2025-03-27 00:00:00
4666,2025,k1,LONG,0.13477424,0.3022062501004321,0.12670240419852025,0.4579358196010592,10.5600000000004,1558,4,2025-04-01 00:00:00
4673,2025,k1,LONG,0.24933091,0.4710301134813988,0.10425685354115943,-1.0,-17.15000000000009,1560,8,2025-04-02 04:00:00
4684,2025,k1,LONG,0.1468776,0.39582123869655317,0.19080636859341266,-0.2392638036809866,-14.430000000000293,1562,2,2025-04-04 00:00:00
4691,2025,k1,LONG,0.09681386,0.2645197301097631,0.14209669708293704,-1.0,-65.04999999999973,1564,3,2025-04-07 08:00:00
4696,2025,k1,LONG,0.14175418,0.26007661655653996,0.0814554965471519,0.0243734981119132,0.7100000000000364,1566,4,2025-04-08 04:00:00
4703,2025,k1,LONG,0.13200721,0.1379791549646232,-0.012242304078898703,4.932167336327112,208.67999999999984,1568,17,2025-04-09 08:00:00
4720,2025,k1,LONG,0.4261728,0.47914895972513394,-0.1512240835731099,-1.0,-18.18000000000029,1570,2,2025-04-14 08:00:00
4724,2025,k1,LONG,0.3098269,0.5757510731001086,0.08754098641112656,0.5617977528089974,10.0,1572,4,2025-04-15 00:00:00
4730,2025,k1,LONG,0.37611398,0.5955653766009548,-0.0045490869010355595,5.813746065057726,110.80999999999996,1574,8,2025-04-16 00:00:00
4760,2025,k1,LONG,0.1203758,0.17935160905690195,0.03738621632102393,-0.0014864362690436,-0.0799999999999272,1578,4,2025-04-24 04:00:00
4765,2025,k1,LONG,0.11319979,0.21940927952961609,0.08137240664979992,-0.592468056489571,-26.42999999999984,1580,2,2025-04-25 00:00:00
4775,2025,k1,LONG,0.1491448,0.1574584700675602,-0.015170435550096006,-0.4314960629921274,-27.40000000000009,1584,3,2025-04-28 20:00:00
4781,2025,k1,LONG,0.30101433,0.305285993928614,-0.0876237910673231,-0.5556343019135347,-15.679999999999836,1586,2,2025-04-29 20:00:00
4787,2025,k1,LONG,0.14996767,0.17610987815540624,-0.0002685804538247738,-0.5460556315549475,-23.949999999999815,1588,1,2025-04-30 20:00:00
4794,2025,k1,LONG,0.114968225,0.22808021864211547,0.08689001190655288,-0.4083800531130185,-13.840000000000146,1590,5,2025-05-02 00:00:00
4800,2025,k1,LONG,0.28604287,0.320829328043013,-0.056984482529992886,5.720880069025068,132.61000000000013,1592,12,2025-05-05 04:00:00
4815,2025,k1,LONG,0.52496725,1.3173724552859922,0.1008278027742544,-1.0,-12.650000000000093,1594,2,2025-05-07 16:00:00
4819,2025,k1,LONG,0.33658865,0.5246419816668472,0.011464809523845654,-1.0,-17.940000000000055,1596,1,2025-05-08 08:00:00
4824,2025,k1,LONG,0.1153784,0.3062080031967659,0.1554998177259423,-1.0,-33.34999999999991,1598,1,2025-05-09 04:00:00
4826,2025,k1,LONG,0.14375831,0.1873039996605682,0.016619183786627217,-1.0,-53.84999999999991,1600,3,2025-05-09 12:00:00
4835,2025,k1,LONG,0.30039057,0.35247197886429305,-0.053797862113971584,-1.0,-19.56999999999971,1602,3,2025-05-13 04:00:00
4840,2025,k1,LONG,0.2947326,0.5373720871687258,0.08425843007238643,-0.2224108658743545,-5.239999999999782,1604,1,2025-05-14 00:00:00
4850,2025,k1,LONG,0.106066704,0.11682150485040455,-0.001636070897998193,0.4506897563839168,30.71000000000004,1606,4,2025-05-15 16:00:00
4866,2025,k1,LONG,0.2502688,0.28955259541346945,-0.03318217723047884,2.13463383434602,66.75,1610,7,2025-05-20 12:00:00
4875,2025,k1,LONG,0.33819017,0.4824343559578642,-0.01891038252114008,-0.3040629095675,-6.960000000000036,1612,3,2025-05-22 00:00:00
4882,2025,k1,LONG,0.6287893,2.577274144178916,0.3279224188087747,3.460891505466824,41.15000000000009,1614,6,2025-05-23 04:00:00
4891,2025,k1,LONG,0.39873895,0.5389537936742321,-0.0746870429315743,-0.6044613710554985,-11.110000000000127,1616,3,2025-05-26 20:00:00
4898,2025,k1,LONG,0.36290115,0.5659547993539672,-0.0023320000278520547,-0.2643455834945101,-4.099999999999909,1618,2,2025-05-28 00:00:00
4901,2025,k1,LONG,0.21296336,0.3347160248980371,0.05047042382387834,-1.0,-29.98999999999978,1620,2,2025-05-28 12:00:00
4907,2025,k1,LONG,0.14359766,0.27948197981143796,0.0957513583650465,0.8508820286659471,30.870000000000346,1622,4,2025-05-29 12:00:00
4916,2025,k1,LONG,0.36764863,0.38289486896463265,-0.12552452547829102,2.273451327433642,51.38000000000011,1624,7,2025-06-02 04:00:00
4928,2025,k1,LONG,0.59841263,2.255165434299715,0.30723331609798366,-1.0,-2.899999999999636,1626,7,2025-06-04 04:00:00
4937,2025,k1,LONG,0.3887687,0.48928123259705136,-0.08970468564111361,-1.0,-21.88000000000011,1628,1,2025-06-05 16:00:00
4940,2025,k1,LONG,0.5613948,2.318616084907858,0.4555622362127756,-1.0,-10.460000000000036,1630,3,2025-06-06 04:00:00
4947,2025,k1,LONG,0.18872833,0.2758791683712364,0.035084620428126684,-0.120303605313094,-3.1700000000000728,1632,4,2025-06-09 12:00:00
4953,2025,k1,LONG,0.22081244,0.3010982466655501,0.013799568245624089,-0.2944180955855554,-8.070000000000164,1634,2,2025-06-10 12:00:00
4957,2025,k1,LONG,0.55395585,2.655007234271723,0.6302945841429883,-0.1649961449499063,-2.1400000000003274,1636,4,2025-06-11 04:00:00
4962,2025,k1,LONG,0.21378708,0.6691008656034737,0.31226866722771274,-0.0041465100207287,-0.1199999999998908,1638,3,2025-06-12 00:00:00
4966,2025,k1,LONG,0.1140276,0.20963451038259362,0.07170278921743803,0.7896537842189973,39.23000000000002,1640,10,2025-06-12 16:00:00
4985,2025,k1,LONG,0.3686175,0.5324554943007971,-0.03243444214765695,-0.2840016535758526,-6.869999999999891,1642,3,2025-06-18 00:00:00
4990,2025,k1,LONG,0.40350184,0.7109442354735102,0.020575069794149414,-1.0,-15.480000000000018,1644,1,2025-06-18 20:00:00
4993,2025,k1,LONG,0.58107656,1.4877956111813888,0.04219588947077546,-1.0,-5.2800000000002,1646,1,2025-06-19 08:00:00
4997,2025,k1,LONG,0.55948603,1.5911655010404844,0.1414445978199721,-0.2111506524318076,-1.7800000000002,1648,1,2025-06-20 00:00:00
