idx,year,stage,direction,p_stop,mu_nonstop,EV,R,pnl,rid,L,decision,neg_pstop
6137,2026,k2,LONG,0.0684515095598354,0.3748366441153218,0.2807270004274498,-0.2944226634627523,-23.279999999999745,2008,3,2026-03-27 08:00:00,-0.0684515095598354
6143,2026,k2,LONG,0.0787168780305296,0.3988231669307102,0.2887121743131463,-0.2275926794931952,-24.25,2012,4,2026-03-30 12:00:00,-0.0787168780305296
6148,2026,k2,LONG,0.1026407617627456,0.5803041947027119,0.4181005683415633,1.3241126070991498,108.18000000000028,2014,13,2026-03-31 08:00:00,-0.1026407617627456
6166,2026,k2,LONG,0.0916442548873902,0.4177682476349583,0.2878379329774515,-0.4716330858960722,-35.57999999999993,2018,3,2026-04-06 12:00:00,-0.0916442548873902
6176,2026,k2,LONG,0.0416056405385918,0.296969646802248,0.2430083938879292,-0.1117682926829263,-18.329999999999927,2022,4,2026-04-08 04:00:00,-0.0416056405385918
6185,2026,k2,LONG,0.1457402811168162,0.3516101781670189,0.1546261308406075,0.3945818610129581,16.75,2024,4,2026-04-09 16:00:00,-0.1457402811168162
6192,2026,k2,LONG,0.7175391623884269,1.2075505171947682,-0.3764534318433042,-1.0,-23.22000000000025,2026,2,2026-04-10 20:00:00,-0.7175391623884269
6195,2026,k2,LONG,0.4519338019410729,0.5998356050703327,-0.1231841824097995,0.0030456852791619,0.089999999999236,2028,2,2026-04-13 12:00:00,-0.4519338019410729
6198,2026,k2,LONG,0.2185986632455265,0.3227336487150724,0.0335858412760797,0.6170309653916284,27.100000000000364,2030,5,2026-04-14 00:00:00,-0.2185986632455265
6204,2026,k2,LONG,0.1829078374212027,0.2844559088872991,0.0495188563298377,-0.3167988464311483,-21.97000000000025,2032,4,2026-04-15 00:00:00,-0.1829078374212027
6212,2026,k2,LONG,0.1241884498492391,0.3935485109880983,0.2204858816187709,-0.456011382499396,-19.229999999999563,2034,2,2026-04-16 08:00:00,-0.1241884498492391
6219,2026,k2,LONG,0.376063258140411,0.4534221641814737,-0.0931565103340987,-1.0,-28.140000000000327,2036,4,2026-04-17 12:00:00,-0.376063258140411
6225,2026,k2,LONG,0.6583553267185269,1.4990123174027852,-0.1462257532945485,-0.59646910466581,-14.1899999999996,2038,5,2026-04-20 16:00:00,-0.6583553267185269
6235,2026,k2,LONG,0.2634465899070387,0.3666614900296067,0.0066191809240344,-0.264819091608944,-10.320000000000618,2040,3,2026-04-22 08:00:00,-0.2634465899070387
6244,2026,k2,LONG,0.1668001117896174,0.6165483112633964,0.3469078722313446,-1.0,-48.80000000000018,2042,2,2026-04-23 20:00:00,-0.1668001117896174
6250,2026,k2,LONG,0.125000985008337,0.4003529140737924,0.2253074204552732,-1.0,-52.159999999999854,2044,3,2026-04-24 20:00:00,-0.125000985008337
6253,2026,k2,LONG,0.7135240426776004,0.6995475390719532,-0.5131204917294339,-0.4809016906699873,-7.679999999999381,2046,2,2026-04-27 12:00:00,-0.7135240426776004
6263,2026,k2,LONG,0.9154815729166944,1.4665458727374174,-0.7915314225074145,-1.0,-13.010000000000218,2050,3,2026-04-29 04:00:00,-0.9154815729166944
6272,2026,k2,LONG,0.0646285832728312,0.3462797601603401,0.2592716065722902,-0.1425501432664702,-13.929999999999382,2054,3,2026-04-30 16:00:00,-0.0646285832728312
6288,2026,k2,LONG,0.3223359061572454,0.4099565491670124,-0.0445230727510792,0.0454819277108502,1.5100000000002185,2060,4,2026-05-05 12:00:00,-0.3223359061572454
6293,2026,k2,LONG,0.037615965626919,0.3428969918475925,0.2923826247617604,0.6450009744689055,66.1899999999996,2062,10,2026-05-06 08:00:00,-0.037615965626919
6306,2026,k2,LONG,0.6901399318682253,3.734360950813153,0.4669894067793771,-1.0,-15.159999999999854,2064,4,2026-05-08 12:00:00,-0.6901399318682253
6313,2026,k2,LONG,0.0946878200998324,0.3521074563602292,0.2240793487767497,-0.0368349249658978,-2.430000000000291,2066,4,2026-05-11 20:00:00,-0.0946878200998324
6321,2026,k2,LONG,0.1170054919588761,0.3866359395108285,0.2243919192405056,-0.3492063492063402,-15.179999999999382,2068,2,2026-05-13 04:00:00,-0.1170054919588761
6328,2026,k2,LONG,0.748663438471315,0.9010218244058348,-0.5222037112628499,-1.0,-13.510000000000218,2070,4,2026-05-14 08:00:00,-0.748663438471315
6340,2026,k2,LONG,0.1770040117526191,0.3594693043811883,0.1188377836511754,0.306876553438267,18.519999999999527,2072,4,2026-05-18 12:00:00,-0.1770040117526191
6354,2026,k2,LONG,0.1016030212314768,0.4220657024315033,0.2775795306748002,-0.0327443669962784,-2.020000000000437,2076,5,2026-05-20 20:00:00,-0.1016030212314768
6362,2026,k2,LONG,0.8158211560949821,0.8763705280963663,-0.6544122453977633,0.0421974522292808,0.5299999999997453,2078,2,2026-05-22 04:00:00,-0.8158211560949821
6368,2026,k2,LONG,0.0891113042263176,0.5954154544598962,0.4532459025301516,-0.1843572542588903,-8.740000000000691,2082,2,2026-05-25 08:00:00,-0.0891113042263176
6371,2026,k2,LONG,0.6732642877781612,0.9730757396153324,-0.3553256929491529,-1.0,-20.61999999999989,2084,3,2026-05-25 20:00:00,-0.6732642877781612
6385,2026,k2,LONG,0.8258423995763405,1.8625158459499365,-0.5014711090946574,-1.0,-15.590000000000146,2088,2,2026-05-28 04:00:00,-0.8258423995763405
6389,2026,k2,LONG,0.0457174991927862,0.3909367522325708,0.3273466023851615,0.2187200824802991,29.69999999999981,2090,9,2026-05-28 20:00:00,-0.0457174991927862
6403,2026,k2,LONG,0.243066868046725,0.4137203912175824,0.0700918034305338,-0.626014261126137,-25.46000000000004,2092,4,2026-06-02 08:00:00,-0.243066868046725
6415,2026,k2,LONG,0.095113637893815,0.3685490274267369,0.2383813507921375,-0.0957968476357306,-5.470000000000255,2094,5,2026-06-04 08:00:00,-0.095113637893815
6429,2026,k2,LONG,0.1640138045921257,0.3728685914897635,0.1476991905944945,-0.3087258231212123,-20.90999999999985,2096,3,2026-06-08 20:00:00,-0.1640138045921257
6433,2026,k2,LONG,0.7814959320353343,0.8719181166686016,-0.5909782766111549,-1.0,-8.160000000000764,2098,3,2026-06-09 12:00:00,-0.7814959320353343
6445,2026,k2,LONG,0.4422078821211604,0.4443025163502768,-0.1943794405472417,-0.0782907049282653,-2.5100000000002183,2100,2,2026-06-11 12:00:00,-0.4422078821211604
6449,2026,k2,LONG,0.1298202352156435,0.601706681849414,0.393772743665255,-0.1345561261922243,-18.340000000000146,2102,2,2026-06-12 04:00:00,-0.1298202352156435
6452,2026,k2,LONG,0.5610426028632128,0.4501449408354809,-0.363448151299777,5.449605202043491,117.32999999999991,2104,9,2026-06-12 16:00:00,-0.5610426028632128
6462,2026,k2,LONG,0.2073461169443111,0.3793124281664159,0.0933173521330804,-0.1620934959349634,-6.380000000000109,2106,3,2026-06-16 12:00:00,-0.2073461169443111
6470,2026,k2,LONG,0.2042330017687827,0.3775317460618986,0.0961943025318845,-1.0,-39.71000000000004,2108,2,2026-06-17 20:00:00,-0.2042330017687827
6483,2026,k2,LONG,0.186620524510753,0.6146111085054804,0.3132915365552993,0.1805524861878469,8.170000000000073,2114,4,2026-06-22 08:00:00,-0.186620524510753
6504,2026,k2,LONG,0.0576666156559405,0.3756392815873518,0.2963108198548398,-0.1539440203562305,-8.4699999999998,2120,3,2026-06-25 20:00:00,-0.0576666156559405
6509,2026,k2,LONG,0.1024281716478026,0.3433807429309946,0.205780709605706,0.1979049756827519,10.579999999999927,2122,4,2026-06-26 16:00:00,-0.1024281716478026
6520,2026,k2,LONG,0.171061040456855,0.4281850184714304,0.1838782032468147,0.0420628061077509,1.4600000000000364,2124,3,2026-06-30 16:00:00,-0.171061040456855
6527,2026,k2,LONG,0.0541197397770216,0.5317324792047657,0.4488355160221915,-0.1957118179046861,-19.26000000000022,2126,3,2026-07-01 20:00:00,-0.0541197397770216
6531,2026,k2,LONG,0.1545364799062362,0.3959913998008902,0.1802598028962814,3.0265463431240853,107.88999999999989,2128,9,2026-07-02 12:00:00,-0.1545364799062362
6549,2026,k2,LONG,0.6023074029629095,0.6091117630417439,-0.3600681640329976,-1.0,-25.25,2134,2,2026-07-07 20:00:00,-0.6023074029629095
6557,2026,k2,LONG,0.7775317361379813,0.9195901154530248,-0.5729521196884736,-1.0,-14.429999999999836,2138,2,2026-07-09 04:00:00,-0.7775317361379813
6560,2026,k2,LONG,0.082182291991183,0.5584043367979118,0.4303310965508597,0.1741112123974338,7.639999999999418,2140,5,2026-07-09 16:00:00,-0.082182291991183
6576,2026,k2,LONG,0.4385212982447993,0.5562341197255464,-0.1262076868293526,1.5728643216080798,37.5600000000004,2144,4,2026-07-14 12:00:00,-0.4385212982447993
6586,2026,k2,LONG,0.851663979372965,1.0329139197836177,-0.6984456388619907,-1.0,-11.610000000000127,2148,2,2026-07-16 04:00:00,-0.851663979372965
6594,2026,k2,LONG,0.7446373987627852,0.5494901306010759,-0.6043181696583176,-1.0,-23.320000000000164,2150,2,2026-07-17 12:00:00,-0.7446373987627852
6599,2026,k2,LONG,0.3050126224505058,0.5268295846748587,0.0611272890181633,-0.3961206896551779,-9.190000000000056,2154,3,2026-07-20 12:00:00,-0.3050126224505058
6604,2026,k2,LONG,0.0811549995674124,0.3451740138082927,0.2360064172995862,1.2692076228686169,63.27000000000044,2156,9,2026-07-21 08:00:00,-0.0811549995674124
6614,2026,k2,LONG,0.7580771935318058,0.6791175223275386,-0.5937831766086011,25.534246575325128,18.63999999999941,2158,2,2026-07-23 00:00:00,-0.7580771935318058
6624,2026,k2,LONG,0.2347964062769687,0.4225039106917767,0.0885051045464134,0.9749926448955468,33.13999999999987,2160,3,2026-07-24 16:00:00,-0.2347964062769687
6627,2026,k2,LONG,0.165229091160566,0.6167096845198451,0.3495822126761457,-0.2017337051493099,-6.5,2162,3,2026-07-27 08:00:00,-0.165229091160566
6644,2026,k2,LONG,0.160540350574032,0.3812134074110626,0.1594729227677373,-0.5457008938453107,-26.09999999999991,2166,2,2026-07-30 04:00:00,-0.160540350574032
6648,2026,k2,LONG,0.064485323205334,0.3633740677224685,0.2754564503156141,-0.2953494866593804,-15.920000000000073,2168,3,2026-07-30 20:00:00,-0.064485323205334
6655,2026,k2,LONG,0.4062691410739945,0.588162759902617,-0.0570587604487237,0.4263862332696004,6.690000000000055,2170,2,2026-08-03 04:00:00,-0.4062691410739945
6661,2026,k2,LONG,0.5579041644473063,0.5009223113478759,-0.3364484966649805,1.7625260960334153,33.76999999999998,2174,7,2026-08-04 04:00:00,-0.5579041644473063
6669,2026,k2,LONG,0.0422478274209805,0.3339452617001338,0.2775889724947917,1.4154124021673682,117.55000000000018,2176,7,2026-08-05 12:00:00,-0.0422478274209805
6681,2026,k2,LONG,0.0638949158647484,0.365511338494409,0.2782621064089487,0.4752621672492647,35.350000000000364,2178,4,2026-08-07 12:00:00,-0.0638949158647484
6689,2026,k2,LONG,0.0589833503744102,0.3419263820167415,0.2627750680495833,-0.2869790247888816,-21.06999999999971,2182,4,2026-08-11 00:00:00,-0.0589833503744102
6698,2026,k2,LONG,0.5329796501085515,0.5188511657953728,-0.2906655971172106,0.3818417265077319,9.25,2186,4,2026-08-12 12:00:00,-0.5329796501085515
6711,2026,k2,LONG,0.1089642730847167,0.4067920040203127,0.2535019359208474,0.1836311423101494,11.510000000000218,2190,7,2026-08-14 16:00:00,-0.1089642730847167
6718,2026,k2,LONG,0.1290953233758434,0.6113517505245768,0.403333775218375,-0.6820038115981617,-25.050000000000185,2192,3,2026-08-18 00:00:00,-0.1290953233758434
6727,2026,k2,LONG,0.3915656902727816,0.4016959640135337,-0.1471600836879977,4.279137153895781,132.91000000000076,2194,6,2026-08-19 12:00:00,-0.3915656902727816
6736,2026,k2,LONG,0.1312788083526941,0.3497007528228488,0.172513646359531,2.850970569818421,136.59000000000017,2196,13,2026-08-21 00:00:00,-0.1312788083526941
6753,2026,k2,LONG,0.182484648126695,0.3708853472688447,0.1207198170504474,-0.4002987303958141,-21.4399999999996,2200,2,2026-08-26 00:00:00,-0.182484648126695
6761,2026,k2,LONG,0.277167530801751,0.5661327808655547,0.132051625085369,-1.0,-22.579999999999927,2202,2,2026-08-27 08:00:00,-0.277167530801751
6765,2026,k2,LONG,0.2831834441326077,0.5991082136347561,0.146267242156924,-0.3719512195121948,-14.029999999999744,2204,2,2026-08-28 00:00:00,-0.2831834441326077
6769,2026,k2,LONG,0.2700891100103189,0.6437016997133669,0.1997557705153351,-1.0,-30.279999999999745,2206,2,2026-08-28 16:00:00,-0.2700891100103189
2809,2024,k3p,LONG,0.1553690564554243,0.0216785184511948,-0.1370587089613431,-0.6677524429967417,-8.199999999999818,976,4,2024-01-02 08:00:00,-0.1553690564554243
2810,2024,k3p,LONG,0.0591703513621771,0.0942146105195512,0.0294695475494815,-0.8143621084797353,-10.659999999999854,976,4,2024-01-02 12:00:00,-0.0591703513621771
2822,2024,k3p,LONG,0.4087298638888316,0.4663870193048176,-0.13296914750399,-1.0,-6.198218979956437,980,3,2024-01-04 12:00:00,-0.4087298638888316
2827,2024,k3p,LONG,0.7594898809129246,0.6539356600232877,-0.6022117374454383,-1.0,-1.7799999999999727,982,3,2024-01-05 08:00:00,-0.7594898809129246
2837,2024,k3p,LONG,0.2906355199328868,0.6698622730424296,0.1845409831004308,-1.0,-6.1400000000001,986,6,2024-01-09 04:00:00,-0.2906355199328868
2838,2024,k3p,LONG,0.1900244721305522,0.0776154987860839,-0.1271578175304434,-1.0,-5.380000000000109,986,6,2024-01-09 08:00:00,-0.1900244721305522
2839,2024,k3p,LONG,0.2743541957141768,0.0879340805077932,-0.2105451991399648,-1.0,-6.335926354289995,986,6,2024-01-09 12:00:00,-0.2743541957141768
2840,2024,k3p,LONG,0.2667607399500328,0.0596066746692553,-0.2230547859215089,-1.0,-7.6617131771447475,986,6,2024-01-09 16:00:00,-0.2667607399500328
2851,2024,k3p,LONG,0.4121955518800244,0.0115313431557255,-0.4054173770802911,-1.0,-4.596265484949754,992,4,2024-01-11 12:00:00,-0.4121955518800244
2852,2024,k3p,LONG,0.7460872704322283,0.7162918468396022,-0.5642116524340447,-1.0,-0.3956327424750725,992,4,2024-01-11 16:00:00,-0.7460872704322283
2857,2024,k3p,LONG,0.1281322204193979,0.1258888090225244,-0.0183738240228831,0.9284147397009694,9.400000000000093,994,5,2024-01-12 12:00:00,-0.1281322204193979
2858,2024,k3p,LONG,0.0878025023870824,0.0603113087026323,-0.032786677510781,-0.3501507897179328,-8.649999999999864,994,5,2024-01-12 16:00:00,-0.0878025023870824
2859,2024,k3p,LONG,0.1252512216347885,0.0373343450401475,-0.0925930489198541,0.3731315689500935,3.6000000000001364,994,5,2024-01-12 20:00:00,-0.1252512216347885
2862,2024,k3p,LONG,0.2144810882793381,0.1300608585764286,-0.112315824192927,-0.11061676377913,-0.8400000000001455,996,3,2024-01-15 12:00:00,-0.2144810882793381
2879,2024,k3p,LONG,0.6217944564730215,1.3128381490932677,-0.1252717907322496,4.29478458049902,18.94000000000005,1002,10,2024-01-18 12:00:00,-0.6217944564730215
2880,2024,k3p,LONG,0.6147713674880245,1.7825466603325395,0.0719166448606685,21.265957446807285,19.99000000000001,1002,10,2024-01-18 16:00:00,-0.6147713674880245
2881,2024,k3p,LONG,0.2305539577876736,0.0792048838240338,-0.1696100734053836,1.3820960698689675,12.659999999999854,1002,10,2024-01-18 20:00:00,-0.2305539577876736
2882,2024,k3p,LONG,0.0648223284290668,0.0274936913007281,-0.0391108422155618,0.394023627519097,5.669999999999845,1002,10,2024-01-19 00:00:00,-0.0648223284290668
2883,2024,k3p,LONG,0.1303728191549682,0.1601761936079887,0.008920752530835,0.426936614946632,5.169999999999845,1002,10,2024-01-19 04:00:00,-0.1303728191549682
2884,2024,k3p,LONG,0.3242714940694967,-0.0162229277178282,-0.3352337887780833,1.2956824568972192,7.559999999999945,1002,10,2024-01-19 08:00:00,-0.3242714940694967
2885,2024,k3p,LONG,0.1495355996416607,0.0312273320352413,-0.1229778654275184,-0.0723105968446718,-0.7400000000000091,1002,10,2024-01-19 12:00:00,-0.1495355996416607
2886,2024,k3p,LONG,0.0971013887255194,-0.0017667997375383,-0.0986966297549429,-0.4289655172413812,-6.220000000000027,1002,10,2024-01-19 16:00:00,-0.0971013887255194
2896,2024,k3p,LONG,0.0991201300880655,0.0114536093095096,-0.0888018040232923,-0.4712643678161033,-3.690000000000055,1006,3,2024-01-23 12:00:00,-0.0991201300880655
2913,2024,k3p,LONG,0.1928452301046544,0.2124948950294372,-0.0213289620032333,-0.405897592301225,-2.259999999999991,1014,3,2024-01-26 08:00:00,-0.1928452301046544
2919,2024,k3p,LONG,0.3227927646342959,0.1958460954737722,-0.1901643717613348,-1.0,-6.819999999999936,1018,4,2024-01-29 12:00:00,-0.3227927646342959
2920,2024,k3p,LONG,0.1046195896577819,0.1009480629537223,-0.0142326716270259,-1.0,-13.864933230031284,1018,4,2024-01-29 16:00:00,-0.1046195896577819
2924,2024,k3p,LONG,0.7220720353493172,0.7045149165119668,-0.5262676385371006,-1.0,-2.8299999999999272,1020,6,2024-01-30 08:00:00,-0.7220720353493172
2925,2024,k3p,LONG,0.4056334507759003,0.04486128004416,-0.3789694065622769,-1.0,-6.019999999999982,1020,6,2024-01-30 12:00:00,-0.4056334507759003
2926,2024,k3p,LONG,0.3676003203453676,0.1553725916535985,-0.2693427431565219,-1.0,-6.44984270671921,1020,6,2024-01-30 16:00:00,-0.3676003203453676
2927,2024,k3p,LONG,0.6748773201666953,0.7697412505579185,-0.4246169820070656,1.1460674157302857,3.059999999999945,1020,6,2024-01-30 20:00:00,-0.6748773201666953
2933,2024,k3p,LONG,0.0466935738235509,0.0615361680580054,0.0119692506284196,-1.0,-13.527186271146547,1024,3,2024-01-31 20:00:00,-0.0466935738235509
2941,2024,k3p,LONG,0.2130983940661369,0.1089745665975977,-0.1273461326045405,-0.1772223422846797,-1.6900000000000546,1028,4,2024-02-02 04:00:00,-0.2130983940661369
2942,2024,k3p,LONG,0.6611660596532792,0.0240245605777157,-0.6530257231276333,-0.4593036863949592,-2.5,1028,4,2024-02-02 08:00:00,-0.6611660596532792
2952,2024,k3p,LONG,0.6521569163930068,0.7589711631373605,-0.388154046638521,-1.0,-3.992507579027461,1032,4,2024-02-06 04:00:00,-0.6521569163930068
2953,2024,k3p,LONG,0.3986369612112933,1.292717008439984,0.3787552672780218,-1.0,-5.800000000000182,1032,4,2024-02-06 08:00:00,-0.3986369612112933
2957,2024,k3p,LONG,0.0897955957603207,0.0998657034615483,0.0011026073628743,-0.2630702789217173,-2.4200000000000728,1034,4,2024-02-07 00:00:00,-0.0897955957603207
2958,2024,k3p,LONG,0.1782244506750481,-0.0293374143740434,-0.2023332204880515,-0.3289516365074484,-1.740000000000009,1034,4,2024-02-07 04:00:00,-0.1782244506750481
2982,2024,k3p,LONG,0.7322430850919215,1.223563547174825,-0.4046254845064052,-1.0,-2.5,1042,4,2024-02-13 08:00:00,-0.7322430850919215
2983,2024,k3p,LONG,0.1536763477950415,0.1382282537695356,-0.0366905072268942,-1.0,-9.860000000000127,1042,4,2024-02-13 12:00:00,-0.1536763477950415
2993,2024,k3p,LONG,0.6623029991793941,1.2920369387730275,-0.2259860000063058,-0.1811846689895332,-0.5199999999999818,1044,3,2024-02-15 04:00:00,-0.6623029991793941
2997,2024,k3p,LONG,0.1509723827294988,0.1523532358610139,-0.0216202779029714,-0.2077635762981692,-2.1699999999998454,1046,7,2024-02-15 20:00:00,-0.1509723827294988
2998,2024,k3p,LONG,0.1588114978212179,0.146175486717064,-0.0358503590944363,-1.0,-7.5810320733639855,1046,7,2024-02-16 00:00:00,-0.1588114978212179
2999,2024,k3p,LONG,0.4539885453648541,0.0614166201661484,-0.4204543672491612,-1.0,-5.389266036682102,1046,7,2024-02-16 04:00:00,-0.4539885453648541
3000,2024,k3p,LONG,0.613020692451596,0.0328905724892206,-0.6002927214848468,-1.0,-2.295883018341101,1046,7,2024-02-16 08:00:00,-0.613020692451596
3001,2024,k3p,LONG,0.7650737419051487,0.5711304642962519,-0.630900199044055,-1.0,-1.8299999999999272,1046,7,2024-02-16 12:00:00,-0.7650737419051487
3004,2024,k3p,LONG,0.1169198913565387,0.0616850980781998,-0.0624470082439594,-0.1966806461458281,-2.950000000000045,1048,5,2024-02-19 04:00:00,-0.1169198913565387
3005,2024,k3p,LONG,0.1062691163436464,0.0839092410541864,-0.0312768361893544,-0.3339534982990544,-3.910000000000082,1048,5,2024-02-19 08:00:00,-0.1062691163436464
3006,2024,k3p,LONG,0.2182589688337176,-0.010804885042259,-0.2267055908082863,-0.4479353533020438,-3.3299999999999272,1048,5,2024-02-19 12:00:00,-0.2182589688337176
3013,2024,k3p,LONG,0.162310201597912,0.0511901470062808,-0.1194287376720474,-0.4821681563478927,-5.960000000000036,1052,4,2024-02-20 16:00:00,-0.162310201597912
3014,2024,k3p,LONG,0.2241973281886715,0.0056539815433903,-0.2198109542009374,-0.5020147722161605,-4.620000000000118,1052,4,2024-02-20 20:00:00,-0.2241973281886715
3019,2024,k3p,LONG,0.718524021634544,0.634247401839507,-0.5399986136760202,-1.0,-2.7799999999999727,1054,3,2024-02-21 16:00:00,-0.718524021634544
3024,2024,k3p,LONG,0.4110822740230275,0.2728438792421516,-0.2503996771130039,-1.0,-4.769999999999982,1056,3,2024-02-22 12:00:00,-0.4110822740230275
3040,2024,k3p,LONG,0.3120929115829711,0.9661993264765628,0.3525624539240155,-1.0,-3.099999999999909,1064,5,2024-02-27 08:00:00,-0.3120929115829711
3041,2024,k3p,LONG,0.3646364518494622,0.2661523499360618,-0.1955329504454823,-1.0,-5.072238764652639,1064,5,2024-02-27 12:00:00,-0.3646364518494622
3042,2024,k3p,LONG,0.5139290033733789,0.1623376781376418,-0.4350213663709636,-1.0,-2.8548693823265694,1064,5,2024-02-27 16:00:00,-0.5139290033733789
3050,2024,k3p,LONG,0.4413711059135924,0.0873084387728148,-0.392598089317524,0.1761331403413128,0.6499999999998636,1066,5,2024-02-29 00:00:00,-0.4413711059135924
3051,2024,k3p,LONG,0.2813640361008441,0.0057478823007382,-0.2772334011632742,-0.3339317773788281,-1.860000000000128,1066,5,2024-02-29 04:00:00,-0.2813640361008441
3052,2024,k3p,LONG,0.4335169814022604,0.1324193372002838,-0.3585036755443317,-0.3901360556691976,-1.0199999999999818,1066,5,2024-02-29 08:00:00,-0.4335169814022604
3060,2024,k3p,LONG,0.0462891177923361,0.0618460162406623,0.0126941009175754,5.8829617834394,73.88999999999987,1070,17,2024-03-01 16:00:00,-0.0462891177923361
3061,2024,k3p,LONG,0.107504621328606,0.0520069069405859,-0.0610886972251397,1.011055337381256,40.690000000000055,1070,17,2024-03-01 20:00:00,-0.107504621328606
3062,2024,k3p,LONG,0.0771694655328953,0.0013127413627204,-0.0759580277195189,1.968707607810924,45.30000000000018,1070,17,2024-03-04 04:00:00,-0.0771694655328953
3063,2024,k3p,LONG,0.2030638029991135,-0.0475786763590955,-0.2409809723950671,4.122856766110778,43.96000000000004,1070,17,2024-03-04 08:00:00,-0.2030638029991135
3064,2024,k3p,LONG,0.3898944383894858,-0.0262890075839019,-0.4059335081256454,4.640296578867597,40.32999999999993,1070,17,2024-03-04 12:00:00,-0.3898944383894858
3065,2024,k3p,LONG,0.2360764176078351,0.1438874212984647,-0.1261574232683412,2.637928016358997,33.809999999999945,1070,17,2024-03-04 16:00:00,-0.2360764176078351
3066,2024,k3p,LONG,0.1037360694583286,0.043442332897717,-0.0648002734235209,0.2557284299858554,9.039999999999964,1070,17,2024-03-04 20:00:00,-0.1037360694583286
3067,2024,k3p,LONG,0.0673519935458898,0.0129761167245358,-0.0552498441512355,0.38043196568229,11.269999999999982,1070,17,2024-03-05 00:00:00,-0.0673519935458898
3068,2024,k3p,LONG,0.1088703805382541,0.0206114145865035,-0.0905029385012149,0.714469717552959,12.86999999999989,1070,17,2024-03-05 04:00:00,-0.1088703805382541
3069,2024,k3p,LONG,0.117769340390298,-0.049546938740174,-0.1614811688366833,0.4428955355928917,6.25,1070,17,2024-03-05 08:00:00,-0.117769340390298
3070,2024,k3p,LONG,0.0894086416634137,-0.0065750756262344,-0.0953958487090722,0.0659539684396919,1.0,1070,17,2024-03-05 12:00:00,-0.0894086416634137
3071,2024,k3p,LONG,0.0615862310151392,0.0512965083798076,-0.0134488812506803,-0.1478216512719039,-2.25,1070,17,2024-03-05 16:00:00,-0.0615862310151392
3072,2024,k3p,LONG,0.1086056201001908,0.0830667756373324,-0.0345603631406743,-0.3793024941015933,-5.409999999999855,1070,17,2024-03-05 20:00:00,-0.1086056201001908
3073,2024,k3p,LONG,0.4958499460310194,0.0042220368559175,-0.4937214059222495,-0.4668506175557936,-2.4400000000000546,1070,17,2024-03-06 00:00:00,-0.4958499460310194
3078,2024,k3p,LONG,0.0596154374374353,0.0236745393966984,-0.0373522660630008,0.668489065606379,13.450000000000273,1072,8,2024-03-06 20:00:00,-0.0596154374374353
3079,2024,k3p,LONG,0.1410958795848441,0.0077758838704846,-0.1344171408886152,0.5489651898141501,9.990000000000236,1072,8,2024-03-07 00:00:00,-0.1410958795848441
3080,2024,k3p,LONG,0.2479753082723393,0.001895598726166,-0.2465497712246549,1.1422913725455142,11.970000000000256,1072,8,2024-03-07 04:00:00,-0.2479753082723393
3081,2024,k3p,LONG,0.0862104181784999,-0.0190743036630033,-0.103640318146252,0.2820671616845724,3.800000000000182,1072,8,2024-03-07 08:00:00,-0.0862104181784999
3082,2024,k3p,LONG,0.1321871403984221,0.0220976847023606,-0.1130104854462925,0.0432844400357524,0.5799999999999272,1072,8,2024-03-07 12:00:00,-0.1321871403984221
3083,2024,k3p,LONG,0.2650920791629724,0.0383761873713762,-0.2368891150922221,-1.0,-11.43861719847655,1072,8,2024-03-07 16:00:00,-0.2650920791629724
3090,2024,k3p,LONG,0.0748246146630796,-0.0081419367514758,-0.0823573341345151,-0.2399033482913312,-6.949999999999818,1076,5,2024-03-08 20:00:00,-0.0748246146630796
3091,2024,k3p,LONG,0.2219618406466518,0.0203553775957164,-0.2061245801291382,-0.1878685762426317,-2.230000000000018,1076,5,2024-03-11 04:00:00,-0.2219618406466518
3095,2024,k3p,LONG,0.4264251770244653,0.1059956305653463,-0.3656287519867666,-1.0,-4.909999999999855,1078,5,2024-03-11 20:00:00,-0.4264251770244653
3096,2024,k3p,LONG,0.3106241941270707,0.06909443051221,-0.2629921654113848,-1.0,-7.059999999999945,1078,5,2024-03-12 00:00:00,-0.3106241941270707
3097,2024,k3p,LONG,0.4200570942112766,-0.0222766073903453,-0.432976254632348,-1.0,-5.570000000000164,1078,5,2024-03-12 04:00:00,-0.4200570942112766
3105,2024,k3p,LONG,0.7508984429790798,0.4195439458851345,-0.6463893928203921,8.312000000000262,10.390000000000327,1080,7,2024-03-13 12:00:00,-0.7508984429790798
3106,2024,k3p,LONG,0.3431646270878158,0.1598558193676754,-0.2381656703612659,0.334114888628352,2.849999999999909,1080,7,2024-03-13 16:00:00,-0.3431646270878158
3107,2024,k3p,LONG,0.0749963448492588,0.0272644317141735,-0.0497766458580405,-0.3416413373860154,-5.619999999999891,1080,7,2024-03-13 20:00:00,-0.0749963448492588
3108,2024,k3p,LONG,0.0686539629346937,0.0517350064422976,-0.0204707697071117,-0.4065567007841265,-5.059999999999945,1080,7,2024-03-14 00:00:00,-0.0686539629346937
3109,2024,k3p,LONG,0.162340101776702,0.0954041636200221,-0.0824238597886753,-0.6872209897134887,-5.839999999999691,1080,7,2024-03-14 04:00:00,-0.162340101776702
3116,2024,k3p,LONG,0.362548349419957,0.1160834330122048,-0.2885507734413292,-1.0,-8.569999999999709,1082,4,2024-03-15 08:00:00,-0.362548349419957
