m5_index,year,decision,origin,S,rh,ah,pb,actual_leg,reveal_i,direction,phase,reveal_time,reveal_close,reveal_min,reveal_pos_s,reveal_overshoot_s,reveal_eff,reveal_flip,reveal_align,reveal_path_s,pre_reveal_mae_s,reveal_speed,origin_lost_before_accept,pullback_extreme,retest_i,accept_i,retest_level,accept_time,accept_close,pb_depth_s,accept_pos_s,t_reveal_retest,t_retest_accept,accept_eff,accept_flip,accept_align,accept_path_s,retest_accept_eff,run_accept,prog1,prog3,prog5,atr1_s,tv5_60,dist_target_s,dist_fail_s,geom_ratio,A_pre_target,A_touch,A_touch_i,A_close,A_close_i,A_equal25,terminal60_dir_s,B_i,B_time,B_close,B_pos_s,B_time_from_accept,B_eff,B_flip,B_align,B_path_s,B_prog1,B_prog3,B_prog5,B_atr1_s,B_tv5_60,B_dist_target_s,B_dist_fail_s,B_pre_target,B_touch,B_close_out,C_i,C_time,C_close,C_pos_s,C_time_from_B,C_eff,C_flip,C_align,C_path_s,C_prog1,C_prog3,C_prog5,C_atr1_s,C_tv5_60,C_dist_target_s,C_dist_fail_s,C_pre_target,C_touch,C_close_out,reveal_prog1,reveal_prog3,reveal_prog5,reveal_retain_origin_15,accept_retain_origin_15,accept_retain_extreme_15,reveal_retain_origin_30,accept_retain_origin_30,accept_retain_extreme_30,reveal_retain_origin_60,accept_retain_origin_60,accept_retain_extreme_60
185285,2024,2024-08-12 16:45:00,2451.95,13.334718201131944,15,60,0.25,1,925490,1,0,2024-08-12 16:54:00,2456.5,9.0,0.3412145597208005,0.0912145597208005,0.7165354330709564,0.25,0.7777777777777778,0.4762005393905078,0.01949797484117,0.0277777777777777,0.0,2455.35,925493.0,925493.0,2455.3625,2024-08-12 16:57:00,2455.71,0.0862410425667991,0.2819707130879633,3.0,0.0,0.4292237442922962,0.2727272727272727,0.75,0.6569317677261225,1.0,0.0,-0.1199875374842259,-0.0592438466328371,0.0802416656925929,0.1018236671981979,1.1467181461112046,0.2180292869120421,0.0269971959339619,8.075997202426812,0.0,0.0,925494.0,0.0,925494.0,0.0,-0.2182273337994374,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11623792693786414,0.1717321630243054,0.13648582388832706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185290,2024,2024-08-12 17:10:00,2451.08,13.334718201131944,15,60,0.25,1,925516,-1,0,2024-08-12 17:20:00,2447.55,10.0,0.2647225045745694,0.0147225045745694,0.6117850953205335,0.3333333333333333,0.8,0.4327050570525471,0.0749922109276454,0.025,1.0,2452.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09299034155026402,0.06224353506994029,0.09374026365955684,1.0,,,0.0,,,0.0,,
185413,2024,2024-08-13 04:25:00,2462.13,13.521948209871317,15,60,0.25,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185547,2024,2024-08-13 15:35:00,2470.28,13.105863507491105,15,60,0.25,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185551,2024,2024-08-13 15:55:00,2466.74,13.105863507491105,15,60,0.25,1,926816,1,0,2024-08-13 16:01:00,2470.09,6.0,0.255610780478948,0.005610780478948,0.6607495069034628,0.4,0.6666666666666666,0.3868497483665825,0.0022890517654634,0.0416666666666666,0.0,2466.83,926818.0,926829.0,2469.2525,2024-08-13 16:14:00,2470.78,0.2487436251824883,0.3082589710850581,2.0,11.0,0.2869318181818586,0.4444444444444444,0.5789473684210527,1.0743282952665858,0.3816425120773244,2.0,0.1541294855425117,0.2083037106589423,0.1991475035970192,0.0990745629066811,0.8620394179004309,0.1917410289149551,0.3013918157885984,0.6361852520018672,0.0,0.0,926834.0,0.0,926835.0,0.0,0.0228905176548078,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19075431379023897,0.12513482984642174,0.21669690046572257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185557,2024,2024-08-13 16:25:00,2464.84,13.14044468552743,15,60,0.25,1,926847,1,0,2024-08-13 16:32:00,2468.54,7.0,0.281573423772706,0.031573423772706,0.7520325203251551,0.5,0.7142857142857143,0.374416552692379,0.0700128513164656,0.0357142857142857,0.0,2467.49,926850.0,926850.0,2467.615,2024-08-13 16:35:00,2469.47,0.0799059716111911,0.3523472843425934,3.0,0.0,0.7112135176651033,0.5555555555555556,0.6,0.495417023989281,1.0,1.0,0.0958871659333947,0.0707738605698874,0.1643779987429821,0.1319444159492328,1.0463672871618577,0.147652715657415,0.1506798321810785,0.9799102676200496,0.0,1.0,926855.0,1.0,926857.0,1.0,-0.3591963676235625,926857.0,2024-08-13 16:42:00,2471.51,0.5075931720443411,7.0,0.3388704318937582,0.8333333333333334,0.4285714285714285,0.4581275705707482,0.0403334904323237,0.1171954250297585,0.2655922294505024,0.1260525470181455,1.1242574252812223,0.2424068279556543,0.2575931720443541,0.0,1.0,1.0,926872.0,2024-08-13 16:57:00,2475.08,0.7792734755223216,15.0,0.3022861981371137,0.5714285714285714,0.6,0.898751928312484,0.0662078050492528,0.0631637680354964,0.1392646933794748,0.1107164105937453,0.9205559267322112,0.2207265244776954,0.2792734755223131,0.0,0.0,0.0,0.08675505489212562,0.1757931375445858,0.2130825909631532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
185823,2024,2024-08-14 15:35:00,2465.63,13.232927925536131,15,60,0.25,1,928172,1,0,2024-08-14 15:38:00,2472.58,3.0,0.5252050067157181,0.2752050067157181,1.0,0.0,1.0,0.5252050067157181,0.0657450871716013,0.0833333333333333,0.0,2469.48,928175.0,928175.0,2470.8425,2024-08-14 15:41:00,2469.61,0.2342641037149239,0.3007648815436867,3.0,0.0,0.2412121212121289,0.2,0.6666666666666666,1.2468895842891132,1.0,0.0,-0.1685190165433225,-0.2244401251720314,0.2448437729149777,0.2048563180222402,2.239138107175178,0.1992351184563229,0.0098239785428924,20.28048995689,0.0,0.0,928176.0,0.0,928181.0,0.0,-0.914385695145368,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3189014573151487,0.4692838980870092,0.4692838980870092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185842,2024,2024-08-14 17:10:00,2453.35,13.538433073712138,15,60,0.25,1,928275,1,0,2024-08-14 17:21:00,2457.18,11.0,0.2828983220692444,0.0328983220692444,0.5140939597315464,0.8,0.6363636363636364,0.5502852478892584,0.0539205679139836,0.0227272727272727,0.0,2454.63,928279.0,928284.0,2456.2225,2024-08-14 17:30:00,2456.75,0.188352668740603,0.251136891654171,4.0,5.0,0.2595419847328332,0.631578947368421,0.6,0.9676156707851558,0.5096153846153763,4.0,0.0635228608301803,0.1181820666607764,0.0679546883299557,0.1025986172471344,0.8674316539555866,0.2488631083458401,0.1565912383255296,1.5892530732737291,0.0,0.0,928289.0,0.0,928289.0,0.0,-0.5273874724737356,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050966016247466786,0.11005704957783824,0.22676184040535627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185844,2024,2024-08-14 17:20:00,2456.49,13.538433073712138,15,60,0.25,1,928289,-1,0,2024-08-14 17:35:00,2449.92,15.0,0.4852851112258195,0.2352851112258195,0.4584787159804426,0.5,0.4666666666666667,1.0584681345306342,0.1336934629100405,0.0166666666666666,0.0,2451.69,928293.0,928293.0,2451.5625,2024-08-14 17:39:00,2451.1,0.13073891124349,0.398125837063504,4.0,0.0,0.2565445026177979,0.4444444444444444,0.4210526315789473,1.551878262839392,1.0,0.0,-0.1093184116612258,-0.2902847012355367,0.2969324424852164,0.1394021556721411,1.3219634376529443,0.1018741629365071,0.0435796370811745,2.3376550935725766,1.0,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384091716647532,0.44244411206129103,0.5044896970582129,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
185847,2024,2024-08-14 17:35:00,2449.92,13.538433073712138,15,60,0.25,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185849,2024,2024-08-14 17:45:00,2449.06,13.538433073712138,15,60,0.25,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186099,2024,2024-08-15 15:35:00,2459.09,13.056268316843031,15,60,0.25,1,929552,-1,0,2024-08-15 15:39:00,2454.62,4.0,0.3423642875226301,0.0923642875226301,0.6016150740243105,1.0,0.5,0.5690753146068871,0.1041645259576372,0.0625,0.0,2456.5,929560.0,929560.0,2455.7375,2024-08-15 15:47:00,2455.09,0.1439921388238356,0.3063662528166538,8.0,0.0,0.2157497303128481,0.5454545454545454,0.4166666666666667,1.420007581805118,1.0,0.0,-0.0084250719524677,-0.0375298659700582,-0.2956434339680807,0.1657568122049786,1.517093096034861,0.1936337471833357,0.1079941041178593,1.7930029326324213,0.0,1.0,929562.0,1.0,929562.0,1.0,0.9880311653337156,929562.0,2024-08-15 15:49:00,2451.95,0.5468637612777522,2.0,1.0,0.0,1.0,0.2404975084610983,0.2083290519153441,0.2083290519153441,0.2083290519153441,0.1672876797368404,1.4590653407718963,0.2031362387222322,0.2968637612777574,0.0,1.0,1.0,929569.0,2024-08-15 15:56:00,2446.95,0.9298215772985694,7.0,0.4950495049504772,0.3333333333333333,0.5714285714285714,0.7735747883620788,0.1876493298502213,0.4220195132549573,0.2496884960455896,0.1739978808660808,1.3397260261280473,0.0701784227014445,0.4298215772985798,0.0,1.0,1.0,0.2772614587990634,0.37529865970040793,0.37529865970040793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186379,2024,2024-08-16 15:55:00,2485.91,13.65464106130214,15,60,0.25,1,930951,1,0,2024-08-16 15:59:00,2489.49,4.0,0.2621819192410561,0.0121819192410561,0.637010676156583,0.6666666666666666,0.5,0.4115816721046751,0.0505322693509348,0.0625,1.0,2485.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15599091843110904,0.08129104199929955,0.08129104199929955,0.0,,,0.0,,,0.0,,
186389,2024,2024-08-16 16:45:00,2493.98,14.905023842637693,15,60,0.25,1,931003,1,0,2024-08-16 16:51:00,2498.3,6.0,0.2898351619970081,0.0398351619970081,0.7686832740213342,0.4,0.8333333333333334,0.3770540764868574,0.0040254883610657,0.0416666666666666,1.0,2493.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06105324014290671,0.15900679026226466,0.17980514679445292,0.0,,,0.0,,,0.0,,
186393,2024,2024-08-16 17:05:00,2485.71,14.905023842637693,15,60,0.25,1,931025,1,0,2024-08-16 17:13:00,2490.25,8.0,0.3045952859875825,0.0545952859875825,0.4871244635193246,0.2857142857142857,0.875,0.625292525419428,0.1100300152025551,0.03125,1.0,2485.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11741007719785762,0.22811100712727234,0.3730285881257611,0.0,,,0.0,,,0.0,,
186664,2024,2024-08-19 16:40:00,2486.85,14.576729184754342,15,60,0.25,1,932380,1,0,2024-08-19 16:50:00,2490.86,10.0,0.2750960074221752,0.0250960074221752,0.6716917922948152,0.2222222222222222,0.8,0.4095568988305154,0.025382923378097,0.025,0.0,2490.67,-1.0,-1.0,2489.8575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056254046405540256,0.12622859193436778,0.0898692692576097,1.0,,,1.0,,,1.0,,
186874,2024,2024-08-20 11:10:00,2520.55,13.410178629887792,15,60,0.25,1,933424,-1,0,2024-08-20 11:15:00,2516.58,5.0,0.2960437820829739,0.0460437820829738,1.0,0.0,1.0,0.2960437820829739,0.0186425555467855,0.05,0.0,2517.71,933431.0,933432.0,2517.5725,2024-08-20 11:23:00,2516.08,0.0842643510714789,0.333328893176545,7.0,1.0,0.4863982589771979,0.3333333333333333,0.7692307692307693,0.6853003418998078,1.0,1.0,0.0969412888432985,0.0745702221871423,-0.0156597466593025,0.0999361757720791,0.7981785666050809,0.1666711068234598,0.12154946216505,1.371220427334507,0.0,0.0,933433.0,0.0,933434.0,0.0,-0.5421255153005231,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07233311552154702,0.15883457325862121,0.2550301598800321,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186940,2024,2024-08-20 16:40:00,2523.46,13.945051981893048,15,60,0.25,1,933755,1,0,2024-08-20 16:46:00,2527.09,6.0,0.2603073839174986,0.0103073839174986,0.5808000000000174,0.4,0.6666666666666666,0.4481876444860379,0.0595193191877406,0.0416666666666666,0.0,2525.95,933786.0,933786.0,2526.1825,2024-08-20 17:17:00,2527.2,0.0817494263542768,0.2681954864604294,31.0,0.0,0.1605150214592106,0.4722222222222222,0.5675675675675675,1.6708435386440277,1.0,0.0,-0.0803152258919227,-0.0609535196501272,-0.0537825173383245,0.1021609898534612,1.1583344204738242,0.2318045135395653,0.0896375288972075,2.5860207639075803,0.0,0.0,933787.0,0.0,933788.0,0.0,-1.288629115426242,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07959812566072946,0.25241928137453523,0.1584791510902656,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186950,2024,2024-08-20 17:30:00,2523.24,13.945051981893048,15,60,0.25,1,933807,1,0,2024-08-20 17:38:00,2527.65,8.0,0.3162412019493705,0.0662412019493705,0.7241379310344621,0.4285714285714285,0.75,0.4367140407872384,0.1269267409184446,0.03125,0.0,2523.53,933808.0,933820.0,2526.5475,2024-08-20 17:51:00,2527.25,0.2954452952451883,0.2875571927022576,1.0,12.0,0.2070211667527033,0.45,0.6666666666666666,1.3890231477912514,0.3229166666666243,2.0,0.0975256314401709,0.0975256314401709,0.1520252490096562,0.1043691602272332,0.8315501374786634,0.2124428072977371,0.2667612859980754,0.7963779515701237,0.0,0.0,933828.0,0.0,933828.0,0.0,-1.2355636983191107,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06669032149954332,0.163498852708521,0.23377467536393304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186957,2024,2024-08-20 18:05:00,2513.63,13.945051981893048,15,60,0.25,1,933837,-1,0,2024-08-20 18:08:00,2509.56,3.0,0.2918597940893196,0.0418597940893196,1.0,0.0,1.0,0.2918597940893196,0.0236643076288575,0.0833333333333333,0.0,2513.4,933838.0,933844.0,2510.5775,2024-08-20 18:15:00,2509.94,0.2753664887722321,0.2646099853045607,1.0,6.0,0.3432558139534789,0.4444444444444444,0.7,0.7708827485160178,0.5164179104477106,2.0,0.1068479344454557,0.0544996175694852,0.1699527547890977,0.1508557115528059,0.936165034006578,0.235390014695434,0.2481166799874732,0.9487069299758945,0.0,1.0,933847.0,0.0,933866.0,1.0,0.0222301071665035,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10613083421429509,0.24381407860041115,0.24381407860041115,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
187215,2024,2024-08-21 16:35:00,2504.83,13.268421508532455,15,60,0.25,1,935133,-1,0,2024-08-21 16:45:00,2498.63,10.0,0.4672748748607976,0.2172748748607976,0.4851330203442489,0.3333333333333333,0.8,0.9631891775357216,0.2200713926763875,0.025,0.0,2500.47,935134.0,935134.0,2500.1800000000003,2024-08-21 16:46:00,2500.16,0.1386751241522174,0.3519634944516165,1.0,0.0,0.3263452131376619,0.4,0.7272727272727273,1.0785005579449027,1.0,0.0,-0.115311380409181,0.1100356963381937,0.1416898007642542,0.1313451473642017,1.332811152191692,0.1480365055483968,0.0233637437430364,6.336163452244486,1.0,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22308606928839006,0.3534708327576178,0.4273304097517474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187221,2024,2024-08-21 17:05:00,2499.82,13.268421508532455,15,60,0.25,1,935162,1,0,2024-08-21 17:14:00,2504.65,9.0,0.3640222008996265,0.1140222008996265,0.3712528823981434,0.25,0.6666666666666666,0.9805235680547189,0.3466878103806293,0.0277777777777777,0.0,2503.05,935165.0,935165.0,2503.4425,2024-08-21 17:17:00,2503.5,0.1205870644802025,0.2773502483044692,3.0,0.0,0.2297128589263321,0.2727272727272727,0.5833333333333334,1.2073779831080949,1.0,0.0,-0.109282027185176,-0.0866719525951573,0.1944466414743321,0.1852635151013266,1.396142266486312,0.2226497516955441,0.0339151118850451,6.564912593692746,0.0,1.0,935167.0,0.0,935168.0,0.0,0.0346687810380629,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1529948380592807,0.4235620639867272,0.3248314049435599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187479,2024,2024-08-22 15:35:00,2500.49,12.8195541425588,15,60,0.25,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187491,2024,2024-08-22 16:35:00,2486.13,12.89744313237605,15,60,0.25,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187773,2024,2024-08-23 17:05:00,2510.72,12.160902378093516,15,60,0.25,1,937913,1,0,2024-08-23 17:07:00,2515.08,2.0,0.3585260258197756,0.1085260258197756,1.0,0.0,1.0,0.3585260258197756,0.0008223073986497,0.125,0.0,2512.21,937914.0,937917.0,2513.99,2024-08-23 17:11:00,2517.36,0.2360022234180475,0.5460121127163666,1.0,3.0,0.676171079429726,0.4,0.5,0.8075058654931918,0.9698681732578648,1.0,0.3182329632850035,0.3116545040956186,0.4251329251119752,0.1971196292174078,1.8207051732156596,-0.0460121127163528,0.4234883103146384,-0.1086502542974964,1.0,,,,,,,937921.0,2024-08-23 17:15:00,2517.03,0.5188759685602894,4.0,0.0857142857142587,0.3333333333333333,0.75,0.3165883484876666,0.0608507475015392,0.1447261021657947,0.1447261021657947,0.1878167233245695,1.5200940052170595,0.2311240314397125,0.2688759685603012,0.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,0.23764683821538435,0.23764683821538435,0.23764683821538435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188046,2024,2024-08-26 16:50:00,2518.46,11.57358629757574,15,60,0.25,1,939285,-1,0,2024-08-26 17:01:00,2515.09,11.0,0.2911802714691632,0.0411802714691632,0.5323854660348205,0.6,0.6363636363636364,0.5469350499702008,0.0207368739325038,0.0227272727272727,0.0,2516.41,939291.0,939292.0,2515.9325,2024-08-26 17:08:00,2514.95,0.1140528066288495,0.303276781263163,6.0,1.0,0.2186915887850702,0.4705882352941176,0.5,1.3867784442373912,1.0,1.0,0.0812194229023852,-0.0311053108987557,-0.2488424871902423,0.1222152288702562,1.2256038948205144,0.1967232187368562,0.1261493164228494,1.5594473498215198,0.0,0.0,939294.0,0.0,939294.0,0.0,0.1978643387728174,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06739484028067669,0.070850985936094,0.08467556855780249,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
188049,2024,2024-08-26 17:05:00,2514.59,11.57358629757574,15,60,0.25,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188319,2024,2024-08-27 16:35:00,2508.63,10.88854633717336,15,60,0.25,1,940638,1,0,2024-08-27 16:36:00,2511.89,1.0,0.2993971737871165,0.0493971737871165,1.0,0.0,1.0,0.2993971737871165,0.0174495285336112,0.25,0.0,2510.91,940640.0,940640.0,2511.075,2024-08-27 16:38:00,2512.0,0.0900028313838653,0.3094995324118476,2.0,0.0,0.844611528822074,1.0,0.6666666666666666,0.3664400992057104,1.0,1.0,0.0385726420216625,0.010102358624731,0.010102358624731,0.1303798727703819,1.4060750784114855,0.1905004675881572,0.1001051900085963,1.9030028879501195,0.0,0.0,940641.0,0.0,940646.0,1.0,0.2966419850713073,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188325,2024,2024-08-27 17:05:00,2512.29,10.88854633717336,15,60,0.25,1,940675,1,0,2024-08-27 17:13:00,2515.04,8.0,0.2525589656179847,0.0025589656179846,0.4590984974958431,0.4285714285714285,0.75,0.5501193469278811,0.1643929267113394,0.03125,0.0,2514.21,940697.0,940698.0,2514.3525,2024-08-27 17:36:00,2515.39,0.0762268878046941,0.2847028339693562,22.0,1.0,0.1432532347504587,0.5666666666666667,0.5806451612903226,1.987409460353875,1.0,1.0,0.0973500012927454,-0.1322490583599679,-0.1138811335877675,0.123174393853368,1.0143329657687137,0.2152971660306486,0.1083707561560656,1.9866721584365907,0.0,0.0,940701.0,0.0,940723.0,1.0,-0.0633693404641538,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15429056808660838,0.30215236250296745,0.3921551938868328,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
188594,2024,2024-08-28 16:30:00,2510.06,11.434026662092505,15,60,0.25,1,942013,-1,0,2024-08-28 16:32:00,2506.17,2.0,0.3402126053192162,0.0902126053192162,1.0,0.0,1.0,0.3402126053192162,0.0402307965159015,0.125,0.0,2507.69,942014.0,942014.0,2507.1425,2024-08-28 16:33:00,2506.89,0.1329365450090538,0.2772426629465233,1.0,0.0,0.6876355748373748,0.5,0.6666666666666666,0.4031825476919092,1.0,0.0,-0.0629699423726929,0.1136957292840764,0.1136957292840764,0.1379380667898014,1.2700335584675442,0.222757337053496,0.0699666026363608,3.1837666183031863,0.0,1.0,942016.0,1.0,942016.0,1.0,0.0725903502352015,942016.0,2024-08-28 16:35:00,2504.06,0.5247495197725872,2.0,1.0,0.0,1.0,0.2475068568260639,0.1075736515533819,0.1075736515533819,0.1075736515533819,0.140524303989333,1.3665202519935566,0.225250480227402,0.2747495197725775,0.0,1.0,1.0,942022.0,2024-08-28 16:41:00,2499.85,0.8929487661463558,6.0,0.5727891156462351,0.6,0.6666666666666666,0.6428181617214511,0.2807409930783373,0.2754934978806162,0.3874400620987857,0.1501836261488532,1.312060064232473,0.1070512338536431,0.3929487661463364,0.0,0.0,0.0,0.17666567165676944,0.17666567165676944,0.17666567165676944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
188859,2024,2024-08-29 15:35:00,2510.74,10.809377047971664,15,60,0.25,1,943342,-1,0,2024-08-29 15:42:00,2505.94,7.0,0.4440588924502756,0.1940588924502755,0.6760563380281392,0.6666666666666666,0.7142857142857143,0.6568371117493949,0.1128649684978083,0.0357142857142857,0.0,2507.25,943344.0,943344.0,2507.14,2024-08-29 15:44:00,2505.39,0.1211910727312228,0.4949406405435561,2.0,0.0,0.6500607533414213,0.75,0.6666666666666666,0.7613759760137466,1.0,1.0,0.0777103061788161,0.3015899977891828,0.4403584016799018,0.159308080281355,1.77566156519186,0.0050593594564498,0.1720728208245033,0.0294024320796569,1.0,,,,,,,943345.0,2024-08-29 15:45:00,2505.07,0.5245445667068825,1.0,1.0,0.0,1.0,0.0296039261633264,0.0,0.0,0.0,0.1579731209238244,1.7275174974285543,0.2254554332931263,0.2745445667068795,0.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,0.25070824969590244,0.3894766535866214,0.4597859782245639,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188875,2024,2024-08-29 16:55:00,2517.02,11.527278687402273,15,60,0.25,1,943422,1,0,2024-08-29 17:02:00,2520.01,7.0,0.2593847239303666,0.0093847239303666,0.4056987788331203,0.6666666666666666,0.7142857142857143,0.6393529817280067,0.0910882809788998,0.0357142857142857,0.0,2517.21,943424.0,943432.0,2519.2625000000003,2024-08-29 17:12:00,2520.05,0.2429020826103733,0.2628547536819399,2.0,8.0,0.2249443207126827,0.5,0.5882352941176471,1.168532518843539,0.4640522875816624,3.0,0.042507864456833,0.1821765619577997,0.1752365024546134,0.123532143897043,1.026481384269213,0.2371452463180496,0.2463721123619466,0.9625490607764452,0.0,0.0,943438.0,0.0,943440.0,0.0,0.3261827966481738,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06853308759367287,0.32791781152399996,0.18217656195779966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188877,2024,2024-08-29 17:05:00,2518.27,11.527278687402273,15,60,0.25,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189136,2024,2024-08-30 15:40:00,2521.23,11.250981391090107,15,60,0.25,1,944724,-1,0,2024-08-30 15:45:00,2516.95,5.0,0.3804112593581946,0.1304112593581946,0.8492063492063184,0.5,0.8,0.4479609222348996,0.1039909283759566,0.05,0.0,2518.4,944725.0,944725.0,2518.02,2024-08-30 15:46:00,2518.27,0.1288776462779112,0.2630881606776208,1.0,0.0,0.4654088050314097,0.6,0.6666666666666666,0.5652840209154734,1.0,0.0,-0.1173230986805737,0.245311933604825,0.2568664812021221,0.1270295458322466,1.6811594164185315,0.2369118393223804,0.0115545475973375,20.503772806578677,0.0,0.0,944726.0,0.0,944729.0,1.0,0.0239979065482945,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2026489886300746,0.4079644113210484,0.37418957988269586,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
189141,2024,2024-08-30 16:05:00,2516.66,11.297339863155106,15,60,0.25,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189147,2024,2024-08-30 16:35:00,2516.17,11.297339863155106,15,60,0.25,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
