phase,rh,pb,actual,outcome,feature_group,test_year,n_train,n_test,base,auc,brier,logloss,mean_p
2,30,0.25,1,A_close,extended_path,2026,670,163,0.3803680981595092,0.6186521877994251,0.231516498423369,0.6566016588822897,0.41928406713555727
2,30,0.25,1,A_close,geom_path,2025,360,310,0.41935483870967744,0.615,0.2330471044332822,0.658672748531782,0.4116064482063571
2,30,0.25,1,A_close,geom_path,2026,670,163,0.3803680981595092,0.6785372085595657,0.21675900132023276,0.623769400394903,0.4143906687596483
2,30,0.4,0,A_touch,geom2,2025,294,276,0.4057971014492754,0.6813479965156795,0.22002288471937959,0.6313329262534488,0.44168538777854477
2,30,0.4,0,A_touch,geom2,2026,570,138,0.35507246376811596,0.715432240311855,0.20368525966948642,0.5949547641648784,0.426452647317874
2,30,0.4,0,A_touch,path7,2025,294,276,0.4057971014492754,0.6585910278745645,0.22581217530631195,0.6455939372286192,0.44066490222620364
2,30,0.4,0,A_touch,path7,2026,570,138,0.35507246376811596,0.6097225407016739,0.23281785190059034,0.660723809229506,0.4280066730313086
2,30,0.4,0,A_touch,base9,2025,294,276,0.4057971014492754,0.6707317073170731,0.22540327365860335,0.6453931421160026,0.444328198543034
2,30,0.4,0,A_touch,base9,2026,570,138,0.35507246376811596,0.6571887181839027,0.21937649407294574,0.6302565820290246,0.4257710777210949
2,30,0.4,0,A_touch,extended_path,2025,294,276,0.4057971014492754,0.6222234320557491,0.23912080327666424,0.6765793626729774,0.4537796482296648
2,30,0.4,0,A_touch,extended_path,2026,570,138,0.35507246376811596,0.6337995872506307,0.23242321523207768,0.6667712219947355,0.4309391123309724
2,30,0.4,0,A_touch,geom_path,2025,294,276,0.4057971014492754,0.6771559233449477,0.2231866489207237,0.6394780166223321,0.4421500583935882
2,30,0.4,0,A_touch,geom_path,2026,570,138,0.35507246376811596,0.6856225636321945,0.2148821194465945,0.6213438992554199,0.4267814223508632
2,30,0.4,0,A_close,geom2,2025,293,276,0.42391304347826086,0.6446809654356824,0.2327983582320098,0.6580311505944348,0.4363888771389103
2,30,0.4,0,A_close,geom2,2026,569,137,0.38686131386861317,0.6819407008086255,0.22023240862148644,0.6317727885117831,0.43209832582095864
2,30,0.4,0,A_close,path7,2025,293,276,0.42391304347826086,0.5519539859162501,0.2431105219777462,0.6798210260040718,0.44094653329642125
2,30,0.4,0,A_close,path7,2026,569,137,0.38686131386861317,0.5988319856244385,0.23525375913795987,0.6637535917524507,0.43021066444675005
2,30,0.4,0,A_close,base9,2025,293,276,0.42391304347826086,0.5501800784819653,0.24438911671201893,0.6822871805659435,0.43968344770576734
2,30,0.4,0,A_close,base9,2026,569,137,0.38686131386861317,0.6352201257861635,0.22803444137672865,0.6483633724052243,0.4284446468667747
2,30,0.4,0,A_close,extended_path,2025,293,276,0.42391304347826086,0.5389453313981616,0.25521642068325917,0.7087045367402951,0.4501086106074172
2,30,0.4,0,A_close,extended_path,2026,569,137,0.38686131386861317,0.5902964959568734,0.2418867541287093,0.6812210014742256,0.4314091159983131
2,30,0.4,0,A_close,geom_path,2025,293,276,0.42391304347826086,0.5747460087082729,0.241101847365194,0.6750157121756298,0.4387472980356785
2,30,0.4,0,A_close,geom_path,2026,569,137,0.38686131386861317,0.6924977538185086,0.21942306715994345,0.6306678126052556,0.43063733951898175
2,30,0.4,1,A_touch,geom2,2025,274,246,0.46747967479674796,0.6617324925323598,0.22977941266482677,0.6513661350756097,0.4969946616000032
2,30,0.4,1,A_touch,geom2,2026,520,129,0.4186046511627907,0.7451851851851852,0.20890161562407536,0.6071419817665261,0.4806198773466929
2,30,0.4,1,A_touch,path7,2025,274,246,0.46747967479674796,0.6136740789910388,0.24187943531325592,0.6773726790447121,0.5009953928922108
2,30,0.4,1,A_touch,path7,2026,520,129,0.4186046511627907,0.6291358024691358,0.23494306421778172,0.6648441530712884,0.4703524774108202
2,30,0.4,1,A_touch,base9,2025,274,246,0.46747967479674796,0.6307334882177232,0.2378598848287204,0.6687674715466818,0.5008902140040857
2,30,0.4,1,A_touch,base9,2026,520,129,0.4186046511627907,0.688395061728395,0.2210947005865982,0.6334009637353006,0.47447273199430723
2,30,0.4,1,A_touch,extended_path,2025,274,246,0.46747967479674796,0.5666113508131431,0.26336306452685326,0.7297884424734689,0.513864144072835
2,30,0.4,1,A_touch,extended_path,2026,520,129,0.4186046511627907,0.6264197530864198,0.24087199542335927,0.6814556450478271,0.4702149520606833
2,30,0.4,1,A_touch,geom_path,2025,274,246,0.46747967479674796,0.6387653501493529,0.2376822898356528,0.6684919805450067,0.5040674263110809
2,30,0.4,1,A_touch,geom_path,2026,520,129,0.4186046511627907,0.7145679012345678,0.21418258279881647,0.6184830630709633,0.4728798201172407
2,30,0.4,1,A_close,geom2,2025,272,245,0.4489795918367347,0.632996632996633,0.23774392290875104,0.6681684415915764,0.4622093624610434
2,30,0.4,1,A_close,geom2,2026,517,128,0.453125,0.6509852216748767,0.23329169742743433,0.6594156565052215,0.45251442613079806
2,30,0.4,1,A_close,path7,2025,272,245,0.4489795918367347,0.5466666666666666,0.24900876357853327,0.6921312817151248,0.46112671320942755
2,30,0.4,1,A_close,path7,2026,517,128,0.453125,0.5692118226600985,0.24867802994118454,0.6923103091262033,0.4433453594559148
2,30,0.4,1,A_close,base9,2025,272,245,0.4489795918367347,0.543973063973064,0.2494262755782779,0.6930544766148412,0.46123650825860163
2,30,0.4,1,A_close,base9,2026,517,128,0.453125,0.6051724137931034,0.24186697614578223,0.6775887880572833,0.4448569071598444
2,30,0.4,1,A_close,extended_path,2025,272,245,0.4489795918367347,0.548956228956229,0.2602166817494954,0.720629754647567,0.4701297457406133
2,30,0.4,1,A_close,extended_path,2026,517,128,0.453125,0.5364532019704433,0.2641343369005329,0.7333249332947456,0.4322889067673556
2,30,0.4,1,A_close,geom_path,2025,272,245,0.4489795918367347,0.583097643097643,0.24374389995482568,0.6808340126599797,0.4640918257601107
2,30,0.4,1,A_close,geom_path,2026,517,128,0.453125,0.6709359605911331,0.23106601711632438,0.6548897039787638,0.44289336117821143
2,30,0.5,0,A_touch,geom2,2025,256,227,0.44052863436123346,0.6280314960629921,0.23819386149972788,0.6699004183622972,0.48196992430927915
2,30,0.5,0,A_touch,geom2,2026,483,118,0.4661016949152542,0.7137085137085138,0.2194807552502031,0.6299419003733877,0.46718214697322574
2,30,0.5,0,A_touch,path7,2025,256,227,0.44052863436123346,0.6420472440944882,0.2350617096751585,0.6624491527072259,0.48141702737465575
2,30,0.5,0,A_touch,path7,2026,483,118,0.4661016949152542,0.6207792207792208,0.2398096839924307,0.6743543172946687,0.46266058180335645
2,30,0.5,0,A_touch,base9,2025,256,227,0.44052863436123346,0.6251181102362203,0.2395928937491806,0.6733383348584971,0.48214735271115833
2,30,0.5,0,A_touch,base9,2026,483,118,0.4661016949152542,0.6418470418470418,0.23458506560541106,0.6627380087521249,0.4625124745092231
2,30,0.5,0,A_touch,extended_path,2025,256,227,0.44052863436123346,0.5773228346456694,0.2603657402434059,0.7265924253885467,0.5045219267609019
2,30,0.5,0,A_touch,extended_path,2026,483,118,0.4661016949152542,0.6230880230880231,0.23976675819987064,0.673071940895614,0.4661025058465037
2,30,0.5,0,A_touch,geom_path,2025,256,227,0.44052863436123346,0.6324409448818897,0.2380248228339104,0.6697811233385922,0.48481880116247644
2,30,0.5,0,A_touch,geom_path,2026,483,118,0.4661016949152542,0.6698412698412698,0.22941227363059627,0.6521444341039365,0.46319285453651204
2,30,0.5,0,A_close,geom2,2025,253,226,0.4424778761061947,0.5984126984126984,0.24181556279273164,0.6765660668534534,0.460873555358284
2,30,0.5,0,A_close,geom2,2026,479,117,0.47863247863247865,0.6402224824355972,0.23945149763685103,0.6718107295122714,0.4552931987552887
2,30,0.5,0,A_close,path7,2025,253,226,0.4424778761061947,0.5586507936507938,0.24469017659460435,0.6826285953579857,0.4575816780876156
2,30,0.5,0,A_close,path7,2026,479,117,0.47863247863247865,0.5608899297423887,0.2492579491337026,0.6925757976965775,0.4456245528351342
2,30,0.5,0,A_close,base9,2025,253,226,0.4424778761061947,0.5515079365079365,0.2465908296082257,0.6865953715814732,0.4552074782959987
2,30,0.5,0,A_close,base9,2026,479,117,0.47863247863247865,0.5562060889929742,0.2503632901664318,0.6949262929060481,0.4456860793851943
2,30,0.5,0,A_close,extended_path,2025,253,226,0.4424778761061947,0.5361111111111111,0.26604306633983965,0.7367432787591012,0.4701702928931315
2,30,0.5,0,A_close,extended_path,2026,479,117,0.47863247863247865,0.5272248243559718,0.25721132831573845,0.7084999059674545,0.4435854976614246
2,30,0.5,0,A_close,geom_path,2025,253,226,0.4424778761061947,0.5873809523809523,0.2412571734237288,0.6755894883787892,0.4581242438264771
2,30,0.5,0,A_close,geom_path,2026,479,117,0.47863247863247865,0.597775175644028,0.24405923218708778,0.68156620858516,0.4464336439351519
2,30,0.5,1,A_touch,geom2,2025,216,188,0.4946808510638298,0.6524052065647992,0.23300689172305147,0.658354841492611,0.5098285718795327
2,30,0.5,1,A_touch,geom2,2026,404,102,0.5,0.7193387158785083,0.21949353496465882,0.629939909046531,0.49124954798494613
2,30,0.5,1,A_touch,path7,2025,216,188,0.4946808510638298,0.6061120543293719,0.2435982715177987,0.6808721232978711,0.5114835082980304
2,30,0.5,1,A_touch,path7,2026,404,102,0.5,0.6401384083044983,0.24185259888927813,0.6799651917620521,0.4882907714890671
2,30,0.5,1,A_touch,base9,2025,216,188,0.4946808510638298,0.6233163554046407,0.24020762480350027,0.6769440661742379,0.5150473695992758
2,30,0.5,1,A_touch,base9,2026,404,102,0.5,0.6801230296039985,0.2269266768723795,0.646211719623731,0.4883028664866316
2,30,0.5,1,A_touch,extended_path,2025,216,188,0.4946808510638298,0.5025466893039049,0.2765244944230168,0.7585167579476955,0.5244112633496518
2,30,0.5,1,A_touch,extended_path,2026,404,102,0.5,0.598231449442522,0.2535767745942985,0.7087529577116641,0.4952084083056414
2,30,0.5,1,A_touch,geom_path,2025,216,188,0.4946808510638298,0.6277306168647426,0.2392173540417737,0.6748598149679551,0.5165983026762946
2,30,0.5,1,A_touch,geom_path,2026,404,102,0.5,0.6908881199538639,0.2237820857557925,0.6387022162459121,0.4885500963859895
2,30,0.5,1,A_close,geom2,2025,212,187,0.49732620320855614,0.558453443148021,0.247336743156325,0.687779051417457,0.4778053787109832
2,30,0.5,1,A_close,geom2,2026,399,101,0.48514851485148514,0.6809262166405025,0.23791116898446285,0.6687418113337417,0.4853261148593061
2,30,0.5,1,A_close,path7,2025,212,187,0.49732620320855614,0.5394646533973918,0.2527274012784581,0.7004672821024227,0.47695193997571633
2,30,0.5,1,A_close,path7,2026,399,101,0.48514851485148514,0.48430141287284145,0.2576867412884823,0.7094140441998271,0.48154623348675013
2,30,0.5,1,A_close,base9,2025,212,187,0.49732620320855614,0.5637153969343399,0.25005332719799483,0.6951027457570019,0.477240562880425
2,30,0.5,1,A_close,base9,2026,399,101,0.48514851485148514,0.5478806907378336,0.2524767098322443,0.6992972565326628,0.48094100388017996
2,30,0.5,1,A_close,extended_path,2025,212,187,0.49732620320855614,0.5003431708991077,0.2766030145120055,0.7577576163848389,0.4777231296938419
2,30,0.5,1,A_close,extended_path,2026,399,101,0.48514851485148514,0.423469387755102,0.272929439767603,0.7431321166529954,0.479752300591193
2,30,0.5,1,A_close,geom_path,2025,212,187,0.49732620320855614,0.5574239304506978,0.2502425046134618,0.6954218952056647,0.4778210207264619
2,30,0.5,1,A_close,geom_path,2026,399,101,0.48514851485148514,0.5981161695447409,0.24379379965298703,0.6807918653431735,0.48132681361380075
