phase,year,m5_index,decision,accept_time,direction,pre_same75,pre_opp75,ext_p60,ext_p120,ext_p240,same75_afteracc_H60,opp75_afteracc_H60,first75_afteracc_H60,same75_afteracc_H120,opp75_afteracc_H120,first75_afteracc_H120,same75_afteracc_H240,opp75_afteracc_H240,first75_afteracc_H240
2,2024,143744,2024-01-11 15:25:00,2024-01-11 15:34:00,-1,True,False,0.4256963572183489,0.69111093908898,0.8018546082571361,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,143785,2024-01-11 18:50:00,2024-01-11 18:58:00,-1,False,False,0.26559842070881434,0.43044728450590997,0.5022860815606115,0.0,0.0,0.0,0,0,0,0,1,-1
2,2024,144005,2024-01-12 14:10:00,2024-01-12 14:28:00,-1,False,False,0.3581569695180206,0.6294760702301829,0.8643738040900495,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2024,144022,2024-01-12 15:35:00,2024-01-12 15:46:00,1,False,False,0.6066135305440277,0.7787162742771201,0.9274654449375848,1.0,0.0,1.0,1,0,1,1,1,1
2,2024,144028,2024-01-12 16:05:00,2024-01-12 16:17:00,-1,False,False,0.49864106598816665,0.671861782170565,0.867524405727771,0.0,0.0,0.0,0,0,0,1,0,1
2,2024,144030,2024-01-12 16:15:00,2024-01-12 17:04:00,1,True,False,0.5112058971323648,0.7132892283395609,0.8854307055601427,0.0,0.0,0.0,0,0,0,0,1,-1
2,2024,144035,2024-01-12 16:40:00,2024-01-12 16:57:00,-1,False,False,0.3758272855550202,0.5976930118979245,0.8246473685220178,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,144574,2024-01-16 18:05:00,2024-01-16 18:13:00,-1,False,False,0.6496923179875284,0.8379900421553463,0.8976979156083497,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,145096,2024-01-18 15:35:00,2024-01-18 15:56:00,-1,False,False,0.3654081359516726,0.6443434090643438,0.7884655920815704,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,145372,2024-01-19 15:35:00,2024-01-19 15:53:00,-1,False,False,0.37393868313737527,0.6572631845485328,0.7674568289770201,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,145390,2024-01-19 17:05:00,2024-01-19 17:08:00,-1,False,False,0.3433147153764678,0.6027543880662751,0.8142092383495927,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,145940,2024-01-23 16:55:00,2024-01-23 17:10:00,1,False,False,0.3335129061280269,0.5237152727680082,0.6919586243200806,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,146199,2024-01-24 15:30:00,2024-01-24 15:38:00,-1,False,False,0.5179655634197557,0.7622863678385493,0.869490091220205,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,146498,2024-01-25 17:25:00,2024-01-25 17:32:00,-1,False,False,0.3323398653377197,0.5038731681153451,0.7170770122368403,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,146752,2024-01-26 15:35:00,2024-01-26 16:18:00,1,False,False,0.6922004238019129,0.8682238480862041,0.9300309442748531,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,147312,2024-01-30 16:15:00,2024-01-30 16:21:00,1,False,False,0.36306697589087544,0.5477512549982377,0.7040699151676568,0.0,1.0,-1.0,0,1,-1,0,1,-1
2,2024,147322,2024-01-30 17:05:00,2024-01-30 17:09:00,-1,False,False,0.697869436934569,0.8537959568440916,0.9291889920004193,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,147594,2024-01-31 16:45:00,2024-01-31 16:50:00,1,False,False,0.40165557254920936,0.5773497396770912,0.7403738921171226,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,147895,2024-02-01 18:50:00,2024-02-01 19:14:00,-1,False,False,0.2823463554822986,0.46765810381950135,0.6757309891186407,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,147897,2024-02-01 19:00:00,2024-02-01 19:07:00,1,False,False,0.31177731555312366,0.5016836412575073,0.6952901675756284,0.0,1.0,-1.0,0,1,-1,0,1,-1
2,2024,147906,2024-02-01 19:45:00,2024-02-01 19:57:00,1,False,False,0.33867188504717494,0.4907751058036376,0.647685245748779,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,148132,2024-02-02 15:35:00,2024-02-02 15:43:00,-1,True,False,0.8423466821700188,0.9139153969321421,0.91870273280965,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,148423,2024-02-05 16:50:00,2024-02-05 17:02:00,-1,False,False,0.3332336527520757,0.5668555295002694,0.734703346105539,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,148704,2024-02-06 17:15:00,2024-02-06 17:21:00,1,False,False,0.37043260422421576,0.5630252270308469,0.7544856708772834,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,148973,2024-02-07 16:40:00,2024-02-07 17:07:00,1,True,False,0.49209547814887566,0.7144420752948187,0.846385491073365,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,148981,2024-02-07 17:20:00,2024-02-07 17:37:00,1,False,False,0.43107266837573005,0.6257194228730463,0.7907121992259685,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,149236,2024-02-08 15:35:00,2024-02-08 15:52:00,-1,False,False,0.6316051919455765,0.834566662922311,0.9531287487093626,0.0,1.0,-1.0,0,1,-1,0,1,-1
2,2024,149247,2024-02-08 16:30:00,2024-02-08 16:35:00,1,False,False,0.39916238953780403,0.6570176913467505,0.8372331004465997,0.0,0.0,0.0,0,0,0,1,0,1
2,2024,149512,2024-02-09 15:35:00,2024-02-09 15:41:00,-1,False,False,0.8465966941315284,0.9342602050580657,0.9569276862965856,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,150064,2024-02-13 15:35:00,2024-02-13 15:42:00,-1,False,False,0.9578969235813011,0.9656355426835528,0.9700215634923604,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,150352,2024-02-14 16:35:00,2024-02-14 16:53:00,-1,False,False,0.6831431453916578,0.8641392104043835,0.9368391740897436,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,150892,2024-02-16 15:35:00,2024-02-16 15:39:00,-1,False,False,0.6978767693427177,0.7910970195338415,0.8078760816919458,0.0,1.0,-1.0,0,1,-1,0,1,-1
2,2024,151425,2024-02-20 16:35:00,2024-02-20 16:46:00,-1,False,False,0.4744684125424863,0.7312175119584898,0.8455269519176333,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,151965,2024-02-22 15:35:00,2024-02-22 15:38:00,1,False,False,0.6312964963325727,0.8360631938604505,0.9058618716618383,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2024,151977,2024-02-22 16:35:00,2024-02-22 16:51:00,1,False,False,0.46084413488153364,0.6732745201425943,0.8148433963433852,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,152277,2024-02-23 18:35:00,2024-02-23 19:00:00,1,False,False,0.36860214822121673,0.6054039959183433,0.7335199930442893,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,153073,2024-02-28 15:55:00,2024-02-28 16:07:00,1,False,False,0.5268712318755671,0.7693228172163751,0.901639610908614,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2024,153075,2024-02-28 16:05:00,2024-02-28 16:11:00,-1,False,False,0.5691651445125071,0.8222069793575668,0.9100680001442499,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,153359,2024-02-29 16:45:00,2024-02-29 16:54:00,-1,False,False,0.426158638770385,0.5884659864094963,0.7254169888148081,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,153662,2024-03-01 19:00:00,2024-03-01 19:08:00,1,False,False,0.2950867373476543,0.4298248071897298,0.5451549805440803,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,153906,2024-03-04 16:20:00,2024-03-04 16:34:00,1,False,False,0.5273676675483848,0.7821027731676953,0.8695701282203638,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,153927,2024-03-04 18:05:00,2024-03-04 18:23:00,1,True,False,0.31820264306248053,0.5051338429683975,0.7466622197303285,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,153929,2024-03-04 18:15:00,2024-03-04 18:27:00,-1,True,False,0.43605988902985643,0.6181205068171317,0.8049319591250169,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,154171,2024-03-05 15:25:00,2024-03-05 15:39:00,1,True,False,0.4394594843906343,0.7556313194379827,0.8752929553123031,0.0,1.0,-1.0,1,1,-1,1,1,-1
2,2024,154185,2024-03-05 16:35:00,2024-03-05 16:43:00,-1,False,False,0.5750531267518275,0.7184982009059424,0.8185289464696182,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,154738,2024-03-07 16:40:00,2024-03-07 17:33:00,1,False,False,0.4025094525113473,0.6430754496268621,0.8329930288862836,0.0,0.0,0.0,0,0,0,1,0,1
2,2024,155000,2024-03-08 15:30:00,2024-03-08 16:07:00,1,True,True,0.4846252795585075,0.7349148189363921,0.8825759989321142,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,155553,2024-03-12 14:35:00,2024-03-12 14:37:00,1,False,False,0.8556892417792455,0.9737953998916151,0.988059325904795,1.0,1.0,1.0,1,1,1,1,1,1
2,2024,155574,2024-03-12 16:20:00,2024-03-12 16:34:00,1,False,False,0.19734958695229946,0.2974617150365312,0.43982835016547095,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,155842,2024-03-13 15:40:00,2024-03-13 15:47:00,-1,False,False,0.5529930002860051,0.7555646749949595,0.9062603962265293,0.0,0.0,0.0,0,0,0,0,1,-1
2,2024,156115,2024-03-14 15:25:00,2024-03-14 15:41:00,-1,False,False,0.582559258436562,0.77234819608901,0.9015103957395233,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,156381,2024-03-15 14:35:00,2024-03-15 14:43:00,-1,False,False,0.48911641547249335,0.7891131900692248,0.9096135031632712,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,156393,2024-03-15 15:35:00,2024-03-15 16:01:00,1,False,False,0.4984009656143232,0.7294265488816671,0.8730475341802563,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,156933,2024-03-19 14:35:00,2024-03-19 15:17:00,1,False,False,0.43582641281290097,0.7293588216850501,0.876324142504899,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,157314,2024-03-21 00:20:00,2024-03-21 00:27:00,-1,False,False,0.9658950413502937,0.9672247809912473,0.9717324178370356,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,157346,2024-03-21 03:00:00,2024-03-21 03:38:00,1,True,False,0.6137708495636954,0.7383103319665849,0.8293520456616293,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,157439,2024-03-21 10:45:00,2024-03-21 10:58:00,1,False,False,0.5129709593125824,0.7634711152509264,0.9070380655234048,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,157497,2024-03-21 15:35:00,2024-03-21 15:49:00,-1,False,False,0.5393151980059906,0.8029030082142399,0.95099466069905,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,157903,2024-03-25 03:25:00,2024-03-25 04:23:00,1,False,False,0.23383041099265103,0.4370735520896384,0.5664408919866734,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,158327,2024-03-26 15:45:00,2024-03-26 16:01:00,1,False,False,0.4822743156686882,0.7458207266279671,0.8737981762174785,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2024,158839,2024-03-28 12:25:00,2024-03-28 12:39:00,1,False,False,0.25634860848038965,0.5009582611275559,0.6994631019069654,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,158862,2024-03-28 14:20:00,2024-03-28 14:34:00,-1,False,False,0.346887778318768,0.6239796097024437,0.8141057533279116,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,158867,2024-03-28 14:45:00,2024-03-28 14:54:00,1,False,False,0.5780103438253822,0.7825589411508369,0.8951060893639083,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,158870,2024-03-28 15:00:00,2024-03-28 15:10:00,-1,False,False,0.6233745211200111,0.796568743148704,0.8960516667753545,1.0,0.0,1.0,1,0,1,1,1,1
2,2024,158881,2024-03-28 15:55:00,2024-03-28 16:01:00,1,False,False,0.49130452815939785,0.6816463701626554,0.7926049332535933,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,158914,2024-03-28 18:40:00,2024-03-28 19:11:00,-1,False,False,0.3937304531478167,0.6311238010713752,0.7465659546725835,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,159154,2024-04-01 16:40:00,2024-04-01 17:00:00,-1,True,False,0.42204780166747274,0.6807136491114787,0.8659135011593813,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,159435,2024-04-02 17:05:00,2024-04-02 17:12:00,-1,False,False,0.5579692509563867,0.7829721883782115,0.8986768170946628,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,159971,2024-04-04 15:45:00,2024-04-04 16:13:00,1,False,False,0.5069350152047355,0.7980085027833641,0.9009253104141999,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,160054,2024-04-04 22:40:00,2024-04-04 22:51:00,-1,False,False,0.4102569856742747,0.5267255429819425,0.6313910633096753,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,160265,2024-04-05 17:15:00,2024-04-05 17:28:00,1,False,False,0.33504708080099055,0.4888608112184669,0.6620870395275396,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,160394,2024-04-08 05:00:00,2024-04-08 05:22:00,1,False,False,0.44656202423593594,0.7079571045660297,0.880077139797527,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,160402,2024-04-08 05:40:00,2024-04-08 05:46:00,-1,False,False,0.7242945126745984,0.7832122561603152,0.9035487184041775,0.0,0.0,0.0,0,0,0,1,0,1
2,2024,160822,2024-04-09 17:40:00,2024-04-09 17:47:00,-1,False,False,0.3051040270135873,0.5124393349330898,0.642036489995034,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,161073,2024-04-10 15:35:00,2024-04-10 15:41:00,1,False,False,0.7013271301520692,0.871634266727904,0.939258970245513,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,161100,2024-04-10 17:50:00,2024-04-10 18:00:00,-1,False,False,0.26237103640618986,0.35362446034196093,0.4746001365897038,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,161103,2024-04-10 18:05:00,2024-04-10 18:14:00,-1,False,False,0.23089679598117627,0.32188220675316787,0.4037496252117901,0.0,0.0,0.0,0,0,0,1,0,1
2,2024,161133,2024-04-10 20:35:00,2024-04-10 21:16:00,-1,False,False,0.6305352834130415,0.8050377119526749,0.8559206018201143,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,161628,2024-04-12 15:50:00,2024-04-12 16:01:00,1,False,False,0.5311622712178917,0.7665227193004213,0.9144781969553856,0.0,0.0,0.0,1,0,1,1,1,1
2,2024,161637,2024-04-12 16:35:00,2024-04-12 16:45:00,1,False,False,0.6206833113599335,0.8039370126195375,0.9064370682621109,1.0,0.0,1.0,1,1,1,1,1,1
2,2024,161926,2024-04-15 17:40:00,2024-04-15 17:56:00,1,False,False,0.570893907877801,0.7368340722982885,0.8619598787009537,0.0,0.0,0.0,0,0,0,1,0,1
2,2024,162502,2024-04-17 19:40:00,2024-04-17 19:48:00,-1,False,False,0.340488738990112,0.5904584679223704,0.7585714090273703,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,162754,2024-04-18 17:40:00,2024-04-18 17:54:00,1,False,False,0.3985026340951638,0.6010749529763068,0.7597798604446628,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,162869,2024-04-19 04:15:00,2024-04-19 04:26:00,1,False,False,0.15043789737831256,0.24017502280117803,0.2538032645366868,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,162871,2024-04-19 04:25:00,2024-04-19 04:31:00,1,False,False,0.33362371400490043,0.4865340278406715,0.5149809391851585,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,163293,2024-04-22 16:35:00,2024-04-22 16:49:00,1,False,False,0.3709803483625524,0.5883874691709772,0.7464641857757681,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,163426,2024-04-23 04:40:00,2024-04-23 04:44:00,-1,False,False,0.42051998271587737,0.6892054694346792,0.7801466054923083,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,163572,2024-04-23 16:50:00,2024-04-23 16:56:00,1,False,False,0.5649205599472182,0.7775265375836404,0.8904864422739761,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,163846,2024-04-24 16:40:00,2024-04-24 16:49:00,-1,False,False,0.5294811236799963,0.7779282991990594,0.8850407260056521,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2024,164109,2024-04-25 15:35:00,2024-04-25 15:49:00,1,False,False,0.5243100222218667,0.8127520413044045,0.9180312367932297,0.0,1.0,-1.0,0,1,-1,1,1,-1
2,2024,164133,2024-04-25 17:35:00,2024-04-25 17:43:00,1,False,False,0.23877430716997053,0.328473710463295,0.4611350687175186,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,164391,2024-04-26 16:05:00,2024-04-26 16:16:00,-1,False,False,0.5273841436422783,0.7231206467860829,0.8291137183722563,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,164397,2024-04-26 16:35:00,2024-04-26 16:55:00,-1,False,False,0.45606688670358836,0.6419567267934747,0.7740829691774425,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,164950,2024-04-30 16:40:00,2024-04-30 16:50:00,1,False,False,0.5023839597076405,0.7032340886285785,0.8455173007973986,0.0,1.0,-1.0,0,1,-1,0,1,-1
2,2024,164952,2024-04-30 16:50:00,2024-04-30 16:56:00,-1,False,False,0.42447694013202275,0.5788754444409097,0.7454547670515108,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,164966,2024-04-30 18:00:00,2024-04-30 18:15:00,1,False,False,0.3710319124278871,0.568247454712047,0.6765897429727986,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,165231,2024-05-01 17:05:00,2024-05-01 17:10:00,1,False,False,0.5033729423605707,0.7176332034187487,0.9011560503062008,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,165279,2024-05-01 21:05:00,2024-05-01 21:10:00,-1,False,False,0.5699869763612876,0.8057612447432445,0.8670288636725582,0.0,1.0,-1.0,0,1,-1,0,1,-1
2,2024,165501,2024-05-02 16:35:00,2024-05-02 16:49:00,-1,False,False,0.4224778574029627,0.6268893587367603,0.7972240551345406,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2024,165507,2024-05-02 17:05:00,2024-05-02 17:15:00,-1,False,False,0.4459132480332148,0.6394886101968204,0.8090508173896069,0.0,1.0,-1.0,0,1,-1,0,1,-1
2,2024,165765,2024-05-03 15:35:00,2024-05-03 15:39:00,-1,False,False,0.7484336306339354,0.7791681330862199,0.7829220899363322,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,166044,2024-05-06 15:50:00,2024-05-06 16:01:00,-1,False,False,0.3374306648345205,0.6461741176846525,0.8169821866770928,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,166602,2024-05-08 16:20:00,2024-05-08 16:25:00,1,False,False,0.38617499896138935,0.5528725480958198,0.7015516163205182,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,166869,2024-05-09 15:35:00,2024-05-09 15:41:00,1,False,False,0.3933199809110575,0.6438732571271697,0.7544994233279622,0.0,1.0,-1.0,1,1,-1,1,1,-1
2,2024,166877,2024-05-09 16:15:00,2024-05-09 16:31:00,1,False,False,0.7334793839294184,0.8909677016181254,0.9462982763808974,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,166888,2024-05-09 17:10:00,2024-05-09 17:20:00,1,False,False,0.3941402052978261,0.5265378636172262,0.6763339572098245,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,167165,2024-05-10 17:15:00,2024-05-10 17:28:00,-1,False,False,0.3536550394450185,0.5625457059714644,0.7745837342342291,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,167697,2024-05-14 15:35:00,2024-05-14 15:40:00,1,False,False,0.6232346986041404,0.8322991834015103,0.9355292299204214,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,167709,2024-05-14 16:35:00,2024-05-14 16:40:00,1,False,False,0.5154018548542919,0.712030354779555,0.839577725246367,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,167973,2024-05-15 15:35:00,2024-05-15 15:41:00,-1,False,False,0.8929736315949242,0.9511040706453446,0.9594493498620795,0.0,0.0,0.0,1,0,1,1,1,1
2,2024,167996,2024-05-15 17:30:00,2024-05-15 17:43:00,1,False,False,0.2069549610456352,0.31162313752668175,0.4423994580342193,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,168005,2024-05-15 18:15:00,2024-05-15 18:28:00,1,False,False,0.2133289712435419,0.3540538919159739,0.45016067495478673,0.0,0.0,0.0,0,0,0,1,0,1
2,2024,168249,2024-05-16 15:35:00,2024-05-16 15:49:00,-1,False,False,0.6304850727728225,0.8599052083376062,0.9444472459820261,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,168258,2024-05-16 16:20:00,2024-05-16 16:24:00,1,False,False,0.5377399442919096,0.7189881800295349,0.8588264399028539,0.0,0.0,0.0,0,0,0,1,0,1
2,2024,168548,2024-05-17 17:30:00,2024-05-17 17:42:00,1,False,False,0.3563834236246472,0.5349619072330802,0.7194777434071509,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,168727,2024-05-20 09:25:00,2024-05-20 09:38:00,-1,False,False,0.6591415503264452,0.8322077684879412,0.9151610480336113,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,168796,2024-05-20 15:10:00,2024-05-20 15:21:00,-1,False,False,0.4886593169526781,0.7138602823187019,0.8706388511885671,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,169083,2024-05-21 16:05:00,2024-05-21 16:35:00,1,False,False,0.44624067311171695,0.7521377793103736,0.8946788545612855,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,169372,2024-05-22 17:10:00,2024-05-22 17:13:00,-1,False,False,0.47891659692961097,0.70214045254028,0.8383036046379818,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,169384,2024-05-22 18:10:00,2024-05-22 18:32:00,-1,False,False,0.3053013264652515,0.45973249394019566,0.5974536237084512,0.0,0.0,0.0,0,0,0,1,0,1
2,2024,169493,2024-05-23 04:15:00,2024-05-23 04:30:00,-1,False,False,0.29395416813038716,0.5024426618972849,0.5421411589665317,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,169641,2024-05-23 16:35:00,2024-05-23 17:01:00,-1,True,False,0.42130487346436984,0.6246009882911152,0.7424352793166126,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,170434,2024-05-28 16:10:00,2024-05-28 16:54:00,1,True,False,0.625831992137189,0.7660594655352237,0.8472241693763082,0.0,0.0,0.0,0,0,0,1,0,1
2,2024,170709,2024-05-29 16:05:00,2024-05-29 16:16:00,1,False,False,0.4702404696440826,0.7415391480001522,0.8800429132964919,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,170717,2024-05-29 16:45:00,2024-05-29 16:56:00,1,False,False,0.5858459829857275,0.7912908444634192,0.8889025654290905,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,171547,2024-06-03 16:55:00,2024-06-03 17:02:00,1,False,False,0.49518626282060824,0.7180220311028687,0.8552938445007328,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,171820,2024-06-04 16:40:00,2024-06-04 16:50:00,-1,False,False,0.3991093288219795,0.5907573345828123,0.7632817658135499,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,171834,2024-06-04 17:50:00,2024-06-04 18:09:00,1,False,False,0.33980263486377776,0.46752475318174336,0.5636823431628298,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,172100,2024-06-05 17:00:00,2024-06-05 17:03:00,-1,False,False,0.4834113286799619,0.6489934412013714,0.8547181205797236,1.0,0.0,1.0,1,1,1,1,1,1
2,2024,172223,2024-06-06 04:15:00,2024-06-06 04:29:00,1,False,False,0.19444563143900204,0.3340162284914188,0.3466882469065859,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,172226,2024-06-06 04:30:00,2024-06-06 04:34:00,1,False,False,0.31151983652408294,0.5765273367762785,0.6095106644213166,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,172359,2024-06-06 15:35:00,2024-06-06 15:40:00,-1,False,False,0.5208627917616702,0.8292723862805562,0.9247440370641182,0.0,0.0,0.0,0,0,0,0,1,-1
2,2024,172647,2024-06-07 16:35:00,2024-06-07 16:47:00,-1,False,False,0.370929689239497,0.5488156771117013,0.6279271407610879,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,173463,2024-06-12 15:35:00,2024-06-12 15:45:00,1,False,False,0.7587584302677166,0.9184348531577412,0.955431171616007,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,173482,2024-06-12 17:10:00,2024-06-12 17:16:00,1,False,False,0.24181317939615343,0.3714600279539103,0.5065085048614296,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,173529,2024-06-12 21:05:00,2024-06-12 21:15:00,-1,False,False,0.616672231900696,0.7856887192663565,0.8600209954565985,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,173604,2024-06-13 04:20:00,2024-06-13 04:36:00,-1,False,False,0.14338086637616818,0.21342268303673134,0.22647524921040366,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,173755,2024-06-13 16:55:00,2024-06-13 17:11:00,-1,False,False,0.3658481524807629,0.5411027602434438,0.7439305108068254,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,174580,2024-06-18 16:40:00,2024-06-18 16:50:00,1,False,False,0.6444693430766947,0.8541817223216932,0.9308822649891221,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,174957,2024-06-20 04:35:00,2024-06-20 04:42:00,1,False,False,0.3953032455323652,0.5366369021615345,0.5704730787514531,0.0,0.0,0.0,0,0,0,1,0,1
2,2024,175089,2024-06-20 15:35:00,2024-06-20 15:41:00,-1,False,False,0.4826071321224677,0.7417100521258844,0.8620994114381008,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2024,175121,2024-06-20 18:15:00,2024-06-20 18:25:00,-1,False,False,0.5742113957297166,0.7180621606396198,0.8222526453132578,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,175375,2024-06-21 16:25:00,2024-06-21 16:37:00,-1,False,False,0.4749353258808846,0.6740014078475562,0.8149139788906976,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,175397,2024-06-21 18:15:00,2024-06-21 18:47:00,-1,False,False,0.2873094465862523,0.42379002529820065,0.6314140025501989,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,175953,2024-06-25 18:35:00,2024-06-25 18:46:00,1,False,False,0.26353006846628374,0.4614943550896692,0.634503346646503,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,176200,2024-06-26 16:10:00,2024-06-26 16:13:00,-1,False,False,0.40346062689588885,0.5843584726377389,0.7637331134583518,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,176223,2024-06-26 18:05:00,2024-06-26 18:14:00,1,False,False,0.2893061683723141,0.4863341588803679,0.7060368178679489,0.0,0.0,0.0,0,0,0,0,0,0
2,2024,176469,2024-06-27 15:35:00,2024-06-27 15:42:00,1,True,False,0.6224569298297181,0.8641414054665096,0.969667317080078,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,176478,2024-06-27 16:20:00,2024-06-27 16:35:00,1,False,False,0.48853502446531555,0.6863637050418637,0.8478893349196,1.0,0.0,1.0,1,0,1,1,0,1
2,2024,176755,2024-06-28 16:25:00,2024-06-28 16:43:00,-1,False,False,0.48402128997939625,0.685227378044289,0.8264858688310939,0.0,0.0,0.0,1,0,1,1,0,1
2,2024,176757,2024-06-28 16:35:00,2024-06-28 16:43:00,1,False,False,0.46875760415420137,0.6417501063406191,0.7946567915442793,0.0,0.0,0.0,0,0,0,0,0,0
