phase,year,m5_index,direction,decision,accept_time,conf_time,preconf_same75,preconf_opp75,postconf_same75_H60,postconf_opp75_H60,postconf_same75_H120,postconf_opp75_H120,postconf_same75_H240,postconf_opp75_H240
2,2025,269678,1,2025-10-21 11:15:00,2025-10-21 11:18:00,2025-10-21 11:33:00,False,False,0.0,0.0,0,0,0,0
2,2025,269752,-1,2025-10-21 17:25:00,2025-10-21 18:17:00,2025-10-21 18:32:00,True,False,,,0,0,1,0
2,2025,273355,-1,2025-11-07 18:40:00,2025-11-07 18:47:00,2025-11-07 19:02:00,True,False,1.0,0.0,1,0,1,0
2,2025,273360,-1,2025-11-07 19:05:00,2025-11-07 19:16:00,2025-11-07 19:31:00,False,False,0.0,0.0,0,0,0,0
2,2025,273884,-1,2025-11-11 16:45:00,2025-11-11 17:00:00,2025-11-11 17:15:00,False,False,1.0,0.0,1,0,1,0
2,2025,274174,1,2025-11-12 17:55:00,2025-11-12 18:13:00,2025-11-12 18:28:00,False,False,1.0,0.0,1,0,1,0
2,2025,274488,1,2025-11-13 21:05:00,2025-11-13 21:26:00,2025-11-13 21:41:00,False,False,0.0,0.0,0,0,1,0
2,2025,274694,-1,2025-11-14 15:15:00,2025-11-14 15:23:00,2025-11-14 15:38:00,True,False,1.0,0.0,1,0,1,1
2,2025,277502,1,2025-12-01 01:10:00,2025-12-01 01:19:00,2025-12-01 01:34:00,False,False,0.0,0.0,1,0,1,0
2,2025,277802,1,2025-12-02 03:10:00,2025-12-02 03:23:00,2025-12-02 03:38:00,False,False,0.0,0.0,0,0,0,0
2,2025,278240,-1,2025-12-03 16:40:00,2025-12-03 17:39:00,2025-12-03 17:54:00,True,False,,,0,0,1,0
2,2025,278810,-1,2025-12-05 18:10:00,2025-12-05 18:12:00,2025-12-05 18:27:00,True,False,1.0,0.0,1,0,1,0
2,2025,279071,-1,2025-12-08 17:00:00,2025-12-08 17:29:00,2025-12-08 17:44:00,True,False,0.0,0.0,1,0,1,0
2,2025,279922,1,2025-12-11 18:55:00,2025-12-11 19:19:00,2025-12-11 19:34:00,False,False,0.0,0.0,0,0,0,0
2,2025,280205,1,2025-12-12 19:30:00,2025-12-12 19:39:00,2025-12-12 19:54:00,False,False,1.0,0.0,1,0,1,0
2,2025,281011,-1,2025-12-17 17:40:00,2025-12-17 18:10:00,2025-12-17 18:25:00,False,False,0.0,0.0,0,0,0,0
2,2025,281262,1,2025-12-18 15:35:00,2025-12-18 15:44:00,2025-12-18 15:59:00,False,False,0.0,0.0,0,1,1,1
2,2026,285708,1,2026-01-14 17:05:00,2026-01-14 17:36:00,2026-01-14 17:51:00,False,False,0.0,0.0,0,0,1,0
2,2026,285822,1,2026-01-15 03:35:00,2026-01-15 03:50:00,2026-01-15 04:05:00,False,False,0.0,0.0,0,0,0,0
2,2026,286241,1,2026-01-16 15:30:00,2026-01-16 15:42:00,2026-01-16 15:57:00,False,False,0.0,0.0,1,0,1,1
2,2026,286775,1,2026-01-20 16:35:00,2026-01-20 16:46:00,2026-01-20 17:01:00,False,False,0.0,0.0,0,0,1,0
2,2026,286781,-1,2026-01-20 17:05:00,2026-01-20 17:19:00,2026-01-20 17:34:00,True,False,0.0,0.0,0,0,0,0
2,2026,286891,1,2026-01-21 03:15:00,2026-01-21 03:27:00,2026-01-21 03:42:00,True,False,1.0,0.0,1,0,1,0
2,2026,286899,-1,2026-01-21 03:55:00,2026-01-21 04:04:00,2026-01-21 04:19:00,False,False,1.0,0.0,1,0,1,1
2,2026,287937,1,2026-01-26 21:25:00,2026-01-26 21:31:00,2026-01-26 21:46:00,False,False,0.0,0.0,1,0,1,0
2,2026,288227,1,2026-01-27 22:35:00,2026-01-27 22:49:00,2026-01-27 23:04:00,True,False,1.0,0.0,1,0,1,0
2,2026,288230,1,2026-01-27 22:50:00,2026-01-27 22:58:00,2026-01-27 23:13:00,False,False,0.0,0.0,0,0,0,0
2,2026,288528,-1,2026-01-29 01:40:00,2026-01-29 01:42:00,2026-01-29 01:57:00,True,False,1.0,0.0,1,0,1,0
2,2026,288823,1,2026-01-30 03:15:00,2026-01-30 03:23:00,2026-01-30 03:38:00,False,False,0.0,1.0,0,1,0,1
2,2026,291179,1,2026-02-11 15:35:00,2026-02-11 15:56:00,2026-02-11 16:11:00,False,False,0.0,0.0,0,0,0,0
2,2026,292102,1,2026-02-17 03:05:00,2026-02-17 03:22:00,2026-02-17 03:37:00,False,False,0.0,0.0,0,0,0,0
2,2026,292265,-1,2026-02-17 16:40:00,2026-02-17 16:54:00,2026-02-17 17:09:00,False,False,0.0,0.0,0,0,0,0
2,2026,293482,-1,2026-02-24 03:05:00,2026-02-24 03:12:00,2026-02-24 03:27:00,True,False,1.0,0.0,1,0,1,0
2,2026,294458,-1,2026-02-27 15:25:00,2026-02-27 15:36:00,2026-02-27 15:51:00,False,False,0.0,0.0,0,0,0,0
2,2026,294963,1,2026-03-03 11:30:00,2026-03-03 11:33:00,2026-03-03 11:48:00,False,False,1.0,0.0,1,1,1,1
2,2026,295018,-1,2026-03-03 16:05:00,2026-03-03 16:31:00,2026-03-03 16:46:00,True,False,1.0,0.0,1,0,1,0
2,2026,295049,-1,2026-03-03 18:40:00,2026-03-03 18:53:00,2026-03-03 19:08:00,False,False,1.0,0.0,1,0,1,0
2,2026,295562,1,2026-03-05 15:25:00,2026-03-05 15:33:00,2026-03-05 15:48:00,False,False,0.0,0.0,0,0,0,0
2,2026,295842,-1,2026-03-06 15:45:00,2026-03-06 15:54:00,2026-03-06 16:09:00,True,False,0.0,0.0,0,1,0,1
2,2026,296461,1,2026-03-10 20:20:00,2026-03-10 21:02:00,2026-03-10 21:17:00,False,False,0.0,0.0,0,0,0,0
2,2026,298044,-1,2026-03-18 14:15:00,2026-03-18 14:31:00,2026-03-18 14:46:00,True,False,1.0,0.0,1,0,1,0
2,2026,298616,-1,2026-03-20 15:55:00,2026-03-20 16:12:00,2026-03-20 16:27:00,True,False,1.0,0.0,1,0,1,0
2,2026,298842,1,2026-03-23 11:45:00,2026-03-23 12:42:00,2026-03-23 12:57:00,False,False,,,1,0,1,0
2,2026,298888,1,2026-03-23 15:35:00,2026-03-23 15:47:00,2026-03-23 16:02:00,False,False,1.0,0.0,1,0,1,0
2,2026,301007,1,2026-04-02 09:10:00,2026-04-02 09:28:00,2026-04-02 09:43:00,False,False,0.0,0.0,1,0,1,0
2,2026,303864,1,2026-04-17 17:15:00,2026-04-17 17:34:00,2026-04-17 17:49:00,False,False,0.0,0.0,0,0,0,0
2,2026,305694,1,2026-04-28 08:45:00,2026-04-28 09:05:00,2026-04-28 09:20:00,False,False,0.0,0.0,0,0,0,0
2,2026,305767,1,2026-04-28 14:50:00,2026-04-28 15:05:00,2026-04-28 15:20:00,True,False,1.0,0.0,1,0,1,0
2,2026,306066,1,2026-04-29 16:45:00,2026-04-29 17:05:00,2026-04-29 17:20:00,False,False,1.0,0.0,1,0,1,0
2,2026,307429,1,2026-05-06 15:20:00,2026-05-06 15:32:00,2026-05-06 15:47:00,False,False,0.0,0.0,1,0,1,0
2,2026,308004,-1,2026-05-08 17:15:00,2026-05-08 17:43:00,2026-05-08 17:58:00,False,False,0.0,0.0,1,0,1,0
2,2026,309285,1,2026-05-15 09:00:00,2026-05-15 09:12:00,2026-05-15 09:27:00,False,False,0.0,0.0,1,0,1,1
2,2026,310213,1,2026-05-20 17:20:00,2026-05-20 17:38:00,2026-05-20 17:53:00,True,False,1.0,0.0,1,0,1,0
2,2026,310225,-1,2026-05-20 18:20:00,2026-05-20 18:54:00,2026-05-20 19:09:00,False,False,0.0,0.0,0,0,0,0
2,2026,310484,-1,2026-05-21 16:55:00,2026-05-21 17:05:00,2026-05-21 17:20:00,False,False,0.0,0.0,0,0,0,1
2,2026,310526,1,2026-05-21 20:25:00,2026-05-21 20:43:00,2026-05-21 20:58:00,False,False,0.0,0.0,0,0,0,0
2,2026,312377,-1,2026-06-01 16:15:00,2026-06-01 16:40:00,2026-06-01 16:55:00,True,False,1.0,0.0,1,0,1,0
2,2026,313485,-1,2026-06-05 16:35:00,2026-06-05 16:42:00,2026-06-05 16:57:00,True,False,1.0,0.0,1,0,1,0
2,2026,314314,1,2026-06-10 16:40:00,2026-06-10 16:46:00,2026-06-10 17:01:00,False,False,0.0,0.0,0,1,0,1
2,2026,314439,1,2026-06-11 04:05:00,2026-06-11 04:20:00,2026-06-11 04:35:00,False,False,1.0,0.0,1,0,1,0
2,2026,315747,-1,2026-06-17 21:05:00,2026-06-17 21:07:00,2026-06-17 21:22:00,True,False,1.0,0.0,1,0,1,0
2,2026,320299,1,2026-07-10 17:35:00,2026-07-10 18:04:00,2026-07-10 18:19:00,False,False,0.0,0.0,1,0,1,0
2,2026,321381,-1,2026-07-16 15:45:00,2026-07-16 16:01:00,2026-07-16 16:16:00,True,False,0.0,0.0,0,0,0,0
2,2026,321385,1,2026-07-16 16:05:00,2026-07-16 16:44:00,2026-07-16 16:59:00,True,False,0.0,0.0,1,0,1,0
2,2026,325808,-1,2026-08-07 16:40:00,2026-08-07 16:52:00,2026-08-07 17:07:00,True,False,1.0,0.0,1,0,1,0
2,2026,326637,1,2026-08-12 16:45:00,2026-08-12 17:05:00,2026-08-12 17:20:00,False,False,0.0,0.0,0,0,0,0
2,2026,328004,1,2026-08-19 15:40:00,2026-08-19 15:54:00,2026-08-19 16:09:00,True,False,1.0,0.0,1,0,1,0
