block,entry_ts,direction,entry,sl,sl_dist,atr180,sl_atr180,topology,d_same,d_opp,policy,status,exit_ts,exit_price,R,route_id,candidate_order,next_ts,next_ref,accepted_rank,role,hybrid_status,hybrid_exit_ts,hybrid_exit_price,hybrid_pnl,entry_spread_price,exit_spread_price,spread_cost,net_0x,net_1x,net_2x,net_3x
FULL_2022_202608,2024-06-26 16:32:00,DOWN,2295.48,2318.4,22.920000000000076,12.38835638919332,1.8501243651654853,SAME_NEAREST,7.769999999999982,41.59000000000015,MULTI_CHILD_ERA4,SL,2024-06-27 15:02:00,2318.4,-1.0,208,4.0,2024-06-28 11:26:00,2330.86,4,CONTINUATION_CHILD,SL,2024-06-27 15:02:00,2318.4,-22.920000000000076,0.19,0.19,0.19,-22.920000000000076,-23.110000000000078,-23.300000000000075,-23.490000000000077
FULL_2022_202608,2024-06-26 14:01:00,DOWN,2306.53,2323.77,17.23999999999978,12.379185195836856,1.3926603186934814,SAME_NEAREST,11.050000000000182,30.539999999999964,MULTI_CHILD_ERA4,SL,2024-06-27 15:39:00,2323.77,-1.0,208,3.0,2024-06-26 16:32:00,2295.48,3,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-06-26 16:32:00,2295.48,11.050000000000182,0.19,0.19,0.19,11.050000000000182,10.860000000000182,10.670000000000181,10.480000000000182
FULL_2022_202608,2024-06-25 18:31:00,DOWN,2316.67,2337.07,20.40000000000009,12.489304325680529,1.633397623120895,SAME_NEAREST,10.139999999999873,52.03999999999997,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-06-28 11:26:00,2330.86,-0.6955882352941172,208,1.0,2024-06-26 04:38:00,2315.43,1,ANCHOR_CHILD,CHALLENGE_OPENS,2024-06-28 11:26:00,2330.86,-14.190000000000055,0.19,0.19,0.19,-14.190000000000055,-14.380000000000054,-14.570000000000055,-14.760000000000055
FULL_2022_202608,2024-06-26 04:38:00,DOWN,2315.43,2337.07,21.640000000000327,12.407563445120756,1.744097468912013,SAME_NEAREST,8.899999999999636,21.640000000000327,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-06-28 11:26:00,2330.86,-0.713031423290206,208,2.0,2024-06-26 14:01:00,2306.53,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-06-26 14:01:00,2306.53,8.899999999999636,0.19,0.19,0.19,8.899999999999636,8.709999999999637,8.519999999999635,8.329999999999636
FULL_2022_202608,2024-06-28 14:03:00,UP,2337.07,2319.72,17.350000000000364,12.210115178749856,1.4209530169048543,SAME_NEAREST,31.639999999999876,40.58000000000038,MULTI_CHILD_ERA4,AMBIGUOUS,2024-07-01 08:30:00,,,209,1.0,2024-07-01 08:30:00,2318.96,1,ANCHOR_CHILD,AMBIGUOUS,2024-07-01 08:30:00,,,0.19,0.19,0.19,,,,
FULL_2022_202608,2024-07-02 16:49:00,UP,2334.33,2318.43,15.900000000000093,12.050866966469783,1.31940714674223,SAME_NEAREST,4.130000000000109,15.900000000000093,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-05 15:30:00,2354.14,1.245911949685524,210,1.0,2024-07-03 09:43:00,2336.79,1,ANCHOR_CHILD,CHALLENGE_OPENS,2024-07-05 15:30:00,2354.14,19.809999999999945,0.19,0.24,0.19,19.809999999999945,19.619999999999944,19.429999999999946,19.239999999999945
FULL_2022_202608,2024-07-03 09:43:00,UP,2336.79,2326.82,9.9699999999998,11.985672800290017,0.8318264786736509,SAME_NEAREST,1.6700000000000728,17.759999999999764,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-05 15:30:00,2354.14,1.7402206619859837,210,2.0,2024-07-03 09:55:00,2338.46,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-03 09:55:00,2338.46,1.6700000000000728,0.19,0.19,0.19,1.6700000000000728,1.4800000000000728,1.2900000000000729,1.1000000000000727
FULL_2022_202608,2024-07-03 09:55:00,UP,2338.46,2326.82,11.639999999999873,11.985672800290017,0.971159499675164,SAME_NEAREST,1.1900000000000546,19.42999999999984,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-05 15:30:00,2354.14,1.347079037800688,210,3.0,2024-07-03 09:57:00,2339.65,3,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-03 09:57:00,2339.65,1.1900000000000546,0.19,0.19,0.19,1.1900000000000546,1.0000000000000546,0.8100000000000546,0.6200000000000545
FULL_2022_202608,2024-07-03 09:57:00,UP,2339.65,2326.82,12.829999999999927,11.985672800290017,1.0704447062570808,OPPOSITE_NEAREST,29.059999999999945,20.61999999999989,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-05 15:30:00,2354.14,1.1293842556508078,210,4.0,2024-07-05 05:28:00,2361.83,4,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-05 05:28:00,2361.83,22.179999999999836,0.19,0.19,0.19,22.179999999999836,21.989999999999835,21.799999999999837,21.609999999999836
FULL_2022_202608,2024-07-05 05:28:00,UP,2361.83,2354.14,7.690000000000055,11.757223203105964,0.654066004119795,SAME_NEAREST,0.6700000000000728,11.349999999999907,MULTI_CHILD_ERA4,AMBIGUOUS,2024-07-05 15:30:00,,,210,5.0,2024-07-05 05:40:00,2362.5,5,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-05 05:40:00,2362.5,0.6700000000000728,0.19,0.19,0.19,0.6700000000000728,0.48000000000007276,0.29000000000007276,0.1000000000000727
FULL_2022_202608,2024-07-05 05:40:00,UP,2362.5,2354.14,8.360000000000127,11.757223203105964,0.7110522489520846,SAME_NEAREST,2.380000000000109,12.019999999999982,MULTI_CHILD_ERA4,AMBIGUOUS,2024-07-05 15:30:00,,,210,6.0,2024-07-05 08:51:00,2364.88,6,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-05 08:51:00,2364.88,2.380000000000109,0.19,0.19,0.19,2.380000000000109,2.190000000000109,2.0000000000001092,1.810000000000109
FULL_2022_202608,2024-07-05 08:51:00,UP,2364.88,2354.14,10.740000000000236,11.735349740866486,0.915183632116212,SAME_NEAREST,3.8299999999999272,14.400000000000093,MULTI_CHILD_ERA4,AMBIGUOUS,2024-07-05 15:30:00,,,210,7.0,2024-07-05 15:30:00,2354.14,7,CONTINUATION_CHILD,AMBIGUOUS,2024-07-05 15:30:00,,,0.19,0.24,0.19,,,,
FULL_2022_202608,2024-07-05 15:31:00,UP,2368.71,2350.48,18.230000000000015,11.701708908972783,1.5578921114694102,OPPOSITE_NEAREST,18.96000000000004,18.230000000000015,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-08 18:53:00,2351.53,-0.9424026330224804,211,1.0,2024-07-05 18:33:00,2387.67,1,ANCHOR_CHILD,CHALLENGE_OPENS,2024-07-08 18:53:00,2351.53,-17.179999999999836,0.19,0.19,0.19,-17.179999999999836,-17.369999999999838,-17.559999999999835,-17.749999999999837
FULL_2022_202608,2024-07-05 18:33:00,UP,2387.67,2351.53,36.13999999999987,11.772977192811824,3.069741783078092,OPPOSITE_NEAREST,38.81999999999971,37.190000000000055,MULTI_CHILD_ERA4,AMBIGUOUS,2024-07-08 18:53:00,,,211,2.0,2024-07-08 18:53:00,2351.53,2,CONTINUATION_CHILD,AMBIGUOUS,2024-07-08 18:53:00,,,0.19,0.19,0.19,,,,
FULL_2022_202608,2024-07-09 17:00:00,UP,2368.71,2351.01,17.699999999999818,11.730871040934506,1.5088393639514257,OPPOSITE_NEAREST,24.19000000000005,17.699999999999818,MULTI_CHILD_ERA4,AMBIGUOUS,2024-07-09 18:21:00,,,212,1.0,2024-07-09 18:21:00,2350.48,1,ANCHOR_CHILD,AMBIGUOUS,2024-07-09 18:21:00,,,0.19,0.19,0.19,,,,
FULL_2022_202608,2024-07-17 16:59:00,UP,2482.33,2466.63,15.699999999999818,11.902950822677695,1.3190006607511071,NO_SAME_TARGET,,81.03999999999996,MULTI_CHILD_ERA4,SL,2024-07-17 17:12:00,2466.63,-1.0,213,9.0,2024-07-18 21:31:00,2451.46,9,CONTINUATION_CHILD,SL,2024-07-17 17:12:00,2466.63,-15.699999999999818,0.19,0.19,0.19,-15.699999999999818,-15.889999999999818,-16.079999999999817,-16.26999999999982
FULL_2022_202608,2024-07-10 09:50:00,UP,2371.53,2363.24,8.290000000000418,11.695812457649906,0.7088006951221384,SAME_NEAREST,21.36999999999989,22.18000000000029,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,9.641737032568855,213,1.0,2024-07-11 15:30:00,2392.9,1,ANCHOR_CHILD,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,79.92999999999984,0.19,0.19,0.19,79.92999999999984,79.73999999999984,79.54999999999984,79.35999999999984
FULL_2022_202608,2024-07-11 15:30:00,UP,2392.9,2370.45,22.450000000000276,11.566347652168306,1.9409757232908045,OPPOSITE_NEAREST,33.58999999999969,23.059999999999945,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,2.6084632516703445,213,2.0,2024-07-15 14:10:00,2418.2,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-15 14:10:00,2418.2,25.299999999999727,0.19,0.19,0.19,25.299999999999727,25.109999999999726,24.919999999999728,24.729999999999727
FULL_2022_202608,2024-07-15 14:10:00,UP,2418.2,2401.29,16.909999999999854,11.709326414813594,1.444147972389499,SAME_NEAREST,6.269999999999982,26.84999999999991,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,1.9668835008870789,213,3.0,2024-07-15 17:45:00,2424.47,3,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-15 17:45:00,2424.47,6.269999999999982,0.19,0.19,0.19,6.269999999999982,6.079999999999981,5.889999999999982,5.6999999999999815
FULL_2022_202608,2024-07-15 17:45:00,UP,2424.47,2401.29,23.17999999999984,11.716996823620184,1.97832263240624,SAME_NEAREST,2.019999999999982,33.11999999999989,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,1.1643658326143411,213,4.0,2024-07-15 17:51:00,2426.49,4,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-15 17:51:00,2426.49,2.019999999999982,0.19,0.19,0.19,2.019999999999982,1.8299999999999819,1.639999999999982,1.4499999999999817
FULL_2022_202608,2024-07-15 17:51:00,UP,2426.49,2401.29,25.199999999999815,11.716996823620184,2.1507217574045403,SAME_NEAREST,7.420000000000073,35.13999999999987,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,0.9908730158730332,213,5.0,2024-07-15 18:03:00,2433.91,5,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-15 18:03:00,2433.91,7.420000000000073,0.19,0.19,0.19,7.420000000000073,7.230000000000072,7.040000000000073,6.8500000000000725
FULL_2022_202608,2024-07-15 18:03:00,UP,2433.91,2401.29,32.61999999999989,11.716996823620184,2.7839898304181103,SAME_NEAREST,16.090000000000146,42.559999999999945,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,0.5380134886572728,213,6.0,2024-07-16 12:23:00,2439.64,6,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-16 12:23:00,2439.64,5.730000000000018,0.19,0.19,0.19,5.730000000000018,5.540000000000018,5.350000000000018,5.160000000000018
FULL_2022_202608,2024-07-16 12:23:00,UP,2439.64,2425.02,14.61999999999989,11.740155784560066,1.245298637282754,SAME_NEAREST,10.360000000000127,38.34999999999991,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,0.8084815321477601,213,7.0,2024-07-16 17:54:00,2450.0,7,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-16 17:54:00,2450.0,10.360000000000127,0.19,0.19,0.19,10.360000000000127,10.170000000000128,9.980000000000127,9.790000000000127
FULL_2022_202608,2024-07-16 17:54:00,UP,2450.0,2425.02,24.980000000000015,11.756321585756956,2.1248142812173363,NO_SAME_TARGET,,48.71000000000004,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,0.0584467574059261,213,8.0,2024-07-17 16:59:00,2482.33,8,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-17 16:59:00,2482.33,32.32999999999993,0.19,0.19,0.19,32.32999999999993,32.13999999999993,31.94999999999993,31.759999999999927
FULL_2022_202608,2024-07-22 15:15:00,DOWN,2393.78,2412.11,18.329999999999927,11.9920361721138,1.5285144021350088,SAME_NEAREST,2.430000000000291,81.06999999999971,MULTI_CHILD_ERA4,AMBIGUOUS,2024-07-24 04:14:00,,,214,2.0,2024-07-22 15:33:00,2391.35,1,ANCHOR_CHILD,AMBIGUOUS,2024-07-24 04:14:00,,,0.19,0.19,0.19,,,,
FULL_2022_202608,2024-07-22 15:33:00,DOWN,2391.35,2412.11,20.76000000000022,11.9920361721138,1.7311488809778093,SAME_NEAREST,21.509999999999764,83.5,MULTI_CHILD_ERA4,AMBIGUOUS,2024-07-24 04:14:00,,,214,3.0,2024-07-24 04:14:00,2412.11,2,CONTINUATION_CHILD,AMBIGUOUS,2024-07-24 04:14:00,,,0.19,0.19,0.19,,,,
FULL_2022_202608,2024-07-25 04:26:00,DOWN,2388.22,2431.96,43.74000000000024,11.965703426940278,3.655447443358947,SAME_NEAREST,4.349999999999909,43.74000000000024,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-26 16:01:00,2379.31,0.2037037037036992,215,1.0,2024-07-25 04:38:00,2383.87,1,ANCHOR_CHILD,CHALLENGE_OPENS,2024-07-26 16:01:00,2379.31,8.909999999999854,0.19,0.19,0.19,8.909999999999854,8.719999999999855,8.529999999999854,8.339999999999854
FULL_2022_202608,2024-07-25 06:18:00,DOWN,2369.84,2401.12,31.279999999999745,11.965703426940278,2.614137997902751,SAME_NEAREST,20.49000000000024,62.11999999999989,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-07-26 16:01:00,2379.31,-0.3027493606138068,215,3.0,2024-07-26 16:01:00,2379.31,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-26 16:01:00,2379.31,-9.4699999999998,0.19,0.19,0.19,-9.4699999999998,-9.6599999999998,-9.8499999999998,-10.0399999999998
FULL_2022_202608,2024-07-30 16:33:00,UP,2396.67,2376.41,20.26000000000022,12.1156897231885,1.6722118561045791,SAME_NEAREST,6.400000000000091,20.26000000000022,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-02 17:43:00,2434.84,1.8840078973346328,216,1.0,2024-07-30 20:01:00,2403.07,1,ANCHOR_CHILD,CHALLENGE_OPENS,2024-08-02 17:43:00,2434.84,38.17000000000007,0.17,0.17,0.17,38.17000000000007,38.00000000000007,37.83000000000007,37.660000000000075
FULL_2022_202608,2024-07-30 20:01:00,UP,2403.07,2376.41,26.66000000000031,12.142213669170786,2.195645763316646,OPPOSITE_NEAREST,28.889999999999876,26.66000000000031,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-02 17:43:00,2434.84,1.191672918229543,216,2.0,2024-07-31 21:44:00,2431.96,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-07-31 21:44:00,2431.96,28.889999999999873,0.17,0.17,0.17,28.889999999999873,28.71999999999987,28.549999999999873,28.37999999999987
FULL_2022_202608,2024-07-31 21:44:00,UP,2431.96,2417.32,14.639999999999873,12.074910592045628,1.212431337557398,SAME_NEAREST,42.88999999999987,48.59000000000015,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-02 17:43:00,2434.84,0.196721311475419,216,3.0,2024-08-01 17:00:00,2458.31,3,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-08-01 17:00:00,2458.31,26.34999999999991,0.17,0.17,0.17,26.34999999999991,26.179999999999907,26.00999999999991,25.839999999999907
FULL_2022_202608,2024-08-01 17:00:00,UP,2458.31,2430.14,28.170000000000076,12.27073376206503,2.2957062345438235,SAME_NEAREST,16.539999999999964,74.94000000000005,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-02 17:43:00,2434.84,-0.8331558395456067,216,4.0,2024-08-02 08:48:00,2462.24,4,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-08-02 08:48:00,2462.24,3.9299999999998363,0.17,0.17,0.17,3.9299999999998363,3.7599999999998364,3.5899999999998364,3.4199999999998365
FULL_2022_202608,2024-08-02 08:48:00,UP,2462.24,2434.84,27.39999999999964,12.369189929745565,2.215181443217055,SAME_NEAREST,12.610000000000127,32.09999999999991,MULTI_CHILD_ERA4,AMBIGUOUS,2024-08-02 17:43:00,,,216,5.0,2024-08-02 15:35:00,2474.85,5,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-08-02 15:35:00,2474.85,12.610000000000127,0.17,0.17,0.17,12.610000000000127,12.440000000000127,12.270000000000127,12.100000000000128
FULL_2022_202608,2024-08-02 15:35:00,UP,2474.85,2434.84,40.00999999999976,12.360361096802531,3.236960448538177,SAME_NEAREST,8.760000000000218,44.71000000000004,MULTI_CHILD_ERA4,AMBIGUOUS,2024-08-02 17:43:00,,,216,6.0,2024-08-02 17:43:00,2434.84,6,CONTINUATION_CHILD,AMBIGUOUS,2024-08-02 17:43:00,,,0.17,0.17,0.17,,,,
FULL_2022_202608,2024-08-05 13:56:00,DOWN,2410.71,2458.7,47.98999999999978,13.090808524611122,3.665930940000926,SAME_NEAREST,27.340000000000146,66.88999999999987,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-08 14:05:00,2406.99,0.0775161491977552,217,2.0,2024-08-05 14:46:00,2383.37,1,ANCHOR_CHILD,CHALLENGE_OPENS,2024-08-08 14:05:00,2406.99,3.7200000000002547,0.17,0.17,0.17,3.7200000000002547,3.5500000000002547,3.380000000000255,3.210000000000255
FULL_2022_202608,2024-08-08 17:10:00,UP,2418.26,2380.18,38.08000000000038,13.59317338599071,2.801406185199263,OPPOSITE_NEAREST,40.4399999999996,38.08000000000038,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-14 05:31:00,2458.45,1.055409663865525,218,1.0,2024-08-12 09:53:00,2436.96,1,ANCHOR_CHILD,CHALLENGE_OPENS,2024-08-14 05:31:00,2458.45,40.1899999999996,0.17,0.17,0.17,40.1899999999996,40.0199999999996,39.849999999999596,39.6799999999996
FULL_2022_202608,2024-08-12 09:53:00,UP,2436.96,2423.75,13.210000000000036,13.451138512451289,0.9820730035433032,OPPOSITE_NEAREST,21.73999999999978,20.110000000000127,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-14 05:31:00,2458.45,1.6267978803936205,218,2.0,2024-08-12 18:14:00,2458.7,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-08-12 18:14:00,2458.7,21.73999999999978,0.17,0.17,0.17,21.73999999999978,21.56999999999978,21.399999999999782,21.22999999999978
FULL_2022_202608,2024-08-12 18:14:00,UP,2458.7,2439.6,19.09999999999991,13.415421267822582,1.4237346422964752,SAME_NEAREST,18.90000000000009,34.94999999999982,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-14 05:31:00,2458.45,-0.0130890052356021,218,3.0,2024-08-14 05:31:00,2458.45,3,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-08-14 05:31:00,2458.45,-0.25,0.17,0.17,0.17,-0.25,-0.42000000000000004,-0.5900000000000001,-0.76
FULL_2022_202608,2024-08-14 11:42:00,UP,2475.56,2455.22,20.340000000000146,13.366832406421675,1.5216768925918778,SAME_NEAREST,1.3699999999998909,51.809999999999945,MULTI_CHILD_ERA4,AMBIGUOUS,2024-08-14 16:20:00,,,219,1.0,2024-08-14 11:44:00,2477.6,1,ANCHOR_CHILD,AMBIGUOUS,2024-08-14 16:20:00,,,0.17,0.17,0.17,,,,
FULL_2022_202608,2024-08-14 11:44:00,UP,2477.6,2455.22,22.38000000000011,13.366832406421675,1.674293454090764,SAME_NEAREST,6.010000000000218,53.84999999999991,MULTI_CHILD_ERA4,AMBIGUOUS,2024-08-14 16:20:00,,,219,2.0,2024-08-14 16:20:00,2455.22,2,CONTINUATION_CHILD,AMBIGUOUS,2024-08-14 16:20:00,,,0.17,0.17,0.17,,,,
FULL_2022_202608,2024-08-15 16:00:00,DOWN,2438.03,2479.73,41.69999999999982,13.487357926359191,3.091784189882207,SAME_NEAREST,14.2800000000002,41.69999999999982,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-16 14:18:00,2470.06,-0.7681055155875273,220,1.0,2024-08-16 14:18:00,2470.06,1,ANCHOR_CHILD,CHALLENGE_OPENS,2024-08-16 14:18:00,2470.06,-32.029999999999745,0.17,0.17,0.17,-32.029999999999745,-32.19999999999975,-32.36999999999975,-32.53999999999974
FULL_2022_202608,2024-08-20 04:06:00,UP,2507.42,2502.0,5.420000000000073,13.539061556279686,0.4003231669691441,SAME_NEAREST,2.6399999999998727,21.820000000000164,MULTI_CHILD_ERA4,SL,2024-08-20 04:13:00,2502.0,-1.0,221,3.0,2024-08-20 10:43:00,2510.06,3,CONTINUATION_CHILD,SL,2024-08-20 04:13:00,2502.0,-5.420000000000073,0.17,0.17,0.17,-5.420000000000073,-5.590000000000073,-5.760000000000073,-5.9300000000000725
FULL_2022_202608,2024-08-16 15:51:00,UP,2479.73,2451.1,28.63000000000011,13.468016979607116,2.1257769457337954,SAME_NEAREST,3.880000000000109,47.61999999999989,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-21 17:00:00,2497.29,0.6133426475724721,221,1.0,2024-08-16 15:53:00,2483.61,1,ANCHOR_CHILD,CHALLENGE_OPENS,2024-08-21 17:00:00,2497.29,17.559999999999945,0.17,0.17,0.17,17.559999999999945,17.389999999999944,17.219999999999946,17.049999999999944
FULL_2022_202608,2024-08-16 15:53:00,UP,2483.61,2451.1,32.51000000000022,13.468016979607116,2.4138668706184383,NO_SAME_TARGET,,51.5,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-21 17:00:00,2497.29,0.4207936019686172,221,2.0,2024-08-20 04:06:00,2507.42,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-08-20 04:06:00,2507.42,23.809999999999945,0.17,0.17,0.17,23.809999999999945,23.639999999999944,23.469999999999946,23.299999999999944
FULL_2022_202608,2024-08-20 10:43:00,UP,2510.06,2485.6,24.46000000000004,13.5169556587448,1.8095790662874325,NO_SAME_TARGET,,24.46000000000004,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-21 17:00:00,2497.29,-0.522076860179884,221,4.0,2024-08-21 17:00:00,2497.29,4,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-08-21 17:00:00,2497.29,-12.769999999999982,0.17,0.17,0.17,-12.769999999999982,-12.939999999999982,-13.109999999999982,-13.279999999999982
FULL_2022_202608,2024-08-22 16:21:00,DOWN,2493.41,2509.09,15.680000000000293,13.49030589965359,1.1623161191921474,SAME_NEAREST,7.809999999999945,25.69000000000005,MULTI_CHILD_ERA4,SL,2024-08-23 17:02:00,2509.09,-1.0,222,1.0,2024-08-22 16:32:00,2485.6,1,ANCHOR_CHILD,SL,2024-08-23 17:02:00,2509.09,-15.680000000000291,0.17,0.17,0.17,-15.680000000000291,-15.850000000000291,-16.02000000000029,-16.190000000000293
FULL_2022_202608,2024-08-22 16:32:00,DOWN,2485.6,2509.09,23.49000000000024,13.49030589965359,1.741250359682609,OPPOSITE_NEAREST,34.88999999999987,33.5,MULTI_CHILD_ERA4,SL,2024-08-23 17:02:00,2509.09,-1.0,222,2.0,2024-08-26 10:23:00,2518.27,2,CONTINUATION_CHILD,SL,2024-08-23 17:02:00,2509.09,-23.49000000000024,0.17,0.17,0.17,-23.49000000000024,-23.66000000000024,-23.83000000000024,-24.00000000000024
FULL_2022_202608,2024-08-26 10:31:00,UP,2519.1,2507.86,11.239999999999782,13.357339741393544,0.841484922717638,SAME_NEAREST,0.7699999999999818,48.32999999999993,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-27 04:48:00,2508.65,-0.9297153024911052,223,1.0,2024-08-26 10:36:00,2519.87,1,ANCHOR_CHILD,CHALLENGE_OPENS,2024-08-27 04:48:00,2508.65,-10.449999999999818,0.17,0.17,0.17,-10.449999999999818,-10.619999999999818,-10.789999999999818,-10.959999999999818
FULL_2022_202608,2024-08-26 10:36:00,UP,2519.87,2507.86,12.009999999999764,13.357339741393544,0.8991311318361948,SAME_NEAREST,11.789999999999964,49.09999999999991,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-08-27 04:48:00,2508.65,-0.9342214820982532,223,2.0,2024-08-27 04:48:00,2508.65,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-08-27 04:48:00,2508.65,-11.2199999999998,0.17,0.17,0.17,-11.2199999999998,-11.3899999999998,-11.5599999999998,-11.7299999999998
FULL_2022_202608,2024-08-28 02:04:00,UP,2526.84,2503.45,23.390000000000327,13.231589523610491,1.767739239360708,SAME_NEAREST,4.819999999999709,56.07000000000016,MULTI_CHILD_ERA4,AMBIGUOUS,2024-08-28 09:03:00,,,224,1.0,2024-08-28 09:03:00,2503.45,1,ANCHOR_CHILD,AMBIGUOUS,2024-08-28 09:03:00,,,0.17,0.17,0.17,,,,
FULL_2022_202608,2024-09-03 04:27:00,DOWN,2489.96,2503.16,13.199999999999818,12.891316372525274,1.0239450819880915,OPPOSITE_NEAREST,19.19000000000005,17.269999999999982,MULTI_CHILD_ERA4,SL,2024-09-03 11:14:00,2503.16,-1.0,225,4.0,2024-09-04 11:54:00,2473.13,4,CONTINUATION_CHILD,SL,2024-09-03 11:14:00,2503.16,-13.199999999999818,0.17,0.17,0.17,-13.199999999999818,-13.369999999999818,-13.539999999999818,-13.709999999999818
FULL_2022_202608,2024-08-30 17:05:00,DOWN,2512.12,2526.87,14.75,13.064554235460694,1.1290090525985614,SAME_NEAREST,8.579999999999927,16.51000000000022,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-09-04 17:01:00,2496.87,1.0338983050847457,225,1.0,2024-08-30 18:06:00,2503.54,1,ANCHOR_CHILD,CHALLENGE_OPENS,2024-09-04 17:01:00,2496.87,15.25,0.17,0.17,0.17,15.25,15.08,14.91,14.74
FULL_2022_202608,2024-08-30 18:06:00,DOWN,2503.54,2526.87,23.329999999999927,13.064554235460694,1.7857478777711426,SAME_NEAREST,9.949999999999818,25.090000000000146,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-09-04 17:01:00,2496.87,0.2858979854264935,225,2.0,2024-09-02 05:07:00,2493.59,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-09-02 05:07:00,2493.59,9.949999999999818,0.17,0.17,0.17,9.949999999999818,9.779999999999818,9.609999999999818,9.439999999999818
FULL_2022_202608,2024-09-02 05:07:00,DOWN,2493.59,2526.87,33.279999999999745,13.0561480940077,2.5489906946807737,SAME_NEAREST,22.820000000000164,33.279999999999745,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2024-09-04 17:01:00,2496.87,-0.0985576923076854,225,3.0,2024-09-03 04:27:00,2489.96,3,CONTINUATION_CHILD,NEXT_H4_LIQ,2024-09-03 04:27:00,2489.96,3.630000000000109,0.17,0.17,0.17,3.630000000000109,3.460000000000109,3.2900000000001093,3.1200000000001094
FULL_2022_202608,2024-09-04 11:54:00,DOWN,2473.13,2496.87,23.73999999999978,12.850714170894172,1.8473681450147696,SAME_NEAREST,2.3600000000001278,33.06999999999971,MULTI_CHILD_ERA4,AMBIGUOUS,2024-09-04 17:01:00,,,225,5.0,2024-09-04 17:01:00,2496.87,5,CONTINUATION_CHILD,AMBIGUOUS,2024-09-04 17:01:00,,,0.17,0.17,0.17,,,,
