block,ts,arrival_side,ref,before,after,primary,resolution,eligible,topology,d_same,d_opp,nearest_bsl,nearest_ssl,structural_sl,sl_dist,atr180,sl_atr180,entry_authorized,entry_reject_reason
FULL_2022_202608,2023-01-04 09:11:00,UP,1849.99,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.9500000000000455,22.470000000000027,1852.94,1827.52,1836.13,13.8599999999999,8.977499741052522,1.5438596936539652,True,
FULL_2022_202608,2023-01-04 09:27:00,UP,1852.94,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,4.599999999999909,25.420000000000073,1857.54,1827.52,1836.13,16.809999999999945,8.977499741052522,1.8724589790998023,True,
FULL_2022_202608,2023-01-04 09:38:00,UP,1857.54,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,21.24000000000001,30.019999999999982,1878.78,1827.52,1836.13,21.409999999999854,8.977499741052522,2.3848510852187164,True,
FULL_2022_202608,2023-01-05 10:05:00,DOWN,1847.07,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1865.12,1827.52,,,,,,
FULL_2022_202608,2023-01-05 17:33:00,DOWN,1827.52,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,14.089999999999918,37.59999999999991,1865.12,1813.43,1851.28,23.75999999999999,9.106280007250009,2.609188382202541,True,
FULL_2022_202608,2023-01-06 20:33:00,UP,1865.12,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1878.78,1825.02,,,,,,
FULL_2022_202608,2023-01-09 04:41:00,UP,1878.78,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,13.63000000000011,53.75999999999999,1892.41,1825.02,1865.63,13.149999999999864,9.191203122117404,1.4307158513727265,True,
FULL_2022_202608,2023-01-11 07:32:00,UP,1880.7,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,0.7699999999999818,10.350000000000136,1881.47,1870.35,1871.99,8.710000000000036,9.087970238726994,0.9584098287298196,True,
FULL_2022_202608,2023-01-11 07:35:00,UP,1881.47,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,10.940000000000055,11.120000000000118,1892.41,1870.35,1871.99,9.480000000000018,9.087970238726994,1.0431372188701113,True,
FULL_2022_202608,2023-01-11 17:37:00,DOWN,1870.35,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1892.41,1867.74,,,,,,
FULL_2022_202608,2023-01-11 18:17:00,DOWN,1867.74,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,42.72000000000003,24.670000000000073,1892.41,1825.02,1886.58,18.839999999999918,9.097001968623154,2.0710119735031105,True,
FULL_2022_202608,2023-01-12 14:21:00,UP,1886.58,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1892.41,1867.07,,,,,,
FULL_2022_202608,2023-01-12 15:33:00,UP,1892.41,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,17.319999999999936,25.340000000000146,1909.73,1867.07,1867.07,25.340000000000146,9.03738603562957,2.8039081101657164,True,
FULL_2022_202608,2023-01-13 10:07:00,UP,1901.59,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,8.1400000000001,31.179999999999836,1909.73,1870.41,1892.26,9.329999999999927,9.179693777762694,1.0163737730120521,True,
FULL_2022_202608,2023-01-13 16:50:00,UP,1909.73,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,10.089999999999918,17.470000000000027,1919.82,1892.26,1892.26,17.470000000000027,9.241314454731311,1.8904237146757672,True,
FULL_2022_202608,2023-01-13 20:39:00,UP,1919.82,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,35.75999999999999,27.559999999999945,1955.58,1892.26,1893.62,26.200000000000045,9.294029374427247,2.8190141158892823,True,
FULL_2022_202608,2023-01-17 04:32:00,DOWN,1910.85,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1928.89,1892.26,,,,,,
FULL_2022_202608,2023-01-18 13:57:00,UP,1916.64,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,2.3999999999998636,24.38000000000011,1919.04,1892.26,1896.54,20.100000000000136,9.214945205425177,2.1812392316957596,True,
FULL_2022_202608,2023-01-18 15:02:00,UP,1919.04,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,9.850000000000136,26.779999999999973,1928.89,1892.26,1896.54,22.5,9.214945205425177,2.4416857071221023,True,
FULL_2022_202608,2023-01-19 21:24:00,UP,1925.89,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,3.0,24.940000000000055,1928.89,1900.95,1906.65,19.24000000000001,9.288247403434807,2.0714349181617435,True,
FULL_2022_202608,2023-01-19 21:26:00,UP,1928.89,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,26.689999999999827,27.940000000000055,1955.58,1900.95,1906.65,22.24000000000001,9.288247403434807,2.394423730764926,True,
FULL_2022_202608,2023-01-20 10:09:00,UP,1935.19,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,20.389999999999873,34.24000000000001,1955.58,1900.95,1923.16,12.029999999999973,9.301074412648896,1.2933989629886096,True,
FULL_2022_202608,2023-01-23 09:27:00,DOWN,1920.67,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1937.48,1900.95,,,,,,
FULL_2022_202608,2023-01-24 03:59:00,UP,1935.47,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,2.009999999999991,34.51999999999998,1937.48,1900.95,1911.43,24.039999999999964,9.321509916817355,2.5789813253996887,True,
FULL_2022_202608,2023-01-24 08:32:00,UP,1937.48,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,18.09999999999991,26.049999999999955,1955.58,1911.43,1911.43,26.049999999999955,9.275733001381015,2.808403389373272,True,
FULL_2022_202608,2023-01-25 19:33:00,UP,1939.62,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.8300000000001546,22.47999999999979,1942.45,1917.14,1919.86,19.75999999999999,9.286323720664814,2.1278603454269156,True,
FULL_2022_202608,2023-01-25 21:55:00,UP,1942.45,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,13.129999999999882,25.309999999999945,1955.58,1917.14,1919.86,22.590000000000146,9.33895525555001,2.4189001212502035,True,
FULL_2022_202608,2023-01-26 18:24:00,DOWN,1919.86,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1949.14,1917.14,,,,,,
FULL_2022_202608,2023-01-27 17:48:00,DOWN,1917.14,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,5.710000000000036,32.0,1949.14,1911.43,1942.35,25.20999999999981,9.387509315844124,2.685483353657043,True,
FULL_2022_202608,2023-01-31 06:15:00,DOWN,1920.66,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.9600000000000364,13.769999999999982,1934.43,1916.7,1927.43,6.769999999999982,9.33823716552745,0.7249762326653858,True,
FULL_2022_202608,2023-01-31 08:00:00,DOWN,1916.7,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.269999999999982,17.730000000000018,1934.43,1911.43,1927.43,10.730000000000018,9.338746959052298,1.148976414828238,True,
FULL_2022_202608,2023-01-31 10:08:00,DOWN,1911.43,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,10.480000000000018,23.0,1934.43,1900.95,1927.43,16.0,9.338746959052298,1.7132919512816194,True,
FULL_2022_202608,2023-01-31 14:09:00,DOWN,1900.95,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,4.410000000000082,33.48000000000002,1934.43,1896.54,1927.43,26.480000000000018,9.36842058705756,2.826516994399466,True,
FULL_2022_202608,2023-02-01 14:05:00,UP,1931.11,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1934.43,1900.83,,,,,,
FULL_2022_202608,2023-02-01 21:40:00,UP,1934.43,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,0.5799999999999272,33.600000000000136,1935.01,1900.83,1900.83,33.600000000000136,9.342382333493777,3.5965130520872957,True,
FULL_2022_202608,2023-02-01 21:41:00,UP,1935.01,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,14.13000000000011,34.180000000000064,1949.14,1900.83,1900.83,34.180000000000064,9.342382333493777,3.658595717867366,True,
FULL_2022_202608,2023-02-01 22:33:00,UP,1949.14,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,6.439999999999827,48.31000000000017,1955.58,1900.83,1920.48,28.660000000000082,9.342382333493777,3.0677400021673145,True,
FULL_2022_202608,2023-02-02 01:13:00,UP,1955.58,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.6800000000000637,54.75,1958.26,1900.83,1920.48,35.09999999999991,9.475702431641034,3.704210875469754,True,
FULL_2022_202608,2023-02-02 09:13:00,UP,1958.26,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,23.680000000000064,37.77999999999997,1981.94,1920.48,1920.48,37.77999999999997,9.42753955593242,4.007408271888538,False,SL_ERA_GT_4
FULL_2022_202608,2023-02-02 17:00:00,DOWN,1920.48,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1981.94,1900.83,,,,,,
FULL_2022_202608,2023-02-03 09:35:00,DOWN,1911.27,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,10.440000000000055,48.49000000000001,1959.76,1900.83,1918.63,7.360000000000127,9.536091730414173,0.7718046562541263,True,
FULL_2022_202608,2023-02-03 15:30:00,DOWN,1900.83,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,4.289999999999964,58.930000000000064,1959.76,1896.54,1918.22,17.3900000000001,9.528335665245207,1.8250826388736985,True,
FULL_2022_202608,2023-02-03 15:34:00,DOWN,1896.54,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,4.279999999999973,63.22000000000003,1959.76,1892.26,1918.22,21.680000000000064,9.528335665245207,2.275318666519935,True,
FULL_2022_202608,2023-02-03 15:36:00,DOWN,1892.26,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,21.84999999999991,67.5,1959.76,1870.41,1918.22,25.960000000000036,9.528335665245207,2.724505192936228,True,
FULL_2022_202608,2023-02-03 17:07:00,DOWN,1870.41,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.3400000000001455,48.22000000000003,1918.63,1867.07,1917.1,46.68999999999983,9.666178244882733,4.830244054801852,False,SL_ERA_GT_4
FULL_2022_202608,2023-02-03 18:18:00,DOWN,1867.07,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,42.049999999999955,51.56000000000017,1918.63,1825.02,1917.1,50.02999999999997,9.666178244882733,5.175778754802686,False,SL_ERA_GT_4
FULL_2022_202608,2023-02-07 19:45:00,UP,1881.35,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1918.63,1863.0,,,,,,
FULL_2022_202608,2023-02-08 09:58:00,UP,1884.42,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,34.210000000000036,19.430000000000064,1918.63,1864.99,1867.24,17.180000000000064,9.698949332658222,1.7713258839441206,True,
FULL_2022_202608,2023-02-09 15:52:00,UP,1886.4,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,32.23000000000002,17.40000000000009,1918.63,1869.0,1876.86,9.540000000000191,9.68153646040056,0.9853807852731556,True,
FULL_2022_202608,2023-02-09 18:03:00,DOWN,1869.0,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1918.63,1864.99,,,,,,
FULL_2022_202608,2023-02-09 19:42:00,DOWN,1864.99,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,1.990000000000009,53.6400000000001,1918.63,1863.0,1890.2,25.210000000000036,9.683527924509445,2.6033900244344204,True,
FULL_2022_202608,2023-02-09 19:46:00,DOWN,1863.0,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.349999999999909,55.63000000000011,1918.63,1859.65,1890.2,27.200000000000045,9.683527924509445,2.808893640008578,True,
FULL_2022_202608,2023-02-09 22:29:00,DOWN,1859.65,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,34.63000000000011,58.98000000000002,1918.63,1825.02,1890.2,30.549999999999955,9.78095276937328,3.1234175974819127,True,
FULL_2022_202608,2023-02-13 11:36:00,DOWN,1856.45,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.7200000000000273,15.839999999999918,1872.29,1852.73,1866.64,10.190000000000055,9.73678255600672,1.0465469410851473,True,
FULL_2022_202608,2023-02-13 18:04:00,DOWN,1852.73,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,27.710000000000036,19.559999999999945,1872.29,1825.02,1863.05,10.319999999999936,9.74658055175961,1.0588328845378294,True,
FULL_2022_202608,2023-02-14 15:30:00,DOWN,1850.46,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,25.440000000000055,16.180000000000064,1866.64,1825.02,1864.87,14.409999999999854,9.634778713140994,1.495623348395732,True,
FULL_2022_202608,2023-02-14 15:32:00,UP,1866.64,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1872.29,1825.02,,,,,,
FULL_2022_202608,2023-02-15 08:31:00,DOWN,1843.24,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,18.220000000000027,27.36999999999989,1870.61,1825.02,1860.07,16.829999999999927,9.783988921570321,1.7201573034179936,True,
FULL_2022_202608,2023-02-16 15:47:00,DOWN,1830.38,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.360000000000127,29.689999999999827,1860.07,1825.02,1844.8,14.419999999999845,9.741659017361519,1.480240683265614,True,
FULL_2022_202608,2023-02-16 20:06:00,UP,1844.8,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1860.07,1825.02,,,,,,
FULL_2022_202608,2023-02-17 04:01:00,DOWN,1827.59,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,2.5699999999999363,32.48000000000002,1860.07,1825.02,1845.25,17.660000000000082,9.781957815385002,1.805364563341762,True,
FULL_2022_202608,2023-02-17 06:51:00,DOWN,1825.02,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,11.589999999999918,35.049999999999955,1860.07,1813.43,1845.25,20.230000000000018,9.781957815385002,2.0680931549492474,True,
FULL_2022_202608,2023-02-20 08:05:00,UP,1845.25,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1860.07,1818.9,,,,,,
FULL_2022_202608,2023-02-22 14:32:00,UP,1843.81,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,3.6800000000000637,13.589999999999918,1847.49,1830.22,1831.78,12.029999999999973,9.458145131685308,1.2719195817474622,True,
FULL_2022_202608,2023-02-22 20:46:00,DOWN,1830.22,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1847.49,1818.9,,,,,,
FULL_2022_202608,2023-02-23 15:30:00,DOWN,1823.17,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,4.269999999999982,22.819999999999936,1845.99,1818.9,1833.82,10.649999999999864,9.4258311303934,1.1298738384628126,True,
FULL_2022_202608,2023-02-23 15:42:00,DOWN,1818.9,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.470000000000027,27.089999999999918,1845.99,1813.43,1833.82,14.919999999999845,9.4258311303934,1.5828842882502543,True,
FULL_2022_202608,2023-02-24 14:05:00,DOWN,1817.36,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.9299999999998363,16.460000000000036,1833.82,1813.43,1826.3,8.940000000000055,9.351137783416755,0.9560333947655215,True,
FULL_2022_202608,2023-02-24 15:30:00,DOWN,1813.43,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,9.049999999999955,20.389999999999873,1833.82,1804.38,1826.3,12.86999999999989,9.351137783416755,1.3763031085718214,True,
FULL_2022_202608,2023-02-27 05:40:00,DOWN,1808.95,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,4.569999999999936,18.839999999999918,1827.79,1804.38,1826.3,17.34999999999991,9.298326658431504,1.8659271326273892,True,
FULL_2022_202608,2023-02-28 10:17:00,DOWN,1806.56,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.1799999999998363,13.620000000000118,1820.18,1804.38,1819.42,12.860000000000127,9.181205626643054,1.40068750477405,True,
FULL_2022_202608,2023-02-28 17:00:00,UP,1820.18,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1827.79,1804.38,,,,,,
FULL_2022_202608,2023-02-28 18:06:00,UP,1827.79,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,6.029999999999973,23.409999999999854,1833.82,1804.38,1807.27,20.519999999999982,9.185265416150312,2.234012744359023,True,
FULL_2022_202608,2023-03-01 05:32:00,UP,1831.17,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.6499999999998636,26.460000000000036,1833.82,1804.71,1823.05,8.120000000000118,9.193267960664976,0.8832550116827852,True,
FULL_2022_202608,2023-03-01 08:30:00,UP,1833.82,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,12.170000000000073,29.1099999999999,1845.99,1804.71,1823.05,10.769999999999982,9.17236091643906,1.1741797011822301,True,
FULL_2022_202608,2023-03-03 09:05:00,UP,1844.52,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.4700000000000273,14.589999999999918,1845.99,1829.93,1832.3,12.220000000000027,8.99559164182351,1.3584431671158979,True,
FULL_2022_202608,2023-03-03 11:06:00,UP,1845.99,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.5,16.059999999999945,1847.49,1829.93,1837.83,8.160000000000082,8.99559164182351,0.9071109855700338,True,
FULL_2022_202608,2023-03-03 12:44:00,UP,1847.49,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,12.579999999999927,17.559999999999945,1860.07,1829.93,1837.83,9.660000000000082,8.992393910480045,1.0742411971902148,True,
FULL_2022_202608,2023-03-07 16:48:00,DOWN,1829.93,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1858.27,1804.71,,,,,,
FULL_2022_202608,2023-03-09 15:59:00,UP,1824.25,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,27.38000000000011,14.86999999999989,1851.63,1809.38,1812.77,11.480000000000018,8.676086749598948,1.3231771801418055,True,
FULL_2022_202608,2023-03-10 10:01:00,UP,1835.69,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,15.940000000000055,23.809999999999945,1851.63,1811.88,1827.71,7.980000000000018,8.649889324729912,0.9225551565365478,True,
FULL_2022_202608,2023-03-10 16:32:00,UP,1851.63,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,6.639999999999873,23.920000000000073,1858.27,1827.71,1830.85,20.7800000000002,8.672048267088615,2.3962043752526845,True,
FULL_2022_202608,2023-03-10 16:40:00,UP,1858.27,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.7999999999999545,30.559999999999945,1860.07,1827.71,1830.85,27.420000000000073,8.672048267088615,3.161882770424839,True,
FULL_2022_202608,2023-03-10 16:58:00,UP,1860.07,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,10.539999999999964,32.3599999999999,1870.61,1827.71,1830.85,29.220000000000027,8.672048267088615,3.3694461908028313,True,
FULL_2022_202608,2023-03-13 00:00:00,UP,1872.29,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,17.910000000000082,44.57999999999993,1890.2,1827.71,1831.75,40.539999999999964,8.779113843388467,4.6177781406184355,False,SL_ERA_GT_4
FULL_2022_202608,2023-03-13 00:05:00,UP,1890.2,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,28.430000000000064,62.49000000000001,1918.63,1827.71,1831.75,58.450000000000045,8.779113843388467,6.657847368503898,False,SL_ERA_GT_4
FULL_2022_202608,2023-03-13 14:26:00,UP,1894.27,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,24.360000000000127,66.55999999999995,1918.63,1827.71,1871.53,22.74000000000001,8.998029545854898,2.52721997456383,True,
FULL_2022_202608,2023-03-15 10:01:00,DOWN,1895.39,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1914.57,1871.53,,,,,,
FULL_2022_202608,2023-03-15 13:31:00,UP,1914.57,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,4.060000000000173,43.039999999999964,1918.63,1871.53,1885.7,28.86999999999989,9.1820002310667,3.1441950853279357,True,
FULL_2022_202608,2023-03-15 13:33:00,UP,1918.63,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,41.12999999999988,47.100000000000136,1959.76,1871.53,1885.7,32.930000000000064,9.1820002310667,3.5863645361915317,True,
FULL_2022_202608,2023-03-17 08:56:00,UP,1933.45,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,3.8799999999998818,25.960000000000036,1937.33,1907.49,1918.23,15.220000000000027,9.51231094141057,1.60003180023708,True,
FULL_2022_202608,2023-03-17 14:08:00,UP,1937.33,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,22.430000000000064,29.839999999999918,1959.76,1907.49,1927.34,9.990000000000009,9.498464769513845,1.0517489133679572,True,
FULL_2022_202608,2023-03-17 16:41:00,UP,1959.76,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,22.180000000000064,52.26999999999998,1981.94,1907.49,1927.34,32.42000000000007,9.572917743016546,3.386637268835878,True,
FULL_2022_202608,2023-03-17 20:43:00,UP,1981.94,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,16.419999999999845,74.45000000000005,1998.36,1907.49,1927.34,54.600000000000136,9.661012644444233,5.651581465572246,False,SL_ERA_GT_4
FULL_2022_202608,2023-03-20 09:09:00,UP,1998.36,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,10.7800000000002,90.86999999999989,2009.14,1907.49,1968.1,30.25999999999999,9.830283609254826,3.0782428262305057,True,
FULL_2022_202608,2023-03-20 09:31:00,UP,2009.14,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,50.049999999999955,101.65000000000009,2059.19,1907.49,1968.1,41.04000000000019,9.830283609254826,4.174854117267039,False,SL_ERA_GT_4
FULL_2022_202608,2023-03-21 10:06:00,DOWN,1965.75,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2009.76,1907.49,,,,,,
FULL_2022_202608,2023-03-22 09:27:00,DOWN,1935.37,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,27.87999999999988,49.81000000000017,1985.18,1907.49,1946.24,10.870000000000118,10.035097887837981,1.0831982030961547,True,
FULL_2022_202608,2023-03-23 17:24:00,UP,1985.18,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2009.76,1934.17,,,,,,
FULL_2022_202608,2023-03-27 09:23:00,DOWN,1966.63,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,32.460000000000036,36.27999999999997,2002.91,1934.17,1978.73,12.099999999999909,10.290193066439882,1.1758768685752337,True,
FULL_2022_202608,2023-03-30 04:09:00,DOWN,1958.64,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,9.540000000000191,13.129999999999882,1971.77,1949.1,1971.77,13.129999999999882,10.22130545298775,1.284571727201627,True,
FULL_2022_202608,2023-03-30 15:26:00,UP,1971.77,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1975.26,1949.1,,,,,,
FULL_2022_202608,2023-03-30 15:31:00,UP,1975.26,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,27.65000000000009,26.160000000000082,2002.91,1949.1,1955.28,19.980000000000018,10.20778975367841,1.9573287148474194,True,
FULL_2022_202608,2023-03-31 09:58:00,UP,1984.31,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,18.600000000000136,29.029999999999973,2002.91,1955.28,1977.63,6.679999999999836,10.155049292001616,0.6578008444785374,True,
FULL_2022_202608,2023-03-31 20:19:00,DOWN,1973.14,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2002.91,1955.28,,,,,,
FULL_2022_202608,2023-04-03 05:56:00,DOWN,1955.28,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,6.180000000000064,32.299999999999955,1987.58,1949.1,1987.58,32.299999999999955,10.194810929768396,3.16827847250069,True,
FULL_2022_202608,2023-04-03 17:27:00,UP,1987.58,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2002.91,1949.72,,,,,,
FULL_2022_202608,2023-04-04 16:42:00,UP,1990.51,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,12.400000000000091,40.789999999999964,2002.91,1949.72,1976.88,13.629999999999882,10.20536709162097,1.3355717513768495,True,
FULL_2022_202608,2023-04-04 17:04:00,UP,2003.28,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,6.480000000000018,53.559999999999945,2009.76,1949.72,1978.5,24.779999999999973,10.20536709162097,2.4281341158560954,True,
FULL_2022_202608,2023-04-04 17:08:00,UP,2009.76,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,49.430000000000064,60.039999999999964,2059.19,1949.72,1978.5,31.25999999999999,10.20536709162097,3.063094126782147,True,
FULL_2022_202608,2023-04-05 05:46:00,UP,2024.98,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,34.210000000000036,48.09999999999991,2059.19,1976.88,1978.5,46.48000000000002,10.313851109377627,4.506561080539467,False,SL_ERA_GT_4
