month,entries,n,pnl,PF,WR,DD,spread1_pnl,spread1_PF,amb_wc_pnl,amb_wc_PF
2024-08,21,17,37.44999999999936,1.3364477585122574,0.5294117647058824,79.0300000000002,34.55999999999934,1.3067364870861753,-68.67000000000098,0.6841742169893718
2024-09,20,17,37.50999999999976,1.3685037822968835,0.5882352941176471,51.66000000000031,34.61999999999974,1.336181782870458,-31.309999999999945,0.8164820350507004
2024-10,26,25,32.590000000001055,1.183450605122438,0.52,89.92999999999893,28.28000000000103,1.1573296244784483,13.680000000000746,1.0695970695970733
2024-11,24,23,372.78999999999905,4.576952600268614,0.6956521739130435,39.8400000000006,369.0299999999989,4.502562642368974,346.91999999999916,3.6667691598124095
2024-12,20,18,26.19000000000051,1.2016476747767206,0.6111111111111112,64.34000000000015,23.0900000000005,1.1760982306284355,-11.799999999999269,0.9297075117650606
2025-01,22,22,119.20000000000027,2.3754904223401927,0.7272727272727273,29.549999999999272,115.46000000000028,2.316683772379987,119.20000000000027,2.3754904223401927
2025-02,21,19,169.02000000000044,2.492055084745776,0.6842105263157895,42.76999999999998,165.87000000000046,2.451181102362218,119.42000000000053,1.7331777996070796
2025-03,19,18,207.42000000000098,2.3853860539674185,0.5555555555555556,95.92999999999984,204.43000000000097,2.3534825211864527,173.92000000000098,1.9492413491976945
2025-04,13,11,272.2999999999997,2.5622489959839365,0.6363636363636364,130.1500000000001,270.4699999999998,2.546072939293473,175.5399999999995,1.647605696155831
2025-05,22,21,377.05000000000064,3.511155511155514,0.7142857142857143,115.85000000000036,373.2900000000006,3.465587846763542,342.62000000000035,2.8562141077039747
2025-06,30,29,119.95999999999958,1.6095218738885186,0.7931034482758621,64.90000000000009,114.78999999999958,1.5796303777014704,81.60999999999922,1.3470403129783932
2025-07,22,21,-135.98000000000047,0.5254414741397352,0.5238095238095238,254.4000000000001,-139.58000000000044,0.515717160502393,-155.38000000000056,0.49212263842583415
2025-08,30,28,354.1499999999992,4.5224786154763885,0.7142857142857143,54.220000000001164,349.2199999999992,4.425740631744126,313.0499999999993,3.2101807399039646
2025-09,17,16,254.76999999999953,3.0743364272919655,0.6875,26.140000000000327,252.1099999999995,3.038900121310143,226.51999999999953,2.4994373469252618
2025-10,15,15,457.10000000000036,3.2318246179385794,0.7333333333333333,171.17000000000007,454.49000000000046,3.211414947450373,457.10000000000036,3.2318246179385794
2025-11,23,23,381.69000000000096,3.439693192713343,0.782608695652174,93.65000000000009,377.9700000000008,3.403471957268234,381.69000000000096,3.439693192713343
2025-12,20,18,134.53000000000065,1.5649435182463407,0.5555555555555556,118.34999999999945,131.6000000000007,1.5496157701303088,20.840000000001055,1.059234835995683
2026-01,15,12,1517.3900000000003,12.02994838991069,0.75,84.1299999999992,1515.3500000000004,11.974435110081213,1334.5,5.164326280971116
2026-02,21,20,-4.720000000000255,0.9911989558083157,0.6,314.14999999999964,-9.780000000000264,0.9818090508342167,-146.6199999999999,0.7838100855204956
2026-03,22,21,1371.5600000000004,8.83524707226506,0.8095238095238095,126.34000000000015,1366.3700000000006,8.76126100539619,1239.3900000000012,5.034210012368999
2026-04,20,19,-64.50999999999931,0.8639144376002039,0.5263157894736842,335.65999999999985,-68.32999999999934,0.8564013113651664,-157.14999999999964,0.7226829956942198
2026-05,27,24,-321.6899999999987,0.5074338911941693,0.5416666666666666,337.3800000000001,-327.9299999999987,0.5000381149852875,-540.4699999999984,0.3801025382224412
2026-06,26,25,303.59000000000106,1.6400936136119282,0.72,200.58000000000038,297.34000000000094,1.6246376202680588,254.04000000000087,1.4849572388515597
2026-07,27,22,75.88000000000056,1.2694315236302973,0.7272727272727273,171.9399999999996,70.27000000000054,1.24810224905554,-191.65999999999985,0.6510006009068233
2026-08,24,22,551.7699999999968,2.8474854349427288,0.6818181818181818,196.51000000000113,546.2699999999968,2.8188386495305164,479.0799999999972,2.2901036757775595
