block,entry_ts,direction,entry,sl,sl_dist,atr180,sl_atr180,topology,d_same,d_opp,policy,status,exit_ts,exit_price,R,year,price_pnl,entry_spread_price,exit_spread_price,spread_cost,net_spread_0x,net_spread_1x,net_spread_2x,net_spread_3x,route_id,child_order,next_resolution,next_ts,continued_next,route_start_ts,route_start_ref,route_side,route_progress_price,route_progress_atr180,order_band,MFE,MAE,hold_h,MFE_ATR180,MAE_ATR180,fav_1h_S,adv_1h_S,ret_1h_S,fav_4h_S,adv_4h_S,ret_4h_S,fav_12h_S,adv_12h_S,ret_12h_S,fav_24h_S,adv_24h_S,ret_24h_S,route_progress_band
FULL_2022_202608,2023-02-01 21:41:00,UP,1935.01,1900.83,34.180000000000064,9.342382333493775,3.658595717867366,SAME_NEAREST,14.13000000000011,34.180000000000064,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-02 17:00:00,1920.48,-0.4251023990637784,2023,-14.529999999999973,0.12,0.12,0.12,-14.529999999999973,-14.649999999999972,-14.769999999999973,-14.889999999999972,97,2.0,PRIMARY_CONTINUES,2023-02-01 22:33:00,True,2023-02-01 21:40:00,1934.43,UP,0.5799999999999272,0.06208266578007029,2,24.75,14.980000000000018,19.316666666666666,2.6492172035464354,1.603445402388915,1.9074363865534265,0.25154183548823766,1.7565112852604936,2.2617357378156147,0.25154183548823766,1.9374073286541509,2.6492172035464354,0.25154183548823766,2.2381871404507545,2.6492172035464354,1.603445402388915,-1.305876762960268,<=0.5
FULL_2022_202608,2023-02-01 22:33:00,UP,1949.14,1920.48,28.66000000000008,9.342382333493775,3.0677400021673145,SAME_NEAREST,6.439999999999827,48.31000000000017,MULTI_CHILD_ERA4,AMBIGUOUS,2023-02-02 17:00:00,,,2023,,0.12,0.12,0.12,,,,,97,3.0,PRIMARY_CONTINUES,2023-02-02 01:13:00,True,2023-02-01 21:40:00,1934.43,UP,14.710000000000036,1.5745448510775013,3,10.61999999999989,29.110000000000127,18.45,1.1367550182490043,3.1159075876863462,0.5747998538603664,0.15199549208226792,0.0567307118335167,0.7492735525181837,0.15199549208226792,0.3521585696835424,1.1367550182490043,0.15199549208226792,0.9098321709149374,1.1367550182490043,3.1159075876863462,-2.818338948257699,1-2
FULL_2022_202608,2023-02-02 01:13:00,UP,1955.58,1920.48,35.09999999999991,9.475702431641034,3.704210875469754,SAME_NEAREST,2.680000000000064,54.75,MULTI_CHILD_ERA4,AMBIGUOUS,2023-02-02 17:00:00,,,2023,,0.12,0.12,0.12,,,,,97,4.0,PRIMARY_CONTINUES,2023-02-02 09:13:00,True,2023-02-01 21:40:00,1934.43,UP,21.149999999999864,2.232024501885612,4+,4.180000000000064,35.549999999999955,15.783333333333333,0.4411282467083717,3.7517007584886017,0.059098521090134117,0.36936575681322426,-0.16041027153031262,0.17940622473785658,0.5033927599997351,-0.3271525274631319,0.4411282467083717,0.5033927599997351,-0.27438599077552844,0.4411282467083717,3.7517007584886017,-3.458318814505529,2-3
FULL_2022_202608,2023-02-03 09:35:00,DOWN,1911.27,1918.63,7.360000000000127,9.536091730414173,0.7718046562541263,SAME_NEAREST,10.440000000000056,48.49000000000001,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-07 19:45:00,1881.35,4.065217391304287,2023,29.920000000000073,0.12,0.12,0.12,29.920000000000073,29.80000000000007,29.680000000000074,29.560000000000073,98,1.0,PRIMARY_CONTINUES,2023-02-03 15:30:00,True,2023-02-03 09:35:00,1911.27,DOWN,0.0,0.0,1,51.61999999999989,5.829999999999927,106.16666666666667,5.41311907008658,0.6113615687447586,0.12478906806283106,0.3879996233886214,-0.30201051766466436,0.20658358326367168,0.5232751677592433,-0.12688636332438924,5.23170302996163,0.6113615687447586,4.81958451106509,5.23170302996163,0.6113615687447586,4.786027786880111,<=0.5
FULL_2022_202608,2023-02-03 15:30:00,DOWN,1900.83,1918.22,17.3900000000001,9.528335665245208,1.8250826388736985,SAME_NEAREST,4.289999999999964,58.930000000000064,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-07 19:45:00,1881.35,1.1201840138010295,2023,19.480000000000018,0.12,0.12,0.12,19.480000000000018,19.360000000000017,19.24000000000002,19.12000000000002,98,2.0,PRIMARY_CONTINUES,2023-02-03 15:34:00,True,2023-02-03 09:35:00,1911.27,DOWN,10.440000000000055,1.0956792840621852,2,41.179999999999836,12.759999999999991,100.25,4.321846064911913,1.3391635694093293,2.6919706548079265,1.3391635694093293,2.233338617322141,3.9985996860889785,1.3391635694093293,3.8222834794582763,4.140282352131492,1.3391635694093293,3.6942443294050302,4.140282352131492,1.3391635694093293,3.6942443294050302,1-2
FULL_2022_202608,2023-02-03 15:34:00,DOWN,1896.54,1918.22,21.680000000000064,9.528335665245208,2.275318666519935,SAME_NEAREST,4.279999999999973,63.22000000000003,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-07 19:45:00,1881.35,0.700645756457565,2023,15.190000000000055,0.12,0.12,0.12,15.190000000000055,15.070000000000055,14.950000000000054,14.830000000000055,98,3.0,PRIMARY_CONTINUES,2023-02-03 15:36:00,True,2023-02-03 09:35:00,1911.27,DOWN,14.730000000000018,1.5459153117084217,3,36.88999999999987,2.6400000000001,100.18333333333334,3.8716100372656763,0.2770683247053892,2.24173462716169,0.2770683247053892,1.463004714542801,3.548363658442742,0.2770683247053892,3.4329185231488437,3.6900463244852557,0.2770683247053892,3.2440083017587935,3.6900463244852557,0.2770683247053892,3.2440083017587935,1-2
FULL_2022_202608,2023-02-03 15:36:00,DOWN,1892.26,1918.22,25.96000000000004,9.528335665245208,2.724505192936228,SAME_NEAREST,21.84999999999991,67.5,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-07 19:45:00,1881.35,0.4202619414483847,2023,10.910000000000082,0.12,0.12,0.12,10.910000000000082,10.790000000000083,10.670000000000082,10.550000000000082,98,4.0,PRIMARY_CONTINUES,2023-02-03 17:07:00,True,2023-02-03 09:35:00,1911.27,DOWN,19.00999999999999,1.9951018381247145,4+,32.6099999999999,5.349999999999909,100.15,3.4224235108493835,0.5614831580203602,1.792548100745397,0.5614831580203602,0.8018189396776974,3.099177132026449,0.5614831580203602,2.9386034438449258,3.240859798068963,0.5614831580203602,2.7948217753425006,3.240859798068963,0.5614831580203602,2.7948217753425006,1-2
FULL_2022_202608,2023-02-09 15:52:00,UP,1886.4,1876.86,9.540000000000193,9.68153646040056,0.9853807852731556,OPPOSITE_NEAREST,32.23000000000002,17.40000000000009,MULTI_CHILD_ERA4,SL,2023-02-09 17:26:00,1876.86,-1.0,2023,-9.540000000000191,0.12,0.12,0.12,-9.540000000000191,-9.66000000000019,-9.780000000000191,-9.90000000000019,99,2.0,CHALLENGE_OPENS,2023-02-09 18:03:00,False,2023-02-08 09:58:00,1884.42,UP,1.9800000000000182,0.20451299316989802,2,3.7999999999999545,9.610000000000127,1.5666666666666667,0.3924996838614121,0.9926110426074383,0.3924996838614121,0.6651836747546173,-0.3842365326222319,0.3924996838614121,0.9926110426074383,-0.9430321351723101,0.3924996838614121,0.9926110426074383,-0.9430321351723101,0.3924996838614121,0.9926110426074383,-0.9430321351723101,<=0.5
FULL_2022_202608,2023-02-08 09:58:00,UP,1884.42,1867.24,17.180000000000064,9.698949332658222,1.7713258839441206,OPPOSITE_NEAREST,34.21000000000004,19.430000000000064,MULTI_CHILD_ERA4,AMBIGUOUS,2023-02-09 18:03:00,,,2023,,0.12,0.12,0.12,,,,,99,1.0,PRIMARY_CONTINUES,2023-02-09 15:52:00,True,2023-02-08 09:58:00,1884.42,UP,0.0,0.0,1,5.779999999999973,17.25999999999999,32.083333333333336,0.5959408387192626,1.7795742000509542,0.20414582364431771,0.5093335195974401,-0.06804860788144705,0.20414582364431771,0.6021270757994112,-0.4093226868019896,0.20414582364431771,1.5898629295936186,-0.8031797809036428,0.20414582364431771,1.5898629295936186,-0.36705006675444424,<=0.5
FULL_2022_202608,2023-02-13 18:04:00,DOWN,1852.73,1863.05,10.319999999999936,9.74658055175961,1.0588328845378294,OPPOSITE_NEAREST,27.71000000000004,19.559999999999945,MULTI_CHILD_ERA4,SL,2023-02-14 08:47:00,1863.05,-1.0,2023,-10.319999999999936,0.12,0.12,0.12,-10.319999999999936,-10.439999999999936,-10.559999999999937,-10.679999999999936,100,5.0,PRIMARY_CONTINUES,2023-02-14 15:30:00,True,2023-02-09 19:42:00,1864.99,DOWN,12.259999999999991,1.2578770508172343,4+,2.269999999999982,10.329999999999927,14.716666666666667,0.2329021945640376,1.0598588853949387,0.21546017999315495,0.23085019284981886,0.1621081354234209,0.2329021945640376,0.3088262579902012,0.12209410199613202,0.2329021945640376,0.598158499695301,-0.5037664208411686,0.2329021945640376,1.0598588853949387,-1.044468872538298,1-2
FULL_2022_202608,2023-02-09 19:42:00,DOWN,1864.99,1890.2,25.21000000000004,9.683527924509445,2.6033900244344204,SAME_NEAREST,1.990000000000009,53.6400000000001,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-14 15:32:00,1866.64,-0.0654502181673974,2023,-1.650000000000091,0.12,0.12,0.12,-1.650000000000091,-1.770000000000091,-1.890000000000091,-2.010000000000091,100,1.0,PRIMARY_CONTINUES,2023-02-09 19:46:00,True,2023-02-09 19:42:00,1864.99,DOWN,0.0,0.0,1,16.74000000000001,7.2999999999999545,115.83333333333333,1.7287088063876304,0.7538574842670022,0.20756897854475026,0.4781315276926236,-0.11566032635328292,0.6289030245460288,0.4853602980897214,0.3046410381626992,1.2660675009744515,0.4853602980897214,0.9190865219145794,1.2660675009744515,0.7538574842670022,0.37899410510410547,<=0.5
FULL_2022_202608,2023-02-09 19:46:00,DOWN,1863.0,1890.2,27.200000000000045,9.683527924509445,2.808893640008578,SAME_NEAREST,3.349999999999909,55.63000000000011,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-14 15:32:00,1866.64,-0.1338235294117681,2023,-3.6400000000001,0.12,0.12,0.12,-3.6400000000001,-3.7600000000001,-3.8800000000001003,-4.0000000000001,100,2.0,PRIMARY_CONTINUES,2023-02-09 22:29:00,True,2023-02-09 19:42:00,1864.99,DOWN,1.990000000000009,0.20550361557415758,2,14.75,9.289999999999964,115.76666666666667,1.5232051908134727,0.9593610998411597,0.0020653629705926608,0.6836351432667812,-0.36143851985404435,0.42339940897187117,0.690863913663879,0.1776212154711332,1.0605638854002941,0.690863913663879,0.7311384915904594,1.0605638854002941,0.9593610998411597,0.2096343415153429,<=0.5
FULL_2022_202608,2023-02-09 22:29:00,DOWN,1859.65,1890.2,30.549999999999955,9.78095276937328,3.1234175974819127,SAME_NEAREST,34.63000000000011,58.98000000000002,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-14 15:32:00,1866.64,-0.2288052373158762,2023,-6.990000000000009,0.12,0.12,0.12,-6.990000000000009,-7.110000000000009,-7.230000000000009,-7.350000000000009,100,3.0,PRIMARY_CONTINUES,2023-02-13 11:36:00,True,2023-02-09 19:42:00,1864.99,DOWN,5.339999999999918,0.5459590825058326,3,11.400000000000091,12.639999999999873,113.05,1.1655306255742763,1.2923076409875953,0.07667964641935968,0.2320837298292601,-0.1850535466920491,0.07667964641935968,0.3465920018154927,-0.1911879184055923,0.7074975376292993,1.2923076409875953,-1.0827166074413503,0.7074975376292993,1.2923076409875953,-0.44269715866109577,0.5-1
FULL_2022_202608,2023-02-13 11:36:00,DOWN,1856.45,1866.64,10.190000000000056,9.73678255600672,1.0465469410851471,SAME_NEAREST,3.7200000000000273,15.839999999999918,MULTI_CHILD_ERA4,AMBIGUOUS,2023-02-14 15:32:00,,,2023,,0.12,0.12,0.12,,,,,100,4.0,PRIMARY_CONTINUES,2023-02-13 18:04:00,True,2023-02-09 19:42:00,1864.99,DOWN,8.539999999999964,0.8770864452273869,4+,8.200000000000045,11.460000000000036,27.933333333333334,0.8421673127476162,1.1769801712302024,0.26805569344772845,0.2916774595369693,-0.2711367933723887,0.26805569344772845,0.6778419834309951,-0.12837916352859932,0.615192951629049,0.6778419834309951,0.2772989932217792,0.615192951629049,0.8647620455286292,-0.6460039508759081,0.5-1
FULL_2022_202608,2023-02-14 15:30:00,DOWN,1850.46,1864.87,14.409999999999854,9.634778713140994,1.495623348395732,OPPOSITE_NEAREST,25.44000000000005,16.180000000000064,MULTI_CHILD_ERA4,AMBIGUOUS,2023-02-14 15:32:00,,,2023,,0.12,0.12,0.12,,,,,100,6.0,CHALLENGE_OPENS,2023-02-14 15:32:00,False,2023-02-09 19:42:00,1864.99,DOWN,14.529999999999973,1.508078227077735,4+,2.2100000000000364,17.450000000000045,0.03333333333333333,0.22937734906000384,1.8111469416728558,0.22937734906000384,1.8111469416728558,-1.7935025302066945,0.22937734906000384,1.8111469416728558,-1.7935025302066945,0.22937734906000384,1.8111469416728558,-1.7935025302066945,0.22937734906000384,1.8111469416728558,-1.7935025302066945,1-2
FULL_2022_202608,2023-02-15 08:31:00,DOWN,1843.24,1860.07,16.829999999999927,9.78398892157032,1.7201573034179936,SAME_NEAREST,18.220000000000027,27.36999999999989,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-16 20:06:00,1844.8,-0.0926916221033839,2023,-1.5599999999999454,0.12,0.12,0.12,-1.5599999999999454,-1.6799999999999455,-1.7999999999999454,-1.9199999999999453,101,1.0,PRIMARY_CONTINUES,2023-02-16 15:47:00,True,2023-02-15 08:31:00,1843.24,DOWN,0.0,0.0,1,15.650000000000091,1.8299999999999272,35.583333333333336,1.5995520973554294,0.18704027719874136,0.2064597595308575,0.14309092244713953,0.16046624874427526,1.168235173979077,0.14309092244713953,0.8217507260535156,1.314392330478629,0.14309092244713953,0.8565013786478336,1.314392330478629,0.14309092244713953,0.8922741092596068,<=0.5
FULL_2022_202608,2023-02-16 15:47:00,DOWN,1830.38,1844.8,14.419999999999844,9.74165901736152,1.480240683265614,SAME_NEAREST,5.360000000000127,29.689999999999827,MULTI_CHILD_ERA4,AMBIGUOUS,2023-02-16 20:06:00,,,2023,,0.12,0.12,0.12,,,,,101,2.0,CHALLENGE_OPENS,2023-02-16 20:06:00,False,2023-02-15 08:31:00,1843.24,DOWN,12.8599999999999,1.3201036884047053,2,2.790000000000191,14.689999999999827,4.316666666666666,0.28639885619357763,1.507956701606924,0.28023974100660165,0.6918739393349529,-0.060564632671747595,0.28639885619357763,1.3888804746590797,-1.3293423611851343,0.28639885619357763,1.507956701606924,-1.446365549737351,0.28639885619357763,1.507956701606924,-1.446365549737351,1-2
FULL_2022_202608,2023-02-17 04:01:00,DOWN,1827.59,1845.25,17.660000000000082,9.781957815385002,1.805364563341762,SAME_NEAREST,2.5699999999999363,32.48000000000002,MULTI_CHILD_ERA4,AMBIGUOUS,2023-02-20 08:05:00,,,2023,,0.12,0.12,0.12,,,,,102,1.0,PRIMARY_CONTINUES,2023-02-17 06:51:00,True,2023-02-17 04:01:00,1827.59,DOWN,0.0,0.0,1,8.689999999999827,18.0,76.06666666666666,0.888370218314809,1.8401224314921611,0.1615218578754156,0.3066870719153602,-0.11858566780728098,0.36291303509983824,0.3066870719153602,0.028624126712097495,0.888370218314809,0.3066870719153602,0.05520367294476112,0.888370218314809,1.6387312542677386,-1.5129895547824623,<=0.5
FULL_2022_202608,2023-02-17 06:51:00,DOWN,1825.02,1845.25,20.230000000000015,9.781957815385002,2.0680931549492474,SAME_NEAREST,11.589999999999918,35.049999999999955,MULTI_CHILD_ERA4,AMBIGUOUS,2023-02-20 08:05:00,,,2023,,0.12,0.12,0.12,,,,,102,2.0,CHALLENGE_OPENS,2023-02-20 08:05:00,False,2023-02-17 04:01:00,1827.59,DOWN,2.5699999999999363,0.2627285916074854,2,6.119999999999891,20.569999999999936,73.23333333333333,0.6256416267073237,2.1028510230996464,0.10018444349235286,0.25659485016918376,-0.25148339897059907,0.6256416267073237,0.26375088184720236,0.39869319348997756,0.6256416267073237,1.6274860616308522,-1.5027666523852696,0.6256416267073237,1.9014598458752239,-1.7757181463899476,<=0.5
FULL_2022_202608,2023-02-22 14:32:00,UP,1843.81,1831.78,12.029999999999973,9.458145131685308,1.2719195817474622,SAME_NEAREST,3.680000000000064,13.589999999999918,MULTI_CHILD_ERA4,SL,2023-02-22 17:12:00,1831.78,-1.0,2023,-12.029999999999973,0.12,0.12,0.12,-12.029999999999973,-12.149999999999972,-12.269999999999973,-12.389999999999972,103,1.0,CHALLENGE_OPENS,2023-02-22 20:46:00,False,2023-02-22 14:32:00,1843.81,UP,0.0,0.0,1,2.1800000000000637,12.5,2.6666666666666665,0.23048916776471778,1.3216122004857285,0.23048916776471778,0.8225714335823145,-0.8077693769368638,0.23048916776471778,1.3216122004857285,-1.146102100261215,0.23048916776471778,1.3216122004857285,-1.146102100261215,0.23048916776471778,1.3216122004857285,-1.146102100261215,<=0.5
FULL_2022_202608,2023-02-23 15:30:00,DOWN,1823.17,1833.82,10.649999999999864,9.4258311303934,1.1298738384628126,SAME_NEAREST,4.269999999999982,22.819999999999936,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-28 17:00:00,1820.18,0.2807511737089246,2023,2.990000000000009,0.12,0.12,0.12,2.990000000000009,2.870000000000009,2.750000000000009,2.630000000000009,104,1.0,PRIMARY_CONTINUES,2023-02-23 15:42:00,True,2023-02-23 15:30:00,1823.17,DOWN,0.0,0.0,1,18.460000000000036,6.919999999999845,121.5,1.9584479866689044,0.7341527664002432,0.6163912677435889,0.7341527664002432,-0.4816551386498774,0.6163912677435889,0.7341527664002432,0.22279202448564236,0.6163912677435889,0.7341527664002432,-0.1771727051861734,1.2370261930963997,0.7341527664002432,1.029086970243143,<=0.5
FULL_2022_202608,2023-02-23 15:42:00,DOWN,1818.9,1833.82,14.919999999999844,9.4258311303934,1.5828842882502543,SAME_NEAREST,5.470000000000027,27.08999999999992,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-28 17:00:00,1820.18,-0.0857908847184977,2023,-1.2799999999999727,0.12,0.12,0.12,-1.2799999999999727,-1.3999999999999728,-1.5199999999999727,-1.6399999999999726,104,2.0,PRIMARY_CONTINUES,2023-02-24 14:05:00,True,2023-02-23 15:30:00,1823.17,DOWN,4.269999999999982,0.4530104497874415,2,14.190000000000055,11.189999999999827,121.3,1.505437536881463,1.1871632161876846,0.1633808179561474,1.1871632161876846,-0.5803201780649239,0.1633808179561474,1.1871632161876846,-0.2153656236694374,0.1633808179561474,1.1871632161876846,-0.670497902261502,0.7840157433089583,1.1871632161876846,0.5293962867539453,<=0.5
FULL_2022_202608,2023-02-24 14:05:00,DOWN,1817.36,1826.3,8.940000000000055,9.351137783416757,0.9560333947655216,SAME_NEAREST,3.929999999999836,16.460000000000036,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-28 17:00:00,1820.18,-0.3154362416107546,2023,-2.8200000000001637,0.12,0.12,0.12,-2.8200000000001637,-2.940000000000164,-3.060000000000164,-3.1800000000001636,104,3.0,PRIMARY_CONTINUES,2023-02-24 15:30:00,True,2023-02-23 15:30:00,1823.17,DOWN,5.810000000000173,0.6213147677391286,3,12.649999999999864,5.870000000000118,98.91666666666667,1.3527765597073425,0.6277310992476163,0.24488998590749392,0.1507837904496035,0.19248994525479693,0.8993557997738083,0.1507837904496035,0.7624740609259522,0.8993557997738083,0.1507837904496035,0.712212797442751,0.8993557997738083,0.1507837904496035,0.712212797442751,0.5-1
FULL_2022_202608,2023-02-24 15:30:00,DOWN,1813.43,1826.3,12.86999999999989,9.351137783416757,1.3763031085718214,SAME_NEAREST,9.049999999999956,20.389999999999876,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-28 17:00:00,1820.18,-0.5244755244755289,2023,-6.75,0.12,0.12,0.12,-6.75,-6.87,-6.99,-7.11,104,4.0,PRIMARY_CONTINUES,2023-02-27 05:40:00,True,2023-02-23 15:30:00,1823.17,DOWN,9.740000000000009,1.0415844815454285,4+,8.720000000000027,9.799999999999955,97.5,0.9325068459010427,1.048000813053916,0.28017980920422414,0.5282779608659375,0.18821239091580522,0.4790860859675086,0.5282779608659375,0.19462872242431709,0.4790860859675086,0.5282779608659375,0.29194308363645133,0.4790860859675086,0.5282779608659375,0.29194308363645133,1-2
FULL_2022_202608,2023-02-27 05:40:00,DOWN,1808.95,1826.3,17.34999999999991,9.298326658431504,1.8659271326273887,SAME_NEAREST,4.569999999999936,18.83999999999992,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-02-28 17:00:00,1820.18,-0.6472622478386212,2023,-11.230000000000018,0.12,0.12,0.12,-11.230000000000018,-11.350000000000017,-11.470000000000018,-11.590000000000018,104,5.0,PRIMARY_CONTINUES,2023-02-28 10:17:00,True,2023-02-23 15:30:00,1823.17,DOWN,14.220000000000027,1.5293074251274734,4+,4.240000000000009,14.279999999999973,35.333333333333336,0.4559960254951117,1.535760199073153,0.257035495503151,0.1086216947523721,-0.033339332052702696,0.257035495503151,0.29790306382581333,-0.05592404086260596,0.257035495503151,1.194838642276093,-0.7194842949439424,0.257035495503151,1.2077441901674768,-0.8044458185621313,1-2
