source_k,year,dir,sweep_time,trigger_time,clean_m1,fraction,broken_m5_level,trigger_close,limit_entry,sl_exec,risk,fill_time,outcome,resolved_at_h,mfe_abs,mae_abs,mfe_r,mae_r,d1_atr,risk_d1,m30_atr,risk_m30,mirror5,m30_exp,m30_owner,h1_owner,m1_direct_transfer,direct_transfer,owner_agree,both_branch
2.0,2023,-1,2023-07-11 04:32:00,2023-07-11 04:40:00,True,0.25,1926.26,1925.53,1925.7125,1927.9899999999998,2.2774999999996908,2023-07-11 04:45:00,SL,2023-07-11 05:57:00,0.7825000000002547,2.2974999999999,0.3435784851812781,1.008781558726767,19.781428571428574,0.1151332418574264,1.355714285714287,1.6799262381451865,1,2.6929499072355867,1,-1,True,True,False,False
2.0,2023,-1,2023-07-11 13:19:00,2023-07-11 13:50:00,True,0.25,1936.32,1935.88,1935.99,1938.6,2.6099999999999,2023-07-11 14:12:00,SL,2023-07-12 04:42:00,6.550000000000182,2.6499999999998636,2.5095785440614686,1.0153256704980709,19.781428571428574,0.13194193688162995,3.0692857142857326,0.8503607167791106,0,1.4033846153846123,1,1,False,False,False,False
2.0,2023,-1,2023-07-27 10:49:00,2023-07-27 11:35:00,True,0.25,1977.56,1977.49,1977.5075,1982.25,4.742500000000064,2023-07-27 12:16:00,TP5,2023-07-27 16:32:00,25.507499999999936,1.7224999999998545,5.37849235635205,0.36320506062199925,17.587857142857143,0.26964626568655686,2.7535714285714255,1.7223086900129951,0,1.1425027563395627,1,1,True,True,False,False
2.0,2023,1,2023-07-27 12:51:00,2023-07-27 13:20:00,True,0.25,1975.93,1976.45,1976.44,1973.6,2.8400000000001455,2023-07-27 13:22:00,SL,2023-07-27 15:25:00,2.6699999999998454,3.6400000000001,0.9401408450703199,1.28169014084504,17.587857142857143,0.16147504365837648,2.77785714285715,1.0223707894060667,1,1.1425027563395627,1,1,True,True,True,True
2.0,2023,-1,2023-08-10 08:58:00,2023-08-10 09:10:00,True,0.25,1916.95,1916.11,1916.32,1919.29,2.9700000000000273,2023-08-10 09:12:00,SL,2023-08-10 10:03:00,0.6199999999998909,3.1900000000000546,0.20875420875417008,1.0740740740740826,19.105,0.15545668673122362,1.782142857142828,1.6665330661323072,0,1.1891103548857371,-1,-1,True,True,True,True
2.0,2023,1,2023-08-25 17:02:00,2023-08-25 17:05:00,True,0.25,1915.72,1920.18,1919.1950000000002,1911.27,7.925000000000182,2023-08-25 17:06:00,SL,2023-08-25 17:27:00,3.174999999999727,9.385000000000218,0.4006309148264548,1.1842271293375397,15.289999999999996,0.5183126226291814,2.9471428571428566,2.689045079980673,0,0.5612194722176641,1,1,False,False,True,False
2.0,2023,-1,2023-08-31 15:32:00,2023-08-31 15:40:00,True,0.25,1944.92,1943.7,1944.005,1947.96,3.9549999999999272,2023-08-31 15:41:00,SL,2023-09-01 15:30:00,5.684999999999945,8.325000000000045,1.4374209860935652,2.1049304677623764,15.496428571428542,0.25522009679649266,1.7514285714285864,2.2581566068514887,0,1.2955974842767226,1,1,True,True,False,False
2.0,2023,1,2023-09-28 11:31:00,2023-09-28 12:45:00,True,0.25,1874.99,1876.09,1875.9650000000001,1873.63,2.3350000000000364,2023-09-28 12:59:00,SL,2023-09-28 15:45:00,3.6349999999997635,3.5650000000000546,1.5567451820127225,1.5267665952890788,15.300714285714305,0.15260725456328122,1.892142857142874,1.2340505851264711,0,1.2435870256518815,-1,-1,True,True,False,False
2.0,2023,1,2023-10-04 03:11:00,2023-10-04 03:40:00,True,0.25,1823.79,1824.52,1824.5375000000001,1821.82,2.7175000000002,2023-10-04 03:47:00,SL,2023-10-04 04:35:00,0.08249999999975444,3.4375000000002274,0.03035878564848146,1.2649494020239096,18.387857142857115,0.14778774812571518,2.023571428571472,1.3429226967879273,0,1.9778320113890508,-1,-1,True,True,False,False
2.0,2023,-1,2023-10-20 02:32:00,2023-10-20 03:05:00,True,0.25,1976.18,1976.01,1976.0525,1982.4,6.347500000000082,2023-10-20 03:06:00,SL,2023-10-20 11:14:00,3.9724999999998545,6.347500000000082,0.6258369436785827,1.0,25.38499999999999,0.25004924167815973,4.897142857142853,1.296163943990683,0,1.5931217810267353,1,1,True,True,False,False
2.0,2023,-1,2023-11-28 02:52:00,2023-11-28 03:20:00,True,0.25,2016.2,2015.47,2015.6525000000001,2018.28,2.627499999999827,2023-11-28 03:40:00,SL,2023-11-28 15:42:00,3.9125000000001364,5.967499999999973,1.489058039962091,2.2711703139868185,20.879285714285725,0.1258424275597741,1.88714285714283,1.3923164269492094,0,4.527659574468074,1,1,True,True,False,False
2.0,2023,-1,2023-12-12 15:30:00,2023-12-12 15:45:00,True,0.25,1987.87,1985.27,1985.92,1996.8500000000001,10.930000000000064,2023-12-12 15:49:00,SL,2023-12-13 21:03:00,12.779999999999973,11.450000000000045,1.1692589204025525,1.0475754803293669,30.71857142857144,0.35581081709529094,3.319999999999985,3.292168674698829,0,1.4725700655933192,1,1,False,False,False,False
2.0,2024,1,2024-01-03 16:37:00,2024-01-03 17:05:00,True,0.25,2042.28,2046.84,2045.85,2031.73,14.11999999999989,2024-01-03 17:06:00,SL,2024-01-03 18:01:00,1.2300000000000182,14.589999999999918,0.08711048158640423,1.033286118980172,23.534285714285666,0.5999757193152813,5.832857142857165,2.420769042370778,0,2.157449577098296,-1,-1,True,True,False,False
2.0,2024,-1,2024-02-02 08:09:00,2024-02-02 08:25:00,True,0.25,2055.26,2054.77,2054.8925,2057.0299999999997,2.137499999999818,2024-02-02 08:28:00,SL,2024-02-02 09:24:00,0.6024999999999636,2.1475000000000364,0.2818713450292467,1.0046783625732019,21.29285714285712,0.10038577658503015,1.8349999999999065,1.1648501362397423,0,1.1883867577509075,-1,1,True,True,False,False
2.0,2024,-1,2024-02-12 15:20:00,2024-02-12 15:50:00,True,0.25,2020.96,2019.98,2020.225,2027.7,7.475000000000136,2024-02-12 16:01:00,SL,2024-02-13 12:45:00,8.194999999999936,7.895000000000209,1.096321070234085,1.0561872909699084,20.881428571428582,0.35797359239242615,2.458571428571434,3.0403834979663475,0,1.4809924880491734,-1,-1,True,True,True,True
2.0,2024,-1,2024-04-02 12:31:00,2024-04-02 13:05:00,True,0.25,2260.45,2258.98,2259.3475,2266.98,7.632500000000164,2024-04-02 13:20:00,SL,2024-04-02 17:03:00,5.857499999999618,14.5925000000002,0.7674418604650498,1.9118899443170503,29.883571428571454,0.25540789253532087,3.9500000000001103,1.9322784810126457,0,1.2425201001713413,1,1,True,True,False,False
2.0,2024,1,2024-05-01 21:00:00,2024-05-01 21:30:00,True,0.25,2307.46,2313.43,2312.1275,2295.53,16.597499999999854,2024-05-01 21:31:00,SL,2024-05-02 13:29:00,16.142499999999927,16.987500000000182,0.9725862328663997,1.0234975146859666,46.12285714285719,0.3598541163352501,6.382857142857022,2.6003245299910738,0,0.46479739825964184,1,1,True,True,True,False
2.0,2024,-1,2024-05-29 01:01:00,2024-05-29 01:45:00,True,0.25,2358.86,2358.68,2358.725,2362.57,3.8450000000002547,2024-05-29 01:46:00,TP5,2024-05-29 14:53:00,20.154999999999745,2.775000000000091,5.241872561768117,0.7217165149544622,35.4021428571428,0.10860924479955542,3.8185714285714636,1.0069210624766756,0,2.316489361702087,1,-1,True,True,False,False
2.0,2024,1,2024-06-27 09:01:00,2024-06-27 09:30:00,True,0.25,2300.46,2301.59,2301.4975,2296.49,5.007500000000164,2024-06-27 09:37:00,TP5,2024-06-27 17:01:00,29.262500000000273,2.0974999999998545,5.84373439840226,0.41887169246126527,33.26857142857148,0.15051743387152652,2.2721428571428857,2.203866708582251,0,2.0907715582451165,-1,1,True,True,False,False
2.0,2024,-1,2024-07-29 16:25:00,2024-07-29 16:50:00,True,0.25,2392.06,2390.62,2390.98,2396.84,5.860000000000127,2024-07-29 16:51:00,BE,2024-07-30 09:58:00,21.320000000000164,3.2400000000002365,3.638225255972645,0.5529010238908133,35.96,0.16295884315906917,4.241428571428644,1.3816099696867696,0,1.6476493011435938,-1,1,True,True,False,False
2.0,2024,1,2024-10-17 15:31:00,2024-10-17 16:10:00,True,0.25,2681.35,2682.1,2682.0825,2673.05,9.0324999999998,2024-10-17 16:11:00,TP5,2024-10-21 04:12:00,45.507500000000164,1.212500000000091,5.03819540548034,0.13423747578191175,30.934285714285675,0.2919899325759614,5.306428571428536,1.7021806434243916,0,0.8152661064425714,1,1,True,True,True,False
2.0,2024,-1,2024-10-31 03:05:00,2024-10-31 03:45:00,True,0.25,2786.81,2785.97,2786.18,2790.19,4.010000000000218,2024-10-31 03:46:00,TP5,2024-10-31 15:23:00,20.259999999999764,2.980000000000018,5.052369077306399,0.743142144638368,29.34928571428564,0.13663024167052787,2.635714285714227,1.5214092140922575,0,1.0637039540385183,1,1,True,True,False,False
2.0,2024,1,2024-11-01 12:38:00,2024-11-01 13:10:00,True,0.25,2751.82,2752.95,2752.8375,2744.76,8.077499999999873,2024-11-01 13:11:00,SL,2024-11-01 16:40:00,9.382499999999709,9.537499999999909,1.1615598885793694,1.180748994119475,31.14357142857138,0.2593633173551028,3.83428571428567,2.106650521609529,0,1.8579051383398861,1,1,True,True,True,True
2.0,2024,1,2024-11-06 03:07:00,2024-11-06 03:30:00,True,0.25,2740.11,2741.06,2740.9925000000003,2732.56,8.432500000000346,2024-11-06 03:31:00,SL,2024-11-06 05:29:00,8.637499999999818,10.602500000000418,1.0243107026385372,1.257337681589088,30.53499999999992,0.2761585066317461,3.8064285714286012,2.2153312066054403,0,1.5114931427467386,-1,1,True,True,False,False
2.0,2024,-1,2024-11-15 17:06:00,2024-11-15 17:25:00,True,0.25,2570.84,2569.37,2569.7375,2576.21,6.4724999999998545,2024-11-15 17:28:00,SL,2024-11-18 02:53:00,10.167500000000473,7.562499999999545,1.5708767864041253,1.168404789493969,43.24857142857137,0.14965812248133398,6.322857142857174,1.0236669679168269,0,1.342059883994358,-1,1,False,False,False,False
2.0,2024,-1,2024-12-19 11:42:00,2024-12-19 12:05:00,True,0.25,2619.27,2617.88,2618.2275,2623.03,4.8025000000002365,2024-12-19 12:07:00,SL,2024-12-19 12:45:00,0.28749999999990905,5.022500000000036,0.05986465382611034,1.045809474232127,37.022857142857156,0.1297171631424666,4.860714285714331,0.988023512123478,0,1.4479077711357677,1,1,True,True,False,False
2.0,2024,1,2024-12-20 15:30:00,2024-12-20 15:35:00,True,0.25,2605.13,2606.43,2606.295,2599.85,6.445000000000164,2024-12-20 15:37:00,TP5,2024-12-26 17:50:00,32.25500000000011,0.6849999999999454,5.004654771140308,0.1062839410395544,37.87857142857141,0.170148972279846,4.3857142857142275,1.4695439739414249,0,3.5655873806558516,-1,1,True,True,False,False
2.0,2025,1,2025-01-17 16:32:00,2025-01-17 16:45:00,True,0.25,2707.72,2709.68,2709.3599999999997,2702.69,6.669999999999618,2025-01-17 16:47:00,SL,2025-01-17 22:00:00,7.980000000000473,7.389999999999873,1.1964017991005893,1.107946026986551,30.64714285714282,0.21763855870972534,4.312142857142915,1.5467947656119498,0,1.512761020881669,-1,-1,False,False,False,False
2.0,2025,-1,2025-02-17 17:00:00,2025-02-17 17:55:00,True,0.25,2898.99,2898.55,2898.66,2904.3199999999997,5.6599999999998545,2025-02-17 17:56:00,SL,2025-02-18 04:40:00,6.440000000000055,5.670000000000073,1.137809187279191,1.0017667844523355,42.01357142857143,0.13471837331474176,4.453571428571455,1.270890136327145,0,1.189009661835746,1,-1,True,True,False,False
2.0,2025,-1,2025-02-24 09:50:00,2025-02-24 10:20:00,True,0.25,2942.01,2941.76,2941.8225,2945.0699999999997,3.2474999999994907,2025-02-24 10:22:00,SL,2025-02-24 10:52:00,3.522500000000491,4.6875,1.084680523479921,1.4434180138570394,41.148571428571394,0.07892133037076952,5.267142857142907,0.6165581773798813,0,1.1710662824207563,-1,1,True,True,False,False
2.0,2025,1,2025-03-12 15:25:00,2025-03-12 16:45:00,True,0.25,2917.99,2919.26,2919.1125,2906.05,13.0625,2025-03-12 16:46:00,TP5,2025-03-13 18:43:00,66.08749999999964,1.1925000000001091,5.059330143540642,0.09129186602871649,41.46499999999998,0.3150247196430726,5.752857142857043,2.2706108765831035,0,0.482266278646774,1,1,True,True,True,False
2.0,2025,-1,2025-04-21 22:09:00,2025-04-21 22:30:00,True,0.25,3424.45,3422.3,3422.8375,3430.69,7.852499999999964,2025-04-21 22:31:00,SL,2025-04-22 01:07:00,5.137500000000273,8.082499999999982,0.6542502387774972,1.0292900350206966,77.65571428571424,0.10111940984933457,11.23214285714289,0.6991096979332221,0,2.3801058017518084,1,1,True,True,False,False
2.0,2025,-1,2025-07-01 15:41:00,2025-07-01 16:10:00,True,0.25,3352.16,3348.62,3349.505,3358.0699999999997,8.5649999999996,2025-07-01 16:11:00,SL,2025-07-02 22:55:00,21.815000000000055,8.724999999999909,2.5469935785173465,1.0186806771745847,51.02214285714285,0.1678682924780479,6.337857142857144,1.3514031331003535,0,2.245526127415883,1,1,True,True,False,False
2.0,2025,1,2025-08-26 13:37:00,2025-08-26 14:10:00,True,0.25,3375.21,3376.19,3376.105,3367.15,8.954999999999927,2025-08-26 14:11:00,TP5,2025-08-28 22:52:00,45.065000000000055,5.804999999999836,5.032384142936953,0.6482412060301377,34.41714285714296,0.26019010459903413,5.552857142857159,1.6126833033187369,0,0.42377260981911874,1,1,True,True,True,False
2.0,2025,1,2025-08-27 10:15:00,2025-08-27 10:50:00,True,0.25,3378.18,3379.73,3379.5125,3373.8,5.712499999999636,2025-08-27 10:51:00,SL,2025-08-27 14:38:00,5.887500000000273,5.8224999999997635,1.030634573304271,1.0192560175054939,35.500714285714366,0.16091225528660333,4.217857142857123,1.3543607112615628,0,2.769688768606264,-1,-1,True,True,False,False
2.0,2025,1,2025-08-27 14:38:00,2025-08-27 14:50:00,True,0.25,3375.92,3376.72,3376.68,3373.69,2.9899999999997817,2025-08-27 14:59:00,TP5,2025-08-27 19:33:00,15.760000000000218,2.4099999999998545,5.270903010033902,0.8060200668896422,35.500714285714366,0.0842236574716743,4.156428571428478,0.71936758893277,0,2.431951219512223,1,-1,True,True,False,False
2.0,2025,1,2025-09-12 03:30:00,2025-09-12 03:50:00,True,0.25,3633.73,3635.9,3635.5575,3630.41,5.147500000000036,2025-09-12 03:51:00,BE,2025-09-15 03:04:00,21.052500000000236,0.8175000000001091,4.089849441476462,0.15881495871784426,46.55142857142862,0.11057662799975515,3.9407142857142907,1.3062352727931923,0,1.0713560417243735,1,-1,True,True,False,False
2.0,2025,-1,2025-09-24 04:10:00,2025-09-24 04:25:00,True,0.25,3761.59,3759.61,3760.105,3771.92,11.815000000000055,2025-09-24 04:27:00,SL,2025-09-24 08:21:00,9.355000000000018,11.894999999999982,0.7917900973338955,1.006771053745233,49.76071428571436,0.23743630230388363,8.150000000000059,1.4496932515337386,0,1.7920300387596888,-1,1,True,True,False,False
2.0,2025,1,2025-10-30 00:00:00,2025-10-30 00:50:00,True,0.25,3944.86,3946.23,3946.1274999999996,3916.08,30.047499999999673,2025-10-30 00:51:00,SL,2025-10-30 05:01:00,20.462500000000546,30.547499999999673,0.6810050752974713,1.0166403194941345,133.90285714285707,0.22439775103486304,20.782142857142976,1.44583261728817,0,1.1987305681895382,-1,-1,True,True,False,False
2.0,2025,-1,2025-11-11 15:36:00,2025-11-11 16:05:00,True,0.25,4141.08,4139.86,4140.165,4146.82,6.654999999999745,2025-11-11 16:08:00,TP5,2025-11-11 17:23:00,34.69499999999971,0.4650000000001455,5.213373403456204,0.06987227648387127,96.57857142857142,0.06890762517565005,7.902857142857231,0.8421005061460177,0,2.215722441809398,-1,1,True,True,False,False
2.0,2023,-1,2023-01-27 15:32:00,2023-01-27 16:00:00,True,0.5,1930.5,1928.81,1929.655,1935.1299999999999,5.474999999999909,2023-01-27 16:01:00,TP5,2023-01-31 13:31:00,27.935000000000173,4.915000000000191,5.102283105022948,0.8977168949772187,23.625714285714317,0.2317390252751198,3.176428571428541,1.7236339105014495,0,1.1024705687282341,1,-1,True,True,False,False
2.0,2023,1,2023-01-31 14:09:00,2023-01-31 14:35:00,True,0.5,1903.24,1903.55,1903.5149999999999,1900.83,2.6849999999999454,2023-01-31 14:36:00,TP5,2023-01-31 15:48:00,14.545000000000073,1.6349999999997635,5.417132216015035,0.6089385474859578,23.876428571428587,0.11245400424806058,4.071428571428571,0.659473684210513,0,1.401454797367494,-1,-1,True,True,False,False
2.0,2023,-1,2023-02-06 02:59:00,2023-02-06 03:05:00,True,0.5,1865.75,1864.92,1865.335,1870.1399999999999,4.804999999999836,2023-02-06 03:06:00,SL,2023-02-06 03:22:00,0.0,5.0349999999998545,0.0,1.0478668054110356,28.99285714285715,0.16573047548656736,3.8621428571428686,1.2441279822451916,1,1.4421608925425728,1,-1,True,True,False,False
2.0,2023,1,2023-03-13 09:04:00,2023-03-13 09:35:00,True,0.5,1874.41,1875.94,1875.295,1871.53,3.7650000000001,2023-03-13 09:49:00,TP5,2023-03-13 14:26:00,19.054999999999836,1.0350000000000819,5.061088977423461,0.2749003984063889,21.138571428571417,0.1781104277894216,4.43857142857142,0.8482458963630755,0,3.168301170515665,-1,1,True,True,False,False
2.0,2023,1,2023-04-26 20:34:00,2023-04-26 21:00:00,True,0.5,1988.16,1988.35,1988.375,1983.3,5.0750000000000455,2023-04-26 21:03:00,SL,2023-04-27 15:44:00,14.904999999999973,6.535000000000082,2.93694581280785,1.287684729064044,28.39428571428568,0.17873314550211492,6.136428571428594,0.8270282854149735,0,1.2398172820708102,-1,-1,True,True,False,False
2.0,2023,1,2023-05-26 03:50:00,2023-05-26 04:00:00,True,0.5,1940.44,1940.87,1940.7749999999999,1936.75,4.024999999999864,2023-05-26 04:04:00,BE,2023-05-26 17:44:00,16.475000000000136,0.45499999999992724,4.093167701863527,0.11304347826085533,23.803571428571395,0.16909227306826158,2.1114285714285512,1.906292286874108,0,1.0022844089091894,-1,-1,True,True,False,False
2.0,2023,-1,2023-06-08 17:32:00,2023-06-08 17:45:00,True,0.5,1965.97,1965.46,1965.7150000000001,1970.62,4.904999999999745,2023-06-08 17:46:00,SL,2023-06-09 15:31:00,4.985000000000355,7.444999999999709,1.016309887869646,1.517838939857308,24.183571428571423,0.20282364060606803,3.7500000000000164,1.3079999999999263,0,2.7418465778594627,1,1,True,True,False,False
2.0,2023,-1,2023-06-19 11:25:00,2023-06-19 12:50:00,True,0.5,1952.69,1952.31,1952.5,1958.83,6.329999999999927,2023-06-19 16:00:00,TP5,2023-06-21 16:39:00,32.0300000000002,4.369999999999891,5.060031595576709,0.6903633491311123,25.26142857142856,0.2505796527738478,2.225714285714243,2.844030808729162,0,0.583280876243235,-1,-1,True,True,True,False
2.0,2023,1,2023-06-27 02:36:00,2023-06-27 03:30:00,True,0.5,1922.81,1923.42,1923.255,1921.02,2.2350000000001273,2023-06-27 03:43:00,BE,2023-06-27 13:16:00,7.154999999999973,1.5550000000000637,3.201342281879,0.6957494407158725,22.699999999999996,0.09845814977974131,1.4164285714285663,1.5779122541604587,0,1.3812909260991513,-1,1,True,True,False,False
2.0,2023,-1,2023-06-27 15:38:00,2023-06-27 15:50:00,True,0.5,1925.46,1925.12,1925.29,1930.58,5.289999999999964,2023-06-27 15:54:00,SL,2023-06-27 16:36:00,0.8400000000001455,5.5,0.15879017013235375,1.0396975425330883,22.699999999999996,0.23303964757709095,2.799285714285751,1.8897677979075918,0,0.8913707215169497,-1,-1,True,True,True,False
2.0,2023,-1,2023-06-29 17:50:00,2023-06-29 18:40:00,True,0.5,1909.73,1909.06,1909.395,1913.2099999999998,3.814999999999827,2023-06-29 18:41:00,SL,2023-06-30 15:43:00,8.745000000000118,4.574999999999818,2.292267365661996,1.1992136304062977,20.755714285714298,0.18380480418472556,4.8857142857142595,0.780847953216343,0,1.277777777777774,-1,-1,True,True,True,True
2.0,2023,-1,2023-07-11 04:32:00,2023-07-11 04:40:00,True,0.5,1926.26,1925.53,1925.895,1927.9899999999998,2.0949999999998,2023-07-11 04:45:00,SL,2023-07-11 05:57:00,0.9650000000001455,2.115000000000009,0.46062052505977935,1.0095465393795757,19.781428571428574,0.1059074167689651,1.355714285714287,1.5453108535298825,1,2.6929499072355867,1,-1,True,True,False,False
2.0,2023,-1,2023-07-11 13:19:00,2023-07-11 13:50:00,True,0.5,1936.32,1935.88,1936.1,1938.6,2.5,2023-07-11 14:12:00,SL,2023-07-12 04:42:00,6.660000000000082,2.5399999999999636,2.6640000000000326,1.0159999999999854,19.781428571428574,0.12638116559543583,3.0692857142857326,0.8145217593669953,0,1.4033846153846123,1,1,False,False,False,False
2.0,2023,-1,2023-07-27 10:49:00,2023-07-27 11:35:00,True,0.5,1977.56,1977.49,1977.525,1982.25,4.724999999999909,2023-07-27 12:16:00,TP5,2023-07-27 16:31:00,23.695000000000164,1.7049999999996999,5.014814814814946,0.3608465608465043,17.587857142857143,0.26865126101611797,2.7535714285714255,1.715953307392965,0,1.1425027563395627,1,1,True,True,False,False
2.0,2023,1,2023-07-27 12:51:00,2023-07-27 13:20:00,True,0.5,1975.93,1976.45,1976.31,1973.6,2.7100000000000364,2023-07-27 13:23:00,SL,2023-07-27 15:25:00,2.7999999999999545,3.509999999999991,1.0332103321032904,1.2952029520294996,17.587857142857143,0.1540835803923182,2.77785714285715,0.9755721265106817,0,1.1425027563395627,1,1,True,True,True,True
2.0,2023,-1,2023-08-10 08:58:00,2023-08-10 09:10:00,True,0.5,1916.95,1916.11,1916.53,1919.29,2.759999999999991,2023-08-10 09:12:00,SL,2023-08-10 10:03:00,0.8299999999999272,2.980000000000018,0.30072463768113405,1.0797101449275464,19.105,0.14446479979063023,1.782142857142828,1.5486973947895994,1,1.1891103548857371,-1,-1,True,True,True,True
2.0,2023,1,2023-08-25 17:02:00,2023-08-25 17:05:00,True,0.5,1915.72,1920.18,1918.0800000000002,1911.27,6.810000000000173,2023-08-25 17:06:00,SL,2023-08-25 17:27:00,4.289999999999736,8.27000000000021,0.6299559471365092,1.2143906020558002,15.289999999999996,0.4453891432308813,2.9471428571428566,2.3107125545322935,0,0.5612194722176641,1,1,False,False,True,False
2.0,2023,-1,2023-08-31 15:32:00,2023-08-31 15:40:00,True,0.5,1944.92,1943.7,1944.31,1947.96,3.650000000000091,2023-08-31 15:41:00,SL,2023-09-01 15:30:00,5.989999999999782,8.02000000000021,1.6410958904108581,2.1972602739726055,15.496428571428542,0.23553814242913745,1.7514285714285864,2.0840130505709964,0,1.2955974842767226,1,1,True,True,False,False
2.0,2023,1,2023-09-28 11:31:00,2023-09-28 12:45:00,True,0.5,1874.99,1876.09,1875.69,1873.63,2.0599999999999454,2023-09-28 13:03:00,SL,2023-09-28 15:45:00,3.9099999999998545,3.2899999999999636,1.898058252427164,1.5970873786408013,15.300714285714305,0.13463423743055505,1.892142857142874,1.0887127217817658,0,1.2435870256518815,-1,-1,True,True,False,False
2.0,2023,1,2023-10-04 03:11:00,2023-10-04 03:40:00,True,0.5,1823.79,1824.52,1824.355,1821.82,2.535000000000082,2023-10-04 03:52:00,SL,2023-10-04 04:35:00,0.035000000000081855,3.255000000000109,0.013806706114430266,1.284023668639055,18.387857142857115,0.13786271996271296,2.023571428571472,1.2527356159548317,0,1.9778320113890508,-1,-1,True,True,False,False
2.0,2023,-1,2023-10-20 02:32:00,2023-10-20 03:05:00,True,0.5,1976.18,1976.01,1976.095,1982.4,6.305000000000064,2023-10-20 03:06:00,SL,2023-10-20 11:14:00,4.014999999999873,6.305000000000064,0.6367961934971978,1.0,25.38499999999999,0.24837502462084168,4.897142857142853,1.28748541423572,0,1.5931217810267353,1,1,True,True,False,False
2.0,2023,-1,2023-11-28 02:52:00,2023-11-28 03:20:00,True,0.5,2016.2,2015.47,2015.835,2018.28,2.4449999999999363,2023-11-28 03:40:00,SL,2023-11-28 15:42:00,4.095000000000027,5.785000000000082,1.674846625766926,2.3660531697342466,20.879285714285725,0.11710170709178301,1.88714285714283,1.2956093868281455,0,4.527659574468074,1,1,True,True,False,False
2.0,2023,-1,2023-12-12 15:30:00,2023-12-12 15:45:00,True,0.5,1987.87,1985.27,1986.57,1996.8500000000001,10.2800000000002,2023-12-12 16:04:00,SL,2023-12-13 21:03:00,13.429999999999836,10.800000000000182,1.3064202334629937,1.0505836575875458,30.71857142857144,0.3346509789331785,3.319999999999985,3.0963855421687487,0,1.4725700655933192,1,1,False,False,False,False
2.0,2024,1,2024-01-03 16:37:00,2024-01-03 17:05:00,True,0.5,2042.28,2046.84,2044.71,2031.73,12.980000000000018,2024-01-03 17:09:00,SL,2024-01-03 18:01:00,0.9800000000000182,13.450000000000045,0.07550077041602594,1.0362095531587077,23.534285714285666,0.5515357533082452,5.832857142857165,2.2253245162870385,0,2.157449577098296,-1,-1,True,True,False,False
2.0,2024,-1,2024-02-02 08:09:00,2024-02-02 08:25:00,True,0.5,2055.26,2054.77,2055.0150000000003,2057.0299999999997,2.014999999999418,2024-02-02 08:28:00,SL,2024-02-02 09:24:00,0.7250000000003638,2.024999999999636,0.3598014888340314,1.0049627791564373,21.29285714285712,0.09463267359943603,1.8349999999999065,1.0980926430515099,0,1.1883867577509075,-1,1,True,True,False,False
2.0,2024,-1,2024-04-02 12:31:00,2024-04-02 13:05:00,True,0.5,2260.45,2258.98,2259.715,2266.98,7.264999999999873,2024-04-02 13:28:00,SL,2024-04-02 17:03:00,6.224999999999909,14.224999999999909,0.8568479008947031,1.95801789401241,29.883571428571454,0.24311016564284754,3.9500000000001103,1.8392405063290302,0,1.2425201001713413,1,1,True,True,False,False
2.0,2024,1,2024-05-01 21:00:00,2024-05-01 21:30:00,True,0.5,2307.46,2313.43,2310.6349999999998,2295.53,15.104999999999563,2024-05-01 21:31:00,SL,2024-05-02 13:29:00,17.63500000000022,15.49499999999989,1.1674942072162018,1.0258192651440146,46.12285714285719,0.3274948894257475,6.382857142857022,2.366495076096664,0,0.46479739825964184,1,1,True,True,True,False
2.0,2024,-1,2024-05-29 01:01:00,2024-05-29 01:45:00,True,0.5,2358.86,2358.68,2358.77,2362.57,3.800000000000182,2024-05-29 01:46:00,TP5,2024-05-29 14:53:00,20.199999999999818,2.730000000000018,5.315789473683909,0.7184210526315493,35.4021428571428,0.10733813530254956,3.8185714285714636,0.9951365506921448,0,2.316489361702087,1,-1,True,True,False,False
2.0,2024,1,2024-06-27 09:01:00,2024-06-27 09:30:00,True,0.5,2300.46,2301.59,2301.215,2296.49,4.725000000000364,2024-06-27 09:37:00,TP5,2024-06-27 15:40:00,24.375,1.8150000000000546,5.158730158729761,0.3841269841269661,33.26857142857148,0.1420259361044422,2.2721428571428857,2.079534737504064,0,2.0907715582451165,-1,1,True,True,False,False
2.0,2024,-1,2024-07-29 16:25:00,2024-07-29 16:50:00,True,0.5,2392.06,2390.62,2391.34,2396.84,5.5,2024-07-29 16:51:00,BE,2024-07-30 10:09:00,21.68000000000029,2.880000000000109,3.9418181818182347,0.5236363636363834,35.96,0.15294771968854282,4.241428571428644,1.2967329067025712,0,1.6476493011435938,-1,1,True,True,False,False
2.0,2024,1,2024-10-17 15:31:00,2024-10-17 16:10:00,True,0.5,2681.35,2682.1,2681.895,2673.05,8.8449999999998,2024-10-17 16:14:00,TP5,2024-10-21 04:06:00,44.74499999999989,1.025000000000091,5.058790276992753,0.11588468061052731,30.934285714285675,0.28592869677657096,5.306428571428536,1.666846143491695,0,0.8152661064425714,1,1,True,True,True,False
2.0,2024,-1,2024-10-31 03:05:00,2024-10-31 03:45:00,True,0.5,2786.81,2785.97,2786.39,2790.19,3.800000000000182,2024-10-31 04:02:00,TP5,2024-10-31 15:22:00,19.559999999999945,2.769999999999982,5.147368421052371,0.7289473684210129,29.34928571428564,0.1294750419820455,2.635714285714227,1.4417344173442745,0,1.0637039540385183,1,1,True,True,False,False
