entry_ts,arrival_side,entry,resolution,eligible,direction,route_id,atr180,atr14,tr,structural_sl,sl_dist,sl_atr180,entry_authorized,entry_reject_reason,next_ts,next_ref,accepted_rank,role,challenge_ts,challenge_ref,base_status,base_exit_ts,base_exit_price,base_pnl,hybrid_status,hybrid_exit_ts,hybrid_exit_price,hybrid_pnl,pnl,changed,year_eval,method,selected_q
2024-05-10 04:03:00,UP,2352.49,PRIMARY_CONTINUES,True,UP,197,13.243088495428909,12.84750012424558,3.849999999999909,2306.6,45.88999999999987,3.4652037563472926,True,,2024-05-15 15:30:00,2378.31,6,CONTINUATION_CHILD,2024-05-21 06:27:00,2407.31,CHALLENGE_OPENS,2024-05-21 06:27:00,2407.31,54.82000000000016,NEXT_H4_LIQ,2024-05-15 15:30:00,2378.31,25.820000000000164,25.820000000000164,False,2024,H4BASE_LOGIT,0.95
2024-05-15 15:30:00,UP,2378.31,PRIMARY_CONTINUES,True,UP,197,12.986297622252112,10.950479374115536,18.63000000000011,2355.65,22.65999999999985,1.744916115365459,True,,2024-05-17 16:02:00,2397.28,7,CONTINUATION_CHILD,2024-05-21 06:27:00,2407.31,SL,2024-05-15 16:52:00,2355.65,-22.65999999999985,SL,2024-05-15 16:52:00,2355.65,-22.65999999999985,-22.65999999999985,False,2024,H4BASE_LOGIT,0.95
2024-05-17 16:02:00,UP,2397.28,PRIMARY_CONTINUES,True,UP,197,12.895796389666751,10.84704040427693,12.360000000000127,2373.88,23.40000000000009,1.814544778231008,True,,2024-05-17 16:13:00,2401.88,8,CONTINUATION_CHILD,2024-05-21 06:27:00,2407.31,CHALLENGE_OPENS,2024-05-21 06:27:00,2407.31,10.029999999999744,NEXT_H4_LIQ,2024-05-17 16:13:00,2401.88,4.599999999999909,4.599999999999909,False,2024,H4BASE_LOGIT,0.95
2024-05-17 16:13:00,UP,2401.88,PRIMARY_CONTINUES,True,UP,197,12.895796389666751,10.84704040427693,12.360000000000127,2373.88,28.0,2.1712501619858133,True,,2024-05-17 18:03:00,2417.78,9,CONTINUATION_CHILD,2024-05-21 06:27:00,2407.31,CHALLENGE_OPENS,2024-05-21 06:27:00,2407.31,5.429999999999836,NEXT_H4_LIQ,2024-05-17 18:03:00,2417.78,15.900000000000093,15.900000000000093,False,2024,H4BASE_LOGIT,0.95
2024-05-17 18:03:00,UP,2417.78,PRIMARY_CONTINUES,True,UP,197,12.895796389666751,10.84704040427693,12.360000000000127,2373.88,43.90000000000009,3.404210075399193,True,,2024-05-20 04:00:00,2431.48,10,CONTINUATION_CHILD,2024-05-21 06:27:00,2407.31,CHALLENGE_OPENS,2024-05-21 06:27:00,2407.31,-10.470000000000256,NEXT_H4_LIQ,2024-05-20 04:00:00,2431.48,13.699999999999818,13.699999999999818,False,2024,H4BASE_LOGIT,0.95
2024-05-22 14:43:00,DOWN,2406.03,CHALLENGER_EARNED,True,DOWN,198,13.175438964773464,13.55101565527372,7.849999999999909,2426.49,20.45999999999958,1.5528894372857327,True,,2024-05-23 04:26:00,2373.88,1,ANCHOR_CHILD,2024-05-27 06:29:00,2347.38,CHALLENGE_OPENS,2024-05-27 06:29:00,2347.38,58.65000000000009,CHALLENGE_OPENS,2024-05-27 06:29:00,2347.38,58.65000000000009,58.65000000000009,False,2024,H4BASE_LOGIT,0.95
2024-05-23 04:26:00,DOWN,2373.88,PRIMARY_CONTINUES,True,DOWN,198,13.277442971064334,14.555462258701429,6.099999999999909,2419.3,45.42000000000007,3.4208393964850266,True,,2024-05-23 04:27:00,2370.91,2,CONTINUATION_CHILD,2024-05-27 06:29:00,2347.38,CHALLENGE_OPENS,2024-05-27 06:29:00,2347.38,26.5,NEXT_H4_LIQ,2024-05-23 04:27:00,2370.91,2.9700000000002547,2.9700000000002547,False,2024,H4BASE_LOGIT,0.95
2024-05-23 04:27:00,DOWN,2370.91,PRIMARY_CONTINUES,True,DOWN,198,13.277442971064334,14.555462258701429,6.099999999999909,2419.3,48.39000000000033,3.644527045264449,True,,2024-05-23 16:50:00,2351.82,3,CONTINUATION_CHILD,2024-05-27 06:29:00,2347.38,CHALLENGE_OPENS,2024-05-27 06:29:00,2347.38,23.529999999999745,NEXT_H4_LIQ,2024-05-23 16:50:00,2351.82,19.08999999999969,19.08999999999969,False,2024,H4BASE_LOGIT,0.95
2024-05-23 16:50:00,DOWN,2351.82,PRIMARY_CONTINUES,True,DOWN,198,13.30093721917372,14.562150358005487,10.670000000000073,2383.72,31.89999999999964,2.3983272362202253,True,,2024-05-23 20:57:00,2332.05,4,CONTINUATION_CHILD,2024-05-27 06:29:00,2347.38,CHALLENGE_OPENS,2024-05-27 06:29:00,2347.38,4.440000000000055,NEXT_H4_LIQ,2024-05-23 20:57:00,2332.05,19.769999999999985,19.769999999999985,False,2024,H4BASE_LOGIT,0.95
2024-05-23 20:57:00,DOWN,2332.05,PRIMARY_CONTINUES,True,DOWN,198,13.393265345733868,15.659139618147956,29.920000000000076,2369.87,37.81999999999971,2.823807266093361,True,,2024-05-27 06:29:00,2347.38,5,CONTINUATION_CHILD,2024-05-27 06:29:00,2347.38,CHALLENGE_OPENS,2024-05-27 06:29:00,2347.38,-15.329999999999927,NEXT_H4_LIQ,2024-05-27 06:29:00,2347.38,-15.329999999999927,-15.329999999999927,False,2024,H4BASE_LOGIT,0.95
2024-05-30 03:37:00,DOWN,2334.38,CHALLENGER_EARNED,True,DOWN,200,12.93725984812706,10.961707236325802,8.409999999999854,2344.25,9.86999999999989,0.7629127122640874,True,,2024-05-30 05:39:00,2331.81,1,ANCHOR_CHILD,2024-05-31 15:44:00,2351.76,SL,2024-05-30 15:35:00,2344.25,-9.86999999999989,SL,2024-05-30 15:35:00,2344.25,-9.86999999999989,-9.86999999999989,False,2024,H4BASE_LOGIT,0.95
2024-05-30 05:39:00,DOWN,2331.81,PRIMARY_CONTINUES,True,DOWN,200,12.89416396008191,10.548728148016837,5.180000000000291,2344.25,12.440000000000056,0.9647775566149254,True,,2024-05-30 08:34:00,2325.36,2,CONTINUATION_CHILD,2024-05-31 15:44:00,2351.76,SL,2024-05-30 15:35:00,2344.25,-12.440000000000056,NEXT_H4_LIQ,2024-05-30 08:34:00,2325.36,6.449999999999818,6.449999999999818,False,2024,H4BASE_LOGIT,0.95
2024-05-30 08:34:00,DOWN,2325.36,PRIMARY_CONTINUES,True,DOWN,200,12.888529715859232,10.64381899458707,11.88000000000011,2339.88,14.519999999999982,1.1265831184866058,True,,2024-05-31 15:44:00,2351.76,3,CONTINUATION_CHILD,2024-05-31 15:44:00,2351.76,SL,2024-05-30 13:59:00,2339.88,-14.519999999999982,SL,2024-05-30 13:59:00,2339.88,-14.519999999999982,-14.519999999999982,False,2024,H4BASE_LOGIT,0.95
2024-05-31 17:41:00,DOWN,2336.97,OLD_PRIMARY_WINS,True,DOWN,201,12.816805559904063,10.854052923284463,15.829999999999927,2361.31,24.340000000000146,1.8990691468508425,True,,2024-05-31 21:52:00,2322.6,1,ANCHOR_CHILD,2024-06-05 18:37:00,2354.72,CHALLENGE_OPENS,2024-06-05 18:37:00,2354.72,-17.75,CHALLENGE_OPENS,2024-06-05 18:37:00,2354.72,-17.75,-17.75,False,2024,H4BASE_LOGIT,0.95
2024-05-31 21:52:00,DOWN,2322.6,PRIMARY_CONTINUES,True,DOWN,201,12.9234344179046,12.365192000192732,32.01000000000022,2359.69,37.09000000000015,2.869980130716205,True,,2024-06-05 18:37:00,2354.72,2,CONTINUATION_CHILD,2024-06-05 18:37:00,2354.72,CHALLENGE_OPENS,2024-06-05 18:37:00,2354.72,-32.11999999999989,NEXT_H4_LIQ,2024-06-05 18:37:00,2354.72,-32.11999999999989,-32.11999999999989,False,2024,H4BASE_LOGIT,0.95
2024-06-06 04:04:00,UP,2359.69,CHALLENGER_EARNED,True,UP,202,12.782027015580296,11.631475967110834,3.2099999999995816,2329.41,30.2800000000002,2.368951337928737,True,,2024-06-06 04:17:00,2363.97,1,ANCHOR_CHILD,2024-06-07 11:07:00,2353.37,CHALLENGE_OPENS,2024-06-07 11:07:00,2353.37,-6.320000000000164,CHALLENGE_OPENS,2024-06-07 11:07:00,2353.37,-6.320000000000164,-6.320000000000164,False,2024,H4BASE_LOGIT,0.95
2024-06-06 04:17:00,UP,2363.97,PRIMARY_CONTINUES,True,UP,202,12.782027015580296,11.631475967110834,3.2099999999995816,2329.41,34.559999999999945,2.703796507226436,True,,2024-06-06 18:30:00,2374.92,2,CONTINUATION_CHILD,2024-06-07 11:07:00,2353.37,CHALLENGE_OPENS,2024-06-07 11:07:00,2353.37,-10.599999999999907,NEXT_H4_LIQ,2024-06-06 18:30:00,2374.92,10.950000000000273,10.950000000000273,False,2024,H4BASE_LOGIT,0.95
2024-06-06 18:30:00,UP,2374.92,PRIMARY_CONTINUES,True,UP,202,12.796122332220726,11.987737864337664,9.950000000000273,2329.41,45.51000000000022,3.5565461800412552,True,,2024-06-07 11:07:00,2353.37,3,CONTINUATION_CHILD,2024-06-07 11:07:00,2353.37,CHALLENGE_OPENS,2024-06-07 11:07:00,2353.37,-21.550000000000185,NEXT_H4_LIQ,2024-06-07 11:07:00,2353.37,-21.550000000000185,-21.550000000000185,False,2024,H4BASE_LOGIT,0.95
2024-06-12 15:30:00,UP,2319.92,CHALLENGER_EARNED,True,UP,204,12.978173422591563,12.11170877114326,6.940000000000055,2310.77,9.150000000000093,0.7050298760896786,True,,2024-06-13 19:00:00,2297.65,1,ANCHOR_CHILD,2024-06-13 19:00:00,2297.65,SL,2024-06-13 04:25:00,2310.77,-9.150000000000093,SL,2024-06-13 04:25:00,2310.77,-9.150000000000093,0.819999999999709,True,2024,H4BASE_LOGIT,0.95
2024-06-14 13:21:00,UP,2326.61,OLD_PRIMARY_WINS,True,UP,205,13.13578197199926,13.511531448364462,16.09999999999991,2303.5,23.110000000000127,1.7593166550162218,True,,2024-06-18 13:25:00,2309.94,1,ANCHOR_CHILD,2024-06-18 13:25:00,2309.94,CHALLENGE_OPENS,2024-06-18 13:25:00,2309.94,-16.670000000000073,CHALLENGE_OPENS,2024-06-18 13:25:00,2309.94,-16.670000000000073,-16.670000000000073,False,2024,H4BASE_LOGIT,0.95
2024-06-18 16:53:00,UP,2325.6,OLD_PRIMARY_WINS,True,UP,206,12.958889265215298,11.749965744973622,17.639999999999873,2306.53,19.06999999999971,1.4715767385394725,True,,2024-06-18 16:59:00,2327.54,1,ANCHOR_CHILD,2024-06-21 18:20:00,2323.66,CHALLENGE_OPENS,2024-06-21 18:20:00,2323.66,-1.9400000000000543,CHALLENGE_OPENS,2024-06-21 18:20:00,2323.66,-1.9400000000000543,-1.9400000000000543,False,2024,H4BASE_LOGIT,0.95
2024-06-18 16:59:00,UP,2327.54,PRIMARY_CONTINUES,True,UP,206,12.958889265215298,11.749965744973622,17.639999999999873,2306.53,21.009999999999764,1.6212809269383557,True,,2024-06-19 11:00:00,2333.07,2,CONTINUATION_CHILD,2024-06-21 18:20:00,2323.66,CHALLENGE_OPENS,2024-06-21 18:20:00,2323.66,-3.880000000000109,NEXT_H4_LIQ,2024-06-19 11:00:00,2333.07,5.5300000000002,5.5300000000002,False,2024,H4BASE_LOGIT,0.95
2024-06-19 11:00:00,UP,2333.07,PRIMARY_CONTINUES,True,UP,206,12.842243621042186,10.620692202264465,5.300000000000182,2326.78,6.289999999999964,0.4897898050846594,True,,2024-06-20 04:33:00,2334.96,3,CONTINUATION_CHILD,2024-06-21 18:20:00,2323.66,SL,2024-06-19 14:04:00,2326.78,-6.289999999999964,SL,2024-06-19 14:04:00,2326.78,-6.289999999999964,-6.289999999999964,False,2024,H4BASE_LOGIT,0.95
2024-06-20 04:33:00,UP,2334.96,PRIMARY_CONTINUES,True,UP,206,12.648301443716347,9.05473353709652,2.700000000000273,2323.66,11.300000000000182,0.893400592188922,True,,2024-06-20 04:34:00,2336.56,4,CONTINUATION_CHILD,2024-06-21 18:20:00,2323.66,AMBIGUOUS,2024-06-21 18:20:00,,,NEXT_H4_LIQ,2024-06-20 04:34:00,2336.56,1.599999999999909,1.599999999999909,False,2024,H4BASE_LOGIT,0.95
2024-06-20 04:34:00,UP,2336.56,PRIMARY_CONTINUES,True,UP,206,12.648301443716347,9.05473353709652,2.700000000000273,2323.66,12.900000000000093,1.0198997910829195,True,,2024-06-20 08:04:00,2341.64,5,CONTINUATION_CHILD,2024-06-21 18:20:00,2323.66,AMBIGUOUS,2024-06-21 18:20:00,,,NEXT_H4_LIQ,2024-06-20 08:04:00,2341.64,5.079999999999927,5.079999999999927,False,2024,H4BASE_LOGIT,0.95
2024-06-20 08:04:00,UP,2341.64,PRIMARY_CONTINUES,True,UP,206,12.640255324584588,9.207966855875329,11.199999999999818,2327.72,13.920000000000073,1.1012435779621044,True,,2024-06-21 08:51:00,2365.42,6,CONTINUATION_CHILD,2024-06-21 18:20:00,2323.66,SL,2024-06-21 18:15:00,2327.72,-13.920000000000073,NEXT_H4_LIQ,2024-06-21 08:51:00,2365.42,23.7800000000002,23.7800000000002,False,2024,H4BASE_LOGIT,0.95
2024-06-21 08:51:00,UP,2365.42,PRIMARY_CONTINUES,True,UP,206,12.629676993452993,10.18003614055903,7.119999999999891,2357.05,8.36999999999989,0.6627247873669893,True,,2024-06-21 18:20:00,2323.66,7,CONTINUATION_CHILD,2024-06-21 18:20:00,2323.66,SL,2024-06-21 10:04:00,2357.05,-8.36999999999989,SL,2024-06-21 10:04:00,2357.05,-8.36999999999989,-8.36999999999989,False,2024,H4BASE_LOGIT,0.95
2024-06-25 18:31:00,DOWN,2316.67,CHALLENGER_EARNED,True,DOWN,208,12.489304325680529,10.11310690465669,13.039999999999964,2337.07,20.40000000000009,1.633397623120895,True,,2024-06-26 04:38:00,2315.43,1,ANCHOR_CHILD,2024-06-28 11:26:00,2330.86,CHALLENGE_OPENS,2024-06-28 11:26:00,2330.86,-14.190000000000056,CHALLENGE_OPENS,2024-06-28 11:26:00,2330.86,-14.190000000000056,-14.190000000000056,False,2024,H4BASE_LOGIT,0.95
2024-06-26 04:38:00,DOWN,2315.43,PRIMARY_CONTINUES,True,DOWN,208,12.407563445120756,9.57368289705934,6.0900000000001455,2337.07,21.640000000000327,1.744097468912013,True,,2024-06-26 14:01:00,2306.53,2,CONTINUATION_CHILD,2024-06-28 11:26:00,2330.86,CHALLENGE_OPENS,2024-06-28 11:26:00,2330.86,-15.430000000000293,NEXT_H4_LIQ,2024-06-26 14:01:00,2306.53,8.899999999999636,8.899999999999636,False,2024,H4BASE_LOGIT,0.95
2024-06-26 14:01:00,DOWN,2306.53,PRIMARY_CONTINUES,True,DOWN,208,12.379185195836856,9.60516535511748,8.559999999999945,2323.77,17.23999999999978,1.3926603186934814,True,,2024-06-26 16:32:00,2295.48,3,CONTINUATION_CHILD,2024-06-28 11:26:00,2330.86,SL,2024-06-27 15:39:00,2323.77,-17.23999999999978,NEXT_H4_LIQ,2024-06-26 16:32:00,2295.48,11.050000000000182,11.050000000000182,False,2024,H4BASE_LOGIT,0.95
2024-06-26 16:32:00,DOWN,2295.48,PRIMARY_CONTINUES,True,DOWN,208,12.38835638919332,9.9212249726091,14.0300000000002,2318.4,22.920000000000076,1.8501243651654853,True,,2024-06-28 11:26:00,2330.86,4,CONTINUATION_CHILD,2024-06-28 11:26:00,2330.86,SL,2024-06-27 15:02:00,2318.4,-22.920000000000076,SL,2024-06-27 15:02:00,2318.4,-22.920000000000076,-22.920000000000076,False,2024,H4BASE_LOGIT,0.95
2024-07-02 16:49:00,UP,2334.33,OLD_PRIMARY_WINS,True,UP,210,12.050866966469783,9.68846543819394,12.86999999999989,2318.43,15.900000000000093,1.31940714674223,True,,2024-07-03 09:43:00,2336.79,1,ANCHOR_CHILD,2024-07-05 15:30:00,2354.14,CHALLENGE_OPENS,2024-07-05 15:30:00,2354.14,19.809999999999945,CHALLENGE_OPENS,2024-07-05 15:30:00,2354.14,19.809999999999945,19.809999999999945,False,2024,H4BASE_LOGIT,0.95
2024-07-03 09:43:00,UP,2336.79,PRIMARY_CONTINUES,True,UP,210,11.985672800290017,9.47478814505044,8.440000000000055,2326.82,9.9699999999998,0.8318264786736509,True,,2024-07-03 09:55:00,2338.46,2,CONTINUATION_CHILD,2024-07-05 15:30:00,2354.14,CHALLENGE_OPENS,2024-07-05 15:30:00,2354.14,17.34999999999991,NEXT_H4_LIQ,2024-07-03 09:55:00,2338.46,1.6700000000000728,1.6700000000000728,False,2024,H4BASE_LOGIT,0.95
2024-07-03 09:55:00,UP,2338.46,PRIMARY_CONTINUES,True,UP,210,11.985672800290017,9.47478814505044,8.440000000000055,2326.82,11.639999999999873,0.971159499675164,True,,2024-07-03 09:57:00,2339.65,3,CONTINUATION_CHILD,2024-07-05 15:30:00,2354.14,CHALLENGE_OPENS,2024-07-05 15:30:00,2354.14,15.679999999999836,NEXT_H4_LIQ,2024-07-03 09:57:00,2339.65,1.1900000000000546,1.1900000000000546,False,2024,H4BASE_LOGIT,0.95
2024-07-03 09:57:00,UP,2339.65,PRIMARY_CONTINUES,True,UP,210,11.985672800290017,9.47478814505044,8.440000000000055,2326.82,12.829999999999927,1.0704447062570808,True,,2024-07-05 05:28:00,2361.83,4,CONTINUATION_CHILD,2024-07-05 15:30:00,2354.14,CHALLENGE_OPENS,2024-07-05 15:30:00,2354.14,14.489999999999782,NEXT_H4_LIQ,2024-07-05 05:28:00,2361.83,22.17999999999984,22.17999999999984,False,2024,H4BASE_LOGIT,0.95
2024-07-05 05:28:00,UP,2361.83,PRIMARY_CONTINUES,True,UP,210,11.757223203105964,8.291304854128274,4.870000000000346,2354.14,7.690000000000055,0.654066004119795,True,,2024-07-05 05:40:00,2362.5,5,CONTINUATION_CHILD,2024-07-05 15:30:00,2354.14,AMBIGUOUS,2024-07-05 15:30:00,,,NEXT_H4_LIQ,2024-07-05 05:40:00,2362.5,0.6700000000000728,0.6700000000000728,False,2024,H4BASE_LOGIT,0.95
2024-07-05 05:40:00,UP,2362.5,PRIMARY_CONTINUES,True,UP,210,11.757223203105964,8.291304854128274,4.870000000000346,2354.14,8.360000000000127,0.7110522489520846,True,,2024-07-05 08:51:00,2364.88,6,CONTINUATION_CHILD,2024-07-05 15:30:00,2354.14,AMBIGUOUS,2024-07-05 15:30:00,,,NEXT_H4_LIQ,2024-07-05 08:51:00,2364.88,2.380000000000109,2.380000000000109,False,2024,H4BASE_LOGIT,0.95
2024-07-05 15:31:00,UP,2368.71,OLD_PRIMARY_WINS,True,UP,211,11.701708908972783,8.07352306299836,5.680000000000291,2350.48,18.230000000000015,1.5578921114694102,True,,2024-07-05 18:33:00,2387.67,1,ANCHOR_CHILD,2024-07-08 18:53:00,2351.53,CHALLENGE_OPENS,2024-07-08 18:53:00,2351.53,-17.179999999999836,CHALLENGE_OPENS,2024-07-08 18:53:00,2351.53,-17.179999999999836,-17.179999999999836,False,2024,H4BASE_LOGIT,0.95
2024-07-10 09:50:00,UP,2371.53,OLD_PRIMARY_WINS,True,UP,213,11.695812457649906,10.061614365156116,6.980000000000018,2363.24,8.290000000000418,0.7088006951221384,True,,2024-07-11 15:30:00,2392.9,1,ANCHOR_CHILD,2024-07-18 21:31:00,2451.46,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,79.92999999999984,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,79.92999999999984,79.92999999999984,False,2024,H4BASE_LOGIT,0.95
2024-07-11 15:30:00,UP,2392.9,PRIMARY_CONTINUES,True,UP,213,11.566347652168306,9.283839267305307,5.559999999999945,2370.45,22.450000000000276,1.9409757232908045,True,,2024-07-15 14:10:00,2418.2,2,CONTINUATION_CHILD,2024-07-18 21:31:00,2451.46,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,58.559999999999945,NEXT_H4_LIQ,2024-07-15 14:10:00,2418.2,25.299999999999727,25.299999999999727,False,2024,H4BASE_LOGIT,0.95
2024-07-15 14:10:00,UP,2418.2,PRIMARY_CONTINUES,True,UP,213,11.709326414813594,11.436065194088249,12.61999999999989,2401.29,16.909999999999854,1.444147972389499,True,,2024-07-15 17:45:00,2424.47,3,CONTINUATION_CHILD,2024-07-18 21:31:00,2451.46,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,33.26000000000022,NEXT_H4_LIQ,2024-07-15 17:45:00,2424.47,6.269999999999982,6.269999999999982,False,2024,H4BASE_LOGIT,0.95
2024-07-15 17:45:00,UP,2424.47,PRIMARY_CONTINUES,True,UP,213,11.716996823620184,11.554203394510491,13.08999999999969,2401.29,23.17999999999984,1.97832263240624,True,,2024-07-15 17:51:00,2426.49,4,CONTINUATION_CHILD,2024-07-18 21:31:00,2451.46,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,26.99000000000024,NEXT_H4_LIQ,2024-07-15 17:51:00,2426.49,2.019999999999982,2.019999999999982,False,2024,H4BASE_LOGIT,0.95
2024-07-15 17:51:00,UP,2426.49,PRIMARY_CONTINUES,True,UP,213,11.716996823620184,11.554203394510491,13.08999999999969,2401.29,25.199999999999815,2.1507217574045403,True,,2024-07-15 18:03:00,2433.91,5,CONTINUATION_CHILD,2024-07-18 21:31:00,2451.46,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,24.97000000000025,NEXT_H4_LIQ,2024-07-15 18:03:00,2433.91,7.420000000000073,7.420000000000073,False,2024,H4BASE_LOGIT,0.95
2024-07-15 18:03:00,UP,2433.91,PRIMARY_CONTINUES,True,UP,213,11.716996823620184,11.554203394510491,13.08999999999969,2401.29,32.61999999999989,2.7839898304181103,True,,2024-07-16 12:23:00,2439.64,6,CONTINUATION_CHILD,2024-07-18 21:31:00,2451.46,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,17.550000000000182,NEXT_H4_LIQ,2024-07-16 12:23:00,2439.64,5.730000000000018,5.730000000000018,False,2024,H4BASE_LOGIT,0.95
2024-07-16 12:23:00,UP,2439.64,PRIMARY_CONTINUES,True,UP,213,11.740155784560066,11.729515196343002,11.210000000000036,2425.02,14.61999999999989,1.245298637282754,True,,2024-07-16 17:54:00,2450.0,7,CONTINUATION_CHILD,2024-07-18 21:31:00,2451.46,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,11.820000000000164,NEXT_H4_LIQ,2024-07-16 17:54:00,2450.0,10.360000000000127,10.360000000000127,False,2024,H4BASE_LOGIT,0.95
2024-07-16 17:54:00,UP,2450.0,PRIMARY_CONTINUES,True,UP,213,11.756321585756956,11.93812125374708,14.650000000000093,2425.02,24.980000000000015,2.1248142812173363,True,,2024-07-17 16:59:00,2482.33,8,CONTINUATION_CHILD,2024-07-18 21:31:00,2451.46,CHALLENGE_OPENS,2024-07-18 21:31:00,2451.46,1.4600000000000364,NEXT_H4_LIQ,2024-07-17 16:59:00,2482.33,32.32999999999993,32.32999999999993,False,2024,H4BASE_LOGIT,0.95
2024-07-17 16:59:00,UP,2482.33,PRIMARY_CONTINUES,True,UP,213,11.902950822677695,13.291884436262457,9.670000000000073,2466.63,15.699999999999818,1.3190006607511071,True,,2024-07-18 21:31:00,2451.46,9,CONTINUATION_CHILD,2024-07-18 21:31:00,2451.46,SL,2024-07-17 17:12:00,2466.63,-15.699999999999818,SL,2024-07-17 17:12:00,2466.63,-15.699999999999818,-15.699999999999818,False,2024,H4BASE_LOGIT,0.95
2024-07-25 04:26:00,DOWN,2388.22,OLD_PRIMARY_WINS,True,DOWN,215,11.965703426940278,12.125838379322522,8.150000000000091,2431.96,43.74000000000024,3.655447443358947,True,,2024-07-25 04:38:00,2383.87,1,ANCHOR_CHILD,2024-07-26 16:01:00,2379.31,CHALLENGE_OPENS,2024-07-26 16:01:00,2379.31,8.909999999999854,CHALLENGE_OPENS,2024-07-26 16:01:00,2379.31,8.909999999999854,8.909999999999854,False,2024,H4BASE_LOGIT,0.95
2024-07-25 06:18:00,DOWN,2369.84,PRIMARY_CONTINUES,True,DOWN,215,11.965703426940278,12.125838379322522,8.150000000000091,2401.12,31.279999999999745,2.614137997902751,True,,2024-07-26 16:01:00,2379.31,2,CONTINUATION_CHILD,2024-07-26 16:01:00,2379.31,CHALLENGE_OPENS,2024-07-26 16:01:00,2379.31,-9.4699999999998,NEXT_H4_LIQ,2024-07-26 16:01:00,2379.31,-9.4699999999998,-9.4699999999998,False,2024,H4BASE_LOGIT,0.95
2024-07-30 16:33:00,UP,2396.67,CHALLENGER_EARNED,True,UP,216,12.1156897231885,12.028527890006826,6.700000000000273,2376.41,20.26000000000022,1.6722118561045791,True,,2024-07-30 20:01:00,2403.07,1,ANCHOR_CHILD,2024-08-02 17:43:00,2434.84,CHALLENGE_OPENS,2024-08-02 17:43:00,2434.84,38.17000000000007,CHALLENGE_OPENS,2024-08-02 17:43:00,2434.84,38.17000000000007,38.17000000000007,False,2024,H4BASE_LOGIT,0.95
2024-07-30 20:01:00,UP,2403.07,PRIMARY_CONTINUES,True,UP,216,12.142213669170786,12.375775897863504,16.890000000000327,2376.41,26.66000000000031,2.195645763316646,True,,2024-07-31 21:44:00,2431.96,2,CONTINUATION_CHILD,2024-08-02 17:43:00,2434.84,CHALLENGE_OPENS,2024-08-02 17:43:00,2434.84,31.769999999999985,NEXT_H4_LIQ,2024-07-31 21:44:00,2431.96,28.889999999999876,28.889999999999876,False,2024,H4BASE_LOGIT,0.95
2024-07-31 21:44:00,UP,2431.96,PRIMARY_CONTINUES,True,UP,216,12.074910592045628,11.542106259375087,11.209999999999582,2417.32,14.639999999999873,1.212431337557398,True,,2024-08-01 17:00:00,2458.31,3,CONTINUATION_CHILD,2024-08-02 17:43:00,2434.84,CHALLENGE_OPENS,2024-08-02 17:43:00,2434.84,2.880000000000109,NEXT_H4_LIQ,2024-08-01 17:00:00,2458.31,26.34999999999991,26.34999999999991,False,2024,H4BASE_LOGIT,0.95
2024-08-01 17:00:00,UP,2458.31,PRIMARY_CONTINUES,True,UP,216,12.27073376206503,13.926263962489886,24.71000000000004,2430.14,28.170000000000076,2.2957062345438235,True,,2024-08-02 08:48:00,2462.24,4,CONTINUATION_CHILD,2024-08-02 17:43:00,2434.84,CHALLENGE_OPENS,2024-08-02 17:43:00,2434.84,-23.4699999999998,NEXT_H4_LIQ,2024-08-02 08:48:00,2462.24,3.929999999999836,3.929999999999836,False,2024,H4BASE_LOGIT,0.95
2024-08-02 08:48:00,UP,2462.24,PRIMARY_CONTINUES,True,UP,216,12.369189929745565,14.6779702476227,25.4699999999998,2434.84,27.39999999999964,2.215181443217055,True,,2024-08-02 15:35:00,2474.85,5,CONTINUATION_CHILD,2024-08-02 17:43:00,2434.84,AMBIGUOUS,2024-08-02 17:43:00,,,NEXT_H4_LIQ,2024-08-02 15:35:00,2474.85,12.610000000000127,12.610000000000127,False,2024,H4BASE_LOGIT,0.95
2024-08-05 13:56:00,DOWN,2410.71,PRIMARY_CONTINUES,True,DOWN,217,13.090808524611122,21.60233032770117,30.539999999999964,2458.7,47.98999999999978,3.665930940000926,True,,2024-08-05 14:46:00,2383.37,1,ANCHOR_CHILD,2024-08-08 14:05:00,2406.99,CHALLENGE_OPENS,2024-08-08 14:05:00,2406.99,3.720000000000255,CHALLENGE_OPENS,2024-08-08 14:05:00,2406.99,3.720000000000255,3.720000000000255,False,2024,H4BASE_LOGIT,0.95
2024-08-08 17:10:00,UP,2418.26,CHALLENGER_EARNED,True,UP,218,13.59317338599071,17.394378745477997,21.63000000000011,2380.18,38.08000000000038,2.801406185199263,True,,2024-08-12 09:53:00,2436.96,1,ANCHOR_CHILD,2024-08-14 05:31:00,2458.45,CHALLENGE_OPENS,2024-08-14 05:31:00,2458.45,40.1899999999996,CHALLENGE_OPENS,2024-08-14 05:31:00,2458.45,40.1899999999996,40.1899999999996,False,2024,H4BASE_LOGIT,0.95
